"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH270	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH289	RCFDH290	RCFDH291	RCFDH292	RCFDH293	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDJA21	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	RCFDS483	RCFDS484	RCFDS485	
948278																																																																																																																																																																																																																																																	
948531																																																																																																																																																																																																																																																	
948643																																																																																																																																																																																																																																																	
949154																																																																																																																																																																																																																																																	
949305																																																																																																																																																																																																																																																	
949453																																																																																																																																																																																																																																																	
949556																																																																																																																																																																																																																																																	
950141																																																																																																																																																																																																																																																	
950178																																																																																																																																																																																																																																																	
950356																																																																																																																																																																																																																																																	
950758																																																																																																																																																																																																																																																	
951102																																																																																																																																																																																																																																																	
952172																																																																																																																																																																																																																																																	
952257																																																																																																																																																																																																																																																	
952677																																																																																																																																																																																																																																																	
952846																																																																																																																																																																																																																																																	
953535																																																																																																																																																																																																																																																	
953843																																																																																																																																																																																																																																																	
953852																																																																																																																																																																																																																																																	
954158																																																																																																																																																																																																																																																	
954251																																																																																																																																																																																																																																																	
954279																																																																																																																																																																																																																																																	
954653																																																																																																																																																																																																																																																	
954671																																																																																																																																																																																																																																																	
955548																																																																																																																																																																																																																																																	
955753																																																																																																																																																																																																																																																	
955940																																																																																																																																																																																																																																																	
955959																																																																																																																																																																																																																																																	
955977																																																																																																																																																																																																																																																	
956134																																																																																																																																																																																																																																																	
956152																																																																																																																																																																																																																																																	
956255																																																																																																																																																																																																																																																	
956358																																																																																																																																																																																																																																																	
956376																																																																																																																																																																																																																																																	
956527																																																																																																																																																																																																																																																	
956554																																																																																																																																																																																																																																																	
956750																																																																																																																																																																																																																																																	
956938																																																																																																																																																																																																																																																	
956956																																																																																																																																																																																																																																																	
957757																																																																																																																																																																																																																																																	
958204																																																																																																																																																																																																																																																	
958231																																																																																																																																																																																																																																																	
958558																																																																																																																																																																																																																																																	
958727																																																																																																																																																																																																																																																	
958763																																																																																																																																																																																																																																																	
959304																																																																																																																																																																																																																																																	
959443																																																																																																																																																																																																																																																	
959630																																																																																																																																																																																																																																																	
959715																																																																																																																																																																																																																																																	
960047																																																																																																																																																																																																																																																	
960533																																																																																																																																																																																																																																																	
960551																																																																																																																																																																																																																																																	
960560																																																																																																																																																																																																																																																	
960935																																																																																																																																																																																																																																																	
961259																																																																																																																																																																																																																																																	
961343																																																																																																																																																																																																																																																	
961400																																																																																																																																																																																																																																																	
961446																																																																																																																																																																																																																																																	
961576																																																																																																																																																																																																																																																	
961624																																																																																																																																																																																																																																																	
961811																																																																																																																																																																																																																																																	
962256																																																																																																																																																																																																																																																	
962313																																																																																																																																																																																																																																																	
962890																																																																																																																																																																																																																																																	
962966																																																																																																																																																																																																																																																	
963002																																																																																																																																																																																																																																																	
963730																																																																																																																																																																																																																																																	
963945																																																																																																																																																																																																																																																	
963954																																																																																																																																																																																																																																																	
964157																																																																																																																																																																																																																																																	
964250																																																																																																																																																																																																																																																	
964700																																																																																																																																																																																																																																																	
965051																																																																																																																																																																																																																																																	
965789																																																																																																																																																																																																																																																	
966272																																																																																																																																																																																																																																																	
966722																																																																																																																																																																																																																																																	
966731																																																																																																																																																																																																																																																	
966973																																																																																																																																																																																																																																																	
967046																																																																																																																																																																																																																																																	
967943																																																																																																																																																																																																																																																	
967952																																																																																																																																																																																																																																																	
968070																																																																																																																																																																																																																																																	
968155																																																																																																																																																																																																																																																	
968249																																																																																																																																																																																																																																																	
968557																																																																																																																																																																																																																																																	
968744																																																																																																																																																																																																																																																	
969059																																																																																																																																																																																																																																																	
969255																																																																																																																																																																																																																																																	
969424																																																																																																																																																																																																																																																	
969639																																																																																																																																																																																																																																																	
969844																																																																																																																																																																																																																																																	
969956																																																																																																																																																																																																																																																	
969974																																																																																																																																																																																																																																																	
970055																																																																																																																																																																																																																																																	
971070																																																																																																																																																																																																																																																	
971379																																																																																																																																																																																																																																																	
971959																																																																																																																																																																																																																																																	
972143																																																																																																																																																																																																																																																	
972406																																																																																																																																																																																																																																																	
972648																																																																																																																																																																																																																																																	
972732																																																																																																																																																																																																																																																	
972750																																																																																																																																																																																																																																																	
972769																																																																																																																																																																																																																																																	
972862																																																																																																																																																																																																																																																	
973252																																																																																																																																																																																																																																																	
973364																																																																																																																																																																																																																																																	
974558																																																																																																																																																																																																																																																	
974754																																																																																																																																																																																																																																																	
975153																																																																																																																																																																																																																																																	
975256																																																																																																																																																																																																																																																	
975452																																																																																																																																																																																																																																																	
975555																																																																																																																																																																																																																																																	
975751																																																																																																																																																																																																																																																	
975854																																																																																																																																																																																																																																																	
976226																																																																																																																																																																																																																																																	
976534																																																																																																																																																																																																																																																	
976552																																																																																																																																																																																																																																																	
976703																																																																																																																																																																																																																																																	
976954																																																																																																																																																																																																																																																	
977045																																																																																																																																																																																																																																																	
977250																																																																																																																																																																																																																																																	
977616																																																																																																																																																																																																																																																	
977652																																																																																																																																																																																																																																																	
977951																																																																																																																																																																																																																																																	
978118																																																																																																																																																																																																																																																	
978239																																																																																																																																																																																																																																																	
978417																																																																																																																																																																																																																																																	
978622																																																																																																																																																																																																																																																	
979133																																																																																																																																																																																																																																																	
979151																																																																																																																																																																																																																																																	
979357																																																																																																																																																																																																																																																	
979375																																																																																																																																																																																																																																																	
979629																																																																																																																																																																																																																																																	
979759																																																																																																																																																																																																																																																	
980438																																																																																																																																																																																																																																																	
980531																																																																																																																																																																																																																																																	
980661	19984936	141250	0	0	13507733	699493	483578	215915	0	0	0	0	0	0	3750160	1089828	0	0	1540	0	0	0	0	2229388	9446	29321	1776	1079619	4243184	1349644	3825942	9749750	185576	185576	0	17176	0	168400	25272	12636	0	442	0	12194	4509	902	0	0	0	902	0	0	0	0	0	0	74	74	0	0	74	0	2175926	1087963	0	49734	1659	1012357	4243184	1420656	3830694	11072142	0	284131	1915347	11072142	13507733	2044	0	0	0	0	0	0	0	0	0	0	0	0	348	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	96058	61855	0	0	96058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4595301	0	0	0	0	0	-244687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4331543	0	835	3824166	506542	84192	0	84192	7395	0	0	0	0	0	7395	8177334	0	0	13745	0	8163589	0	1540	0	1012820	0	0	0	0	0	0	0	0	0	0	0	0	0	
980773																																																																																																																																																																																																																																																	
980951																																																																																																																																																																																																																																																	
980960																																																																																																																																																																																																																																																	
981275																																																																																																																																																																																																																																																	
981350																																																																																																																																																																																																																																																	
981453																																																																																																																																																																																																																																																	
982142																																																																																																																																																																																																																																																	
982348																																																																																																																																																																																																																																																	
982553																																																																																																																																																																																																																																																	
982937																																																																																																																																																																																																																																																	
983055																																																																																																																																																																																																																																																	
983158																																																																																																																																																																																																																																																	
983457																																																																																																																																																																																																																																																	
983550																																																																																																																																																																																																																																																	
984258																																																																																																																																																																																																																																																	
984351																																																																																																																																																																																																																																																	
984379																																																																																																																																																																																																																																																	
984454																																																																																																																																																																																																																																																	
984650																																																																																																																																																																																																																																																	
984856																																																																																																																																																																																																																																																	
985451																																																																																																																																																																																																																																																	
985479																																																																																																																																																																																																																																																	
986159																																																																																																																																																																																																																																																	
986551																																																																																																																																																																																																																																																	
986672																																																																																																																																																																																																																																																	
986757																																																																																																																																																																																																																																																	
986935																																																																																																																																																																																																																																																	
987053																																																																																																																																																																																																																																																	
987231																																																																																																																																																																																																																																																	
987259																																																																																																																																																																																																																																																	
987352																																																																																																																																																																																																																																																	
987576																																																																																																																																																																																																																																																	
987651																																																																																																																																																																																																																																																	
987848																																																																																																																																																																																																																																																	
988144																																																																																																																																																																																																																																																	
988153																																																																																																																																																																																																																																																	
988256																																																																																																																																																																																																																																																	
988452																																																																																																																																																																																																																																																	
988845																																																																																																																																																																																																																																																	
989141																																																																																																																																																																																																																																																	
989347																																																																																																																																																																																																																																																	
989534																																																																																																																																																																																																																																																	
