"IDRSSD"	RCFD1773	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDK195	RCFDK196	RCFDK208	RCFDK209	RCON1773	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG478	RCONG479	RCONG480	RCONG481	RCONG482	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG507	RCONG508	RCONG509	RCONG510	
1008151																																																																																																																																																																11608																																																																																	
1008209																																																																																																																																																																20521																																																																																	
1008432																																																																																																																																																																6720																																																																																	
1008450																																																																																																																																																																1704																																																																																	
1008553																																																																																																																																																																12517																																																																																	
1008674																																																																																																																																																																59033	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	59033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59033	0	0	59033	0	0	0	0	0	
1008955																																																																																																																																																																28926																																																																																	
1009055																																																																																																																																																																25201																																																																																	
1009242																																																																																																																																																																85757																																																																																	
1009354																																																																																																																																																																930001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	0	0	396	5849	0	935850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	930397	5849	0	936246	0	0	0	0	0	
1009756																																																																																																																																																																16122									0	0	0																									0			0																																										
1009804																																																																																																																																																																112444	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		7863	0	0	7863	0	31174	81270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120307	0	31174	89133	0	0	0	0	0	
1009813																																																																																																																																																																2																																																																																	
1009840																																																																																																																																																																7952									0	0	0																									0			0																																										
1010015																																																																																																																																																																54307																																																																																	
1010574																																																																																																																																																																3677																																																																																	
1010930																																																																																																																																																																385953	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	379074	6879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	385953	0	0	379074	6879	0	0	0	0	
1011076																																																																																																																																																																62936																																																																																	
1011432																																																																																																																																																																38356																																																																																	
1011526																																																																																																																																																																468784	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		14817	0	0	14817	0	1497	467287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	483601	0	1497	482104	0	0	0	0	0	
1011553																																																																																																																																																																27125																																																																																	
1011638																																																																																																																																																																61159																																																																																	
1011656																																																																																																																																																																2631																																																																																	
1011852																																																																																																																																																																0									0	0	0																									0			0																																										
1011955																																																																																																																																																																35374																																																																																	
1012251																																																																																																																																																																258013																																																																																	
1012457																																																																																																																																																																2364																																																																																	
1012671																																																																																																																																																																15109																																																																																	
1013070																																																																																																																																																																57284									0	0	0																									0			0																																										
1013650																																																																																																																																																																43679																																																																																	
1013744																																																																																																																																																																16687																																																																																	
1013856																																																																																																																																																																50780																																																																																	
1014059																																																																																																																																																																17872									0	0	0																									0			0																																										
1014125																																																																																																																																																																22168									0	0	0																									0			0																																										
1014246																																																																																																																																																																22619																																																																																	
1014255																																																																																																																																																																5035																																																																																	
1014376																																																																																																																																																																22698																																																																																	
1014451																																																																																																																																																																10702																																																																																	
1014554																																																																																																																																																																4353																																																																																	
1014657																																																																																																																																																																72237									0	0	0																									0			0																																										
1014853																																																																																																																																																																69416																																																																																	
1014965																																																																																																																																																																13133																																																																																	
1015243																																																																																																																																																																249200	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	249200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249200	0	0	249200	0	0	0	0	0	
1015252																																																																																																																																																																191764																																																																																	
1015270																																																																																																																																																																61498																																																																																	
1015458																																																																																																																																																																340																																																																																	
1015467																																																																																																																																																																27177																																																																																	
1015560																																																																																																																																																																0	0	1	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		138	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	93	45	0	0	0	0	
1015832																																																																																																																																																																2039																																																																																	
1015841																																																																																																																																																																22582									0	0	0																									0			0																																										
1015850																																																																																																																																																																93637									0	0	0																									0			0																																										
1016174																																																																																																																																																																13855									0	0	0																									0			0																																										
1016231																																																																																																																																																																61255	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	1850	59405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61255	0	1850	59405	0	0	0	0	0	
1016259																																																																																																																																																																196414																																																																																	
1016558																																																																																																																																																																3981																																																																																	
1016718																																																																																																																																																																21191																																																																																	
1016848																																																																																																																																																																6743									0	0	0																									0			0																																										
1016857																																																																																																																																																																184046																																																																																	
1016941																																																																																																																																																																0																																																																																	
1017256																																																																																																																																																																4142									0	0	0																									0			0																																										
1017425																																																																																																																																																																101308																																																																																	
1017555																																																																																																																																																																13750									0	0	0																									0			0																																										
1017564																																																																																																																																																																21119																																																																																	
1017854																																																																																																																																																																3169																																																																																	
1017939																																																																																																																																																																2473411	0	0	0	0	0	0	0	0	0			0	0	0	24109	0	0	0	0	0	0	0	0	0	0	24109	0	0	0	0	0	0	0	0	0		0	0		34779	0	0	9784	0	170919	2301682	810	0	0	0	0	0	24109	0	0	24109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2532299	0	170919	2335575	25805	0	0	0	0	
1017957																																																																																																																																																																56496									0	0	0																									0			0																																										
1018927																																																																																																																																																																78932	0	0	0	0	0	0	0	0				0	0	0	58405	0	0	0	0	0	0	0	0	0	0	58405	0	0	0	0	0	0	0	0	0		0	0		1584	0	0	0	0	0	78932	0	0	0	0	0	0	57256	-1558	0	55698	0	2810	24	0	2834	0	0	0	0	0	0	0	0	0	0	140582	-1534	0	137464	1584	0	0	0	0	
1157415																																																																																																																																																																76237																																																																																	
1158878																																																																																																																																																																76915																																																																																	
1160161																																																																																																																																																																0									0	0	0																									0			0																																										
1160509																																																																																																																																																																30560																																																																																	
1160853																																																																																																																																																																301	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	201	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	0	201	100	0	0	0	0	0	
1161029																																																																																																																																																																314416	1875	1806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1807	0	1807	0	0	0	314416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1875	0	0	0	0	0	0	318098	0	1807	316291	0	0	0	0	0	
1161216																																																																																																																																																																0																																																																																	
1162017																																																																																																																																																																53461	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	3780	49681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53461	0	3780	49681	0	0	0	0	0	
1162530																																																																																																																																																																102035																																																																																	
1163283																																																																																																																																																																14272																																																																																	
1169650																																																																																																																																																																1984	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	1984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1984	0	0	1984	0	0	0	0	0	
1176881																																																																																																																																																																256845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256845	0	0	256845	0	0	0	0	0	
1176920																																																																																																																																																																0																																																																																	
1186965																																																																																																																																																																46264																																																																																	
1187001																																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1187551																																																																																																																																																																0																																																																																	
1188772																																																																																																																																																																61231	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		23582	0	0	23582	0	0	61231	0	0	0	0	0	0	163658	0	0	163658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248471	0	0	248471	0	0	0	0	0	
1188987																																																																																																																																																																108759									0	0	0																									0			0																																										
1189993																																																																																																																																																																379439	5444	5444	0	0	0	0	0	0	0	0	0	0	0	0	6894	0	0	0	0	0	0	0	0	0	0	6750	0	0	0	0	0	0	0	0	0	0	0	0	0	2375	0	2157	218	0	0	375828	3611	0	0	0	0	0	6894	0	0	6894	0	0	0	0	0	0	0	0	5444	0	0	0	0	0	0	394152	0	2157	388384	3611	0	0	0	0	
1190476																																																																																																																																																																623857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4851	0	0	3577	0	0	623857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	628708	0	0	627434	1274	0	0	0	0	
1191352																																																																																																																																																																50415																																																																																	
1191482																																																																																																																																																																10010																																																																																	
1198605																																																																																																																																																																102699																																																																																	
1198614																																																																																																																																																																42462									0	0	0																									0			0																																										
1211371																																																																																																																																																																37876									0	0	0																									0			0																																										
1216022																																																																																																																																																																1886018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28005	1813247	44766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1886018	0	28005	1813247	44766	0	0	0	0	
1216321																																																																																																																																																																345182	0	0	0	0	0	0	0	0	0			0	0	0	24307	0	0	0	0	0	0	0	0	0	0	22882	0	0	0	0	0	0	0	0	0		0	0		5980	0	0	786	0	0	341135	4047	0	0	0	0	0	24307	0	0	24307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375469	0	0	366228	9241	0	0	0	0	
1216826																																																																																																																																																																95464	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	95464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95464	0	0	95464	0	0	0	0	0	
1218446																																																																																																																																																																8143																																																																																	
1222519																																																																																																																																																																96743																																																																																	
1222948																																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3682	0	0	0	3682	0	0	0	0	
1225752																																																																																																																																																																66123																																																																																	
1225761																																																																																																																																																																267583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267583	0	0	267583	0	0	0	0	0	
1225798																																																																																																																																																																0																																																																																	
1228034																																																																																																																																																																87520	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	87520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87520	0	0	87520	0	0	0	0	0	
1229198																																																																																																																																																																0																																																																																	
1293078																																																																																																																																																																45415																																																																																	
1356768																																																																																																																																																																387052	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	6187	380865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387052	0	6187	380865	0	0	0	0	0	
1369870																																																																																																																																																																2822																																																																																	
1377521																																																																																																																																																																5119																																																																																	
1386251																																																																																																																																																																441505	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		5082	0	0	256	0	285387	143100	13018	0	0	0	0	0	9061	0	0	9061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	455648	0	285387	152417	17844	0	0	0	0	
1387203																																																																																																																																																																39476																																																																																	
1387605																																																																																																																																																																159488	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		8343	0	0	0	0	125735	33753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167831	0	125735	33753	8343	0	0	0	0	
1390324																																																																																																																																																																22617																																																																																	
1391778																																																																																																																																																																133273	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		10078	0	10078	0	0	133273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143351	0	143351	0	0	0	0	0	0	
1394621																																																																																																																																																																0																																																																																	
1394676	643008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154284	0	0	0	0	0	118478	524530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	797292	0	0	118478	678814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154284	0	0	0	154284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154284	0	0	0	0	0	0	0	0	0	643008												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																
1396764																																																																																																																																																																202993																																																																																	
1397471																																																																																																																																																																10377																																																																																	
1401387																																																																																																																																																																198372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3013	193759	1600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198372	0	3013	193759	1600	0	0	0	0	
1401891																																																																																																																																																																4297																																																																																	
1402384																																																																																																																																																																9519																																																																																	
1404481																																																																																																																																																																52702																																																																																	
1404883																																																																																																																																																																34242																																																																																	
1404940																																																																																																																																																																408																																																																																	
1407932																																																																																																																																																																626029	5902	5902	0	0	0	0	0	0	0	0	0	0	0	0	3962	0	0	0	0	0	0	0	0	0	0	3869	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	123	148	0	0	620314	5715	0	0	0	0	0	3962	0	0	3962	0	0	0	0	0	0	0	0	5902	0	0	0	0	0	0	636164	0	123	630326	5715	0	0	0	0	
1411032																																																																																																																																																																21464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21464	0	0	21464	0	0	0	0	0	
1412619																																																																																																																																																																112952	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		3060	0	0	3060	0	17203	95749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116012	0	17203	98809	0	0	0	0	0	
1412712																																																																																																																																																																30964																																																																																	
1414819																																																																																																																																																																238474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5315	233159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238474	0	5315	233159	0	0	0	0	0	
1416279																																																																																																																																																																20734																																																																																	
1418255																																																																																																																																																																0																																																																																	
1421161																																																																																																																																																																105132																																																																																	
1429028																																																																																																																																																																21747																																																																																	
1435092																																																																																																																																																																75914																																																																																	
1436071																																																																																																																																																																181234									0	0	0																									0			0																																										
1436204																																																																																																																																																																238870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	39	0	0	238299	571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238909	0	0	238338	571	0	0	0	0	
1438589																																																																																																																																																																323744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323744	0	0	323744	0	0	0	0	0	
1439054																																																																																																																																																																39561																																																																																	
1439456																																																																																																																																																																996																																																																																	
1440117																																																																																																																																																																66681																																																																																	
1442661																																																																																																																																																																0																																																																																	
1443266																																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1444021	466864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21071	445793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	466864	0	21071	445793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	466864												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																
1445943																																																																																																																																																																555742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1506	551055	3181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	555742	0	1506	551055	3181	0	0	0	0	
1447639																																																																																																																																																																404860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	993	403867	0	0	0	0	0	0	2659	0	0	2659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407519	0	993	406526	0	0	0	0	0	
1456501																																																																																																																																																																30246000	493000	150000	0	0	0	130000	51000	79000	0	0	0	0	0	0	0	0	0	1134000	144000	0	0	3078000	0	0	0	0	0	0	1144000	144000	0	0	3069000	0	0	0	0	0	0	480000	45000	0	372000	0	9641000	20605000	0	0	0	0	0	0	1140000	0	0	1134000	6000	3221000	0	0	648000	2573000	15018000	96000	15305000	110000	607000	0	0	581000	26000	36187000	15063000	9737000	38645000	2868000	0	0	0	0	
1458608																																																																																																																																																																161411	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	161411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161411	0	0	161411	0	0	0	0	0	
1459717																																																																																																																																																																148774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148774	0	0	148774	0	0	0	0	0	
1459735																																																																																																																																																																39808																																																																																	
1459799																																																																																																																																																																29558																																																																																	
1462986																																																																																																																																																																23616																																																																																	
1469677																																																																																																																																																																129799	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	129799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129799	0	0	129799	0	0	0	0	0	
1470150																																																																																																																																																																10556									0	0	0																									0			0																																										
1474309																																																																																																																																																																25038																																																																																	
1478231																																																																																																																																																																388																																																																																	
1479470																																																																																																																																																																74246																																																																																	
1481745																																																																																																																																																																25539																																																																																	
1481754																																																																																																																																																																17176																																																																																	
1492817																																																																																																																																																																117137									0	0	0																									0			0																																										
