"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCFDL136	RCFDL137	RCFDL138	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	
947749																																																																																																																																																																																																	6366	0	0	0	35294	172949	0	1844	0	15386	0	0	0	0	15610	0	0	0	0	0	0	1527	1527	2289	45601	24020	8396	100963	0	0	0.082960	0.128135	0.115600	0.000000	0.000000	0.000000	14083	1527	1194	0	0	0	0	0	0	0	0	0	
947776																																																																																																																																																																																																	2476	0	0	42	63698	199845	4	949	0	18438	0	0	0	0	17202	0	0	0	0	0	0	972	976	13689	50534	78367	11146	55541	0	0	0.0805	0.1641	0.1548	0.0000	0.0000	0.0000	16226	976	2205	0	0	0	0	0	0	0	0	0	
947842																																																																																																																																																																																																	6752	0	0	0	100166	262526	0	1390	0	23744	0	0	0	0	22989	0	0	0	3413	0	0	1390	1390	9419	97513	28420	13266	125941	0	146	0.0842	0.1417	0.1332	0.0000	0.0000	0.0000	21599	1390	1212	0	0	0	0	0	0	0	0	0	
948036																																																																																																																																																																																																	8362	0	0	0	6716	46656	0	646	0	3981	0	0	0	0	3878	0	0	0	1800	0	0	371	371	320	15399	10659	2190	20397	0	0	0.0750	0.1318	0.1192	0.0000	0.0000	0.0000	3507	371	145	0	0	0	0	0	0	0	0	0	
948250																																																																																																																																																																																																	3860	0	0	0	43247	181768	0	1362	0	20785	0	0	0	0	19704	0	0	0	4020	0	0	1362	1362	2362	37392	64863	6889	76070	0	0	0.099372	0.166446	0.154940	0.000000	0.000000	0.000000	18342	1362	2443	0	0	0	0	0	0	0	0	0	
948278																																																																																																																																																																																																	25420	0	0	18925	0	107920	0	377	0	13996	0	0	0	0	14411	0	0	44	0	0	0	415	415	4628	38179	50532	6160	14956	0	0	0.1267	0.3009	0.2923	0.0000	0.0000	0.0000	13996	415	0	0	0	0	0	0	0	0	0	0	
948531																																																																																																																																																																																																	10204	0	0	300	0	74325	0	1356	0	4794	0	0	0	0	5476	0	0	0	16	0	0	682	682	10061	3532	16538	9011	45550	0	0	0.0658	0.1017	0.0890	0.0000	0.0000	0.0000	4794	682	0	0	0	0	0	0	0	0	0	0	
948643																																																																																																																																																																																																	10721	0	0	944	21491	91759	0	1073	0	9361	0	0	0	0	9433	0	0	0	1230	0	0	747	747	5683	25198	15276	4067	46431	0	529	0.0945	0.1588	0.1462	0.0000	0.0000	0.0000	8686	747	146	0	0	0	0	0	0	0	0	0	
949154																																																																																																																																																																																																	161429	0	0	0	176639	1505785	4	22586	0	144021	0	0	0	0	152896	0	0	1564	84184	0	0	13506	13510	128422	231853	364567	65125	797724	1140	0	0.0943	0.1427	0.1302	0.0000	0.0000	0.0000	139446	13510	2197	0	0	0	0	0	0	0	0	0	
949305																																																																																																																																																																																																	18580	0	0	3030	54751	206709	164	1090	0	22778	90	0	0	0	23239	0	0	0	10794	0	0	1090	1254	20352	52050	66093	10419	68284	0	0	0.107427	0.198884	0.188152	0.000000	0.000000	0.000000	21985	1254	793	0	0	0	0	0	0	0	0	0	
949453																																																																																																																																																																																																	6982	0	0	0	2945	20347	0	201	0	2373	0	0	0	0	2316	0	0	0	412	0	0	139	139	4770	3999	2953	988	8630	0	0	0.109134	0.209574	0.196996	0	0	0	2177	139	196	0	0	0	0	0	0	0	0	0	
949556																																																																																																																																																																																																	14207	0	0	773	154793	277987	0	3024	0	39979	0	0	0	0	32761	0	0	284	787	0	0	1410	1410	33089	134099	35009	5355	67905	0	0	0.1155	0.2946	0.2819	0.0000	0.0000	0.0000	31351	1410	4428	0	0	0	0	0	0	0	0	0	
949949																																																																																																																																																																																																	3428	0	0	0	6977	31747	0	324	0	3854	0	0	0	0	3868	0	0	0	0	0	0	292	292	2127	4142	5992	645	19531	0	0	0.1097	0.1658	0.1533	0.0000	0.0000	0.0000	3576	292	278	0	0	0	0	0	0	0	0	0	
950141																																																																																																																																																																																																	54006	0	0	325	8677	500061	0	5553	0	48419	5	0	0	0	53001	0	0	671	4579	0	0	4733	4733	53639	24540	112264	39250	314969	0	0	0.095774	0.140315	0.127785	0.000000	0.000000	0.000000	48268	4733	99	0	0	0	0	0	0	0	0	0	
950178																																																																																																																																																																																																	44818	0	0	36115	0	362931	0	952	0	51002	0	0	0	0	59043	27489	0	0	24160	-7922	0	980	980	50185	42510	180699	29753	90489	34398	0	0.160310	0.236288	0.232807	0.000000	0.000000	0.000000	58173	980	0	0	0	0	0	0	0	0	0	0	
950356																																																																																																																																																																																																	16927	0	0	0	29341	102166	0	1694	0	10067	0	0	0	0	10928	0	0	0	6192	-928	0	773	773	13262	32959	9537	8037	46840	0	220	0.098111	0.179392	0.166702	0.000000	0.000000	0.000000	10155	773	620	0	0	0	0	0	0	0	0	0	
950758																																																																																																																																																																																																	13945	0	0	0	5738	110918	0	1314	0	10921	0	0	0	0	11845	0	0	0	14508	0	0	1052	1052	12406	7605	19413	8103	72680	1261	0	0.099771	0.129961	0.118418	0.000000	0.000000	0.000000	10793	1052	60	0	0	0	0	0	0	0	0	0	
950936																																																																																																																																																																																																	2386	0	0	0	35611	92047	0	405	0	10215	0	0	0	0	9354	0	0	0	2723	0	0	405	405	15217	24801	16961	6171	34304	1129	0	0.097888	0.182016	0.174136	0	0	0	8949	405	217	0	0	0	0	0	0	0	0	0	
951102																																																																																																																																																																																																	7910	0	0	21129	25942	251961	0	3083	0	24023	337	0	0	0	25658	0	0	0	11644	0	0	2165	2165	15910	44350	71114	11553	122882	0	0	0.095159	0.148932	0.136365	0.000000	0.000000	0.000000	23493	2165	439	0	0	0	0	0	0	0	0	0	
951456																																																																																																																																																																																																	59845	0	0	79256	0	280693	0	1671	0	52728	0	0	0	0	32102	0	0	444	6462	0	0	1624	1624	60738	77959	21053	15760	100364	1025	0	0.1200	0.2471	0.2346	0.0000	0.0000	0.0000	30478	1624	0	0	0	0	0	0	0	0	0	0	
952172																																																																																																																																																																																																	21858	0	0	17061	0	320375	0	2898	0	41395	0	0	0	0	44375	0	0	0	0	0	0	2806	2806	1444	40637	129644	8691	151548	0	0	0.131602	0.197847	0.185336	0.000000	0.000000	0.000000	41569	2806	-174	0	0	0	0	0	0	0	0	0	
952257																																																																																																																																																																																																	1206	0	0	0	25257	72678	0	640	0	11095	0	0	0	0	10652	0	0	0	133	0	0	640	640	670	11168	22839	2063	37558	0	0	0.1390	0.2067	0.1943	0.0000	0.0000	0.0000	10012	640	1083	0	0	0	0	0	0	0	0	0	
952453																																																																																																																																																																																																	18992	0	0	9621	33708	113703	0	792	0	8274	177	0	0	0	8542	2941	0	290	2716	-223	0	643	643	33014	30549	12991	1010	37169	1630	0	0.0683	0.1668	0.1542	0.0000	0.0000	0.0000	7899	643	598	43	0	0	0	0	0	0	0	0	
952677																																																																																																																																																																																																	13479	0	0	0	328305	1412990	4	7302	0	168082	521	0	0	0	162483	0	0	2723	44032	-4450	0	7354	7358	52545	235920	704763	111403	410950	0	0	0.110801	0.197061	0.188137	0	0	0	155125	7358	6152	0	0	0	0	0	0	0	0	0	
952846																																																																																																																																																																																																	19565	0	0	737	0	78750	0	819	0	9959	0	0	0	0	10664	0	0	0	3978	0	0	705	705	11894	10711	10584	5425	46381	0	0	0.1254	0.1880	0.1756	0.0000	0.0000	0.0000	9959	705	0	0	0	0	0	0	0	0	0	0	
953357																																																																																																																																																																																																	3917	0	0	0	14007	61505	0	634	0	5733	0	0	0	0	6004	0	0	0	104	0	0	587	587	2423	13661	4948	2467	40824	0	0	0.0881	0.1300	0.1173	0	0	0	5417	587	316	0	0	0	0	0	0	0	0	0	
953478																																																																																																																																																																																																	16545	0	0	30	3930	73741	0	261	0	13926	0	0	0	0	14131	0	0	0	2698	0	0	261	261	10867	10194	42248	3657	10600	0	0	0.1881	0.4025	0.3950	0.0000	0.0000	0.0000	13870	261	56	0	0	0	0	0	0	0	0	0	
953535																																																																																																																																																																																																	7964	0	0	4970	42034	263069	0	2189	0	33833	0	0	0	0	24366	0	0	0	8964	0	0	2189	2189	7461	51977	27255	9985	164141	3909	0	0.0886	0.1264	0.1151	0.0000	0.0000	0.0000	22177	2189	626	0	0	0	0	0	0	0	0	0	
953843																																																																																																																																																																																																	11720	0	0	0	13102	134351	0	1521	0	18734	0	0	0	0	16130	0	0	0	2730	0	0	1237	1237	5409	22509	22011	4004	82102	170	0	0.1190	0.1634	0.1509	0.0000	0.0000	0.0000	14893	1237	493	0	0	0	0	0	0	0	0	0	
953852																																																																																																																																																																																																	8879	0	0	0	37730	176850	0	1121	0	17252	0	0	0	0	17130	0	0	1100	3310	0	0	1209	1209	4260	48258	44393	13645	79729	0	0	0.090830	0.150550	0.139924	0.000000	0.000000	0.000000	15921	1209	122	0	0	0	0	0	0	0	0	0	
954158																																																																																																																																																																																																	8698	0	0	1084	9824	56027	0	220	0	6269	0	0	0	0	5929	0	0	0	0	0	0	220	220	430	20568	813	1085	33833	0	0	0.1024	0.1546	0.1489	0.0000	0.0000	0.0000	5709	220	560	0	0	0	0	0	0	0	0	0	
954251																																																																																																																																																																																																	9910	0	0	0	42681	120856	0	647	0	17986	0	0	0	0	18453	0	0	0	37	0	0	647	647	6973	44485	24048	4255	45724	0	0	0.1489	0.2767	0.2670	0.0000	0.0000	0.0000	17806	647	180	0	0	0	0	0	0	0	0	0	
954279																																																																																																																																																																																																	12778	0	0	0	52047	447231	141	3904	0	40679	0	0	0	0	56593	16500	0	0	16761	0	13813	3773	17727	4867	63170	202925	16080	177661	10610	0	0.089034	0.187585	0.128827	0.000000	0.000000	0.000000	38866	17727	1630	0	0	0	0	0	0	0	0	0	
954457																																																																																																																																																																																																	68539	0	0	0	115019	503966	0	5660	0	70682	0	0	0	0	72008	0	0	0	15947	0	0	4401	4401	66538	90033	50436	17368	298956	0	0	0.1351	0.2053	0.1927	0.0000	0.0000	0.0000	67607	4401	1091	0	0	0	0	0	0	0	0	0	
954653																																																																																																																																																																																																	5859	0	0	0	6105	60104	0	431	0	6967	0	0	0	0	7211	0	0	674	5296	0	0	431	431	1507	19448	9601	1058	29695	0	0	0.1143	0.1754	0.1650	0.0000	0.0000	0.0000	6780	431	187	0	0	0	0	0	0	0	0	0	
954671																																																																																																																																																																																																	13086	0	0	0	37606	201191	0	2273	0	18452	0	0	0	0	19335	0	0	0	0	0	0	1839	1839	2400	48894	32587	13855	118627	0	0	0.0867	0.1325	0.1199	0.0000	0.0000	0.0000	17496	1839	956	0	0	0	0	0	0	0	0	0	
954774																																																																																																																																																																																																	17343	0	0	7350	24415	170166	0	1395	0	23891	0	0	0	0	24906	0	0	0	0	0	0	1187	1187	11356	31717	79209	11217	49000	0	0	0.139528	0.262888	0.250359	0	0	0	23719	1187	172	0	0	0	0	0	0	0	0	0	
955548																																																																																																																																																																																																	3870	0	0	0	68387	145812	0	590	0	18751	0	0	0	0	16638	0	0	0	4323	0	0	590	590	25512	44332	19570	6218	54285	489	0	0.112099	0.216581	0.208901	0	0	0	16048	590	2703	0	0	0	0	0	0	0	0	0	
955753																																																																																																																																																																																																	11569	0	0	0	25602	82693	0	761	0	13410	0	0	0	0	13507	0	0	0	0	0	0	552	552	0	36819	18808	5194	27373	0	0	0.1561	0.3071	0.2945	0.0000	0.0000	0.0000	12955	552	455	0	0	0	0	0	0	0	0	0	
955940																																																																																																																																																																																																	3755	0	0	10304	10466	151144	0	1711	0	13927	0	0	0	0	15000	0	0	0	355	0	0	1324	1324	2861	33268	36035	7166	80293	0	0	0.0901	0.1421	0.1296	0.0000	0.0000	0.0000	13676	1324	251	0	0	0	0	0	0	0	0	0	
955959																																																																																																																																																																																																	20327	0	0	46808	34008	304340	3	2645	0	30856	0	0	0	0	32479	0	0	0	20751	0	0	2645	2648	14398	72557	43032	17089	175448	0	0	0.0995	0.1459	0.1340	0.0000	0.0000	0.0000	29831	2648	1025	0	0	0	0	0	0	0	0	0	
955977																																																																																																																																																																																																	5364	0	0	0	41869	186640	0	2385	0	24355	0	0	0	0	25398	13758	0	0	0	0	0	1428	1428	23206	32964	49699	19396	82694	10019	0	0.128695	0.224213	0.211607	0	0	0	23970	1428	385	0	0	0	0	0	0	0	0	0	
956134																																																																																																																																																																																																	10987	0	0	0	50388	116856	0	1066	0	10628	150	0	0	0	10305	0	0	0	0	-97	0	709	709	17539	43791	15063	3708	40397	0	0	0.084690	0.182842	0.170263	0	0	0	9596	709	660	0	0	0	0	0	0	0	0	0	
956152																																																																																																																																																																																																	1826	0	0	0	52068	103897	0	648	0	10720	0	0	0	0	9419	0	0	0	518	0	0	648	648	2857	49105	9127	2460	40503	0	0	0.084781	0.170619	0.158881	0	0	0	8771	648	1949	0	0	0	0	0	0	0	0	0	
956255																																																																																																																																																																																																	11484	0	0	0	72001	262991	0	3227	0	30515	0	0	0	0	29870	0	0	248	7426	0	0	1999	1999	20192	68781	67025	11422	108227	501	0	0.1062	0.1889	0.1763	0.0000	0.0000	0.0000	27871	1999	2644	0	0	0	0	0	0	0	0	0	
956358																																																																																																																																																																																																	1759	0	0	0	9198	44767	0	292	0	4074	0	0	0	0	3303	0	0	0	0	0	0	292	292	829	3818	8499	3962	30850	0	0	0.067241	0.091440	0.083356	0	0	0	3011	292	416	0	0	0	0	0	0	0	0	0	
956376																																																																																																																																																																																																	15419	0	0	0	33541	113254	0	375	0	12472	0	0	0	0	12169	0	0	0	0	0	0	396	396	12083	36065	42979	6360	21350	0	0	0.104593	0.242938	0.235032	0.000000	0.000000	0.000000	11773	396	698	0	0	0	0	0	0	0	0	0	
956527																																																																																																																																																																																																	32807	0	0	0	38875	169623	0	3750	0	19068	317	0	0	0	20259	0	0	0	0	0	0	1333	1333	41063	24270	12199	4152	95623	0	0	0.109307	0.194381	0.181591	0.000000	0.000000	0.000000	18926	1333	142	0	0	0	0	0	0	0	0	0	
956554																																																																																																																																																																																																	19302	0	0	8188	17690	85728	0	844	0	17117	0	0	0	0	17431	0	0	0	997	0	0	563	563	18708	25661	5588	1554	36366	0	0	0.1977	0.3898	0.3772	0.0000	0.0000	0.0000	16868	563	249	0	0	0	0	0	0	0	0	0	
956750																																																																																																																																																																																																	13626	0	0	125	37496	210105	0	2206	0	20998	0	0	0	0	22115	0	0	57	6377	0	0	1986	1986	11144	46682	14499	21369	138669	0	0	0.097270	0.139376	0.126860	0.000000	0.000000	0.000000	20129	1986	869	0	0	0	0	0	0	0	0	0	
956938																																																																																																																																																																																																	16255	0	0	29352	80865	521513	27	8469	0	55819	0	0	0	0	58751	5039	0	0	0	0	0	4903	4930	18603	92479	117059	28273	314197	3328	0	0.103370	0.151161	0.138476	0.000000	0.000000	0.000000	53821	4930	1730	0	0	0	0	0	0	0	0	0	
956956																																																																																																																																																																																																	14111	0	0	0	83486	204477	0	1611	0	23486	0	0	0	0	23027	0	0	141	2739	0	0	1367	1367	16984	79206	30132	8589	77000	0	0	0.1082	0.2110	0.1984	0.0000	0.0000	0.0000	21660	1367	1826	0	5000	0	0	0	0	0	0	0	
957047																																																																																																																																																																																																	498	0	0	38304	0	101473	0	884	0	12616	0	0	0	0	11861	0	0	33	0	0	0	815	815	397	41799	6796	8747	53365	0	1570	0.1114	0.1821	0.1696	0.0000	0.0000	0.0000	11046	815	0	0	0	0	0	0	0	0	0	0	
957159																																																																																																																																																																																																	27524	0	0	0	21817	163645	0	1367	0	15390	0	0	0	0	16055	0	0	0	20	0	0	1367	1367	25478	28580	4978	4407	105214	0	0	0.0912	0.1402	0.1283	0.0000	0.0000	0.0000	14688	1367	88	0	0	0	0	0	0	0	0	0	
957551																																																																																																																																																																																																	7384	0	0	3	1867	23859	0	296	0	2010	0	0	0	0	2118	0	0	0	0	0	0	187	187	1550	8217	1938	1099	12371	0	0	0.0810	0.1424	0.1298	0.0000	0.0000	0.0000	1931	187	79	0	0	0	0	0	0	0	0	0	
957757																																																																																																																																																																																																	72411	0	0	0	71143	290654	376	1622	0	26962	0	0	0	0	24930	0	0	0	6465	0	0	1622	1998	36154	56452	63951	7760	132089	3754	0	0.0803	0.1395	0.1283	0.0000	0.0000	0.0000	22932	1998	1820	0	0	0	0	0	0	0	0	0	
958204																																																																																																																																																																																																	19996	0	0	0	364181	1343829	623	10277	0	105802	0	0	0	0	133915	0	0	721	31717	-14087	0	10277	10900	74594	295953	478651	64681	635280	0	0	0.091761	0.140961	0.129487	0.000000	0.000000	0.000000	123015	10900	-3224	0	0	0	0	0	0	0	0	0	
958231																																																																																																																																																																																																	16899	0	0	500	0	32140	0	54	0	4245	0	0	0	0	4299	0	0	0	0	0	0	54	54	17438	0	2159	333	12597	0	0	0.1424	0.3143	0.3104	0.0000	0.0000	0.0000	4245	54	0	0	0	0	0	0	0	0	0	0	
958473																																																																																																																																																																																																	1023	0	0	27696	1627	96367	0	1216	0	15692	60	0	0	0	15577	0	0	0	0	0	0	776	776	719	30082	27300	12916	39482	4240	874	0.154996	0.252894	0.240295	0	0	0	14801	776	17	0	0	0	0	0	0	0	0	0	
958558																																																																																																																																																																																																	11144	0	0	79637	79670	247543	0	2432	0	26411	0	0	0	0	26600	0	0	0	4931	0	0	1326	1326	16615	141876	32033	11103	57572	0	0	0.102701	0.253408	0.240776	0.000000	0.000000	0.000000	25274	1326	1137	0	0	0	0	0	0	0	0	0	
958727																																																																																																																																																																																																	67640	0	0	0	327994	1304795	0	11998	0	185907	0	0	0	0	143266	22286	0	0	85689	-2002	0	11194	11194	70345	276008	231826	62971	677027	8118	0	0.107619	0.160160	0.148799	0.000000	0.000000	0.000000	133104	11194	10681	222	0	0	0	0	0	0	0	0	
958763																																																																																																																																																																																																	4943	0	0	23012	19299	94553	0	558	0	12986	0	0	0	0	12752	0	0	0	0	0	0	558	558	6302	37144	19905	1056	30560	0	0	0.130347	0.265988	0.254349	0.000000	0.000000	0.000000	12194	558	792	0	0	0	0	0	0	0	0	0	
959304																																																																																																																																																																																																	32005	0	2470	0	903114	4380198	0	30687	0	449052	0	0	0	55235	451833	0	0	0	0	-6439	0	30687	30687	278849	539296	1474281	174603	2080416	8780	0	0.0969	0.1543	0.1438	0.0000	0.0000	0.0000	421146	30687	20371	0	100000	18000	0	0	0	0	0	0	
959443																																																																																																																																																																																																	3414	0	0	0	59037	174255	0	2332	0	22453	0	0	0	0	22584	0	0	112	0	0	0	1436	1436	7143	28096	61739	3309	78305	0	0	0.1202	0.1981	0.1855	0.0000	0.0000	0.0000	21148	1436	1305	0	0	0	0	0	0	0	0	0	
959630																																																																																																																																																																																																	2812	0	0	317	5780	22173	0	145	0	3981	0	0	0	0	3979	0	0	0	0	0	0	145	145	2850	3220	5056	1936	10969	0	0	0.173046	0.281281	0.271031	0.000000	0.000000	0.000000	3834	145	147	0	0	0	0	0	0	0	0	0	
959715																																																																																																																																																																																																	206974	0	0	15074	78424	600260	0	12244	0	63977	38	0	0	0	65477	15000	0	0	5877	-32	0	3298	3298	191249	190733	13358	27385	214391	0	0	0.1012	0.2572	0.2442	0.0000	0.0000	0.0000	62179	3298	1830	0	0	0	0	0	0	0	0	0	
959779																																																																																																																																																																																																	26335	0	0	8	0	88753	0	5402	0	4877	0	0	0	0	5565	0	0	175	129	0	0	688	688	15798	11550	28411	2790	38396	0	0	0.0522	0.1105	0.0969	0.0000	0.0000	0.0000	4877	688	0	0	0	0	0	0	0	0	0	0	
960047																																																																																																																																																																																																	2169	0	0	164	23984	66936	0	462	0	6441	0	0	0	0	5491	0	0	0	409	0	0	423	423	9132	19471	16942	5330	21343	0	1060	0.0781	0.1618	0.1494	0.0000	0.0000	0.0000	5068	423	313	0	0	0	0	0	0	0	0	0	
960430																																																																																																																																																																																																	10541	0	0	28	55124	168673	0	2489	0	14326	0	0	0	0	14616	0	0	689	0	0	0	1160	1160	2786	74983	30157	8665	62366	0	0	0.0806	0.1598	0.1471	0.0000	0.0000	0.0000	13456	1160	870	0	0	0	0	0	0	0	0	0	
960533																																																																																																																																																																																																	4756	0	0	0	10215	41125	0	706	0	5963	0	0	0	0	5770	0	0	0	0	0	0	315	315	1201	9626	14378	1028	16118	0	0	0.1300	0.2323	0.2196	0.0000	0.0000	0.0000	5455	315	508	0	0	0	0	0	0	0	0	0	
960551																																																																																																																																																																																																	2447	0	0	0	8177	32156	0	214	0	2420	0	0	0	0	2603	0	0	0	487	0	0	214	214	7145	3100	348	2690	21746	0	0	0.0737	0.1142	0.1049	0.0000	0.0000	0.0000	2389	214	31	0	0	0	0	0	0	0	0	0	
960560																																																																																																																																																																																																	536	0	0	1805	0	4433	0	17	0	1023	0	0	0	0	1040	0	0	0	0	0	0	17	17	2086	1380	0	44	984	0	0	0.243978	0.825397	0.811905	0	0	0	1023	17	0	0	0	0	0	0	0	0	0	0	
960841																																																																																																																																																																																																	16978	0	0	0	88256	414885	0	4205	0	37946	0	0	0	0	36734	12823	0	7617	6537	0	0	3719	3719	15952	102192	77862	10054	217662	1276	0	0.079825	0.123663	0.111143	0.000000	0.000000	0.000000	33015	3719	953	87	0	0	0	0	0	0	0	0	
960935																																																																																																																																																																																																	61235	0	0	102	173806	830339	0	14972	0	84799	0	0	0	0	85815	0	0	0	27217	0	0	7042	7042	88516	175598	121430	49995	451551	13018	0	0.095062	0.154490	0.141812	0.000000	0.000000	0.000000	78773	7042	3919	0	0	0	0	0	0	0	0	0	
961259																																																																																																																																																																																																	29992	0	0	0	432829	688687	0	3169	0	68502	0	0	0	0	61298	412	0	1411	13128	0	0	3412	3412	81948	373123	70228	8407	155940	1075	0	0.085403	0.224646	0.212142	0.000000	0.000000	0.000000	57886	3412	6513	8	0	0	0	0	0	0	0	0	
961343																																																																																																																																																																																																	12155	0	0	1	70283	220589	13	1872	0	20691	0	0	0	0	20245	0	0	0	0	-573	0	1735	1748	11637	68612	28239	10523	110949	652	0	0.0846	0.1460	0.1334	0.0000	0.0000	0.0000	18497	1748	1075	0	0	0	0	0	0	0	0	0	
961400																																																																																																																																																																																																	68834	0	0	0	4258	313914	0	1784	0	38429	0	0	0	0	42279	0	0	0	9910	-1537	0	1784	1784	68642	7569	155962	16363	85040	0	0	0.129560	0.249445	0.238920	0.000000	0.000000	0.000000	40495	1784	14	0	0	0	0	0	0	0	0	0	
961446																																																																																																																																																																																																	3129	0	0	42	226	81324	0	756	0	6274	0	0	0	0	7018	0	0	0	104	0	0	749	749	1787	13720	18915	1974	47650	0	0	0.0756	0.1172	0.1047	0	0	0	6269	749	5	0	0	0	0	0	0	0	0	0	
961576																																																																																																																																																																																																	460081	0	0	571039	293050	1799317	15	9873	0	172282	0	0	0	0	175317	0	0	0	62675	0	0	6068	6083	461683	876420	374752	37381	93269	0	0	0.0942	0.3643	0.3516	0.0000	0.0000	0.0000	169234	6083	-124	0	0	0	0	0	0	0	0	0	
961624																																																																																																																																																																																																	151655	0	0	200137	788043	6592072	302	42590	0	681989	0	0	0	0	741535	76737	0	0	748023	0	0	43974	44276	234554	851409	3855520	165263	1666994	37472	0	0.1053	0.1800	0.1693	0.0000	0.0000	0.0000	697259	44276	17023	0	0	28933	0	0	0	0	0	0	
961811																																																																																																																																																																																																	20128	0	0	0	43320	388352	0	5388	0	37572	0	0	0	0	40264	0	0	6496	11044	0	0	3708	3708	12351	50458	101753	13251	228162	0	0	0.091471	0.136493	0.123923	0.000000	0.000000	0.000000	36556	3708	1016	0	0	0	0	0	0	0	0	0	
962256																																																																																																																																																																																																	4854	0	0	0	41590	172555	0	3399	0	23443	0	0	0	0	20907	0	0	0	7542	0	0	1571	1571	8511	33157	30843	10752	99342	0	0	0.1164	0.1688	0.1561	0.0000	0.0000	0.0000	19336	1571	750	0	0	0	0	0	0	0	0	0	
962265																																																																																																																																																																																																	18304	0	0	0	0	141970	0	3691	0	15385	0	0	0	0	16461	0	0	0	3430	0	0	1361	1361	17865	25739	75	16640	101697	1937	285	0.1054	0.1549	0.1421	0.0000	0.0000	0.0000	15100	1361	0	0	0	0	0	0	0	0	0	0	
962313																																																																																																																																																																																																	5760	0	0	0	28862	119432	0	688	0	12204	0	0	0	0	9772	0	0	0	2866	0	0	688	688	13861	23982	40122	3956	39035	0	0	0.078254	0.149070	0.138575	0.000000	0.000000	0.000000	9084	688	716	0	0	0	0	0	0	0	0	0	
962854																																																																																																																																																																																																	26076	0	0	0	70688	211896	0	4706	0	29085	655	0	0	0	27631	0	0	430	368	0	0	1510	1510	20249	77474	26129	10987	91712	0	2330	0.0985	0.2350	0.2221	0.0000	0.0000	0.0000	26121	1510	634	0	0	0	0	0	0	0	0	0	
962890																																																																																																																																																																																																	23299	0	0	0	67111	530183	0	5745	0	54733	0	0	0	0	58673	0	0	0	0	0	0	4769	4769	43743	43061	263453	11708	180901	0	907	0.1018	0.1542	0.1417	0.0000	0.0000	0.0000	53904	4769	-341	0	0	0	0	0	0	0	0	0	
