"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL58	RCONLL59	RCONLL60	RCONLL61	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
911339																																		0	725	0	0	0	0		0	0	0	0	725	7060	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					28	3568	0	0	0	0	0	0	true	false	false	false	false																					www.firstneighborhoodbank.com	
911759																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					62	2724	0	0	0	0	0	0	false	false	false	false	false					www.fsaloans-nsb.bank																www.fsa-loans.com	
911973																																		78039	89	0	0	78039	0		11	0	78	0	0	3500	2	78039			0	0	0	0	0	0	0	0	0	0	0	0					5600	0																			1	true	0	0	0	0	0	0	0	0	true	false	false	false	true	1	37	980	0	www.usavingsbank.com		www.bankwithusb.com		www.yourusb.com												www.unionsavings-bank.com	
912550																																		1247	0	0	141	1106	0		0	0	0	0	0	2101	2	1106			0	0	0	0	0	0	0	0	0	0	0	0						0																					24	1371	0	0	0	0	0	0	false	false	false	false	false																					http://www.luskstatebank.com	
912578																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0	false	false	false	false	false																					www.heritagesb.com	
912756																																		0	0	0	0	0	0		0	0	0	0	0	846	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					21	395	0	0	0	0	0	0	true	false	false	false	false																					http://www.statebankoflakepark.com	
913146																																		2714	6265	25000	939	0	63984		0	5397	572	0	296	4114	1	0			0	25000	15000	0	0	0	0	23984	0	0	0	23984					0	1775																					358	53194	23984	8753	0	0	23984	0	true	true	false	false	false																					www.stonebank.com	
913436																																		0	0	0	0	0	0		0	0	0	0	0	176	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					16	351	0	0	0	0	0	0	false	false	false	false	false																					https://www.minersandmerchantsbank.com	
913753																																		30484	0	50000	30484	0	50000		0	0	0	0	0	18130	9	0	false	0	0	50000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1169	224637	0	0	0	0	0	0	true	false	false	false	true	1	152	3887	0																	http://www.InwoodBank.Com	
913856																																		24586	2493	1145	22522	0	33260		0	0	1389	0	1104	52589	6	0	true	0	0	1145	4148	17996	9971	0	0	0	0	0	0	0	false	false	0	0		2064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					3567	287892	0	0	0	0	0	0	true	false	false	false	true	1	194	4498	0	www.whycommunitymatters.com																www.pinnbank.com	
914545																																		0	0	0	0	0	0		0	0	0	0	0	1653	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					157	7016	0	0	0	0	0	0	true	false	false	false	false																					tricountybank.net	
914648																																		23716	404	0	19526	0	114222		404	0	0	0	0	4445	3	0			0	0	5000	5000	0	0	0	104222	0	0	0	104222					0	4190																					1489	115482	104222	75491	0	0	104222	0	true	false	false	false	false					www.checkingfinder.com		www.Kasasa.com														http://www.bankfirstfs.com	
914853																																		932	948	0	192	688	634		728	0	0	0	220	1038	1	688	false	0	0	0	0	0	634	0	0	0	0	0	0	0	true	false	0	0		52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					154	8672	0	0	0	0	0	0	true	false	false	false	false																					HTTP://WWW.CORNERSTONESTATEBANK.COM	
915056																																		0	398	1000	0	0	6000		0	0	5	0	393	752	0	0			0	1000	1000	2000	2000	0	0	0	0	0	0	0						0																					30	885	0	0	0	0	0	0	false	false	false	false	false																					www.pbomc.com	
915065																																		534	0	0	0	534	12145		0	0	0	0	0	355	0	534			0	0	0	0	0	0	0	12145	0	0	0	12145					0	0																					740	87521	12145	10699	0	0	12145	0	true	false	false	false	true	1	70	4238	0	www.hawaiinational.net		www.hawaiinationalbank.com		www.hnbhawaii.com		www.hawaiinational.com										www.hawaiinational.bank	
915878																																		15090	1395	3196113	4848	7656	3995481		0	0	1395	0	0	0	0	12411	true	0	191707	3196113	16764	525000	19303	20979	238301	0	0	0	0	0	true	false	0	0		2586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	0	0	0	0	0	0	0	0	false	false	false	false	false																					http://www.thirdfederal.com	
915935																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0	false	false	false	false	false																					http://www.edinburgbank.net	
916259																																		0	0	0	0	0	7300		0	0	0	0	0	0	0	0			0	0	3500	3800	0	0	0	0	0	0	0	0					2	0																					60	1443	0	0	0	0	0	0	true	false	false	false	false																					www.statebankoflismore.com	
916343																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					46	1127	0	0	0	0	0	0	true	false	false	false	false																					www.andersonstatebank.com	
916745																																		312	90	3000	0	0	3000		0	0	90	0	0	932	0	0	true	0	0	3000	0	0	0	0	0	0	0	0	0	0	true	false	0	0		312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					440	25363	0	0	0	0	0	0	true	false	false	false	false																					www.bnabank.com	
916857																																		1854	0	3000	1457	0	5000		0	0	0	0	0	174	0	0			0	3000	2000	0	0	0	0	0	0	0	0	0					0	397																					81	13577	0	0	0	0	0	0	true	true	false	false	false																					www.firstoakbank.com	
917050																																		1510	0	2000	392	0	17232		0	0	0	0	0	1456	1	0	true	0	4732	2000	4500	4500	0	0	4732	500	1000	0	0	6232	true	false	0	0	4	1118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					236	19090	0	0	0	0	0	0	false	false	false	false	false																					http://www.firststatebanks.com	
917500																																		0	0	0	0	0	0		0	0	0	0	0	1620	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					181	7931	0	0	0	0	0	0	true	false	false	false	false																					www.grotonbank.com	
917555																																		0	0	12563	0	0	18727		0	0	0	0	0	1948	1	0			0	12563	5000	0	1164	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0	false	false	false	false	false					www.u.bank																www.u.bank	
917630																																		0	151	0	0	0	0		0	0	151	0	0	423	0	0	false	0	0	0	0	0	0	0	0	0	0	0	492	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					3844	3844	0	0	0	0	0	0	false	false	false	false	false																					www.yourfnbonline.com	
917742	1219628	20264	91812	1097466	49403	4151995		30359	4	49423	true	0	0	91812	710140	1250633	604431	200000	0	1485728	9251	0	1009760	0	0	0	72759	0	0			0	0						4151995		231	0	3383	0	16650																0		true	true					0	0	0	0	0	0	0	0	0		0	0	0	0	0						7660	1012033	1009760	774500	0	0	1009760	0	true	false	false	false	true	1	973	8977	0																	www.associatedbank.com	
917854																																		0	876	0	0	0	1580		0	876	0	0	0	40	0	0	false	0	20	0	100	200	200	0	20	221	243	596	0	157	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					191	7388	157	93	0	0	157	0	true	false	false	false	false																					http://www.ffmbank.com	
918132																																		0	0	0	0	0	7000		0	0	0	0	0	577	0	0			0	0	7000	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0	true	false	false	false	false																					www.williamstownbank.com	
918150																																		0	165	0	0	0	0		165	0	0	0	0	543	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					22	969	0	0	0	0	0	0	false	false	false	false	false																					http://www.firstbankokarche.com	
918356																																		0	199	1000	0	0	1000		0	0	199	0	0	185	0	0			0	1000	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0	true	false	false	false	false																					www.grandtimberbank.com	
918477																																		6080	663	40000	5869	0	90000		0	0	663	0	0	2179	2	0			0	40000	50000	0	0	0	0	0	0	0	0	0					0	211																					270	16544	0	0	0	0	0	0	true	false	false	false	true	1	152	2553	0																	www.havenbank.com	
918655																																		0	0	0	0	0	0		0	0	0	0	0	1195	1	0			0	0	0	0	0	0	0	0	0	0	0	0					2	0																					94	5774	0	0	0	0	0	0	true	false	false	false	false																					https://www.fsbcando.com	
918776																																		0	0	0	0	0	5380		0	0	0	0	0	25	0	0			3458	0	25	1131	766	0	3458	0	0	0	0	3458					0	0																			1	true	0	0	0	0	0	0	0	0	false	false	false	false	false																					www.newfoundationsavingsbank.com	
918879																																		337	0	0	0	337	0		0	0	0	0	0	4127	1	337			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					167	11405	0	0	0	0	0	0	false	false	false	false	false																					www.logansportsavings.com	
918918	11176	0	0	1837	0	0		131511	2	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0		9339	0	0			0	0						0		0	0	0	0	0																0		true	true					0	0	0	0	0	0	0	0	0		0	0	0	0	0						0	0	0	0	0	0	0	0	true	false	false	false	true	1	1917	137834	0																	http://www.safra.com	
918954																																		648	1029	0	0	648	6000		0	0	0	0	1029	3180	1	648			0	0	6000	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0	false	false	false	false	false																					http://www.esbfinancial.com	
919344																																		0	1259	0	0	0	3410		0	593	166	0	500	0	0	0			0	0	850	560	2000	0	0	0	0	0	0	0						0																					167	7080	0	0	0	0	0	0	false	false	false	false	false																					http://www.bankofokolona.com	
919456																																		1936	1120	0	250	1686	26579		0	0	0	0	1120	24	0	1686			0	0	98	8371	18110	5000	0	0	0	0	0	0						0																					157	7520	0	0	0	0	0	0	true	false	false	false	false																					http://www.mid-americabank.com	
919568																																		0	374	0	0	0	11		0	0	0	0	374	240	0	0			0	0	11	0	0	0	0	0	0	0	0	0					0	0																					94	3682	0	0	0	0	0	0	true	false	false	false	false					www.fcbqt.com		www.fcbwf.com		www.fnbq.com												www.fcbqt.com	
919773																																		0	0	0	0	0	0		0	0	0	0	0	491	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0	false	false	false	false	false																					www.belmontsavingsbank.com	
920210																																		862	0	0	862	0	5000		0	0	0	0	0	320	0	0	false	0	0	0	0	5000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					156	7263	0	0	0	0	0	0	true	false	false	false	false																					www.jtnb.com	
920359																																		0	168	0	0	0	1087		0	0	0	0	168	375	0	0			0	0	0	0	1087	0	0	0	0	0	0	0						0																					58	1718	0	0	0	0	0	0	true	false	false	false	false																					http://www.bankofdc.com	
920733																																		1236	398	4000	1236	0	7750		398	0	0	0	0	910	0	0			0	4000	2500	1250	0	0	0	0	0	0	0	0					0	0																					103	2783	0	0	0	0	0	0	true	false	false	false	false																					www.westcentralbank.com	
920854																																		11628	1563	0	10249	0	920		0	0	1102	0	461	6333	3	0			215	0	0	0	0	0	215	387	212	106	0	920					0	1379																					698	64869	0	0	0	0	0	0	true	false	false	false	false					www.kasasa.com		www.checkingfinder.com														www.bankwithpioneer.com	
920975																																		0	917	14220	0	0	34820		0	0	848	0	69	771	0	0			0	14220	0	20600	0	0	0	0	0	0	0	0						0																					266	16087	0	0	0	0	0	0	true	false	false	false	false																					http://www.firstsentinelbank.com	
921039																																		0	851	0	0	0	0		851	0	0	0	0	4386	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					572	53997	0	0	0	0	0	0	true	false	false	false	false																					http://www.firstamericanishere.com	
921178																																		27962	0	30000	27076	162	36826		0	0	0	0	0	6216	2	592	false	0	50	30000	0	0	0	0	50	348	928	5500	0	6826	false	false	0	0		724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	785	110341	0	0	0	0	0	0	false	false	false	false	false																					www.riverviewbank.com	
921655																																		0	0	0	0	0	0		0	0	0	0	0	510	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0	true	false	false	false	false																					www.cottonwoodvalleybank.com	
921879																																		109	0	0	0	109	0		0	0	0	0	0	743	1	109			0	0	0	0	0	0	0	0	0	0	0	0						0																			1	true	0	0	0	0	0	0	0	0	false	false	false	false	false																					www.ffsg.net	
921936																																		0	29	0	0	0	0		0	0	29	0	0	1191	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					30	1599	0	0	0	0	0	0	false	false	false	false	false																					www.fsbelmwood.com	
922157																																		559	0	3000	559	0	3000		0	0	0	0	0	850	1	0			0	3000	0	0	0	0	0	0	0	0	0	0					6	0																					170	30989	0	0	0	0	0	0	true	false	false	false	true	1	127	1028	0																	www.1hbank.com	
922344																																		2553	416	4000	2132	0	11000		0	0	34	0	382	10707	3	0			0	4000	2500	3500	1000	0	0	0	0	0	0	0						421																					424	29160	0	0	0	0	0	0	false	false	false	false	false																					http://www.bankpbt.com	
922559																																		5767	1341	0	4588	0	0		188	0	53	0	1100	11594	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	1179																					245	17159	0	0	0	0	0	0	true	false	false	false	false																					uvbank.net	
922924																																		0	13	0	0	0	0		13	0	0	0	0	1172	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					251	11583	0	0	0	0	0	0	true	false	false	false	false																					www.bankofyork.com	
923257																																		0	0	0	0	0	0		0	0	0	0	0	1514	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					24	1250	0	0	0	0	0	0	false	false	false	false	false																					www.thepeoplesbankla.com	
923350																																		0	0	0	0	0	2125		0	0	0	0	0	442	1	0			0	0	1625	500	0	0	0	0	0	0	0	0					0	0																					50	1288	0	0	0	0	0	0	false	false	false	false	false																					www.fnbfrankfortks.com	
923707																																		0	0	3250	0	0	11500		0	0	0	0	0	6582	4	0			0	3250	3650	4600	0	0	0	0	0	0	0	0					9056	0																					552	54546	0	0	0	0	0	0	true	false	false	false	false																					www.lowellfive.com	
923752																																		17168	6246	6000	14206	1231	21400		0	190	507	0	5549	2466	1	1298			0	6000	7000	2000	6400	0	0	0	0	0	0	0						1731																					1018	99883	0	0	0	0	0	0	false	false	false	false	false																					http://www.mybankcnb.com	
923855																																		745	22	0	745	0	124		0	0	22	0	0	194	0	0			1	0	0	0	0	0	1	44	0	79	0	124						0																					81	2758	0	0	0	0	0	0	false	false	false	false	false																					www.communityfirstbankmn.com	
923949																																		0	18	1000	0	0	1000		0	0	18	0	0	14	0	0			0	1000	0	0	0	0	0	0	0	0	0	0						0																					15	202	0	0	0	0	0	0	false	false	false	false	false						MOUNT CARROLL BANKING CENTER															www.pearlcitybank.com	
924058																																		321	60	0	321	0	0		0	0	60	0	0	540	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					61	2998	0	0	0	0	0	0	true	false	false	false	false																					http://www.mybanktexas.com	
924236																																		9156	4234	9005	8874	0	12484		1137	1	1055	1765	276	14386	1	0			0	9005	2771	49	659	0	0	0	0	0	0	0						282																					409	30523	0	0	0	0	0	0	false	false	false	false	false																					http://www.firststatebnk.com	
924254																																		73	0	0	73	0	0		0	0	0	0	0	760	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					58	2434	0	0	0	0	0	0	false	false	false	false	false																					www.csbcheneyks.com	
924357																																		110	544	0	110	0	0		0	0	279	0	265	428	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					244	13235	0	0	0	0	0	0	true	false	false	false	false																					www.fnbmilaca.com	
924405																																		57015	0	816400	55638	1377	1022300		0	0	0	0	0	1700	0	1377	false	0	5000	816400	200900	0	0	0	5000	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2348	319443	0	0	0	0	0	0	false	false	false	false	false					www.dime.com																www.dime.com	
924553																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0	false	false	false	false	false																						
924843																																		0	431	0	0	0	0		8	327	96	0	0	4416	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					224	9108	0	0	0	0	0	0	false	false	false	false	false																					www.sycamorebank.com	
924937																																		8793	54	4000	5869	739	6000		0	0	54	0	0	2229	1	739			0	4000	2000	0	0	0	0	0	0	0	0	0						2185																					196	6779	0	0	0	0	0	0	true	true	false	false	false																					www.bankacb.com	
925037																																		4660	178	0	131	4479	5787		90	0	88	0	0	43574	7	4479			0	0	0	0	5787	0	0	0	0	0	0	0						50																					437	76472	0	0	0	0	0	0	false	false	false	false	false					https://www.illinoisnationalbank.com		https://www.ichooseinb.com		https://www.inbmobile.com		https://www.illinoisnationalbank.btbanking.com/onlineserv/CM		https://www.secureftp.illinoisnationalbank.com		https://www.files.inbftp.com						http://www.inb.com	
925055																																		0	1756	0	0	0	19133		0	0	1756	0	0	3915	2	0			0	0	8678	2393	8062	0	0	0	0	0	0	0					0	0																					108	2403	0	0	0	0	0	0	true	false	false	false	false																					www.bankwithcitizens.com	
925354																																		0	1277	3000	0	0	8874		0	627	555	0	95	2635	2	0			0	3000	0	0	0	0	0	5874	0	0	0	5874					0	0																					168	11175	5874	5874	0	0	5874	0	false	false	false	false	false																					http://www.caldwellbankandtrust.com	
925411	0	0	0	0	0	0		0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0						0		0	0	0	0	0																0		false	false					0	0	0	0	0	0	0	0	0		0	0	0	0	0						0	0	0	0	0	0	0	0	false	false	false	false	false																						
925653																																		257	0	4304	257	0	34505		0	0	0	0	0	3320	1	0			0	4304	8618	14106	7477	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0	false	false	false	false	false																					www.bankoftexasonline.com	
926632																																		0	0	4000	0	0	4000		0	0	0	0	0	245	0	0	false	0	0	4000	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					250	20603	0	0	0	0	0	0	true	false	false	false	false					http://www.forestparkbank.net		http://www.forestparkbank.org														http://www.forestparkbank.com	
926650																																		0	51	0	0	0	280		0	0	51	0	0	56	0	0			280	0	0	0	0	0	280	0	0	0	0	280						0																					32	294	0	0	0	0	0	0	false	false	false	false	false																						
926959																																		0	38	0	0	0	0		0	0	38	0	0	659	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					62	4838	0	0	0	0	0	0	false	false	false	false	false																					www.mybcbank.com	
927077																																		0	0	0	0	0	12750		0	0	0	0	0	1827	0	0	false	0	0	0	1000	0	11750	8750	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	false	false	false	false	false																					www.monroesavings.com	
927134																																		1049	0	35685	1049	0	35685		0	0	0	0	0	4628	2	0			0	35685	0	0	0	0	0	0	0	0	0	0					0	0																					96	2278	0	0	0	0	0	0	false	false	false	false	false																					www.fsbil.com	
927479																																		12	0	33572	0	12	113106		0	0	0	0	0	764	1	12			0	33572	51107	28427	0	0	0	0	0	0	0	0						0																					114	10449	0	0	0	0	0	0	true	false	false	false	false																					http://www.bogotasavingsbank.com	
928056																																		16037	122	4048	14464	659	38711		0	0	122	0	0	224	0	659			0	4049	7523	1519	25620	0	0	0	0	0	0	0						914																					738	59114	0	55918	0	0	0	0	false	false	false	false	false																					http://www.gn-bank.com	
928421																																		27648	1103	0	25191	0	39185		168	0	100	0	835	2489	1	0			0	0	15000	10000	12000	37000	0	0	0	2185	0	0						2457																					1210	88994	0	0	0	0	0	0	true	false	false	false	true	1	72	626	0																	www.cffc.com	
928618																																		11944	0	21746	11944	0	73814		0	0	0	0	0	1160	0	0			7	21746	42951	5197	0	0	7	73	216	3624	0	3920					0	0																					434	66933	0	0	0	0	0	0	true	false	false	false	true	1	229	11189	0																	AmeriServ.com	
929352																																		45522	2131	5008	12009	33513	250041		0	0	0	0	2131	112785	3	33513	true	0	0	5008	25016	220017	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					3107	583664	0	0	0	0	0	0	true	false	false	false	true	1	189	2846	0	http://www.healthcare.bank	HealthcareBank															http://www.bell.bank	
929932																																		0	0	0	0	0	0		0	0	0	0	0	942	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					555	47775	0	0	0	0	0	0	true	false	false	false	false																					www.bankmidsouth.com	
929978																																		63900	1972	5737	58488	123	40580		123	0	770	0	1079	13343	4	123	false	0	0	5737	9249	14597	5458	0	0	0	0	5539	0	5539	true	false	0	0	0	5289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2845	258155	0	0	0	0	0	0	true	false	false	false	true	1	265	8883	0																	www.home24bank.com	
930358																																		187	303	0	0	0	0		0	0	0	0	303	6743	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	false	false	false	false	false																					www.ubb.com	
930442																																		2006	1501	4000	1288	592	4000		80	0	1322	0	99	12674	3	582			0	4000	0	0	0	0	0	0	0	0	0	0						126																					455	37131	0	0	0	0	0	0	true	false	false	false	false																					http://www.bankofpontiac.com	
930853																																		136	179	0	0	0	0		6	0	110	0	63	1112	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					286	17921	0	0	0	0	0	0	true	true	false	false	false																					www.clbbank.com	
930871																																		53	0	0	53	0	64306		0	0	0	0	0	2880	3	0			0	0	0	47319	15637	0	0	0	128	1222	0	0					0	0																					0	0	0	0	0	0	0	0	true	false	false	false	false																					www.mylincoln1st.com	
930965																																		0	550	10000	0	0	383862		0	0	0	550	0	1082	1	0	true	0	0	10000	40000	57000	83000	0	0	193509	353	0	0	193862	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					601	192236	192236	142140	0	0	193862	0	true	false	false	false	true	1	133	11063	0																	http://www.manufacturersbank.com	
931038																																		13129	50	4000	9017	1651	99000		0	0	50	0	0	1926	1	1652			0	4000	0	0	95000	0	0	0	0	0	0	0						2461																					462	38392	0	0	0	0	0	0	false	false	false	false	false																					http://www.central-bank.com	
931047																																		0	27	0	0	0	0		21	0	6	0	0	2182	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					23	902	0	0	0	0	0	0	true	false	false	false	false																					www.bksalem.net	
931159																																		0	0	0	0	0	0		0	0	0	0	0	267	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0	false	false	false	false	false																					fsbofgolva.com	
931207																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0	false	false	false	false	false																					https://www.bbh.com	
931270																																		0	0	0	0	0	0		0	0	0	0	0	1643	1	0			0	0	0	0	0	0	0	0	0	0	0	0					1595	0																					1	8	0	0	0	0	0	0	true	false	false	false	false																					WWW.ASKNCCB.COM	
931355																																		0	0	0	0	0	0		0	0	0	0	0	1349	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					42	1023	0	0	0	0	0	0	true	false	false	false	false																					http://www.hodgebank.net	
931458																																		0	0	610	0	0	1053		0	0	0	0	0	46	0	0			0	610	35	230	178	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0	false	false	false	false	false																					https://www.fnbharveyville.com	
931944																																		2157	74	83	1373	179	819		0	0	74	0	0	2274	1	179			0	83	167	167	402	0	0	0	0	0	0	0					0	605																					89	4372	0	0	0	0	0	0	true	false	false	false	false					www.keystonesavings.com		www.keystonesavings.net		www.ksbiowa.com		www.ksbiowa.net										www.keystonesavings.bank	
932633																																		3033	0	1000	3033	0	1000		0	0	0	0	0	0	0	0			0	1000	0	0	0	0	0	0	0	0	0	0					0	0																					72	1680	0	0	0	0	0	0	true	true	false	false	false																					www.bankofgc.com	
932642																																		0	0	0	0	0	0		0	0	0	0	0	79	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0	true	true	false	false	false																					www.logancountybank.net	
932745																																		0	7	5000	0	0	26113		7	0	0	0	0	634	1	0			0	5000	0	0	10000	10000	0	11113	0	0	0	11113					0	0																					390	27033	11112	5188	0	0	11112	0	true	false	false	false	false																					www.firstcb.com	
932978																																		13295	1669	31000	0	12106	679497		0	0	0	0	1669	1862	7	12106	true	0	0	31000	107000	145000	0	0	0	396497	0	0	0	396057	false	false	0	0	0	1189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1722	399465	396057	277198	0	0	396057	0	true	false	false	false	true	1	91	2652	0																	www.firstrust.com	
933023																																		19488	38	0	17518	0	4941		38	0	0	0	0	6253	3	0			496	0	0	0	0	0	496	1003	842	2600	0	4941					1327	1970																					1348	122955	0	0	0	0	0	0	false	false	false	false	false																					shoreunitedbank.com	
933041																																		0	0	14000	0	0	116260		0	0	0	0	0	321	0	0	false	0	0	14000	0	5000	97260	77000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					288	8800	0	0	0	0	0	0	false	false	false	false	false																					www.farmersnationalbank.bank	
933256																																		46631	0	0	27329	2891	0		0	0	0	0	0	574	0	3288	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		16411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1580	347327	0	0	0	0	0	0	true	false	true	false	true	1	103	1834	0																	http://www.alerus.com	
933340																																		193	106	0	13	0	30000		0	0	106	0	0	2434	2	0			0	0	0	5000	25000	30000	0	0	0	0	0	0					0	180																					152	5946	0	0	0	0	0	0	true	false	false	false	false																					www.grantcostatebank.com	
933377																																		3232	74	30918	127	1665	85594		0	0	74	0	0	1941	1	2086	true	0	17500	30918	253	382	0	0	17500	36541	0	0	0	54041	true	false	0	0	6299	1440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					427	54201	36541	30929	0	0	36541	0	true	false	false	true	false					www.fidelitybankdirect.com	Fidelity Bank															www.fidelitybankonline.com	
