"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAKW00	RCFAKW03	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAKW00	RCOAKW03	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWH312	RCOWP793	RCOWP870	
870913																																																																	11432	926	926	11.0354%	15.4681%	14.2152%	10506	73907	95203	-139	0			7.4681%				383	97849	12769	14.2152%	1	0	13013	1604	0	1042	-139		0	0	0		0	0	10506	0	0	0	0	0	0	10506	0	0	0	0	0	0	0	0	0	926	0	2646		0										
871358																																																																	9762	545	545	14.7924%	22.7007%	21.4334%	9217	43003	62309	-40	0			14.7007%				8917	62309	300	21.4334%	1	0	9177	0	0	0	-40	0	0	0	0		0	0	9217	0	0	0	0	0	0	9217	0	0	0	0	0	0	0	0	0	545	0	0	0	0										
871648																																																																	13749	716	716	12.2650%	20.6231%	19.5491%	13033	66668	106262	111	0			12.6231%				9033	106262	4000	19.5491%	1	0	13144	0	0	0	111	0	0	0	0		0	0	13033	0	0	0	0	0	0	13033	0	0	0	0	0	0	0	0	0	716	0	0	0	0										
871769																																																																	1110207	68614	68614	14.2259%	19.9860%	18.7508%	1041593	5554916	7321818	81	0			11.9860%				932977	7321818	108616	18.7508%	1	0	1041674	0	0	0	81	0	0	0	0		0	0	1041593	0	0	0	0	0	0	1041593	0	0	0	0	0	0	0	0	0	68614	0	0	0	0										
871956																																																																	4398	281	281	8.1753%	19.5972%	18.3451%	4117	22442	50359	0	0			11.5972%				1717	50359	2400	18.3451%	1	0	4117	0	0	0	0		0	0	0		0	0	4117	0	0	0	0	0	0	4117	0	0	0	0	0	0	0	0	0	281	0	0		0										
872047																																																																	55148	4897	4897	10.6985%	14.1531%	12.8964%	50251	389652	469703	385	0			6.1531%				40177	475278	15649	12.8964%	1	0	56211	5566	9	0	385	0	0	0	0		0	0	50251	0	0	0	0	0	0	50251	0	0	0	0	0	0	0	0	0	4897	0	5575	0	0										
872579																																																																	26345	466	466	13.9415%	23.1190%	22.7100%	25879	113954	185625	104	0			15.1190%				32912	192658	0	22.7100%	1	0	33016	5964	615	454	104		0	0	0		0	0	25879	0	0	0	0	0	0	25879	0	0	0	0	0	0	0	0	0	466	0	7033		0										
873259																																																																	55251	4851	4851	10.6743%	14.2639%	13.0115%	50400	387349	472164	17	0			6.2639%				35554	472164	14846	13.0115%	1	0	50417	0	0	0	17	0	0	0	0		0	0	50400	0	0	0	0	0	0	50400	0	0	0	0	0	0	0	0	0	4851	0	0	0	0										
874050																																																																	43231	2334	2334	10.1104%	11.9890%	11.3417%	40897	360589	404503	-50	0			3.9890%				12532	406138	30000	11.3417%	1	0	42482	1635	0	0	-50	0	0	0	0		0	0	40897	0	0	0	0	0	0	40897	0	0	0	0	0	0	0	0	0	2334	0	1635	0	0										
874452																																																																	11026	910	910	9.2529%	12.0642%	11.0686%	10116	91394	109328	260	0			4.0642%				2116	109328	8000	11.0686%	1	0	10376	0	0	0	260	0	0	0	0		0	0	10116	0	0	0	0	0	0	10116	0	0	0	0	0	0	0	0	0	910	0	0	0	0										
874845																																																																	595115	49562	49651	11.2125%	13.9357%	12.7730%	545464	4270446	4864767	2487	-457			5.9357%				436445	4869280	113989	12.7730%	1	0	552921	4970	0	0	3843		0	-1356	0		0	0	545464	0	0	0	0	0	0	545464	0	0	0	0	0	0	0	0	89	49651	0	4970		0										
875048																																																																	27997	2118	2118	9.8526%	16.6697%	15.4087%	25879	167951	262661	-20	0			8.6697%				15163	263713	11768	15.4087%	1	0	26911	1052	0	0	-20	0	0	0	0		0	0	25879	0	0	0	0	0	0	25879	0	0	0	0	0	0	0	0	0	2118	0	1052	0	0										
875057																																																																	45555	2136	2136	13.1460%	20.6783%	19.7088%	43419	220303	330282	318	0			12.6783%				35919	330282	7500	19.7088%	1	0	43737	0	0	0	318	0	0	0	0		0	0	43419	0	0	0	0	0	0	43419	0	0	0	0	0	0	0	0	0	2136	0	0	0	0										
875132																																																																	24855	1025	1025	12.0773%	14.8511%	14.2387%	23830	167361	197313	0	0			6.8511%				12454	198539	12602	14.2387%	1	0	25056	766	460	0	0	0	0	0	0		0	0	23830	0	0	0	0	0	0	23830	0	0	0	0	0	0	0	0	0	1025	0	1226	0	0										
875655																																																																	9523	650	650	11.2101%	16.1431%	15.0413%	8873	58991	79152	0	0			8.1431%				4847	82318	7192	15.0413%	1	0	12039	3166	0	0	0	0	0	0	0		0	0	8873	0	0	0	0	0	0	8873	0	0	0	0	0	0	0	0	0	650	0	3166	0	0										
875758																																																																	16144	311	311	11.7341%	23.3197%	22.8705%	15833	69229	134932	18	0			15.3197%				6833	134932	9000	22.8705%	1	0	15851	0	0	0	18	0	0	0	0		0	0	15833	0	0	0	0	0	0	15833	0	0	0	0	0	0	0	0	0	311	0	0	0	0										
875879																																																																	8138	495	495	12.8460%	20.5256%	19.2771%	7643	39648	59497	0	0			12.5256%				7886	59740	0	19.2771%	1	0	7886	0	0	243	0	0	0	0	0		0	0	7643	0	0	0	0	0	0	7643	0	0	0	0	0	0	0	0	0	495	0	243	0	0										
875936																																																																	54682	4584	4584	9.0543%	13.3140%	12.1979%	50098	410711	553309	39	0			5.3140%				15709	553309	34389	12.1979%	1	0	50137	0	0	0	39	0	0	0	0		0	0	50098	0	0	0	0	0	0	50098	0	0	0	0	0	0	0	0	0	4584	0	0	0	0										
876157																																																																	5376	465	465	10.6184%	14.4679%	13.2165%	4911	37158	46250	-57	0			6.4679%				1562	46250	3375	13.2165%	1	0	4880	0	0	0	-57	26	0	0	0		0	0	4911	0	0	0	0	0	0	4911	0	0	0	0	0	0	0	0	0	465	0	0	0	0										
876634																																																																	306475	14120	14120	10.0784%	16.3991%	15.6436%	292355	1868853	2900813	-27874	0			8.3991%				214901	2982392	159032	15.6436%	1	0	346059	81578	0	0	-1067		0	-26807	0		0	0	292355	0	0	0	0	0	0	292355	0	0	0	0	0	0	0	0	0	14120	0	81579		0										
876700																																																																	301155	5757	5757	23.9772%	28.8654%	28.3136%	295398	1043307	1231997	-6253	0			20.8654%				295398	1231997	0	28.3136%	1	0	289145	0	0	0	-410		0	-5843	0		0	0	295398	0	0	0	0	0	0	295398	0	0	0	0	0	0	0	0	0	5757	0	0		0										
877154																																																																	45121	3231	3231	12.2021%	17.4582%	16.2080%	41890	258452	343302	0	0			9.4582%				30890	343302	11000	16.2080%	1	0	41890	0	0	0	0	0	0	0	0		0	0	41890	0	0	0	0	0	0	41890	0	0	0	0	0	0	0	0	0	3231	0	0	0	0										
877350																																																																	18800	1312	1312	12.5247%	17.9473%	16.6948%	17488	104751	139628	17	0			9.9473%				13488	139628	4000	16.6948%	1	0	17505	0	0	0	17	0	0	0	0		0	0	17488	0	0	0	0	0	0	17488	0	0	0	0	0	0	0	0	0	1312	0	0	0	0										
877369																																																																	1511302	54563	54563	10.9925%	13.7273%	13.2317%	1456739	11009425	13252069	-27166	0			5.7273%				-216874	13538647	1960192	13.2317%	1	0	1716152	286202	376	0	-25594		0	-1571	0		0	0	1456739	0	0	0	0	0	0	1456739	0	0	0	0	0	0	0	0	0	54563	0	286578		0										
877752																																																																	31424	2417	2417	11.2524%	16.2884%	15.0356%	29007	192922	257786	-139	0			8.2884%				28657	257786	350	15.0356%	1	0	28868	0	0	0	-139	0	0	0	0		0	0	29007	0	0	0	0	0	0	29007	0	0	0	0	0	0	0	0	0	2417	0	0	0	0										
877958																																																																	2688	84	84	9.5196%	14.9052%	14.4394%	2604	18034	27354	179	0			6.9052%				1787	27537	1000	14.4394%	1	0	2966	0	0	183	179		0	0	0		0	0	2604	0	0	0	0	0	0	2604	0	0	0	0	0	0	0	0	0	84	0	183		0										
878898																																																																	1097654	78219	78219	11.6847%	12.6842%	11.7803%	1019435	8653700	8724511	-2433	0			4.6842%				603340	8902634	594218	11.7803%	1	0	1195125	177905	218	0	-2433	0	0	0	0		0	0	1019435	0	0	0	0	0	0	1019435	0	0	0	0	0	0	0	0	0	78219	0	178123	0	0										
879336																																																																	19944	1199	1199	13.0376%	20.9401%	19.6812%	18745	95243	143776	-463	0			12.9401%				1287	144609	18291	19.6812%	1	0	19115	0	833	0	-463	0	0	0	0		0	0	18745	0	0	0	0	0	0	18745	0	0	0	0	0	0	0	0	0	1199	0	833	0	0										
879439																																																																	15273	1130	1130	10.7479%	17.0042%	15.7461%	14143	89819	131589	-190	0			9.0042%				6630	131589	7513	15.7461%	1	0	13953	0	0	0	-190	0	0	0	0		0	0	14143	0	0	0	0	0	0	14143	0	0	0	0	0	0	0	0	0	1130	0	0	0	0										
879457																																																																	89819	9302	9302	8.7998%	12.0891%	10.8371%	80517	742976	914991	-621	0			4.0891%				31981	916533	50078	10.8371%	1	0	81438	767	744	31	-621		0	0	0		0	0	80517	0	0	0	0	0	0	80517	0	0	0	0	0	0	0	0	0	9302	0	1542		0										
879550																																																																	4482	254	254	13.1231%	22.0517%	20.8020%	4228	20325	32218	-22	0			14.0517%				3978	32218	250	20.8020%	1	0	4206	0	0	0	-22	0	0	0	0		0	0	4228	0	0	0	0	0	0	4228	0	0	0	0	0	0	0	0	0	254	0	0	0	0										
879644																																																																	46015	3035	3044	12.9349%	19.0297%	17.7709%	42971	241806	332209	137	0			11.0297%				38301	332310	4771	17.7709%	1	0	43209	0	101	0	137	0	0	0	0		0	0	42971	0	0	0	0	0	0	42971	0	0	0	0	0	0	0	0	0	3044	0	101	9	0										
879747																																																																	27736	1685	1685	13.2540%	18.1035%	17.0037%	26051	153208	196552	342	0			10.1035%				21192	196552	4859	17.0037%	1	0	26393	0	0	0	342	0	0	0	0		0	0	26051	0	0	0	0	0	0	26051	0	0	0	0	0	0	0	0	0	1685	0	0	0	0										
880332																																																																	36125	1995	1995	13.5456%	22.3041%	21.0723%	34130	161966	251963	-118	0			14.3041%				26473	251963	7657	21.0723%	1	0	34012	0	0	0	-118	0	0	0	0		0	0	34130	0	0	0	0	0	0	34130	0	0	0	0	0	0	0	0	0	1995	0	0	0	0										
880855																																																																	59302	3619	3619	15.0214%	20.5322%	19.2792%	55683	288824	370690	147	0			12.5322%				55183	370690	500	19.2792%	1	0	55830	0	0	0	147	0	0	0	0		0	0	55683	0	0	0	0	0	0	55683	0	0	0	0	0	0	0	0	0	3619	0	0	0	0										
881012																																																																	89783	5477	5477	11.8189%	20.5770%	19.3217%	84306	436328	713314	-889	0			12.5770%				46766	720400	44626	19.3217%	1	0	90503	7086	0	0	-889		0	0	0		0	0	84306	0	0	0	0	0	0	84306	0	0	0	0	0	0	0	0	0	5477	0	7086		0										
881441																																																																	10051	349	349	14.1490%	15.9269%	15.3739%	9702	63107	68570	-12	0			7.9269%				9476	68570	250	15.3739%	1	0	9714	0	0	0	12	0	0	0	0		0	0	9702	0	0	0	0	0	0	9702	0	0	0	0	0	0	0	0	0	349	0	0	0	0										
881478																																																																	561743	36458	36458	10.3677%	12.6861%	11.8628%	525285	4428010	5066560	561	0			4.6861%				93679	5323094	688140	11.8628%	1	0	782380	240939	15260	335	561		0	0	0		0	0	525285	0	0	0	0	0	0	525285	0	0	0	0	0	0	0	0	0	36458	0	256534		0										
881544																																																																	19967	1316	1316	12.2165%	15.7008%	14.6660%	18651	127172	152671	1	0			7.7008%				18286	152906	600	14.6660%	1	0	18887	235	0	0	1	0	0	0	0		0	0	18651	0	0	0	0	0	0	18651	0	0	0	0	0	0	0	0	0	1316	0	235	0	0										
881852																																																																	10128	446	446	10.2351%	12.5953%	12.0406%	9682	80411	94596	-32	0			4.5953%				6033	95648	4701	12.0406%	1	0	10702	930	122	0	-32	0	0	0	0		0	0	9682	0	0	0	0	0	0	9682	0	0	0	0	0	0	0	0	0	446	0	1052	0	0										
881900																																																																	10296	450	450	10.7671%	16.0973%	15.3938%	9846	63961	91445	-594	-517			8.0973%				9044	90928	775	15.3938%	1	0	9225	0	0	0	-104	0	0	-517	0		0	0	9846	0	0	0	0	0	0	9846	0	0	0	0	0	0	0	0	0	450	0	0	0	0										
882242																																																																	31168	2643	2643	9.8690%	11.7120%	10.7188%	28525	266121	289035	1	0			3.7120%				14578	296103	21014	10.7188%	1	0	35593	7039	29	0	0	0	0	0	0		0	0	28525	0	0	0	0	0	0	28525	0	0	0	0	0	0	0	0	0	2643	0	7068	0	0										
882541																																																																	11260	612	612	11.4915%	16.0007%	15.1310%	10648	70372	92660	-16	0			8.0007%				9648	92660	1000	15.1310%	1	0	10632	0	0	0	-16	0	0	0	0		0	0	10648	0	0	0	0	0	0	10648	0	0	0	0	0	0	0	0	0	612	0	0	0	0										
882701																																																																	212249	12042	12042	13.4327%	17.0205%	16.0548%	200207	1247022	1490447	-4269	0			9.0205%				210987	1501227	0	16.0548%	1	0	206718	10318	462	0	-1267		0	-3002	0		0	0	200207	0	0	0	0	0	0	200207	0	0	0	0	0	0	0	0	0	12042	0	10780		0										
882952																																																																	26853	1638	1638	9.9485%	16.2400%	15.2494%	25215	165351	253456	-274	0			8.2400%				23215	253456	2000	15.2494%	1	0	24941	0	0	0	-274	0	0	0	0		0	0	25215	0	0	0	0	0	0	25215	0	0	0	0	0	0	0	0	0	1638	0	0	0	0										
883351																																																																	11428	588	588	12.1268%	24.3087%	23.0579%	10840	47012	89389	367	0			16.3087%				8340	89389	2500	23.0579%	1	0	11207	0	0	0	367		0	0	0		0	0	10840	0	0	0	0	0	0	10840	0	0	0	0	0	0	0	0	0	588	0	0		0										
883959																																																																	35085	2896	2896	10.3646%	15.1458%	13.8956%	32189	231649	310568	-81	0			7.1458%				31158	310637	1100	13.8956%	1	0	32177	69	0	0	-81	0	0	0	0		0	0	32189	0	0	0	0	0	0	32189	0	0	0	0	0	0	0	0	0	2896	0	69	0	0										
884303																																																																	165873	16228	16228	8.6429%	12.8116%	11.5582%	149645	1294708	1731424	-8842	0			4.8116%				114252	1754436	58404	11.5582%	1	0	163814	21824	1188	0	-2092		0	-6751	0		0	0	149645	0	0	0	0	0	0	149645	0	0	0	0	0	0	0	0	0	16228	0	23012		0										
884358																																																																	52479	1754	1754	14.7789%	35.8402%	34.6423%	50725	146425	343225	2539	0			27.8402%				42877	343377	8000	34.6423%	1	0	53416	0	152	0	2539		0	0	0		0	0	50725	0	0	0	0	0	0	50725	0	0	0	0	0	0	0	0	0	1754	0	152		0										
884376																																																																	11351	624	624	11.6356%	22.8537%	21.5974%	10727	49668	92191	-1	0			14.8537%				4908	92243	5871	21.5974%	1	0	10778	0	0	52	-1	0	0	0	0		0	0	10727	0	0	0	0	0	0	10727	0	0	0	0	0	0	0	0	0	624	0	52	0	0										
884442																																																																	56597	3685	3685	9.2204%	12.5465%	11.7296%	52912	451097	573858	-111	0			4.5465%				41781	577982	15200	11.7174%	1	0	56870	2350	1774	0	281	0	0	-392	0		0	0	52857	0	0	0	0	0	0	52857	0	0	55	55	0	55	0	0	0	3685	0	4124	0	0										
884648																																																																	21625	2163	2163	8.8378%	11.3524%	10.2169%	19462	190489	220214	-58	0			3.3524%				7558	223510	15200	10.2169%	1	0	22700	3296	0	0	-58	0	0	0	0		0	0	19462	0	0	0	0	0	0	19462	0	0	0	0	0	0	0	0	0	2163	0	3296	0	0										
884657																																																																	5288	508	508	8.9848%	13.0520%	11.7981%	4780	40515	53201	-67	0			5.0520%				1280	53201	3500	11.7981%	1	0	4713	0	0	0	-67		0	0	0		0	0	4780	0	0	0	0	0	0	4780	0	0	0	0	0	0	0	0	0	508	0	0		0										
885225																																																																	73324	7328	7328	8.9271%	11.5827%	10.4251%	65996	633048	739278	-98	0			3.5827%				35456	746776	38111	10.4251%	1	0	73469	5237	994	1267	-98	73	0	0	0		0	0	65996	0	0	0	0	0	0	65996	0	0	0	0	0	0	0	0	0	7328	0	7498	0	0										
885252																																																																	17887	601	601	10.8013%	13.6240%	13.1663%	17286	131290	160037	-32	0			5.6240%				7844	160037	9442	13.1663%	1	0	17254	0	0	0	-32	0	0	0	0		0	0	17286	0	0	0	0	0	0	17286	0	0	0	0	0	0	0	0	0	601	0	0	0	0										
885430																																																																	33985	1107	1107	11.2705%	28.3055%	27.3835%	32878	120065	291717	-513	0			20.3055%				22281	291717	10597	27.3835%	1	0	32365	0	0	0	-513	0	0	0	0		0	0	32878	0	0	0	0	0	0	32878	0	0	0	0	0	0	0	0	0	1107	0	0	0	0										
885579																																																																	5231	330	330	11.8256%	20.1069%	18.8384%	4901	26016	41444	20	0			12.1069%				4901	41444	0	18.8384%	1	0	4921	0	0	0	20	0	0	0	0		0	0	4901	0	0	0	0	0	0	4901	0	0	0	0	0	0	0	0	0	330	0	0	0	0										
885869																																																																	77678	5865	5865	9.8212%	15.5078%	14.3369%	71813	500897	731202	-2582	0			7.5078%				55427	736232	21416	14.3369%	1	0	74261	3650	1380	0	-2582	0	0	0	0		0	0	71813	0	0	0	0	0	0	71813	0	0	0	0	0	0	0	0	0	5865	0	5030	0	0										
886204																																																																	134272	3365	3365	11.0727%	24.2979%	23.6889%	130907	552608	1182254	-4276	0			16.2979%				130907	1182254	0	23.6889%	1	0	126631	0	0	0	-938		0	-2858	-480		0	0	130907	0	0	0	0	0	0	130907	0	0	0	0	0	0	0	0	0	3365	0	0		0										
886624																																																																	80332	5707	5707	12.2092%	17.6750%	16.4193%	74625	454496	611220	-1062	0			9.6750%				72675	611220	1950	16.4193%	1	0	73563	0	0	0	-257	0	0	-805	0		0	0	74625	0	0	0	0	0	0	74625	0	0	0	0	0	0	0	0	0	5707	0	0	0	0										
887340																																																																	115417	11037	11037	9.5188%	13.0753%	11.8249%	104380	882712	1096564	1005	0			5.0753%				41601	1103541	69756	11.8249%	1	0	112362	6755	222	0	1005		0	0	0		0	0	104380	0	0	0	0	0	0	104380	0	0	0	0	0	0	0	0	0	11037	0	6977		0										
887827																																																																	13608	510	510	15.7375%	22.7959%	21.9415%	13098	59695	83228	-173	0			14.7959%				11915	83228	1183	21.9415%	1	0	12925	0	0	0	-173	0	0	0	0		0	0	13098	0	0	0	0	0	0	13098	0	0	0	0	0	0	0	0	0	510	0	0	0	0										
887854																																																																	5107	341	341	9.8009%	17.2347%	16.0840%	4766	29632	48628	-7	0			9.2347%				4373	48628	393	16.0840%	1	0	4759	0	0	0	-7	0	0	0	0		0	0	4766	0	0	0	0	0	0	4766	0	0	0	0	0	0	0	0	0	341	0	0	0	0										
888002																																																																	651403	28936	28936	13.0591%	17.5241%	16.7456%	622467	3717193	4766544	-26715	0			9.5241%				11713	4797075	641285	16.7456%	1	0	626283	14062	73	0	-1997		0	-24718	0		0	0	638863	0	0	0	0	16396	16396	622467	0	0	0	0	16396	0	0	0	0	28936	0	30531		0										
888141																																																																	20162	1660	1660	9.8432%	15.1938%	13.9428%	18502	132699	187967	-1404	0			7.1938%				2699	187981	15817	13.9428%	1	0	17112	0	0	6	-63	0	0	-1341	0		0	0	18510	0	0	0	0	8	8	18502	0	0	0	0	8	0	0	0	0	1660	0	14	0	0										
888271																																																																	70255	2407	2407	18.3549%	36.5689%	35.3160%	67848	192117	369646	-2	0			28.5689%				67979	369777	0	35.3160%	1	0	67977	0	131	0	-2		0	0	0		0	0	67848	0	0	0	0	0	0	67848	0	0	0	0	0	0	0	0	0	2407	0	131		0										
888552																																																																	47102	3941	3941	9.0210%	13.0533%	11.9611%	43161	360845	478449	-1096	0			5.0533%				28195	480053	16570	11.9611%	1	0	43669	66	1538	0	-1096	0	0	0	0		0	0	43161	0	0	0	0	0	0	43161	0	0	0	0	0	0	0	0	0	3941	0	1604	0	0										
888833																																																																	54641	2756	2756	11.0020%	19.2956%	18.3224%	51885	283178	471598	-4738	0			11.2956%				24693	471906	27500	18.3224%	1	0	47455	308	0	0	-1062	0	0	-3676	0		0	0	51885	0	0	0	0	0	0	51885	0	0	0	0	0	0	0	0	0	2756	0	308	0	0										
890050																																																																	69672	2600	2600	12.5844%	33.6328%	32.3777%	67072	207155	532978	-1322	0			25.6328%				65172	532978	1900	32.3777%	1	0	65750	0	0	0	-1322	0	0	0	0		0	0	67072	0	0	0	0	0	0	67072	0	0	0	0	0	0	0	0	0	2600	0	0	0	0										
890078																																																																	9090	520	520	12.3168%	22.1772%	20.9086%	8570	40988	69580	-90	0			14.1772%				8570	69580	0	20.9086%	1	0	8480	0	0	0	-90	0	0	0	0		0	0	8570	0	0	0	0	0	0	8570	0	0	0	0	0	0	0	0	0	520	0	0	0	0										
890603																																																																	16158	1304	1304	9.0652%	12.8909%	11.8506%	14854	125344	163858	-50	0			4.8909%				2387	164462	13071	11.8506%	1	0	15408	541	63	0	-50		0	0	0		0	0	14854	0	0	0	0	0	0	14854	0	0	0	0	0	0	0	0	0	1304	0	604		0										
890649																																																																	18779	957	957	13.4025%	21.2617%	20.1782%	17822	88323	132975	-15	0			13.2617%				15822	132975	2000	20.1782%	1	0	17807	0	0	0	-15	0	0	0	0		0	0	17822	0	0	0	0	0	0	17822	0	0	0	0	0	0	0	0	0	957	0	0	0	0										
890742																																																																	160945	6925	6925	11.4220%	17.9467%	17.1745%	154020	896795	1348451	8839	0			9.9467%				147775	1350706	8500	17.1745%	1	0	165114	0	1589	666	8839	0	0	0	0		0	0	154020	0	0	0	0	0	0	154020	0	0	0	0	0	0	0	0	0	6925	0	2255	0	0										
890957																																																																	6053	316	316	8.9721%	13.1871%	12.4986%	5737	45901	63943	0	0			5.1871%				4232	63943	1505	12.4986%	1	0	5737	0	0	0	0	0	0	0	0		0	0	5737	0	0	0	0	0	0	5737	0	0	0	0	0	0	0	0	0	316	0	0	0	0										
891226																																																																	48615	2529	2529	10.9650%	13.7881%	13.0709%	46086	352586	420300	-270	0			5.7881%				17456	420300	28630	13.0709%	1	0	45816	0	0	0	-270		0	0	0		0	0	46086	0	0	0	0	0	0	46086	0	0	0	0	0	0	0	0	0	2529	0	0		0										
891253																																																																	13504	242	242	14.1356%	29.0452%	28.5247%	13262	46493	93820	0	0			21.0452%				7662	93820	5600	28.5247%	1	0	13262	0	0	0	0	0	0	0	0		0	0	13262	0	0	0	0	0	0	13262	0	0	0	0	0	0	0	0	0	242	0	0	0	0										
892205																																																																	222102	11879	11879	9.9946%	13.5587%	12.8335%	210223	1638081	2103357	-10197	0			5.5587%				-20512	2118428	245806	12.8335%	1	0	215097	12487	2584	0	-4207		-2767	-3223	0		0	0	210223	0	0	0	0	0	0	210223	0	0	0	0	0	0	0	0	0	11879	0	15071		0										
892223																																																																	16055	803	803	13.3222%	22.3860%	21.2663%	15252	71719	114486	1	0			14.3860%				13821	114655	1600	21.2663%	1	0	15422	0	0	169	1	0	0	0	0		0	0	15252	0	0	0	0	0	0	15252	0	0	0	0	0	0	0	0	0	803	0	169	0	0										
892250																																																																	1336	120	120	6.8184%	14.0617%	12.7987%	1216	9501	17834	-47	0			6.0617%				977	17834	239	12.7987%	1	0	1169	0	0	0	-47	0	0	0	0		0	0	1216	0	0	0	0	0	0	1216	0	0	0	0	0	0	0	0	0	154	34	0	34	0										
893248																																																																	39527	3043	3043	11.4883%	16.3089%	15.0533%	36484	242365	317574	-6	0			8.3089%				32484	317574	4000	15.0533%	1	0	36478	0	0	0	-6		0	0	0		0	0	36484	0	0	0	0	0	0	36484	0	0	0	0	0	0	0	0	0	3043	0	0		0										
893640																																																																	31558	2534	2534	11.2049%	14.6230%	13.4488%	29024	215811	259029	-117	0			6.6230%				12127	260393	18261	13.4488%	1	0	30271	1364	0	0	-117	0	0	0	0		0	0	29024	0	0	0	0	0	0	29024	0	0	0	0	0	0	0	0	0	2534	0	1364	0	0										
893855																																																																	29978	2542	2542	9.5955%	12.5787%	11.5121%	27436	238324	285925	-41	0			4.5787%				-14489	285925	41925	11.5121%	1	0	27395	0	0	0	-41	0	0	0	0		0	0	27436	0	0	0	0	0	0	27436	0	0	0	0	0	0	0	0	0	2542	0	0	0	0										
894272																																																																	24359	1188	1188	11.1446%	25.7041%	24.4505%	23171	94767	207913	-884	0			17.7041%				16071	207913	7100	24.4505%	1	0	22287	0	0	0	-884	0	0	0	0		0	0	23171	0	0	0	0	0	0	23171	0	0	0	0	0	0	0	0	0	1188	0	0	0	0										
894348																																																																	72416	6482	6482	11.5786%	14.0226%	12.7675%	65934	516422	569446	363	0			6.0226%				44284	569446	21650	12.7675%	1	0	66297	0	0	0	363	0	0	0	0		0	0	65934	0	0	0	0	0	0	65934	0	0	0	0	0	0	0	0	0	6482	0	0	0	0										
894544																																																																	49714	4112	4112	9.4382%	15.2153%	13.9568%	45602	326736	483166	-457	0			7.2153%				24134	491344	29646	13.9568%	1	0	53323	7870	308	0	-457	0	0	0	0		0	0	45602	0	0	0	0	0	0	45602	0	0	0	0	0	0	0	0	0	4112	0	8178	0	0										
894834																																																																	4394	313	313	10.3035%	17.5556%	16.3051%	4081	25029	39608	9	0			9.5556%				-858	39608	4939	16.3051%	1	0	4090	0	0	0	9	0	0	0	0		0	0	4081	0	0	0	0	0	0	4081	0	0	0	0	0	0	0	0	0	313	0	0	0	0										
894946																																																																	22006	953	953	12.1903%	21.3009%	20.3785%	21053	103310	172703	-136	0			13.3009%				16128	172703	4925	20.3785%	1	0	20917	0	0	0	-136	0	0	0	0		0	0	21053	0	0	0	0	0	0	21053	0	0	0	0	0	0	0	0	0	953	0	0	0	0										
895055																																																																	59958	4158	4158	12.6465%	15.9187%	14.8147%	55800	376652	441230	0	0			7.9187%				23534	441230	32266	14.8147%	1	0	55800	0	0	0	0	0	0	0	0		0	0	55800	0	0	0	0	0	0	55800	0	0	0	0	0	0	0	0	0	4158	0	0	0	0										
895448																																																																	16870	1168	1168	11.0579%	16.0439%	14.9331%	15702	105149	141998	336	0			8.0439%				13702	141998	2000	14.9331%	1	0	16038	0	0	0	336	0	0	0	0		0	0	15702	0	0	0	0	0	0	15702	0	0	0	0	0	0	0	0	0	1168	0	0	0	0										
895710																																																																	167025	8571	8571	12.6180%	20.7057%	19.6432%	158454	806660	1255782	-703	247			12.7057%				90301	1267977	80101	19.6432%	1	0	169699	11942	6	0	-1003		0	300	0		0	0	158454	0	0	0	0	0	0	158454	0	0	0	0	0	0	0	0	0	8571	0	11948		0										
