"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCOAS540	RCOWH312	
2615220																																																																																						198934	0				11.6367%			22832		196206	-66	0										14367	196315	0	0.0000%	23978	0	1095	25073	12.6037%	0	0	0	0	1	8574		1	0	22875	0	109	0	-66	0	0	0	0		0	22832	0	0	22832	0	0	0	0	0	0						109		0	0		
2618780																																																																																								3283989	232410	455889	8.2684%	11.5141%	9.9157%	2828100	28521459	34203617	4769	0			3.5141%			1				1793914	34222787								0	0	0		0	898454	9.3726%	1	0	2697137	15094	4076	0	4769		0	0	0		0	2673198	0	0	2673198	160000	0	-5098	154902	0	154902	223479	0	0	455889	0	19170		0			
2619714																																																																																						254858	0				12.6592%			33770		266762	182	0										12338	266762	0	0.0000%	12296	0	2096	14392	5.6471%	0	0	0	0	1	21432		1	0	33952	0	0	0	182	0	0	0	0		0	33770	0	0	33770	0	0	0	0	0	0						0		0	41014		
2621285																																																																																						81998	0				11.8683%			9467		79767	-716	0										130	80180	0	0.0000%	10921	0	530	11451	13.9650%	0	0	0	0	1	9750		1	0	9164	0	413	0	-716	0	0	0	0		0	9467	0	0	9467	0	0	0	0	0	0						413		0	0		
2621940																																																																																								15753	1107	1107	11.6344%	17.8510%	16.5966%	14646	88247	125885	465	0			9.8510%							11007	125885								0	0	0		0	3640	16.5966%	1	0	15112	0	0	0	466	0	0	0	0		0	14646	0	0	14646	0	0	0	0	0	0	0	0	0	1107	0	0	0	0			
2624400																																																																																								117442	5652	5652	9.4964%	11.4351%	10.8848%	111790	1027027	1177181	2747	0			3.4351%			1				43665	1177181								0	0	0		0	68396	10.8848%	1	0	114808	0	0	0	3824		-806	0	0		0	111790	0	0	111790	0	0	0	0	0	0	0	0	0	5652	0	0		0			
2625724																																																																																								78477	5847	5847	11.9534%	15.2698%	14.1321%	72630	513937	607610	-22	0			7.2698%							32169	607610								0	0	0		0	40461	14.1321%	1	0	72608	0	0	0	-22	0	0	0	0		0	72630	0	0	72630	0	0	0	0	0	0	0	0	0	5847	0	0	0	0			
2631172																																																																																								39695	2567	2567	10.3335%	15.1680%	14.1871%	37128	261703	359299	224	0			7.1680%							15485	362166								0	0	0		0	24510	14.1871%	1	0	40219	2704	163	0	224		0	0	0		0	37128	0	0	37128	0	0	0	0	0	0	0	0	0	2567	0	2867		0			
2631323																																																																																								40245	1704	1704	10.5183%	20.8405%	19.9581%	38541	193110	366419	37	0			12.8405%							27264	366419								0	0	0		0	11277	19.9581%	1	0	38578	0	0	0	37	0	0	0	0		0	38541	0	0	38541	0	0	0	0	0	0	0	0	0	1704	0	0	0	0			
2631846																																																																																								61810	5015	5015	8.7117%	13.6668%	12.5579%	56795	452265	651941	537	0			5.6668%							19295	651941								0	0	0		0	37500	12.5579%	1	0	57332	0	0	0	568	0	-31	0	0		0	56795	0	0	56795	0	0	0	0	0	0	0	0	0	5015	0	0	0	0			
2634191																																																																																								1715851	139250	139250	11.8623%	14.1333%	12.9863%	1576601	12140502	13290905	99724	0			6.1333%			1				444306	13870225								0	0	0		0	1711615	12.9863%	1	0	2255645	513355	63345	2620	99724		0	0	0		0	1576601	0	0	1576601	0	0	0	0	0	0	0	0	0	139250	0	579320		0			
2634351																																																																																								251664	18889	18889	11.5612%	15.3861%	14.2313%	232775	1635655	2013422	3866	0			7.3861%							76180	2013422								0	0	0		0	156595	14.2313%	1	0	236641	0	0	0	3866		0	0	0		0	232775	0	0	232775	0	0	0	0	0	0	0	0	0	18889	0	0		0			
2641827																																																																																								5835	0	0	85.0087%	274.7175%	274.7175%	5835	2124	6864	0	0			266.7175%							3375	6864								0	0	0		0	2460	274.7175%	1	0	5835	0	0	0	0	0	0	0	0		0	5835	0	0	5835	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
2642598																																																																																								36772	2268	2268	9.6795%	14.2982%	13.4163%	34504	257179	356463	1879	0			6.2982%							21483	358936								0	0	0		0	15494	13.4163%	1	0	38856	2473	0	0	1879		0	0	0		0	34504	0	0	34504	0	0	0	0	0	0	0	0	0	2268	0	2473		0			
2643595																																																																																								28937	2115	2115	11.1848%	17.1986%	15.9416%	26822	168252	239808	-463	0			9.1986%			0				17745	239808								0	0	0		0	9077	15.9416%	1	0	26359	0	0	0	-463	0	0	0	0		0	26822	0	0	26822	0	0	0	0	0	0	0	0	0	2115	0	0	0	0			
2649122																																																																																								159577	14059	14059	8.5699%	12.2892%	11.2065%	145518	1298509	1698014	73	0			4.2892%			0				106809	1708909								0	0	0		0	49604	11.2065%	1	0	156486	10298	524	73	102		0	0	-29		0	145518	0	0	145518	0	0	0	0	0	0	0	0	0	14059	0	10895		0			
2649177																																																																																						740091	0				10.1413%			74255		732204	3911	0						0	0	0	0	16666	732204	0	0.0000%	2568	0	0	2568	0.3470%	0	0	0	0	1	57589		1	0	78166	0	0	0	3911	0	0	0	0		0	74255	0	0	74255	0	0	0	0	0	0						0		0	5758011		
2651899																																																																																								10404	0	0	83.8965%	137.1293%	137.1293%	10404	7587	12401	36	0			129.1293%							5791	12401								0	0	0		0	4613	137.1293%	1	0	10440	0	0	0	36		0	0	0		0	10404	0	0	10404	0	0	0	0	0	0	0	0	0	0	0	0		0			
2652092																																																																																								1289721	81667	81667	12.9614%	14.7884%	13.8520%	1208054	8721142	9320404	13745	0			6.7884%			1				746710	9428600								0	0	3801		0	569589	13.8520%	1	0	1330044	104168	227	0	15053		-1259	0	0		0	1211855	0	3801	1208054	0	0	0	0	0	0	0	0	0	81667	0	108196		0			
2654911																																																																																								275561	5267	5267	6.7719%	14.3190%	14.0453%	270294	1924440	3991390	3750	0			6.3190%			0				80979	3991390								0	0	0		0	189315	14.0453%	1	0	274044	0	0	0	3750		0	0	0		0	270294	0	0	270294	0	0	0	0	0	0	0	0	0	5267	0	0		0			
2661861																																																																																						374165	0				11.5848%			43137		372358	128	0										6755	375843	0	0.0000%	10154	0	118	10272	2.7453%	0	0	0	0	1	39867		1	0	46750	3335	150	0	128	0	0	0	0		0	43137	0	0	43137	0	0	0	0	0	0						3485		0	30934		
2666400																																																																																								130345	8758	8758	11.1076%	11.8427%	11.0470%	121587	1100633	1094632	76	0			3.8427%							56721	1109364								0	0	0		0	79598	11.0470%	1	0	136395	14732	0	0	76	0	0	0	0		0	121587	0	0	121587	0	0	0	0	0	0	0	0	0	8758	0	14732	0	0			
2667920																																																																																								105070	0	0	99.7323%	409.5977%	409.5977%	105070	25652	105352	0	0	105352	99.7323%	401.5977%			1				95070	105352								0	0	0		0	10000	409.5977%	1	0	105070	0	0	0	0		0	0	0		0	105070	0	0	105070	0	0	0	0	0	0	0	0	0	0	0	0		0		7.0000%	
2667939																																																																																						250017	0				13.4390%			33936		252519	834	0										28408	252991	0	0.0000%	0	0	847	847	0.3388%	0	0	0	0	1	6000		1	0	35242	472	0	0	834	0	0	0	0		0	33936	0	0	33936	0	0	0	0	0	0						472		0	13264		
2667957																																																																																						751228	0				12.0703%			90570		750356	-875	0										63570	750356	0	0.0000%	32156	0	1219	33375	4.4427%	0	0	0	0	1	27000		1	0	89695	0	0	0	3585	0	-4460	0	0		0	90570	0	0	90570	0	0	0	0	0	0						0		0	31485		
2668598																																																																																								46486	2982	2982	12.1628%	17.6752%	16.5414%	43504	263001	357681	1126	0			9.6752%							31454	357751								0	0	0		0	12121	16.5414%	1	0	44701	70	0	0	1127	0	0	0	0		0	43504	0	0	43504	0	0	0	0	0	0	0	0	0	2982	0	70	0	0			
2684552																																																																																								28918	3635	3635	7.5596%	9.9435%	8.6936%	25283	290822	334449	0	0			1.9435%	-1694	0					6382	334560								0	0	0		0	19012	8.6936%	1	0	25394	111	0	0	0	0	0	0	0		0	25283	0	0	25283	0	0	0	0	0	0	0	0	0	3635	0	111	0	0			
2686211																																																																																								109966	5268	5268	20.8309%	26.3591%	25.0964%	104698	417184	502608	1214	0			18.3591%							71447	504728								0	0	0		0	35371	25.0964%	1	0	108032	2120	0	0	1214	0	0	0	0		0	104698	0	0	104698	0	0	0	0	0	0	0	0	0	5268	0	2120	0	0			
2687133																																																																																								32102	2151	2151	8.8022%	12.5817%	11.7387%	29951	255148	340268	1939	0			4.5817%							9953	340268								0	0	0		0	19998	11.7387%	1	0	31890	0	0	0	1939	0	0	0	0		0	29951	0	0	29951	0	0	0	0	0	0	0	0	0	2151	0	0	0	0			
2687487																																																																																								55794	3531	3531	16.8233%	20.1175%	18.8444%	52263	277340	310658	53	0			12.1175%							35729	315234								0	0	0		0	21109	18.8444%	1	0	56891	0	4576	0	52	0	0	0	0		0	52263	0	0	52263	0	0	0	0	0	0	0	0	0	3531	0	4576	0	0			
2692753																																																																																						1196621	0				11.6591%			135131		1159014	4796	0										34270	1197124	0	0.0000%	106305	0	2485	108790	9.0914%	0	0	0	0	1	138971		1	0	178037	34677	3301	132	4796		0	0	0		0	135131	0	0	135131	0	0	0	0	0	0						38110		0	16671		
2693264																																																																																								231923	9091	9091	9.1534%	11.3591%	10.9138%	222832	2041744	2434422	6806	0			3.3591%			1				71753	2504355								0	0	0		0	221116	10.9138%	1	0	299675	69155	778	0	7589		-773	0	94		0	222832	0	0	222832	0	0	0	0	0	0	0	0	0	9091	0	69933		0			
2694681																																																																																								229350	18177	18177	10.9083%	12.4644%	11.4766%	211173	1840036	1935896	2052	0			4.4644%							168132	1935896								0	0	0		0	43041	11.4766%	1	0	213225	0	0	0	2052		0	0	0		0	211173	0	0	211173	0	0	0	0	0	0	0	0	0	18177	0	0		0			
2694944																																																																																						114764	0				11.2514%			12603		112013	59	0										6603	112013	0	0.0000%	10493	0	642	11135	9.7025%	0	0	0	0	1	6000		1	0	12662	0	0	0	59	0	0	0	0		0	12603	0	0	12603	0	0	0	0	0	0						0		0	0		
2696180																																																																																						101146	0				10.2159%			10494		102722	9	0										6999	102722	0	0.0000%	4124	0	0	4124	4.0773%	0	0	0	0	1	3495		1	0	10503	0	0	0	9	0	0	0	0		0	10494	0	0	10494	0	0	0	0	0	0						0		0	115		
2697963																																																																																								35803	2346	2346	8.8841%	19.0856%	17.8350%	33457	187592	376594	1489	0			11.0856%							10357	376594								0	0	0		0	23100	17.8350%	1	0	34946	0	0	0	1489	0	0	0	0		0	33457	0	0	33457	0	0	0	0	0	0	0	0	0	2346	0	0	0	0			
2700984			278586	13533	13533	10.4545%	13.7655%	13.0968%	265053	2023794	2535305	-4295	0			5.7655%						257512	2535305												11841	13.0968%	0	265058	0	0	0	5		0	0	0		0					0	0	0	0	0	0	0	0	0	13533	0	0		0										0	265053	0	0	0	0	0	0	265053																																					0			1																																	
2702764																																																																																								14831	664	664	12.9540%	21.3479%	20.3921%	14167	69473	109364	-423	0			13.3479%							11287	109364								0	0	0		0	2880	20.3921%	1	0	13744	0	0	0	-423		0	0	0		0	14167	0	0	14167	0	0	0	0	0	0	0	0	0	664	0	0		0			
2705112																																																																																								19724	701	701	11.5617%	18.3573%	17.7049%	19023	107445	164535	107	0			10.3573%							14577	164535								0	0	0		0	4446	17.7049%	1	0	19130	0	0	0	107		0	0	0		0	19023	0	0	19023	0	0	0	0	0	0	0	0	0	701	0	0		0			
2705895																																																																																								368486	31100	31100	9.8009%	12.5314%	11.4738%	337386	2940496	3442391	4289	0			4.5314%							101919	3452124								0	0	0		0	245200	11.4738%	1	0	351408	9733	0	0	5015		-726	0	0		0	337386	0	0	337386	0	0	0	0	0	0	0	0	0	31100	0	9733		0			
2708122																																																																																								80358	4734	4734	10.5254%	13.9607%	13.1382%	75624	575602	718491	-491	0			5.9607%							41747	719254								0	0	0		0	34640	13.1382%	1	0	75896	372	391	0	-491		0	0	0		0	75624	0	0	75624	0	0	0	0	0	0	0	0	0	4734	0	763		0			
2710554																																																																																								21220	1026	1026	13.2043%	24.8173%	23.6173%	20194	85505	152935	-284	0			16.8173%							13288	152935								0	0	0		0	6906	23.6173%	1	0	19910	0	0	0	-284	0	0	0	0		0	20194	0	0	20194	0	0	0	0	0	0	0	0	0	1026	0	0	0	0			
2713920																																																																																								50654	0	0	7.4805%	42.7846%	42.7846%	50654	118393	677145	2779	0			34.7846%							-2364	677145								0	0	0		0	53018	42.7846%	1	0	53433	0	0	0	2779		0	0	0		0	50654	0	0	50654	0	0	0	0	0	0	0	0	0	0	0	0		0			
2716088																																																																																						784473	0				12.0683%			92771		768715	648	0										20539	768715	0	0.0000%	130381	0	5133	135514	17.2745%	0	0	0	0	1	72232		1	0	93419	0	0	0	648		0	0	0		0	92771	0	0	92771	0	0	0	0	0	0						0		0	0		
2716828																																																																																								25334	1470	1470	14.6392%	21.5629%	20.3117%	23864	117489	163014	81	0			13.5629%							17541	163533								0	0	0		0	6842	20.3117%	1	0	24464	0	0	519	81	0	0	0	0		0	23864	0	0	23864	0	0	0	0	0	0	0	0	0	1470	0	519	0	0			
2717012																																																																																								172824	15356	15356	11.1429%	14.0963%	12.8438%	157468	1226022	1413164	-20	0			6.0963%							34242	1414188								0	0	0		0	124250	12.8438%	1	0	158472	0	252	772	-20		0	0	0		0	157468	0	0	157468	0	0	0	0	0	0	0	0	0	15356	0	1024		0			
2718596																																																																																								29896	1446	1446	8.9857%	14.9639%	14.2402%	28450	199787	316613	-368	0			6.9639%							18706	319978								0	0	0		0	13109	14.2402%	1	0	31447	2562	803	0	-368	0	0	0	0		0	28450	0	0	28450	0	0	0	0	0	0	0	0	0	1446	0	3365	0	0			
2719810																																																																																								108820	0	0	99.2213%	467.3997%	467.3997%	108820	23282	109674	97	0			459.3997%							14188	112328								0	0	0		0	97286	467.3997%	1	0	111571	2419	235	0	97		0	0	0		0	108820	0	0	108820	0	0	0	0	0	0	0	0	0	0	0	2654		0			
2723376																																																																																						112411	0				15.1668%			16458		108513	2851	0										10361	108926	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1	6510		1	0	19722	413	0	0	2851	0	0	0	0		0	16458	0	0	16458	0	0	0	0	0	0						413		0	0		
2724766																																																																																						44542	0				13.3883%			5812		43411	76	0										3477	44132	0	0.0000%	2683	0	0	2683	6.0235%	0	0	0	0	1	3056		1	0	6609	721	0	0	76	0	0	0	0		0	5812	0	0	5812	0	0	0	0	0	0						721		0	0		
2726050																																																																																						121203	0				10.7763%			13178		122287	45	0										9690	122287	0	0.0000%	10775	0	368	11143	9.1937%	0	0	0	0	1	3500		1	0	13235	0	0	0	57	0	0	0	0		0	13178	0	0	13178	0	0	0	0	0	0						0		0	0		
2728661																																																																																								102654	10217	10217	10.1743%	12.5721%	11.3208%	92437	816520	908530	1226	0			4.5721%							39103	909267								0	0	0		0	54071	11.3208%	1	0	94400	737	0	0	1226	0	0	0	0		0	92437	0	0	92437	0	0	0	0	0	0	0	0	0	10217	0	737	0	0			
2728746																																																																																								6753	378	378	11.4108%	20.2787%	19.1436%	6375	33301	55868	-7	0			12.2787%							-3496	55943								0	0	0		0	9946	19.1436%	1	0	6443	26	49	0	-7	0	0	0	0		0	6375	0	0	6375	0	0	0	0	0	0	0	0	0	378	0	75	0	0			
2729677																																																																																								30436	0	0	18.9337%	48.2843%	48.2843%	30436	63035	160750	2339	0			40.2843%							25667	188954								0	0	0		0	32973	48.2843%	1	0	60979	0	0	28204	2339		0	0	0		0	30436	0	0	30436	0	0	0	0	0	0	0	0	0	0	0	28204		0			
2730431																																																																																								29232	637	637	9.1754%	11.0337%	10.7933%	28595	264934	311650	0	0			3.0337%							10644	311675								0	0	0		0	17976	10.7933%	1	0	28620	25	0	0	0	0	0	0	0		0	28595	0	0	28595	0	0	0	0	0	0	0	0	0	637	0	25	0	0			
2732565																																																																																								31591	2204	2204	9.3036%	14.0599%	13.0790%	29387	224689	315867	556	0			6.0599%							19378	318839								0	0	0		0	12981	13.0790%	1	0	32915	2835	137	0	556	0	0	0	0		0	29387	0	0	29387	0	0	0	0	0	0	0	0	0	2204	0	2972	0	0			
2733263																																																																																								40716	3354	3354	10.6127%	15.2121%	13.9590%	37362	267656	352049	515	0			7.2121%							1186	353346								0	0	0		0	37473	13.9590%	1	0	39174	0	0	1297	515	0	0	0	0		0	37362	0	0	37362	0	0	0	0	0	0	0	0	0	3354	0	1297	0	0			
2734729																																																																																								237774	21694	21694	8.9103%	13.7092%	12.4584%	216080	1734406	2425071	-856	0			5.7092%							51623	2425071								0	0	0		0	164456	12.4584%	1	0	215223	0	0	0	1596	0	0	0	-2453		0	216080	0	0	216080	0	0	0	0	0	0	0	0	0	21694	0	0	0	0			
2735137																																																																																								21911	2172	2172	10.0436%	12.2884%	11.0703%	19739	178306	196533	0	0			4.2884%							6539	196533								0	0	0		0	13200	11.0703%	1	0	19739	0	0	0	0	0	0	0	0		0	19739	0	0	19739	0	0	0	0	0	0	0	0	0	2172	0	0	0	0			
2735146																																																																																								3307265	175838	175838	7.4797%	12.4997%	11.8351%	3131427	26458797	41865612	-177786	-177785			4.4997%							-190400	42038416								0	0	0		0	3672416	11.8351%	1	0	3304230	261880	87413	1296	7645		-185431	0	0		0	3131427	0	0	3131427	0	0	0	0	0	0	0	0	0	175838	0	350589		0			
2735324																																																																																								20194	1484	1484	8.8318%	13.1620%	12.1947%	18710	153427	211847	382	0			5.1620%							-5589	212718								0	0	0		0	25170	12.1947%	1	0	19963	0	0	871	382	0	0	0	0		0	18710	0	0	18710	0	0	0	0	0	0	0	0	0	1484	0	871	0	0			
2736219																																																																																						879943	0				11.1951%			93295		833354	333	0										59262	841953	0	0.0000%	84605	0	2537	87142	9.9031%	0	0	0	0	1	43146		1	0	102741	393	8206	0	902		-55	0	0		0	93295	0	0	93295	0	0	0	0	0	0						8599		0	0		
2736291																																																																																								1220611	91912	91912	12.0706%	16.7781%	15.5147%	1128699	7275046	9350814	31424	0			8.7781%			1				-836995	10013988								0	0	0		0	2628869	15.5147%	1	0	1823298	313048	3270	277486	31424		0	0	0		0	1198070	69371	69371	1128699	0	0	0	0	69371	0	0	0	0	91912	0	663174		0			
2736451																																																																																								72977	6061	6061	9.4262%	15.0583%	13.8076%	66916	484630	709897	660	0			7.0583%							16433	712348								0	0	0		0	52934	13.8076%	1	0	70027	0	0	2451	660		0	0	0		0	66916	0	0	66916	0	0	0	0	0	0	0	0	0	6061	0	2451		0			
2736714																																																																																						908289	0				9.5118%			82812		870625	-248	658										66733	871491	0	0.0000%	188037	0	14335	202372	22.2806%	0	0	0	0	1	16287		1	0	82772	14	137	0	-248		0	0	0		57	82812	0	0	82812	0	0	0	0	0	0						208		0	11835		
2737980																																																																																						2592339	0				9.2786%			216219		2330295	-1	0										84761	2339826	0	0.0000%	62689	0	25809	88498	3.4138%	0	0	0	0	1	140990		1	0	225750	9531	0	0	-1	1	0	0	0		0	216219	0	0	216219	0	0	0	0	0	0						9531		0	33855		
2743244																																																																																								245488	14393	14393	11.6010%	16.4617%	15.4965%	231095	1491270	1992028	5788	0			8.4617%							174176	1993574								0	0	0		0	58465	15.4965%	1	0	238429	1546	0	0	5788		0	0	0		0	231095	0	0	231095	0	0	0	0	0	0	0	0	0	14393	0	1546		0			
2744782																																																																																								83402	5321	11321	8.8089%	12.9950%	11.2311%	72081	641800	818274	-596	0			4.9950%							15023	832262								0	0	0		0	71046	11.2311%	1	0	85473	12897	1091	0	-557	0	-39	0	0		0	72081	0	0	72081	0	0	0	0	0	0	6000	0	0	11321	0	13988	0	0			
2745426																																																																																								55498	4392	4392	10.4188%	13.6210%	12.5431%	51106	407443	490516	-946	0			5.6210%							29880	490516								0	0	0		0	21226	12.5431%	1	0	50160	0	0	0	-946	0	0	0	0		0	51106	0	0	51106	0	0	0	0	0	0	0	0	0	4392	0	0	0	0			
2745529																																																																																								18566	0	0	31.0069%	132.9276%	132.9276%	18566	13967	59877	346	0			124.9276%							35188	82399								0	0	0		0	5900	132.9276%	1	0	41434	22521	0	1	346		0	0	0		0	18566	0	0	18566	0	0	0	0	0	0	0	0	0	0	0	22522		0			
2746245																																																																																						131682	0				11.4780%			15223		132628	200	0										8678	132628	0	0.0000%	5438	0	1182	6620	5.0273%	0	0	0	0	1	6545		1	0	15423	0	0	0	200	0	0	0	0		0	15223	0	0	15223	0	0	0	0	0	0						0		0	243		
2746263																																																																																						1729186	0				10.4301%			173432		1662796	1269	0										76322	1723299	0	0.0000%	159330	0	12605	171935	9.9431%	0	0	0	0	1	157613		1	0	235204	54913	5590	0	1269		0	0	0		0	173432	0	0	173432	0	0	0	0	0	0						60503		0	87178		
2747279																																																																																						126758	0				13.4378%			17127		127454	18	0										10129	127454	0	0.0000%	13366	0	16	13382	10.5571%	0	0	0	0	1	6998		1	0	17145	0	0	0	18	0	0	0	0		0	17127	0	0	17127	0	0	0	0	0	0						0		0	0		
2747466																																																																																								15894	1212	1212	8.9652%	12.5233%	11.5684%	14682	126915	163767	-165	0			4.5233%							10732	166167								0	0	0		0	6350	11.5684%	1	0	16917	2400	0	0	-165	0	0	0	0		0	14682	0	0	14682	0	0	0	0	0	0	0	0	0	1212	0	2400	0	0			
2747587																																																																																								125587	7438	7438	14.5775%	16.3635%	15.3943%	118149	767484	810489	2394	0			8.3635%							86639	810489								0	0	0		0	31510	15.3943%	1	0	120543	0	0	0	2394	0	0	0	0		0	118149	0	0	118149	0	0	0	0	0	0	0	0	0	7438	0	0	0	0			
2748502																																																																																						571730	0				11.7223%			65962		562705	409	0										56583	562705	0	0.0000%	31627	0	1932	33559	5.8697%	0	0	0	0	1	9379		1	0	66371	0	0	0	409	0	0	0	0		0	65962	0	0	65962	0	0	0	0	0	0						0		0	39421		
2749059																																																																																								14166	660	660	12.4363%	13.2091%	12.5937%	13506	107244	108601	-28	0			5.2091%							2523	109213								0	0	0		0	11595	12.5937%	1	0	14090	0	162	450	-28	0	0	0	0		0	13506	0	0	13506	0	0	0	0	0	0	0	0	0	660	0	612	0	0			
2753917																																																																																								14907	1013	1013	9.1602%	12.6217%	11.7640%	13894	118106	151678	4	0			4.6217%							2435	157736								0	0	0		0	17517	11.7640%	1	0	19956	155	0	5903	4	0	0	0	0		0	13894	0	0	13894	0	0	0	0	0	0	0	0	0	1013	0	6058	0	0			
2754222																																																																																								7038	568	568	9.9900%	15.0462%	13.8319%	6470	46776	64765	0	0			7.0462%							3167	64919								0	0	0		0	3457	13.8319%	1	0	6624	0	0	154	0	0	0	0	0		0	6470	0	0	6470	0	0	0	0	0	0	0	0	0	568	0	154	0	0			
2754389																																																																																								31122	2515	2515	12.0143%	15.5561%	14.2990%	28607	200063	238108	65	0			7.5561%							-9681	239502								0	0	0		0	39682	14.2990%	1	0	30066	1253	141	0	65		0	0	0		0	28607	0	0	28607	0	0	0	0	0	0	0	0	0	2515	0	1394		0			
2756730																																																																																								19915	1525	1525	10.6797%	16.3244%	15.0744%	18390	121995	172196	0	0			8.3244%							2872	172196								0	0	0		0	15518	15.0744%	1	0	18390	0	0	0	0	0	0	0	0		0	18390	0	0	18390	0	0	0	0	0	0	0	0	0	1525	0	0	0	0			
2756767																																																																																						129768	0				10.9917%			14186		129061	153	0										2112	130470	0	0.0000%	7353	0	397	7750	5.9722%	0	0	0	0	1	13483		1	0	15748	0	0	1409	153	0	0	0	0		0	14186	0	0	14186	0	0	0	0	0	0						1409		0	0		
2756909																																																																																						465914	0				10.9253%			49501		453084	12	0										-36025	454231	0	0.0000%	10262	0	145	10407	2.2337%	0	0	0	0	1	86673		1	0	50660	0	123	1024	12	0	0	0	0		0	49501	0	0	49501	0	0	0	0	0	0						1147		0	41590		
2757205																																																																																								200485	11693	11693	9.8259%	12.0434%	11.3410%	188792	1664689	1921378	-2238	0			4.0434%							69493	1944296								0	0	0		0	142217	11.3410%	1	0	209472	19630	3288	0	2496		0	-4734	0		0	188792	0	0	188792	0	0	0	0	0	0	0	0	0	11693	0	22918		0			
2758024																																																																																								96081	6090	6090	9.7785%	15.3285%	14.3569%	89991	626814	920298	-10322	0			7.3285%							45293	920997								0	0	0		0	51726	14.3569%	1	0	86697	0	141	559	-3994	0	0	0	0		0	89991	0	0	89991	0	0	0	0	0	0	0	0	0	6090	0	699	0	0			
2758613																																																																																								372356	22857	22857	8.5420%	12.5382%	11.7686%	349499	2969771	4091528	-19866	0			4.5382%							135322	4096562								0	0	0		0	219211	11.7686%	1	0	334667	4687	347	0	-372		-19627	0	133		0	349499	0	0	349499	0	0	0	0	0	0	0	0	0	22857	0	5034		0			
2759629																																																																																								19118	1694	1694	9.8575%	13.5669%	12.3648%	17424	140916	176758	288	0			5.5669%							12097	176940								0	0	0		0	5509	12.3648%	1	0	17894	182	0	0	288	0	0	0	0		0	17424	0	0	17424	0	0	0	0	0	0	0	0	0	1694	0	182	0	0			
2760102																																																																																								160170	11189	11189	12.0204%	17.4153%	16.1987%	148981	919711	1239397	4271	0	0	0.0000%	9.4153%							88406	1252819								0	0	0		0	73997	16.1987%	1	0	166674	12459	963	0	4271	0	0	0	0		0	148981	0	0	148981	0	0	0	0	0	0	0	0	0	11189	0	13422	0	0			
2760232																																																																																								57746	3444	3444	10.1038%	12.6152%	11.8628%	54302	457751	537442	438	0			4.6152%							-15492	537884								0	0	0		0	70236	11.8628%	1	0	55182	0	0	442	480		0	-42	0		0	54302	0	0	54302	0	0	0	0	0	0	0	0	0	3444	0	442		0			
2764212																																																																																						1816998	0				10.8068%			197083		1823690	573	0										139780	1823690	0	0.0000%	190608	0	19380	209988	11.5569%	0	0	0	0	1	55922		1	0	196275	0	0	0	573	0	0	0	0		0	195702	0	0	195702	0	0	1381	1381	0	1381						0		0	40325		
2765602																																																																																						436725	0				9.8075%			41719		425377	7	0										19306	425377	0	0.0000%	44589	0	2273	46862	10.7303%	0	0	0	0	1	22413		1	0	41726	0	0	0	7	0	0	0	0		0	41719	0	0	41719	0	0	0	0	0	0						0		0	0		
