"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK178	RCFDK179	RCFDK180	RCFDK181	RCFDK182	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK179	RCONK180	RCONK181	RCONK182	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
3303298	162362	37115	1560	162362	11232855	true	0	917	1	181934	0	true	0	755112	7251560	3760	1805	8272	0	755112	2233107	974724	4515	0	0	0	0	0	0	0	0	0	0	0	0	0	0					11232855			84	0	34599	0	2432								0										0		true	true			0	0	0	0	0	0	0	0	0						0	0	0	0	0						true	false	false	false		1	15353	159540	0		Citizens Bank															www.citizensbank.com	
3303917																																						0	3833	39000	0	39000	true	0	2358	0	0	1439	36	6404	2	0	0	true	0	0	0	39000	0	0	0	3000	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false						www.facebook.com/rockfordbankandtrust																www.rkfdbank.com	
3303944																																						0	0	0	0	1000	true	0	0	0	0	0	0	2732	3	0	0	false	0	0	0	0	1000	0	0	1000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false																						www.bankpacificwest.com	
3303953																																						0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.pioneersb.com	
3306280																																						0	3046	5000	0	18500	true	0	2751	0	295	0	0	14809	3	0	0	false	0	0	0	5000	12000	0	1500	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false		0	0	0	0																	www.legacyar.com	
3306598																																						0	797	0	0	0	true	0	0	0	752	0	45	1834	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.ucbsky.com	
3308529																																						0	0	2000	0	2000	true	0	0	0	0	0	0	30	0	0	0	false	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.bankofbozeman.com	
3308574																																						0	2529	0	0	0	true	0	1953	0	0	0	576	1600	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.mysuperiorbank.com	
3309393																																						0	497	0	0	3195	true	0	497	0	0	0	0	12778	3	0	0	false	0	0	0	3000	0	78	117	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						https://www.1tbi.com	
3309571																																						0	0	0	0	2500	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	2500	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.primealliancebank.com	
3310287																																						0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.bessemertrust.com	
3312124																																						383	209	0	383	4000	true	0	209	0	0	0	0	5295	3	452	0	false	0	0	0	3000	1000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.visionbanking.com	
3313943																																						0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.recontrustco.com	
3314043																																						3	1929	0	0	0	true	3	1119	0	0	0	810	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.firstresourcemn.com	
3314119																																						0	379	0	0	0	true	0	145	0	234	0	0	185	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.freedombankmt.com	
3316739																																						0	405	0	0	0	true	0	0	0	0	0	405	972	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false						southerntrustbankonline.com																www.southerntrustbank.com	
3317192																																						0	5469	5109	0	5109	true	0	1255	0	2215	854	1145	2581	2	0	0	false	0	0	0	5109	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false																						www.1stadvantagebank.com	
3317932																																						3088	626	0	0	464043	true	3088	0	0	0	626	0	70361	7	0	0	true	0	0	0	231280	165000	65000	0	0	2763	0	0	0	0	2763	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.connectonebank.com	
3320576																																						3817	453	0	3817	0	true	0	0	0	0	0	453	1488	1	3817	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.ehnbank.com	
3320781																																						9	813	0	0	628	true	9	0	0	0	0	813	10679	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	628	0	628	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	94	1818	0																	www.tworiversbank.com	
3322468																																						0	0	0	0	0	true	0	0	0	0	0	0	4560	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	65	1008	0																	http://www.verusboc.com	
3324994																																						0	2223	0	0	0	true	0	2223	0	0	0	0	1887	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		0	232	5628	0	http://www.quickrate.com																http://www.independencenb.com	
3325759																																						1048	8617	95000	143	95000	true	874	3863	0	3407	0	1347	0	0	143	31	false	0	0	0	95000	0	0	0	5000	0	0	0	0	0	0	true	false	0	0	0	0	0	17661	10420	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.sonabank.com	
3328376																																						0	870	7514	0	22514	true	0	870	0	0	0	0	2705	1	0	0	true	0	0	0	7514	15000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						WWW.CIVICBANKTN.COM	
3335301																																						0	296	0	0	0	true	0	71	0	96	0	129	588	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://peoplesbankalbany.com	
3337097																																						9709	1155	0	9096	10000	true	0	0	0	0	0	1155	0	0	10939	613	false	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	215	1304	0																	http://www.cbb-bank.com	
3338357																																						0	3377	11000	0	22308	true	0	0	0	3377	0	0	2454	2	0	0	false	0	0	0	11000	10000	0	0	0	0	0	0	1308	0	1308	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false						HTTP://WWW.SANTABARBARACOMMUNITYBANK.COM	SANTA BARBARA COMMUNITY BANK, A DIVISION OF OJAI COMMUNITY BANK	HTTP://WWW.SANTAPAULACOMMUNITYBANK.COM	SANTA PAULA COMMUNITY BANK, A DIVISION OF OJAI COMMUNITY BANK	HTTP://WWW.VENTURACOMMUNITYBANK.COM	VENTURA COMMUNITY BANK, A DIVISION OF OJAI COMMUNITY BANK											http://www.ojaicommunitybank.com	
3338704																																						0	960	0	0	0	true	0	108	0	409	0	443	1015	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.naturecoastbank.com	
3339046																																						8750	2792	0	0	25000	true	8750	280	0	756	0	1756	13686	4	0	0	false	0	0	0	20000	5000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	91	8799	0																	www.stonegatebank.com	
3340725																																						0	0	29500	0	29500	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	29500	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	true	false	false																						http://www.quonticbank.com	
3340903																																						0	5148	0	0	4800	true	0	5148	0	0	0	0	769	2	0	0	false	0	0	0	0	4800	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false																						http://www.legacystatebank.com	
3341393																																						0	2305	3000	0	3000	true	0	0	0	100	2205	0	7816	4	0	0	false	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.flintcommunitybank.com	
3342671																																						0	675	0	0	0	true	0	675	0	0	0	0	50	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.anchorcommercialbank.com	
3343146																																						0	772	0	0	1376	true	0	772	0	0	0	0	2991	1	0	0	false	0	0	0	0	500	0	876	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.sumnerbankandtrust.com	
3344321																																						0	1836	51000	0	56742	true	0	608	0	413	0	815	12621	5	0	0	true	0	742	0	51000	5000	0	0	0	742	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		0	0	0	0		TRADITION		TRADITION BANK													WWW.TRADITION.BANK	
3345065																																						76	0	0	76	0	true	0	0	0	0	0	0	10004	7	76	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false		0	0	0	0																	www.FreedomBank.com	
3345944																																						143	0	0	0	0	true	101	0	0	0	0	0	968	1	0	42	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	true																						www.pugetsoundbank.com	
3346268																																						340	1510	0	0	28500	true	0	1131	0	0	0	379	4329	3	0	340	false	0	0	0	28500	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.savibank.com	
3346633																																						0	0	0	0	0	true	0	0	0	0	0	0	5654	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.eaglebankmt.com	
3347603																																						0	50	8500	0	11500	true	0	0	0	50	0	0	6691	5	0	0	false	0	0	0	8500	3000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.eclipsebank.com	
3347911																																						0	0	2000	0	10894	true	0	0	0	0	0	0	1623	1	0	0	false	0	0	0	2000	5000	2144	1750	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.austincapitalbank.com	
3348468																																						0	1584	0	0	0	true	0	441	0	70	0	1073	8005	5	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	35	445	0																	http://www.peachstatebank.com	
3348888																																						1381	4989	0	0	599	true	1381	2652	0	289	0	2048	12164	5	0	0	false	0	0	0	599	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	188	7976	0																	http://WWW.SERVISFIRSTBANK.COM	
3349241																																						108	54	4320	108	15608	true	0	0	0	54	0	0	8802	5	111	0	false	0	0	0	4320	2300	6988	2000	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.firstresourcebank.com	
3350546																																						0	0	0	0	0	true	0	0	0	0	0	0	4769	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false						http://www.fcbslo.com																http://www.founderscommunitybank.com	
3350658																																						0	0	0	0	0	true	0	0	0	0	0	0	4729	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false							FIRST VISION BANK															http://www.firstvisionbank.com	
3350724																																						29	13772	0	0	37903	true	29	8825	0	3979	0	968	17121	3	0	0	false	0	0	0	5000	22500	6116	4287	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false							Bank of Brinkley															http://www.sbofa.com	
3351440																																						0	0	3000	0	3000	true	0	0	0	0	0	0	4309	2	0	0	false	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false		0	0	0	0	msbmi.com																www.mainstreetbankmi.com	
3353154																																						0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.bmoharris.com	
3353172																																						7240	0	0	613	0	true	6300	0	0	0	0	0	4000	1	613	327	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.cunb.com	
3353266																																						0	8	0	0	429	true	0	8	0	0	0	0	74	0	0	0	false	0	0	0	0	429	0	0	429	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false						www.southernbankandtrust.com																www.sbandt.com	
3354599																																						0	7766	0	0	0	true	0	1817	0	1190	919	3840	9495	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.stlouisbank.com	
3355587																																						235	1486	63164	0	68164	true	235	125	0	701	0	660	8310	6	0	0	true	0	0	0	63164	5000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.fpbk.com	
3356191																																						0	1383	0	0	540	true	0	346	0	335	0	702	1213	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	540	0	540	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false		1	95	600	0																	www.bryantbank.com	
3357077																																						0	0	0	0	0	true	0	0	0	0	0	0	523	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.bankwithvision.com	
3357219																																						6783	0	10000	6459	10000	true	0	0	0	0	0	0	0	0	8703	324	false	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	516	2534	0																	http://WWW.MYOPENBANK.COM	
3357385																																						245	0	0	0	0	true	0	0	0	0	0	0	880	0	0	245	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						https://www.bankofsf.com/	
3357620																																						0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false		0	0	0	0																	http://www.hsbc.com	
3357910																																						0	3794	0	0	8665	true	0	2747	0	0	0	1047	16357	5	0	0	true	0	665	0	0	8000	0	0	4000	665	0	0	0	0	665	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false		0	0	0	0	www.newriverbankva.com		www.switch2hometown.com		www.switchtohometown.com		www.switchtohometown.net		www.switchtohometownbank.com		www.switchtonewriverbank.com		www.hometownbankva.com				www.hometownbank.com	
3357947																																						0	0	1000	0	2000	true	0	0	0	0	0	0	65	0	0	0	false	0	0	0	1000	1000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.atrustbank.com	
3358270																																						0	0	0	0	0	true	0	0	0	0	0	0	3092	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	63	864	0																	www.HVSB.com	
3363975																																						2	0	42000	0	71000	true	2	0	0	0	0	0	5597	4	0	0	false	0	0	0	42000	22000	7000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	723	16200	0																	http://www.biscaynebank.com	
3366239																																						1146	499	0	953	20000	true	193	499	0	0	0	0	1056	1	1412	0	true	0	0	0	10000	0	5000	5000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.commercestatebank.com	
3367085																																						0	259	21550	0	21550	true	0	259	0	0	0	0	21371	11	0	0	false	0	0	0	21550	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false		0	0	0	0																	WWW.GATEWAYBANKFL.COM	
3368635																																						1570	287	0	1570	5000	true	0	0	0	0	0	287	7576	4	1570	0	false	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.ParadiseBank.com	
3368925																																						624	0	0	482	0	true	0	0	0	0	0	0	0	0	482	142	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.springbankny.com	
3369007																																						175	352	5000	0	5000	true	175	352	0	0	0	0	3462	3	0	0	false	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.benchmark-bank.com	
3369959																																						76	295	10000	76	20000	true	0	0	0	0	0	295	0	0	70	0	false	0	0	0	10000	10000	0	0	15000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false		1	120	12000	0																	https://www.indusamericanbank.com	
3370133																																						0	0	1000	0	9000	true	0	0	0	0	0	0	2597	1	0	0	false	0	0	0	1000	2000	2500	3500	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.sunrisebank.com	
3370357																																						0	1225	0	0	0	true	0	1225	0	0	0	0	878	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false		2	42	56	0																	www.valleybanknv.com	
3370384																																						833	10050	0	0	2000	true	0	5354	0	805	0	3891	3948	2	0	833	false	0	0	0	0	0	2000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.northsidebankga.com	
3371309																																						0	2056	0	0	0	true	0	720	0	78	0	1258	7122	5	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://www.stccapitalbank.com	
3374234																																						0	1884	0	0	4750	true	0	1884	0	0	0	0	5183	3	0	0	false	0	0	0	0	4750	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.riverlandbank.com	
3374382																																						0	0	14000	0	37000	true	0	0	0	0	0	0	7249	8	0	0	false	0	0	0	14000	22000	1000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.triadbanking.com	
3374403																																						0	0	0	0	8600	true	0	0	0	0	0	0	4015	3	0	0	false	0	0	0	5600	2000	1000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		0	0	0	0																	www.bankofbelleville.com	
3374412																																						0	576	0	0	50500	true	0	0	0	76	0	500	25876	15	0	0	false	0	0	0	49000	1500	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false		0	369	12365	0																	WWW.OAKSTARBANK.COM	
3374878																																						2262	0	0	2212	60	true	0	0	0	0	0	0	2589	2	2544	50	false	0	0	0	0	0	0	0	0	0	60	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.firstchoicebankca.com	
3376733																																						0	885	0	0	0	true	0	885	0	0	0	0	3809	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.lwcbank.com	
3377235																																						205	7016	0	205	0	true	0	1990	0	173	0	4853	37	0	205	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.centrustbank.com	
3378773																																						1005	4183	14000	0	53000	true	1005	1768	0	712	0	1703	17206	5	0	0	false	0	0	0	14000	34000	5000	0	0	0	0	0	0	44000	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2101	0			true	false	false	false																						http://www.bridgewaterbankmn.com	
3382547																																						2408	0	0	0	0	false	0	0	0	0	0	0	209	0	0	2408	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																							
3382967																																						106	216	3000	106	6000	true	0	0	0	0	0	216	896	0	106	0	false	0	0	0	3000	3000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.integrityfirstbank.com	
3383076																																						0	1579	0	0	0	true	0	1579	0	0	0	0	6650	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	110	847	0																	http://www.trivalleybank.com	
3383599																																						1842	0	0	1526	0	true	0	0	0	0	0	0	596	1	1526	316	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false																						http://www.pinnaclebankaz.com	
3383665																																						0	0	0	0	6000	true	0	0	0	0	0	0	50	0	0	0	false	0	0	0	0	6000	0	0	6000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.wherefirstmeansmore.com	
