"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJJ26	RIADJJ27	RIADJJ28	RIADKW17	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
665146					CONF							0	0	0	0	false		0	0												0	0	0	0																							
665258	11		23		CONF					18		0	0	0	0	false	12	0	0		28			78	10		17		27	13	0	0	0	0												Supervision Exam Fee											
665865					CONF							0	0	0	0	false		0	0												0	0	0	0																							
666059	0	0	0	0	CONF	0	0	0	0	0	0	3200	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0							capital injection									
666358					CONF							0	0	0	0	false		0	0												0	0	0	0																							
666554					CONF							-150	0	0	0	false		0	0												0	0	0	0														Moved Cash to the Holding Company									
666844					CONF							0	0	0	0	false		0	0												0	0	0	0																							
666974					CONF							0	0	0	0	false		0	0												0	0	0	0																							
667029					CONF							0	0	0	0	false		0	0												0	0	0	0																							
667252					CONF							0	0	0	0	false		0	0												0	0	0	0																							
667346					CONF							0	0	0	0	false		0	0												0	0	0	0																							
667524					CONF							0	0	0	0	false		0	0					167							0	0	0	0											CAPITAL STOCK TAX	DUES AND SUBS	PROCESSING FEES										
667551					CONF							0	0	0	0	false		0	0												0	0	0	0																							
667757	2533				CONF	636	-615		2090			0	0	0	0	false		0	0		364			1325		3464				2138	0	0	0	0				321				Letter of credit and other loan fees	Net gains and losses on interest rate swaps not qualifying for hedge accounting		Software amortization expense												
668053					CONF							0	0	0	0	false		0	0												0	0	0	0																							
668147					CONF							0	0	0	0	false		0	0												0	0	0	0																							
669555					CONF							0	0	0	0	false		0	0												0	0	0	0																							
670430					CONF							0	0	0	0	false		0	0												0	0	0	0																							
670467					CONF	0	0	0	0	0	0	0	0	0	0	false		0	0												0	0	0	0				0																			
670560	0	0	0	0	CONF	10551	0	0	27662	11937	0	5200	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	Inter-company service revenue			Interdepartmental expenses	Agency professional expenses		Additional Paid in Capital from Parent									
670654					CONF							0	0	0	0	false		0	0												0	0	0	0																							
670748	10		36	48	CONF				6	19	9	0	0	0	0	false	2	0	0	2	30	5	14	111	16		10	20	9	8	0	0	0	0											Deferred Compensation Expense	Equipment Service and Repair	Furnitiure and Fixture Depreciation										
670775					CONF							0	0	0	0	false		0	0												0	0	0	0																							
670878					CONF							0	0	0	0	false		17	0												0	0	0	0																			Early adoption of ASU 2017-12. Hedge accounting.				
671053					CONF							0	0	0	0	false		0	0												0	0	0	0																							
671147	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
671334	925	703			CONF	1192	838		784			0	0	0	0	false		0	0					2649							0	0	0	0						1913		PREPAID CARD INCOME	MISC INCOME		COURIER EXPENSE												
671464	4166	0	0	0	CONF	1953	632	0	5268	0	0	0	0	-879	0	false	0	0	0	0	704	0	0	3666	0	859	3516	6917	0	0	0	0	0	0				0	0	0	0	INTERNATIONAL BANKING SERVICE FEES	PERMERGER CHARGE-OFFS RECOVERY INCOME (MISC INCOME		CRA investment expense					$879k PCI ALLL adj. due to PCI loan pool paid off.							
671558					CONF							-74	0	0	0	false		0	0												0	0	0	0														Tax Credits									
672041	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
672238					CONF							0	0	0	0	false		0	0												0	0	0	0																							
672247	58	0	48	14	CONF	0	0	0	0	0	0	0	0	0	0	false	9	0	0	1	0	6	53	301	40	70	63	1	66	18	0	0	0	0					0	0	0																
672537					CONF							0	0	0	0	false		0	0				271								0	0	0	0																							
672573					CONF							0	0	0	0	false		0	0												0	0	0	0																			Early adoption of ASU 2016-1	Fund PBINC and PBMHC			
673244					CONF							0	0	0	0	false		0	0												0	0	0	0																							
673440	1430	5	136	875	CONF	2025			1017	245	459	0	0	0	0	false	397	0	0	6		189		3543	694	5164		305	981	527	0	0	0	0					82	81	157	MORTGAGE LOAN FEES			VISA	CONTRIBUTIONS	MARKETING SPONSORSHIPS										
673477					CONF							0	0	0	0	false		0	0												0	0	0	0																							
673851	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0					0	0	0																
673909	309		275		CONF							0	0	0	0	false		0	0		124			688		246	413				0	0	0	0				0																			
674344	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
674849	0	0	0	0	CONF	0	0	0	381	0	0	0	0	0	0	false	0	0	0	0	111	0	0	210	0	0	0	0	0	0	0	0	0	0					0	0	0				BROKERED CD EXPENSE												
675042	27		15	6	CONF	9			33			0	0	0	0	true	16	0	0		14	5	4	83	24	66	20		8	53	0	0	0	0					1	-1	7	Credit rec'd from FHLB for early pay-off (Pre-Pay) of Advance			Software Expense (purchases, upgrades, maintenance)							The figure in line item 7.c.(1) of Schedule RI of "89" represents Goodwill Amortization Expense - there is NO "Impairment Loss".  It is our understanding that Goodwill Amortization Expense is to be reported in this line item.					
675051	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0					0	0	0																
675079	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0					0	0	0																
675248	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
675332	287079	0	0	0	CONF	138709	84742	205000	0	217603	0	0	0	0	0	true	0	0	0	0	0	0	0	252702	0	199928	0	0	0	0	0	0	0	0				30873	0	0	0	Originated mortgage servicing rights income	Operating lease revenue	Insurance recoveries		Software						Other noninterest income includes Corporate Services Income of $95 million.					
675341					CONF							0	0	0	0	false		0	0												0	0	0	0																							
675659	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
675855					CONF							300	0	0	0	false		0	0												0	0	0	0														CAPITAL INJECTION FROM CALDWELL HOLDING COMPANY									
676049	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
676151					CONF							0	0	0	0	false		0	0												0	0	0	0																							
676478					CONF					261		73	156	0	0	false		0	0		242			556		138					0	0	0	0								Loan Fee Income			OCC assessment	PA Shares tax		ESOP Allocation	Stock options					Re-evaluation tax deferred asset from prior years			
677176	1563				CONF							0	0	0	0	false		0	0					4823		2849					0	0	0	0																							
677354	10	3	13	4	CONF	0	0	0	24	7	8	0	0	0	0	false	13	0	0	0	0	6	4	74	15	0	31	16	4	27	0	0	0	0					8	0	0				Comptroller of Currency	Donations	Other Ins & Bonds										
677448					CONF							0	0	0	0	false		0	0												0	0	0	0																							
677644					CONF	432						-2503	0	0	0	false		0	0		353		1401	1864						397	0	0	0	0								ACCR INC - DEP MKT VALUATION						Agency Securities									
677756	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
677970	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
678052					CONF							0	0	0	0	false		0	0												0	0	0	0																							
678070	9		53	1	CONF				30			0	0	0	0	false	10	19	0		128		4	52	7	14	62	5	28	32	0	0	0	0											Correspondent bank fees								Early adoption regarding premiums with passed call dates				
678258					CONF							0	0	0	0	false		0	0												0	0	0	0																							
678454					CONF							0	0	0	0	false		0	0				114	111							0	0	0	0											Taxes Ad Valorem Capital	Janitor and Bldg Maintenance	Seminars and Training										
678557	32	0	13	6	CONF	43	0	0	11	0	0	0	0	0	0	false	10	0	0	0	0	5	3	117	25	50	25	5	45	10	0	0	0	0					2	0	0	Service Charges Other			Sch/Dues/Trade Papers/ Magazine												
678717	1087	0	0	0	CONF	848	0	0	4162	0	0	0	0	0	0	false	0	0	0	0	398	0	176	818	0	980	871	0	0	0	0	0	0	0				0	0	0	0	PRIOR YEAR LOAN SERVICING FEE			AFFILIATE SERVICE CHARGE												
678744	0	0	0	0	CONF	0	0	0	0	0	0	0	0	162	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0									BANK ACQUISITION ACQUIRED ALLOWANCE FOR LOAN LOSS							
679246					CONF							0	0	0	0	false		0	0												0	0	0	0																							
679451					CONF							0	0	0	0	false		105	0												0	0	0	0																			Effect of ASU 2016-01 adoption May 2019				
679648					CONF							0	0	0	0	false		0	0												0	0	0	0																							
680055	168				CONF				222	209		0	0	0	0	false		0	0							108					0	0	0	0											Computer Software Agreements	ABL Lease Service											
680130					CONF	106	65		120			0	0	0	0	false		0	0		134		68	840			129	226		152	0	0	0	0								Mortgage Loans Fees	Other Income	BEA Program	Benefit Expense												
680354	0	0	0	431	CONF	404	0	0	2147	0	0	0	0	0	0	false	0	0	0	0	0	0	0	442	0	904	0	0	0	0	0	0	0	0				-67	0	0	0	MISC INCOME			MANAGEMENT FEES												
680457					CONF							0	0	0	0	false		0	0												0	0	0	0																							
680747					CONF							0	0	0	0	false		0	0												0	0	0	0																			ADDITION TO SURPLUS				
680813	650	0	0	0	CONF	449	0	0	921	693	0	0	0	0	0	false	0	0	0	0	422	0	0	1499	0	1660	0	0	686	0	0	0	0	0					0	0	0	INCOME FROM SBIC FUND			INTANGIBLE TAX	COLLECTION EXPENSE											
681043					CONF							0	0	0	0	false		0	0												0	0	0	0																							
681249	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
682143					CONF							239	-23	0	0	false		0	0												0	0	0	0														RESTRICTED STOCK AWARDS	OCI Adjustment								
682479					CONF							0	0	0	0	false		0	0												0	0	0	0																							
682563	18845	0	0	0	CONF	2078	2436	0	20559	0	0	0	0	0	0	false	0	-12611	0	0	0	0	0	0	0	5566	0	13265	0	0	0	0	0	0					6071	0	0	Letter of Credit Fees	Commitment Fees - Unused Balances		Software Maintenance								Adoption of ASU 2017 - 08				
682648					CONF							0	0	0	0	false		0	0												0	0	0	0																							
683449					CONF							0	0	0	0	false		0	0												0	0	0	0																							
683814	115	0	0	0	CONF	0	0	0	226	0	0	0	0	0	0	false	0	0	0	0	0	0	242	234	0	0	0	0	133	0	0	0	0	0					0	0	0				BANK FRANCHISE TAX												
684455					CONF							0	0	0	0	false		0	0												0	0	0	0														Capital Injection									
685023	15	0	48	0	CONF	0	0	0	0	0	0	0	0	0	0	false	5	0	0	1	0	4	85	101	7	0	14	0	45	0	0	0	0	0					1	0	0																
685649	100	0	0	0	CONF	0	0	0	131	0	0	0	0	0	0	false	0	0	0	0	0	0	0	580	0	224	195	0	165	0	0	0	0	0					0	0	0				loan expense												
685676					CONF							0	0	0	0	false		0	0												0	0	0	0																							
685779					CONF							0	0	0	0	false		0	0												0	0	0	0																							
686459	61		44	48	CONF							0	0	0	0	false	35	0	0		15	10	12	191	26	163	42		68	57	0	0	0	0						11																	
686570					CONF							0	0	0	0	false		0	0												0	0	0	0																							
686758					CONF							0	0	0	0	false		0	0												0	0	0	0																							
687009	1203				CONF	1262				3160		0	0	0	0	false		0	0		1408			2524		2630		1317	1185		0	0	0	0				126	572			Loan and Lease Fees				Merger related expenses											
687054	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
687830					CONF							0	0	0	0	false		0	0												0	0	0	0																							
687951	523				CONF				277			-2931	0	0	0	false		0	0					598		323					0	0	0	0											Special Dealer Reserve Expense			Transfer of Real Estate Asset to Holding Company									
688079	0	0	0	1529	CONF	863	0	0	8252	0		0	0	0	0	false	0	102	0	0	8143	0	0	0	0	0	0	1155	0	0	0	0	0	0					0	0	0	Intercompany Allocations			Intercompany Allocations								Cumulative effect of changes in A/C principle				
688257	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
688453	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
688556					CONF							0	0	0	0	false		0	0												0	0	0	0																							
689209	956	0	239	0	CONF	0	0	0	236	500	0	0	0	0	0	false	0	0	0	0	306	55	88	1115	0	1259	166	261	567	0	0	0	0	0					0	0	0				Software Depreciation	Contributions											
689357	233		79	18	CONF		78		164		42	0	0	0	0	false	12	0	0	13		18	14	378	60	27	100		64	32	0	0	0	0									wires		Other Outside Service		Security										
689759					CONF							0	0	0	0	false		0	0												0	0	0	0																							
691042					CONF							0	0	0	0	false		0	0												0	0	0	0																							
691556	25	0	0		CONF	0	0	0	0	0	0	0	0	0	0	false	21	0	0	0	58	3	45	53	17	0	127	0	0	29	0	0	0	0					0	0	0																
691743	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
691958					CONF							1000	0	0	0	false		0	0												0	0	0	0														additional capital invested							additional capital		
692450	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
692704	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a						
692946	59	1	81	107	CONF	0	0	0	150	54	0	0	0	0	0	false	45	0	0	0	0	17	0	463	45	318	0	69	168	138	0	0	0	0					0	3	60				BANK FRANCHISE TAX	LOCAL DEPOSIT TAXES							ASC Not adopted				
693073					CONF							0	0	0	0	false		0	0												0	0	0	0																							
693224					CONF				21130	7728		0	0	0	0	false		0	0		4101					9613					-229	-59	0	0				-1133							Conversion Expense	Franchise Tax									WIND DOWN Of Union Mortgage Group		
693345	768			563	CONF	196	1971			293		400	0	0	0	false	359	0	0	128	561	186	555	1288	388	4671			2544	766	0	0	0	0					168	1344	785	Visa Merchant Fees	Other			Freight & Delivery		Reimburse Holding Co. for Restricted Stock incentive plan									
693952					CONF							0	0	0	0	false		0	0												0	0	0	0																			ACCUMULATIVE ADJUSTMENT SPREAD OVER A PERIOD OF YEARS FOR MORTGAGE SERVICING RIGHTS				
694146					CONF							0	0	0	0	false		0	0												0	0	0	0																							
694771	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
694847					CONF							0	0	0	0	false		0	0												0	0	0	0																							
694904	0	0	0	0	CONF	0	0	0	5528	0	0	0	0	0	0	false	0	0	0	0	13454	0	0	10814	0	2402	0	0	0	4492	0	0	0	0				0	0	0	0				Loss on branch closures							Additional items for RC-M 8.c: Roosevelt Savings Bank Atlantic Bank					
695134					CONF							0	0	0	0	false		0	0												0	0	0	0																							
695349	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	297	278	113	0	0	0	162	0	0	0	0	0				0	0	0	0																
695947					CONF							0	0	0	0	false		0	0												0	0	0	0																							
696047					CONF							0	0	0	0	false		0	0												0	0	0	0																							
696168	6	0	30	111	CONF	228	146	0	333	232	0	0	0	0	0	false	54	0	0	0	0	0	0	348	56	0	26	134	0	129	0	0	0	0					0	1	495	Doc Fees	Speedpay Fees		Credit Reporting Exp	Collection Exp											
696430					CONF							0	0	0	0	false		0	0												0	0	0	0																							
696551					CONF							0	0	0	0	false		0	0												0	0	0	0																							
696645	0	0	0	0	CONF	111	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	141	0	0	127	0	100	0	0	0	0	0					0	0	0	VISA Check Card	OSC	BOLI Income	Misc Operating	Customer Claims	Dues & Subscriptions										
697035	0	0	51	14	CONF	7	0	0	19	0	0	0	0	0	0	false	13	0	0	0	0	0	73	0	21	0	53	111	36	21	0	0	0	0					0	21	20	Other Income			Other Expense												
697147	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
697156					CONF							0	0	0	0	false		0	0												0	0	0	0																Transfer of BOQ ALLL at merger 10/31/2015							
697231	0	0	0	0	CONF	882	0	0	220	211	0	0	0	0	0	false	0	0	0	0	0	0	240	527	0	483	0	0	0	0	0	0	0	0					0	0	0	Data Processing & IT Services Income			Credit Card Processing	Administrative Fees											
697633	51094	0	0	0	CONF	18999	14056	0	113114	61666	37894	802	0	0	0	false	0	10	0	0	0	0	0	0	0	96357	0	0	0	0	0	0	0	0				3450	0	0	0	Loan Commitment Fees	Syndication Fees		Professional Services	Software Amortization	Software Maintenance	Capital Contribution					Effect of adoption of accounting for hedging ASU 2017-12		0	0	
697763					CONF				4584	1200		0	0	0	0	false		-2801	0				975	4736		8363					0	0	0	0											Management Fees	Limited Partnership Opertaing Losses							Adoption FASB ASU 2017-08				
697950					CONF							0	0	0	0	false		0	0												0	0	0	0																							
697978	360				CONF	157			356			0	0	0	0	false		0	0		439			1475				388			0	0	0	0						488		Merchant Card Income			CDI Amortization Expense												
698144	731	0	0	0	CONF	377	0	0	700	0	0	0	0	0	0	false	0	0	0	0	0	0	0	1205	0	1417	0	0	775	0	0	0	0	0					0	0	0	MERCHANT PROGRAM FEES & COMISSIONS			BANK FRANCHISE TAX												
698546	28	10	6	0	CONF	0	0	0	28	2	0	0	0	0	0	false	29	0	0	0	26	0	25	0	19	0	24	13	0	9	0	0	0	0					0	0	0				Deffered Comp Expande	Expense/other Bank Prep											
698649					CONF							-100	0	0	0	false		0	0												0	0	0	0														RETURN OF CAPITAL TO THUMB BANCORP									
699105					CONF							0	0	0	0	false		0	0												0	0	0	0																							
699253					CONF							0	0	0	0	false		0	0												0	0	0	0																							
699534					CONF							628	0	0	0	false		0	0					633		319			176		0	0	0	0				0										Equity Contribution to transfer CSV policy from Parent Company	-315								
700140	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
700252	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
700430					CONF							0	0	0	0	false		0	0												0	0	0	0								CDFI Grant Income			Service Contracts	Director Fees											
700458					CONF							0	0	0	0	false		0	0												0	0	0	0																							
701062	2329				CONF	647						0	0	0	0	false		-3100	0		1866			5155		3234					0	0	0	0				0				Administrative Fees											Effect of adoption of ASU 2017-12				
701222					CONF							0	0	0	0	false		0	0												0	0	0	0														dividend to bhc for acquisition	0								
701259					CONF							0	0	0	0	false		0	0												0	0	0	0																							
701839	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
701857	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	-5	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0										adjustment for ORE						
701950					CONF							0	0	0	0	false		0	0												0	0	0	0																							
702117					CONF	2396	2239	3487		5106		0	0	0	0	false		0	0					7898		9880		4615			0	0	0	0				0				Bank Owned Life Insurance	Swap Fee Income	Retirement Plan Administration Fees		Sundry O/S Svc Fees and Expenses											
702359					CONF							0	0	0	0	false		0	0												0	0	0	0																							
702612					CONF							0	0	0	0	false		0	0												0	0	0	0																							
702836					CONF							0	0	0	0	false		0	0												0	0	0	0																							
702911	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
702966	4	0	26	1	CONF	0	0	0	0	0	0	0	0	0	0	false	5	0	0	0	0	0	0	0	7	24	12	8	0	0	0	0	0	0					2	0	0																
703039					CONF							0	0	0	0	false		0	0												0	0	0	0																							
703552	880		75	267	CONF	336	469					0	0	0	0	false	52	0	0		171	3		742	141	489	71	169	59	152	0	0	0	0					125		96	Mortgage Fee Income	Lease Income														
703767					CONF	359			1353			0	0	0	0	false		0	0		361			796		727					0	0	0	0				0				LOAN PLACEMENT FEES			Information Technology												
704559					CONF	862			2097	1951	885	0	0	0	0	true		0	0					966		3210		964			0	0	0	0				-13				Merchant and Cardholder Operations			Bank Card Expenses	Inter-Company Operations	Inter-Company Loan Servicing					2.q. FDIC Indemnification Asset Amortization   $1,640					
704755					CONF							0	0	0	0	false		0	0												0	0	0	0																							
705378					CONF							100	0	0	0	false		0	0												0	0	0	0														We transferred $100,000 from the Holding Company to our Capital account									
705444					CONF							0	0	0	0	false		0	0					175							0	0	0	0																							
705556			21	17	CONF							0	0	0	0	false	15	0	0	6		8	168	461	34		50			47	0	0	0	0						68																	
706030	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
706058					CONF							0	0	0	0	false		0	0												0	0	0	0																							
706236	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
706254	177				CONF							0	0	0	0	true		-1	0					297					212		0	0	0	0																		The Bank's 5 year holding period for potential built-in gains owed after the conversion from C to S corporation expired at the end of tax year ending 12-31-18.  Therefore, effective 1-1-19, the remaining deferred tax liability of $144,000 was removed since the built-in gains period expired.  A tax benefit (income) of $144 was included on line RI-9.	Immaterial 2018 adjustment noted during tax preparation related to gain recorded on sale of ORE				
706450					CONF							0	0	0	0	false		0	0												0	0	0	0																							
706656					CONF							0	0	0	0	false		0	0												0	0	0	0																							
707354	0	0	0	0	CONF	0	0	0	0	0	0	3000	0	0	0	false	0	0	0	0	601	0	0	2630	0	4174	0	0	1303	0	0	0	0	0					0	0	0							Capital Injection									
708379	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
708753	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
709143	0	0	0	0	CONF	0	0	0	168	0	0	0	0	0	0	false	0	0	0	0	149	0	0	0	0	0	0	139	0	147	0	0	0	0					0	0	0				Software Licensing/Maintenance												
709451					CONF							0	0	0	0	false		0	0												0	0	0	0																							
709554					CONF							0	0	0	0	false		0	0												0	0	0	0																							
709602	1032				CONF	981	1108	257	655			0	0	0	0	false		0	0					1422		711					0	0	0	0								UNIPAY AND MISCELLANEOUS FEES GL 730920 AND 730915	BOAT LOAN ORIGINATION FEE GL 760100	MOBILE HOME ORIGINATION FEE GL 760110	Charitable Contributions GL 950750												
709639	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
709956	7	0	11	80	CONF	0	0	0	0	0	0	0	0	0	0	false	19	0	0	1	0	2	27	0	15	0	21	5	61	10	0	0	0	0					0	9	0																
710176	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
710859					CONF							0	0	0	0	false		0	0												0	0	0	0																							
711472	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	3152	0	0	10396	0	0	12301	0	0	0	0	0				0	0	0	0																
711520					CONF							0	0	0	0	false		0	0												0	0	0	0																							
711548					CONF							0	0	0	0	false		0	0												0	0	0	0																							
711753					CONF							0	0	0	0	false		0	0												0	0	0	0																							
711801					CONF							0	0	0	0	false		0	0												0	0	0	0																							
712059					CONF							0	0	0	0	false		0	0												0	0	0	0																							
712273					CONF							0	0	0	0	false		0	0												0	0	0	0																							
712648					CONF							0	0	0	0	false		0	0												0	0	0	0														Capital Injection from Parent Holding Company									
712956					CONF							0	0	0	0	false		0	0												0	0	0	0																							
713047					CONF							0	0	0	0	false		0	0												0	0	0	0																							
713140					CONF							0	0	0	0	false		0	0												0	0	0	0																							
713252	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0					0	0	0																
713476	163	0	126	0	CONF	0	0	0	0	0	0	11000	0	0	0	false	49	0	0	0	358	4	30	399	18	188	117	196	51	74	0	0	0	0					0	14	127							Capital contribution from parent holding company									
713926	257		204	91	CONF				283			0	0	0	0	false	99	0	0	41	296	28	61	615	112	845	205	260	366	148	0	0	0	0				0	102	299	561				Taxes other												
714165					CONF							0	0	0	0	false		0	0												0	0	0	0																							
714437					CONF							0	0	0	0	false		0	0												0	0	0	0																							
714839	0				CONF				111		0	0	0	0	0	false		0	0					137							0	0	0	0											Professional Services	0											
714978	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
715032	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0					0	0	0																
715050					CONF							0	0	0	0	false		0	0												0	0	0	0																							
715144					CONF							0	0	0	0	false		0	0												0	0	0	0																							
715340					CONF							0	0	0	0	false		0	0												0	0	0	0																							
715470					CONF							0	0	0	0	false		0	0					45							0	0	0	0																		Core processing expense aka Fiserv					
715630	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	241	0	169	0	0	192	0	0	0	0	0					0	0	0																
715872			99	20	CONF	128	71					-350	0	0	0	false		0	0		71			418		284	54				0	0	0	0						73	59	Rent income from company office space	Misc Loan Fees					Capital Distribution to Holding Company									
715975					CONF							0	0	0	0	false		0	0												0	0	0	0																							
716374					CONF							0	0	0	0	false		0	0												0	0	0	0																							
716413				3125	CONF	2426	974	1901	2270	3606	-2878	0	0	130036	0	false		0	0				921	6333		5210		2842	5366		0	0	0	0								MANAGEMENT FEE INCOME INTERCOMPANY	CASH MANAGEMENT SERVICE	AMORTIZATION OF THE FDIC INDEMNIFICATION ASSET	BUSINESS TAXES	MANAGEMENT FEES	FDIC CLAWBACK PROVISION EXPENSE			CHANGE IN PURCHASED CREDIT IMPAIRED POLICY WRITE OFFS							
716655	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
716833	651				CONF							0	0	0	0	false		0	0		1005			2189		1208			595		0	0	0	0							851																
