"IDRSSD"	RCFD1773	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDK195	RCFDK196	RCFDK208	RCFDK209	RCON1773	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG478	RCONG479	RCONG480	RCONG481	RCONG482	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG507	RCONG508	RCONG509	RCONG510	
2877840																																																																																																																																																																23197																						0																																																											
2880019																																																																																																																																																																0																																																																																	
2881445																																																																																																																																																																67599																																																																																	
2882125																																																																																																																																																																37722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	184	0	0	37722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37906	0	0	37906	0	0	0	0	0	
2882983																																																																																																																																																																12592																																																																																	
2883971																																																																																																																																																																11917																																																																																	
2886178																																																																																																																																																																7664																																																																																	
2887399																																																																																																																																																																6376																																																																																	
2888789																																																																																																																																																																32797																																																																																	
2889227																																																																																																																																																																33523																																																																																	
2895835																																																																																																																																																																18796																																																																																	
2896216																																																																																																																																																																9502																																																																																	
2897633																																																																																																																																																																34873																																																																																	
2900092																																																																																																																																																																12156																																																																																	
2901558																																																																																																																																																																0																																																																																	
2903123																																																																																																																																																																42854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42854	0	0	42854	0	0	0	0	0	
2905761																																																																																																																																																																0																																																																																	
2907019																																																																																																																																																																0																																																																																	
2907439																																																																																																																																																																87606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47724	39882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87606	0	47724	39882	0	0	0	0	0	
2909330																																																																																																																																																																25391																																																																																	
2911128																																																																																																																																																																16637																																																																																	
2911856																																																																																																																																																																1648																																																																																	
2912750																																																																																																																																																																4077																																																																																	
2913702																																																																																																																																																																25650																																																																																	
2913887																																																																																																																																																																60408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60408	0	0	60408	0	0	0	0	0	
2914268																																																																																																																																																																66413																																																																																	
2914727																																																																																																																																																																5315																																																																																	
2915126																																																																																																																																																																75859																																																																																	
2915461																																																																																																																																																																2523																																																																																	
2916534																																																																																																																																																																102525																																																																																	
2916963																																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2917184																																																																																																																																																																18368																																																																																	
2917317																																																																																																																																																																368212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14696	0	0	0	0	0	0		0	0	0	14382	0	0	0	0	0	0	0	0	0	0	0	0	0	8186	0	0	0	0	0	290174	78038	0	0	0	0	0	14696	0	0	14696	0	0	0	0	0	0	0	0	0	0	8421	0	0	0	8421	399515	0	0	304870	94645	0	0	0	0	
2919423																																																																																																																																																																20201																																																																																	
2919898																																																																																																																																																																23496																																																																																	
2920287																																																																																																																																																																15139																																																																																	
2920773																																																																																																																																																																72351																																																																																	
2921211																																																																																																																																																																31279																																																																																	
2921622																																																																																																																																																																10385																																																																																	
2921659																																																																																																																																																																104763																																																																																	
2924128																																																																																																																																																																3212																																																																																	
2925620																																																																																																																																																																3754																																																																																	
2925666																																																																																																																																																																1577741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19729	0	0	14662	0	0	1577741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1597470	0	0	1592403	5067	0	0	0	0	
2927615																																																																																																																																																																21130																																																																																	
2929392																																																																																																																																																																136567																																																																																	
2931603																																																																																																																																																																499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	499	0	0	0	499	0	0	0	0	
2938198																																																																																																																																																																166030	699	665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	161747	4283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	699	0	0	0	0	0	0	166738	0	0	162446	4292	0	0	0	0	
2938769																																																																																																																																																																13419																																																																																	
2939001																																																																																																																																																																6216																																																																																	
2939391																																																																																																																																																																57100																																																																																	
2939663																																																																																																																																																																101431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101431	0	0	101431	0	0	0	0	0	
2941068																																																																																																																																																																399225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390152	9073	0	0	0	0	0	3818	0	0	3818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403043	0	0	393970	9073	0	0	0	0	
2942690																																																																																																																																																																6463101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2385	0	0	2385	0	36534	6242786	183781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6465486	0	36534	6245171	183781	0	0	0	0	
2942823																																																																																																																																																																20769																						0																																																											
2943615																																																																																																																																																																31304																																																																																	
2947556																																																																																																																																																																255																																																																																	
2948058																																																																																																																																																																20626																																																																																	
2948423																																																																																																																																																																59373																																																																																	
2949970																																																																																																																																																																216																																																																																	
2953418																																																																																																																																																																19759																																																																																	
2954059																																																																																																																																																																106183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106183	0	0	106183	0	0	0	0	0	
2954497																																																																																																																																																																0																																																																																	
2957014																																																																																																																																																																58029																																																																																	
2958972																																																																																																																																																																38860																																																																																	
2960555																																																																																																																																																																26798																																																																																	
2960788																																																																																																																																																																144																																																																																	
2963266																																																																																																																																																																59434																																																																																	
2963275																																																																																																																																																																20238																																																																																	
2963547																																																																																																																																																																55460																																																																																	
2963864																																																																																																																																																																27743																																																																																	
2966306																																																																																																																																																																450263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42942	0	0	0	0	0	164023	286240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	493205	0	0	164023	329182	0	0	0	0	
2966614																																																																																																																																																																26861																																																																																	
2967796																																																																																																																																																																20120																																																																																	
2970657																																																																																																																																																																116566	2756	2697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111566	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2756	0	0	0	0	0	0	119322	0	0	114322	5000	0	0	0	0	
2973041																																																																																																																																																																4297																																																																																	
2973386																																																																																																																																																																126099																																																																																	
2980209																																																																																																																																																																65507	0	0	0	0	0	4523516	4095816	427700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9472	127002	0	121952	0	0	65507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74979	127002	0	187459	14522	0	0	0	0	
2986407																																																																																																																																																																162846	678	678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	678	0	0	0	0	0	0	163524	0	0	163524	0	0	0	0	0	
2989006																																																																																																																																																																62529																																																																																	
2992501																																																																																																																																																																31041																																																																																	
2992547																																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2997216																																																																																																																																																																85605																																																																																	
2997748																																																																																																																																																																13827																																																																																	
2997926																																																																																																																																																																15595																																																																																	
2998576																																																																																																																																																																6520																																																																																	
3005097																																																																																																																																																																3798																																																																																	
3010000																																																																																																																																																																6534																																																																																	
3010363																																																																																																																																																																19383																																																																																	
3013823																																																																																																																																																																495439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4073	0	0	0	0	0	0	0	0	0	0	4004	0	0	0	0	0	0	0	0	0	0	0	0	0	3226	0	1111	2115	0	0	495439	0	0	0	0	0	0	4073	0	0	4073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	502738	0	1111	501627	0	0	0	0	0	
3015939																																																																																																																																																																206674																																																																																	
3016347																																																																																																																																																																6125																																																																																	
3017081																																																																																																																																																																193166																																																																																	
3019982																																																																																																																																																																38854																																																																																	
3020447																																																																																																																																																																817																																																																																	
3022076																																																																																																																																																																41631																																																																																	
3022610																																																																																																																																																																28274																																																																																	
3025134																																																																																																																																																																12339																																																																																	
3025929																																																																																																																																																																274																																																																																	
3027763																																																																																																																																																																21555																																																																																	
3028902																																																																																																																																																																232070	337	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	986	0	0	986	0	0	232070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	0	0	0	0	0	0	233393	0	0	233393	0	0	0	0	0	
3029253																																																																																																																																																																4690																																																																																	
3029589																																																																																																																																																																61668																																																																																	
3032833																																																																																																																																																																1297																																																																																	
3034257																																																																																																																																																																110233																																																																																	
3034695																																																																																																																																																																310																																																																																	
3039636																																																																																																																																																																17257																																																																																	
3040418																																																																																																																																																																9689																																																																																	
3041358																																																																																																																																																																567																																																																																	
3041974	6884402	62854	49635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1846	0	0	1846	0	0	6884402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4301	0	67155	0	10776	0	0	10776	0	6959878	4301	0	6964179	0	0	0	0	0	0	7463	0	57098	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	49638	7463	0	57101	0	0	0	0	0	0	0	0	0	0	0	1846	0	0	1846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6884402	62854	49635										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																
3042234																																																																																																																																																																220760																																																																																	
3045383																																																																																																																																																																60534																																																																																	
3047659																																																																																																																																																																14491																																																																																	
3048487																																																																																																																																																																24356																																																																																	
3049635																																																																																																																																																																14830																																																																																	
3049699																																																																																																																																																																59369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59369	0	59369	0	0	0	0	0	0	
3049729																																																																																																																																																																14590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14590	0	14590	0	0	0	0	0	0	
3051432																																																																																																																																																																11146																																																																																	
3052813																																																																																																																																																																43706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43706	0	0	43706	0	0	0	0	0	
3057818																																																																																																																																																																94082																																																																																	
3058114																																																																																																																																																																16039																																																																																	
3058329																																																																																																																																																																21921																																																																																	
3066025																																																																																																																																																																39740																																																																																	
3067929																																																																																																																																																																609																																																																																	
3068579																																																																																																																																																																95292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95292	0	0	95292	0	0	0	0	0	
3070545																																																																																																																																																																67807																																																																																	
3075474																																																																																																																																																																34326																																																																																	
3076220																																																																																																																																																																53317																																																																																	
3076248																																																																																																																																																																3371188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11495	0	0	11495	0	0	3371188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3382683	0	0	3382683	0	0	0	0	0	
3076284																																																																																																																																																																6858																																																																																	
3076453																																																																																																																																																																21274																																																																																	
3076604																																																																																																																																																																8787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8787	0	0	8787	0	0	0	0	0	
3085240																																																																																																																																																																4116																																																																																	
3086256																																																																																																																																																																144145																																																																																	
3089752																																																																																																																																																																12074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1285	10789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12074	0	1285	10789	0	0	0	0	0	
3090833																																																																																																																																																																3190																																																																																	
3093964																																																																																																																																																																2458																																																																																	
3097243																																																																																																																																																																1995																						0																																																											
3102893																																																																																																																																																																184																																																																																	
3103591																																																																																																																																																																47790																																																																																	
3109043																																																																																																																																																																87434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87434	0	0	87434	0	0	0	0	0	
3109146																																																																																																																																																																16513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3046	0	0	0	0	16513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19559	0	16513	0	3046	0	0	0	0	
3110197																																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3116519																																																																																																																																																																2018																																																																																	
3118447																																																																																																																																																																12032																																																																																	
3120646																																																																																																																																																																158250																																																																																	
3120897																																																																																																																																																																2350																																																																																	
3121072																																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3121081																																																																																																																																																																44458																																																																																	
3121308																																																																																																																																																																4389																																																																																	
3122828																																																																																																																																																																45214																																																																																	
3122994																																																																																																																																																																0																																																																																	
3125315																																																																																																																																																																50651																																																																																	
3125557																																																																																																																																																																85107																																																																																	
3128923																																																																																																																																																																13939																																																																																	
3131400																																																																																																																																																																3405																																																																																	
3133011																																																																																																																																																																3127																																																																																	
3133570																																																																																																																																																																113																																																																																	
3134399																																																																																																																																																																17489																																																																																	
3134698																																																																																																																																																																10941																																																																																	
3138146																																																																																																																																																																2652018	0	0	1019	1019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1985	0	0	1985	0	97817	2554201	0	0	0	0	0	0	17865	0	0	17865	0	0	0	0	0	0	0	0	0	0	1019	0	0	1019	0	2672887	0	97817	2575070	0	0	0	0	0	
3139321																																																																																																																																																																8326																																																																																	
3140822																																																																																																																																																																53675																																																																																	
3141726																																																																																																																																																																363004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9893	353111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363004	0	9893	353111	0	0	0	0	0	
