"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK178	RCFDK179	RCFDK180	RCFDK181	RCFDK182	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK179	RCONK180	RCONK181	RCONK182	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
2044811																																						2298	4681	0	0	25695	true	2298	0	0	420	0	4261	13794	7	0	0	false	0	0	0	0	25695	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	1798	1862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												banknaperville.com		glenellynbank.com														www.wheatonbank.com	
2044820																																						0	15	0	0	0	true	0	0	0	15	0	0	1079	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.communityelmhurst.com	
2047504																																						52370	558	0	172	65000	true	52198	0	0	130	0	428	0	0	172	0	false	0	0	0	0	65000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.opusbank.com	
2051127																																						442	0	200	442	700	true	0	0	0	0	0	0	9085	2	442	0	false	0	0	0	200	500	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.americannationalbank.org	
2059990																																						0	968	3500	0	23104	true	0	253	0	715	0	0	0	0	0	0	false	0	0	0	3500	609	0	18995	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										https://www.prioritybank.com	
2068107																																						0	0	16000	0	16000	true	0	0	0	0	0	0	384	0	0	0	false	0	0	0	16000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.ccbankutah.com	
2078290																																						19259	8995	60000	0	66502	true	19050	4235	0	631	0	4129	13333	4	0	209	true	0	0	0	60000	1020	0	5482	0	0	0	0	0	0	0	true	false	0	0	0	457	0	11285	17419	1530	0	0	0	0	0	0	0	0	0	0	110	0	0	88	0	0													Columbia Bank															www.columbiabank.com	
2107181																																						0	0	0	0	0	false	0	0	0	0	0	0	1056	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true						0	0	0	0																		
2107341																																						238	52	925	0	5871	true	238	12	0	40	0	0	2318	2	0	0	false	0	0	0	925	659	4287	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.fcboz.com	
2108348																																						0	7076	0	0	0	true	0	3271	105	0	0	3700	2518	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.firstcombank.com	
2110640																																						0	1019	0	0	4000	true	0	1019	0	0	0	0	989	1	0	0	false	0	0	0	0	0	4000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.theidahobank.com	
2111553																																						142	501	0	142	3000	true	0	55	0	249	0	197	656	0	445	0	false	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.cbnkcc.com	
2119773																																						2103	1838	4957	0	47148	true	2103	284	0	0	0	1554	15905	3	0	0	false	0	0	0	4957	37191	0	5000	5000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								1	89	572	0	bankriverside.com		clarendonhillsbank.com		communitybankws.com		downersgrovebank.com		elmhurstbank.com		willowbrookbank.com		provisobank.com	suburbanbank.com	lemontbankandtrust.com		www.hinsdalebank.com	
2121196																																						47462	0	0	0	0	true	47462	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.tdbank.com	
2122997																																						0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																						
2123930																																						0	0	0	0	1000	true	0	0	0	0	0	0	0	0	0	0	true	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.bankofmilan.net	
2132370																																						1050	0	2000	817	2000	true	203	0	0	0	0	0	2131	3	817	30	false	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										http://www.unitedbusinessbank.com	
2132594																																						107	129	0	0	0	true	107	0	0	0	0	129	7551	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.catskillhudsonbank.com	
2132941	2410	2154	0	2410	0	true	0	38464	6	2410	0	true	309000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0			0	0	75	0	2079								0										0		true	true			0	0	0	0	0	0	0	0	0						0	0	0	0	0																															http://www.nbofi.com	
2140348																																						0	104	1000	0	1000	true	0	104	0	0	0	0	84	0	0	0	false	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.alliedfirst.com	
2142155																																						0	745	39000	0	39000	true	0	523	0	0	192	30	23945	5	0	0	true	0	0	0	39000	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.qcbt.com	
2146023																																						1	294	3000	0	8000	true	1	62	0	37	0	195	7337	5	0	0	false	0	0	0	3000	5000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bankliberty.com	
2163477																																						0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	true	5087	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.raymondjames.com/trust	
2164111																																						0	542	0	0	0	true	0	10	0	532	0	0	2120	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.wisconsinriverbank.com	
2180410																																						0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.tcva.com	
2182786	18000	11000	501000	0	2819000	true	18000	1000	1	0	0	false	0	105000	2427000	0	0	0	0	258000	0	134000	0	136000	0	0	0	0	0	0	0	0	0	0	0	0	0					2819000			0	0	0	0	11000								0										0		false	false			0	0	0	0	0	0	0	0	0						0	0	0	0	0															www.gsbank.com																	
2193616	1396	4497	0	1396	575000	true	0	2136	1	1553	0	false	0	0	550000	0	25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					575000			0	0	4497	0	0								0										0		false	false			0	0	0	0	0	0	0	0	0						0	0	0	0	0											0	0	0	0																	www.raymondjamesbank.com	
2209553																																						9336	292	0	0	0	true	7342	292	0	0	0	0	550	1	0	1994	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.heritagebankofcommerce.com	
2218443																																						0	49	21400	0	27400	true	0	0	0	49	0	0	5140	3	0	0	true	0	0	0	21400	6000	0	0	23500	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.frontierbk.com	
2224613																																						970	0	1100	970	1100	true	0	0	0	0	0	0	0	0	984	0	false	0	0	0	1100	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	true																										WWW.MACKINACBANK.COM	
2232757																																						0	252	0	0	0	true	0	53	0	31	0	168	4971	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.charlevoixstatebank.com	
2233875																																						0	0	0	0	19000	true	0	0	0	0	0	0	0	0	0	0	false	0	19000	0	0	0	0	0	0	19000	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.natbank.com	
2236821																																						0	851	70000	0	135000	true	0	851	0	0	0	0	0	0	0	0	false	0	0	0	135000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true				false																					www.bankpatriot.com	
2239288																																						2265	2885	0	0	24500	true	2265	9	0	1798	27	1051	33011	5	0	0	true	0	0	0	0	18250	0	5000	5000	1250	0	0	0	0	1250	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								1	231	3229	0	www.nscbank.com		wintrustbankingcenter.com														www.wintrustbank.com	
2253891	280773	0	0	0	24049725	true	0	764	0	0	280773	false	0	10350230	0	0	0	0	0	13885491	7190156	2386840	587238	18410623	0	0	0	0	0	0	0	0	0	0	0	0	0					23884698			0	0	0	0	0								0										0		false	false			0	0	0	0	0	0	0	0	0						0	0	0	0	0															banking.capitalone.com	Capital One Bank	m.capitalone.com														www.capitalone.com	
2262718																																						0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																													
2265456																																						110	654	0	0	0	true	110	0	0	654	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.wilmingtontrust.com	
2267683																																						775	0	0	775	1000	true	0	0	0	0	0	0	10702	4	1069	0	true	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.middletonbank.com	
2281371																																						0	2519	0	0	0	true	0	0	0	2519	0	0	1673	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bankofstcroix.com	
2290887																																						1998	0	0	1998	29000	true	0	0	0	0	0	0	1395	1	1998	0	true	0	0	0	29000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.simsburybank.com	
2297998																																						717	6192	0	390	15000	true	267	0	0	0	0	6192	0	0	390	60	false	0	0	0	0	15000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.evertrustbank.com	
2298995																																						147	2973	0	0	28756	true	147	0	0	2101	0	872	9178	3	0	0	true	0	226	0	0	11427	11460	0	0	670	827	2577	1795	0	5869	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bankatvillage.com	
2304636																																						0	0	0	0	2000	true	0	0	0	0	0	0	2007	2	0	0	false	0	0	0	2000	0	0	0	2000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.communitybanktopeka.com	
2305969																																						0	436	3000	0	15000	true	0	371	0	65	0	0	2300	2	0	0	false	0	0	0	3000	7000	2000	3000	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.tnbank.net	
2316714																																						0	0	0	0	0	true	0	0	0	0	0	0	2729	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.timetobank.com	
2317672																																						0	6802	19748	0	46348	true	0	4052	0	0	0	2750	455	0	0	0	false	0	4000	0	19748	11100	11500	0	0	4000	0	0	0	0	4000	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fasbank.com	
2325882																																						0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																													
2328137																																						1177	1198	8000	0	21022	true	1177	141	0	521	56	480	8311	4	0	0	true	0	0	0	8000	3813	9209	0	12748	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.firstcommunitysc.com	
2328285																																						276	0	0	0	0	false	276	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.theprivatetrustcompany.com	
2329200																																						415	829	0	415	4050	true	0	779	0	50	0	0	376	0	415	0	true	0	0	0	1600	2450	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												www.qwickrate.com																www.baybankgb.com	
2332666																																						0	0	0	0	224	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	171	26	27	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true									http://www.albinabank.com/mobile		http://www.facebook.com/albinacommunitybank														http://www.albinabank.com	
2332910																																						0	0	0	0	15000	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	15000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://bankfcb.com	
2333140																																						1	0	0	0	0	true	0	0	0	0	0	0	840	2	0	1	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.mynnb.com	
2333298																																						0	0	0	0	0	true	0	0	0	0	0	0	5197	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								1	134	1642	134																	www.firstbt.com	
2337335																																						0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.umb.com	
2339535																																						1036	12646	2000	1036	2000	true	0	0	0	2087	0	10559	8915	3	1036	0	false	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.americanenterprisebank.com	
2339599																																						0	0	5000	0	16091	true	0	0	0	0	0	0	7931	3	0	0	false	0	0	0	5575	5516	5000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.capitolbank.com	
2339795																																						0	1280	0	0	37879	true	0	1084	0	196	0	0	38739	7	0	0	false	0	0	0	0	25831	11460	0	0	0	0	163	425	0	588	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								1	55	905	0	gurneebank.com		mundeleinbank.com		vernonhillsbank.com		waucondabank.com										www.libertyvillebank.com	
2339900																																						518	1206	0	0	220	true	518	821	0	0	0	385	17749	7	0	0	true	0	220	0	0	0	0	0	0	220	0	0	0	0	220	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.illinoisbank.com	
2342160																																						21621	1709	0	14615	9487	true	0	71	0	0	0	1638	0	0	14615	7006	false	0	0	0	0	9487	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.ridgestone.com	
2343167																																						0	1028	0	0	5000	true	0	0	0	160	0	868	3634	3	0	0	false	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												WWW.PANAMERBANK.COM	
2344753																																						0	1452	50	0	34898	true	0	0	0	465	920	67	18445	8	0	0	true	0	0	0	50	12794	6466	15588	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												www.stsimonsbank.com	St. Simons Bank & Trust															www.tnbank.com	
2349301																																						0	675	0	0	0	true	0	675	0	0	0	0	12797	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.heritagebanknevada.com	
2349459																																						0	130	550	0	3300	true	0	98	0	10	0	22	14707	3	0	0	false	0	0	0	1350	900	400	650	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												https://www.firstbankofdalton.com	
2353595																																						7322	6489	0	0	90000	true	7322	1658	0	1732	0	3099	24167	3	0	0	true	0	0	0	40000	0	50000	0	90000	0	0	0	0	0	0	false	false	0	0	201	4699	412	38737	8225	161	43	4559	3753	941	0	0	80	26	253	0	44	0	2140	1950	0	0																												www.fcbresource.com	
2354323																																						0	404	2000	0	3000	true	0	216	0	21	0	167	3849	2	0	0	false	0	0	0	2000	1000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.greatercb.com	
2354387																																						822	94	0	822	6500	true	0	0	0	0	0	94	3118	1	822	0	false	0	0	0	6500	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.quantumbank.com	
2354985																																						9002	3897	851700	13	1036700	true	8989	1932	0	940	0	1025	10025	2	13	0	true	0	0	0	861700	175000	0	0	10000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												umnasg3.umonitor.com/customersbank/showWelcome.do		www.vibeaccount.com		www.bankmobile.com		www.higheroneaccount.com		www.bankmobiledisbursements.com		www.bankmobilevibe.com		www.bankmobile.cbzsecure.com				www.customersbank.com	
2356091																																						0	0	8507	0	10444	true	0	0	0	0	0	0	1860	0	0	0	false	0	0	0	8507	1728	209	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												www.first-u-bank.com		www.1stunitedbank.net		www.efirstunitedbank.org		www.efirstunitedbank.net		www.efirstunitedbank.biz		www.firstunitedfinancialservices.com		www.firstunitedfinancialservices.org	www.firstunitedfinancialservices.net	www.bankohiocounty.com		www.efirstunitedbank.com	
2358769																																						0	225	0	0	58000	true	0	225	0	0	0	0	2478	2	0	0	true	0	0	0	58000	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bncbank.com	
2360904																																						0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.pacificglobalbank.com	
2362458																																						5259	7002	0	0	0	false	5259	0	0	7002	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												http://www.wellsfargo.com	Wells Fargo Advisors	http://www wellsfargoadvisors.com															
2370994																																						0	0	0	0	0	true	0	0	0	0	0	0	250	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.mbankonline.com	
2371508																																						0	0	25641	0	26941	true	0	0	0	0	0	0	6303	3	0	0	false	0	0	0	25641	1300	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.patriotbankok.com	
2371816																																						0	913	12160	0	12160	true	0	0	0	913	0	0	7530	2	0	0	false	0	0	0	12160	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	WWW.WESTPTEBANK.COM	
2372774																																						0	24767	231221	0	231992	true	0	22405	0	613	0	1749	44033	5	0	0	true	0	0	0	231221	0	0	771	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												http://www.sfgidirect.com																http://www.mysummit.com	
2376464																																						779	4739	0	0	1000	true	779	2185	0	1019	0	1535	4220	2	0	0	false	0	0	0	0	0	400	600	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.communitybank.net	
2382308																																						0	0	0	0	25759	false	0	0	0	0	0	0	0	0	0	0	false	0	12922	0	0	0	0	0	0	12922	12661	176	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												WWW.CRESTMARK.COM	
2385514																																						1902	4670	45000	0	64169	true	1902	1023	0	1362	0	2285	16606	7	0	0	false	0	238	0	45000	18000	0	0	0	238	530	369	32	0	1169	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								1	150	2200			The First of Baldwin County															www.thefirstbank.com	
2390929																																						25	918	733	0	733	true	25	918	0	0	0	0	37358	6	0	0	false	0	0	0	733	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	903	1442	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bankofannarbor.com	
2391588																																						0	0	500	0	3992	true	0	0	0	0	0	0	83	0	0	0	false	0	0	0	500	500	1000	1992	0	0	0	0	0	1000	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bankononb.com	
2396592																																						331	153	0	331	3800	true	0	0	0	153	0	0	1943	1	516	0	false	0	0	0	3800	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.peoplesbankofseneca.com	
2396604																																						0	0	0	0	0	true	0	0	0	0	0	0	4157	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bosv.com	
2398701	330	0	0	0	75000	true	330	64	0	0	0	false	0	0	39000	36000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					75000			0	0	0	0	0								0										0		true	false			0	0	0	0	0	0	0	0	0						0	0	0	0	0																															www.modernbank.com	
2399119																																						0	995	53500	0	76724	true	0	0	0	0	0	995	8267	2	0	0	false	0	0	0	63525	11890	1309	0	21600	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fcbok.com	
2434113																																						7369	367	171127	0	229861	true	7369	0	0	0	0	367	18013	6	0	0	true	0	0	0	171127	52115	87	6532	111614	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bankri.com	
2435660																																						0	196	0	0	0	true	0	0	0	106	0	90	627	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.centralbank.com	
2445052																																						0	4340	0	0	0	true	0	2459	0	0	0	1881	2512	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.cboprf.com	
2446152																																						0	0	0	0	0	true	0	0	0	0	0	0	3294	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.valleybusinessbank.net	
2451240																																						216	0	30000	0	30000	false	216	0	0	0	0	0	0	0	0	0	false	0	0	0	30000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.pcbb.com	
