"IDRSSD"	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH270	RCONH271	RCONH272	RCONH273	RCONH274	RCONH275	RCONH276	
3531176																																																																																																																															226756	1333	0	0	149524	10790	7113	3390	0	3561	0	1903	658	1000	19887	29546	10418	11489	7348	0	7348	0	0	0	0	0	0	11986	112	1223	193	7847	32634	45173	45611	103279	0	0	0	0	0	0	1310	655	0	0	0	655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12175	6088	0	0	0	6088	32634	45173	45611	111378	0	9035	22806	111378	149524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3532641																																																																																																																															2050561	7156	0	0	1719736	130318	102370	27948	0	0	0	0	0	0	17250	151382	8300	976	0	0	0	0	0	0	0	0	0	169128	6839	4108	1216	88106	126459	183438	355208	1266260	9141	9141	0	0	0	9141	1470	735	0	0	0	735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235341	117671	0	0	0	117671	126459	200599	355208	1407582	0	40120	177604	1407582	1719736	0	0	0	0	0	0	0	0	0	0	0	0	0	591	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3535848																																																																																																																															371425	3592	0	0	288015	8046	1042	7004	0	0	0	0	0	0	8143	54613	0	0	10768	0	10768	0	0	0	0	0	0	22537	32	691	180	21124	9217	85211	64728	216786	215	215	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29916	14958	0	842	9	14107	9432	86053	64852	236533	0	17211	32426	236533	288015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3537897																																																																																																																															321824	2913	0	0	273541	16331	11717	4614	0	0	0	0	0	0	4205	11734	0	1	3144	3140	4	0	0	0	0	0	0	18085	1058	438	0	13413	40115	19640	20861	241528	405	405	0	0	0	405	10	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15269	7635	0	0	291	7344	40115	19640	21152	258750	0	3928	10576	258750	273541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3538009																																																																																																																															238204	2977	0	0	190544	14010	11541	2469	0	0	0	0	0	0	209	10587	1867	0	0	0	0	0	0	0	0	0	0	6653	16	943	114	5580	18187	24455	38477	160144	1570	1570	60	0	0	1510	1705	853	63	0	452	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2303	1152	0	0	0	1152	18310	24455	38929	166006	0	4891	19465	166006	190544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3540310																																																																																																																															479946	5449	0	445	407623	38957	4323	34634	0	500	0	0	0	500	14917	3866	1737	2000	0	0	0	0	0	0	0	0	0	22598	9	3004	264	16505	19249	47032	80598	335945	0	0	0	0	0	0	2415	1208	0	264	195	749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19801	9901	0	0	4496	5405	19249	47296	89179	351189	0	9459	44590	351189	407178	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3545258																																																																																																																															749956	5389	0	0	623870	60083	38283	21800	0	0	0	0	0	0	22489	63004	3699	12172	0	0	0	0	0	0	0	0	0	13753	0	2889	0	8654	60772	103676	93885	493995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102684	51342	0	0	0	51342	60772	103676	93885	551761	0	20735	46943	551761	623870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3546862																																																																																																																															272526	3815	0	1386	221184	30709	27474	3235	0	0	0	0	0	0	1674	13435	0	0	20235	0	20235	0	0	0	0	0	0	6875	0	1131	0	5744	29148	39205	4341	203784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5458	2729	0	0	0	2729	29148	39205	4341	211011	0	7841	2171	211011	219798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3547131																																																																																																																															1780567	13550	0	0	1139187	18709	12433	6276	0	28588	0	9356	19232	0	6552	250352	80541	13367	0	0	0	0	0	0	0	0	0	80684	3823	7857	3828	55758	26106	273841	944795	508557	1160	1160	0	0	0	1160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60000	60000	0	60000	0	0	53188	26594	0	0	9707	16887	26106	333841	958406	530881	0	66768	479203	530881	1139187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3547896																																																																																																																															114310	996	0	0	88443	19129	18435	694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5541	0	220	0	5321	18809	914	21717	73031	0	0	0	0	0	0	10	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6181	3091	3	0	1510	1578	18815	914	23367	75323	0	183	11684	75323	88443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3548567																																																																																																																															763557	5481	0	0	658356	116671	93709	22962	0	0	0	0	0	0	6449	41620	0	0	0	0	0	0	0	0	0	0	0	26345	35	383	154	19540	100193	74608	63535	504953	301	301	0	0	0	301	1478	739	0	0	0	739	15	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	112034	56017	0	0	738	46766	100193	74608	64273	564758	0	14922	32137	564758	658356	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3548763																																																																																																																															142293	1235	0	0	112746	7850	7135	715	0	0	0	0	0	0	3066	9453	250	0	5505	0	5505	0	0	0	0	0	0	12418	36	598	4	11290	10237	16271	21499	94265	41	41	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10595	5298	0	0	5298	0	10237	16271	26797	94306	0	3254	13399	94306	112746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3555248																																																																																																																															200721	2518	0	716	144983	52098	50529	1569	0	0	0	0	0	0	2119	5387	0	0	0	0	0	0	0	0	0	0	0	10051	18	756	4	2657	52666	9965	1359	132269	423	423	0	398	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16683	8342	0	524	0	7814	52666	10897	1359	141363	0	2179	680	141363	144267	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3555695																																																																																																																															2882449	20443	0	0	2452501	169062	135828	33234	0	0	0	0	0	0	30600	437599	581	17653	20898	0	0	0	0	0	0	0	0	206856	10080	7811	10	99747	195470	478644	199072	1958270	7033	7033	0	0	0	7033	0	0	0	0	0	0	5973	1195	0	0	0	1195	0	0	0	0	0	0	0	0	0	0	0	0	379600	189800	0	0	0	189800	199042	485033	199072	2216633	0	97007	99536	2216633	2452501	4572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3559714																																																																																																																															105691	596	0	0	77398	19257	17010	2247	0	0	0	0	0	0	3989	0	0	0	0	0	0	0	0	0	0	0	0	6161	16	78	0	6067	21015	4564	12967	66650	100	100	0	0	0	100	10	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	975	488	0	0	0	488	21015	4569	12967	68338	0	914	6484	68338	77398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3559938																																																																																																																															762884	7480	0	0	707246	60424	42546	17878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59516	1413	2287	279	55500	67251	31778	81382	578918	200	200	200	0	0	0	521	261	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129466	64733	1269	4373	0	54040	69049	36151	81382	635194	0	7230	40691	635194	707246	0	0	0	0	0	0	0	0	331	312	3725	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3561771																																																																																																																															170752	1440	0	0	137048	17076	17020	56	0	0	0	0	0	0	0	4756	0	0	0	0	0	0	0	0	0	0	0	6520	22	1028	122	5348	17042	5840	29326	120213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17042	5840	29362	121199	0	1168	14681	121199	137048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3567269																																																																																																																															220636	1142	0	0	131368	9864	8031	1833	0	0	0	0	0	0	750	0	0	0	267	0	267	0	0	0	0	0	0	10404	550	190	326	6504	69539	2290	60498	81471	0	0	0	0	0	0	0	0	0	0	0	0	1469	294	0	0	0	294	0	0	0	0	0	0	0	0	0	0	0	0	7028	3514	0	0	0	3514	69539	2290	60498	90099	0	458	30249	90099	131368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3579589																																																																																																																															3034142	23586	0	0	2611568	191467	12156	179311	0	0	0	0	0	0	6623	228240	34522	38321	0	0	0	0	0	0	0	0	0	125218	44	14452	373	62351	62647	508584	376966	2011262	11111	11111	7464	0	0	3647	3109	1555	0	0	0	1555	455	91	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	241894	120947	0	0	0	120947	70111	508584	376966	2228381	0	101717	188483	2228381	2611568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3580334																																																																																																																															466627	5049	0	536	361065	26113	21155	4958	0	0	0	0	0	0	26560	3607	2270	250	0	0	0	0	0	0	0	0	0	35479	53	545	138	18782	47768	17628	119697	262383	4632	4632	0	0	0	4632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4836	4836	0	0	4836	0	22678	11339	0	0	0	11339	47768	17628	124576	282448	0	3526	62288	282448	360529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3588312																																																																																																																															492021	3297	0	0	350865	31121	29320	1801	0	0	0	0	0	0	21072	77607	5006	1996	0	0	0	0	0	0	0	0	0	18812	136	697	77	15987	50528	80105	74010	290875	1609	1609	0	0	0	1609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50528	80105	74010	292484	0	16021	37005	292484	350865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3588424																																																																																																																															718598	6731	0	0	642037	72727	66113	6624	0	0	0	0	0	0	33727	20105	513	0	0	0	0	0	0	0	0	0	0	24750	1230	1474	46	21995	101070	29532	40693	549853	2981	2981	0	0	0	2981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88981	44491	0	0	0	38387	101070	30063	40693	597576	0	6013	20347	597576	642037	692	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3591004																																																																																																																															146309	1371	0	161	96911	5731	1711	4020	0	0	0	0	0	0	0	998	0	0	40725	0	40725	0	0	0	0	0	0	4726	0	113	0	4613	2041	46166	36684	61204	0	0	0	0	0	0	1205	603	0	0	0	602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10308	5154	0	0	0	5154	2041	46166	36684	66960	0	9233	18342	66960	96750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3591282																																																																																																																															1370042	9440	0	0	1108126	58079	17444	40635	0	53068	1151	37695	3214	11008	55918	100006	747	22511	0	0	0	0	0	0	0	0	0	68997	3545	1815	40	51527	78058	180151	297266	816378	753	753	0	0	0	753	705	353	0	0	0	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167877	83939	0	0	0	83939	188534	180151	297266	914164	0	36030	148633	914164	1108126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3592047																																																																																																																															157989	363	0	0	75454	8469	8469	0	0	0	0	0	0	0	447	4121	0	0	0	0	0	0	0	0	0	0	0	7822	420	1319	0	6083	26228	78209	42001	11917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16627	16627	0	1478	15149	0	993	497	0	0	0	497	26228	80874	58735	12428	0	16175	29368	12428	75454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		184	95	0	0	0	0	
3592609																																																																																																																															235202	2180	0	0	202298	14089	10671	3418	0	0	0	0	0	0	0	16167	0	0	0	0	0	0	0	0	0	0	0	8022	2	1085	126	4399	11099	21506	53185	148517	0	0	0	0	0	0	547	274	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33525	16763	0	0	0	16763	11099	21506	53185	166044	0	4301	26593	166044	202298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3593307																																																																																																																															375236	11156	0	7535	295682	64241	48638	15603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5888	0	0	0	5888	50240	15603	116981	200968	374	374	350	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18062	18062	0	0	18062	0	40636	20318	6	0	2182	18130	50596	15603	137452	219936	0	3121	68726	219936	288147	0	0	0	0	0	0	0	0	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3594005																																																																																																																															3709898	33540	0	0	3580835	118323	98166	20098	59	0	0	0	0	0	11836	357374	329875	4707	0	0	0	0	485	0	0	0	0	197787	38	17389	4028	167147	129551	408232	550887	2623504	20070	20070	0	0	0	20070	10981	5491	0	0	0	5491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	813942	406971	0	0	24597	378077	244546	410042	595160	3137220	0	82008	297580	3137220	3580835	486	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3594087																																																																																																																															178603	2029	0	356	134074	18485	13968	4517	0	0	0	0	0	0	0	8552	3739	0	0	0	0	0	0	0	0	0	0	5031	0	165	0	4866	13968	13234	61435	90500	83	83	0	0	0	83	176	88	6	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9980	4990	0	0	0	4990	13974	13234	61435	97335	0	2647	30718	97335	133718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3594797																																																																																																																															606635	6435	0	1008	446424	39974	28806	11168	0	0	0	0	0	0	2118	61635	5650	0	0	0	0	0	0	0	0	0	0	19340	14	3411	592	15272	30938	83605	187954	308864	213	213	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7792	3896	0	1046	0	2850	30938	84879	187954	323299	0	16976	93977	323299	445416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3595262																																																																																																																															495306	5176	0	462	377105	15728	938	14790	0	12805	0	12805	0	0	0	77123	4735	16378	39437	0	39437	0	0	0	0	0	0	23496	0	0	0	16256	938	144155	44444	306316	1472	1472	0	0	0	1472	6385	3193	0	0	0	3193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14658	7329	0	0	0	7329	938	144155	44444	318762	0	28831	22222	318762	376643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3595271																																																																																																																															1234912	12139	0	0	1101665	31918	23670	8248	0	230	145	85	0	0	7671	89087	0	0	0	0	0	0	0	0	0	0	0	60071	0	2758	0	52971	32918	102470	173324	920336	1332	1332	0	0	0	1332	1009	505	0	0	0	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90462	45231	0	0	0	45231	32918	102470	173324	967404	0	20494	86662	967404	1101665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3595637																																																																																																																															1521842	7298	0	0	1062932	266121	9918	256203	0	730	0	730	0	0	4694	189912	8939	12195	0	0	0	0	0	0	0	0	0	124196	0	17830	0	71792	22733	488465	188100	793663	0	0	0	0	0	0	1517	759	0	0	0	759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91796	45898	0	0	0	45898	22733	488465	188100	848343	0	97693	94050	848343	1062932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3595682																																																																																																																															125086	1301	0	0	110737	2743	2711	32	0	0	0	0	0	0	1001	10626	0	0	0	0	0	0	0	0	0	0	0	3830	521	221	46	3021	4233	14829	20311	78483	275	275	0	0	0	275	640	320	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5142	2571	0	0	0	2571	4233	14829	20311	84193	0	2966	10156	84193	110737	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3596250																																																																																																																															142961	1433	0	0	121461	8579	4742	3837	0	0	0	0	0	0	692	14468	626	750	0	0	0	0	0	0	0	0	0	5551	20	1870	7	3654	5454	20282	20374	96083	463	463	0	0	0	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	5	5454	20282	20374	96555	0	4056	10187	96555	121461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3596894																																																																																																																															111689	1333	0	593	66979	15976	15988	6	0	6253	0	6253	0	0	5864	14666	0	0	0	0	0	0	0	0	0	0	0	2237	13	550	29	1151	21865	22558	12938	55349	0	0	0	0	0	0	0	0	0	0	0	0	566	113	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	41	21	0	0	21	0	21865	22558	12959	55504	0	4512	6480	55504	66386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3597211																																																																																																																															730181	3440	0	0	285184	113960	106024	7936	0	0	0	0	0	0	175513	111016	33026	42923	0	0	0	0	0	0	0	0	0	18674	1886	1252	725	14811	283423	120816	183256	153285	2065	2065	0	0	0	2065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27814	13907	0	0	0	13907	283423	120816	183256	169257	0	24163	91628	169257	285184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3597592																																																																																																																															219235	2380	0	400	158286	5853	2453	3400	0	0	0	0	0	0	0	49165	0	0	0	0	0	0	0	0	0	0	0	8192	0	783	100	7309	2453	53348	43406	121177	1382	1382	0	0	0	1382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2699	53348	43406	122559	0	10670	21703	122559	157886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3597677																																																																																																																															148052	1062	0	0	123539	29028	12282	16746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10173	0	407	0	9766	12282	17153	22474	92924	633	633	633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15276	7638	0	0	0	7638	12915	17153	22474	102449	0	3431	11237	102449	123539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3599804																																																																																																																															61726	620	0	0	56994	1923	1247	676	0	0	0	0	0	0	383	1232	0	0	0	0	0	0	0	0	0	0	0	3487	137	0	0	2680	1767	1908	6603	51453	0	0	0	0	0	0	131	66	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1674	837	0	0	0	837	1767	1908	6603	53310	0	382	3302	53310	56994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3602889																																																																																																																															155073	1533	0	0	126075	7914	4621	3293	0	0	0	0	0	0	15046	2994	0	489	2400	0	2400	0	0	0	0	0	0	9526	0	270	0	8625	19667	8957	31738	85460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8484	4242	0	0	0	4242	19667	8957	31738	92405	0	1791	15869	92405	126075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3603961																																																																																																																															242054	2064	0	0	224236	5290	3336	1954	0	0	0	0	0	0	956	6132	0	0	718	0	718	0	0	0	0	0	0	7002	13	411	120	6398	4816	9997	45435	183720	60	60	0	0	0	60	701	351	0	0	0	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11133	5567	0	0	0	5567	4816	9997	45435	198809	0	1999	22718	198809	224236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3603970																																																																																																																															133111	1186	0	173	81845	36138	35327	811	0	6189	0	3273	2916	0	3798	5642	0	0	204	0	204	0	0	0	0	0	0	3143	46	196	25	2876	39171	12396	22745	59869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1253	1253	0	0	0	1253	10650	5325	0	0	0	5325	39171	12396	22745	67438	0	2479	11373	67438	81672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3606971																																																																																																																															108522	1346	0	388	76659	12998	5528	7469	0	1355	0	1355	0	0	0	27442	0	0	0	0	0	0	0	0	0	0	0	1854	336	498	5	1015	6016	36764	2694	64432	87	87	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	825	413	90	0	0	322	6106	36764	2694	66051	0	7353	1347	66051	76271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3607062																																																																																																																															911783	13296	0	3341	796459	113872	89613	24259	0	0	0	0	0	0	10000	69491	0	0	0	0	0	0	0	0	0	0	0	26818	2454	1569	243	14662	118733	95501	48510	625221	4584	4584	0	0	0	4584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115195	57598	0	0	0	40844	118733	95501	48510	681569	0	19100	24255	681569	793118	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3608751																																																																																																																															1003509	17187	0	7321	795051	136699	128614	8085	0	0	0	0	0	0	10575	42198	346	0	6300	0	6300	0	0	0	0	0	0	51508	0	2993	0	38127	139189	76705	100219	694509	189	189	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48663	24332	0	0	6709	17622	139189	76705	106928	723939	0	15341	53464	723939	787730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
