"IDRSSD"	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND966	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	
2761967																																																																																																																									145814	1072	0	0	97528	12677	12368	309	0	0	0	0	0	0	21408	390	21310	0	0	0	0	0	0	0	0	0	0	0	12933	1	277	0	10143	12759	21896	47069	61848	0	0	0	0	0	0	0	0	0	0	0	0	272	54	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	4314	2157	0	0	0	2157	12759	21896	47069	65240	0	4379	23535	65240	97528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2764212																																																																																																																									1137045	16533	4587	0	952850	42113	32134	9979	0	2268	0	0	2268	0	37991	365	36833	0	1000	0	0	0	0	0	0	0	0	0	57947	1	6225	1649	50072	32500	54578	414041	652666	0	0	0	0	0	0	0	0	0	0	0	0	14001	2800	0	0	0	2800	0	0	0	0	0	0	0	0	0	0	0	0	158894	79447	0	0	0	79447	32500	54578	414041	734913	0	10916	207021	734913	948263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2765602																																																																																																																									357779	2601	0	0	313662	56204	49404	6800	0	0	0	0	0	0	345	318	14	0	0	0	0	0	0	0	0	0	0	0	17089	186	1684	110	15109	49908	8498	33027	261981	122	122	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45829	22915	0	0	0	22915	49908	8498	33027	285018	0	1700	16514	285018	313662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2769570																																																																																																																									187555	2171	0	931	99211	32289	24577	7712	0	64661	0	59855	2261	2545	0	0	0	0	0	125	0	125	0	0	0	0	0	0	9733	200	156	0	9377	24777	67848	27543	69535	112	112	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1212	606	0	0	0	606	24777	74598	28005	70253	0	14920	14003	70253	98280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2769589																																																																																																																									1412010	11613	0	0	1238402	27519	20115	7404	0	0	0	0	0	0	286033	11740	269680	1301	10051	0	0	0	0	0	0	0	0	0	113850	35	8341	155	105316	31890	290872	54365	1018291	4983	4983	0	0	0	4983	14408	7204	0	0	0	7204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156245	78123	556	0	1089	76477	56765	290872	55454	1106955	0	58174	27727	1106955	1238402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2769954																																																																																																																									143948	855	0	0	71180	26791	24388	2403	0	0	0	0	0	0	47362	21170	26434	0	0	0	0	0	0	0	0	0	0	0	7987	371	191	0	7363	47003	29028	17723	51229	390	390	0	0	0	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8408	4204	0	0	0	4204	47003	29028	17723	56512	0	5806	8862	56512	71180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2771694																																																																																																																									257880	7627	0	5228	207929	29957	27630	2327	0	63	63	0	0	0	0	0	0	0	0	75	0	75	0	0	0	0	0	0	20641	831	1133	117	14424	28524	20691	61406	150228	0	0	0	0	0	0	69	35	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70145	35073	0	19162	0	15911	28524	41033	61406	168236	0	8207	30703	168236	202701	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2774707																																																																																																																									7229	0	0	0	1502	1808	0	1808	0	0	0	0	0	0	495	0	495	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	46	0	2303	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7281	0	46	0	1456	0	46	1502	0	4880	4880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2775151																																																																																																																									179892	1855	0	143	136319	30011	19390	10621	0	0	0	0	0	0	2489	2441	0	0	0	0	0	0	0	0	0	0	0	0	7060	0	135	0	3986	22526	15602	32847	103088	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13280	6640	0	0	0	6640	22526	15602	32847	109729	0	3120	16424	109729	136176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2775179																																																																																																																									350683	4902	0	1653	259928	16732	12308	4424	0	0	0	0	0	0	45322	7769	29687	7829	0	0	0	0	0	0	0	0	0	0	20989	0	0	0	19311	28493	34111	99400	191812	4306	4306	0	0	0	4306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28615	34111	100027	202675	0	6822	50014	202675	258275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2775692																																																																																																																									78015	765	0	0	64526	1202	364	838	0	0	0	0	0	0	10775	744	9603	578	0	0	0	0	0	0	0	0	0	0	4913	0	167	0	4746	1108	11547	12657	52745	479	479	0	0	0	479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	483	242	0	0	0	242	1108	11547	12657	54578	0	2309	6329	54578	64526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2785477																																																																																																																									186429	1953	0	265	138043	30734	29972	762	0	0	0	0	0	0	6824	3035	2517	0	1500	0	0	0	0	0	0	0	0	0	5142	471	1291	0	3331	33478	4570	33358	115821	303	303	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4156	2078	0	0	0	2079	33478	4570	33358	118446	0	914	16679	118446	137778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2785646																																																																																																																									387491	4106	0	42	325171	2569	900	1669	0	1712	0	0	0	1712	27444	0	26402	1208	0	2220	0	2220	0	0	0	0	0	0	16778	493	1851	148	9722	1393	54468	60976	263994	0	0	0	0	0	0	594	297	0	0	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4442	2221	0	0	0	2221	1393	54468	60976	272427	0	10894	30488	272427	325129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2787770																																																																																																																									626564	4752	0	0	513419	34997	12674	22323	0	5713	0	5713	0	0	55314	1956	44783	6315	4117	2088	0	2088	0	0	0	0	0	0	34804	782	970	40	26522	24237	75877	125334	389090	0	0	0	0	0	0	0	0	0	0	0	0	2770	554	0	0	0	554	0	0	0	0	0	0	0	0	0	0	0	0	41248	20624	0	0	0	20624	24237	75877	125334	410869	0	15175	62667	410869	513419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2788656																																																																																																																									248552	1948	0	0	172795	26908	13715	13193	0	0	0	0	0	0	35749	8983	24764	0	2165	0	0	0	0	0	0	0	0	0	21265	840	343	100	11442	23538	38569	39089	140564	0	0	0	0	0	0	83	42	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6923	3462	0	0	0	3462	23580	42714	39089	144048	0	8543	19545	144048	172795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2791085																																																																																																																									236641	1344	0	0	174617	32151	19668	11622	861	0	0	0	0	0	12549	100	0	0	12126	0	0	0	0	0	0	0	0	0	9604	6	1019	253	5565	19774	12641	79687	79750	60	60	60	0	0	0	33	17	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9294	4647	0	0	0	4647	19851	12641	79687	121565	0	2528	39844	121565	174617	0	36999	36999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2791517																																																																																																																									247416	3387	0	889	199827	12810	7768	5042	0	0	0	0	0	0	53168	3833	47707	1546	60	4122	0	4122	0	0	0	0	0	0	6181	55	419	23	5684	11656	62997	15707	153866	1416	1416	0	0	0	1416	1100	550	0	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10619	5310	0	0	0	5310	26275	62997	15707	169543	0	12599	7854	169543	198938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2793593																																																																																																																									258899	1643	0	0	210147	17239	11017	6222	0	0	0	0	0	0	33328	6061	18764	4892	3787	0	0	0	0	0	0	0	0	0	12168	850	504	223	8184	23726	25852	76049	120715	384	384	150	0	0	12	5044	2522	179	0	0	1370	0	0	0	0	0	0	0	0	0	0	0	0	17230	17230	0	4315	12915	0	32386	16193	0	0	4441	8266	24086	30167	93405	132362	0	6033	46703	132362	210147	0	0	0	0	0	0	0	0	0	0	0	0	1403	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2794732																																																																																																																									52586	567	0	135	34566	10964	2894	8070	0	0	0	0	0	0	9550	132	9467	0	0	0	0	0	0	0	0	0	0	0	950	4	158	0	788	3812	18045	4771	23015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434	217	0	0	0	217	3812	18045	4771	23232	0	3609	2386	23232	34431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2796277																																																																																																																									20204	124	0	0	10193	6917	47	6870	0	0	0	0	0	0	3950	3985	0	0	0	0	0	0	0	0	0	0	0	0	2661	0	10	0	2651	4032	6880	1405	8046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4032	6880	1405	8114	0	1376	703	8114	10193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2797162																																																																																																																									390308	2749	0	0	296790	12456	4974	7482	0	2208	0	1208	0	1000	78982	33169	43828	1584	626	0	0	0	0	0	0	0	0	0	13422	0	774	0	12648	38143	57480	45149	249725	168	168	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12939	6470	0	0	0	6470	38143	57480	45149	256363	0	11496	22575	256363	296790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2797210																																																																																																																									6126	0	0	0	3101	294	250	44	0	0	0	0	0	0	5372	0	3094	0	2299	0	0	0	0	0	0	0	0	0	213	84	5	0	124	334	3143	0	2423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	3388	0	2423	0	678	0	2423	3101	0	245	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2797359																																																																																																																									590550	10756	0	5307	461246	37296	28047	9249	0	0	0	0	0	0	63218	22844	35523	0	6500	0	0	0	0	0	0	0	0	0	24494	57	1035	0	13730	50948	47141	105918	388185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1675	838	0	0	0	838	50948	47141	105918	391366	0	9428	52959	391366	455939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2797724																																																																																																																									8522273	45131	0	0	6884599	504879	450881	53998	0	61304	0	58285	2519	500	866138	302064	538572	9130	22799	0	0	0	0	0	0	0	0	0	874765	8919	34430	2608	520373	772911	726834	1314944	5377741	83619	83619	0	0	0	83619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66367	66367	0	0	64885	1482	345835	172918	0	0	154	172764	797005	726834	1401627	5921424	0	145367	700814	5921424	6884599	2000	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2800491																																																																																																																									374436	2260	0	87	173864	113242	110377	2865	0	0	0	0	0	0	87030	0	91567	0	0	0	0	0	0	0	0	0	0	0	14981	503	561	55	9212	119892	94993	34910	123811	0	0	0	0	0	0	0	0	0	0	0	0	616	123	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	11873	5937	3085	0	9	2843	123097	96569	34960	131824	0	19314	17480	131824	173777	0	0	0	0	0	0	0	0	4440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2802664																																																																																																																									400294	4264	0	0	401655	16602	11576	5026	0	3466	0	3466	0	0	20597	0	20866	0	0	0	0	0	0	0	0	0	0	0	20288	0	1108	0	19179	14217	30466	10942	338336	605	605	0	0	0	605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56649	28325	0	0	0	28325	14765	30466	10942	373793	0	6093	5471	373793	401655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2804864																																																																																																																									212977	1844	0	141	136238	12903	11080	1823	0	0	0	0	0	0	82746	213	55636	26768	0	0	0	0	0	0	0	0	0	0	14513	0	191	0	8930	11293	57650	42649	96135	409	409	0	0	0	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	47	0	0	0	47	11293	57650	42649	98243	0	11530	21325	98243	136097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2805535																																																																																																																									260712	2297	0	0	226103	29369	29369	0	0	0	0	0	0	0	17367	0	8877	0	8578	0	0	0	0	0	0	0	0	0	17078	0	832	0	14443	30455	9709	19336	196837	0	0	0	0	0	0	469	235	0	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12278	6139	0	0	0	6139	30455	9709	19336	207057	0	1942	9668	207057	226103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2805928																																																																																																																									124647	486	0	0	61686	23187	22330	0	857	0	0	0	0	0	40065	21958	13255	5553	0	0	0	0	0	0	0	0	0	0	7688	0	0	0	7688	45163	17258	16806	45673	0	0	0	0	0	0	597	299	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2926	1463	0	0	0	1463	45163	17258	16806	48430	0	3452	8403	48430	61686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2806626																																																																																																																									1763918	9597	0	0	1514535	57721	36598	21123	0	0	0	0	0	0	190498	30055	149607	8559	2568	0	0	0	0	0	0	0	0	0	81150	162	14251	97	46528	68659	184981	281507	1198138	13725	13725	0	0	0	13725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101008	50504	0	0	0	50504	77799	200982	281507	1282856	0	40196	140754	1282856	1514535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2806635																																																																																																																									276880	3955	0	1057	231899	7970	4369	3601	0	0	0	0	0	0	39164	14557	8251	16275	60	0	0	0	0	0	0	0	0	0	9184	75	293	160	8656	19001	12145	77527	170330	1695	1695	0	0	0	1695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26033	13017	0	0	2792	10225	19001	12145	80418	186544	0	2429	40209	186544	230842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2806840																																																																																																																									147358	1437	0	274	93174	4184	2122	2062	0	0	0	0	0	0	44130	11029	31665	1534	0	7900	0	7900	0	0	0	0	0	0	8447	199	377	320	4684	14100	45142	15009	71819	223	223	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2202	1101	0	0	0	1101	14790	47062	15009	73390	0	9412	7505	73390	92900	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2806877																																																																																																																									363702	1100	0	0	199502	28315	23318	4997	0	0	0	0	0	0	1080	0	1047	0	0	0	0	0	0	0	0	0	0	0	23731	0	1112	0	22403	23318	7156	275882	58197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1460	730	0	0	0	730	23318	7156	275882	60130	0	1431	137941	60130	199502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2807173																																																																																																																									64050	312	0	0	44227	3078	2083	1002	0	0	0	0	0	0	18899	9117	2080	594	7308	8025	0	8025	0	0	0	0	0	0	3228	0	24	0	3204	11200	11131	6203	36035	26	26	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5074	2537	0	0	0	2537	11200	11131	6203	38899	0	2226	3102	38899	44227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2808602																																																																																																																									1015359	9939	0	842	799845	52259	44155	8104	0	0	0	0	0	0	54029	2381	48935	0	3060	52	0	52	0	0	0	0	0	0	14987	1408	992	754	11833	86358	67197	275342	594877	6759	6759	0	0	0	6759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58353	29177	0	168	3910	25098	86358	67678	280104	643450	0	13536	140052	643450	799003	0	0	0	0	0	0	0	0	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2809373																																																																																																																									9797	0	0	0	3355	3324	250	3074	0	3758	377	3381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2715	212	7	0	2063	839	6462	0	2063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	839	6462	0	2063	0	1292	0	2063	3355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2810007																																																																																																																									476513	3894	0	0	331205	56438	32275	24163	0	0	0	0	0	0	69077	3411	64673	527	2103	0	0	0	0	0	0	0	0	0	33898	9	1904	321	26795	35695	94223	113187	219540	441	441	0	0	0	441	823	412	0	176	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15021	7511	0	0	0	7511	35695	94399	113187	229200	0	18880	56594	229200	331205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2811086																																																																																																																									53892	704	0	215	39139	2498	697	1801	0	0	0	0	0	0	10940	732	9763	543	0	0	0	0	0	0	0	0	0	0	3076	0	72	0	2618	1429	12316	11060	28870	0	0	0	0	0	0	0	0	0	0	0	0	248	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1779	890	0	0	0	890	1429	12316	11060	29810	0	2463	5530	29810	38924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2815879																																																																																																																									194543	2349	0	340	160733	6081	4277	1804	0	0	0	0	0	0	1953	0	1976	0	0	192	0	192	0	0	0	0	0	0	14760	0	0	0	6282	4277	3972	63462	108944	391	391	0	0	0	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9461	4731	0	0	0	4731	4277	3972	63462	116535	0	794	31731	116535	160393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2818731																																																																																																																									116907	800	0	0	92610	13349	4421	8928	0	0	0	0	0	0	8139	867	5391	1962	0	0	0	0	0	0	0	0	0	0	8780	1	416	28	8335	5390	14735	18733	77755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3111	1556	0	0	1556	0	5390	14735	20289	77755	0	2947	10145	77755	92610	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2819167																																																																																																																									774120	8879	0	0	759546	21285	18792	2493	0	3024	47	2977	0	0	1000	0	1000	0	0	371	0	371	0	0	0	0	0	0	15843	0	346	0	15497	18839	7187	1017	752669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18839	7187	1017	752669	0	1437	509	752669	759546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2819242																																																																																																																									322296	2847	0	257	207625	26177	16471	9706	0	712	0	712	0	0	77104	23261	38610	15599	0	5	0	5	0	0	0	0	0	0	13659	152	688	534	11174	40800	49721	96157	136222	505	505	0	0	0	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21799	10900	23	0	5290	5587	41837	50882	101455	143359	0	10176	50728	143359	207368	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2820604																																																																																																																									171095	1520	0	0	127956	26088	25760	328	0	2781	0	2781	0	0	11686	1652	9575	504	0	0	0	0	0	0	0	0	0	0	6509	5	469	8	6027	27417	15402	33678	80676	535	535	0	0	0	535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3544	1772	0	0	0	1772	27417	15402	33678	84806	0	3080	16839	84806	127956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2823221																																																																																																																									159576	1389	0	0	138091	15108	3253	11855	0	0	0	0	0	0	13981	1258	6091	6743	0	3474	0	3474	0	0	0	0	0	0	5158	0	151	0	3927	5433	21571	15434	116944	279	279	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12587	6294	0	0	0	6294	5433	21579	15434	123517	0	4316	7717	123517	138091	0	0	0	0	0	0	0	0	0	0	0	0	0	1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
