"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDF664	RCFDF665	RCFDF666	RCFDF667	RCFDF668	RCFDF669	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK072	RCFDK073	RCFDK074	RCFDK075	RCFDK076	RCFDK077	RCFDK078	RCFDK079	RCFDK080	RCFDK081	RCFDK082	RCFDK083	RCFDK084	RCFDK085	RCFDK086	RCFDK087	RCFDK088	RCFDK089	RCFDK091	RCFDK092	RCFDK093	RCFDK095	RCFDK096	RCFDK097	RCFDK099	RCFDK100	RCFDK101	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK134	RCFDK135	RCFDK136	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK269	RCFDK271	RCFDK272	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDK283	RCFDK284	RCFDK285	RCFDK286	RCFDK287	RCFDK288	RCFNB572	RCFNB573	RCFNB574	RCFNK291	RCFNK292	RCFNK293	RCFNK294	RCFNK295	RCFNK296	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONF664	RCONF665	RCONF666	RCONF667	RCONF668	RCONF669	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	
602048																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	1619	443	2298	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	595	0	162	0	10	38	0	0	1134	0	0	0	0	0	0	0	0	0	4016	808	781	0	0	2587	3731	0	0	133	0	0	0	0	0	0	0	443	0	0	443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
602150																																																																																																																																												0	0	0										13	0	307	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	123	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	0	0	0	0	46	15	0	46	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
602356																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	158	138	0	28	0	0	0	0	632	0				0	0	0	0	0	1365	0	0	0	0	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
602543																																																																																																																																												0	0	0							0	0	0	63	0	194	28	0	0	0	0	0	0	0	0						0	0	0	0	0	0	27	0	0	0	0	0	3	0	0	0	0	0	0	552	19	1000	9	24	0	0	0	0	0				70	0	0	0	0	0	295	167	0	0	70	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
602842																																																																																																																																												0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	7	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
603232																																																																																																																																												0	0	0							0	300	0	62	0	0	76	0	0	0	0	0	0	0	0						0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	5	0	125	0	0	0	0	0	139	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
603540																																																																																																																																												0	0	0										0	0	0	0	0	32	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	5	0	0	0	0	0				0	0	0	0	0	794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
603559																																																																																																																																												0	0	0							0	0	0	56	0	76	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	418	0	0	0	0	0	0	0	0	10				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
603755																																																																																																																																												0	0	0							0	0	0	0	0	0	42	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
604024																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	1084	250	1079	0	12	0	0	0	7	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
604033																																																																																																																																												0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
604547																																																																																																																																												0	0	0							0	0	0	96	13	59	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	11	0	167	0	0	0	0	0	21	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
604556																																																																																																																																												0	0	0										61	0	171	0	0	400	0	0	0	0	0	0						0	0	0	200	0	0	25	1	0	0	0	0	0	0	0	0	0	0	0	1437	204	573	0	155	0	0	0	2231	0				0	322	0	0	0	3360	254	251	0	0	584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
604640																																																																																																																																												0	0	0							0	0	0	0	0	2	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	0	1090	0	28	0	0	0	317	0				0	0	0	0	575	188	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
605610																																																																																																																																												0	0	0										154	0	275	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1267	0	559	0	39	0	0	0	566	0				0	0	0	0	0	0	0	509	0	0	0	638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
605656																																																																																																																																												0	0	0	0	0	0	0	0	0	0	25	0	196	35	221	0	0	431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	121	0	0	0	4	0	0	0	0	0	0	2748	193	1259	0	259	0	0	0	2473	0	0	0	0	0	0	0	0	138	0	666	223	0	0	333	2217	0	0	1663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
606046	0	0	0	7499	3	11924	0	0	0	325	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	526	0	1623	0	0	0	802	299	594	0	0	0	39474	0	0	0	0	447	10	12	0	0	0	0	0	0	608	692	6223	608	684	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	2	1676	0	0	0	265	56	2102	0	0	0	0	0	0	904	0	398	851	149	991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																339	0	4179	251	0	8292												2307	0	2036														46378	1500	14374	2974	1490	0								425	2289	0	0	14692	118418	2154	3041	0	0	33112	32324	0	0	9325																0	0	0	0	0	0	0	0	0	0	
606073																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	29	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	2183	19	2743	256	0	0	0	0	527	0				0	0	0	0	0	0	0	420	0	0	0	1297	173	0	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
606176																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2740	0	2980	208	0	0	0	0	703	0	0	0	0	0	60	0	0	0	0	0	37	0	0	0	458	0	0	0	0	0	0	0	0	0	2170	170	2657	1440	130	377	729	40	2280	0	0	0	0	0	0	0	0	0	0	
606653																																																																																																																																												0	0	0	0	0	0	0	0	0	0	672	150	274	12	179	1733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	672	150	0	0	0	0	12	2	0	0	0	0	0	0	0	184	98	0	0	0	0	3353	0	0	0	0	0	0	0	0	0	0	3104	0	343	0	3768	0	0	0	0	0	0	0	0	0	0	17	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
607146																																																																																																																																												0	0	0							0	0	0	0	0	901	0	0	0	0	0	0	0	0	813						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2238	0	56	0	0	0	0	0	0	0				0	0	0	0	0	364	0	0	0	0	38	160	0	0	1708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
607333																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	494	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	848	0	607	81	0	0	0	0	659	0				131	0	0	0	1338	0	43	0	0	0	349	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
608358																																																																																																																																												0	0	0							298	0	0	5	30	145	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	298	0	0	0	5	0	0	0	0	0	0	57	0	295	0	0	0	0	0	57	0				0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
608451																																																																																																																																												0	0	0										11	0	79	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1	0	46	0	0	0	0	0	0	0	0	0	0	0	0	199	45	0	0	0	0	0	0				0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
608844																																																																																																																																												0	0	0										0	0	0	0	0	0	562	0	0	0	0	0						0	0	0	343	0	395	0	0	0	0	0	0	0	4	0	0	0	0	0	2233	59	816	117	355	150	0	0	961	234				0	0	0	0	0	1682	0	0	0	0	4013	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
609010																																																																																																																																												0	0	0										30	10	95	0	300	0	0	0	0	0	0	0						0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523	79	120	998	26	14	0	0	125	0				0	0	0	0	589	0	0	0	477	0	172	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
609373																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	50	32	559	0	76	0	0	0	0	0				0	0	0	0	0	0	313	0	0	0	265	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
609467																																																																																																																																												0	0	0										129	0	0	0	0	0	193	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	396	697				0	0	0	0	0	698	256	0	0	0	2672	1044	0	0	0	0	0	0	0	0	0	0	0	1180	0	0	1026	0	0	0	0	0	0	0	0	0	0	0	0	0	
609609																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	549	0	2565	0	0	0	0	0	3014	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	191	2213	0	0	985	0	0	0	1177	0	0	0	0	0	0	0	0	0	0	1638	226	0	0	19723	2177	0	0	486	0	0	0	0	0	0	1524	0	11588	1146	0	8394	0	0	0	0	0	0	0	0	0	0	0	0	0	
609645																																																																																																																																												0	0	0							0	80	0	0	0	23	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	80	0	106	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	106	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
609832																																																																																																																																												0	0	0							0	35	0	103	215	0	99	0	0	0	0	7	0	0	0						0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	51	0	368	160	0	50	0	0	0	537				0	0	0	0	0	0	0	65	0	140	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
610128																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	16	0	0	0	0	0	1783	186	1397	837	9	0	0	0	503	450	0	0	0	0	270	0	0	0	74	0	470	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
610164																																																																																																																																												262	0	0	0	0	0	0	0	0	0	111	0	373	69	493	385	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	9	2	0	0	0	0	0	479	0	1314	345	0	0	0	0	0	0	0	0	0	0	665	0	584	0	1741	1958	2995	177	409	676	948	0	121	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	665	584	1741	0	0	0	0	
610539																																																																																																																																												0	0	0										0	0	6	5	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	256	0	0	0	0	0	17	0				0	0	0	0	0	441	49	6	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
610557																																																																																																																																												0	0	0										217	0	36	0	0	0	0	0	0	0	0	0						0	0	0	10	0	39	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	562	0	0	0	0	0	0	0				0	647	0	0	0	307	0	0	0	0	86	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
610913																																																																																																																																												0	0	0										39	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	531	0	425	11	0	0	0	0	204	0				0	0	0	0	0	0	79	0	0	0	0	0	0	0	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
611031																																																																																																																																												0	0	0										598	14	74	173	0	0	0	0	116	0	0	0						0	0	0	24	24	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2623	85	4155	259	195	0	0	0	175	0				0	228	0	0	0	3870	500	0	614	876	1502	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
611246																																																																																																																																												0	0	0							0	0	0	1	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	16	0	0	0	0	0	0	0				0	0	0	0	0	0	40	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
611451																																																																																																																																												0	0	0	0	0	0	0	0	0	0	83	0	34	0	566	174	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	124	83	0	0	0	0	0	13	1	0	0	0	0	0	3	13	445	157	95	0	0	0	396	0	0	0	0	17	0	0	0	725	286	182	36	0	0	950	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
612159																																																																																																																																												0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
612364																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
612551																																																																																																																																												0	0	0										1	0	111	0	0	0	0	0	0	0	0	0						0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	171	37	623	0	0	0	0	0	641	0				0	0	0	0	1725	351	197	35	76	29	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613008																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	4663	0	2425	0	0	0	2757	0	3773	0	0	1272	0	0	0	0	0	0	0	0	2013	0	3130	104	0	0	0	0	0	0	0	0	0	0	0	0	9867	0	3345	0	0	0	0	0	9279	0	0	0	0	0	0	0	0	0	280	890	1584	0	0	2245	6812	2287	0	3688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613156																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	87	68	478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	30	161	119	0	0	0	569	0	0	0	0	0	114	0	52	0	987	229	0	0	0	1178	393	0	0	64	0	0	0	0	0	0	0	68	244	0	68	185	0	0	0	0	0	0	0	0	0	0	0	0	0	
613334																																																																																																																																												0	0	0							0	0	0	8	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613343																																																																																																																																												0	0	0	0	0	0	0	0	0	6566	479	0	937	0	2028	361	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	5	61	479	0	6566	0	0	0	0	5	0	0	0	0	0	1292	112	2259	2	85	0	0	0	0	0	0	0	0	0	0	0	0	23	20	267	154	0	0	1064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613400																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	356	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	3409	95	956	0	40	0	0	0	624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613558																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	439	0	733	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	3	0	0	0	0	969	19	1143	0	59	0	0	0	2411	0	0	0	0	0	0	0	0	0	2559	148	0	0	0	710	8312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613679																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	2823	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	782	0	616	0	157	0	0	0	63	0	0	0	0	0	0	0	0	12	957	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613754																																																																																																																																												0	0	0							0	0	0	0	2	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	3	0	0	0	0	0	92				0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613839																																																																																																																																												0	0	0										3	0	0	0	0	0	0	0	0	0	0	0						0	0	0	131	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	101	0				1817	596	0	0	1144	1085	173	0	0	0	422	467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613950																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	15	18	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
614256																																																																																																																																												0	0	0							1	0	0	74	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	111	0	191	0	0	0	0	0	31	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
614313																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	58	0	3316	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	563	0	562	0	0	0	0	0	0	0	0	0	0	0	0	0	1875	596	1197	0	0	0	0	0	2258	0	0	0	0	0	0	0	0	0	0	0	67	0	0	1098	0	0	0	979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
614340																																																																																																																																												0	0	0										266	0	18	0	0	0	0	0	0	0	0	0						0	0	0	156	0	11	48	0	4	0	0	0	0	0	0	0	0	0	0	1204	0	256	0	169	0	0	0	447	0				0	0	0	0	173	197	721	0	0	0	153	326	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
614368																																																																																																																																												0	0	0										96	0	311	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	552	0	0	0	0	0	0	0				0	61	0	0	0	90	615	165	0	0	2756	0	0	0	0	0	0	0	0	0	0	265	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
614751																																																																																																																																												0	0	0							63	0	16	68	7	34	23	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	16	63	0	0	0	0	0	0	0	0	0	0	176	0	227	57	50	281	0	0	292	0				0	0	0	0	0	1300	374	68	0	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
614948																																																																																																																																												0	0	0							0	0	51	47	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	324	0	1	0	0	0	1	0				0	0	0	8	0	0	613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
615217																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	28	7	788	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	169	0	67	0	0	0	0	0	0	48	12	0	0	0	0	0	2128	79	406	124	62	0	0	0	1457	0	0	0	0	0	0	0	0	0	0	240	0	0	48	134	1000	0	0	1302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
615253																																																																																																																																												0	0	0							0	0	0	104	36	507	19	516	0	0	0	0	0	0	0						0	0	0	0	0	0	96	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	0				0	0	0	0	0	852	0	61	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
615459																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	773	0	0	0	0	622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
615851																																																																																																																																												0	0	0							0	57	0	131	2	737	258	0	0	0	0	0	0	0	0						0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	661	32	1298	85	0	0	0	0	403	0				90	171	0	0	377	680	278	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
