"IDRSSD"	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH270	RCONH271	RCONH272	RCONH273	RCONH274	RCONH275	RCONH276	
454546																																																																																																																															276893	1586	0	0	169272	21532	21426	106	0	2160	0	1000	1160	0	17518	75412	22949	1510	0	0	0	0	0	0	0	0	0	9647	746	697	460	6963	39690	78023	51411	108097	0	0	0	0	0	0	1453	727	0	0	0	727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11451	5726	0	0	0	5726	44447	78023	51411	116129	0	15605	25706	116129	169272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
454658																																																																																																																															247701	1501	0	0	184773	9277	0	9277	0	0	0	0	0	0	0	47600	26030	0	7735	0	7735	0	0	0	0	0	0	16477	0	0	0	15386	0	64612	37727	143905	0	0	0	0	0	0	1906	953	0	0	0	953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1040	520	0	0	0	520	0	64612	37727	146725	0	12922	18864	146725	184773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
454676																																																																																																																															1565138	8179	0	0	1159665	188798	180520	8278	0	0	0	0	0	0	8149	7317	0	0	0	0	0	0	0	0	0	0	0	72668	5739	3323	1266	37652	198686	66700	380466	901080	5975	5975	0	0	0	5975	903	452	0	0	0	452	0	0	0	0	0	0	0	0	0	0	0	0	67728	67728	67361	0	367	0	54330	27165	0	0	9030	18135	266948	66700	390385	944437	0	13340	195193	944437	1159665	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
454975																																																																																																																															156095	1040	0	0	102016	4566	678	3888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8512	0	0	0	7456	678	3888	115491	35978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5903	2952	0	0	0	2952	678	3888	115491	39202	0	778	57746	39202	102016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
455150																																																																																																																															164460	649	0	0	101847	8613	5701	2896	16	0	0	0	0	0	995	45389	9613	0	1747	0	1747	0	0	0	0	0	0	9361	30	233	0	5678	7806	50265	43929	59843	258	258	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1297	649	0	0	0	649	7806	50265	43929	62173	0	10053	21965	62173	101847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
455253																																																																																																																															216769	1807	0	0	169603	5027	871	4156	0	0	0	0	0	0	96	17404	0	0	32100	0	32100	0	0	0	0	0	0	4869	0	201	0	3573	967	53861	30489	132510	0	0	0	0	0	0	1018	509	0	0	0	509	198	40	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	18038	9019	0	0	1703	7316	967	53861	32468	142597	0	10772	16234	142597	169603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
455459																																																																																																																															83561	448	0	0	46593	22733	2560	20166	7	0	0	0	0	0	0	19318	0	0	0	0	0	0	0	0	0	0	0	3933	1	106	24	3802	2778	41049	5859	34599	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382	191	0	0	0	191	2782	41049	5859	35453	0	8210	2930	35453	46593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
455477																																																																																																																															86574	949	0	305	51570	15938	7308	8630	0	0	0	0	0	0	7032	5600	1046	0	0	0	0	0	0	0	0	0	0	6310	0	125	0	6185	14340	14355	23441	35675	0	0	0	0	0	0	20	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1986	993	0	0	0	993	14340	14355	23441	36678	0	2871	11721	36678	51265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
455552																																																																																																																															618904	2007	0	0	333084	10330	7208	3122	0	0	0	0	0	0	25089	153762	17699	37274	36	0	36	0	0	0	0	0	0	46097	164	2130	178	9684	32631	161555	54151	235967	298	298	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3309	1655	0	0	0	1655	50351	161555	54151	238151	0	32311	27076	238151	333084	12411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
455945																																																																																																																															126336	883	0	0	97607	6145	913	5232	0	8391	0	378	8013	0	0	78	0	1361	14875	0	14875	0	0	0	0	0	0	2545	0	771	52	1722	913	22748	30074	73455	461	461	0	0	0	461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6007	3004	0	0	0	3004	913	22748	30376	77869	0	4550	15188	77869	97607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
455972																																																																																																																															1721136	17662	0	0	1433681	251021	221226	29795	0	4961	0	2143	2818	0	3955	14069	0	4094	0	0	0	0	0	0	0	0	0	58075	139	2044	444	55212	225320	53470	265959	1171157	1338	1338	0	0	0	1338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105387	52694	0	0	0	52694	225320	53470	265959	1255895	0	10694	132980	1255895	1433681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
456045																																																																																																																															14904936	111516	0	0	11996526	495743	301168	194575	0	204402	13183	128017	63202	0	486456	1058169	166642	35074	500	0	500	0	0	0	0	0	0	1617877	64993	75715	2147	472503	865800	1491170	2687526	8653509	60852	60852	0	0	0	60852	4211	2106	0	0	0	2106	292	58	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	2073444	1036722	0	0	0	959761	1005550	1491170	2687526	9698743	0	298234	1343763	9698743	11996526	4223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
456054																																																																																																																															145433	1987	0	0	110968	8820	0	2940	0	0	0	0	0	0	0	46273	2473	0	0	0	0	0	0	0	0	0	0	5379	0	0	0	5379	0	49213	7899	88297	341	341	0	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49554	7899	88297	0	9911	3950	88297	110968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
456157																																																																																																																															352015	3122	0	0	305294	10853	1717	9136	0	0	0	0	0	0	0	38759	9334	1250	4198	0	4198	0	0	0	0	0	0	18697	265	579	251	16193	2323	53014	55339	241914	325	325	0	0	0	325	2945	1473	0	0	0	1473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17778	8889	0	0	0	8889	2323	53014	55339	259631	0	10603	27670	259631	305294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
456250																																																																																																																															132321	685	0	0	83663	17026	12651	4375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6093	0	153	0	3226	12651	4535	66697	46390	1423	1423	1423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4376	4376	0	0	4376	0	1600	800	0	0	0	800	14074	4535	71073	47190	0	907	35537	47190	83663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
456344																																																																																																																															26360	1000	0	736	21144	2799	0	2799	0	7965	0	0	7727	238	0	0	0	2	695	0	695	0	0	0	0	0	0	689	0	0	0	549	0	3494	7746	15980	0	0	0	0	0	0	63	32	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3494	7746	16012	0	699	3873	16012	20408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
456755																																																																																																																															273901	2265	0	0	197483	3985	3598	387	0	0	0	0	0	0	6332	55317	14675	375	0	0	0	0	0	0	0	0	0	17202	263	430	0	16509	11588	57773	67594	133912	0	0	0	0	0	0	1226	613	0	0	0	613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12007	6004	0	0	0	6004	11588	57773	67594	141994	0	11555	33797	141994	197483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
457060																																																																																																																															199415	2960	0	1690	106958	44253	38934	5319	0	0	0	0	0	0	0	5501	0	0	0	0	0	0	0	0	0	0	0	5602	56	974	263	4286	40688	11794	95213	52172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402	201	0	0	0	201	40688	11794	95213	53218	0	2359	47607	53218	105268	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
457220																																																																																																																															275274	1890	0	557	106654	6586	1476	5110	0	0	0	0	0	0	0	170619	18579	0	6254	0	6254	0	0	0	0	0	0	2911	0	1232	181	1498	1476	183215	63591	31396	150	150	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1560	780	0	0	0	780	1476	183215	63591	33080	0	36643	31796	33080	106097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
457426																																																																																																																															333644	6120	0	3733	190973	36635	26525	10110	0	0	0	0	0	0	16461	89412	5056	2509	0	0	0	0	0	0	0	0	0	13921	0	556	0	13365	53649	100078	60634	115482	304	304	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5341	2671	0	0	65	2606	53649	100078	60744	119078	0	20016	30372	119078	187240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
457752																																																																																																																															373893	3296	0	0	307898	6751	500	6251	0	0	0	0	0	0	12773	53362	2025	919	0	0	0	0	0	0	0	0	0	6716	58	1636	18	5004	13331	63767	60577	240566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33745	16873	0	164	0	16709	13331	63952	60577	264819	0	12790	30289	264819	307898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
458142																																																																																																																															199035	2615	0	918	135747	18236	1010	17226	0	6024	0	6024	0	0	3913	12565	0	0	1525	0	1525	0	0	0	0	0	0	5751	7	148	319	5198	7867	37495	60088	95592	130	130	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	560	280	0	0	79	201	7867	37495	60247	96519	0	7499	30124	96519	134829	0	0	0	0	0	0	0	0	408	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
458544																																																																																																																															287229	2592	0	0	222058	13277	11056	2221	0	5987	0	2798	3189	0	85	2131	1052	0	9450	0	9450	0	0	0	0	0	0	22843	15	1811	275	19277	11156	24101	92430	157484	269	269	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7631	3816	0	0	0	3816	11156	24101	92430	166024	0	4820	46215	166024	222058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
458553																																																																																																																															64174	552	0	0	48489	6964	6532	432	0	9704	199	4869	2301	2335	0	3159	1446	1354	39	0	39	0	0	0	0	0	0	2887	23	195	39	2630	7046	10801	5484	41425	230	230	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	1009	0	56	0	953	7052	10857	5484	43547	0	2171	2742	43547	48489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
458665																																																																																																																															220006	1202	0	318	86480	33813	26266	7547	0	0	0	0	0	0	10898	106519	8246	0	8500	0	8500	0	0	0	0	0	0	7582	162	79	0	7316	37326	122645	11122	52322	0	0	0	0	0	0	735	368	0	0	0	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7658	3829	0	766	0	3063	37326	123411	11122	55753	0	24682	5561	55753	86162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
458946																																																																																																																															84068	781	0	0	64233	6467	5714	753	0	1140	0	1140	0	0	0	15348	388	0	1378	0	1378	0	0	0	0	0	0	3777	15	233	2	3527	5729	22043	9529	47634	28	28	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3096	1548	0	15	0	1533	5729	22110	9529	49758	0	4422	4765	49758	64233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
459130																																																																																																																															378963	2888	0	0	276363	36082	27785	8297	0	3232	0	840	2392	0	17137	29694	4115	0	3050	0	3050	0	0	0	0	0	0	13202	35	53	45	13069	44957	62530	67301	186079	199	199	43	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15155	7578	0	0	0	7578	45000	62530	67301	195280	0	12506	33651	195280	276363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
459354																																																																																																																															236792	1299	0	0	148131	8149	5835	2314	0	0	0	0	0	0	3204	46786	15696	0	3888	0	3888	0	0	0	0	0	0	6898	75	650	144	6029	14020	62754	61485	101255	699	699	0	0	0	699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	117	0	0	0	117	14020	62754	61485	104837	0	12551	30743	104837	148131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
459372																																																																																																																															356038	1268	0	0	158100	117046	104011	13035	0	54715	0	54715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28578	0	171	0	24035	104011	67921	99658	81344	1903	1903	0	0	0	1903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14498	7249	0	0	0	7249	104011	67921	99658	92099	0	13584	49829	92099	158100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
459644																																																																																																																															81063	688	0	87	48096	18396	17975	421	0	0	0	0	0	0	2749	4711	0	0	0	0	0	0	0	0	0	0	0	4556	36	130	0	3107	20760	5262	23248	30694	184	184	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4111	2056	0	0	0	2056	20760	5262	23248	33637	0	1052	11624	33637	48009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
459671																																																																																																																															1280604	11557	0	0	1049223	73158	2757	70401	0	58711	4011	37425	17275	0	0	8906	0	538	0	0	0	0	0	0	0	0	0	55585	0	6350	0	49235	6768	123082	431171	713566	662	662	0	0	0	0	4189	2095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6768	123082	435007	741446	0	24616	217504	741446	1049223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
460033																																																																																																																															3173440	20999	0	0	1947033	203232	165834	37398	0	0	0	0	0	0	580916	54370	0	4	0	0	0	0	0	0	0	0	0	201384	0	547	0	182825	746750	213587	754639	1460652	343	343	0	0	0	343	589	295	0	0	0	295	2796	559	0	0	0	559	0	0	0	0	0	0	0	0	0	0	0	0	57786	28893	0	0	0	28893	749309	213587	754639	1509215	0	42717	377320	1509215	1947033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
460275																																																																																																																															12620	56	0	0	7118	2810	2267	543	0	0	0	0	0	0	0	188	0	3728	0	0	0	0	0	0	0	0	0	394	0	0	0	394	2267	731	5412	4266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2267	731	5412	4266	0	146	2706	4266	7118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
460332																																																																																																																															295944	2727	0	733	159554	72659	70801	1858	0	32850	0	28567	4283	0	0	0	0	510	0	0	0	0	0	0	0	0	0	8461	78	201	196	7832	71454	45626	70894	110579	29	29	0	0	0	29	289	145	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7610	3805	0	0	1239	2566	73050	45626	72133	114362	0	9125	36067	114362	158821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
460341																																																																																																																															95225	2329	0	1471	68662	2543	1719	824	0	0	0	0	0	0	0	19680	21829	14995	1800	0	1800	0	0	0	0	0	0	7407	0	44	0	5354	1876	22348	23000	49974	106	106	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5224	2612	0	0	0	2612	1876	22348	23000	52692	0	4470	11500	52692	67191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
460350																																																																																																																															61946	504	0	0	41878	11129	10787	342	0	0	0	0	0	0	0	4136	50	0	0	0	0	0	0	0	0	0	0	4295	4	305	1	3353	11030	4783	13414	32736	190	190	23	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1397	699	0	0	0	699	11053	4783	13414	34214	0	957	6707	34214	41878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
460556																																																																																																																															39679	357	0	14	27451	1192	377	815	0	741	0	741	0	0	3271	1300	0	0	8100	0	8100	0	0	0	0	0	0	1995	40	30	0	1925	4179	10986	0	24888	0	0	0	0	0	0	0	0	0	0	0	0	85	17	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	724	362	0	0	0	362	4179	11003	0	25250	0	2201	0	25250	27437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
460770																																																																																																																															120399	1447	0	239	96608	10918	555	10363	0	7093	451	0	0	6642	0	0	0	0	0	0	0	0	0	0	0	0	0	4065	0	145	154	3766	1006	10508	42012	68022	0	0	0	0	0	0	25	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10036	5018	0	0	0	5018	1006	10508	42012	73053	0	2102	21006	73053	96369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
461058																																																																																																																															132794	836	0	0	68786	29218	27830	1388	0	0	0	0	0	0	2434	30322	0	0	0	0	0	0	0	0	0	0	0	6773	24	552	0	5091	30288	32262	22166	48250	194	194	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	616	308	0	0	0	308	30288	32262	22166	50375	0	6452	11083	50375	68786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
462774																																																																																																																															97392	913	0	84	67451	9352	7543	1809	0	0	0	0	0	0	0	5739	0	0	4448	0	4448	0	0	0	0	0	0	2791	3	228	191	2369	7550	12224	34568	44112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7220	3610	0	0	0	3610	7550	12224	34568	47722	0	2445	17284	47722	67367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
463203																																																																																																																															179246	1848	0	0	153434	18006	15229	2777	0	6891	1676	5215	0	0	0	6835	0	0	0	0	0	0	0	0	0	0	0	8685	9	166	155	8355	16914	14993	26058	117310	0	0	0	0	0	0	1741	871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15256	7628	0	0	0	7628	16914	14993	26058	126927	0	2999	13029	126927	153434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
463342																																																																																																																															1034075	7614	0	0	783891	30006	15690	14316	0	19266	0	15863	3835	0	53758	56449	22409	0	7250	0	7250	0	72	0	0	0	72	101748	0	490	0	59909	69936	148443	134147	591361	4190	4190	0	0	0	4190	77	39	0	0	0	39	1691	338	0	0	0	338	0	0	0	0	0	0	0	0	0	0	0	0	78031	39016	0	0	0	39016	89845	148483	134147	653697	0	29697	67074	653697	783891	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
463605																																																																																																																															272816	2346	0	40	186839	17982	12907	5075	0	850	0	0	850	0	2976	57457	0	0	0	0	0	0	0	0	0	0	0	13724	24	464	108	13128	15907	66924	62569	128990	1435	1435	0	0	0	1435	368	184	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12565	6283	0	0	0	6283	20965	66924	62569	139858	0	13385	31285	139858	186799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
463650																																																																																																																															772035	10826	0	2011	705229	21250	13072	8178	0	28695	5169	0	23526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32191	1213	2408	63	28507	22604	24818	153656	579993	630	630	0	0	0	630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36315	18158	0	35	0	18123	22604	24853	153656	616359	0	4971	76828	616359	703218	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
463735																																																																																																																															27844612	214530	0	0	22133741	435287	247747	187540	0	3132200	19860	3095904	33613	0	306316	2643337	84294	3500	447	0	447	0	10829	0	0	0	0	2143717	0	98478	0	1004523	573923	6649823	4594172	14893736	294141	294141	0	6968	0	287173	66642	33321	0	5575	0	27747	1414	283	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	4062760	2031380	0	0	0	1991417	1036457	6666227	4598004	17724485	0	1333245	2299002	17724485	22133741	28164	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
463977																																																																																																																															95570	521	0	0	58694	4288	4100	188	0	0	0	0	0	0	0	2747	0	1020	0	0	0	0	0	0	0	0	0	3706	0	1024	168	2514	4100	3963	66859	21236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12943	6472	0	0	6471	0	4100	3963	73330	21236	0	793	36665	21236	58694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
464255																																																																																																																															87875	1060	0	260	64040	11423	10311	1112	0	0	0	0	0	0	88	10256	0	0	0	0	0	0	0	0	0	0	0	4131	37	159	0	3935	17600	11527	1366	58514	0	0	0	0	0	0	842	421	0	0	0	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17600	11527	1366	61052	0	2305	683	61052	63780	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
