"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
631150																																																																																																																																		294606	3032	0	739	183474																																																																												182735																															
631178																																																																																																																																		232910	1701	0	0	173986	18265	5539	12726	0	0	0	0	0	0	3101	27503	1354	6	0	0	0	0	0	0	0	0	0	8333	19	1074	10	6014	8659	41303	57501	125344	0	0	0	0	0	0	0	0	0	0	0	0	477	95	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	9916	4958	0	0	0	4958	18889	41303	57501	135671	0	8261	28751	135671	173986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
631422																																																																																																																																		1269801	6471	0	0	652561	72653	63535	9118	0	156855	0	156855	0	0	0	467020	0	0	20000	0	20000	0	0	0	0	0	0	30885	137	4037	465	26053	68447	657030	143358	361928	494	494	0	0	0	494	3804	1902	0	0	0	1902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36028	18014	0	0	0	18014	172157	657030	143358	389030	0	131406	71679	389030	652561	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
631570																																																																																																																																		1107531	7809	0	0	666060																																																																												666060																															
632410																																																																																																																																		695001	5609	0	796	419045	44477	38261	6216	0	0	0	0	0	0	31613	101616	7661	4100	46533	0	46533	0	0	0	0	0	0	27148	191	2691	0	20555	105061	157056	156715	278796	5935	5935	0	0	0	5935	876	438	0	0	0	438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105061	157056	156715	305565	0	31411	78358	305565	418249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
632607																																																																																																																																		898144	5637	0	0	555256																																																																												555256																															
632858																																																																																																																																		578455	4404	0	0	456414	83900	37547	46353	0	0	0	0	0	0	10735	27513	4874	30026	0	0	0	0	0	0	0	0	0	38597	0	6901	0	31696	51262	80767	84189	341171	0	0	0	0	0	0	0	0	0	0	0	0	1990	398	0	0	0	398	0	0	0	0	0	0	0	0	0	0	0	0	32001	16001	0	0	0	16000	51262	80942	84189	359020	0	16188	42095	359020	456414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
633378																																																																																																																																		6751704	37191	0	0	3908642	53433	27041	26392	0	34618	0	34618	0	0	163088	758576	0	150929	0	0	0	0	0	0	0	0	0	665743	364	61713	3591	352282	194187	881725	3012755	2036268	0	0	0	0	0	0	217	109	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36426	18213	0	0	0	18213	194187	889425	3012755	2075075	0	177885	1506378	2075075	3908642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
633640																																																																																																																																		171140	1273	0	0	122765																																																																												122765																															
633677																																																																																																																																		187909	1648	0	0	137783	18890	17109	1781	0	0	0	0	0	0	85	6101	1046	499	0	0	0	0	0	0	0	0	0	6990	1	728	159	6102	20658	8610	65929	90852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1923	962	0	0	0	962	20658	8610	66914	94243	0	1722	33457	94243	137783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
634544																																																																																																																																		143170	1659	0	345	105173																																																																												104828																															
634955																																																																																																																																		260295	2436	0	0	206743																																																																												206743																															
634973																																																																																																																																		59901	472	0	0	45478																																																																												45478																															
635457																																																																																																																																		69227	405																																																																																																														
635840																																																																																																																																		494748	3547	0	0	349083																																																																												349083																															
635907																																																																																																																																		821571	4857																																																																																																														
636276																																																																																																																																		232624	2144	0	316	146138																																																																												145822																															
636753																																																																																																																																		59148	402																																																																																																														
636771																																																																																																																																		3631549	32495	0	0	2792560	70291	27956	42335	0	0	0	0	0	0	63575	252818	97616	32405	0	0	0	0	0	0	0	0	0	214966	9899	9530	4039	86126	101430	330051	1067597	1881259	2695	2695	0	0	0	2695	5908	2954	0	0	0	2954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343594	171797	0	0	0	171797	101430	351824	1067597	2096997	0	70365	533799	2096997	2792560	17610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
637170																																																																																																																																		627097	6333	0	535	463890																																																																												463355																															
637451																																																																																																																																		11882082	106418	0	0	9483968	491700	416020	75680	0	355110	30943	324166	0	0	103861	835664	5729	0	401	0	401	0	95780	201	2167	0	93412	800688	29611	14899	1147	421619	643479	1744282	2411581	6430775	68948	68948	10468	0	0	58480	20562	10281	1875	0	0	8406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	973518	486759	0	0	0	444461	655822	1745257	2411581	7139781	0	349051	1205791	7139781	9483968	2878	0	0	0	0	0	0	0	0	0	0	0	0	3077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
637554																																																																																																																																		442737	6001	0	1068	394629	2605	1163	1442	0	0	0	0	0	0	1851	8811	0	0	29061	29061	0	0	0	0	0	0	0	16668	0	403	0	16265	33665	15712	47951	351086	830	830	0	0	0	830	54	27	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32884	16442	430	51	807	15154	34095	15763	48758	367097	0	3153	24379	367097	393561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
638131																																																																																																																																		239512	1609																																																																																																														
638355																																																																																																																																		192655	767	0	0	119997																																																																												119997																															
638850																																																																																																																																		184173	1044	0	463	46441	94286	92622	1664	0	0	0	0	0	0	22435	27778	1273	0	0	0	0	0	0	0	0	0	0	4440	391	331	9	3709	115448	29773	2327	36203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2546	1273	0	0	0	1273	115448	29773	2327	39322	0	5955	1164	39322	45978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
639549																																																																																																																																		575965	4583																																																																																																														
639567																																																																																																																																		687640	52912																																																																																																														
639633																																																																																																																																		198168	1331	0	0	142974																																																																												142974																															
639857																																																																																																																																		32099	197																																																																																																														
640143																																																																																																																																		93550	333	0	0	46894																																																																												46894																															
640246																																																																																																																																		564587	2180																																																																																																														
640442																																																																																																																																		202782	1917																																																																																																														
640554																																																																																																																																		67637	647																																																																																																														
640956																																																																																																																																		209450	1187																																																																																																														
641449																																																																																																																																		128948	369	0	0	52202																																																																												52202																															
641579																																																																																																																																		230324	1833	0	257	130092	39906	39365	541	0	7945	0	7945	0	0	0	38492	0	0	0	0	0	0	0	0	0	0	0	11455	46	559	10198	652	39803	47537	62244	81296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16334	8167	0	0	0	8167	39803	47537	62244	89463	0	9507	31122	89463	129835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
641775																																																																																																																																		1267203	5961	0	0	712941	79039	78345	694	0	28937	4307	22606	2024	0	196511	204743	16707	78309	0	0	0	0	0	0	0	0	0	75735	0	15553	0	60182	279163	243775	272180	462946	1119	1119	0	0	0	1119	0	0	0	0	0	0	0	0	0	0	0	0	2514	2514	0	0	0	2514	0	0	0	0	0	0	122097	61049	0	0	0	61049	279576	246116	272180	527628	0	49223	136090	527628	712941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
642437																																																																																																																																		212235	1201	0	0	147139	16638	9703	6935	0	0	0	0	0	0	8548	44308	3357	752	0	0	0	0	0	0	0	0	0	13656	0	0	0	13004	18251	51243	28673	112893	395	395	0	0	0	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15429	7715	0	0	0	7715	18251	51243	28673	121018	0	10249	14337	121018	147139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
642549																																																																																																																																		1591312	9834	0	0	1168746	26089	5778	20311	0	26542	0	8024	18839	0	37919	128264	83476	0	115475	0	115475	0	8017	0	0	0	8017	72918	0	2062	0	53789	53929	285361	215684	793961	2293	2293	0	0	0	2293	13810	6905	0	0	0	6905	60	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	100453	50227	0	0	0	50227	53929	287538	215684	903851	0	57508	107842	903851	1168746	8650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
642857																																																																																																																																		302006	3155	0	449	216464																																																																												216015																															
643078																																																																																																																																		315879	2899	0	208	225029																																																																												224821																															
643274																																																																																																																																		41299	146	0	0	18757																																																																												18757																															
643340																																																																																																																																		373245	1662	0	0	217514	54335	51431	2904	0	6773	2649	4124	0	0	26766	59953	4910	16210	153	0	153	0	0	0	0	0	0	19396	623	742	296	16315	81469	82750	49430	159834	62	62	0	62	0	0	728	364	0	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16756	8378	0	0	4272	4107	81469	83176	54087	171923	0	16635	27044	171923	217514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
643452																																																																																																																																		217520	1951	0	128	145889																																																																												145761																															
643658																																																																																																																																		91996	519	0	46	39892	49949	49949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5112	144	0	0	3595	50093	145	3364	37540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	162	0	0	0	162	50093	145	3364	38181	0	29	1682	38181	39846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644057																																																																																																																																		46847	725																																																																																																														
644141																																																																																																																																		98722	429	0	0	55222																																																																												55222																															
644646																																																																																																																																		146424	1435																																																																																																														
644776																																																																																																																																		144010	834	0	0	92530	6626	430	6196	0	0	0	0	0	0	2350	4104	0	3261	0	0	0	0	0	0	0	0	0	6679	0	835	312	4392	6731	11254	74881	50858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805	403	0	0	403	0	6731	11254	75284	51496	0	2251	37642	51496	92530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644842																																																																																																																																		155722	1847	0	269	126259																																																																												125990																															
644954																																																																																																																																		10552	0	0	0	5025																																																																												5025																															
644963																																																																																																																																		73584	442																																																																																																														
645157																																																																																																																																		162947	891	0	0	120832	18290	12764	5526	0	0	0	0	0	0	4829	0	12872	0	7346	0	7346	0	0	0	0	0	0	6515	0	0	461	5888	17593	18055	33937	93932	35	35	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	500	0	0	0	500	11455	5728	0	0	0	5728	17593	18055	33937	100195	0	3611	16969	100195	120832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
645317																																																																																																																																		1244856	12499	0	1871	850235	157951	157161	790	0	0	0	0	0	0	184353	13533	0	44036	0	0	0	0	0	0	0	0	0	70012	0	0	0	46891	341514	14323	177646	691997	0	0	0	0	0	0	10004	5002	0	0	5002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97407	48704	0	0	0	48704	341514	14323	182648	752365	0	2865	91324	752365	848364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
645465																																																																																																																																		905054	7494	0	0	720629	159554	8210	151344	0	0	0	0	0	0	0	24768	1062	0	0	0	0	0	0	0	0	0	0	51690	1905	2001	0	35878	31134	178113	100935	561983	3067	3067	0	0	0	3067	2167	1084	0	0	0	1084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29035	14518	0	0	0	14518	31134	178113	100935	582743	0	35623	50468	582743	720629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
645540																																																																																																																																		319995	2874	0	759	169156																																																																												168397																															
645577																																																																																																																																		149920	2082	0	686	111604																																																																												110918																															
645625																																																																																																																																		15964561	114272	0	0	11358642	590675	421568	169107	0	814178	22657	599761	158788	33207	394356	1678632	75794	40284	0	0	0	0	7829	0	0	0	7829	1998694	1468	83693	2655	710321	840049	2534608	3178092	8076950	14413	14413	0	0	0	14413	47118	23559	0	0	0	23559	0	0	0	0	0	0	0	0	0	0	0	0	73911	73911	0	0	73911	0	975697	487849	0	0	0	487849	920163	2825832	3315498	8858783	0	565166	1657749	8858783	11358642	48108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
646042																																																																																																																																		98262	944	0	71	69775																																																																												69704																															
646145																																																																																																																																		216159	2068	0	303	141234																																																																												140931																															
646172																																																																																																																																		429781	2157	0	0	261708																																																																												261708																															
646444																																																																																																																																		184516	1792	0	138	132360																																																																												132222																															
646471																																																																																																																																		16298	84	0	0	7720																																																																												7720																															
646556																																																																																																																																		244238	2228																																																																																																														
646743																																																																																																																																		440073	3216	0	0	334518																																																																												334518																															
646873																																																																																																																																		136859	1051																																																																																																														
647218																																																																																																																																		546737	4624	0	0	384881																																																																												384881																															
647245																																																																																																																																		243082	1925																																																																																																														
647414																																																																																																																																		148349	1131	0	226	72432	13527	2164	11363	0	11057	0	9858	1199	0	2522	47628	2261	0	279	0	279	0	0	0	0	0	0	2102	44	411	105	1542	4730	69573	35981	38524	65	65	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7750	3875	0	0	3875	0	4730	69573	39856	38589	0	13915	19928	38589	72206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
647432																																																																																																																																		637263	4350																																																																																																														
647759																																																																																																																																		115250	1713	0	718	79645																																																																												78927																															
647777																																																																																																																																		144594	280	0	0	69958	17944	5346	12384	214	4643	514	4129	0	0	1360	11577	0	0	0	0	0	0	0	0	0	0	0	2717	5	1407	216	1089	7225	29631	87101	20481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7225	29631	87101	20481	0	5926	43551	20481	69958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
647955																																																																																																																																		57771	631	0	134	39742																																																																												39608																															
648130																																																																																																																																		770237	7726	0	1952	476384	123460	91365	32095	0	7896	8116	0	0	0	133712	61033	11889	31629	0	0	0	0	0	0	0	0	0	47761	2520	2640	207	39855	235713	101672	32179	403987	0	0	0	0	0	0	3893	1947	0	0	0	1946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62694	31347	0	0	0	31347	238732	101672	32179	438118	0	20334	16090	438118	474432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
648242																																																																																																																																		2667215	13207	0	0	1761926	82120	75885	6235	0	920058	31719	528857	288426	73926	2733	109022	46075	29895	595	0	595	0	0	0	0	0	0	135468	4005	26153	4835	100309	114342	670862	714830	1116343	1019	1019	0	0	0	1019	9174	4587	0	0	0	4587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61302	30651	0	0	455	30196	114342	670862	715656	1177209	0	134172	357828	1177209	1761926	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
648251																																																																																																																																		234343	1871																																																																																																														
648345																																																																																																																																		86289	685	0	59	50048	11583	10795	788	0	2464	0	2037	427	0	500	1454	0	675	0	0	0	0	0	0	0	0	0	3043	0	0	0	3043	11295	4279	45675	25476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1099	550	0	0	550	0	11295	4279	46225	25813	0	856	23113	25813	49989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
648550																																																																																																																																		95318	1002	0	0	82903																																																																												82903																															
649342																																																																																																																																		329872	2507	0	0	277269																																																																												277269																															
649632																																																																																																																																		31665	531	0	346	14836	10466	3389	7077	0	0	0	0	0	0	0	8661	2575	0	0	0	0	0	0	0	0	0	0	466	0	34	24	408	3415	15772	2725	10113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3415	15772	2725	10320	0	3154	1363	10320	14490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
649874																																																																																																																																		392311	3198	0	0	269679																																																																												269679																															
651121																																																																																																																																		341771	2056																																																																																																														
651149																																																																																																																																		68733	521	0	0	48736																																																																												48736																															
651158																																																																																																																																		113987	786																																																																																																														
651354																																																																																																																																		53353	322	0	0	29526																																																																												29526																															
651448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
651541																																																																																																																																		135275	1220	0	0	105515																																																																												105515																															
651756																																																																																																																																		237111	1624	0	0	162931																																																																												162931																															
651859																																																																																																																																		3933758	57143	0	19467	3014109	191956	5150	186806	0	0	0	0	0	0	171248	689256	216	9632	221	0	221	0	0	0	0	0	0	276237	676	19855	0	240927	177074	933360	469074	2096875	23302	23302	0	0	0	23302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86072	43036	0	0	0	43036	256887	938536	469074	2163213	0	187707	234537	2163213	2994642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
651952																																																																																																																																		119119	931	0	0	88845	22158	20191	1863	104	0	0	0	0	0	480	16403	0	0	0	0	0	0	0	0	0	0	0	8902	88	864	0	7950	21244	19130	3845	75925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14342	7171	0	0	0	7171	21244	19130	3845	83096	0	3826	1923	83096	88845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
652043																																																																																																																																		416100	2259	0	0	328536																																																																												328536																															
652070																																																																																																																																		62508	208	0	0	28597																																																																												28597																															
652874																																																																																																																																		9777354	56714	0	0	6784295	714888	85729	629159	0	0	0	0	0	0	29151	803463	14744	36809	0	0	0	0	0	0	0	0	0	494467	80	118914	24632	207127	118572	1641951	4309015	3195604	630	630	0	0	0	630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328348	164174	0	0	0	164174	118572	1707608	4309015	3394220	0	341522	2154508	3394220	6784295	36414	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
652959																																																																																																																																		19527	199	0	13	14933																																																																												14920																															
652977																																																																																																																																		167119	969	0	0	83867																																																																												83867																															
653134																																																																																																																																		334879	3244	0	78	253273																																																																												253195																															
653433																																																																																																																																		139604	1269	0	110	92687																																																																												92577																															
653611																																																																																																																																		651916	6611																																																																																																														
653778																																																																																																																																		231929	989	0	0	120232																																																																												120232																															
653947																																																																																																																																		265442	2830	0	73	220597																																																																												220524																															
654047																																																																																																																																		52405	441																																																																																																														
654300																																																																																																																																		257696	1605	0	0	148110	18269	17199	1070	0	0	0	0	0	0	205	18331	780	1699	0	0	0	0	0	0	0	0	0	12377	606	1432	0	9630	19435	20833	167966	49656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19435	20833	167966	49656	0	4167	83983	49656	148110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
654579																																																																																																																																		29117	124																																																																																																														
655530																																																																																																																																		19170	74	0	0	12764																																																																												12764																															
655839																																																																																																																																		532635	4057																																																																																																														
656032																																																																																																																																		209685	1606																																																																																																														
656247																																																																																																																																		46394	304																																																																																																														
656377																																																																																																																																		17372259	139501	0	0	12266566	1495574	1433077	62497	0	913243	123306	789937	0	0	267661	1027083	0	44973	0	0	0	0	0	0	0	0	0	1287563	24954	136420	19674	752381	1853582	2016876	6354685	5262582	104765	104765	0	0	0	104765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2446083	1223042	0	0	3987	1219055	1853582	2016876	6358672	6640706	0	403375	3179336	6640706	12266566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
656470																																																																																																																																		1315493	10752																																																																																																														
656658																																																																																																																																		107833	711																																																																																																														
656779																																																																																																																																		155008	1078																																																																																																														
657178																																																																																																																																		119355	862	0	100	60984																																																																												60884																															
657271																																																																																																																																		2488904	14382																																																																																																														
657365																																																																																																																																		5615894	66500	0	10123	4740939	290546	257459	33087	0	0	0	0	0	0	119421	486109	0	0	0	0	0	0	0	0	0	0	0	226006	343	17660	0	179727	393439	546206	435801	4226249	31063	31063	0	17563	0	13500	1045	523	0	523	0	0	9642	1928	0	0	0	1928	0	0	0	0	0	0	0	0	0	0	0	0	125924	62962	0	0	0	62962	393439	564292	435801	4354501	0	112858	217901	4354501	4730816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
657459																																																																																																																																		2072126	16266	209	0	1729536	63142	46112	17030	0	0	0	0	0	0	70776	147230	26567	74526	9	0	9	0	0	0	0	0	0	154357	6303	11317	172	106307	123191	187383	508312	1204594	21788	21788	0	0	0	21788	75	38	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194836	97418	0	0	0	97418	123191	266176	512072	1353921	0	53235	256036	1353921	1729327	2731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
657758																																																																																																																																		114206	1563	0	693	69639																																																																												68946																															
657954																																																																																																																																		142725	1331	0	0	114317																																																																												114317																															
658072																																																																																																																																		84787	359	0	17	27334																																																																												27317																															
658474																																																																																																																																		123428	716																																																																																																														
658924																																																																																																																																		135465	1179																																																																																																														
659341																																																																																																																																		391438	4205																																																																																																														
659453																																																																																																																																		126657	1314																																																																																																														
659556																																																																																																																																		180246	2442	0	448	159550	5349	1584	3765	0	3349	0	3239	110	0	0	9878	257	0	18216	0	18216	0	0	0	0	0	0	10237	0	637	33	9145	1584	37215	13924	127892	1369	1369	0	0	0	1369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11300	11300	0	0	0	11300	0	0	0	0	0	0	1584	37215	13924	140649	0	7443	6962	140649	159102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
659640																																																																																																																																		16605	35	0	0	6536																																																																												6536																															
659734																																																																																																																																		112855	662																																																																																																														
