"IDRSSD"	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH289	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	RCONS602	RCONS603	RCONS604	RCONS605	
879000	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28885	0	0	0	0	0	-423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115570	0	0	114567	1003	5318	0	5318	254	0	0	0	0	0	254	192121	0	123	5812	0	186186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4659	5572		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5572		0	0	0	0	0	0	0	0	0	8358		0	0	0	0	0	0	274406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
879336	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44774	0	0	0	0	0	-1669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19306	0	0	11521	7785	537	0	537	1641	0	0	0	0	0	1641	54978	0	0	0	0	54978	0	0	0	1069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3113	2178		0	0	0	0	0	0	0	0	2516	2516	827	0	0	1689	0	0	0	0	11537	2307	0	0	0	2307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2178		0	0	0	0	0	0	0	0	0	3267		0	0	0	0	0	0	96976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
879439	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19790	0	0	0	0	0	-703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36312	0	0	36058	254	9557	0	9557	343	0	0	0	0	0	343	52270	0	4967	0	0	47303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2358	9900		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1799	360	0	0	0	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9900		0	0	0	0	0	0	0	0	0	14850		0	0	0	0	0	0	95373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
879457	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141207	0	0	0	0	0	-2437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120732	0	0	100457	20275	29224	0	29224	7712	0	0	0	0	0	7712	487328	0	0	7069	0	480259	0	0	0	2038	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10757	36936		0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55811	11162	0	0	349	10813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36936		0	250	0	0	0	0	0	0	0	55404		0	1000	0	0	0	0	719767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
879550	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8309	0	0	0	0	0	-129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1884	0	0	1884	0	0	0	0	0	0	0	0	0	0	0	12850	0	0	0	0	12850	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-415	0		0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1539	308	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	82	0	0	0	0	0	0	0	0		0	328	0	0	0	0	21378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
879644	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58742	0	0	0	0	0	-742	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95474	0	0	91752	3722	0	0	0	666	0	0	0	0	0	666	139284	0	4287	0	0	134997	0	0	0	121	901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4193	666		26	901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	666		26	901	0	0	0	0	0	0	0	999		78	3604	0	0	0	0	224555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
879747	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50609	0	0	0	0	0	-1092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54914	0	0	53213	1701	0	0	0	6	0	0	0	0	0	6	63937	0	0	0	0	63937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1226	0	1226	0	0	-2249	6		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11917	2383	0	0	0	2383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6		0	0	0	0	0	1226	0	0	0	9		0	0	0	0	0	15325	150649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
880332	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47921	0	0	0	0	0	-1585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51011	0	0	45945	5066	0	0	0	1085	0	0	0	0	0	1085	93553	0	0	0	0	93553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3580	1085		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2480	496	0	0	0	496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1085		0	0	0	0	0	0	0	0	0	1628		0	0	0	0	0	0	156628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
880855	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	526	526	0	0	526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93213	0	0	0	0	0	-2884	0	0	0	0	0	562	0	0	562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36289	0	0	36289	0	0	0	0	26	0	0	0	0	26	0	193479	0	0	0	0	193479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7069	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42632	8526	0	0	0	8526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	280691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
881012	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	7662	1532	0	0	7662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179157	0	0	0	0	0	-2952	0	0	0	0	0	3951	0	0	3951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401958	0	0	227868	174090	80	0	80	260	0	0	0	0	260	0	72473	0	1971	1726	18023	50753	0	0	0	8989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-755	80		0	0	0	0	0	0	0	0	102820	102820	94306	0	0	0	0	8514	0	0	34509	6902	0	6902	0	0	0	0	2987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80		0	0	0	0	0	0	0	0	0	120		0	0	0	0	0	0	446640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
881441	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2241	0	0	0	0	0	-78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	661	0	0	0	0	661	0	42616	0	0	0	0	42616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-440	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4074	815	0	0	0	815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	60217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
881478	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	33914	25498	0	0	33914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	843814	0	0	0	0	0	-14327	0	0	0	0	0	3598	0	0	3598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309494	0	235	226901	82358	42705	0	42705	17935	0	0	4178	0	0	13757	2958154	0	0	24418	0	2933736	0	0	0	191339	0	0	0	0	0	0	0	29856	29856	0	5971	0	0	0	0	0	0	140	140	0	28	0	0	0	0	0	0	173036	56581		0	0	0	0	0	0	0	0	22168	22168	21725	0	0	0	0	443	0	0	387833	77567	0	0	2227	73885	1455	5186	0	0	11703	0	0	8579	0	3124	0	0	0	0	0	0	0	0	0	0	0	0	63222		0	0	0	0	0	0	0	0	0	94833		0	0	0	0	0	0	4014663	0	0	0	337916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
881544	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	570	583	0	0	570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15959	0	0	0	0	0	-196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29064	0	0	22476	6588	0	0	0	1081	0	0	0	0	0	1081	85263	0	0	1059	0	84204	0	0	0	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1395	1083		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11581	2316	0	0	0	2316	0	0	5734	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1083		0	0	0	0	0	0	0	0	0	1625		0	0	0	0	0	0	119906	0	0	0	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
881852	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6633	0	0	0	0	0	-122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6228	0	0	6228	0	0	0	0	0	0	0	0	0	0	0	64697	0	222	153	0	64322	0	0	0	1074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16001	3200	0	0	0	3200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	76708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
881900	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15516	0	0	0	0	0	-459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32132	0	0	25049	7083	0	0	0	468	0	0	0	0	468	0	30902	0	0	0	704	29895	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-903	303		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303		0	0	0	0	0	0	0	0	0	455		0	0	0	0	0	0	59690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
882242	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	1230	1230	0	0	1230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1901	0	0	0	0	0	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9924	0	0	9924	0	0	0	0	5263	0	0	0	0	0	5263	231687	0	433	3318	0	227936	0	0	0	7068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4684	11609		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38685	7737	0	0	0	7737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11609		0	0	0	0	0	0	0	0	0	17414		0	0	0	0	0	0	267586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
882541	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15643	0	0	0	0	0	-148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23352	0	0	19743	3609	0	0	0	1	0	0	0	0	0	1	40419	0	0	727	678	39014	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-756	1		0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12170	2434	0	0	0	2434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		0	45	0	0	0	0	0	0	0	2		0	180	0	0	0	0	65352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
882701	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	33067	6613	0	0	33067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243467	0	0	0	0	0	-7382	0	14	0	0	0	2667	0	0	2667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321268	0	0	301556	19712	79364	0	79364	6284	0	0	0	0	0	6284	690034	0	432	1789	0	687813	0	0	0	6505	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13362	85648		14	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110029	22006	0	0	0	22006	0	14996	42033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100644		14	140	0	0	0	0	0	0	0	150966		42	560	0	0	0	0	1201182	0	7280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
882952	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53209	0	0	0	0	0	-1015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64062	0	0	63566	496	818	0	818	0	0	0	0	0	0	0	93383	0	0	0	0	93383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2444	818		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15892	3178	0	0	0	3178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	818		0	0	0	0	0	0	0	0	0	1227		0	0	0	0	0	0	154358	0	874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
883351	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41585	0	0	0	0	0	-110	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7207	0	0	7207	0	0	0	0	0	0	0	0	0	0	0	33859	0	784	0	0	33075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-700	0		9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	848	170	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		9	0	0	0	0	0	0	0	0	0		27	0	0	0	0	0	47864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
883959	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	3433	3433	0	0	3433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30498	0	0	0	0	0	-309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21031	0	0	20617	414	820	0	820	1950	0	0	0	0	0	1950	191559	0	0	25786	0	165773	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	398	0	398	0	-2933	2770		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2770		0	0	0	0	0	0	0	0	0	4155		0	0	0	0	0	0	216415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
884303	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266214	0	0	0	0	0	-9695	0	0	0	0	0	684	0	0	684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237062	0	0	237062	0	3032	0	3032	12795	0	0	0	0	0	12795	1081555	0	0	3227	91571	986757	0	0	0	23533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5807	15827		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139075	27815	27815	0	0	0	0	0	0	0	4747	0	0	0	0	4747	0	0	0	0	0	0	0	0	0	0	0	0	15827		0	0	0	0	0	0	0	0	0	23741		0	0	0	0	0	0	1312768	0	0	41520	81368	0	0	0	0	4877	15424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
884358	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153050	0	0	0	0	0	3304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15731	0	0	15266	465	452	0	452	1397	0	0	0	0	0	1397	120558	0	3052	40577	0	76929	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2030	1849		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17287	3457	6	0	66	3385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1849		0	0	0	0	0	0	0	0	0	2774		0	0	0	0	0	0	137648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
884376	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	2148	2148	0	0	2148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24661	0	0	0	0	0	-174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33449	0	0	31628	1821	0	0	0	894	0	0	0	0	0	894	18289	0	0	0	972	17317	0	0	0	0	0	0	0	0	0	0	0	1049	1049	0	0	1058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	894		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1629	326	0	0	0	326	0	0	4518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	894		0	0	0	0	0	0	0	0	0	1341		0	0	0	0	0	0	50250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
884442	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91520	0	0	0	0	0	-1505	0	0	0	0	0	420	0	0	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101538	0	0	101538	0	22018	0	22018	2689	0	0	0	0	0	2689	258992	0	1239	1694	0	256059	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4820	24707		0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23228	4646	0	0	0	4646	0	0	9954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24707		0	22	0	0	0	0	0	0	0	37061		0	88	0	0	0	0	419312	0	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
