"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
2925620																																	0	0	20000	0	20000		0	0	0	0	0	0	129	0	0	0			0	0	20000	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					www.chinocommercialbank.com	
2925666																																	60964	24806	589000	0	725231	true	60964	16052	0	2067	0	6687	25841	9	0	0	true	0	0	0	589043	136166	0	22	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	3130	55080	0	http://www.titansbanking.com		https://www.pnfp.com/grizzlies-banking														http://www.pnfp.com	
2927615																																	805	746	3000	0	12000	true	805	746	0	0	0	0	5114	2	0	0	false	0	0	0	3000	9000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://www.advantagebanks.com	
2929392																																	0	290	0	0	0		0	240	0	0	0	50	4667	2	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					www.cornerstonenb.com	
2931603																																	0	0	0	0	3862787	true	0	0	0	0	0	0	163	0	0	0	false	0	1395000	0	0	0	0	0	0	2412500	885047	239082	326158	0	3862787	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false					www.wfbcds.com	Cabela's CLUB		Cabela's CLUB Visa													www.cabelas.com	
2938198																																	152	2050	0	9	5000	true	143	551	0	914	0	585	356	0	9	0	true	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	8810	10468	2023	492	141	189	38	0	0	854	0	0	683	0	0			true	false	false	false	true	1	45	1456	0	buffalogrovebank.com		deerfieldbank.com		northview.com		bankglenview.com		desplainesbank.com								www.northbrookbank.com	
2938769																																	0	71	5000	0	8958	true	0	71	0	0	0	0	3735	3	0	0	false	0	3958	0	5000	0	0	0	0	3958	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.oubol.com	
2939001																																	0	786	5000	0	12000	true	0	56	0	0	0	730	2534	3	0	0			0	0	5000	2000	5000	0	0	0	0	0	0	0	0																									true	true	false	false	false																					http://www.centurybk.com	
2939391																																	0	0	0	0	0	true	0	0	0	0	0	0	5622	4	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					http://www.peoplesbankar.com	
2939663																																	276	102	0	17	500	true	259	0	0	30	0	72	4102	2	17	0	true	0	0	0	500	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	false	false	false	true	1	21	53	21																	http://www.unioncommunitybank.com	
2941068																																	25533	1849	0	3008	21787	true	22525	335	0	70	0	1444	68492	6	3880	0	true	0	0	0	6128	10000	0	5659	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	131	745	0																	www.nicoletbank.com	
2942690																																	60	0	1450900	0	2600900	true	60	0	0	0	0	0	47318	2	0	0	true	0	0	0	1450900	1080000	70000	0	2600900	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.signatureny.com	
2942823																																	0	0	171	0	21682	true	0	0	0	0	0	0	4549	1	0	0			0	0	171	7876	12494	1141	0	0	0	0	0	0	0																									false	false	false	false	false																					www.unitedelpaso.com	
2943615																																	0	14521	0	0	2000	true	0	11315	534	1667	0	1005	421	0	0	0			0	0	0	0	2000	0	0	0	0	0	0	0	0																									true	false	false	false	false																					http://www.cbopc.com	
2947556																																	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					www.firstelectronic.com	
2948058																																	631	476	0	0	19000	true	631	169	0	0	0	307	13324	5	0	0	false		0	0	7000	6000	0	6000	0	0	0	0	0	0	0																									false	false	false	false	false																					http://www.firstcommercialbk.com	
2948423																																	0	0	0	0	0		0	0	0	0	0	0	1952	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					www.bankofclovis.com	
2949970																																	0	3274	0	0	0		0	600	0	265	484	1925	447	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																							1	true	false	false	false	false	false																					www.utbhome.com	
2953418																																	0	0	0	0	20500	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	15500	5000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.optimumbank.com	
2954059																																	2364	2626	71000	2364	174000	true	0	0	0	1920	315	391	24130	5	2339	0	false	0	0	0	71000	43000	60000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	65	630	0		Bank of Woodbridge															http://www.bcbcommunitybank.com	
2954497																																	0	1462	17500	0	17500		0	77	0	0	0	1385	0	0	0	0			0	0	17500	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	true	1	47	1439	0																	HTTPS://WWW.WVBK.COM	
2957014																																	355	0	0	228	48013	true	127	0	0	0	0	0	24623	8	228	0	false	0	0	0	42252	2225	2175	1361	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					https://www.americanstatebankna.com	
2958972																																	0	129	0	0	10500		0	0	0	129	0	0	3282	2	0	0			0	0	0	10500	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					www.northstarathome.com	
2960555																																	0	0	0	0	9000		0	0	0	0	0	0	5434	2	0	0			0	0	9000	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					www.ahbnm.com	
2960788																																	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					www.wheaton.edu	
2963266																																	223	163	0	0	0	true	223	163	0	0	0	0	8464	5	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					www.firstcarolinabank.com	
2963275																																	0	632	0	0	0	true	0	300	0	7	0	325	4351	3	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					http://www.missionbankaz.com	
2963547																																	0	1129	23028	0	31849	true	0	0	0	104	0	1025	21458	6	0	0			0	0	23028	2991	4500	0	0	0	0	0	1330	0	1330	true	false																							true	false	false	false	false																					http://www.landmarkcommunitybank.net	
2963864																																	0	41	0	0	204		0	0	0	41	0	0	1303	1	0	0			0	0	0	12	0	192	0	0	0	0	0	0	0																									false	false	false	false	false																					http://www.traditionsfirst.com	
2966306																																	0	0	0	0	1058939	true	0	0	0	0	0	0	2441	0	0	0	false	0	1037072	0	0	0	0	0	0	1058939	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	false	false	false	false	false					http://www.personalsavings.americanexpress.com																http://www.americanexpress.com	
2966614																																	94	581	7100	0	17338		94	18	0	0	0	563	2227	1	0	0			0	0	7100	10000	0	0	2000	0	0	238	0	0	238																									true	true	false	false	false																					http://www.carolinatrust.com	
2967796																																	0	0	0	0	0	true	0	0	0	0	0	0	4850	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false	false																					HTTPS://WWW.PBOMT.COM	
2970657																																	821	3735	0	0	15947	true	821	200	0	819	1609	1107	25270	4	0	0	true	0	146	0	0	0	15000	0	0	846	101	0	0	0	947	false	false	0	0	0	0	0	0	1521	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false					bloomingdalebank.com		elkgrovebankandtrust.com		rosellebankandtrust.com		wooddalebank.com										www.bankschaumburg.com	
2973041																																	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	true	true																							false	false	false	false	false																					http://www.fctrust.com	
2973386																																	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																							1	true	false	false	false	false	false																					www.seic.com	
2980209																																	590420	0	0	0	3986737	true	179752	0	0	0	0	0	780	0	0	410668	false	0	1251993	0	0	0	0	0	0	2250211	1736526	0	0	0	3986737	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false					www.banking.barclaysus.com	Barclays	www.barclaycardus.com	Barclaycard US													www.barclaysus.com/deposits	
2986407																																	2419	1048	52003	1056	137761	true	1363	0	0	1048	0	0	7600	2	1124	0	false	0	0	0	52003	10288	4000	71470	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	false	false	false	false					www.westfieldinsurance.com		westfieldbank-web.oflows.net/oflows/web/prodstart.seam?page=deposit														www.westfield-bank.com	
2989006																																	0	60	0	0	0	true	0	0	0	0	0	60	6667	2	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																							true	false	false	false	false																					https://www.guardianbankonline.com	
2992501																																	620	4679	12000	586	22000		0	3818	0	0	0	861	0	0	586	34			0	0	12000	10000	0	0	12000	0	0	0	0	0	0																							1	true	true	false	false	false	false																					www.cornerstonebankga.com	
2992547																																	0	0	0	0	1739425	true	0	0	0	0	0	0	10	0	0	0	false	0	0	0	0	0	0	0	0	1739425	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	false	false	false	false	false																						
2997216																																	0	136	0	0	0	true	0	0	0	136	0	0	5656	2	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																							false	false	false	false	false																					http://WWW.YOURCBSM.COM	
2997748																																	0	234	0	0	0		0	234	0	0	0	0	54	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					www.myfirstcenturybank.com	
2997926																																	0	677	219	0	583	true	0	87	0	0	0	590	962	1	0	0			0	0	219	170	128	66	0	0	0	0	0	0	0																									false	false	false	false	false																					http://https://bankatcbt.com	
2998576																																	20323	647	54000	12395	54000		0	171	0	0	0	476	37	0	12395	7928			0	0	54000	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					http://www.celticbank.com	
3005097																																	0	68	0	0	0		0	4	0	64	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					http://www.communitybankmissouri.com	
3010000																																	0	218	28500	0	28500		0	218	0	0	0	0	5307	4	0	0			0	0	28500	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					http://www.marinersbank.com	
3010363																																	124	0	0	0	517		124	0	0	0	0	0	1192	1	0	0			0	0	0	0	0	517	0	0	0	0	0	0	0																									true	false	false	false	false																					www.bankcda.com	
3013823																																	24528	1416	149000	16692	201000	true	7836	1416	0	0	0	0	16324	6	22188	0	false	0	0	0	155000	46000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	321	6650	44																	www.haveanicebank.com	
3015939																																	0	0	0	0	0	true	0	0	0	0	0	0	1051	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	true	true																							false	false	false	false	false																					http://www.amgnational.com	
3016347																																	0	3239	0	0	20000	true	0	2138	0	375	0	726	475	0	0	0	false	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					www.geobanking.com	
3017081																																	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																							1	true	false	false	false	false	false																					www.northwesternmutual.com	
3019982																																	0	0	0	0	10571	true	0	0	0	0	0	0	3808	3	0	0	false	0	0	0	0	3000	6000	1571	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://freedombankva.com	
3020447																																	0	3049	0	0	0	true	0	3049	0	0	0	0	1110	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					www.farmersbank-weld.com	
3022076																																	0	92227	19000	0	36748		0	46839	1080	12903	0	31405	4937	4	0	0			4448	0	19000	13300	0	0	0	4448	0	0	0	0	4448																									true	false	false	false	false																					WWW.BEACHCOMMUNITYBANK.COM	
3022610																																	111	0	17709	111	17709		0	0	0	0	0	0	1971	2	111	0			0	0	17709	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					www.flatironsbank.com	
3025134																																	0	236	0	0	15000	true	0	144	0	22	0	70	1900	2	0	0			0	0	15000	0	0	0	0	0	0	0	0	0	0	true	false																							false	false	false	false	false																					http://www.afbusa.com	
3025929																																	936	219	0	0	0	true	936	0	0	143	0	76	59	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					http://gogebicrangebank.com	
3027763																																	0	5551	0	0	16000		0	5551	0	0	0	0	6041	2	0	0			0	0	16000	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					www.cornerstonebk.com	
3028902																																	8243	0	25000	439	25167	true	7804	0	0	0	0	0	16189	3	470	0	false	0	167	0	25000	0	0	0	0	167	0	0	0	0	167	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	55	155	0																	https://www.premiervalleybank.com	
3029253																																	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																							1	true	true	false	false	false	false																					www.everence.com	
3029589																																	1172	416	54500	0	64500		1172	0	0	34	382	0	36187	7	0	0			0	0	54500	10000	0	0	20000	0	0	0	0	0	0																									true	false	false	true	false					www.CommunityBT.com	Community Bank and Trust	www.facebook.com/cedarrapidsbankandtrust		www.facebook.com/communitybt												www.CRBT.com	
3032833																																	0	411	0	0	0	true	0	276	0	0	0	135	675	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					http://www.cheyennestatebank.com	
3034257																																	0	1330	0	0	0	true	0	327	168	25	0	810	9319	7	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.fcbca.com	
3034695																																	0	880	5000	0	18000		0	0	0	0	0	880	15239	8	0	0			0	0	8000	5000	5000	0	0	0	0	0	0	0	0																									true	false	false	false	false																					www.mymainstreetbank.com	
3039636																																	1390	0	0	1390	0		0	0	0	0	0	0	0	0	1390	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	true	1	1851	73260	0																	www.missionvalleybank.com	
3040418																																	0	0	0	0	0	true	0	0	0	0	0	0	4000	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	true	false	false	false	false	false					www.cfsb.com		www.cfsbbanking.com		cfsb.andera.com		cfsbebanking.btbanking.com										www.cfsb.com	
3041358																																	0	0	7500	0	7500		0	0	0	0	0	0	1239	1	0	0			0	0	7500	0	0	0	2500	0	0	0	0	0	0																									true	false	false	false	false																					firstcommercebankonline.com	
3041974	0	5789	1250000	0	1250000	true	0	139516	2	0	0	true	0	0	1250000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1250000			110	0	5679	0	0								0										0		true	true			0	0	0	0	0	0	0	0	0		0	0	0	0	0						false	false	false	false	false						Citizens Bank															www.citizensbank.com	
3042234																																	1038	0	0	0	0	true	1038	0	0	0	0	0	5625	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false					http://www.bankbob.com																http://www.bankofbrenham.com	
3045383																																	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					www.vanguard.com	
3047659																																	201	27	0	0	0	true	201	27	0	0	0	0	3377	2	0	0	true		0	0	0	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					https://www.soundbanking.com	
3048487																																	329	0	0	0	0	true	329	0	0	0	0	0	4721	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.1stbankyuma.com	
3049635																																	0	560	0	0	0	true	0	551	0	9	0	0	6719	4	0	0	true		0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					http://www.dnbdouglas.com	
3049699																																	1739	0	18700	1162	18700	true	0	0	0	0	0	0	763	1	1162	577	true	0	0	0	18700	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					WWW.VENTUREBANKONLINE.COM	
3049729																																	0	0	0	0	0	false	0	0	0	0	0	0	993	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		false	true	false	false	false	true	1	76	4912	0																	www.plusintbank.com	
3051432																																	0	671	7750	0	10150		0	0	0	0	0	671	0	0	0	0			0	0	7750	2400	0	0	1000	0	0	0	0	0	0																									true	false	false	false	false																					www.freedomnationalbank.com	
3052813																																	0	0	0	0	0	true	0	0	0	0	0	0	6797	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false					https://ssl.selectpayment.com/mp/cwbk/logout/page.aspx																www.cwbk.com	
3057818																																	731	90	0	0	20000		731	0	0	90	0	0	1482	1	0	0			0	0	20000	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					www.apollobank.com	
3058114																																	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					http://COUNTRYCLUBTRUSTCOMPANY.COM	
3058329																																	0	706	0	0	14800	true	0	706	0	0	0	0	7272	2	0	0	false	0	0	0	14800	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.fcbmd.com	
3066025																																	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	true	1576402	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																						
3067929																																	0	0	0	0	0		0	0	0	0	0	0	5	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					www.tcbanknv.com	
3068579																																	0	480	0	0	0	true	0	132	0	0	0	348	8003	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	67	667	0																	www.embassybank.com	
3070545																																	0	452	17150	0	23040		0	0	0	38	0	414	1993	1	0	0			0	0	17150	4013	0	1877	0	0	0	0	0	0	0																									true	false	false	false	false																					www.ucbwest.com	
3075474																																	1781	23610	0	1781	0		0	20655	2	2665	0	288	11667	6	1781	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					www.firstchatham.com	
3076220																																	0	7237	0	0	150	true	0	2762	0	4475	0	0	25057	4	0	0			0	0	0	0	0	0	0	0	150	0	0	6700	0	true	false																							true	false	false	false	false																					http://www.bbstl.com	
3076248																																	6069	6768	0	6069	804400	true	0	0	0	0	0	6768	18949	3	7816	0	false	0	0	0	790000	0	0	0	0	0	0	0	14400	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://www.stifelbank.com	
3076284																																	2684	0	0	2336	0	true	0	0	0	0	0	0	711	1	2931	348			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	true	1	1462	37210	0																	http://www.unitibank.com	
3076453																																	875	0	0	0	0		434	0	0	0	0	0	5306	1	0	441			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					http://www.banksocal.com	
3076604																																	0	0	0	0	0	true	0	0	0	0	0	0	39506	5	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://https://www.signaturebankna.com	
3085240																																	0	167	0	0	0	true	0	167	0	0	0	0	670	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	true	false	false	false																					http://www.cnbva.com	
3086256																																	0	2289	14000	0	45451		0	0	0	0	0	2289	608	1	0	0			0	0	14000	18469	9473	3509	0	0	0	0	0	0	0																									true	false	false	false	false					www.facebook.com/GreaterHudsonBank		www.twitter.com/Greaterhudsonbank		www.youtube.com/user/greaterhudsonbank		plus.google.com/i/0/110278135306396303376/post#110278135306396303376/posts		www.linkedin.com/company/greater-hudson-bank		www.greaterhudsonbankblog.com						www.greaterhudsonbank.com	
3089752																																	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.securiantrust.com	
3090833																																	0	0	5000	0	13000	true	0	0	0	0	0	0	3458	3	0	0	false	0	0	0	5000	8000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					www.drake-bank.com	
3093964																																	627	3356	0	151	0		0	2978	0	378	0	0	4546	3	151	476			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					http://grandbk.com	
3097243																																	0	0	0	0	1300	true	0	0	0	0	0	0	3915	3	0	0	false	0	1300	0	0	0	0	0	0	1300	0	0	0	0	1300	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.prairiemountainbank.com	
3102893																																	0	197	3000	0	5000		0	197	0	0	0	0	1846	2	0	0			0	0	3000	2000	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					www.wabizbank.com	
3103591																																	0	0	0	0	2000	true	0	0	0	0	0	0	2129	2	0	0	false	0	0	0	0	0	2000	0	0	0	0	0	0	300	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://www.ubtna.com	
3109043																																	1018	222	0	580	150000	true	438	222	0	0	0	0	14530	3	580	0	false	0	0	0	125000	25000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://www.mybankwell.com	
3109146																																	15443	0	48614	15443	154648	true	0	0	0	0	0	0	3229	1	24362	0	false	0	0	0	48614	74747	27949	3338	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					www.leaderbank.com	
3110197																																	1778	910	0	0	0	true	1778	298	0	337	0	275	1278	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.southeastbank.com	
3116519																																	109	594	0	0	0		0	76	0	200	0	318	5555	2	0	109			0	0	0	0	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					http://www.americaneaglebank.com	
3118447																																	0	2254	0	0	33000	true	0	2254	0	0	0	0	1533	1	0	0	false	0	0	0	0	33000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false					http://www.bankingforacure.com		http://www.bankingforacure.info		http://www.bankingforacure.net		http://www.bankingforacure.org		http://www.myaffinitybanking.com		http://www.myaffinitybank.net		http://www.myaffinitybankhelp.com	http://www.youtube.com/user/affinitybank			http://www.myaffinitybank.com	
3120646																																	41	1507	0	0	0		41	575	0	135	0	797	8757	9	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					www.patriot-bank.com	
3120897																																	0	711	0	0	1000	true	0	268	0	0	0	443	3992	5	0	0	false	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					www.heritagebankonline.com	
3121072																																	305	0	0	0	0	false	121	0	0	0	0	0	0	0	0	184	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.enerbank.com	
3121081																																	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																						
3121308																																	0	221	0	0	0		0	0	0	0	0	221	3040	3	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																									false	false	false	false	false																					http://cnbbanking.com	
3122828																																	0	0	0	0	0	true	0	0	0	0	0	0	4323	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://www.intercontinentalbk.com	
3122994																																	0	0	15000	0	20000		0	0	0	0	0	0	3907	2	0	0			0	0	15000	5000	0	0	0	0	0	0	0	0	0																									true	false	false	false	false																					http://www.sancapbank.com	
