"IDRSSD"	RCFD1773	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDK195	RCFDK196	RCFDK208	RCFDK209	RCON1773	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG478	RCONG479	RCONG480	RCONG481	RCONG482	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG507	RCONG508	RCONG509	RCONG510	
2132941	139149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3806	0	0	3806	0	5482	133667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142955	0	5482	137473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3806	0	0	3806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139149												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																
2140348																																																																																																																																																																5935																																																																																	
2142155																																																																																																																																																																90059	680	680	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	90059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	680	0	0	0	0	0	0	90739	0	0	90739	0	0	0	0	0	
2146023																																																																																																																																																																112947																																																																																	
2163477																																																																																																																																																																1137									0	0	0																									0			0																																										
2164111																																																																																																																																																																5691																																																																																	
2182786	2688000	8816000	6064000	33000	0	33000	4428000	1460000	2968000	6000	1000	5000	114000	0	0	626000	117000	0	0	634000	7524000	7607000	0	0	0	0	0	0	261000	595000	0	600000	0	2455000	233000	0	17912000	1380000	0	19292000	0	579000	0	0	579000	0	7849000	0	0	7638000	211000	501780000	29000	508787000	1780000	14026000	-17000	4465000	9198000	346000	52131000	503738000	6949000	546327000	2593000	56000	1380000	0	1436000	0	490938000	0	495454000	1548000	4203000	0	3985000	213000	5000	3404000	0	0	3404000	0	0	0	0	0	0	18164000	493110000	3985000	502759000	4530000	0	0	0	0	0	261000	595000	0	600000	256000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	792000	0	791000	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256000	9000	792000	0	792000	9000	0	0	167000	174000	2688000	8816000	6064000										62000	0	0	6822000	0	4000	636000	114000	0	0	626000	63000	0	0	6905000	0	4000	635000	117000	0	0	634000																																																
2193616	2285838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	19186	0	19381	0	787	2285051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10989	0	0	10989	0	2297022	19186	787	2315421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21297	19186	0	40483	0	0	0	0	0	0	195	19186	0	19381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21297	19186	0	40483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21297	19186	0	40483	0	0	0	0	0	2285838	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																
2209553																																																																																																																																																																391852	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		968	0	0	968	0	0	391852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392820	0	0	392820	0	0	0	0	0	
2218443																																																																																																																																																																42608																																																																																	
2232757																																																																																																																																																																46742																																																																																	
2233875																																																																																																																																																																3992																																																																																	
2236821																																																																																																																																																																25576																																																																																	
2239288																																																																																																																																																																160041	8590	8360	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		14366	0	0	14366	0	0	155983	4058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8590	0	791	0	0	791	0	183788	0	0	179730	4058	0	0	0	0	
2253891	11296131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138805	46727	0	185532	0	3082804	8207581	5746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11434936	46727	3082804	8393113	5746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220707	285024	0	505731	0	0	0	0	0	0	138805	46727	0	185532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220707	285024	0	505731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220707	285024	0	505731	0	0	0	0	0	11072123												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																
2262718																																																																																																																																																																18870																																																																																	
2265456																																																																																																																																																																5615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5615	0	0	5615	0	0	0	0	0	
2290887																																																																																																																																																																51655																																																																																	
2297998																																																																																																																																																																82394																																																																																	
2298995																																																																																																																																																																119446	1088	1076	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		660	0	0	660	0	0	119446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1088	0	0	0	0	0	0	121194	0	0	121194	0	0	0	0	0	
2304636																																																																																																																																																																5995									0	0	0																									0			0																																										
2305969																																																																																																																																																																30639																																																																																	
2316714																																																																																																																																																																91129																																																																																	
2317672																																																																																																																																																																12039																																																																																	
2325882																																																																																																																																																																101158									0	0	0																									0			0																																										
2328137																																																																																																																																																																264823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	790	264033	0	0	0	0	0	0	5093	0	0	5093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269916	0	790	269126	0	0	0	0	0	
2328285																																																																																																																																																																3191																																																																																	
2329200																																																																																																																																																																11720																																																																																	
2332666																																																																																																																																																																35570									0	0	0																									0			0																																										
2332910																																																																																																																																																																10454																																																																																	
2333140																																																																																																																																																																209																																																																																	
2333298																																																																																																																																																																141409	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	26800	114609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141409	0	26800	114609	0	0	0	0	0	
2337335																																																																																																																																																																0																																																																																	
2339535																																																																																																																																																																6888																																																																																	
2339599																																																																																																																																																																74416									0	0	0																									0			0																																										
2339795																																																																																																																																																																106034	806	788	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		394	0	0	394	0	0	94101	11933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	806	0	0	0	0	0	0	107234	0	0	95301	11933	0	0	0	0	
2339900																																																																																																																																																																229139	139	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	229278	0	0	229278	0	0	0	0	0	
2343167																																																																																																																																																																43876																																																																																	
2344753																																																																																																																																																																66746	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	66746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66746	0	0	66746	0	0	0	0	0	
2349301																																																																																																																																																																113869																																																																																	
2349459																																																																																																																																																																35238									0	0	0																									0			0																																										
2353595																																																																																																																																																																165580	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		4002	0	4002	0	0	55	165525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169582	0	4057	165525	0	0	0	0	0	
2354323																																																																																																																																																																6855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6855	0	6855	0	0	0	0	0	0	
2354387																																																																																																																																																																16607	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	16607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16607	0	0	16607	0	0	0	0	0	
2354985																																																																																																																																																																468019	8936	8934	0	0	0	0	0	0	0	0	0	0	0	0	1885	0	0	0	0	0	0	1793408	0	0	0	1838	0	0	0	0	0	0	1793408	0	0	0	0	0	0	816	0	0	816	0	0	468019	0	0	0	0	0	0	1795294	0	0	1795294	0	0	0	0	0	0	0	0	8876	60	0	0	0	0	0	2273065	0	0	2273005	60	0	0	0	0	
2356091																																																																																																																																																																69641																																																																																	
2358769																																																																																																																																																																411917	0	0	0	0	0	0	0	0				0	0	0	36601	0	0	0	0	0	0	0	0	0	0	35802	0	0	0	0	0	0	0	0	0		0	0		1457	0	0	1457	0	39466	372451	0	0	0	0	0	0	36601	0	0	36601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449975	0	39466	410509	0	0	0	0	0	
2360904																																																																																																																																																																17012																																																																																	
2362458																																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3869183	1854	0	0	0	0	0	0	0	0	0	3800752	1854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3871037	0	0	3834628	36409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3871037	0	0	3834628	36409	0	0	0	0	
2371816																																																																																																																																																																35600																																																																																	
2372774																																																																																																																																																																328646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328646	0	0	328646	0	0	0	0	0	
2376464																																																																																																																																																																95177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95177	0	0	95177	0	0	0	0	0	
2382308																																																																																																																																																																27964																																																																																	
2385514																																																																																																																																																																356893	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	920	353404	2569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356893	0	920	353404	2569	0	0	0	0	
2390929																																																																																																																																																																116653	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	116653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116653	0	0	116653	0	0	0	0	0	
2391588																																																																																																																																																																3198																																																																																	
2396592																																																																																																																																																																20409																																																																																	
2396604																																																																																																																																																																43302																																																																																	
2398701																																																																																																																																																																83277																																																																																	
2434113																																																																																																																																																																263127	2596	2585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	479	262648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2596	0	0	0	0	0	0	265723	0	479	265244	0	0	0	0	0	
2445052																																																																																																																																																																26046																																																																																	
2451240																																																																																																																																																																193897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54281	0	0	54281	0	0	193897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248178	0	0	248178	0	0	0	0	0	
2454607																																																																																																																																																																146863																																																																																	
2454867																																																																																																																																																																1762									0	0	0																									0			0																																										
2465881																																																																																																																																																																7521																																																																																	
2467670																																																																																																																																																																0									0	0	0																									0			0																																										
2471239																																																																																																																																																																2499																																																																																	
2482824																																																																																																																																																																28393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28393	0	0	0	0	0	0	28368	0	0	28368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56761	0	0	56761	0	0	0	0	0	
2483120																																																																																																																																																																4945																																																																																	
2483438																																																																																																																																																																14938																																																																																	
2485544																																																																																																																																																																16745																																																																																	
2489805																																																																																																																																																																8481000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	2000	0	0	5797000	2684000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8483000	0	5799000	2684000	0	0	0	0	0	
2490285																																																																																																																																																																37067																																																																																	
2491291																																																																																																																																																																27408																																																																																	
2493697																																																																																																																																																																0																																																																																	
2496081																																																																																																																																																																5821																																																																																	
2497181																																																																																																																																																																198411	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	198411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198411	0	0	198411	0	0	0	0	0	
2502656																																																																																																																																																																39523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29289	10234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39523	0	29289	10234	0	0	0	0	0	
2502825																																																																																																																																																																0																																																																																	
2505424																																																																																																																																																																23369									0	0	0																									0			0																																										
2505451																																																																																																																																																																97762																																																																																	
2505460																																																																																																																																																																20671																																																																																	
2506328																																																																																																																																																																47936																																																																																	
2506757																																																																																																																																																																137874																																																																																	
2508751																																																																																																																																																																75636	3098	1956	0	0	0	0	0	0				0	0	0	312999	604	0	0	0	0	0	0	0	0	0	300727	604	0	0	0	0	0	0	0	0		0	0		29288	0	0	719	0	0	69228	6408	0	0	0	0	0	313603	0	0	313603	0	33717	0	0	0	33717	0	0	941	2157	0	0	0	0	0	455342	0	0	384491	70851	0	0	0	0	
2512347																																																																																																																																																																38426									0	0	0																									0			0																																										
2515320																																																																																																																																																																177258																																																																																	
2518497																																																																																																																																																																33266																																																																																	
2524797																																																																																																																																																																126031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126031	0	0	126031	0	0	0	0	0	
2529176																																																																																																																																																																37720																																																																																	
2531562																																																																																																																																																																282																																																																																	
2531991																																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2532082																																																																																																																																																																25165																																																																																	
2533043																																																																																																																																																																0																																																																																	
2533119																																																																																																																																																																1059																																																																																	
2535551																																																																																																																																																																5634																																																																																	
2535560																																																																																																																																																																31571																																																																																	
2536633																																																																																																																																																																352																																																																																	
2539081																																																																																																																																																																16670																																																																																	
2539960																																																																																																																																																																33030																																																																																	
2562137																																																																																																																																																																9102																																																																																	
2562164																																																																																																																																																																36927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33396	3531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36927	0	33396	3531	0	0	0	0	0	
2567123																																																																																																																																																																0									0	0	0																									0			0																																										
2568063																																																																																																																																																																79254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5878	73376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79254	0	5878	73376	0	0	0	0	0	
2576134																																																																																																																																																																861																																																																																	
2576143																																																																																																																																																																10295																																																																																	
2577739																																																																																																																																																																105462																																																																																	
2580243																																																																																																																																																																61178	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	242	60936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61178	0	242	60936	0	0	0	0	0	
2586281																																																																																																																																																																41284																																																																																	
2587916																																																																																																																																																																29402																																																																																	
2590037																																																																																																																																																																2506436	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		2524	0	0	2524	0	0	2506436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2508960	0	0	2508960	0	0	0	0	0	
2594240																																																																																																																																																																77383																																																																																	
2594419																																																																																																																																																																18500																																																																																	
2596646																																																																																																																																																																184137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184137	0	0	184137	0	0	0	0	0	
2597223																																																																																																																																																																22898																																																																																	
2598396																																																																																																																																																																10488									0	0	0																									0			0																																										
2600039																																																																																																																																																																0																																																																																	
2602828																																																																																																																																																																1719																																																																																	
2605566																																																																																																																																																																14000									0	0	0																									0			0																																										
2607412																																																																																																																																																																54																																																																																	
2608754																																																																																																																																																																335744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335744	0	0	335744	0	0	0	0	0	
2610784																																																																																																																																																																1487																																																																																	
2614344																																																																																																																																																																32647																																																																																	
2615190																																																																																																																																																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2615220																																																																																																																																																																34842																																																																																	
2618780																																																																																																																																																																23511	16084	16084	0	0	0	0	0	0				0	0	0	1007695	0	0	0	0	0	0	0	0	0	0	1009271	0	0	0	0	0	0	0	0	0		0	0		635	0	0	635	0	5460	18051	0	0	0	0	0	0	1007695	0	0	1007695	0	0	0	0	0	0	0	0	16084	0	0	0	0	0	0	1047925	0	5460	1042465	0	0	0	0	0	
2619714																																																																																																																																																																11037																																																																																	
2621285																																																																																																																																																																10288																																																																																	
2621940																																																																																																																																																																29022																																																																																	
2624400																																																																																																																																																																109687	576	559	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		232	0	0	232	0	0	105156	4531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	576	0	0	0	0	0	0	110495	0	0	105964	4531	0	0	0	0	
2625724																																																																																																																																																																69880																																																																																	
2631172																																																																																																																																																																115066																																																																																	
2631323																																																																																																																																																																46080																																																																																	
2631846																																																																																																																																																																80236																																																																																	
2634191																																																																																																																																																																1778538	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	1778538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1778538	0	0	1778538	0	0	0	0	0	
2634351																																																																																																																																																																220720	197	197	0	0	0	0	0	0				0	0	0	1208	0	0	0	0	0	0	0	0	0	0	1187	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	220720	0	0	0	0	0	0	1208	0	0	1208	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	222125	0	0	221928	197	0	0	0	0	
2641827																																																																																																																																																																1129																																																																																	
2642598																																																																																																																																																																70331																																																																																	
2643595																																																																																																																																																																19052																																																																																	
2648376																																																																																																																																																																7420																																																																																	
2649122																																																																																																																																																																289047	74	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3484	285563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	289121	0	3484	285637	0	0	0	0	0	
2649177																																																																																																																																																																430942	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	166343	264599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430942	0	166343	264599	0	0	0	0	0	
2650333																																																																																																																																																																4940																																																																																	
2651899																																																																																																																																																																6802																																																																																	
2652092																																																																																																																																																																589050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2299	0	0	2256	0	0	589050	0	0	0	0	0	0	25096	0	0	25096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	616445	0	0	616402	43	0	0	0	0	
2654911																																																																																																																																																																1747036	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	1747036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1747036	0	0	1747036	0	0	0	0	0	
2655495																																																																																																																																																																360413	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	360413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360413	0	0	360413	0	0	0	0	0	
2661861																																																																																																																																																																20065									0	0	0																									0			0																																										
2666400																																																																																																																																																																4148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4148	0	0	4148	0	0	0	0	0	
2667920																																																																																																																																																																0									0	0	0																									0			0																																										
2667939																																																																																																																																																																57184																																																																																	
2667957																																																																																																																																																																138882	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	136591	2291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138882	0	0	136591	2291	0	0	0	0	
