"IDRSSD"	RCFD1773	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDK195	RCFDK196	RCFDK208	RCFDK209	RCON1773	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG478	RCONG479	RCONG480	RCONG481	RCONG482	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG507	RCONG508	RCONG509	RCONG510	
2667957																																																																																																																																																																141528	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	139237	2291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141528	0	0	139237	2291	0	0	0	0	
2668598																																																																																																																																																																75115																																																																																	
2684552																																																																																																																																																																0									0	0	0																									0			0																																										
2686211																																																																																																																																																																38672	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	38672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38672	0	38672	0	0	0	0	0	0	
2687133																																																																																																																																																																48632									0	0	0																									0			0																																										
2687487																																																																																																																																																																3423																																																																																	
2692753																																																																																																																																																																169783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169783	0	0	169783	0	0	0	0	0	
2693264																																																																																																																																																																85077	1471	1448	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		562	0	0	16	0	0	80593	4484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1471	0	0	0	0	0	0	87110	0	0	82080	5030	0	0	0	0	
2694681																																																																																																																																																																78561	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	78561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78561	0	0	78561	0	0	0	0	0	
2694944																																																																																																																																																																10687																																																																																	
2696180																																																																																																																																																																32316																																																																																	
2697963																																																																																																																																																																82871									0	0	0																									0			0																																										
2700984	23595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22216	1379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23595	0	22216	1379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23595												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																
2702764																																																																																																																																																																50723																																																																																	
2705112																																																																																																																																																																42836																																																																																	
2705895																																																																																																																																																																33922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33922	0	33922	0	0	0	0	0	0	
2708122																																																																																																																																																																71049																																																																																	
2710554																																																																																																																																																																31372																																																																																	
2713920																																																																																																																																																																12633																																																																																	
2716088																																																																																																																																																																41920																																																																																	
2716828																																																																																																																																																																18089									0	0	0																									0			0																																										
2717012																																																																																																																																																																41937	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	4937	35310	1690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41937	0	4937	35310	1690	0	0	0	0	
2718596																																																																																																																																																																110643																																																																																	
2719427																																																																																																																																																																694259	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		1776	0	0	1776	0	0	694259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	696035	0	0	696035	0	0	0	0	0	
2719810																																																																																																																																																																100																																																																																	
2722173																																																																																																																																																																56743									0	0	0																									0			0																																										
2723376																																																																																																																																																																89970																																																																																	
2724766																																																																																																																																																																12073																																																																																	
2726050																																																																																																																																																																4327																																																																																	
2728661																																																																																																																																																																22880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12339	0	0	6506	0	0	22880	0	0	0	0	0	0	0	0	0	0	0	10259	0	0	0	10259	0	0	0	0	0	0	0	0	0	45478	0	0	29386	16092	0	0	0	0	
2728746																																																																																																																																																																0																																																																																	
2729677																																																																																																																																																																1998570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29352	0	0	0	0	0	0	0	0	0	0	28909	0	0	0	0	0	0	0	0	0	0	0	0	0	18637	0	1583	6203	0	498884	1489178	10508	0	0	0	0	0	17865	0	0	17865	0	11658	0	0	11658	0	0	0	0	0	0	0	0	0	0	2046730	0	500467	1524904	21359	0	0	0	0	
2730431																																																																																																																																																																0																																																																																	
2732565																																																																																																																																																																93663																																																																																	
2733263																																																																																																																																																																48684																																																																																	
2734729																																																																																																																																																																752024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	752024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	752024	0	0	752024	0	0	0	0	0	
2735137																																																																																																																																																																0																																																																																	
2735146																																																																																																																																																																1191232	0	0	0	0	0	0	0	0				0	0	0	913107	0	0	0	0	0	0	0	0	0	0	895466	0	0	0	0	0	0	0	0	0		0	0		52196	6649	3020	16370	0	34965	1156267	0	0	0	0	0	0	913107	0	0	450629	462478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2156535	6649	37985	1623266	501933	0	0	0	0	
2735173																																																																																																																																																																7337																																																																																	
2735324																																																																																																																																																																17556																																																																																	
2736219																																																																																																																																																																49209																																																																																	
2736291																																																																																																																																																																1833685	0	0	0	0	0	55	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	55	0	138779	1694906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2235	0	0	2235	0	1835975	0	138779	1697196	0	0	0	0	0	
2736451																																																																																																																																																																68231	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	68231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68231	0	0	68231	0	0	0	0	0	
2736714																																																																																																																																																																71679																																																																																	
2737980																																																																																																																																																																8194	0	0	0	0	0	0	0	0				18834	0	0	164626	0	0	0	0	0	0	127539	15224	0	0	164352	0	0	0	0	0	0	127539	0	0		0	0		6157	0	0	775	0	7037	1157	0	0	0	0	0	0	294910	0	0	294910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309261	0	7037	296842	5382	0	0	0	0	
2743244																																																																																																																																																																366988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3932	363056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366988	0	3932	363056	0	0	0	0	0	
2744782																																																																																																																																																																110724									0	0	0																									0			0																																										
2745426																																																																																																																																																																83142									0	0	0																									0			0																																										
2745529																																																																																																																																																																20732	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	20732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20732	0	0	20732	0	0	0	0	0	
2746245																																																																																																																																																																23026																																																																																	
2746263																																																																																																																																																																64254																																																																																	
2747279																																																																																																																																																																5577																																																																																	
2747466																																																																																																																																																																35404																																																																																	
2747587																																																																																																																																																																157707																																																																																	
2748502																																																																																																																																																																66886																																																																																	
2749059																																																																																																																																																																8516																																																																																	
2751007																																																																																																																																																																45044																																																																																	
2753917																																																																																																																																																																788																																																																																	
2754222																																																																																																																																																																0																																																																																	
2754389																																																																																																																																																																6914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6914	0	0	6914	0	0	0	0	0	
2756730																																																																																																																																																																0																																																																																	
2756767																																																																																																																																																																17128																																																																																	
2756909																																																																																																																																																																6986																																																																																	
2757205																																																																																																																																																																184716	0	0	0	0	0	8104	8104	0				45063	0	524	65630	530	0	19899	0	0	0	0	45063	0	534	65630	530	0	19899	0	0	0	0	0	0		0	0		2006	0	0	573	0	0	184716	0	0	0	0	0	0	69057	0	0	69057	0	63250	0	0	0	63250	0	0	0	0	0	0	0	0	0	319029	0	0	254346	64683	0	0	0	0	
2757951																																																																																																																																																																0																																																																																	
2758024																																																																																																																																																																121082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1458	0	0	1458	0	0	121082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5011	0	0	5011	0	127551	0	0	127551	0	0	0	0	0	
2758613																																																																																																																																																																492468	0	0	0	0	0	0	0	0				0	0	0	18660	0	0	0	0	0	0	0	0	0	0	18199	0	0	0	0	0	0	0	0	0		0	0		959	0	172	0	0	2951	489517	0	0	0	0	0	0	18660	0	0	18660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512087	0	3123	508177	787	0	0	0	0	
2759629																																																																																																																																																																16719																																																																																	
2760102																																																																																																																																																																56452									0	0	0																									0			0																																										
2760232																																																																																																																																																																44834																																																																																	
2761967																																																																																																																																																																21748																																																																																	
2764212																																																																																																																																																																40241	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	39804	437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40241	0	0	39804	437	0	0	0	0	
2765602																																																																																																																																																																370																																																																																	
2769570																																																																																																																																																																0																																																																																	
2769589																																																																																																																																																																299914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508	299406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299914	0	508	299406	0	0	0	0	0	
2769954																																																																																																																																																																45473									0	0	0																									0			0																																										
2771694																																																																																																																																																																0																																																																																	
2774707																																																																																																																																																																498																																																																																	
2775151																																																																																																																																																																2722																																																																																	
2775179																																																																																																																																																																45692																																																																																	
2775692																																																																																																																																																																11364																																																																																	
2785477																																																																																																																																																																7082																																																																																	
2785646																																																																																																																																																																27669																																																																																	
2787770																																																																																																																																																																49665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49665	0	0	49665	0	0	0	0	0	
2788656																																																																																																																																																																35377																																																																																	
2791085																																																																																																																																																																12624																																																																																	
2791517																																																																																																																																																																54054									0	0	0																									0			0																																										
2793593																																																																																																																																																																24035																																																																																	
2794732																																																																																																																																																																5956									0	0	0																									0			0																																										
2796277																																																																																																																																																																4469									0	0	0																									0			0																																										
2797162																																																																																																																																																																80727									0	0	0																									0			0																																										
2797210																																																																																																																																																																5461																																																																																	
2797359																																																																																																																																																																62837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62837	0	0	62837	0	0	0	0	0	
2797724																																																																																																																																																																829970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3027	0	0	0	0	0	829970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	832997	0	0	829970	3027	0	0	0	0	
2800491																																																																																																																																																																85011									0	0	0																									0			0																																										
2802664																																																																																																																																																																21842																																																																																	
2804864																																																																																																																																																																85872																																																																																	
2805535																																																																																																																																																																17980																																																																																	
2805928																																																																																																																																																																41078									0	0	0																									0			0																																										
2806626																																																																																																																																																																197096	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		2352	0	0	2352	0	1413	194183	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199448	0	1413	196535	1500	0	0	0	0	
2806635																																																																																																																																																																37440																																																																																	
2806840																																																																																																																																																																40470									0	0	0																									0			0																																										
2806877																																																																																																																																																																1174	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		10185	0	5213	4972	0	1174	0	0	0	0	0	0	0	221331	0	221331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232690	0	227718	4972	0	0	0	0	0	
2807173																																																																																																																																																																19777																																																																																	
2808602																																																																																																																																																																56252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31117	0	0	0	0	0	0	0	0	0	0	30165	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	43	0	0	56252	0	0	0	0	0	0	31117	0	0	31117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87412	0	0	87412	0	0	0	0	0	
2809373																																																																																																																																																																0																																																																																	
2810007																																																																																																																																																																72820																																																																																	
2811086																																																																																																																																																																10760																																																																																	
2815879																																																																																																																																																																1975																																																																																	
2818731																																																																																																																																																																5245																																																																																	
2819167																																																																																																																																																																1000																																																																																	
2819242																																																																																																																																																																75924																																																																																	
2820604																																																																																																																																																																12139																																																																																	
2823221																																																																																																																																																																13579									0	0	0																									0			0																																										
2823230																																																																																																																																																																20753									0	0	0																									0			0																																										
2826017																																																																																																																																																																7352									0	0	0																									0			0																																										
2826316																																																																																																																																																																9079	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	9079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9079	0	0	9079	0	0	0	0	0	
2833882																																																																																																																																																																2748																																																																																	
2834179																																																																																																																																																																43659																																																																																	
2834759																																																																																																																																																																86139	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	86139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86139	0	0	86139	0	0	0	0	0	
2835103																																																																																																																																																																19799																																																																																	
2835756																																																																																																																																																																0																																																																																	
2836306																																																																																																																																																																23464																																																																																	
2838207																																																																																																																																																																10018																																																																																	
2839053																																																																																																																																																																36456																																																																																	
2839790																																																																																																																																																																17865																																																																																	
2845755																																																																																																																																																																52638																																																																																	
2845782																																																																																																																																																																7245																																																																																	
2846444																																																																																																																																																																5745																																																																																	
2847085																																																																																																																																																																27947																																																																																	
2847142																																																																																																																																																																28561																																																																																	
2847432																																																																																																																																																																15662																																																																																	
2848756																																																																																																																																																																8422																																																																																	
2849285																																																																																																																																																																454																																																																																	
2849463																																																																																																																																																																0																																																																																	
2849801																																																																																																																																																																78440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2967	0	46	343	0	0	78440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81407	0	46	78783	2578	0	0	0	0	
2850722																																																																																																																																																																241565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241565	0	0	241565	0	0	0	0	0	
2850768																																																																																																																																																																0									0	0	0																									0			0																																										
2851185																																																																																																																																																																68675																																																																																	
2853358																																																																																																																																																																67768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67768	0	0	67768	0	0	0	0	0	
2854494																																																																																																																																																																7480																																																																																	
2855307																																																																																																																																																																803																																																																																	
2855866																																																																																																																																																																56161																																																																																	
2855914																																																																																																																																																																49478	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		5302	0	0	531	0	0	49478	0	0	0	0	0	0	141667	0	0	141667	0	8533	0	0	0	8533	0	0	0	0	0	0	0	0	0	204980	0	0	191676	13304	0	0	0	0	
2855978																																																																																																																																																																22108																																																																																	
2856939																																																																																																																																																																0									0	0	0																									0			0																																										
2857600																																																																																																																																																																34077																																																																																	
2857794																																																																																																																																																																23807																																																																																	
2858492																																																																																																																																																																4068																																																																																	
2858960																																																																																																																																																																1196955	0	0	0	0	0	0	0	0	0	0	0	63016	0	0	22257	1044	1468	57901	14395	0	0	0	68769	0	0	27326	1075	2521	59107	16544	0	0	0	0	0	0	0	0	0	144684	0	0	0	0	0	1196955	0	0	0	0	0	0	657657	0	0	0	657657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1999296	0	0	1196955	802341	0	0	0	0	
2859903																																																																																																																																																																392501	0	0	0	0	0	0	0	0				0	0	0	26234	0	0	0	0	0	0	0	0	0	0	25249	0	0	0	0	0	0	0	0	0		0	0		436	0	0	0	0	0	388180	4321	0	0	0	0	0	26234	0	0	26234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	419171	0	0	414414	4757	0	0	0	0	
2860039																																																																																																																																																																16291																																																																																	
2860271																																																																																																																																																																130																																																																																	
2860459																																																																																																																																																																151410																																																																																	
2861317																																																																																																																																																																9997																																																																																	
2867337																																																																																																																																																																73908																																																																																	
2869162																																																																																																																																																																84839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36709	48130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84839	0	36709	48130	0	0	0	0	0	
2871099																																																																																																																																																																44407																																																																																	
2871558																																																																																																																																																																29307																																																																																	
2872845																																																																																																																																																																20519																																																																																	
