"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
757779					CONF							0	0	0	0	false		0	0												0	0	0	0																			
758703	1614				CONF				1782			0	0	0	0	false		0	0		680			0		1361			1329		0	0	0	0							SOFTWARE AND RELATED EXPENSE												
758842					CONF							0	0	0	0	false		0	0												0	0	0	0																			
758851					CONF							0	0	0	0	false		0	0												0	0	0	0																			
759045					CONF							0	0	0	0	false		0	0												0	0	0	0																			
759625					CONF							0	0	0	0	false		0	0												0	0	0	0																			
760210					CONF							0	0	0	0	false		0	0												0	0	0	0																			
760331					CONF							0	0	0	0	false		0	0												0	0	0	0																			
760340					CONF							0	0	0	0	false		0	0												0	0	0	0																			
760434					CONF							0	0	0	0	false		0	0					297							0	0	0	0																			
760649					CONF							0	0	0	0	false		0	0												0	0	0	0																			
760854					CONF							0	0	0	0	false		0	0												0	0	0	0																			
760939					CONF							0	0	0	0	false		0	0												0	0	0	0																			
760957					CONF							0	0	0	0	false		0	0												0	0	0	0																			
761244					CONF							0	0	0	0	false		0	0												0	0	0	0																			
761347					CONF							0	0	0	0	false		0	0												0	0	0	0																			
761459					CONF							0	0	0	0	false		0	0												0	0	0	0																			
761543	64		30	4	CONF				154			0	0	0	0	false	28	0	0		11	4	5	257	38	115	23	5	15	34	0	0	0	0	4						Management Fees Paid to Holding Company												
761806	8417	0	0	0	CONF	8361	0	0	0	0	0	0	0	0	0	false	0	0	-2765	0	7215	0	0	12175	0	27171	0	6616	0	0	0	0	0	0	0	0	0	Cash Management Fees												Cumulative effect of the application of ASU No.  2017-08			
761833	9	0	6	5	CONF	13	0	0	0	214	52	0	0	0	0	false	22	0	0	2	0	4	180	178	35	0	18	17	128	67	0	0	0	0	0	0	0	Affiliate Service Charge				ORE expense	D&O expense										
761851					CONF							0	0	0	0	true		0	-5												0	0	0	0														This was investment income posted in 2017 that should be 2018.  The correction was made post end of year.  The income is already posted in 2018 so the correction has been made and the income is 2018.		Accrued interest income on securities			
761954					CONF							0	0	0	0	false		0	0												0	0	0	0																			
762045					CONF							0	0	0	0	false		0	0												0	0	0	0																			
762353					CONF							0	0	0	0	false		0	0												0	0	0	0																			
762447					CONF							0	0	0	0	false		0	0		549		3241	1757				1232	998		0	0	0	0																			
762474	2023	0	0	0	CONF	862	0	0	0	0	1420	0	0	0	0	false	0	0	0	0	772	0	0	0	0	1347	0	0	0	0	0	0	0	0	0	0	0	Rental income					Charitable contributions										
762773					CONF							0	0	0	0	false		5	0												0	0	0	0															Year End Audit Adj.				
763211					CONF							0	0	0	0	false		0	0												0	0	0	0																			
763677					CONF							0	0	0	0	false		0	0												0	0	0	0																			
763752	0		0	0	CONF				0	0		0	0	0	0	false	0	0	0			0	0	240	0	204	0	111	129	0	0	0	0	0																			
763930					CONF							0	0	0	0	false		0	0												0	0	0	0																			
764030	0	0	0	0	CONF	0	0	0	19226	0	0	367	-403	0	0	false	0	0	0	0	0	0	1293	13077	0	0	0	0	0	0	0	0	0	0	0	0	0				Merger and Conversion Expenses			Derivative and tax Transition Entries	BOLI moved from Holding Company								
764058					CONF							0	0	0	0	false		0	0												0	0	0	0																			
764067					CONF							0	0	0	0	false		0	0												0	0	0	0																			
764142					CONF							0	0	0	0	false		0	0												0	0	0	0																			
764151					CONF							0	0	0	0	false		0	0												0	0	0	0																			
764441					CONF							0	0	0	0	false		0	0												0	0	0	0																			
764816					CONF							0	0	0	0	false		0	0												0	0	0	0																			
765019	825	0	0	0	CONF	3004	2771	387	0	0	0	604	0	0	0	false	0	0	0	0	576	187	0	1119	0	0	967	1655	0	1031	0	0	0	0	218	0	807	Loan Mark Income	Fee Income on Derivatives	Visa Debit Card Income				Pushdown of Goodwill									
765318					CONF							0	0	0	0	false		0	0												0	0	0	0																			
765354	12	18	21	36	CONF	30	0	0	29	19	13	0	0	0	0	false	22	0	0	6	0	6	58	133	40	0	30	0	0	39	0	0	0	0	0	0	0	ATM SWITCH			FORECLOSURE AND REPO	MISCELLANEOUS	SALES TAX										
765505	554	0	302	41	CONF	0			0	0	0	0	0	0	0	false	82	0	0	28	250	36	47	654	173	812	217	164	317	119	0	0	0	0																			
765662					CONF							0	0	0	0	false		0	0												0	0	0	0																			
765877					CONF							0	0	0	0	false		0	0												0	0	0	0																			
766052					CONF							0	0	0	0	false		0	0					136							0	0	0	0																			
766164	2210			1564	CONF	1169	1071		1664	2061		889	65000	0	0	false		0	0					3419		2638					0	0	0	0	596			Factoring Client Service Charges / Fees	Gain on Sale of Subsidiary		Travel & Entertainment Expense	IT License & Software		Holding Company Contribution for Employee Stock-based Compensation	Capital Contribution from Parent								
766258	343	121	134	104	CONF	0	0	0	146	130	100	0	0	0	0	false	0	0	0	0	340	0	506	259	0	0	637	0	240	162	0	0	0	0	0	0	0				Business Development	Examination Assessment	Credit Report Filing Fees										
767040					CONF							0	0	0	0	false		0	0												0	0	0	0										sale of capital notes to directors									
767152					CONF							0	0	0	0	false		0	0												0	0	0	0																			
767246					CONF							0	0	0	0	false		0	0												0	0	0	0																			
767255					CONF							0	0	0	0	false		0	0												0	0	0	0																			
767554					CONF							0	0	0	0	false		0	0												0	0	0	0																			
767572					CONF							0	0	0	0	false		-3	0												0	0	0	0															Subsequent event, deferred income tax effect of loan chargeoff				
767611	0	0	45	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	75	0	0	86	0	0	0	0	0	0	0																
767732					CONF							0	0	0	0	false		0	0												0	0	0	0																			
767817	29		105	18	CONF				166	91	67	0	0	0	0	false	28	0	0	3	93	5	49		21	104	98	10	49	56	0	0	0	0			17				Outsourced core and item processing	PA Shares Tax	Express Check Card	Upstream Cash to cover holding Co expenses									
767974					CONF							5000	0	0	0	false		0	0												0	0	0	0										Downstream Capital from the Holding Company to the Bank									
768074	0	0	0	0	CONF	217	0	0	241	0	0	0	0	0	0	false	0	0	0	0	474	0	0	675	0	175	0	213	0	0	0	0	0	0	0	0	0	Affiliate Service Fees $202K, Affiliate Facilities Fees $15K			State Taxes												
768252					CONF							0	0	0	0	false		0	0												0	0	0	0																			
768458	2	61	8	40	CONF	24	0	0	78			0	0	0	0	false	21	0	0	0	28	26	117	176	36	0	11		106	37	0	0	0	0	3	23		Misc			Professional Services												
768476					CONF							0	0	0	0	false		0	0												0	0	0	0																			
768953					CONF							0	0	0	0	false		0	0												0	0	0	0																			
769156	16				CONF							0	0	0	0	false		0	0					37	26						0	0	0	0			17				Public Relations	Core Deposot Intangible											
769334					CONF							0	0	0	0	false		0	0												0	0	0	0																			
770068	30	0	47	7	CONF	0	0	0	0	0	0	0	0	0	0	false	14	-14	0	0	96	6	42	63	26	2	58	55	15	41	0	0	0	0	1	3	0												Dividend Paid in 2018 for 2017				
770367	0		0	1950	CONF	564	0	0	723	0	0	0	0	0	0	false		0	0		980			778			0	0			0	0	0	0				International income			Software related expense												
770451					CONF							0	0	0	0	false		0	0												0	0	0	0																			
770545					CONF							0	0	0	0	false		0	0												0	0	0	0																			
770639					CONF							0	0	0	0	false		0	0												0	0	0	0																			
770657					CONF							235	0	0	0	false		0	0												0	0	0	0										RECORD STOCK AWARD									
770853					CONF							0	0	0	0	false		0	0												0	0	0	0																			
771047					CONF							0	0	0	0	false		0	0												0	0	0	0																			
771140	185	8	116	41	CONF	0	0	0	267	0	0	0	0	0	0	false	22	0	0	24	97	38	0	393	56	615	110	79	19	164	0	0	0	0	0	268	16				Debit program expense												
771458	398	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	352	0	107	1414	0	893	0	840	0	0	0	0	0	0	0	0	0																
771609	1212			260	CONF	898	244	962	530	259	389	0	0	0	0	false		0	0		350		96	1294		667	383	273			0	0	0	0				Lending Fees	Dealer Counterparty Fees	Merchant Program Fees	Lending Costs	Lead Purchases	Charitable Contributions	Subordinated Debt									
771748					CONF							-6709	0	0	0	false		0	0												0	0	0	0										JUNE 5TH HOLD COMP. PURCHASE VICTOR STATE BANK FROM UNDIVIDED PROFITS									
771878	110		212		CONF	3	12		56	49	55	0	0	0	0	true	39	0	0	1	239	4		326	61		51	7	60	127	0	0	0	0	3	35		release fees collected	miscellenous fees		occ assessment	bank charges	dues and subscriptions					other non interest expense items: contributions and misc exp = 60					
772008	402	0	365	0	CONF	240	0	0	0	0	0	0	0	0	0	false	0	0	0	0	323	0	0	1659	0	563	0	416	0	0	0	0	0	0	0	0	0	MIscellaneous															
772240	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	103	0	0	0	0	102	0	0	0	0	0	0	0	0	0																
772446					CONF	1296			11195			0	0	0	0	false		1169	0												0	0	0	0				Intercompany income			Intercompany expense								Change in accounting principle (ASU 2014-09)				
772754					CONF							0	0	0	0	false		0	0												0	0	0	0																			
773032	0	0	41	7	CONF	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	0	10	202	373	0	0	15	0	0	0	0	0	0	0	0	0	0																
773171					CONF							0	0	0	0	false		0	0												0	0	0	0																			
773247	2098				CONF	-2072	636	608	2450			0	0	0	0	false		0	0		1545		531	7664		2814				2091	0	0	0	0				Net Losses on Derivatives	Non Interest Fees on Loans and Leases	Merchant Services Revenue	Other Professional Fees												
773443	107	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	16	382	0	346	0	0	0	0	0	0	0	0	0	0	0																
773470	104		148		CONF				124	128		0	0	0	0	false		0	0					318			149				0	0	0	0							Travel & Entertainment	Regulatory Assessments											
773546					CONF							0	0	0	0	false		0	0												0	0	0	0																			
773742					CONF							0	0	0	0	false		0	0												0	0	0	0																			
774132	464				CONF	2813	567					500	0	0	0	false	76	0	0					1002	110	422			285	421	0	0	0	0				Gain/Loss on Hedges	Mark to Market Gain					Capital Infusion from Holding company									
774235					CONF							0	0	0	0	false		0	0												0	0	0	0																			
774253					CONF							0	0	0	0	false		0	0												0	0	0	0																			
774262	980	0	178	276	CONF	1899	47		613			0	0	0	0	false	184	0	0	0	1088	74	154	1248	696	0	556	523	568	780	0	0	0	0	158	62		Debit Card Pass Thru Fees/Rebates	Collections/Exchange		SECURITY EXPENSE												
774347					CONF							0	0	0	0	false		0	0												0	0	0	0																			
774851					CONF							1202	0	-148	0	false		0	0												0	0	0	0										Purchase of Capital Stock by Caldwell County Bancshares		Merger/Push Down Accounting							
775054					CONF							0	0	0	0	false		0	0												0	0	0	0																			
775241	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
775456					CONF							0	0	0	0	false		0	0												0	0	0	0																			
775773					CONF							0	0	0	0	false		0	0												0	0	0	0																			
776275					CONF							0	0	0	0	false		0	0												0	0	0	0																			
776369					CONF							0	0	0	0	false		0	0												0	0	0	0																			
776547					CONF							0	0	0	0	false		0	0					399		120					0	0	0	0																			
777254					CONF							0	0	0	0	false		0	0												0	0	0	0																			
777366				59	CONF							0	0	0	0	false		0	0		69	121		336			196	134		159	0	0	0	0																			
777375					CONF							0	0	0	0	false		0	0												0	0	0	0							Misc Lending Expenses	Correspondent Bank Charges	Item Processing Charges										
777441					CONF							0	0	0	0	false		0	0												0	0	0	0				0	0		Correspondent Bank Charges		0										
777870					CONF							0	0	0	0	false		0	0												0	0	0	0																			
778738	129		137	15	CONF				133	641		0	0	0	0	false	89	0	0					106	79	432	141	334	86	247	0	0	0	0		137	44				Franchise Tax	Broker referral fees											
779016					CONF							19	25	0	0	false		0	0												0	0	0	0										Adjustment to OCI Due to Tax Rate Change	Tax Reimbursement with Bancorp								
779351	408	0	155	101	CONF	0	0	0	0	0	0	0	0	0	0	false	360	0	0	0	0	86	21	1991	213	1246	312	337	300	58	0	0	0	0	0	64	58																
779360					CONF							0	0	0	0	false		0	0												0	0	0	0																			
779641					CONF							0	0	0	0	false		0	0												0	0	0	0																			
779650					CONF							0	0	0	0	false		0	0												0	0	0	0																			
779968					CONF							0	0	0	0	false		0	0												0	0	0	0																			
780049					CONF							0	0	0	0	false		0	0												0	0	0	0																			
780218	885				CONF				278			0	0	0	0	false		0	0		197			636		634		398	331		0	0	0	0							Ohio Financial Institutions Tax	Information Technology Expense	Misc. expense including security, courrier and travel related to acquisition										
780263					CONF							0	0	0	0	false		0	0												0	0	0	0																			
780562					CONF							1455	198	0	0	false		0	0												0	0	0	0										Movement in host debt prepaid interest rate swap & variable interest rate swap, net	Movement in GNMA premiums, net								
780722	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	158	0	0	127	166	340	0	0	216	122	0	0	0	0	0	0	0																
780955					CONF							0	0	0	0	false		0	0												0	0	0	0																			
781028					CONF				358			0	0	0	0	false		0	0		388			985		664					0	0	0	0							Bank Franchise Tax	other vendor fees	total credit expense	impact of change in tax rate on OCI									
782016					CONF							0	0	0	0	false		0	0												0	0	0	0																			
782306	1292				CONF	173	135		2498			56032	0	0	0	false		0	0					2951		563					0	0	0	0				1031 Exchange Income	Misc Loan Fees		Acquisition Other			Additional paid-in capital - First Commons Bank Acquisition									
782351					CONF							0	0	0	0	false		0	0												0	0	0	0																			
782548					CONF							0	0	0	0	false		0	0												0	0	0	0																			
783161	185		140	152	CONF	104						0	0	0	0	false		0	0		222		1038	1019	186		196	212	362		0	0	0	0				Self Insurance Recovery															
783246					CONF							0	0	0	0	false		0	0												0	0	0	0																			
783349	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
783648	897		188	265	CONF				3736			0	0	0	0	false	351	0	0		314	103		2430	760	5126	455	591	187	609	0	0	0	0	210	32					Other Outside Services												
783844	186	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	160	0	110	313	0	0	0	0	268	0	0	0	0	0	711	0	0																
783910					CONF							0	0	0	0	false		0	0												0	0	0	0																			
784159					CONF							0	0	0	0	false		0	0												0	0	0	0																			
784430					CONF							0	0	0	0	false		0	0												0	0	0	0																			
785147					CONF							0	0	0	0	false		0	0												0	0	0	0																			
785473	344	0	0	0	CONF	340	0	0	280	191	199	0	0	0	0	false	0	0	0	0	218	0	738	1630	0	0	157	359	0	189	0	0	0	0	0	0	511	Income from nonsignificant subsidiary			Travel and entertainment	Loan expense	Software licensing										
785857					CONF							0	0	0	0	false		0	0												0	0	0	0																			
785923	416				CONF	402			591	632	1162	0	0	0	0	false		0	0		368	89	244	486					312	315	0	0	0	0	1112		300	Service Charges from Bank Holding Company			Ohio Franchise Tax	Outside Services	Merger Related Expense										
785932					CONF							0	0	0	0	false		0	0												0	0	0	0																			
785950					CONF							0	0	0	0	false		0	0												0	0	0	0																			
786210					CONF	220			423	923		0	0	0	0	false		0	0							889					0	0	0	0				Invest. Life Ins. Int. Inc. (1)			FIS/NYCE-ATM/Debit Card Expense	Bank Deposit Tax											
786256	6	0	25	29	CONF	3	0	0	0	0	0	0	0	0	0	false	4	0	0	4	0	2	0	61	5	36	9	0	26	24	0	0	0	0	0	0	0	cashier checks, travel cards, wire transfer															
786274					CONF	1509	2570	1240	8407	2610		0	0	0	0	false		0	0		866		699					5109			0	0	0	0				Master Card signing bonus release	Merchant Commissions	Interest Rate Swap Fees	Intercompany Services Expense	Software Expenses											
786340					CONF							0	0	0	0	false		0	0												0	0	0	0															0				
786443					CONF							0	0	0	0	false		0	0												0	0	0	0															Prior Period adjustment - Closing Investment Sub				
786555					CONF							0	0	0	0	false		0	0												0	0	0	0																			
786612	419		304	66	CONF	171	104		1026	342	361	0	0	0	0	false	128	-9	0		129		69	298	169	591	147	175	303	302	0	0	0	0		166	123	MERCHANT FEES	LETTER OF CREDIT FEES		SOFTWARE LICENSING	PA BANK SHARES TAX	E-BANKING COSTS						Adoption of ASU 2016-01				
786733					CONF							0	0	0	0	false		0	0												0	0	0	0																			
786948					CONF							0	0	0	0	false		0	0					135							0	0	0	0																			
787141					CONF							0	0	0	0	false		0	0												0	0	0	0																			
787459					CONF							0	0	0	0	false		0	0												0	0	0	0																			
787842					CONF							0	0	0	0	false		0	0												0	0	0	0																			
788559					CONF							0	0	0	0	false		0	0												0	0	0	0																			
788652					CONF							0	0	0	0	false		0	0												0	0	0	0																			
788773					CONF							0	0	0	0	false		0	0												0	0	0	0																			
789051	13	0	20	0	CONF	0	0	0	0	0	0	0	0	0	0	false	7	0	0	0	9	0	0	29	4	0	26	0	-1	4	0	0	0	0	0	0	0																
790150					CONF							0	0	0	0	false		0	0												0	0	0	0																			
790271			259		CONF							0	0	0	0	false		0	0					227		234			225		0	0	0	0																			
790543					CONF							0	0	0	0	false		-8	0												0	0	0	0															Adoption of ASU 2016-01				
790703					CONF							0	0	0	0	false		0	0												0	0	0	0																			
790918	0	0	0	0	CONF	686	0	0	459	399	367	0	0	0	0	false	0	0	0	0	297	0	0	533	0	0	0	0	0	0	0	0	0	0	0	0	0	ATM and Debit Card Interchange Fees			State Tax Expense	Software Maintenance, Disaster Recovery and Depreciation Expense	ATM and Debit Card Loss Expense										
791072					CONF							0	0	0	0	false		0	0												0	0	0	0																			
791353					CONF							0	0	0	0	false		0	0					159							0	0	0	0																			
791746					CONF							0	0	0	0	false		0	0												0	0	0	0																	N/A	N/A	
791821					CONF							0	0	0	0	false		0	0												0	0	0	0																			
791942					CONF							0	0	0	0	false		0	0												0	0	0	0																			
792248					CONF							0	0	0	0	false		0	0												0	0	0	0																			
792453					CONF							0	0	0	0	false		0	0												0	0	0	0																			
792640	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
792659					CONF							0	0	0	0	false		0	0												0	0	0	0																			
793571	13	0	201	51	CONF	0	0	0	0	0	0	0	0	0	0	false	35	0	0	4	195	21	14	99	42	58	193	363	45	13	0	0	0	0	6	0	52																
794149					CONF							0	0	0	0	false		0	0				217								0	0	0	0																			
794336					CONF							0	0	0	0	false		0	0												0	0	0	0																			
794345					CONF							0	0	0	0	false		0	0												0	0	0	0																			
794475					CONF							0	0	0	0	false		0	0												0	0	0	0																			
794653					CONF							0	0	0	0	false		0	0												0	0	0	0																			
795249	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
795548	97	0	12	1	CONF	0	0	0	0	0	0	0	0	0	0	false	10	0	0	0	0	15	14	332	26	116	56	0	28	24	0	0	0	0	0	0	0																
795959					CONF							0	0	0	0	false		0	0												0	0	0	0																			
795968	3193				CONF	3430	1322	2588	2343	1668	1832	0	0	0	0	true	4420	0	0		3638		3962	8454		6834		2709			0	0	0	0	1316			Charges to Merchant	Gains (Losses) on Non Trading Derivatives	Credit Card Commissions	Mileage Program Expense	Credit Card Expenses	Energy Tax Credit Partnership Amortization					RI-E 1. Mileage program fees assessed on customers' credit card milage program: 1,285; RI-E 1. Service charges income on foreign deposit accounts: 1,263; RI-E 1. Debit Card Income: 1,355; RI-E 1. Other Income: 3,612; RI-E 2. Miscellaneous Expense: 2,040					
796152					CONF							0	0	0	0	false		0	0												0	0	0	0																			
796451					CONF							0	0	0	0	false		0	0												0	0	0	0																			
796572					CONF							0	0	0	0	false		0	0												0	0	0	0																			
796657					CONF							0	0	0	0	false		0	0												0	0	0	0																			
797140	133	19	66	18	CONF				165			0	0	0	0	false	41	0	0	0	92	12	7	266	30		36	102	162	74	0	0	0	0	240	42	16				Software Expenses												
797775	489	0	440	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	787	0	0	322	0	0	484	0	0	0	0	0	0	0																
798277					CONF							40	0	0	0	false		-163	0												0	0	0	0										ESOP					restatement due to disallowed mortgage recording tax Erie County				
798512					CONF							0	0	0	0	false		0	0												0	0	0	0																			
799359					CONF							0	0	0	0	false		0	0												0	0	0	0																			
799751	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	178	173	0	0	0	0	0	0	0	0	0	0	0	0	0																
799854					CONF							0	0	0	0	false		0	0												0	0	0	0																			
799939					CONF							0	0	0	0	false		0	0												0	0	0	0																			
799948					CONF							0	0	0	0	false		0	0												0	0	0	0																			
800134					CONF							0	0	0	0	false		0	0												0	0	0	0																			
800442					CONF							0	0	0	0	false		0	0												0	0	0	0																			
800479					CONF							0	0	0	0	false		0	0												0	0	0	0																			
800657	2457				CONF	1152			2581	-4962		0	0	0	0	false		0	0		2832			7168		4796		2619	2164		0	0	0	0				Affiliate service fees			Affiliate service fees	Pension Other Costs		Capital contribution by parent holding company									
800853					CONF							0	0	0	0	false		0	0												0	0	0	0																			
801047			115		CONF							0	0	0	0	false		0	0		110			360		111		204			0	0	0	0																			
801056					CONF							0	0	0	0	false		0	0												0	0	0	0																			
801654					CONF							0	0	0	0	false		0	0												0	0	0	0																			
802866	0	0	0	0	CONF	16671	16584	0	65500	12844	20911	-55000	0	-708	43	false	0	0	0	0	0	0	0	0	0	44618	0	0	0	0	0	0	0	0	0	0	0	Letter of Credit Fees	Commitment Fees		Professional Services	Convention, Meetings and Travel	Computer Software Maintenance	Dividend to Parent Company		FX Adjustment	Correction of Allowance Year End Balance		Adoption of Low Income Housing Tax Credit Fund				
803256					CONF							0	0	0	0	false		0	0												0	0	0	0																			
803265					CONF							0	0	0	0	false		0	0												0	0	0	0																			
803649					CONF							0	0	0	0	false		0	0												0	0	0	0																			
803658					CONF							0	0	0	0	false		0	0												0	0	0	0																			
803957					CONF							0	0	0	0	false		0	0												0	0	0	0																			
804150	7	0	8	0	CONF	0	0	0	0	0	0	0	0	0	0	false	5	0	0	0	0	0	0	0	8	0	6	4	0	8	0	0	0	0	0	0	4																
804338	376	0	146	201	CONF	591	0	0	0	0	0	6000	0	0	0	false	0	-10	0	0	0	0	0	698	0	0	154	219	0	0	0	0	0	0	0	0	0	MISC LOAN FEES						CAPITAL CONTRIBUTION FROM HOLDING COMPANY					CONVERSION TO A C CORPORATION				
804374					CONF							0	0	0	0	false		0	0												0	0	0	0																			
804422					CONF							0	0	0	0	false		0	0												0	0	0	0																			
804815					CONF							0	0	0	0	false		0	0												0	0	0	0																			
804860	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0																
804963	20545				CONF	17359	8351			35420	26224	0	0	0	0	false		0	0		13493			36394		51412					0	0	0	0				Miscellaneous service fees	Standby letters of credit and trade fees			Outside services	Depreciation expense on software										
805045					CONF							0	0	0	0	false		0	0												0	0	0	0																			
805250	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	123	0	110	0	0	0	0	0	0	0	0	0	0	0																
805335					CONF							0	0	0	0	false		0	0					234							0	0	0	0							Amort prem Securities	Director's Deferred Comp											
805447					CONF							0	0	0	0	false		0	0												0	0	0	0																			
805670				129	CONF							0	0	0	0	false		0	0									151			0	0	0	0																			
805755					CONF	125					130	0	0	0	0	false		0	-7				467		113				108	127	0	0	0	0				Secondary Market Fees					Internet Banking Expense							Accounting Adjustment			
805876			119		CONF				-124			0	0	0	0	false		0	0					204		114					0	0	0	0							FAS 91 CONTRA EXPENSE												
806220					CONF							0	0	0	0	true		0	0												0	0	0	0														Gain on sale of $286,009 due to branch sale.					
806846	426	2	160	266	CONF				209	45	654	0	0	0	0	false	116	0	0		28	30	22	774	167	525	171	171	379	354	0	0	0	0		37	126				TRAVEL	CHARITABLE CONTRIBUTIONS	K-1 LOSSES										
806958	78	0	0	0	CONF	58	21	0	128	60	63	0	0	0	0	false	47	0	0	0	41	21	220	0	66	37	0	36	48	79	0	0	0	0	0	0	0	Loan Servicing Fees	ACH origination		Computer/Software Expense	Donations	Entertainment Expense										
807272					CONF							21	10	0	0	false		0	0												0	0	0	0										Quarterly Stock Option Posting	Dividend on Unallocated ESOP Shares posted quarterly								
807348					CONF							0	0	0	0	false		0	0												0	0	0	0																			
807432					CONF							0	0	0	0	false		0	0												0	0	0	0																			
807656					CONF							0	0	0	0	false		0	0												0	0	0	0																			
807946					CONF							0	0	0	0	false		0	0												0	0	0	0																			
807955					CONF							0	0	0	0	false		0	0					2294		955		1238			0	0	0	0																			
808176	0	0	0	0	CONF	-2444	-2348	1859	44852	14990	0	0	0	-3943	0	false	0	0	0	0	2543	0	0	20466	0	14234	0	0	0	0	0	0	0	0	0	0	0	Net Card Fee Expenses	Net Change in FV of Financial Instruments Accounted For Under a FV Option	Commercial Loan Other Income	Total Allocated Expenses	Merger Related Branch Closure Expenses				Transfer of Balance to OREO & Other							
808260	719			547	CONF	3438	286	250			922	5568	0	0	0	true	224	0	0	1016						1776		385	639	245	0	0	0	0				Non-Qual Plan	Operational Support Income	Miscellaneous Income	Operating Losses	Operating Supplies	CRA Low Inc Housing Amortization	Capital Contribution				1.q Elavon Marketing Fees -225. 2.q Travel & Entertainment- 210. 2.r Contributions-216.					
808345					CONF							0	0	0	0	false		15	0												0	0	0	0															FIXED ASSET ADJUSTMENT FOR 2017				
808354					CONF							0	0	0	0	false		0	0												0	0	0	0																			
808448					CONF							0	0	0	0	false		0	0												0	0	0	0																			
808653					CONF							0	0	0	0	false		0	0												0	0	0	0																			
809070					CONF							0	0	0	0	false		0	0												0	0	0	0																			
809276					CONF							0	0	0	0	false		0	0												0	0	0	0																			
809379					CONF							0	0	0	0	false		0	0												0	0	0	0																			
809539					CONF							0	0	0	0	false		0	0												0	0	0	0																			
809650	91		26	36	CONF							0	0	0	0	false	31	0	0				177	337	32		62	101	11	97	0	0	0	0										Holding Company transaction, input equity									
809678					CONF							0	0	0	0	false		0	0												0	0	0	0							General OCC Assessment												
809771	155		252	37	CONF		98		26	215	98	0	0	0	0	false	119	0	0		1866			1328	127	535	37			62	0	0	0	0					MISC OPERATING INCOME		CASH MANAGEMENT EXPENSE	CHARITABLE CONTRIBUTIONS	OTHER OPERATING EXPENSE										
809856					CONF							0	0	0	0	false		0	0												0	0	0	0																			
809940					CONF							0	0	0	0	false		0	0												0	0	0	0																			
810544					CONF							0	0	673	0	false		0	0												0	0	0	0												Result of bank merger January 1 2018							
810777	821	21	213	492	CONF	3	28	326	467	1285	566	0	0	0	0	false	333	0	0		611	28	177	1269	319	2132	207		1044	450	0	0	0	0	7	37	820	Low Income Housing	Commission Life Insurance	BOLI Death Benefit Payout	Employee Training , Dues and Other	Software Maint and Subscription	Cancellation of Contract - Merger										
810919	3383	0	0	0	CONF	-676	0	0	995	0	1512	0	0	0	0	false	696	0	0	0	1559	0	188	3274	0	4231	0	0	1507	0	0	0	0	0	0	0	0	Limited Partnership Expense			Misc- Software as a Service		Stock Based Compensation										
811046	1073				CONF				2143			0	0	0	0	false		0	0		830		1673	2520		600		2176			0	0	0	0							Software Costs												
811279					CONF							0	0	0	0	false		0	0	0	264			308		576			253	407	0	0	0	0																			
