"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDF664	RCFDF665	RCFDF666	RCFDF667	RCFDF668	RCFDF669	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK072	RCFDK073	RCFDK074	RCFDK075	RCFDK076	RCFDK077	RCFDK078	RCFDK079	RCFDK080	RCFDK081	RCFDK082	RCFDK083	RCFDK084	RCFDK085	RCFDK086	RCFDK087	RCFDK088	RCFDK089	RCFDK091	RCFDK092	RCFDK093	RCFDK095	RCFDK096	RCFDK097	RCFDK099	RCFDK100	RCFDK101	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK134	RCFDK135	RCFDK136	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK269	RCFDK271	RCFDK272	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDK283	RCFDK284	RCFDK285	RCFDK286	RCFDK287	RCFDK288	RCFNB572	RCFNB573	RCFNB574	RCFNK291	RCFNK292	RCFNK293	RCFNK294	RCFNK295	RCFNK296	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONF664	RCONF665	RCONF666	RCONF667	RCONF668	RCONF669	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	
724548																																																																																																																																												0	0	0							0	0	0	4	0	0	199	162	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	733	150	0	0	0	0	0	0				0	0	0	0	0	0	948	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
724744																																																																																																																																												0	0	0							0	7	0	5	0	243	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0				0	0	0	0	0	0	85	0	0	0	0	691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
724753																																																																																																																																												0	0	0										2	0	11	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	156	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
724847																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	337	170	984	0	0	0	2491	0	3433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4859	465	2909	0	232	0	0	0	10612	0	0	0	0	0	619	0	0	0	3565	4320	783	0	0	12401	2387	582	0	2467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
724940																																																																																																																																												0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
725376																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	724	0	574	226	17	0	0	0	27	0				408	0	0	0	0	0	51	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
725732	1005	0	19215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	858	0	522												0	0	0														23685	0	1248	0	0	0								0	0	0	0	0	5389	0	0	0	0	0	1940	1111	0	15430																0	0	0	0	0	0	0	0	0	0	
725741																																																																																																																																												0	0	0							0	69	0	216	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	194	2	3	0	0	0	0	0	0	0	0	0	0	65	0	915	128	0	0	0	0	0	0				150	1215	0	0	0	265	0	215	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
725844																																																																																																																																												0	0	0										0	0	0	14	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	242	170	0	0	0	0	0	867	0				0	415	0	0	0	554	324	56	0	0	467	115	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
725853																																																																																																																																												0	0	0							5	0	0	28	2	63	0	0	0	0	0	0	0	0	0						0	0	0	0	10	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
726234																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	574	0	0	0	0	0	337	0	0	0	0	0	0	0	0	0	0	0	37	0	729	0	0	0	0	0	574	0	0	0	0	0	0	0	1644	0	480	0	28	0	0	0	3790	579	0	0	0	0	900	0	0	165	5645	0	0	0	0	2412	1962	0	0	1325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
726355																																																																																																																																												0	0	0							0	0	0	0	0	31	0	0	11	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
726458																																																																																																																																												0	0	0							46	66	0	5	21	697	0	0	65	0	0	0	0	0	0						0	0	0	316	30	100	66	0	46	0	0	0	0	0	0	0	0	0	0	376	0	120	0	44	0	0	0	0	0				0	0	0	0	0	0	0	27	0	0	0	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
726953																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
727156																																																																																																																																												0	0	0							0	0	0	0	0	108	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	
727343																																																																																																																																												0	0	0							0	0	0	245	0	34	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				62	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
727455																																																																																																																																												0	0	0										215	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	2340	0	0	0	0	0	0	0				278	179	0	0	0	0	2269	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
728452																																																																																																																																												0	0	0							0	0	0	6	0	5	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	35	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
728742																																																																																																																																												623	0	212	0	0	0	0	0	0	0	0	0	133	0	262	32	0	508	0	0	961	0	0	0	0	0	0	0	0	0	0	0	0	0	100	24	0	0	0	0	0	0	0	0	0	0	0	0	5199	234	2329	0	118	0	0	0	4573	0	0	0	0	0	220	0	0	265	9013	40	0	0	0	6651	1242	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
728948																																																																																																																																												0	0	0	0	0	0	0	0	0	890	0	0	15	1184	5	909	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	80	0	0	0	0	890	0	1184	0	0	0	0	0	0	0	0	205	0	75	0	228	0	0	0	168	0	0	0	0	0	0	0	0	711	0	61	0	70	0	39	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	
728957																																																																																																																																												0	0	0							0	0	0	456	0	100	148	0	48	0	0	0	0	0	0						0	0	0	0	0	0	31	28	22	0	0	0	0	0	0	0	0	0	0	211	0	410	0	0	0	0	0	24	0				0	0	0	0	0	1459	241	0	0	0	85	379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729011																																																																																																																																												0	0	10										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	147	0	222	0	0	0	0	0	0	1	34	0	0	0	0	0	109	0	522	0	0	0	0	0	0	0				0	0	0	0	0	0	66	0	0	0	134	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729057																																																																																																																																												0	0	0							4	0	0	261	8	608	0	0	0	0	0	0	0	0	0						0	0	0	0	0	50	141	0	4	0	0	0	0	0	0	0	0	0	0	0	0	375	99	0	0	0	0	479	197				0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729132	2735	0	2589	152	0	0	1428	0	1277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4737	126	0	0	0	0	0	0	0	0	0	0	0	0	1374	0	0	1374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	564	0	0												0	0	0														5864	0	11941	0	0	0								0	0	0	0	0	0	2951	435	0	0	0	0	3964	0	0																0	0	0	0	0	0	0	0	0	0	
729310																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	610	0	1296	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	351	0	262	8	0	0	0	0	0	0	0	0	0	0	0	0	1036	93	2737	0	368	0	0	0	0	0	0	0	0	0	10	0	0	0	10	1667	0	0	0	1196	0	151	0	0	0	0	0	0	0	0	38	0	408	30	0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	
729459																																																																																																																																												0	0	0										70	0	0	164	0	95	0	0	0	0	0	0						0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	367	0	52	0	0	0	0	0	47	0				0	0	0	0	0	0	0	0	0	0	473	616	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729842																																																																																																																																												0	0	0							0	0	60	200	32	128	0	0	0	0	0	0	0	0	0						0	0	0	86	25	25	0	60	0	0	0	0	0	0	0	0	0	0	0	248	122	695	280	50	5	0	0	194	0				0	0	0	0	0	0	0	62	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
729945																																																																																																																																												0	0	0							0	723	50	50	15	386	0	33	0	0	0	0	0	0	5218						0	0	0	0	0	0	727	50	0	0	0	0	0	0	0	0	0	0	0	47	0	574	30	0	0	0	0	251	0				0	10	0	0	0	0	21	284	0	0	342	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
730446																																																																																																																																												0	0	0							43	0	0	0	0	73	0	0	265	0	0	0	0	0	0						0	0	0	0	0	22	0	0	43	0	0	0	0	0	0	0	0	0	0	449	0	46	0	0	0	0	0	0	0				0	0	0	0	406	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
730745																																																																																																																																												0	0	0							0	0	0	0	86	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	73	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
730857																																																																																																																																												0	0	0										149	0	5	159	0	0	0	0	0	0	0	0						0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	123	0	653	52	4	0	0	0	146	0				0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
731050																																																																																																																																												0	0	0							4	128	0	529	0	65	33	0	0	0	0	0	0	0	0						0	0	0	0	0	0	128	0	14	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0				0	0	0	0	0	0	151	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
731247																																																																																																																																												0	0	0	0	0	0	0	0	0	0	217	0	1228	128	1847	175	83	144	318	53	1887	0	0	0	0	0	0	0	0	0	0	0	153	151	0	217	0	0	0	0	0	29	0	0	0	0	0	0	1367	0	1735	2256	363	248	0	0	1048	0	0	0	0	0	1096	0	0	0	1738	265	0	65	185	552	0	0	0	0	0	0	0	0	0	0	41	0	122	41	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	
731957																																																																																																																																												0	0	0										4	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	565	0	19	0	0	0	132	0				0	0	0	0	0	0	475	0	21	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
732178																																																																																																																																												0	0	0										88	0	0	0	0	0	0	0	0	0	0	0						0	0	0	197	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	754	0	479	0	0	0	0	0	0	0				0	25	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
732253																																																																																																																																												0	0	0							0	0	0	73	68	15	50	68	0	0	0	0	0	0	0						0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	90	0	991	513	0	0	0	0	0	0				0	0	0	0	0	0	97	46	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
732459																																																																																																																																												0	0	0							0	0	0	3	8	254	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	70	0	79	165	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	
732637																																																																																																																																												0	0	0										0	1	0	0	0	0	0	0	0	0	0	0						0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	66	0	0	0	0	0	0				0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
732758																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	1885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6262	0	0	0	0	0	0	0	0	0	0	1996	0	2115	0	0	0	0	0	63	0	0	0	0	0	463	0	0	0	8019	0	11	0	0	64	889	0	0	1413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
732918																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	513	92	275	0	70	0	0	0	100	0	0	0	0	4	0	0	0	0	9136	2516	0	0	0	1167	0	211	0	92	0	0	0	0	0	0	2459	0	0	2213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
732954																																																																																																																																												0	0	0							0	20	0	44	0	34	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
733054																																																																																																																																												0	0	0	0	0	0	0	0	0	0	16	0	65	0	32	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	10	0	0	0	0	0	0	52	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
733540																																																																																																																																												0	0	0										77	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	56	0	0	0	0	0	0	0				37	0	0	0	148	0	0	40	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
733559																																																																																																																																												0	0	0							345	0	0	50	6	97	0	0	132	0	0	0	0	0	0						0	0	0	0	0	0	201	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
733661																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	17				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
733755																																																																																																																																												0	0	0										1	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	15	0	253	0	0	0	0	0	1	0				0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
733951																																																																																																																																												0	0	0							0	23	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	199	0	64	0	25	0	0	0	46	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
734051																																																																																																																																												0	0	0										235	0	836	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	307	0	32	0	83	0	0	0	1271	0				0	0	0	0	50	0	0	0	0	0	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
734248																																																																																																																																												0	0	0							0	0	0	45	0	441	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	1000	0	0	357	0	0	0	0	0	0	0	87	0	127	0	0	0	0	0	550	0				0	0	0	0	0	0	141	0	0	0	834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
734350																																																																																																																																												0	0	0										37	16	237	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1113	0	864	0	0	0	0	0	16	36				0	0	0	0	0	0	8	0	254	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
734538																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1484	0	0	0	0	0	0	0	0	0	0	2119	0	0	0	0	0	0	0	5527	0	0	0	0	0	0	0	0	0	8608	0	0	0	0	518	4024	0	0	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
734613																																																																																																																																												0	0	0										0	0	0	663	0	48	0	0	0	0	0	0						0	0	0	297	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	3559	119	3222	0	717	0	0	0	660	0				0	818	0	0	420	0	916	232	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
734855																																																																																																																																												0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
734949																																																																																																																																												0	0	0							0	0	0	52	97	137	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	237	0	630	373	0	0	0	0	419	0				0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
735049																																																																																																																																												0	0	0										37	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1126	0	827	0	0	0	0	0	0	0				0	0	0	0	0	0	127	0	0	0	120	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
735067																																																																																																																																												0	0	0							7	1	4	0	0	0	44	0	286	0	0	0	0	0	0						0	0	0	0	0	0	1	4	7	0	0	0	0	0	0	0	0	0	0	35	0	14	0	0	0	0	0	421	0				0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
735142																																																																																																																																												0	0	0							0	0	0	36	0	150	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
735357																																																																																																																																												0	0	0							0	0	0	0	0	0	5	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
735414																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	596	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
735441																																																																																																																																												0	0	0	0	0	0	0	0	0	239	186	0	108	0	170	221	0	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	239	0	0	0	50	13	0	0	0	0	0	71	18	8	62	39	0	0	0	382	0	0	0	0	0	0	0	0	0	0	0	0	0	2474	0	15	0	0	0	0	0	0	0	0	0	69	0	90	62	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	
735656																																																																																																																																												0	0	0										0	0	0	0	0	34	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	0	0	0	0	0	0	0				0	0	0	0	0	509	0	0	298	344	1626	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
735768																																																																																																																																												0	0	23	0	0	0	0	0	0	0	0	0	462	0	710	0	0	849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4190	121	0	0	0	0	0	0	4770	1383	0	0	0	0	0	0	0	706	3726	189	0	0	0	2320	9444	0	0	579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
