"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJJ26	RIADJJ27	RIADJJ28	RIADKW17	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
724230					CONF							0	0	0	0	false		0	0												0	0	0	0																							
724548					CONF							0	0	0	0	false		0	0												0	0	0	0																							
724744	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	162	0	190	0	0	0	0	0	0	0	0				0	0	0	0																
724904					CONF							-400	0	0	0	false		0	0												0	0	0	0														$400 thousand distribution to holding company									
724940					CONF							0	0	0	0	false		0	0												0	0	0	0																					0	0	
725077					CONF							0	0	0	0	false		0	0												0	0	0	0																							
725376					CONF							0	0	0	0	false		0	0												0	0	0	0																							
725732	0	0	0	0	CONF	245	102	0	566	325	0	0	0	0	0	false	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0					627	0	0	BBVA Compass Bank	Trade Finance		Software licenses and maintenance	Customer service offices											
725741	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
725853					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
726458					CONF							0	0	0	0	false		0	0												0	0	0	0																							
726953			50	48	CONF	-24						0	0	0	0	false		0	0					158							0	0	0	0								Net non interest income from title agency															
727174					CONF							0	0	0	0	false		0	0												0	0	0	0																							
728948					CONF							0	0	0	0	false		0	0												0	0	0	0																							
728957					CONF							0	0	0	0	false		0	0												0	0	0	0																							
729011					CONF							0	0	0	0	false		0	0												0	0	0	0																							
729057					CONF							0	0	0	0	false		0	0												0	0	0	0																							
729132	0	0	0	190	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0				0	93	0	108																
729178					CONF							0	0	0	0	false		0	0												0	0	0	0																transfer sva to alll							
729310	230	0	0	0	CONF	144	0	0	0	0	0	0	0	0	0	false	0	0	0	0	121	0	0	235	0	0	0	153	0	0	0	0	0	0				-239	0	237	0	Visa debit card fees															
729459	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
729570					CONF							0	0	0	0	false		0	0												0	0	0	0				0															0				
729842					CONF							0	0	0	0	false		0	0												0	0	0	0																							
729945					CONF							0	0	0	0	false		0	0												0	0	0	0																							
730745	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
731050					CONF							0	0	0	0	false		0	0												0	0	0	0																							
731247	638	0	0	0	CONF	258	0	0	589	0	0	170	0	0	0	false	0	0	0	0	0	0	0	502	0	1650	0	416	0	0	0	0	0	0				0	0	0	0	Other Misc Income			Debit and Credit Card Processing Charges			Unearned Comp related to Restricted Stock									
731957					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
732178					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
732253					CONF							0	0	0	0	false		0	0												0	0	0	0																							
732637	15		34	19	CONF							0	0	0	0	false	18	0	0					14	15	83	23			8	0	0	0	0						24																	
732758					CONF							0	0	0	0	false		0	0												0	0	0	0																							
732918	62		123	13	CONF	18	179		147	210	46	0	0	0	0	false	90	0	0		116	12	27	193	74	237	59	66		74	0	0	0	0								TITLE INSURANCE INCOME	LOAN ORIGINATION FEES		COMPUTER SOFTWARE AMORTIZATION	PA SHARES TAX	LIH PARTNERSHIP AMORTIZATION										
732954					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
733054	70	0	27	13	CONF	0	0	0	31	193	60	0	0	0	0	false	7	0	0	6	116	4	10	168	28	0	44	2	47	50	0	0	0	0				0	0	0	24				Service Charges Other Banks	Holding Company Fees	Software										
733540	10		9	6	CONF	51	1	7	8	11	7	0	0	0	0	false	2	0	0		6	1	1	85	22	8	18	6	3	9	0	0	0	0						18		Loan Fees	Misc Service Charges	Other Income	State Bank Dept	Bank Expense	Misc Expense										
733559					CONF							0	0	0	0	false		0	0												0	0	0	0																							
733661	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
733755	2	0	17	0	CONF	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	0	0	0	0	38	11	0	-1	12	0	0	0	0				0	0	0	0																
733951					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
734051	5	0	3	9	CONF	1	0	0	11	0	0	0	0	0	0	false	6	0	0	0	0	0	2	41	15	8	7	4	6	8	0	0	0	0				0	0	0	0	Income Deferred Receivable From Third Party			Internet Banking Expense												
734248					CONF							0	0	0	0	false		0	0												0	0	0	0																							
734350					CONF							0	0	0	0	false		0	0												0	0	0	0																							
734538					CONF							0	0	0	0	false		0	0												0	0	0	0																							
734613	0	0	0	0	CONF	0	0	0	119	0	0	0	0	0	0	false	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0				0	0	0	0				Shares Tax												
735049					CONF							0	0	0	0	false		0	0												0	0	0	0																							
735067					CONF							0	0	0	0	false		0	0												0	0	0	0																							
735414					CONF							0	0	0	0	false		0	0												0	0	0	0																							
735441					CONF							0	0	0	0	false		0	0												0	0	0	0																Cmnty Bnk merger reserve transferred to general Reserve for loan loss							
735656					CONF				116			0	0	0	0	false		0	0												0	0	0	0				0							NON QUALIFIED PLAN ADJUSTMENT												
735768	194				CONF				127			0	0	0	0	false		0	0											125	0	0	0	0				0							Network Administration												
735973					CONF							0	0	0	0	false		0	0												0	0	0	0																							
736158					CONF							0	0	0	0	false		0	0												0	0	0	0																							
736206	404				CONF	436						0	0	0	0	false		0	0		127			1220		274					0	0	0	0								LOAN RELATED DERIVATIVE INCOME															
736448	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	-61	0	0	173	0	0	480	0	0	181	0	0	241	0	0	0	0				0	0	0	0												Due to adoption of ASU 2016-01				
736550					CONF							0	0	0	0	false		0	0												0	0	0	0																							
736662					CONF							0	0	0	0	false		0	0												0	0	0	0																							
737548	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
738013	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
738040	234		49	72	CONF	-43			27	-43		0	0	0	0	false	67	0	0	333	129	99	7	561	65	485	127	11	44	215	0	0	0	0					10	11	60	Service Contract Income			Travel Expense	Change in Mortgage Loan Values											
738143					CONF							0	0	0	0	false		0	0												0	0	0	0																							
738255					CONF							0	0	0	0	false		0	0												0	0	0	0											Correspondent Bank Account Charges												
738303	115	28	114	1	CONF				82	102		0	0	0	0	false	43	0	0	3	153	20	180	226	41		43	122	160	107	0	0	0	0				0			33				bulk filing charge	software lease											
738572					CONF							0	0	0	0	false		0	0												0	0	0	0																							
738657	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
738769					CONF							14	0	0	0	false		0	0												0	0	0	0														STOCK OPTION BENEFIT									
739346	3	0	11	3	CONF	0	0	0	0	0	0	0	0	0	0	false	5	0	0	0	0	7	0	16	6	0	0	0	5	0	0	0	0	0				0	0	0	0																
739355	60	0	30	-2	CONF	0	0	0	80	0	0	0	0	0	0	false	15	0	0	0	0	0	8	169	17	83	20	8	65	10	0	0	0	0				0	0	0	0				Software Maintenance												
739430					CONF							0	0	0	0	false		0	0												0	0	0	0																							
739560	0	0	0	0	CONF	229	0	0	0	0	0	0	0	0	0	false	0	0	0	0	637	0	0	1660	0	601	0	2596	0	0	0	0	0	0				0	165	0	0	Income from limited partnership investment															
739832					CONF							0	0	0	0	false		0	0												0	0	0	0																Transfer of other liability for recourse of sold FHLB loans							
740249					CONF							0	0	0	0	false		0	0												0	0	0	0																							
741068	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
741152					CONF							0	0	0	0	false		0	0												0	0	0	0																							
741330	337				CONF	329			177	529	-411	0	0	0	0	false		0	0		89		41	652			116			198	0	0	0	0				0				INTERCHANGE FEES			RISK MANAGEMENT INSURANCE	SOFTWARE MAINTENANCE	DEFERRED LOAN EXPENSE										
741358	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
741648					CONF							0	0	0	0	false		0	0												0	0	0	0																							
741844					CONF							0	0	0	0	false		8	0												0	0	0	0																			Adjustment for ASU 2016-01 Equity Securities				
741956					CONF							0	0	0	0	false		0	0												0	0	0	0																							
741974					CONF							0	0	0	0	false		0	0												0	0	0	0																							
742056	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
742355	13	0	5	0	CONF	0	0	0	0	0	0	0	0	0	0	false	12	0	0	1	16	0	6	66	18	38	0	0	0	0	0	0	0	0				0	0	0	0																
742542	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
742636					CONF							0	0	0	0	false		0	0												0	0	0	0																							
742944	34		22		CONF							0	0	0	0	false	13	0	0	5	60	4	3	162	10	44	19		35	11	0	0	0	0					3	2	7																
743053					CONF							0	0	0	0	false		0	0												0	0	0	0																							
743679	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
743950					CONF							0	0	0	0	false		0	0												0	0	0	0																							
744238					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
744256					CONF							0	0	0	0	false		0	0												0	0	0	0														Deferred Stock Comp									
744854					CONF							0	0	0	0	false		0	0												0	0	0	0																							
745150					CONF							0	0	0	0	false		0	0												0	0	0	0																							
745347	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
745570					CONF							0	0	0	0	false		0	0												0	0	0	0																							
746157					CONF							0	0	0	0	false		0	0												0	0	0	0																							
746223					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
746429	0	0	0	0	CONF	0	0	0	117	0	0	0	0	0	0	false	0	0	0	0	0	0	166	164	0	0	0	0	0	174	0	0	0	0				0	0	0	0				Internet Banking Expense												
746513	106	0	25	49	CONF	0	0	0	180	11	0	0	0	0	0	true	29	0	0	15	18	11	34	215	48	258	21	3	33	119	0	0	0	0				0	0	12	21				FRANCHISE TAX	FEDERAL RESERVE CORRESPONDENT FEES											
746755					CONF							0	0	0	0	false		0	0												0	0	0	0																							
746942	5	0	4	4	CONF	4	0	0	28	1	0	0	0	0	0	false	4	0	0	1	0	0	8	71	6	0	10	10	0	6	0	0	0	0				0	0	1	6	MISC INCOME, CASH LONG/SHORT			IDOB,DONATION,SC,MISC EXP, ACCT LOSS,MILEAGE,MEALS	UNION INS DUES/EDU/ADVERTISING/SC/FEES											
746979	5		34		CONF	10			8	6	2	0	0	0	0	false	5	0	0	2		1		55	7	9	23	8		14	0	0	0	0							3	Fees on Other Services			Supervisory/Regulatory Exam Fees	Service Charges on Bank Accounts	Insurance Premiums (W/C)										
747051	0	0	0	0	CONF	0	0	0	0	0	0	700	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0							Capital injection									
747257					CONF							0	0	0	0	false		0	0												0	0	0	0																							
748254					CONF	0	0	0	0	0	0	0	0	0	0	false		0	0												0	0	0	0				0																			
748357					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
748441					CONF							0	0	0	0	false		0	0												0	0	0	0																							
748964					CONF							0	0	0	0	false		0	0												0	0	0	0								Exchange Fees					Debit Card Expense										
749242	2866				CONF	1989			2595			0	0	0	0	false		0	0		1407			4906		5328		1238			0	0	0	0				0				Mortgage loan fees			Software support fees												
749635					CONF							0	0	0	0	false		0	0												0	0	0	0																							
749840					CONF							0	0	0	0	false		0	0												0	0	0	0																							
749943	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
749952	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
750051	12	33	7	12	CONF	0	0	0	0	0	0	0	0	0	0	false	13	0	0	3	0	18	1	82	9	43	15	21	24	21	0	0	0	0				0	4	60	8																
750127	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
750154					CONF							0	0	0	0	false		0	0												0	0	0	0																							
750239	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	113	0	655	0	177	0	233	0	0	0	0	0	0				0	0	0	0																
750341	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
750444	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
750846					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
751254					CONF							0	0	0	0	false		0	0												0	0	0	0																							
751656	328	8	31	25	CONF				1508	406		0	0	0	0	false	129	0	0	80	330	58	70	36	126	607	58	29	185	139	0	0	0	0					44	56	22				Holding Company Expenses	Computer Hardware Software Maintenance											
751852	13	11	6	29	CONF	233	664		9	-2		0	0	0	0	false	17	0	0	3	12	2	1063	330	19	190	133		108	19	0	0	0	0								BANK ENTERPRISE AWARDS	NMTC INCOME		OREO EXPENSE	NMTC EXPENSE											
752644	41	0	27	17	CONF	0	0	0	16	0	0	0	0	0	0	false	18	0	0	8	22	3	56	75	33	0	48	0	0	0	0	0	0	0				0	0	21	0				Directors Retirement												
752831					CONF							0	0	0	0	false		0	0												0	0	0	0																							
753052	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
753324	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
753641	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0							Miscellaneous Expenses									
753856					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
754068					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
754246	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
754536					CONF							0	0	0	0	false		0	0												0	0	0	0																							
754826					CONF				217			0	0	0	0	false		0	0					1124		643					0	0	0	0				0							7881 OHIO FINANCIAL INST TAX	0											
754853					CONF							0	0	0	0	false		0	0												0	0	0	0																							
754929					CONF	538			314			0	0	0	0	false		0	0		218			657		595			339		0	0	0	0				0				Other profits and recoveries			Franchise Tax												
755047					CONF							0	0	0	0	false		0	0												0	0	0	0																							
755252					CONF							0	0	0	0	false		0	0												0	0	0	0																							
755421	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
755458					CONF							0	0	0	0	false		0	0												0	0	0	0														Return of Capital to Holding Company		Merger Activity - Discretionary ALLL Adjustment	Merger Activity - ALLL brought in from merged entity		Net Corrections for Income and Expenses Prior Period				
756343					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
756848	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
757377					CONF							0	0	-72	0	true		0	0												0	0	0	0																Per FDIC Exam, negative escrow on one loan was moved to Loan Loss Reserve							
757452					CONF				67			0	0	0	0	false		0	0					165					95	106	0	0	0	0					110			MPF FEE INCOME	SECONDARY MARKET FEE INCOME		INTERNET/MOBILE BANKING EXPENSE												
757612					CONF				242			0	0	0	0	false		0	0		187			696		427				269	0	0	0	0											PA SHARES TAX EXPENSE												
757779	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
758703	792				CONF				1047	429		0	0	0	0	false		0	0		332					670		442	599		0	0	0	0											SOFTWARE AND RELATED EXPENSE	WEB BANKING EXPENSES											
758842					CONF							0	0	0	0	false		0	0												0	0	0	0																							
758851					CONF							0	0	0	0	false		0	0												0	0	0	0																							
759045					CONF							0	0	0	0	false		0	0												0	0	0	0																							
759625	0	0	0	0	CONF	0	0	0	0	0	0	61	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0							ASU 2016-01 became effective for the Bank 01-01-19				Additional information for Item 5a above.  ASU 2016-01 became effective 01-01-19 for the Bank.  At t ransition, there is a cumulative-effect adjust- ment to retained earnings as of 01-01-19. The Bank h ad one equity instrument with a readily determined FMV in its portfolio.  The cumulative effect adju stment resulted in a reclassification of $61,000 (RI-E 5.a.) from AOCI to retained earnings.  The de ferred income table payable recorded at adoption was $16,000 (line RI-A item 10).					
760210	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
760331					CONF							0	0	0	0	false		0	0												0	0	0	0																							
760340	3	0	13	3	CONF	0	0	0	0	0	0	0	0	0	0	false	4	0	0	1	0	4	17	5	5	0	6	0	19	6	0	0	0	0				0	0	0	0																
760434					CONF							0	0	0	0	false		0	0					103							0	0	0	0																							
760649					CONF							0	0	0	0	false		0	0												0	0	0	0																							
760854					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
760939					CONF							0	0	0	0	false		0	0												0	0	0	0																							
760957					CONF							0	0	0	0	false		0	0												0	0	0	0																							
761244					CONF							0	0	0	0	false		0	0												0	0	0	0																							
761347	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
761459	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
761543					CONF							0	0	0	0	false		0	0												0	0	0	0																							
761806	3316	0	0	0	CONF	4082	0	0	0	0	0	296000	0	0	0	false	0	0	0	0	3584	0	0	6444	0	14436	0	4250	0	0	0	0	0	0				-515	0	0	0	Cash Management fees						The Holding Co contribution to the Bank's Surplus									
761833	6		3	1	CONF	9				40	26	0	0	0	0	false	9	0	0	1		1	89	79	17		26	12	67	12	0	0	0	0				0				AFFILIATE SERVICE CHARGE				ORE EXPENSE	DIRECTOR & OFFICER EXPENSE										
761851					CONF							0	0	0	0	true		0	0												0	0	0	0																		This was investment income posted in 2017 that should be 2018.  The correction was made post end of year.  The income is already posted in 2018 so the correction has been made and the income is 2018.	Posted in Prior year				
761954					CONF							0	0	0	0	false		0	0												0	0	0	0																							
762045	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
762353					CONF							0	0	0	0	false		0	0												0	0	0	0																							
762447					CONF							0	0	0	0	false		0	0		335		1822	933				490	538		0	0	0	0				0																			
762474	749				CONF	153	124		346			-9957	0	0	0	false		0	0		387					634		389			0	0	0	0								Rental income	Speedpay income		Consumer private mortgage insurance		Charitable contributions	Tax-free spin-off of two subsidiaries									
762773					CONF							0	0	0	0	false		0	0												0	0	0	0																			Year End Audit				
763211					CONF							0	0	0	0	false		0	0												0	0	0	0																							
763677					CONF							0	0	0	0	false		0	0												0	0	0	0																							
763930					CONF							0	0	0	0	false		0	0												0	0	0	0																							
764030	1741	0	0	0	CONF	0	0	0	1952	0	0	0	0	0	0	false	0	0	0	0	501	0	692	5893	0	5039	0	0	0	0	0	0	0	0				-276	0	0	0				Merger and Conversion Expense												
764058	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	459	0	155	0	0	0	0	0	0	0	0				0	0	0	0																
764067					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
764142					CONF							0	0	0	0	false		0	0												0	0	0	0																							
764151					CONF							0	0	0	0	false		0	0												0	0	0	0																							
764441					CONF							0	0	0	0	false		0	0												0	0	0	0																							
764816					CONF							0	0	0	0	false		0	0												0	0	0	0																							
765019	0	0	0	0	CONF	2193	442	419	2387	713	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	Fee Income on Derivatives	Income on acquired charged off loans	Visa Debit Card Income	Management Fee	Bank Shares Tax											
765318					CONF							0	0	0	0	false		0	0												0	0	0	0																							
765354	4	9	10	20	CONF	12	0	0	7	0	0	0	0	0	0	false	10	0	0	3	0	3	24	70	23	0	15	0	0	21	0	0	0	0				0	0	0	0	ATM Switch			Foreclosure and Repossession												
765505	241	0	120	14	CONF	0	0	0	0	0	0	0	0	0	0	false	49	0	0	13	122	18	23	368	86	417	112	84	172	68	0	0	0	0				0	0	0	0																
765662	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
765877					CONF							0	0	0	0	false		0	0												0	0	0	0																							
766052					CONF							0	0	0	0	false		0	0												0	0	0	0																							
766164	1531				CONF	777	405			1494		754	0	0	0	false		0	0					2303		1844		1123	1195		0	0	0	0				0	741			Factoring Client Service Charges / Fees	Gain - Interest in sale of a property owned by a borrower			IT License & Software		Holding Company Contribution for Employee Stock-based Compensation									
767040					CONF							0	0	0	0	false		0	0												0	0	0	0														sale of capital notes to directors									
767152					CONF							0	0	0	0	false		0	0												0	0	0	0																							
767246					CONF							0	0	0	0	false		0	0												0	0	0	0																							
767255	0	0	0	0	CONF	0	0	0	0	0	0	696	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0							Holding Company Capital Investment									
767554					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
767572					CONF							0	0	0	0	false		-19	0												0	0	0	0																			Subsequent event, deferred incm tax election under ASU 2018-2				
767611	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
767732					CONF	0	0	0	0	0	0	0	0	0	0	false		0	0												0	0	0	0				0																			
767974					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
768074	0	0	0	0	CONF	129	0	0	115	0	0	0	0	0	0	false	0	0	0	0	269	0	0	518	0	0	138	138	0	0	0	0	0	0				86	0	0	0	Affiliate Facilities $123 Affiliate Service $6			State Taxes												
768252	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
768458	2	19	3	12	CONF	22	0	0	41	0	0	0	0	0	0	false	10	0	0	0	13	24	56	98	10	0	6	0	48	18	0	0	0	0				0	2	31	0	Misc			Professional Services												
768476					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
768953					CONF							0	0	0	0	false		0	0												0	0	0	0																							
769156	0	0	0	0	CONF	0	0	0	11	0	0	0	0	0	0	false	0	0	0	0	0	0	0	13	11	0	0	0	0	0	0	0	0	0				0	0	0	7				PUBLIC RELATIONS												
769334	12	0	12	3	CONF	0	0	0	5	25	0	0	0	0	0	false	8	0	0	1	9	0	15	38	11	0	12	0	20	0	0	0	0	0				0	0	0	0				OTHER OPERATING	BOND MANAGEMENT											
770068	14		20	36	CONF							0	0	0	0	false	7	0	0		14	2	8	33	14	45	74	34	12	18	0	0	0	0					1	-25																	
770451	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
770545	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
770639					CONF							0	0	0	0	false		0	0												0	0	0	0																							
770657					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
770853					CONF							0	0	0	0	false		0	0												0	0	0	0																							
771047					CONF							0	0	0	0	false		0	0												0	0	0	0																							
771140	85	6	67	11	CONF	0	0	0	130	0	0	0	0	0	0	false	11	0	0	11	47	38	0	222	18	304	76	41	8	78	0	0	0	0				0	0	7	8				Debit program expense												
771458	183				CONF							0	0	0	0	false		0	0		152		53	724		470		371			0	0	0	0																							
771609	677				CONF	550		834			435	0	0	0	0	false		0	0		198			663		345					0	0	0	0								Lending Fees		Merchant Program Fees			Charitable Contributions	Subordinated Debt									
771748	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
771878	58		96		CONF	3	6		28	26	25	0	0	0	0	true	20	-33	0	1	82	2		173	15		14	3	7	65	0	0	0	0					1			release fees collected	Management fees		occ assessment	bank charges	dues and subscriptions						Accounting change ASC 326 adoped - Fair value of debt/equity securities				
772008	268	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	108	0	0	807	0	277	0	0	0	0	0	0	0	0				0	0	0	0																
772240	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0																
772446					CONF	679			5957			0	0	0	0	false		0	0												0	0	0	0				6				Intercompany income			Intercompany expense												
772754					CONF							0	0	0	0	false		0	0												0	0	0	0																							
773032	0	0	18	0	CONF	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	4	103	207	0	0	17	0	0	0	0	0	0	0				0	0	0	0																
773171	17	0	16	0	CONF	0	0	0	63	20	0	0	0	0	0	false	12	0	0	1	0	2	2	48	15	63	19	0	40	4	0	0	0	0				0	1	4	2				Service Fees	Loan Expense											
773247	1176				CONF	519						0	0	0	0	false		0	0		903			4879		2195					0	0	0	0				0				Non Interest Fees on Banking Services															
773443	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	213	0	168	0	0	0	0	0	0	0	0				0	0	0	0																
773470					CONF							0	0	0	0	false		0	0					166							0	0	0	0																							
