"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCFDL136	RCFDL137	RCFDL138	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	
3271007																																																																																																																																																																																																	22019	0	0	0	26154	248075	0	3742	0	25006	0	0	0	0	22602	0	0	22	12779	0	0	2059	2059	1235	57344	85449	22288	104139	0	2738	0.0832	0.1387	0.1261	0.0000	0.0000	0.0000	20543	2059	106	0	0	0	0	0	0	0	0	0	
3271799																																																																																																																																																																																																	11667	0	0	6871	17785	398293	0	4633	0	34872	0	0	0	0	41354	17489	0	746	51498	0	1975	4633	6608	6997	32382	56490	9856	306872	16949	0	0.084713	0.107012	0.089913	0.000000	0.000000	0.000000	34746	6608	126	0	0	0	0	0	0	0	0	0	
3271986																																																																																																																																																																																																	4791	0	0	0	22952	175524	0	3132	0	16761	0	0	0	0	18239	0	0	95	15598	0	0	1705	1705	9048	34311	25728	5324	109342	0	0	0.096285	0.135122	0.122490	0	0	0	16534	1705	227	0	0	0	0	0	0	0	0	0	
3272956																																																																																																																																																																																																	9282	0	0	0	11037	59163	0	1384	0	4295	0	0	0	0	4458	0	0	0	266	0	0	509	509	3552	16421	5577	6589	34651	0	0	0.067932	0.111414	0.098693	0.000000	0.000000	0.000000	3949	509	346	0	0	0	0	0	0	0	0	0	
3274709																																																																																																																																																																																																	16600	0	0	0	52384	397190	0	5411	0	30187	0	0	0	0	28236	0	0	0	9839	0	0	3180	3180	27848	84078	108180	26460	177870	65921	4596	0.0648	0.1120	0.0994	0	0	0	25056	3180	29	0	0	0	0	0	0	0	0	0	
3274772																																																																																																																																																																																																	115087	0	0	0	14609	580487	0	6109	0	59082	0	0	0	0	62816	0	0	2452	29498	0	0	5333	5333	27540	130996	88218	13167	339811	0	1579	0.1011	0.1475	0.1350	0.0000	0.0000	0.0000	57483	5333	20	0	0	0	0	0	0	0	0	0	
3275939																																																																																																																																																																																																	90736	0	0	0	47867	494475	0	10588	0	82557	0	0	0	0	77668	0	0	0	7353	0	0	4023	4023	93049	48255	90687	14748	262397	12449	7497	0.1663	0.2464	0.2336	0	0	0	73645	4023	1415	0	0	0	0	0	0	0	0	0	
3276543																																																																																																																																																																																																	13042	0	0	0	36220	219178	0	3338	0	18554	0	0	0	0	19309	0	0	0	6805	0	0	2020	2020	31908	20263	29838	10547	139222	0	1234	0.0778	0.1205	0.1079	0.0000	0.0000	0.0000	17289	2020	31	0	0	0	0	0	0	0	0	0	
3277241																																																																																																																																																																																																	14177	0	0	0	14327	161018	0	1859	0	13927	0	0	0	0	14625	0	0	277	9142	0	0	1454	1454	16737	17577	38450	5386	88937	0	0	0.0823	0.1262	0.1137	0.0000	0.0000	0.0000	13171	1454	352	0	0	0	0	0	0	0	0	0	
3277876	101808	0	0	0	226165	1266562	0	18700	0	57119	0	0	0	0	66747	0	0	1771	17822	0	0	10461	10461	244189	91480	278836	68907	669421	0	0	0.045787	0.080549	0.067924	0	0	0	56286	10461	833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8244	828656	0	0	0	0	0	878860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100468	1340	0	0	0	0	0	0	1336	143176	81653	0	0	0	0	0	0	0	0	0	483	277863	600514	0	0	0	0	0	78429	0	545	8004	973	-17364	886	0	0	0	885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8911	0	26	20	8865	0	0	0	244189	91506	278856	679171	0	18301	139428	679171	836900	0	0	0	56286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1229296	0	1229296	101808			0	226165									0																																			
3277988																																																																																																																																																																																																	95027	0	0	0	5864	537611	0	5957	0	56280	0	0	0	0	61281	0	0	1862	41530	0	0	5356	5356	63264	50075	65410	15033	364464	0	0	0.103573	0.143224	0.130707	0.000000	0.000000	0.000000	55925	5356	355	0	0	0	0	0	0	0	0	0	
3278547																																																																																																																																																																																																	19390	0	0	0	40407	163019	0	2502	0	1234	0	0	0	0	1966	0	0	478	5061	0	0	1283	1283	18336	48195	17117	9451	81621	0	0	0.0059	0.0194	0.0097	0.0000	0.0000	0.0000	983	983	34	0	0	0	0	0	0	0	0	0	
3280335																																																																																																																																																																																																	27810	0	0	0	9566	132072	0	1500	0	12050	0	0	0	0	12745	0	0	20	383	0	0	1063	1063	11707	31282	23211	4210	67004	0	0	0.0908	0.1506	0.1380	0.0000	0.0000	0.0000	11682	1063	368	0	0	0	0	0	0	0	0	0	
3280625																																																																																																																																																																																																	15623	0	0	0	99217	381712	0	4429	0	35104	0	0	0	0	36487	0	0	2867	40101	0	0	3604	3604	13862	107945	32159	12416	229187	1053	0	0.0860	0.1269	0.1144	0.0000	0.0000	0.0000	32883	3604	1210	0	0	0	0	0	0	0	0	0	
3281293																																																																																																																																																																																																	8662	0	0	0	36066	239524	0	3191	0	27823	0	0	0	0	27597	0	0	0	17465	0	0	2307	2307	11044	31041	61131	7173	136533	0	0	0.108048	0.150247	0.137687	0	0	0	25290	2307	693	0	0	0	0	0	0	0	0	0	
3281510																																																																																																																																																																																																	64967	0	0	0	0	285411	0	2681	0	48897	0	0	0	0	49749	0	0	289	7359	0	0	2681	2681	50969	16227	11164	5716	209533	0	1631	0.1716	0.2221	0.2102	0.0000	0.0000	0.0000	47068	2681	0	0	0	0	0	0	0	0	0	0	
3282012																																																																																																																																																																																																	5318	0	0	0	32196	86160	0	744	0	8286	0	0	0	0	7772	0	0	0	2958	0	0	690	690	4460	32607	2208	2912	46057	0	0	0.0824	0.1409	0.1284	0.0000	0.0000	0.0000	7082	690	714	0	0	0	0	0	0	0	0	0	
3282021																																																																																																																																																																																																	20937	0	0	0	10086	148695	0	4231	0	13681	0	0	0	0	14906	0	0	0	0	0	0	1312	1312	23141	13127	29153	7048	87360	0	0	0.0938	0.1461	0.1332	0.0000	0.0000	0.0000	13594	1312	87	0	0	0	0	0	0	0	0	0	
3282692																																																																																																																																																																																																	55347	0	0	0	593	152517	0	2969	0	3921	0	0	0	0	5102	0	0	0	6410	0	0	1188	1188	60685	2879	1370	7604	90537	0	0	0.0266	0.0547	0.0420	0.0000	0.0000	0.0000	3914	1188	7	0	0	0	0	0	0	0	0	0	
3282852																																																																																																																																																																																																	32641	0	0	0	20561	347770	0	3521	0	35594	0	0	0	0	38565	0	0	0	0	0	0	3460	3460	28626	39127	28188	14697	254853	970	476	0.104179	0.139369	0.126865	0.000000	0.000000	0.000000	35105	3460	13	0	0	0	0	0	0	0	0	0	
3283372																																																																																																																																																																																																	10803	0	0	4546	3509	60591	0	1147	0	5482	0	0	0	0	5961	0	0	0	4120	0	0	483	483	13640	5628	9783	2202	32687	0	0	0.092098	0.148880	0.136817	0	0	0	5478	483	4	0	0	0	0	0	0	0	0	0	
3283765																																																																																																																																																																																																	5630	0	0	0	3542	64371	0	1457	0	9103	0	0	0	0	9760	0	0	0	3255	0	0	691	691	987	11725	3727	1581	49355	238	0	0.1383	0.1791	0.1665	0.0000	0.0000	0.0000	9069	691	34	0	0	0	0	0	0	0	0	0	
3284070																																																																																																																																																																																																	4360714	0	0	0	9638886	88627039	40	731399	0	13336071	0	0	0	0	13920766	1698999	0	0	577738	-2233	0	731399	731439	4507019	8918690	8059410	7571931	69224835	1776643	0	0.1561	0.1784	0.1690	0.0000	0.0000	0.0000	13189327	731439	14942	100716	12907615	0	0	0	0	0	0	0	
3284100																																																																																																																																																																																																	17352	0	0	0	7164	73895	0	670	0	6677	0	0	0	0	7206	0	0	0	2215	0	0	609	609	22835	1763	5025	2445	44811	0	0	0.0907	0.1479	0.1354	0.0000	0.0000	0.0000	6597	609	80	0	0	0	0	0	0	0	0	0	
3284397																																																																																																																																																																																																	812613	0	0	0	1897562	5974924	0	85240	0	1987100	0	0	0	0	1995693	0	0	0	73423	0	0	60466	60466	728002	214266	637698	291840	4434955	0	0	0.327073	0.414692	0.402127	0.000000	0.000000	0.000000	1935227	60466	51873	0	0	0	0	0	0	0	0	0	
3284445																																																																																																																																																																																																	20735	0	0	0	8316	115808	0	1383	0	14082	0	0	0	0	15027	0	0	0	0	0	0	1082	1082	25893	4406	2225	3463	84531	0	0	0.1415	0.1743	0.1617	0.0000	0.0000	0.0000	13945	1082	137	0	0	0	0	0	0	0	0	0	
3284490																																																																																																																																																																																																	77922	0	0	0	15088	377986	0	3115	0	34709	0	0	0	0	37776	0	0	9621	0	0	0	3115	3115	802	93361	20670	33664	266197	0	0	0.0989	0.1259	0.1155	0.0000	0.0000	0.0000	34661	3115	48	0	0	0	0	0	0	0	0	0	
3284780																																																																																																																																																																																																	357	0	0	0	14110	87494	0	3234	0	9063	0	0	0	0	10836	0	0	89	42	0	1200	884	2084	3488	13880	10263	15657	62729	0	0	0.0993	0.1585	0.1280	0.0000	0.0000	0.0000	8752	2084	111	0	2018	0	0	0	0	0	0	0	
3285246																																																																																																																																																																																																	5329	0	0	0	10384	43992	0	332	0	4573	0	0	0	0	4738	0	0	0	0	0	0	332	332	0	11387	9328	1574	23374	0	0	0.0983	0.1563	0.1453	0.0000	0.0000	0.0000	4406	332	105	0	0	0	0	0	0	0	0	0	
3285778																																																																																																																																																																																																	14998	0	0	0	21343	175388	0	2938	0	9038	0	0	0	0	11345	0	0	0	10886	0	862	1735	2597	16261	21975	18645	22094	121155	436	195	0.050141	0.082456	0.063581	0.000000	0.000000	0.000000	8748	2597	67	0	0	0	0	0	0	0	0	0	
3286999																																																																																																																																																																																																	5446	0	0	6041	0	95220	0	904	0	6945	0	0	0	0	7849	0	0	0	4681	0	0	904	904	3644	7139	44577	4010	40764	0	0	0.0750	0.1079	0.0954	0	0	0	6945	904	0	0	0	0	0	0	0	0	0	0	
3287503																																																																																																																																																																																																	27083	0	0	0	30679	201963	0	2293	0	17781	0	0	0	0	19391	0	0	0	491	0	0	1805	1805	40078	19211	13280	10168	131391	0	0	0.0874	0.1347	0.1222	0.0000	0.0000	0.0000	17586	1805	195	0	0	0	0	0	0	0	0	0	
3287660																																																																																																																																																																																																	44917	0	0	0	9439	808060	0	32334	0	148634	0	0	0	0	155922	0	0	0	37997	0	0	7570	7570	39064	16450	402355	22721	382075	0	0	0.1787	0.2685	0.2554	0.0000	0.0000	0.0000	148352	7570	282	0	0	0	0	0	0	0	0	0	
3288452																																																																																																																																																																																																	13927	0	0	0	44359	259351	0	3787	0	26648	0	0	0	33	27582	0	0	378	16749	0	0	2300	2300	31795	41860	42253	10290	145832	2716	0	0.0982	0.1511	0.1385	0.0000	0.0000	0.0000	25282	2300	1366	33	25000	0	0	0	0	0	0	0	
3288742																																																																																																																																																																																																	24968	0	0	1509	0	120988	0	1832	0	11726	0	0	0	0	12789	0	0	626	4624	0	0	1064	1064	19359	8632	28160	2684	66669	0	0	0.095491	0.151651	0.139034	0	0	0	11725	1064	0	0	0	0	0	0	0	0	0	0	
3290231																																																																																																																																																																																																	5654	0	0	0	27554	134111	0	2261	0	12090	0	0	0	0	12759	0	0	151	1457	0	0	1224	1224	18798	19489	8531	7910	88916	0	409	0.086044	0.131734	0.119097	0	0	0	11535	1224	146	0	0	0	0	0	0	0	0	0	
3290240																																																																																																																																																																																																	25784	0	0	0	45258	250508	0	2546	0	25904	0	0	0	0	27664	0	0	566	23732	0	0	2164	2164	17966	54988	48970	1808	130476	0	0	0.1042	0.1601	0.1476	0.0000	0.0000	0.0000	25500	2164	404	0	0	0	0	0	0	0	0	0	
3293540																																																																																																																																																																																																	23378	0	0	0	5291	166194	0	4121	0	19670	0	0	0	0	21100	0	0	0	5628	0	0	1638	1638	19772	19124	7666	2696	123400	0	0	0.1193	0.1588	0.1464	0.0000	0.0000	0.0000	19462	1638	208	0	0	0	0	0	0	0	0	0	
3293746																																																																																																																																																																																																	4506	0	0	0	42746	136821	0	1974	0	7140	0	0	0	0	8233	0	0	12	1393	0	0	1118	1118	34957	13105	9228	18016	81463	0	0	0.052006	0.092981	0.080355	0.000000	0.000000	0.000000	7115	1118	25	0	0	0	0	0	0	0	0	0	
3294583																																																																																																																																																																																																	223545	0	0	0	277594	1431618	0	4084	0	200922	0	0	0	0	169287	0	0	872	28087	0	0	4084	4084	259954	878615	54987	66393	225499	0	0	0.126068	0.380169	0.370998	0.000000	0.000000	0.000000	165203	4084	354	0	0	0	0	0	0	0	0	0	
3295320																																																																																																																																																																																																	3316	0	0	0	61914	289731	0	4338	0	37966	0	0	0	0	40479	0	0	950	3188	0	0	2971	2971	5324	59279	10440	13265	218512	0	377	0.1288	0.1714	0.1588	0.0000	0.0000	0.0000	37508	2971	81	0	0	0	0	0	0	0	0	0	
3296149																																																																																																																																																																																																	37112	0	0	12056	2438	61886	0	99	0	19312	0	0	0	0	19411	0	0	0	0	0	0	99	99	313	49868	0	1620	11804	0	0	0.3166	0.8913	0.8868	0.0000	0.0000	0.0000	19312	99	0	0	0	0	0	0	0	0	0	0	
3296859																																																																																																																																																																																																	18807	0	0	0	7945	91762	0	4424	0	9831	0	0	0	0	10613	0	0	0	2218	0	0	872	872	15725	15517	0	9133	64807	0	0	0.1045	0.1621	0.1488	0.0000	0.0000	0.0000	9741	872	90	0	0	0	0	0	0	0	0	0	
3297490																																																																																																																																																																																																	22663	0	0	0	8697	102231	0	813	0	11057	0	0	0	0	11731	0	0	0	752	0	0	787	787	9369	23187	16353	2135	54022	0	0	0.114936	0.174553	0.162843	0	0	0	10944	787	113	0	0	0	0	0	0	0	0	0	
3299168																																																																																																																																																																																																	17848	0	0	0	6479	143158	0	903	0	12162	0	0	0	0	13053	0	0	0	0	0	0	903	903	20609	5512	35678	16319	82243	0	0	0.0847	0.1290	0.1201	0.0000	0.0000	0.0000	12150	903	12	0	0	0	0	0	0	0	0	0	
3299814																																																																																																																																																																																																	25482	0	0	0	100688	375673	0	10813	0	14596	0	0	0	0	17224	0	0	231	21737	0	0	3355	3355	75898	52118	20731	25448	236583	0	45	0.0362	0.0660	0.0532	0.0000	0.0000	0.0000	13869	3355	682	0	0	0	0	0	0	0	0	0	
3301641																																																																																																																																																																																																	9732	0	0	0	4048	121404	0	1565	0	15412	0	0	0	0	12627	0	0	28	1252	0	0	1277	1956	7241	7677	7982	7996	95988	0	4029	0.0886	0.1240	0.1048	0.0000	0.0000	0.0000	10671	1956	33	0	0	0	0	0	0	0	0	0	
3301865																																																																																																																																																																																																	14855	0	0	0	3247	87431	0	1900	0	7232	0	0	0	0	8100	192	0	0	0	0	0	867	867	11864	7957	4001	2776	65511	192	0	0.0825	0.1186	0.1059	0.0000	0.0000	0.0000	7233	867	-1	0	0	0	0	0	0	0	0	0	
3302312																																																																																																																																																																																																	25079	0	0	251	31368	211507	0	1816	0	21035	0	0	0	0	22758	0	0	1067	5626	0	0	1844	1844	32763	32776	4225	10529	143358	0	0	0.1008	0.1464	0.1345	0.0000	0.0000	0.0000	20914	1844	121	0	1359	7863	0	0	0	0	0	0	
3303298	5564861	0	3516	0	13201942	106242373	0	1339626	0	18284507	63352	0	0	956775	10682171	5764904	5458406	112277	14326045	-582906	104000	1019427	1123427	4577063	15996141	16165250	3754276	60456811	571664	0	0.102159	0.131541	0.117707	0.101897	0.117354	0.130799	9558744	1123427	157873	1038790	17240217	6390683	962280	0	0	0	0	0	0	0	0	0	0	0	0	0	1323549	0	346278	81207887	0	63934	28388	73041	0	73072382	71	888	888	3141150	3141150	61433	606766	0	2472951	0	0	9138187	12609	0	0	0	0	1820845	3744016	0	0	0	0	0	0	249253	2011236	9760611	117767	1063075	0	0	0	571664	0	0	8476	1954975	15469471	55639460	956775	0	0	0	0	14214375	9180706	736506	536539	6348	9047108	56139	990	1013	0	54136	12670	0	2526	0	10144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12544	12544	0	0	12544	0	29130	29130	0	0	0	29130	7163023	0	801576	1842	6359605	0	220709	1102840	4639486	17628731	17282476	69383665	0	3525746	8641238	69383665	81554165	0	0	0	9571353	31967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102717808	0	93567012	5564861			0	13201942									956775																																			
3303917																																																																																																																																																																																																	5348	0	0	0	52856	312596	0	4055	0	33603	0	0	0	0	36642	0	0	0	3007	0	0	3039	3039	7072	60921	40808	17900	207849	340	0	0.110107	0.151368	0.138813	0.000000	0.000000	0.000000	33603	3039	0	0	0	0	0	0	0	0	0	0	
3303944																																																																																																																																																																																																	18503	0	0	0	0	56759	0	1155	0	2802	0	0	0	0	3265	0	0	0	1189	0	0	463	463	17753	1310	5273	3571	33578	0	0	0.0488	0.0899	0.0771	0	0	0	2802	463	0	0	0	0	0	0	0	0	0	0	
3303953																																																																																																																																																																																																	20952	0	0	0	51144	72337	0	0	0	4732	0	0	0	0	4704	0	0	0	0	0	0	0	0	24486	47773	0	32	32	0	0	0.070300	0.490664	0.490664	0.000000	0.000000	0.000000	4704	0	28	0	0	0	0	0	0	0	0	0	
3304428																																																																																																																																																																																																	3814	0	0	0	18019	59543	0	634	0	2165	0	0	0	0	2477	0	0	0	0	0	0	423	423	2699	26283	4874	3781	26118	0	0	0.034469	0.073736	0.061144	0.000000	0.000000	0.000000	2054	423	111	0	0	0	0	0	0	0	0	0	
3306280																																																																																																																																																																																																	39188	0	0	0	11199	274493	0	4619	0	34335	0	0	0	0	29791	0	0	0	15998	0	0	2526	2526	58623	8090	35754	28688	176643	0	7069	0.1064	0.1475	0.1350	0	0	0	27265	2526	1	0	0	0	0	0	0	0	0	0	
3306299																																																																																																																																																																																																	16811	0	0	0	16684	119804	0	2287	0	2199	0	0	0	0	3243	0	0	0	0	0	0	1050	1050	23642	14211	6207	14063	78025	0	0	0.0181	0.0392	0.0265	0.0000	0.0000	0.0000	2193	1050	6	0	0	0	0	0	0	0	0	0	
3306598																																																																																																																																																																																																	3554	0	0	0	16775	141226	0	2506	0	13829	0	0	0	0	15009	163	0	218	1606	0	0	1322	1322	6761	18121	34784	6700	83851	136	0	0.098507	0.143496	0.130857	0.000000	0.000000	0.000000	13687	1322	142	0	0	0	0	0	0	0	0	0	
3308145																																																																																																																																																																																																	3185	0	0	0	17171	101184	0	1844	0	10395	0	0	0	0	9974	0	0	1030	0	0	0	728	728	31106	15758	4257	5232	51867	0	1123	0.0903	0.1747	0.1619	0.0000	0.0000	0.0000	9246	728	26	0	0	0	0	0	0	0	0	0	
3308314																																																																																																																																																																																																	22550	0	0	0	3003	157068	0	1982	0	14348	0	0	0	0	16121	0	0	301	8137	0	0	1776	1776	3466	22424	0	5767	133156	0	0	0.0881	0.1136	0.1011	0.0000	0.0000	0.0000	14345	1776	3	0	0	0	0	0	0	0	0	0	
3308471																																																																																																																																																																																																	5491	0	0	0	10611	94818	0	2180	0	11391	0	0	0	0	12185	0	0	0	2481	0	0	949	949	749	21566	9407	7034	65009	0	0	0.1189	0.1631	0.1504	0.0000	0.0000	0.0000	11236	949	155	0	0	0	0	0	0	0	0	0	
3308529																																																																																																																																																																																																	8137	0	0	0	0	65692	0	1261	0	5031	0	0	0	0	5671	0	0	133	1609	0	0	640	640	314	16452	6260	12007	43928	0	0	0.0747	0.1121	0.0995	0	0	0	5031	640	0	0	0	0	0	0	0	0	0	0	
3308574																																																																																																																																																																																																	5450	0	0	0	0	41819	0	1054	0	3189	0	0	0	0	3629	0	0	0	1305	0	0	440	440	5245	278	3905	6519	33354	0	0	0.0747	0.1027	0.0903	0.0000	0.0000	0.0000	3189	440	0	0	0	0	0	0	0	0	0	0	
3309393																																																																																																																																																																																																	9593	0	0	0	8198	133300	0	880	0	11999	0	0	0	0	12821	0	0	613	0	0	0	880	880	6152	33553	14353	6452	80034	0	0	0.0885	0.1340	0.1248	0.0000	0.0000	0.0000	11941	880	58	0	0	0	0	0	0	0	0	0	
3309571																																																																																																																																																																																																	3232	0	0	0	16627	102365	0	2523	0	14731	0	0	0	0	15050	0	0	0	10684	0	0	1076	1076	619	26166	3725	2480	73621	0	0	0.1393	0.1780	0.1653	0.0000	0.0000	0.0000	13974	1076	757	0	0	0	0	0	0	0	0	0	
3310287																																																																																																																																																																																																	2823	0	0	0	7301	12726	0	0	0	11241	0	0	0	0	11167	0	0	0	0	0	0	0	0	1760	8142	148	2402	2402	0	0	0.8730	2.7210	2.7210	0.0000	0.0000	0.0000	11167	0	74	0	0	0	0	0	0	0	0	0	
3312124																																																																																																																																																																																																	10959	0	0	0	7664	85483	0	838	0	8037	31	0	0	0	7960	0	0	0	1455	0	0	764	764	14143	5697	16994	5434	48594	0	0	0.084996	0.130376	0.117863	0.000000	0.000000	0.000000	7196	764	78	0	0	0	0	0	0	0	0	0	
3313943																																																																																																																																																																																																	377325	0	0	0	0	417164	0	0	0	334868	0	0	0	0	334868	0	0	0	0	0	0	0	0	5380	377351	0	34433	34433	0	0	0.854235	3.046941	3.046941	0	0	0	334868	0	0	0	0	0	0	0	0	0	0	0	
3314043																																																																																																																																																																																																	43945	0	0	0	9993	105545	0	123	0	13813	0	0	0	0	13636	0	0	0	0	0	0	123	123	1996	51871	786	5379	50715	0	0	0.168300	0.218330	0.216360	0.000000	0.000000	0.000000	13513	123	-62	0	0	0	0	0	0	0	0	0	
3314119																																																																																																																																																																																																	8204	0	0	0	501	45897	0	1106	0	3867	103	0	0	0	4285	0	0	0	0	0	0	418	418	8188	3744	4823	5402	30249	0	0	0.0837	0.1309	0.1181	0.0000	0.0000	0.0000	3867	418	0	0	0	0	0	0	0	0	0	0	
3316739																																																																																																																																																																																																	1725	0	0	0	12056	48869	0	489	0	4356	0	0	0	0	4611	0	0	0	418	0	0	404	404	1172	12780	11612	2677	23546	0	0	0.084135	0.143030	0.130498	0	0	0	4207	404	149	0	0	0	0	0	0	0	0	0	
3317192																																																																																																																																																																																																	5623	0	0	0	4835	78506	0	1841	0	4155	0	0	0	0	4832	0	0	430	762	0	0	820	820	5053	5525	11427	8594	58199	0	0	0.0515	0.0748	0.0621	0.0000	0.0000	0.0000	4012	820	143	0	0	0	0	0	0	0	0	0	
3317932																																																																																																																																																																																																	35473	0	0	3145	24454	762868	0	10382	0	64486	0	0	0	0	71395	0	0	0	0	0	0	7756	7756	24467	31622	199936	19759	516242	1887	0	0.0850	0.1148	0.1023	0.0000	0.0000	0.0000	63639	7756	587	0	0	0	0	0	0	0	0	0	
3320576																																																																																																																																																																																																	19423	0	0	0	5735	187392	0	8900	0	25512	0	0	0	0	24115	0	0	0	1310	0	0	2011	2011	22347	16659	0	25877	157286	14279	0	0.1202	0.1566	0.1435	0.0000	0.0000	0.0000	22104	2011	2615	0	0	0	0	0	0	0	0	0	
3320781																																																																																																																																																																																																	35413	0	0	31	180782	684099	0	8571	0	73599	521	0	0	0	72087	0	0	2443	45115	0	0	6090	6090	34465	184606	70609	23641	393522	0	0	0.099715	0.147977	0.135475	0	0	0	65997	6090	2920	0	0	0	0	0	0	0	0	0	
3322468																																																																																																																																																																																																	18339	0	0	0	0	248768	0	4462	0	35127	125	0	0	0	37978	0	0	152	3328	0	0	2851	2851	1222	19156	20752	5761	212100	0	0	0.1399	0.1677	0.1551	0.0000	0.0000	0.0000	35127	2851	0	0	0	0	0	0	0	0	0	0	
3324994																																																																																																																																																																																																	8357	0	0	0	12265	113429	0	1958	0	8628	186	0	0	0	9574	0	0	0	7955	0	0	1077	1077	549	32549	12861	8770	69230	0	0	0.0761	0.1122	0.0996	0.0000	0.0000	0.0000	8497	1077	131	0	0	0	0	0	0	0	0	0	
3325759																																																																																																																																																																																																	5056	0	0	37579	9203	610606	0	6902	0	97373	0	0	0	0	95233	0	0	2589	0	0	0	5930	5930	15776	140843	47371	56021	415393	0	292	0.1483	0.2005	0.1880	0.0000	0.0000	0.0000	89303	5930	-3187	0	0	0	0	0	0	0	0	0	
3327164																																																																																																																																																																																																	152209	0	0	4578	88844	804019	0	5855	0	70092	0	0	0	0	74058	0	0	50	58373	0	0	5855	5855	143940	131137	34596	23007	497339	0	0	0.090621	0.129477	0.119241	0.000000	0.000000	0.000000	68203	5855	1889	0	0	0	0	0	0	0	0	0	
3328376																																																																																																																																																																																																	6146	0	0	0	53249	135090	0	3604	0	17230	0	0	0	0	17200	0	0	10	3491	0	0	1018	1018	7490	44680	27401	3890	57535	0	0	0.1199	0.2182	0.2053	0	0	0	16182	1018	1048	0	0	0	0	0	0	0	0	0	
3329702																																																																																																																																																																																																	27406	0	0	27372	132661	698170	0	5109	0	75016	0	0	0	0	79153	0	0	3046	119769	0	0	5256	5256	22506	195436	84060	10247	399434	0	0	0.1151	0.1461	0.1364	0.0000	0.0000	0.0000	73897	5256	1119	0	0	0	0	0	0	0	0	0	
