"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
2634351																																																																																																																																																																																																																											1635655	0																					
2641827																																																																																																																																																																																																																											2124	0																					
2642598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3488	3488	0	0	3488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113369				0	0	0	0	0	1879	0	0	0	0	0	3554	0	0	3554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40337	0	78	35436	4823	8429	0	8429	785	0	0	24	0	0	761	157531	0	901	765	0	155865	0	0	0	2473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2134	9190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30712	6142	0	0	0	6142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9190	0	0	0	0	0	0	0	0	0	0	13785	0	0	0	0	0	0	0	257179	0	11987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2643595																																																															0	0	0																																																																																																																																																										169273	0																					
2649122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5959	1192	0	0	5959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	27	272688	0	0	0	0	0	0	-54	0	6412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182011	0	0	178786	3225	14230	0	14230	2509	0	0	0	0	0	2509	900244	0	5851	9389	0	885004	0	0	0	11083	0	0	0	0	0	0	0	196815	196815	0	61719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202145	16739	0	0	0	0	0	0	0	0	0	12745	12745	12745	0	0	0	0	0	0	0	136372	27274	0	0	0	27274	0	0	40617	0	3108	0	5	413	0	2652	0	0	0	0	0	0	0	0	0	11	27	5	16739	0	0	0	0	0	0	0	0	1	1	25109	0	0	0	0	0	0	0	1298508	0	0	0	48951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2649177																																																																																																																																																																																																																																																	
2651899																																																																																																																																																																																																																											7587	0																					
2652092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22692	22692	0	0	22692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	841811	0	0	0	0	0	0	0	0	20205	0	0	0	0	0	60036	0	0	60036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	806293	0	0	806293	0	92909	0	92909	32813	0	0	0	0	0	32813	6908858	0	17470	3380	0	6888008	0	0	0	104395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28264	125722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	517588	103518	0	0	0	103518	0	0	493162	0	2612	0	0	2281	331	0	0	0	0	0	0	0	0	0	0	0	0	0	125722	0	0	0	0	0	0	0	0	0	0	188583	0	0	0	0	0	0	0	8721142	0	414352	243913	70752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2654911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1956538	0	0	0	0	0	0	0	0	4975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1164509	0	0	1153377	11132	0	0	0	5504	0	0	0	0	0	5504	94	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	742054	742054	0	420270	0	0	0	0	0	0	3055	3055	0	1730	0	0	0	0	0	0	744817	5598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12766	12766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5598	0	0	0	0	0	0	0	0	0	0	8397	0	0	0	0	0	0	0	1924440	0	112000	1412950	380000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2661861																																																																																																																																																																																																																																																	
2666400																																																																																																																																																																																																																											1100633	0																					
2667920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2667939																																																																																																																																																																																																																																																	
2667957																																																																																																																																																																																																																																																	
2668598																																																																																																																																																																																																																											263001	0																					
2684552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1310	1310	0	0	1310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	3791	0	0	3791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44596	0	0	44591	5	0	0	0	0	0	0	0	0	0	0	227287	0	0	1237	0	223378	2672	0	0	468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3186	2672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2672	0	0	0	0	0	0	0	0	0	0	4008	0	0	0	0	0	0	0	290840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2686211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45766				0	0	0	0	0	1214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19284	0	0	16915	2369	13446	0	13446	5395	0	0	1695	0	0	3700	343783	0	15960	10523	0	317300	0	0	0	2120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6202	17146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14430	2886	0	0	0	2886	0	0	7749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17146	0	0	0	0	0	0	0	0	0	0	25719	0	0	0	0	0	0	0	421452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2687133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71676				0	0	0	0	0	2041	0	0	0	0	0	1121	0	0	1121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56276	0	0	56276	0	2453	0	2453	0	0	0	0	0	0	0	186521	0	0	0	0	186521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	86	0	0	-110	2453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2453	0	0	0	0	0	0	86	0	0	0	3680	0	0	0	0	0	0	1075	255146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2687487																																																																																																																																																																																																																											282520	0																					
2692753																																																																																																																																																																																																																																																	
2693264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319028	472	0	0	0	0	0	187	0	10124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244484	0	0	219849	24635	281	0	281	4376	0	0	0	0	0	4376	1592966	0	1160	9094	0	1582712	0	21419	0	76860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98840	4657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120455	24091	0	0	16	24075	0	0	57909	0	27369	0	0	3558	23811	0	0	0	0	0	0	0	0	0	0	0	0	0	4657	0	0	0	0	0	0	0	0	0	0	6986	0	0	0	0	0	0	0	2041744	0	2693	513843	220562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2694681																																																																																																																																																																																																																											1840036	0																					
2694944																																																																																																																																																																																																																																																	
2696180																																																																																																																																																																																																																																																	
2697963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99759				0	0	0	0	0	2071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8735	0	0	8735	0	1360	0	1360	2066	0	0	0	0	0	2066	136135	0	5008	0	0	131127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-159	3426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7010	1402	0	0	0	1402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3426	0	0	0	0	0	0	0	0	0	0	5139	0	0	0	0	0	0	0	187691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2700984																																																																											0	0																																																																																																																																																																					
2702764																																																																																																																																																																																																																											69473	0																					
2705112																																																																																																																																																																																																																											107445	0																					
2705895																																																																																																																																																																																																																											2940496	0																					
2708122																																																																																																																																																																																																																											575602	0																					
2710554																																																																																																																																																																																																																											85505	0																					
2713920																																																																																																																																																																																																																											118393	0																					
2716088																																																																																																																																																																																																																																																	
2716828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5443				0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35360	0	0	34279	1081	0	0	0	0	0	0	0	0	0	0	87316	0	0	0	0	87316	0	0	0	519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18232	3646	0	3646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2717012																																																																																																																																																																																																																											1228536	0																					
2718596																																																																																																																																																																																																																											199787	0																					
2719810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1295	791	0	0	1295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1954				0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2723376																																																																																																																																																																																																																																																	
2724766																																																																																																																																																																																																																																																	
2726050																																																																																																																																																																																																																																																	
2728661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3898	3372	0	0	3898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64419				0	0	0	0	0	1598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100210	0	0	100210	0	4791	0	4791	1292	0	0	0	0	0	1292	665137	0	0	30621	0	634516	0	0	0	750	0	0	0	0	0	0	0	6717	6717	0	1766	0	0	0	0	0	0	12	12	0	3	0	0	0	0	0	0	-1880	6220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62210	12442	0	0	1947	10495	0	0	152387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6220	0	0	0	0	0	0	0	0	0	0	9330	0	0	0	0	0	0	0	817260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2728746																																																																																																																																																																																																																											33301	0																					
2729677																																																																																																																																																																																																																											63035	0																					
2730431																																																																																																																																																																																																																											264934	0																					
2732565																																																																																																																																																																																																																											224689	0																					
2733263																																																																																																																																																																																																																											268317	0																					
2734729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2658	2658	0	0	2658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	657303				0	0	0	-3482	0	2266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98319	0	0	39949	58370	0	0	0	4225	0	0	0	0	0	4225	1443444	0	4458	0	0	1438986	0	0	0	-2658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-25762	4225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	722191	0	309	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	4225	0	0	0	0	0	0	0	0	0	0	6338	0	0	0	0	0	0	0	1735571	0	0	0	1019	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2735137																																																																																																																																																																																																																											178306	0																					
2735146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2666162				0	0	0	0	0	0	0	0	0	0	0	320331	0	7955	312368	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18891962	0	4919022	13407211	565729	0	0	0	137141	0	0	0	0	0	137141	16698780	0	181086	0	1141048	15376646	0	0	0	380179	0	0	0	0	0	0	0	109190	109190	0	49342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314492	137141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357637	71527	0	0	0	71527	0	0	3542034	0	20922	11160	0	1082	0	8680	0	0	0	0	0	0	0	0	0	0	0	0	137141	0	0	0	0	0	0	0	0	0	0	205712	0	0	0	0	0	0	0	26458797	0	1033	0	0	365258	22904	0	0	0	0	0	0	0	0	0	0	34655	7375	0	7120	68675	
2735324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17656				0	0	0	0	0	384	0	0	0	0	0	922	0	0	922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24589	0	0	17341	7248	0	0	0	1696	0	0	0	0	0	1696	120816	0	0	12297	0	108519	0	0	0	871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-229	1696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13826	2765	0	0	0	2765	0	0	1907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1696	0	0	0	0	0	0	0	0	0	0	2544	0	0	0	0	0	0	0	153427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2736219																																																																																																																																																																																																																																																	
2736291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1377764	0	0	0	0	0	0	0	0	31424	0	0	0	0	0	0	0	0	0	0	0	0	0	10679	0	0	0	0	0	10679	0	0	0	0	0	0	0	2710223	0	0	1779453	930770	11093	0	11093	7335	0	0	0	0	0	7335	4709741	0	0	28803	0	4680938	0	0	0	693695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	562338	29107	0	0	0	0	0	0	0	0	0	124052	124052	116234	0	0	0	0	7818	0	0	405833	81167	0	0	0	81167	0	0	6802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29107	0	0	0	0	0	0	0	0	0	0	43661	0	0	0	0	0	0	0	7352934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2736451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4594	919	0	0	4594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47741				0	0	0	0	0	835	0	0	0	0	0	489	0	0	489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242262	0	0	239198	3064	17534	0	17534	3810	0	0	0	0	0	3810	296863	0	33241	507	0	263115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5502	21344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6542	30840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27886	0	0	0	0	0	0	0	0	0	0	41829	0	0	0	0	0	0	0	484906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2736714																																																																																																																																																																																																																																																	
2737980																																																																																																																																																																																																																																																	
2743244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4337	4337	0	0	4337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405942				0	0	0	0	0	7327	0	0	0	0	0	6597	0	1732	4865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421041	0	284	398724	22033	10561	0	10561	4641	0	0	0	0	0	4641	1011119	0	12370	983	0	997766	0	0	0	2316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4750	15202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143587	28717	0	0	0	28717	0	0	36829	0	943	0	0	0	0	943	0	0	0	0	0	0	0	0	0	0	0	0	15202	0	0	0	0	0	0	0	0	0	0	22803	0	0	0	0	0	0	0	1491270	0	5621	0	11510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2744782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1252	1252	0	0	1252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181094				0	0	0	0	0	-723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154620	0	0	154620	0	880	0	880	606	0	0	0	67	0	539	442640	0	0	5731	0	436909	0	0	0	13988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7944	1419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20692	4138	0	0	0	4138	0	0	0	0	50	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1419	0	0	0	0	0	0	0	0	0	0	2129	0	0	0	0	0	0	0	641800	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2745426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77581				0	0	0	0	0	-1281	0	0	0	0	0	7449	0	0	7449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39610	0	0	39610	0	0	0	0	666	0	0	0	0	0	666	332729	0	5313	0	0	327416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5673	666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21910	4382	0	0	0	4382	0	0	15811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	666	0	0	0	0	0	0	0	0	0	0	999	0	0	0	0	0	0	0	407443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2745529																																																																																																																																																																																																																											13967	0																					
2746245																																																																																																																																																																																																																																																	
2746263																																																																																																																																																																																																																																																	
2747279																																																																																																																																																																																																																																																	
2747466																																																																																																																																																																																																																											126915	0																					
2747587																																																																																																																																																																																																																											767484	0																					
2748502																																																																																																																																																																																																																																																	
2749059																																																																																																																																																																																																																											107244	0																					
2753917																																																																																																																																																																																																																											118106	0																					
2754222																																																																																																																																																																																																																											46776	0																					
2754389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5123				0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32119	0	0	32119	0	2771	0	2771	321	0	0	0	0	0	321	158742	0	0	0	0	158742	0	0	0	1394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2185	3092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22053	4411	0	0	0	4411	0	0	6178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3092	0	0	0	0	0	0	0	0	0	0	4638	0	0	0	0	0	0	0	201217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2756730																																																																																																																																																																																																																											122024	0																					
2756767																																																																																																																																																																																																																																																	
2756909																																																																																																																																																																																																																																																	
