"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH270	RCONH271	RCONH272	RCONH273	
3353154																																																																																																																																		7968	0	0	0	1562	7786	0	7786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	177	0	0	5	177	7786	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	7786	0	5	0	1557	0	5	1562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3353266																																																																																																																																		230649	2211	0	0	177655	19352	14349	5003	0	0	0	0	0	0	3328	10072	6046	250	0	0	0	0	0	0	0	0	0	11264	40	459	277	10488	19874	15621	58681	137474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11131	5566	0	0	0	5566	19874	15621	60300	143040	0	3124	30150	143040	177655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3354599																																																																																																																																		463456	4540	0	0	392498	35158	32257	2901	0	0	0	0	0	0	12346	38840	0	521	8	0	8	0	0	0	0	0	0	18220	63	1252	76	14393	50728	58453	23052	321970	208	208	0	0	0	208	2771	1386	0	0	0	1386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39966	19983	0	0	0	19983	50728	58453	23052	349945	0	11691	11526	349945	392498	104	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3356191																																																																																																																																		1839058	10195	0	0	1252802	403414	378860	24554	0	232722	0	162245	66387	4090	7285	103179	0	0	19	0	19	0	4369	0	0	0	4369	68353	0	1514	0	66839	386145	291511	242083	911275	1280	1280	0	0	0	1280	6764	3382	0	0	0	3382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243829	121915	0	0	12519	106575	386181	291511	256414	1034848	0	58302	128207	1034848	1252802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3357077																																																																																																																																		93988	956	0	24	74625	9342	9222	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1029	0	145	0	821	9532	8773	16511	60064	79	79	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7670	3835	0	0	0	3835	9532	8773	16511	64362	0	1755	8256	64362	74601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3357219																																																																																																																																		1179378	10050	0	0	988359	86036	77218	8818	0	0	0	0	0	0	6688	49594	0	3628	0	0	0	0	0	0	0	0	0	50977	0	7039	0	43938	90707	67551	126647	903037	7377	7377	0	6692	0	685	0	0	0	0	0	0	1111	222	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	8825	4413	0	0	0	4413	90707	74243	126647	908357	0	14849	63324	908357	988359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3357385																																																																																																																																		397346	4330	0	1063	268351	73609	64458	9151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6852	0	1680	0	5172	64458	33322	140577	163319	1963	1963	0	475	0	1488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46620	23310	0	302	0	23008	64458	34233	140577	191215	0	6847	70289	191215	267288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3357620																																																																																																																																		55946	0	0	0	887	53634	53092	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2312	1533	0	0	779	54625	542	0	779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54625	542	0	779	0	108	0	779	887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3357947																																																																																																																																		89429	554	0	0	60429	2717	1285	1432	0	0	0	0	0	0	540	7739	330	252	0	0	0	0	0	0	0	0	0	6363	0	1539	0	3355	1825	10710	37273	38543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1038	519	0	0	0	519	1825	10710	37273	39650	0	2142	18637	39650	60429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3358270																																																																																																																																		155677	1229	0	0	135463	14628	13165	1463	0	0	0	0	0	0	77	1604	0	0	318	0	318	0	0	0	0	0	0	4961	0	93	19	4849	13242	6317	17190	119330	350	350	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6002	3001	0	0	0	3001	13242	6317	17190	124417	0	1263	8595	124417	135463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3366239																																																																																																																																		707921	4652	0	0	630800	49269	43449	5820	0	215	215	0	0	0	15359	16529	0	0	0	0	0	0	0	0	0	0	0	27737	37	1102	325	26148	59060	33851	85682	531278	3843	3843	0	0	0	3843	2546	1273	0	0	0	1273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52722	26361	0	725	0	25636	59060	34576	85682	577753	0	6915	42841	577753	630800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3368635																																																																																																																																		333057	1524	0	0	214682	70496	67751	2745	0	0	0	0	0	0	34621	0	0	0	0	0	0	0	0	0	0	0	0	17387	1013	270	0	16104	106248	3027	72057	153389	3432	3432	346	0	0	3086	557	279	175	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36575	18288	0	79	0	18209	106769	3461	72057	177961	0	692	36029	177961	214682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3368925																																																																																																																																		193627	1368	0	0	131594	8119	7364	465	290	0	0	0	0	0	35975	1570	50	0	0	0	0	0	0	0	0	0	0	2472	0	0	102	1990	44057	5814	32593	109380	141	141	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	112	0	0	0	112	44150	5814	32593	109976	0	1163	16297	109976	131594	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3370133																																																																																																																																		253024	1535	0	0	180282	39170	38528	642	0	0	0	0	0	0	25117	13171	0	0	25	0	25	0	0	0	0	0	0	6946	867	746	53	5280	65557	14584	17621	156608	47	47	10	0	0	37	186	93	77	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21247	10624	0	0	0	10624	65644	14584	17621	168197	0	2917	8811	168197	180282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3370357																																																																																																																																		148641	1610	0	355	104535	23756	18374	5382	0	0	0	0	0	0	0	3000	0	0	23240	0	23240	0	0	0	0	0	0	8174	3	464	2	5538	18377	33951	1476	94280	108	108	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1889	945	0	0	0	945	18377	33951	1476	97007	0	6790	738	97007	104180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3374234																																																																																																																																		145185	1720	0	121	127935	12411	10528	1883	0	0	0	0	0	0	999	254	175	0	0	0	0	0	0	0	0	0	0	3234	0	411	0	2823	11527	2548	29941	102512	3891	3891	0	0	0	3891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7159	3580	0	0	0	3580	11527	2548	29941	111900	0	510	14971	111900	127814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3374382																																																																																																																																		382912	4244	0	0	347912	22881	17473	5408	0	0	0	0	0	0	2992	12982	0	8637	0	0	0	0	0	0	0	0	0	8520	0	2313	0	6207	20465	20858	75843	269943	3847	3847	0	0	0	3847	2462	1231	0	0	0	1231	0	0	0	0	0	0	0	0	0	0	0	0	10577	10577	0	0	0	10577	25178	12589	0	0	0	12589	20465	20858	75954	305763	0	4172	37977	305763	347912	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3374403																																																																																																																																		230493	1510	0	0	175899	23765	22545	1220	0	1875	0	1875	0	0	4232	27658	542	0	128	0	128	0	0	0	0	0	0	9160	36	808	50	7986	27888	33054	28172	142658	156	156	0	146	0	10	410	205	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9534	4767	0	0	0	4767	27888	33405	28735	154310	0	6681	14368	154310	175899	0	0	0	0	0	0	0	0	18	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3374412																																																																																																																																		995772	10833	35	132	858853	24819	18379	6440	0	0	0	0	0	0	3732	13907	0	0	0	0	0	0	0	0	0	0	0	89344	2372	1127	0	72027	29120	41499	261583	660498	1299	1299	0	0	0	1299	0	0	0	0	0	0	17	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	78967	39484	0	1196	0	38288	29120	43187	261583	718156	0	8637	130792	718156	858686	2039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3374878																																																																																																																																		1690431	13522	0	0	1484378	161800	111954	49846	0	5056	0	5056	0	0	10525	18830	0	0	0	0	0	0	0	0	0	0	0	125416	6981	6189	0	30929	129460	118929	165153	1198617	7616	7616	0	0	0	7616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261062	130531	0	0	0	130531	129460	118929	165153	1360322	0	23786	82577	1360322	1484378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3376733																																																																																																																																		236685	2235	0	0	200537	38187	37284	903	0	0	0	0	0	0	0	3953	501	0	0	0	0	0	0	0	0	0	0	9137	44	248	0	8845	37784	5104	34980	157244	0	0	0	0	0	0	604	302	0	0	0	302	0	0	0	0	0	0	0	0	0	0	0	0	250	250	0	0	0	250	20871	10436	0	0	0	10436	37784	5104	34980	176480	0	1021	17490	176480	200537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3377235																																																																																																																																		130498	1721	0	418	104280	4331	2494	1837	0	0	0	0	0	0	6323	7841	0	0	0	0	0	0	0	0	0	0	0	16989	529	27	68	11818	9346	11672	19169	85733	679	679	0	0	0	679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1625	813	0	0	14	799	9346	11801	19652	89512	0	2360	9826	89512	103862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3378773																																																																																																																																		2263871	22526	0	0	2076714	29515	21414	8101	0	0	0	0	0	0	85035	86390	46381	35828	0	0	0	0	0	0	0	0	0	61221	512	8395	1471	47276	121136	102886	406071	1602742	18090	18090	0	0	0	18090	34775	17388	460	0	0	16928	22914	4583	317	0	0	4266	0	0	0	0	0	0	0	0	0	0	0	0	326062	163031	3335	0	8934	145855	131091	102886	415530	1817116	0	20577	207765	1817116	2076714	234	0	0	0	0	0	0	0	375	1250	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3382547																																																																																																																																		324146	2890	0	1229	132885	237236	0	237236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18863	870	2861	0	13398	870	240097	0	83274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	870	240097	0	83274	0	48019	0	83274	131656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3383665																																																																																																																																		173182	1865	0	141	137989	15650	15456	194	0	0	0	0	0	0	0	9636	1160	0	0	0	0	0	0	0	0	0	0	9073	0	900	0	6423	19177	11805	33984	106764	0	0	0	0	0	0	276	138	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7800	3900	0	0	1136	2764	21010	11805	35120	111890	0	2361	17560	111890	137848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3384372																																																																																																																																		199171	1469	0	0	166815	9758	8503	1256	0	0	0	0	0	0	518	8031	0	683	1485	0	1485	0	0	0	0	0	0	14204	22	884	98	12257	9043	14471	46465	117595	112	112	0	50	0	62	227	114	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9828	4914	0	0	283	4631	9043	14521	46748	122402	0	2904	23374	122402	166815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3384952																																																																																																																																		220077	2096	0	0	182662	15671	11722	3948	0	0	0	0	0	0	10533	10831	0	0	0	0	0	0	0	0	0	0	0	10816	25	662	125	8670	25990	18784	37121	138714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38911	19456	0	0	0	19456	25990	18784	37121	159289	0	3757	18561	159289	182662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3385744																																																																																																																																		267336	4032	0	1445	207025	12519	10680	1839	0	1725	0	1725	0	0	0	33317	25732	0	4900	0	4900	0	0	0	0	0	0	15552	592	465	175	14320	11433	42734	60690	156760	1085	1085	0	0	0	1085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3707	1854	0	0	0	1854	11433	42734	60690	168133	0	8547	30345	168133	205580	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3386143																																																																																																																																		139645	1100	0	0	90817	2905	355	2550	0	7791	49	5419	0	2323	6341	26635	0	1012	8289	0	8289	0	0	0	0	0	0	7933	0	0	0	7933	6745	61693	0	72356	807	807	0	0	0	807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7299	3650	0	0	0	3650	6745	61693	0	78478	0	12339	0	78478	90817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3386264																																																																																																																																		977318	8224	0	0	833391	23694	20291	3403	0	4187	0	4187	0	0	0	3281	0	0	18000	0	5000	0	0	0	0	0	0	30561	7	4513	149	25302	26759	176887	59801	720850	0	0	0	0	0	0	2298	1149	0	0	0	1149	500	100	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	78024	39012	0	0	0	39012	26759	176887	59801	767232	0	35377	29901	767232	833391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3386536																																																																																																																																		410115	3586	0	0	381737	12507	5182	7325	0	0	0	0	0	0	0	19185	16138	1000	0	0	0	0	0	0	0	0	0	19708	0	2281	0	15805	5182	28791	75420	301851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56159	28080	0	0	0	28080	5182	28791	75420	336647	0	5758	37710	336647	381737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3387140																																																																																																																																		136175	567	0	0	122313	6352	5925	427	0	108	37	71	0	0	2653	8444	0	0	0	0	0	0	0	0	0	0	0	12756	0	187	0	7435	8785	9129	16317	97292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5972	2986	0	0	135	2851	8785	9129	16486	101869	0	1826	8243	101869	122313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3388165																																																																																																																																		390053	8440	0	4624	310747	79637	78397	1240	0	4000	0	0	0	4000	0	390	0	0	309	0	309	0	0	0	0	0	0	14432	0	275	0	12199	78397	12919	0	300386	537	537	537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	77	0	20	0	56	78934	12939	0	300885	0	2588	0	300885	306123	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3388482																																																																																																																																		719000	6365	0	0	624582	66472	33467	33005	0	0	0	0	0	0	12248	28241	0	3078	0	0	0	0	0	0	0	0	0	37028	0	3160	0	25979	45716	67361	106163	487073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88944	44472	0	0	0	44472	45716	67361	106163	538516	0	13472	53082	538516	624582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3390337																																																																																																																																		82608	1809	0	1096	61276	8461	7566	895	0	0	0	0	0	0	0	0	0	0	6250	0	6250	0	0	0	0	0	0	2714	0	435	0	2269	7566	15045	7383	54413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	162	0	0	0	162	7566	15045	7383	54575	0	3009	3692	54575	60180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3390627																																																																																																																																		156722	887	0	0	99897	30755	19823	10932	0	0	0	0	0	0	14329	12027	0	0	0	0	0	0	0	0	0	0	0	5189	67	686	20	4416	34219	34490	5396	82641	0	0	0	0	0	0	31	16	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10901	5451	0	346	0	5105	34219	34836	5396	88936	0	6967	2698	88936	99897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3391718																																																																																																																																		549591	5035	0	0	424116	25617	10325	15292	0	0	0	0	0	0	20802	70039	9637	542	0	0	0	0	0	0	0	0	0	7846	187	749	249	6661	41742	86080	61636	358350	0	0	0	0	0	0	2550	1275	0	0	0	1275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12516	6258	0	0	0	6258	41742	86080	61636	369306	0	17216	30818	369306	424116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3392975																																																																																																																																		174756	1118	0	0	170977	2538	1550	988	0	0	0	0	0	0	0	28538	0	0	0	0	0	0	0	0	0	0	0	11395	0	1415	0	8967	1550	32205	10135	131281	53	53	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17385	8693	0	0	0	8693	1550	32205	10135	158455	0	6441	5068	158455	170977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3393851																																																																																																																																		127167	1246	0	86	92745	4868	3569	1299	0	0	0	0	0	0	0	16382	502	0	7075	0	7075	0	0	0	0	0	0	3336	0	51	54	3231	3569	24807	34662	64865	52	52	0	0	0	52	21	11	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9426	4713	0	0	0	4713	3569	24807	34662	69640	0	4961	17331	69640	92659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3394278																																																																																																																																		32598529	441912	0	108033	26908743	5688820	5478153	70407	140260	0	0	0	0	0	88843	377439	19474	0	0	0	0	0	0	0	0	0	0	1743227	3242	20219	253	1715633	5570238	1232681	19727	26115354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5570238	1232681	19727	26497475	0	246536	9864	26497475	26800710	0	0	0	0	0	0	0	0	0	0	0	0	0	3684	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3394380																																																																																																																																		42943	2463	0	2057	34554	9900	8885	1015	0	0	0	0	0	0	377	205	0	0	0	0	0	0	0	0	0	0	0	1829	0	0	0	1829	9262	1220	2018	32903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	747	374	0	0	0	374	9262	1220	2018	33301	0	244	1009	33301	32497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3395293																																																																																																																																		837096	6568	0	0	669498	25187	21857	3330	0	0	0	0	0	0	10460	114335	15891	6802	0	0	0	0	0	0	0	0	0	15255	1295	4472	0	7931	34528	126166	258240	406211	2291	2291	0	0	0	2291	7032	3516	0	0	0	3516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158925	79463	0	0	0	79463	39111	126166	258240	493164	0	25233	129120	493164	669498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3397233																																																																																																																																		282091	2770	0	0	229941	17436	4367	13069	0	6411	0	0	0	6411	5412	9578	4055	9891	300	0	300	0	0	0	0	0	0	16825	991	776	125	13703	10897	40580	47647	184323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23246	11623	0	0	1921	9702	10897	40580	50965	195102	0	8116	25483	195102	229941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3398623																																																																																																																																		538319	4542	0	292	341635	41552	29875	11677	0	11529	3710	7819	0	0	57235	33663	6473	0	0	0	0	0	8	0	8	0	0	15707	330	1666	0	13711	147861	91292	31210	272239	990	990	0	0	0	990	10	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54267	27134	0	0	0	27134	147861	91292	31210	307772	0	18258	15605	307772	341343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3401970																																																																																																																																		2011588	17245	0	0	1928256	47879	34661	13218	0	46612	1435	26177	0	19000	12808	30078	0	4539	40000	0	40000	0	0	0	0	0	0	123305	47	13054	483	102034	49856	122527	150051	1665138	0	0	0	0	0	0	5519	2760	0	0	0	2760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187868	93934	0	0	0	93934	49856	122527	150051	1770734	0	24505	75026	1770734	1928256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
3402913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13940	22481		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120809	24162	0	1065	0	23096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22481		0	0	0	0	0	0	0	0	0	33722		0	0	0	0	0	0	1262195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
3404207																																																																																																																																		1614318	5865	0	0	1395292	77690	71541	6149	0	86481	0	77225	9277	0	10082	130357	1256	4000	5	0	5	0	5569	0	0	0	0	129708	3820	6685	601	100853	85443	232163	79212	1187083	8708	8708	0	0	0	8708	8511	4256	0	0	0	4256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139859	69930	0	0	0	69799	85443	233377	86104	1284648	0	46675	43052	1284648	1395292	5569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	
