"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
628552														2211		62	0					617	1532	0							
629148														2595		2481	0					30	84	0							
629353														2694		2015	0					39	640	0							
629522														2333		1763	0					43	467	60							
629746														522	0	53	106	0	0	0	0	69	294	0	0	0	0				
630041														94		16	0					11	67	0							
630340														113		0	0					35	78	0							
630555														6387		4829	0					94	953	511							
630658														1636		861	0					22	753	0							
631039														386		39	0					126	221	0							
631150														2580		2077	0					78	425	0							
631178														2487		1655	0	86				139	693	0	1307						
631422														8600		6511	0		2193			1321	768	0	3305			Deferred Fee and Other Misc Income			
631570														13256		9823	0					7	3322	104							
632410														3028		0	0					256	2247	525							
632607														15547		492	0					24	15031	0							
632858														1576	0	800	0	0	0	0	0	179	597	0	0	757	0				
633378														50751		43022	0					500	6225	1004		15857	17920				
633640														579		259	242					35	43	0							
633677														1642		677	0	54	89			244	721	0				ATM Clearing Acct			
634544														1152		311	0					416	425	0							
634955														3847		2316	0					48	1483	0							
634973														663		0	5					2	656	0							
635457														112		0	0					30	82	0							
635840														3100		1808	0					113	1179	0							
635907														13758		11456	0					22	2230	50							
636276														3970		2960	0					31	979	0							
636753														203		0	193					10	0	0							
636771														72510	0	51216	0	0	23844	0	0	450	19031	1813	0	0	0	Liability for securities AFS but not yet settled			
637170														2662		285	0					74	2303	0							
637451														322784		171617	0		139096			5929	135920	9318				Loans Subject to Repurchase Liability			
637554														403	0	5	0	0	0	0	0	93	305	0	0	0	0				
638131														1022		0	586					259	177	0							
638355														369		0	0					123	189	57							
638850														1456		12	1229					41	174	0							
639549														3602		2195	64					496	847	0							
639567														153449		85302	0					234	67913	0	52972						
639633														913		286	0					110	517	0							
639857														39		28	0					9	2	0							
640143														358		229	0					11	118	0							
640246														8671	0	4161	2745	0	0	0	0	310	1455	0	3914	0	0				
640442														2325	0	1663	0	0	0	0	0	357	305	0	1635	0	0				
640554														70		0	20					16	34	0							
640956														835		754	0					58	23	0							
641449														983		0	0					45	938	0							
641579														473		0	0					7	416	50							
641775														35293		29468	0	96				1936	3421	468	4361	17125	1403				
642437														2356	0	1689	0	0	0	0	0	136	531	0	0	0	0				
642549														15831	0	5824	3186	0	2105	0	0	230	5153	1438	0	3333	0	Other Payable			
642857														1865		170	381					198	1116	0							
643078														3036		114	0					72	2573	277							
643274														892		699	137					1	55	0							
643340														1588	0	95	175	0	0	0	0	8	1310	0	0	0	0				
643452														538		0	0					53	485	0							
643658														301	0	48	0	0	0	0	0	4	218	31	0	0	0				
644057														25	0	0	0	0	0	0	0	17	8	0	0	0	0				
644141														151		135	0					6	10	0							
644646														923		0	570					123	230	0							
644776														700		460	0		124	284		0	240	0				SBA PPP ORIGINATION FEE RECEIVABLE	OTHER LIABILITIES		
644842														609		158	0					98	353	0							
644954														2423		1995	0					0	428	0							
644963														1034		812	0					121	86	15							
645157														279	0	0	32	0	0	0	0	83	164	0	0	0	0				
645317														22600	0	9499	531	3692	0	0	0	177	12393	0	0	0	0				
645465														6650	0	2297	0	344	0	0	0	80	4273	0	928	0	0				
645540														1102		466	0					125	511	0							
645577														2091		2062	0					13	16	0							
645625														179696	0	110852	0	0	0	0	0	2425	55418	11001	0	57201	0				
646042														257		0	6					70	181	0							
646145														1738		681	299					232	526	0							
646172														5485		5076	0					4	405	0							
646444														696		250	0					73	373	0							
646471														26		0	0					3	23	0							
646556														567	0	450	15	96	0	0	0	101	1	0	124	0	0				
646743														1881		556	86					237	1002	0							
646873														1871		451	0					1	1419	0							
647218														1930		0	0					196	1567	167							
647245														7224		6036	0					203	985	0		6036					
647414														158	0	24	0	24	0	0	0	10	124	0	0	0	0				
647432														2238		475	0					230	1530	3							
647759														2130		1524	0					14	592	0							
647777														1093		10	672					112	299	0							
647955														726		0	0					4	722	0							
648130														4872		1240	0		1144			107	3314	211				Security Purchase Commitment			
648242														11122	0	3223	0	3204	0	0	0	168	7181	550	0	0	0				
648251														1317		362	458					31	466	0							
648345														383	0	120	67	0	105	0	0	54	142	0	0	0	0	Reserve for Retiree Health Insurance			
648550														336		0	0					15	321	0							
649342														2396		1366	114					211	705	0							
649632														127	0	95	0	0	0	0	0	32	0	0	0	0	0				
649874														1445		713	0					31	701	0							
651121														4144		1457	0					186	2501	0							
651149														562		424	2					61	75	0							
651158														349		112	97					112	28	0							
651354														165		1	53					27	84	0							
651448	0	0	0	0	0	0	0	0	0	0	0	0	0									0									
651541														801		33	0					112	656	0							
651756														839		14	377					140	308	0							
651859														31101		16639	0	3003				4022	10440	0	3126						
651952														572	72	470	0	101				14	88	0	292						
652043														3047		164	0					319	2564	0							
652070														1005		799	0					28	178	0							
652874														381341		362931	0		358379			1903	16507	0				Interest Rate SWAP Valuation			
652959														24		0	0					24	0	0							
652977														1414		1403	0					0	11	0							
653134														1715		734	0					175	806	0							
653433														2778		2537	0					51	190	0							
653611														6101		4169	816		822			154	816	146			2218	ACCUMULATED POST RETIREMENT BENEFITS			
653778														2791		2042	333					9	407	0							
653947														931		0	0					247	684	0							
654047														362		131	93					11	127	0							
654300														711		117	76					2	478	38				Deferred Tax			
654579														307		235	0					0	72	0							
655530														44		14	0					12	18	0							
655839														2373		1	0					1056	1316	0							
656032														1074		415	13					80	566	0							
656247														737		703	0					34	0	0							
656377														209551	0	162936	293	0	0	0	0	781	20541	25000	0	90130	0				
656470														13372		7448	0					519	5199	206							
656658														360		71	58					3	228	0							
656779														350		198	0					33	119	0							
657178														2413		61	0					6	2346	0							
657271														27487		18864	5785					2182	656	0							
657365														24458	0	1733	0	0	842	542	0	5427	11609	5689	0	0	0	SERVICING LIABILITY-MORTG	SBA RECOURSE LIABILITY		
657459														18678		2028	0	872		2		957	15359	334		1152			SLEF & Pagedale Projects		
657758														528		171	248					27	82	0							
657954														1068		121	425					83	439	0							
658072														581		365	0					82	134	0							
658474														241		156	0					4	81	0							
658924														664		0	0					98	566	0							
659341														1169		34	260					169	706	0							
659453														1719		957	0					114	648	0							
659556														511	0	225	49	225	0	0	0	46	191	0	0	0	0				
659640														68		0	0					20	48	0							
659734														277		24	0					27	226	0							
659855														163582		73442	35457			22864		3950	47346	3387			37553		Acquired salary continuation plans		
660066														181		0	0					12	169	0							
660253														164		19	16					87	42	0							
660271														2666		249	902					153	1288	74							
660570														808		121	0					153	534	0							
660655														35490		23715	0					379	11008	388							
660879														163		36	40					12	75	0							
660927														2594	0	2261	0	0	0	0	0	217	116	0	1147	0	0				
661072														1238		1021	119	356				1	97	0	665						
661157														53		0	17					36	0	0							
661223														2164	0	1862	0	0	0	0	0	40	262	0	1862	0	0				
661308														80298	0	62685	0	0	0	0	0	455	15721	1437	5430	0	54921				
661474														1679		1676	0					3	0	0							
662350														1306		19	0					76	1211	0							
662369														41918		26127	169	1				138	15195	289	14746		7537				
662949														1711		134	216					344	1017	0							
663058														2636	0	514	0	0	0	0	0	281	1363	478	250	0	0				
663245														196882	53730	141063	0	0	0	0	0	4910	26510	24399	0	48351	0				
663450														445		184	0					40	221	0							
663638														231		187	0					24	20	0							
663656														126		11	0					5	110	0							
663834														28427		8274	0					1156	14906	4091	5829						
663955														17872		17710	20					141	1	0							
664176														10639		6982	0					16	3641	0							
664206														21262		7770	0		3498	3320		529	12963	0				FV Hedge Derivative Liability	Deferred Income		
664653														1372		581	0					127	664	0							
664756														143081	0	23969	0	0	13510	0	0	4300	84865	29947	0	0	0	Fair Value of Non-trading Derivitives			
665146														1438		694	12					170	562	0							
665258														214		4	0					5	205	0							
665865														1339		79	153					472	635	0							
666059														1649		44	622					488	495	0							
666358														258		1	0					35	222	0							
666554														303		21	0					94	188	0							
666844														282		0	15					132	135	0							
666974														1104		79	240					8	777	0							
667029														493		0	0					38	455	0							
667252														241		210	0					31	0	0							
667346														562		418	0					48	96	0							
667524														476		0	147					57	272	0							
667551														337		144	0					106	87	0							
667757														71245		49418	0					1343	17782	2702			23630				
668053														68		8	0					60	0	0							
668147														1493		26	137					146	1184	0							
669555														2382		251	68					695	1338	30							
670430														450		57	0					55	338	0							
670467														6912		5650	0					57	955	250							
670560														84763	0	57517	0	40052	0	0	0	0	27246	0	0	0	14992				
670654														26		0	0					7	19	0							
670748														1016		968	6					15	27	0							
670775														197		177	0					0	20	0							
670878														5782		4747	0					4	1031	0							
671053														122		0	23					46	53	0							
671147														1485		47	156					761	521	0							
671334														20558		3931	5808	3931				152	10667	0							
671464														181125	0	125714	0	0	0	0	0	20050	34065	1296	0	42057	54798				
671558														4046		2729	0					666	648	3							
672238														516		158	302					54	2	0							
672247														972		306	403					263	0	0							
672537														1016		12	554					250	200	0							
672573														1453		1028	0					1	424	0							
673244														242		0	36					43	163	0							
673440														10519		3010	0					554	6955	0	2896						
673477														304		27	235					1	41	0							
673851														209		126	0					53	30	0							
673909														6417	962	2829	0					116	3472	0			1173				
674344														1030		403	0					258	369	0							
674849														5662		2185	0					2631	846	0							
675042														312		94	0	1				72	146	0	93						
675051														883		686	81					46	70	0							
675079														912	0	449	0	0	0	0	0	8	455	0	0	0	0				
675248														303		148	0					27	128	0							
675341														841		823	0					18	0	0							
675659														280		22	0					258	0	0							
675855														334		242	0					34	58	0							
676049														834		69	315					159	291	0							
676151														2511		842	0					575	1094	0							
676478														17453		14510	0					57	2804	82							
677176														73896	2	66022	672	3065				776	6364	62	4121		52125				
677354														1335	0	873	166	0	0	0	0	41	255	0	873	0	0				
677448														465		146	59					161	99	0							
677644														10441		5722	1495					557	2667	0							
677756														368		21	0					312	35	0							
677970														811		677	0					3	131	0							
678052														64		0	0					5	59	0							
678070														3471		1115	730					869	757	0	1115						
678258														264		207	0					57	0	0							
678454														1786		181	0	174				93	1512	0							
678557														162	0	98	40	0	0	0	0	17	7	0	0	0	0				
678717														24213	0	16351	0	0	0	0	0	625	6518	719	740	0	15559				
678744														1419	0	621	0	0	369	198	0	183	615	0	0	0	0	ACCD' POST RETIREMENT BENE	ACC'D STATE TAXES		
679451														748		90	494					67	97	0							
679648														148		0	0					27	121	0							
680055														1021		66	0					403	552	0	66						
680130														4254		3160	0					65	1029	0	3087						
680354														6008	0	774	0	0	457	0	0	186	3539	1509	0	0	0	INTEREST RATE HEDGES - FAIR VALUE HEDGE			
680457														3076		0	0					217	2859	0							
680747														345		148	0					180	17	0							
680813														25874	0	7400	1716	0	2466	0	0	732	16026	0	0	4747	0	TRADE DATE ACCOUNTING			
681043														292		0	0					57	235	0							
681249														654		550	0					16	88	0							
682143														4481		1801	87					223	2370	0							
682563														591635	0	357278	123247	0	0	0	0	8712	58735	43663	0	0	328928				
682648														751		350	34					189	178	0							
683449														1756		0	214					315	1227	0							
683814														499		0	0					58	441	0							
684455														3101		1188	0					87	1826	0							
685023														839		788	0					24	27	0							
685649														1572	0	609	0	0	0	0	0	230	733	0	469	0	0				
685676														18861		14746	1572					771	1772	0							
685779														2674		2145	0					264	265	0							
686459														1772		902	706	447				150	14	0	455						
686570														645		235	119					10	281	0							
686758														1053		167	816					70	0	0							
687009														154966		134490	0		18471			1940	16548	1988	10519	95243		Operating lease liability			
687054														183		11	0					27	145	0							
687830														437		0	0					28	409	0							
687951														13036		9061	0					3008	967	0	7639						
688079	75971	0	15947	162	0	15534	0	0	59862	0	0	0	0									0						Other Unearned Income			
688257														3224		2608	0					15	601	0	2392						
688453														111		24	0					87	0	0							
688556														264		9	0					34	221	0							
689209														19033	0	13713	0	0	0	0	0	36	5284	0	13097	0	0				
689357														2211		0	0					202	2009	0							
689759														652		0	120					14	518	0							
691042														154		39	74					24	17	0							
691556														910		733	0					56	121	0							
691743														82		0	8					70	4	0							
691958														4170		1210	0					730	2121	109							
692450														607		91	0					114	402	0							
692704														1164		0	0					0	1164	0							
692946														3110	0	1430	0	0	0	0	0	117	1430	133	0	0	0				
693073														669		657	0					0	12	0							
693224														159620		121820	0					1736	24064	12000			64757				
693345														66480		13227	0					862	52391	0							
693952														2686		2133	0					108	445	0							
694146														46		1	13					28	4	0							
694771														59		37	6					16	0	0							
694847														1669		272	14					10	1373	0							
694904														793541	0	339318	299480	0	0	0	0	5901	136498	12344	0	0	271499				
695134														516		81	50					104	281	0							
695349														1966	0	704	482	0	702	0	0	53	727	0	0	0	0	PPP Deferred Fees			
695947														47		0	0					14	33	0							
696047														421		1	174					21	225	0							
696168														1203		744	175					6	278	0							
696430														7991		5673	0					67	2251	0							
696645														904	0	550	185	550	0	0	0	20	149	0	0	0	0				
697035														398	0	0	48	0	0	0	0	74	276	0	0	0	0				
697147														2636		762	218					164	1492	0							
697156														4495		3721	0					145	629	0							
697231														2017		851	0					173	993	0							
697633														1201102	0	566637	0	0	0	0	0	24916	465364	144185	0	0	286646				
697763														80638		40227	25204		13397			184	14970	53			19098	Low Income Housing			
697950														793		0	0					107	686	0							
697978														23510		10454	0					537	12468	51			8193				
698144														11818		6988	0					1597	3233	0							
698546														1629	0	1421	82	3	0	0	0	30	74	22	1313	0	0				
698649														1315		1166	0					78	71	0							
699105														5771		2919	0					0	2761	91							
699253														611		47	205					70	289	0							
700140														389		0	192					20	177	0							
700252														2528		2219	0					10	299	0							
700430														948		829	0			132	104	118	1	0	111			Accrued Fed Inc Tax Payable	Shazam Conversion Fee	Employee Benefits	
700458														1750		528	181					317	724	0							
701062														119034		78893	0		22685			1545	33992	4604			45355	LIHTC (LOW INCOME HOUSING TAX CREDIT) INVESTMENT			
701222														6335		0	0					896	5439	0							
701839														12807		11775	0					9	1023	0							
701857														293		245	0					35	13	0							
702117														219285		188389	0	5406	10181			2133	23283	5480	1890	122834		ATM Clearing Account			
702359														949		288	0					118	543	0							
702612														5431		679	634					509	3609	0							
702836														1030		544	0					167	319	0							
702911														2789		1049	1099					166	475	0							
702966														358		9	103					0	246	0							
703039														365		110	0					148	107	0							
703552														7826		2752	0					139	4935	0							
703767														28622		25053	0					73	3246	250	15898		9126				
704559														19276		4155	7465					741	6790	125			2550				
704755														7114		200	0					673	5466	775							
705378														826		726	0					11	89	0							
705444														264		0	0					18	246	0							
705556														1080		0	0					139	941	0							
706030														246		16	0					75	155	0							
706058														272		0	0					49	188	35							
706236														233		0	0					97	136	0							
706254														1048		239	0	239				336	473	0							
706450														50		0	0					40	10	0							
706656														1528		1125	238					156	9	0							
707354														19158	0	2979	7008	1561	1418	0	0	1123	8048	0	0	0	0	Wages Payable			
708379														964		11	0					117	836	0							
709143														5455	0	2846	2035	1884	0	0	0	199	375	0	0	0	0				
709451														382		172	0					16	194	0							
709554														418		0	0					15	403	0							
709602														14520		5324	0		2226			84	8876	236	1767			Treasurers Checks			
709639														7769		619	0					416	6734	0							
709956														343	0	3	96	3	0	0	0	157	87	0	0	0	0				
710176														832		272	0					116	444	0							
710859														2048		1472	0					481	95	0							
711472	46239	0	45635	0	5914	0	0	0	503	41	8407	0	0									60									
711520														1471		1276	0					44	151	0							
711548														1865		1376	0					31	458	0							
711753														485		62	119					13	291	0							
711801														3441		2457	235					136	546	67							
712059														3508		2124	0					232	1152	0							
712273														443		78	0					77	288	0							
712648														598		60	0					207	331	0							
712956														2751		310	0					8	2408	25							
713047														51		0	0					20	31	0							
713252														556		0	0					247	309	0							
713476														10457		8277	0					140	2040	0							
713926														17822		13465	0					310	4047	0	3279						
714165														81		79	0					2	0	0							
714437														426		35	0					29	362	0							
714839														919		672	0		604			221	26	0				Deferred Fee Income			
714978														2731		321	0					0	2000	410							
715032														469	0	14	0	0	0	0	0	181	274	0	0	0	0				
715050														931		367	0					101	461	2							
715144														1311		366	0					22	923	0							
715340														3743		1569	0					176	1998	0							
715470														259		13	0	13				122	124	0							
715630														2334		0	1565					148	621	0							
715872														3568		2323	0	493				131	1114	0	1733						
715975														262		0	0					1	261	0							
716374														5224		1111	2174					168	1771	0							
716655														1419		322	0					82	1015	0							
716833														16918		2885	375					409	13214	35	1282		1551				
716851														1807		1476	0					19	312	0							
716954														3083		1897	0					164	1022	0							
717232														419		175	0					121	123	0							
717670														102		89	0					13	0	0							
717737														9564		7375	0					300	1833	56	6033						
717924														25156	0	17131	6215	0	0	0	0	450	1360	0	3455	0	0				
718079														2345		802	0					1187	356	0							
718145														4018		178	1124					160	2556	0							
718275														1219		330	0					9	728	152							
718538														5951		5362	0					158	431	0							
719030														215		67	0					48	100	0							
719610														667		0	324					95	248	0							
719656														2222		675	0					239	1181	127				EXTERNAL TRANSFERS IN PROCESS	CARDHOLDER IN PROCESS		
719964														1907		1460	0					8	439	0							
720157														82		0	0					41	41	0							
720344														1046		614	17	411				74	341	0	91						
720746														4153		3319	0					111	649	74							
720858														994		823	0					68	103	0							
721350														4591		3081	43					602	865	0							
721752														829		798	0					31	0	0							
721949														8039		2644	4045					653	697	0							
722227														341		143	0					5	193	0							
722432														2408		168	138					95	2007	0							
722544														14500		6068	0					567	7865	0							
722777	1985247	0	1422878	0	660521	549830	0	0	408753	147972	0	0	0									5644						RIGHT_OF_USE_LEASE_LIABILITY			
722816														7997		4889	1126					338	1644	0							
723112	3733674	0	1646954	995021	0	0	0	0	897094	182160	0	0	532088									12445									
723158														210	0	0	0	0	0	0	0	94	116	0	0	0	0				
723550														97		22	0					69	6	0							
723653														1629		948	0					40	641	0							
723756														434		167	0					46	221	0							
723822														4903		4720	0					84	99	0							
723868														834		2	0					159	673	0							
724230														3638		1902	0					281	1455	0							
724548														393		0	50					35	308	0							
724744														4973		4047	117					301	508	0							
724904														6076		2600	0					13	2973	490							
724940														38		0	0					31	7	0							
725077														2771		1938	0					51	782	0							
725732	16164	0	6988	0	88	0	0	0	6047	0	6539	0	0									3129									
725741														2324		2075	0					39	210	0							
725853														592		0	9					115	468	0							
726458														363		3	0					37	323	0							
726953														3866		358	2114					773	621	0							
727174														7678		3384	0					78	4216	0							
728948														2023		0	0					306	1511	206							
728957														410		0	0					103	307	0							
729011														5409		2509	937					936	1027	0							
729057														355		278	0					42	35	0	155						
729178														2121		1613	0					106	402	0							
729310														7780		5944	0					87	1749	0							
729459														200	0	56	0	0	0	0	0	53	91	0	0	0	0				
729570														135		0	0					0	135	0							
729842														1056		376	0					176	504	0							
729945														936		360	0					131	445	0							
730745														59	0	17	5	14	0	0	0	28	9	0	3	0	0				
731050														685		164	0					69	452	0							
731247														19728	0	16673	0	0	0	0	0	1925	1130	0	0	0	0				
731957														31		0	22					9	0	0							
732178														3395		2389	299					443	264	0							
732253														1392		306	0					240	846	0							
732637														752		398	175					176	3	0							
732758														10543		8351	0					91	2101	0							
732918														8945		6359	0	2323				600	1942	44	2534		1238				
732954														206		143	0					63	0	0							
733054														12689	0	4248	5245	78	0	0	0	1379	1817	0	3793	0	0				
733540														134		0	0					46	88	0							
733559														1216		98	0					149	969	0							
733661														907		3	0					0	904	0							
733755														667		422	0					31	214	0							
733951														706		113	184					39	370	0							
734248														1878		1409	0					123	346	0							
734350														3855		2595	0					127	1133	0							
734538														9729		5131	0					0	4598	0							
734613														834		407	0					111	316	0							
735049														185		0	104					3	78	0							
735067														2436		1446	0					199	791	0							
735414														511		222	0					5	284	0							
735441														4345		1539	0		140	1305		1345	1461	0				PPP Agent Fee	Unearned PPP Loan Income		
735656														154		55	0					51	48	0							
735768														9737		9590	0					47	0	100							
735973														552		532	0					0	20	0							
736158														324		0	188					13	123	0							
736206														77250		67435	0					241	8529	1045							
736550														970		12	215					130	613	0							
736662														880		304	261					29	286	0							
737548														9339		0	127					693	8519	0							
738013														3523		1553	0					148	1822	0							
738040														9962		2953	123					2849	4037	0	2953						
738143														3004		1951	27					327	699	0							
738255														840		271	98		181			103	368	0				Accrued Expense - Profit Sharing			
738303														18159		6976	0					0	11183	0	6426						
738657														123	0	104	0	0	0	0	0	19	0	0	0	0	0				
738769														9750		7407	0					184	2159	0							
739346														592		291	0					238	63	0							
739355														3576	2	1836	0	0	0	0	0	718	1022	0	1792	0	0				
739560														59697		36238	0					642	21498	1319							
739832														945		282	44					87	532	0							
740249														394		0	0					244	150	0							
741068														239		0	0					17	165	57							
741152														179		0	0					2	177	0							
741330														26941		22213	619					793	3316	0	10303	11664					
741358														117		68	0					8	41	0							
741648														1216		1024	0					80	112	0							
741844														694		357	45					70	222	0							
741956														167		114	40					13	0	0							
741974														1501		55	573					6	867	0							
742056														309		6	0					40	263	0							
742542														744		0	0					81	663	0							
742636														241		0	0					9	232	0							
742944														1686	109	1008	0	1	317	548		131	547	0				ACCUMULATED POST RETIREMENT BENEFIT	DEFERRED FEES ON SBA PPP LOANS		
743679														12397		10316	0					201	1880	0	7059						
743950														360		38	230					23	69	0							
744238														4202		315	2493					83	1311	0							
744256														17305		0	0					371	16934	0							
744854														1267		201	0					298	768	0							
745150														56		0	40					16	0	0							
745347														786	0	15	320	0	0	0	0	113	276	62	0	0	0				
746157														2164		714	462					55	933	0							
746223														5687		5297	0					98	258	34							
746429														3398		3215	0					171	12	0							
746513														4322	0	2210	0	0	1424	0	0	85	1973	54	0	0	0	LIABILITY FOR BANK OWNED ASSETS			
746755														3103		1718	580		1687			74	731	0				Low Income Housing Tax Credit			
746942														323		79	100					139	5	0							
746979														412		3	201					72	136	0							
747051														248	0	89	0	0	0	0	0	95	64	0	0	0	0				
747257														367		170	0					43	154	0							
748254														1317		644	21					3	649	0							
748357														65		48	0					15	2	0							
748441														139		1	0					64	74	0							
748964														1995		1146	0					18	831	0							
749242														259871		155860	0					3544	69520	30947	27503		86876				
749635														4593		55	1790					422	2148	178							
749840														7		0	0					6	1	0							
749943														826		70	606					57	93	0							
749952														252		7	0					47	198	0							
750051														760		0	0					175	585	0							
750127														2856		405	0					57	2369	25							
750239														6637	0	4289	0	0	0	0	0	354	1994	0	3022	0	0				
750341														2956		1235	500					62	1159	0							
750444														136		0	11					35	90	0							
750846														121		8	0					88	25	0							
751254														1760		1027	341					153	239	0							
751656														9426		1648	0	29				423	7355	0	912						
751852														2936		2775	0		370			68	93	0	527			242			
752644														2142	0	1770	0	0	452	0	0	182	190	0	974	0	0	Escrow Payable			
752831														2611		2323	0					112	176	0							
753052														49		0	0					49	0	0							
753324														9261		6550	364					79	2213	55							
753641														263		113	137					13	0	0							
753856														173		24	0					69	80	0							
754068														1192		126	0					73	878	115							
754246														396		236	42					51	67	0							
754536														1711		1320	0					88	303	0							
754826														6670		3350	0					259	3061	0							
754853														6731		3269	0					282	3180	0							
754929														18040		2488	1398					86	14023	45			2090				
755047														3848		228	830					82	2408	300							
755252														2487		564	0					536	1387	0							
755421														162		67	0					41	54	0							
755458														1612		812	0					368	432	0							
756343														522		0	9					133	380	0							
756848														491		0	0					113	378	0							
757377														11456		8665	1528					293	970	0							
757452														1393		235	890		108			84	127	57				UNEARNED FLEX CREDITS			
757612														12968		9754	0					314	2805	95							
757779														659		399	0					31	229	0							
758703														105687		76881	0					33	27525	1248		61263					
758842														790		648	61					81	0	0							
758851														2181		57	0					215	1909	0							
759045														7082		5478	0					460	1144	0							
759625														4441		3476	0					498	467	0							
760210														380		0	174					98	108	0							
760331														1055		398	0					35	622	0							
760340														465		265	107					86	7	0							
760434														499		99	0		98			56	344	0				Deferred Gain on sale			
760649														307		0	72					98	137	0							
760854														19351		16279	0					634	2438	0							
760939														618		406	0					24	188	0							
760957														81		0	53					12	16	0							
761244														1465		0	0					201	1264	0							
761347														35		0	0					1	34	0							
761459														833		1	587					117	128	0							
761543														1861		156	0					377	1328	0							
761806	594426	0	501344	0	0	265733	0	0	80171	11885	0	0	165211									1026						Unsettled Trades			
761833														158		0	0					33	125	0							
761851														867		7	0					162	698	0							
761954														77		0	0					15	62	0							
762045														319		151	0		151			44	124	0				Unearned PPP Fees Received			
762447														31053		21951	2484					1704	4807	107			16307				
762474														34865		30593	0					717	3555	0							
762773														1625		1224	0					2	399	0							
763211														861		156	282					180	243	0							
763677														10365		8082	2122					107	54	0							
763930														1775		312	0					649	814	0							
764030														227284	0	124938	0	0	0	0	0	3398	71576	27372	0	0	41000				
764058														4280		3024	0					137	1119	0							
764067														224		0	0					64	160	0							
764142														634		184	0					72	378	0							
764151														201		168	0					11	22	0							
764441														82		0	8					74	0	0							
764816														2320		873	0					360	1087	0							
765019														228683	0	203164	0	0	0	0	0	5715	16279	3525	0	136058	0				
765318														818		0	0					94	724	0							
765354														559	0	405	0	0	125	195	85	51	103	0	0	0	0	RESERVE FOR CONTINGENCIES	ESCROW RESERVE	ATM ACCOUNTS	
765505														13692	0	5395	0	0	74	0	0	24	8273	0	0	5321	0	Miscellaneous Expenses			
765662														272		251	0					10	11	0							
765877														1483		747	0					3	733	0							
766052														101		36	0					61	4	0							
766164														93814		47069	0		21991			4923	35427	6395			20041	Contingent Consideration Payable			
767040														242		78	0					37	127	0							
767152														216		0	74					32	110	0							
767246														9		0	0					8	1	0							
767255														1865		1402	0					66	397	0							
767554														332		57	0					27	248	0							
767572														62		18	0					7	37	0							
767611														671	0	0	62	0	0	0	0	54	507	48	0	0	0				
767732														2086		0	93					335	1658	0							
767974														18953		7585	0					370	10810	188							
768074														15902		12344	0					12	3181	365							
768458														265	0	0	0	0	0	0	0	19	221	25	0	0	0				
768476														629		108	0					58	463	0							
768953														6306		3465	150					91	2600	0							
769156														690	364	364	0					241	85	0							
769334														256		0	7					124	125	0							
770068														161		31	0	27				48	82	0	4						
770451														1513		1158	0					111	244	0							
770545														40		0	0					24	16	0							
770639														2846		2055	0					110	681	0							
770657														7686		3432	0					949	3305	0							
770853														1212		157	0					170	885	0							
771047														59		0	0					24	35	0							
771140														6073	0	3111	0	0	0	0	0	577	2385	0	2479	138	0				
771458														20637		11888	0					232	8361	156							
771609														37603		29174	0					8	8421	0							
771748														747		333	293	271	59			121	0	0				ACCRUED ACC. DEPRECIATION	GL 240000 DBT CD - IN PROCESS FROM MERGER VSB		
771878														5016		2979	0					185	1852	0							
772008														20494		11784	0					216	7672	822							
772446														1013		348	0					0	665	0			348				
772754														92		0	0					87	5	0							
773032														894	0	0	0	0	0	0	0	39	855	0	0	0	0				
773171														411		38	0					115	258	0							
773247														81025		29297	5811					1595	41968	2354	9331		12354				
773443														2131	0	1761	24	0	0	0	0	234	112	0	1431	0	0				
773470														5651		3608	1950					56	2	35							
773546														1390		1287	0					62	41	0							
773742														5120		3095	0					12	2013	0							
774132														7082		4237	0					364	2481	0				0			
774235														1920		1901	0					9	10	0							
774253														382		244	0					16	122	0							
774262														48511		31469	0	626				572	11929	4541	2600	9581	15759				
774347														815		0	123					398	294	0							
775054														2014		803	0					415	796	0							
775241														248	0	65	30	0	0	0	0	17	136	0	0	0	0				
775456														2189		586	0					393	1136	74							
775773														2989		2441	81					50	417	0							
776369														460		275	0					56	129	0							
776547														1830		1043	79	764				95	613	0	130						
777254														27		0	0					19	8	0							
777366	21419	0	16600	0	0	1801	0	0	3159	2	0	0	14606									1658						BOLI BENEFIT PLAN RESERVE			
777441														464		1	123					15	325	0							
777870														2714		890	0					652	1172	0							
778738														15243		9601	0					1968	3674	0							
779016														7350		4559	0					359	2432	0							
779351														24185	0	2837	13843	0	0	0	0	913	6592	0	96	868	0				
779360														398		0	0					41	316	41							
779641														227		128	0					7	92	0							
779650														606		410	0					132	64	0							
779968														4635		1975	0					443	2110	107							
780049														2358		1670	0					178	510	0							
780218														10425		4304	1439	77				131	4321	230	1503		1939				
780263														1179		852	0					6	287	34							
780562														11480		4130	6686					31	608	25							
780722														2181	0	14	0	0	0	0	0	550	1242	375	0	0	0				
780955														1680		667	312					379	322	0							
781028														14039		11289	0		3602			1020	1730	0			6027	retirement plans			
782016														1338		0	1009					33	296	0							
