"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
591320														2047	0	125	0	0	0	0	0	53	1869	0	0	0	0				
591357														1164	0	343	0	0	0	0	0	227	594	0	343	0	0				
591366														3361		3171	0		585			98	40	52	2052			Escrow overdrafts			
591740														103	0	0	58	0	0	0	0	10	35	0	0	0	0				
592439														1768	0	1255	0	0	691	0	0	30	206	277	0	0	0	Sundries Payable  Real Estate Escrow	Sundries Payable Commercial Escrow	FORMAN REALTY	
592448														26667		15558	0					655	10454	0				payable to customer			
592550														2534		1954	0					403	177	0	1933						
592644														5695	0	0	0	0	0	0	0	19	5676	0	0	0	0				
592859														109	0	13	49	13	0	0	0	2	45	0	0	0	0				
593007														91010		75961	0					360	14668	21		50008					
593052														17881	0	10959	176	0	6577	0	0	2748	3998	0	0	0	0	Liability clearing account			
593249														1864	0	204	1055	140	0	0	0	330	275	0	0	0	0				
593333														312	0	43	0	0	0	0	0	63	206	0	0	0	0				
593771														72	0	3	0	0	0	0	0	21	48	0	0	0	0				
593940														273		0	163					48	62	0							
594433														11622	0	2812	1619	0	0	0	0	2321	4870	0	2075	2	339				
594451														3869	0	2206	0	0	1785	0	0	241	1183	239	409	0	0	Cash to Accrual Rent Adjustment			
594853														15670	0	15163	0	0	0	0	0	506	1	0	10335	0	0				
594938														2912	0	2698	0	609	559	571	0	120	94	0	914	0	0	SERP Accrual	SBA PPP Fee Accrual		
594947														18852		4358	2752	2287				2310	9432	0	393		1678				
595270														118214		31608	2709		20902			2471	71152	10274				General/Legal Liability & Indemnification Reserve			
595337														389	0	0	0	0	0	0	0	132	257	0	0	0	0				
595430														14357		5879	3082					500	3683	1213			4516				
595869	205597	0	171181	0	0	81043	0	0	16128	4663	0	0	0									13625						UNFUNDED COMMITMENT - LOW INCOME HOUSING			
595944														396	0	250	8	0	0	0	0	50	88	0	250	0	0				
596062														6326	0	4674	0	0	0	0	0	343	1309	0	3883	0	0				
596156														2176		722	240					368	846	0	722						
596277														50	0	34	0	0	0	0	0	16	0	0	0	0	0				
596455														352	0	9	0	0	0	0	0	65	278	0	0	0	0				
596642														224	0	44	0	0	0	0	0	79	101	0	0	0	0				
596978														437	0	7	0	0	0	0	0	3	427	0	0	0	0				
597041														107	0	6	0	0	0	0	0	54	47	0	0	0	0				
597313														3763	0	2133	52	0	995	870	0	63	1515	0	0	0	0	Lease Liability	Unearned PPP Fees		
597452														1024	0	656	0	0	0	0	0	261	107	0	233	0	0	DEFFERED TAX SECURITIES UNREALIZED			
597546														5254	0	3662	0	8	0	0	0	188	1404	0	3191	0	0				
597658														596	0	7	273	0	0	0	0	59	257	0	0	0	0				
598002														2522		523	0					55	1944	0	390						
598048														7069	0	3377	0	0	2966	0	0	195	3497	0	0	0	0	Loans check payable			
598132														74	0	0	0	0	0	0	0	3	71	0	0	0	0				
598543														558	0	200	0	0	0	0	0	154	204	0	0	0	0				
598646														377	0	0	68	0	0	0	0	156	153	0	0	0	0				
598954														2515		231	0					548	1736	0		223					
599643														389	75	226	0	0	0	0	0	91	72	0	151	0	0				
599764														25674		6707	0					593	18035	339	6421						
600419														19982	0	13859	0	0	0	0	0	1082	4848	193	0	11415	0				
601032														181	0	149	0	0	0	0	0	8	24	0	149	0	0				
601041														198		0	2					70	126	0				Bonuses			
601050														861727		582161	134264	397114				8295	101708	35299	339	21330	27811				
601153														698	0	367	51	0	0	0	0	126	154	0	367	0	0				
601416														61620		26278	0					5994	26736	2612			21957				
601443														866	0	172	0	172	0	0	0	328	366	0	0	0	0				
601658														1204	0	12	292	0	0	0	0	230	670	0	0	0	0				
602048														17252	0	7147	1641	0	0	0	0	741	7723	0	0	4446	0				
602543														794	0	689	0	0	441	0	0	84	21	0	0	0	0	Employee Comp Payable			
602842														5	0	0	0	0	0	0	0	5	0	0	0	0	0				
603232														350	0	0	0	0	0	0	0	18	332	0	0	0	0				
603540														84	0	0	0	0	0	0	0	46	38	0	0	0	0				
603559														79	0	0	24	0	0	0	0	23	32	0	0	0	0				
603755														458	0	269	0	0	0	0	0	23	166	0	268	0	0				
604024														5241	0	698	0	495	203	0	0	216	4327	0	0	0	0	ATM/Debit card Settlement			
604033														52	0	3	29	0	0	0	0	7	13	0	0	0	0				
604547														1142	0	276	89	0	0	0	0	103	674	0	276	0	0				
604640														472	0	430	0	0	0	0	0	15	27	0	416	0	0				
605571														235	0	219	13	0	0	0	181	1	2	0	0	0	0			Checks Outstanding	
605610														4100	0	2773	0	0	0	0	0	23	1274	30	2773	0	0				
605656														2239		572	441	537	35			140	1086	0				Due FHLMC			
606046														546955	311	410472	24232	36804				12314	99612	325	9188	6651	74956				
606176														13204	0	12254	0	0	0	0	0	3	767	180	10110	0	0				
606653														2515	0	1169	0	0	1016	0	0	507	839	0	0	0	0	DEFERRED ORIGINATION FEE REVENUE			
607146														2426	0	1045	0	0	0	411	0	1036	345	0	0	0	0		Other Long-Term Liabiliies		
607333														1462	0	299	0	87	0	0	0	245	918	0	212	0	0				
608358														814	0	508	0	0	288	0	0	190	116	0	147	0	0	Deferred Interest Income			
608451														482	0	134	197	0	0	0	0	11	140	0	134	0	0				
608844														3416	0	1535	0	0	212	1121	0	30	1851	0	0	0	0	FASB 91 Unearned Fees	SBA PPP Deferred Fees		
609010														2182	0	1207	0	0	1083	0	0	46	889	40	0	0	0	Post Retirement Benefits Payable			
609467														510	0	4	0	0	0	0	0	69	403	34	0	0	0				
609476														2867	0	2839	0	0	2533	0	0	5	3	20	0	0	0	Pension Plan Liability			
609609														2745	0	1560	0	0	977	0	0	276	578	331	0	0	0	Deferred Rent Fifth Avenue			
609645														27	0	0	5	0	0	0	0	22	0	0	0	0	0	investment purchase payable			
609832														416	0	154	29	0	0	0	0	120	113	0	133	0	0				
610128														9192	0	7927	556	0	5397	0	0	72	637	0	2001	0	0	Pension Plan Liability			
610164														2601	0	2414	0	177	2048	0	0	154	33	0	0	0	0	DEFERRED LOAN FEES			
610539														146		75	0					11	60	0							
610557														1524		404	205		10			74	841	0				CDARS INCOMING RATEBRIDGE PAYMENT			
610913														931	0	285	43	0	200	0	0	172	424	7	0	0	0	Deferred Revenue			
611031														1345	0	1056	25	0	0	0	0	25	239	0	1055	0	0				
611451														2123		119	0					137	1792	75							
612159														1831	0	0	854	0	0	0	0	408	569	0	0	0	0				
612878														208	0	145	0	0	0	0	0	11	52	0	0	0	0				
613008														193009	0	126378	14552	0	0	0	0	602	50687	790	0	0	58534				
613156														4934	0	2458	0	0	0	0	0	26	2298	152	829	0	0				
613307														822527	0	542296	0	0	162313	0	0	6975	251456	21800	0	0	292676	LIHTC Unfunded Commitments Liability			
613343														19123	0	9093	1003	0	0	0	0	1619	7050	358	8182	0	0	Deferred Loan Fees			
613400														106496		89320	0		7674	950		691	16485	0	1270	68983		Deferred pension liability	Deferred income NEFWC, Inc.		
613558														7860	0	6896	0	0	0	0	0	200	418	346	3113	0	0				
613679														2410		1010	15	578	249			36	1349	0	145			Internal / Sweep Accounts			
613839														1731	0	139	946	0	0	0	0	157	489	0	0	0	0				
613950														50349	0	15858	0	0	5538	4560	0	77	34414	0	0	0	0	AP INTERCOMPANY	UNEARNED MATERCARD RENEWAL BONUS		
613978														423	0	261	0	0	261	0	0	15	147	0	0	0	0	Official Checks Outstanding			
614256														553	0	408	90	0	0	0	0	55	0	0	405	0	0				
614313														23933		16877	3775					920	2361	0		9833					
614368														332	0	79	0	0	0	0	0	96	157	0	0	0	0				
614751														1991		1657	0					38	296	0	1657						
614948														2276	0	0	85	0	0	0	0	94	1977	120	0	0	0				
615217														3577	780	780	0	0	0	0	0	131	2666	0	0	0	0				
615253														695	0	0	305	0	0	0	0	194	196	0	0	0	0				
615776														43	0	42	0	0	0	0	0	1	0	0	0	0	0				
615851														869	0	22	482	0	0	0	0	263	102	0	0	0	0				
615879														752	0	130	0	112	8	10	0	299	323	0	0	0	0	Deferred Profit on OREO Sales	Safe Deposit Box/Key Deposits		
615954														5672	0	3894	17	0	0	0	0	165	1472	124	3893	0	0				
616036														7975	0	2984	0	0	0	0	0	513	4478	0	2983	0	0				
616148														1491	0	1047	0	0	0	0	0	71	373	0	1043	0	0				
616540														1270	0	1069	30	0	88	8	0	73	98	0	972	0	0	Acc Exp repurchase payable	sales tax, current tax payable, CDARS RB	US Tax and Loan Account	
616849														443	0	287	33	271	0	0	0	43	80	0	0	0	0				
617051														771	0	486	0	0	450	0	0	43	242	0	0	0	0	Reserve-SBA PPP loan fees			
617079														166	0	4	14	0	0	0	0	6	142	0	0	0	0				
617145														724	0	421	0	0	0	0	0	185	118	0	0	0	0				
617275														625	0	284	0	0	0	0	0	40	297	4	284	0	0				
617341														301	0	1	86	0	1	0	0	28	186	0	0	0	0	Insurance Reserves			
617538														97	0	3	0	0	0	0	0	28	66	0	0	0	0				
617743														475	0	0	122	0	0	0	0	238	115	0	0	0	0				
618544														842	0	0	266	0	0	0	0	79	497	0	0	0	0				
618647														92	0	0	0	0	0	0	0	25	67	0	0	0	0				
618740														4136	0	1836	0	379	0	0	0	815	1420	65	546	0	0				
618777														233	0	0	123	0	0	0	0	19	91	0	0	0	0	Other liabilities			
618807														150733	0	110676	0	0	0	0	0	812	39245	0	8867	96483	0				
619327														7072	0	5150	469	2192	0	0	0	163	1290	0	1672	0	0				
619457														1484	0	1420	0	0	0	0	0	3	61	0	1420	0	0				
619701														28953	0	15297	0	0	5792	6377	0	134	13522	0	0	0	0	credit enhancement	SBA PPP Fees		
619859														381	0	159	0	0	0	0	0	44	174	4	154	0	0				
619877														5015697	0	3490609	175377	2144188	955000	0	0	6450	1278466	64795	0	0	0	Contingent Liabilities			
621151														347	0	0	15	0	0	0	0	47	285	0	0	0	0				
621245														918	0	799	0	0	599	0	0	97	22	0	200	0	0	deferred directors	0		
621357														1577	0	19	0	0	0	0	0	113	1390	55	0	0	0				
621441														3635	0	2873	86	0	0	0	0	72	604	0	2873	0	0				
622037														1737	0	1341	0	0	0	0	0	46	350	0	0	0	0				
622653														1842	0	406	0	0	273	0	0	36	1185	215	0	0	0	Bonus and Profit Sharing			
622774														17958	0	10851	0	0	0	0	0	471	6076	560	8231	0	0				
623052														719	0	0	0	0	0	0	0	250	299	170	0	0	0				
623454														2564	0	1944	0	1021	0	0	0	225	395	0	628	0	0				
623548														1487	0	837	298	0	537	0	0	67	285	0	0	0	0	Benefit Plan Reserve Liability			
623874														2009	0	1138	426	0	0	0	0	16	429	0	0	0	0				
624246														4015	0	2558	179	0	1041	1476	0	122	1156	0	0	0	0	UNEARNED LOAN FEES	FHLB MPF LOAN PAYMENTS		
624648														311	0	134	0	0	0	0	0	57	120	0	0	0	0				
624778														10252	0	10036	0	0	0	0	0	11	205	0	10029	0	0				
624956														163	0	0	0	0	0	0	0	3	160	0	0	0	0				
625056														860	0	775	0	0	0	0	0	13	72	0	775	0	0				
625065														1347	0	485	0	123	362	0	0	16	846	0	0	0	0	Deferred Inc - Loans			
625140														714	0	0	0	0	0	0	0	19	695	0	0	0	0				
625159														4715		36	2444					623	1549	63							
625654														24295	0	13803	0	0	6468	0	0	280	10212	0	6446	0	0	UNEARNED LOAN FEES (PPP)			
625757														416	0	22	0	12	0	0	0	48	346	0	0	0	0				
625850														436	0	0	0	0	0	0	0	72	364	0	0	0	0				
625953														2118	0	1933	0	0	1932	0	0	72	113	0	0	0	0	Life Insurance Reserve Liability			
626101														11824		8444	0					210	2903	267	7383						
627108														27374		13214	13826		4219	3500		1	333	0				FASB 87	FASB 106		
627377														322	0	165	141	0	103	0	0	3	13	0	0	0	0	Escrow Reserve			
627854														1155	0	151	0	151	0	0	0	71	933	0	0	0	0				
628039														247	0	95	0	93	0	0	0	56	96	0	0	0	0				
628123														2336		1134	0		1112			59	1046	97				Swap Negative Fair Value Adjustment			
628178														9538	0	3721	0	0	0	0	0	1634	4183	0	2380	0	0				
628356														1148	0	14	0	0	0	0	0	130	1004	0	0	0	0				
628552														1782		3	0					533	1246	0							
629148														2646	0	2502	0	87	0	0	0	43	101	0	2297	0	0				
629353														2093	0	1577	0	0	1060	0	0	45	471	0	517	0	0	loan escrow			
629522														2153	0	1524	0	0	0	0	0	54	515	60	1434	0	0				
629746														540	0	53	102	0	0	0	0	81	304	0	0	0	0				
630041														99	0	15	1	14	0	0	0	10	73	0	0	0	0				
630340														118	0	0	0	0	0	0	0	50	68	0	0	0	0				
630555														6125	0	4767	0	0	0	0	0	119	795	444	4663	0	0				
630658														1383	0	773	0	0	421	192	0	26	584	0	0	0	0	ATM Balancing	TBL  OTHER PAYABLES		
631039														435	0	41	0	0	0	0	0	117	277	0	0	0	0				
631150														3134	0	2011	0	0	0	0	0	101	1022	0	1834	0	0				
631178														2456		1614	0	87				175	667	0	1278						
631422														10606		6377	0		2429			1598	2631	0	3017			Deferred Fee and Other Misc Income			
631570														13749	0	9738	0	0	0	0	0	10	3875	126	6236	0	2640				
632410														2889		0	0					257	2207	425							
632607														15335	0	511	0	0	0	0	0	50	14774	0	0	290	0				
632858														1743	0	1032	0	0	0	0	0	223	488	0	0	988	0				
633378														53004		44131	0					395	8478	0		18177	17127				
633640														508	0	222	223	0	0	0	0	33	30	0	0	0	0				
633677														1265		239	0	26	97			211	815	0			51	ATM Clearing Acct			
634544														1030	0	0	0	0	0	0	0	394	636	0	0	0	0				
634955														3625	0	2300	0	0	1791	0	0	93	1232	0	0	0	0	CONTRACTUAL RETIREMENT RESERVE			
634973														482	0	0	5	0	0	0	0	3	474	0	0	0	0				
635457														101	0	0	0	0	0	0	0	33	68	0	0	0	0				
635840														3733	0	2610	0	0	1239	0	0	128	995	0	1371	0	0	Accts Payable - Payments in Process			
635907														13680	0	11605	0	0	0	0	0	36	1990	49	7445	4021	0				
636276														3683	0	2800	0	0	0	0	0	48	835	0	2213	0	0				
636753														219	0	0	209	0	0	0	0	10	0	0	0	0	0				
636771														53352	0	31724	0	0	0	0	0	482	19374	1772	0	13563	0				
637170														2300	0	276	0	168	0	0	0	100	1924	0	0	0	0				
637451														258618		112181	0		73348			4817	132589	9031				Loans Subject to Repurchase Liability			
637554														319	0	1	0	0	0	0	0	79	239	0	0	0	0				
638131														935	0	0	474	0	0	0	0	275	186	0	0	0	0				
638355														243	0	0	0	0	0	0	0	138	60	45	0	0	0				
638850														1445		13	1260					48	124	0							
639549														3508	0	2168	57	735	3	0	0	598	685	0	1385	0	0	Unearned Fees			
639567														151381		112047	0					239	39095	0	74264						
639633														1248	0	367	0	0	218	0	0	108	773	0	0	0	0	Escrow Control			
639857														30	0	22	0	0	0	0	0	7	1	0	0	0	0				
640143														391	0	273	0	0	273	0	0	14	104	0	0	0	0	Deferred loan fee income			
640246														9019	0	4132	2490	0	0	0	0	328	2069	0	3874	0	0				
640442														2176	0	1633	0	0	0	0	0	357	186	0	1618	0	0				
640554														83		0	47					15	21	0							
640956														750	0	666	0	0	358	0	0	65	19	0	0	0	0	Real Estate Escrow			
641449														1053	0	0	0	0	0	0	0	55	998	0	0	0	0				
641579														300		0	0					6	244	50							
641775														38082		30270	0					1670	5609	533	4402	18356	1448				
642437														2551	0	1962	0	0	0	0	0	144	445	0	0	0	0				
642549														13389	0	4600	3200	0	0	0	0	332	3542	1715	0	3671	0				
642857														1634	0	158	167	0	128	0	0	191	1118	0	0	0	0	Debit Card Settlement			
643078														3362	0	82	0	0	0	0	0	64	3065	151	0	0	0			Stale Dated Checks	
643274														373	0	166	144	0	164	0	0	1	62	0	0	0	0	DEFERRED INCOME GAAP			
643340														1957	0	33	115	0	0	0	0	8	1801	0	0	0	0				
643452														399	0	0	0	0	0	0	0	60	339	0	0	0	0				
643658														360	0	263	0	0	176	0	0	4	62	31	0	0	0	deferred fee income from PPP SBA loan program			
644057														24	0	0	0	0	0	0	0	19	5	0	0	0	0				
644141														123	0	93	0	0	0	0	0	7	23	0	0	0	0				
644646														886	0	0	561	0	0	0	0	105	220	0	0	0	0				
644776														510		341	0		305			2	167	0				SBA PPP ORIGINATION FEE RECEIVABLE			
644842														782	0	160	0	158	0	0	0	99	523	0	0	0	0				
644954														2412	0	1622	0	0	0	0	0	0	790	0	0	0	0				
644963														1278	0	819	0	0	76	0	0	130	314	15	743	0	0	deferred loan fee income			
645157														233	0	0	32	0	0	0	0	85	116	0	0	0	0				
645317														24613	0	11013	418	3223	0	0	0	191	12991	0	0	0	0				
645465														5011	0	952	0	84	0	0	0	137	3922	0	715	0	0				
645540														1221	0	465	0	0	0	0	0	153	603	0	465	0	0				
645577														2135	1375	2025	0	366	0	0	0	14	96	0	0	0	0				
645625														217055	0	127025	0	0	0	0	0	2940	76216	10874	0	60493	0				
646042														260	0	0	6	0	0	0	0	73	181	0	0	0	0				
646145														1757	0	635	313	0	478	0	0	246	563	0	0	0	0	ESCROW			
646172														5775	0	5198	0	434	1121	380	295	7	570	0	0	0	0	Employee Insurance Payable	EFT & Check Settlement	Accrued Retirement and 401K	
646444														702	0	222	0	220	0	0	0	87	393	0	0	0	0				
646471														20	0	0	0	0	0	0	0	3	17	0	0	0	0				
646556														340	0	224	14	156	0	0	0	102	0	0	0	0	0				
646743														1810	0	849	75	0	0	0	0	309	577	0	0	0	0				
646873														1863	0	552	0	0	0	0	0	2	1309	0	372	0	0				
647218														1795	0	0	0	0	0	0	0	211	1417	167	0	0	0				
647245														8821		6374	0					241	2206	0		6374					
647414														77	0	0	0	0	0	0	0	29	48	0	0	0	0				
647432														1983	0	351	0	351	0	0	0	261	1368	3	0	0	0				
647759														1783	0	1545	0	0	0	0	0	19	219	0	1499	0	0				
647777														1470		817	284					72	297	0	718						
647955														727	0	577	0	122	0	0	0	5	145	0	455	0	0				
648130														4250		1086	0		1018			141	2858	165				Security Purchase Commitment			
648242														10206	0	3027	0	3024	0	0	0	225	6404	550	0	0	0				
648251														1221	0	385	486	0	269	0	0	44	306	0	0	0	0	Deferred Loan Fees			
648345														387	0	116	69	0	105	0	0	54	148	0	0	0	0	Reserve for Retiree Health Insurance			
648550														254	0	0	0	0	0	0	0	16	238	0	0	0	0				
649342														2017	0	1124	93	0	0	0	0	240	560	0	1124	0	0				
649632														89	0	59	0	0	0	0	0	30	0	0	0	0	0				
649874														1267	0	710	0	0	79	458	0	52	505	0	0	0	0	ATM Switch Settlement	Operating Long Term Liability		
651121														4608	0	1450	0	0	1406	0	0	193	2965	0	0	0	0	Defined Pension Benefit			
651149														598	0	434	3	0	0	0	0	74	87	0	426	0	0				
651158														354	0	90	95	83	0	0	0	141	28	0	0	0	0				
651354														195	0	1	44	0	0	0	0	31	119	0	0	0	0				
651448	77	0	0	0	0	0	0	0	77	0	0	0	0									0									
651541														820	0	37	0	0	0	0	0	131	652	0	0	0	0				
651756														961	0	18	594	0	0	0	0	130	219	0	0	0	0				
651859														27741		16463	0	1768				3863	7415	0	2949						
651952														535	54	453	0	116				17	65	0	274						
652043														2976	0	312	0	0	0	0	0	401	2263	0	0	0	0				
652070														1119	0	819	0	0	0	0	0	32	268	0	788	0	0				
652874														426417		386039	0		374298			2960	37418	0				Interest Rate SWAP Valuation			
652959														24	0	0	0	0	0	0	0	24	0	0	0	0	0				
652977														1316	0	1283	0	0	0	0	0	0	33	0	1164	0	0				
653134														1819	0	904	0	0	628	0	0	253	662	0	0	0	0	EXPENSE ACCT PPP LOAN FEE			
653433														2789	0	2476	0	0	2476	0	0	54	259	0	0	0	0	DEFERRED COMP			
653611														5578		3563	809		827			165	894	147			2251	ACCUMULATED POST RETIREMENT BENEFITS			
653778														2795	0	2021	366	0	2021	0	0	7	401	0	0	0	0	UNFUNDED DIRECTORS PENSION			
653947														800	0	0	0	0	0	0	0	331	469	0	0	0	0				
654047														397	0	154	83	0	151	0	0	13	147	0	0	0	0	Customer escrow accounts			
654300														625		102	97					1	389	36				Deferred Tax			
654579														299	0	235	0	0	0	0	0	0	64	0	235	0	0				
655530														94	0	69	0	0	62	7	0	14	11	0	0	0	0	ACCRUED TAXES	ACCRUED EXPENSES		
655839														3105	0	2	0	0	2	0	0	1248	1855	0	0	0	0	Insurance Premium Payable			
656032														1021	0	616	13	0	0	0	0	89	303	0	405	0	0				
656247														801	0	700	0	0	0	0	0	46	55	0	700	0	0				
656377														212927	0	168337	8881	0	0	0	0	858	15351	19500	0	99901	0				
656470														16683	0	8289	0	0	0	0	0	602	7586	206	6333	0	0				
656658														299	0	0	56	0	0	0	0	4	239	0	0	0	0				
656779														538	0	189	0	0	0	0	0	47	302	0	188	0	0				
657178														2426	0	66	0	0	0	0	0	19	2341	0	0	0	0				
657271														24421		18462	2759					2235	965	0							
657365														36163	0	2160	0	0	911	542	0	8603	19053	6347	0	0	0	SERVICING LIABILITY-MORTG	SBA RECOURSE LIABILITY		
657459														18642		4433	0	351	2921	2		1074	12926	209				SWAP Liability	SLEF & Pagedale Projects		
657758														677	0	140	206	140	0	0	0	30	301	0	0	0	0				
657954														1229	0	110	433	0	0	0	0	86	600	0	107	0	0				
658072														536	0	365	0	22	0	0	0	61	110	0	343	0	0				
658474														255	0	171	0	0	0	0	0	4	80	0	0	0	0				
658924														656	0	0	0	0	0	0	0	99	557	0	0	0	0				
659341														1482	0	49	245	0	0	0	0	161	1027	0	0	0	0				
659453														1592	0	966	0	0	0	0	0	178	448	0	918	0	0				
659556														414	0	157	49	157	0	0	0	61	147	0	0	0	0				
659640														57	0	0	0	0	0	0	0	21	36	0	0	0	0				
659734														272	0	24	0	0	0	0	0	43	205	0	0	0	0				
659855														150463		72625	36594			23116		6039	32925	2280			38718		Acquired salary continuation plans		
660066														156	0	0	0	0	0	0	0	20	136	0	0	0	0				
660253														158	0	15	14	15	0	0	0	88	41	0	0	0	0				
660271														3313	0	302	610	299	0	0	0	167	2160	74	0	0	0				
660570														654	0	121	0	0	0	0	0	146	387	0	0	0	0				
660655														36030	0	24700	0	0	0	0	0	668	10274	388	12800	11384	0				
660879														236	0	90	69	0	0	0	0	17	60	0	0	0	0				
660927														2694	0	2215	0	0	0	0	0	215	264	0	1187	0	0				
661072														1595		1340	117	705				2	136	0	635						
661157														53	0	0	17	0	0	0	0	36	0	0	0	0	0				
661223														2268	0	1862	0	0	0	0	0	45	361	0	1862	0	0				
661308														94550	0	78943	0	2410	15009	0	0	1071	13276	1260	3500	0	56842	Due to Broker			
661474														1623	0	1612	0	0	0	0	0	11	0	0	0	0	0				
662350														1288	0	14	0	0	0	0	0	87	1187	0	0	0	0				
662369														36181		24958	0					293	10641	289	14363		8025				
662949														1622	0	140	213	0	0	0	0	409	860	0	0	0	0				
663058														2358	0	421	0	0	0	0	0	323	1064	550	253	0	0				
663245														204483	48974	145637	0	0	0	0	0	5898	28549	24399	0	52548	0				
663450														391	0	158	0	30	0	0	0	42	191	0	128	0	0				
663638														209	0	158	0	0	105	0	0	38	13	0	0	0	0	Standby Letters of Credit			
663656														79	0	11	0	0	0	0	0	5	63	0	0	0	0				
663834														24539		7237	0					1576	11635	4091	5181						
663955														19409	0	18553	0	0	3707	14228	0	149	707	0	0	0	0	LIHTC Payable	Unrealized Swap Gain/Loss		
664176														10943	0	7083	0	0	0	0	0	17	3843	0	2073	0	0				
664206														23611		9848	0		3656	3579		593	13170	0				FV Hedge Derivative Liability	Deferred Income		
664653														1258	0	563	0	0	0	0	0	161	534	0	475	0	0				
664756														173540	0	27490	0	0	14374	0	0	7571	108532	29947	0	0	0	Fair Value of Non-trading Derivatives			
665146														1379	0	680	12	0	471	0	0	198	489	0	0	0	0	Accrued Salary Continuation Plan			
665258														197		5	0					6	186	0							
665865														2373	0	67	122	67	0	0	0	603	1581	0	0	0	0				
666059														1229	0	45	348	0	0	0	0	401	435	0	0	0	0				
666358														206	0	2	0	0	0	0	0	34	170	0	0	0	0				
666554														498	0	8	0	0	0	0	0	86	404	0	0	0	0				
666844														294	0	0	13	0	0	0	0	156	125	0	0	0	0				
666974														911	0	92	242	0	0	0	0	6	571	0	0	0	0				
667029														451	0	0	0	0	0	0	0	42	409	0	0	0	0				
667252														174	0	140	0	0	0	0	0	34	0	0	0	0	0				
667346														585	0	416	0	0	0	0	0	72	97	0	351	0	0				
667524														342		0	122					73	147	0							
667551														308	0	137	0	0	0	0	0	103	68	0	137	0	0				
667757														70658		48080	0					1564	18974	2040			24556				
668053														114	0	0	0	0	0	0	0	114	0	0	0	0	0				
668147														1402	0	64	115	0	25	0	0	214	1009	0	0	0	0	Loan Customer Payable			
669555														3851	0	238	0	0	0	0	0	779	2804	30	238	0	0				
670430														535	0	105	0	0	105	0	0	62	368	0	0	0	0	ADECA Proceeds	Payroll Payable		
670467														9170	0	5071	0	154	0	0	0	65	3784	250	3630	0	0				
670560														66107	0	47387	0	38650	0	0	0	0	18720	0	0	0	0				
670654														27	0	0	0	0	0	0	0	7	20	0	0	0	0				
670748														1035	0	965	4	0	0	0	0	15	51	0	965	0	0				
670775														174	0	151	0	0	0	0	0	0	23	0	0	0	0				
670878														6235	0	4905	0	0	3301	1321	0	4	1326	0	0	0	0	Accrued Liability SERP	Accrued Interest Swap liability		
671053														301	0	0	199	0	0	0	0	46	56	0	0	0	0				
671147														2544	0	1026	156	0	968	0	0	908	454	0	0	0	0	BAS IN PROCESS			
671334														26405		4461	8252	4461				173	13519	0							
671464														213290	0	133726	0	0	0	0	0	25220	53048	1296	0	44631	57672				
671558														4280	0	2857	0	0	0	0	0	827	593	3	0	2103	0				
672238														473	0	100	312	0	0	0	0	54	7	0	0	0	0				
672247														1036	0	298	401	0	0	0	0	337	0	0	0	0	0				
672537														886		11	475					219	181	0							
672573														1465	0	1094	0	0	0	0	0	1	370	0	387	0	0			.	
673244														323	0	0	90	0	0	0	0	64	169	0	0	0	0				
673440														9805		2362	0					719	6724	0	2245						
673477														154	0	27	111	0	0	0	0	1	15	0	0	0	0				
673851														237	0	0	0	0	0	0	0	63	174	0	0	0	0				
673909														11064	919	2545	0					82	8437	0			1248				
674344														1018	0	439	0	0	0	0	0	308	271	0	439	0	0				
674849														7551	0	2263	0	0	0	0	0	4542	746	0	1036	0	0				
675042														336		92	0					64	180	0	92						
675051														981	0	795	81	0	784	0	0	42	63	0	0	0	0	Building lease obligation			
675079														1154	0	769	0	0	0	0	0	37	348	0	0	0	0				
675248														286	0	164	0	0	146	0	0	35	87	0	0	0	0	Deferred Loan Fees			
675341														841	0	823	0	0	0	0	0	18	0	0	823	0	0				
675659														275	0	19	0	0	0	0	0	256	0	0	0	0	0				
675855														402	0	318	0	0	0	0	0	38	46	0	0	0	0				
676049														855	0	86	303	0	0	0	0	293	173	0	0	0	0				
676151														3353	0	936	0	0	0	0	0	681	1736	0	931	0	0				
676478														16948	0	14950	0	319	0	0	0	114	1802	82	971	10831	2824				
677176														72909		65697	813					1027	5300	72			53710				
677354														1226	0	857	152	0	0	0	0	47	170	0	856	0	0				
677448														408	0	124	57	0	0	0	0	152	75	0	124	0	0				
677644														12043	0	5562	1614	0	0	0	0	577	4290	0	5562	0	0				
677756														341	0	29	0	0	0	0	0	251	61	0	0	0	0				
677970														637	0	552	0	84	215	130	37	2	83	0	0	0	0	Accrued Sick leave	Accrued Bonus	Accrued Vacation	
678052														48	0	0	0	0	0	0	0	6	42	0	0	0	0				
678070														3421		1081	743					812	785	0	1081						
678258														191	0	138	0	0	0	0	0	53	0	0	0	0	0				
678454														1987		142	0	135				137	1708	0							
678557														147	0	76	42	0	0	0	0	22	7	0	0	0	0				
678717														24316	0	16670	0	0	0	0	0	657	6203	786	734	0	15878				
