"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH270	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH289	RCFDH290	RCFDH291	RCFDH292	RCFDH293	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDJA21	RCFDJJ30	RCFDJJ31	RCFDJJ32	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	
659734																																																																																																																																																																																																																																																	
659855																																																																																																																																																																																																																																																	
660066																																																																																																																																																																																																																																																	
660253																																																																																																																																																																																																																																																	
660271																																																																																																																																																																																																																																																	
660570																																																																																																																																																																																																																																																	
660655																																																																																																																																																																																																																																																	
660879																																																																																																																																																																																																																																																	
660927																																																																																																																																																																																																																																																	
661072																																																																																																																																																																																																																																																	
661157																																																																																																																																																																																																																																																	
661223																																																																																																																																																																																																																																																	
661308																																																																																																																																																																																																																																																	
661474																																																																																																																																																																																																																																																	
661858																																																																																																																																																																																																																																																	
662350																																																																																																																																																																																																																																																	
662369																																																																																																																																																																																																																																																	
662949																																																																																																																																																																																																																																																	
663058																																																																																																																																																																																																																																																	
663245																																																																																																																																																																																																																																																	
663450																																																																																																																																																																																																																																																	
663638																																																																																																																																																																																																																																																	
663647																																																																																																																																																																																																																																																	
663656																																																																																																																																																																																																																																																	
663834																																																																																																																																																																																																																																																	
663955																																																																																																																																																																																																																																																	
664176																																																																																																																																																																																																																																																	
664206																																																																																																																																																																																																																																																	
664653																																																																																																																																																																																																																																																	
664756																																																																																																																																																																																																																																																	
665146																																																																																																																																																																																																																																																	
665258																																																																																																																																																																																																																																																	
665865																																																																																																																																																																																																																																																	
666059																																																																																																																																																																																																																																																	
666358																																																																																																																																																																																																																																																	
666554																																																																																																																																																																																																																																																	
666844																																																																																																																																																																																																																																																	
666974																																																																																																																																																																																																																																																	
667029																																																																																																																																																																																																																																																	
667252																																																																																																																																																																																																																																																	
667346																																																																																																																																																																																																																																																	
667524																																																																																																																																																																																																																																																	
667551																																																																																																																																																																																																																																																	
667757																																																																																																																																																																																																																																																	
668053																																																																																																																																																																																																																																																	
668147																																																																																																																																																																																																																																																	
669555																																																																																																																																																																																																																																																	
670430																																																																																																																																																																																																																																																	
670467																																																																																																																																																																																																																																																	
670560																																																																																																																																																																																																																																																	
670654																																																																																																																																																																																																																																																	
670748																																																																																																																																																																																																																																																	
670775																																																																																																																																																																																																																																																	
670878																																																																																																																																																																																																																																																	
671053																																																																																																																																																																																																																																																	
671147																																																																																																																																																																																																																																																	
671334																																																																																																																																																																																																																																																	
671464																																																																																																																																																																																																																																																	
671558																																																																																																																																																																																																																																																	
672041																																																																																																																																																																																																																																																	
672238																																																																																																																																																																																																																																																	
672247																																																																																																																																																																																																																																																	
672537																																																																																																																																																																																																																																																	
672573																																																																																																																																																																																																																																																	
673244																																																																																																																																																																																																																																																	
673440																																																																																																																																																																																																																																																	
673477																																																																																																																																																																																																																																																	
673851																																																																																																																																																																																																																																																	
673909																																																																																																																																																																																																																																																	
674344																																																																																																																																																																																																																																																	
674849																																																																																																																																																																																																																																																	
675042																																																																																																																																																																																																																																																	
675051																																																																																																																																																																																																																																																	
675079																																																																																																																																																																																																																																																	
675248																																																																																																																																																																																																																																																	
675332	216296957	1680642	0	0	189900389	3748585	2992961	754445	212	0	0	0	0	0	16146445	14156233	513338	8198	4382801	0	0	0	0	18481613	402759	831990	0	11654260	19667396	25195721	36075176	121054948	3033402	3033402	315229	476543	12426	2229204	74880	37440	0	8233	0	29207	25791	5158	0	0	0	5158	0	0	0	0	0	0	1179242	1179242	0	0	445863	733379	68737533	34368767	0	2869146	0	31267712	20664590	29250897	36533465	160328466	0	5850179	18266733	160328466	189900389	1766506	16873	16873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1270	0	0	0	61	0	560	587	62		54275	9791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	326925	220314	0	0	381200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31409123				0	376	591	0	0	530634	0	0	0	1298638	0	100975	1197315	348	0	0	0	0	0	0	0	0	0	0	908011	0	388	0	0	907623	0	38712932	0	375706	31250471	7086755	887623	0	887623	321278	0	0	0	0	0	321278	113605443	0	124843	8969372	3113676	101397552	0	4382801	0	5265679	0	0	0	0	0	0	0	1045996	1045996	0	
675341																																																																																																																																																																																																																																																	
675659																																																																																																																																																																																																																																																	
675855																																																																																																																																																																																																																																																	
676049																																																																																																																																																																																																																																																	
676151																																																																																																																																																																																																																																																	
676478																																																																																																																																																																																																																																																	
677176																																																																																																																																																																																																																																																	
677354																																																																																																																																																																																																																																																	
677448																																																																																																																																																																																																																																																	
677644																																																																																																																																																																																																																																																	
677756																																																																																																																																																																																																																																																	
677970																																																																																																																																																																																																																																																	
678052																																																																																																																																																																																																																																																	
678070																																																																																																																																																																																																																																																	
678258																																																																																																																																																																																																																																																	
678454																																																																																																																																																																																																																																																	
678557																																																																																																																																																																																																																																																	
678717																																																																																																																																																																																																																																																	
678744																																																																																																																																																																																																																																																	
679246																																																																																																																																																																																																																																																	
679451																																																																																																																																																																																																																																																	
679648																																																																																																																																																																																																																																																	
680055																																																																																																																																																																																																																																																	
680130																																																																																																																																																																																																																																																	
680354																																																																																																																																																																																																																																																	
680457																																																																																																																																																																																																																																																	
680747																																																																																																																																																																																																																																																	
680813																																																																																																																																																																																																																																																	
681043																																																																																																																																																																																																																																																	
681249																																																																																																																																																																																																																																																	
682143																																																																																																																																																																																																																																																	
682479																																																																																																																																																																																																																																																	
682563																																																																																																																																																																																																																																																	
682648																																																																																																																																																																																																																																																	
683449																																																																																																																																																																																																																																																	
683814																																																																																																																																																																																																																																																	
684455																																																																																																																																																																																																																																																	
685023																																																																																																																																																																																																																																																	
685649																																																																																																																																																																																																																																																	
685676																																																																																																																																																																																																																																																	
685779																																																																																																																																																																																																																																																	
686459																																																																																																																																																																																																																																																	
686570																																																																																																																																																																																																																																																	
686758																																																																																																																																																																																																																																																	
687009																																																																																																																																																																																																																																																	
687054																																																																																																																																																																																																																																																	
687830																																																																																																																																																																																																																																																	
687951																																																																																																																																																																																																																																																	
688079																																																																																																																																																																																																																																																	
688257																																																																																																																																																																																																																																																	
688453																																																																																																																																																																																																																																																	
688556																																																																																																																																																																																																																																																	
689209																																																																																																																																																																																																																																																	
689357																																																																																																																																																																																																																																																	
689759																																																																																																																																																																																																																																																	
691042																																																																																																																																																																																																																																																	
691556																																																																																																																																																																																																																																																	
691743																																																																																																																																																																																																																																																	
691958																																																																																																																																																																																																																																																	
692450																																																																																																																																																																																																																																																	
692704																																																																																																																																																																																																																																																	
692946																																																																																																																																																																																																																																																	
693073																																																																																																																																																																																																																																																	
693224																																																																																																																																																																																																																																																	
693345																																																																																																																																																																																																																																																	
693952																																																																																																																																																																																																																																																	
694146																																																																																																																																																																																																																																																	
694771																																																																																																																																																																																																																																																	
694847																																																																																																																																																																																																																																																	
694904																																																																																																																																																																																																																																																	
695134																																																																																																																																																																																																																																																	
695349																																																																																																																																																																																																																																																	
695947																																																																																																																																																																																																																																																	
696047																																																																																																																																																																																																																																																	
696168																																																																																																																																																																																																																																																	
696430																																																																																																																																																																																																																																																	
696551																																																																																																																																																																																																																																																	
696645																																																																																																																																																																																																																																																	
697035																																																																																																																																																																																																																																																	
697147																																																																																																																																																																																																																																																	
697156																																																																																																																																																																																																																																																	
697231																																																																																																																																																																																																																																																	
697633																																																																																																																																																																																																																																																	
697763																																																																																																																																																																																																																																																	
697950																																																																																																																																																																																																																																																	
697978																																																																																																																																																																																																																																																	
698144																																																																																																																																																																																																																																																	
698546																																																																																																																																																																																																																																																	
698649																																																																																																																																																																																																																																																	
699105																																																																																																																																																																																																																																																	
699253																																																																																																																																																																																																																																																	
699534																																																																																																																																																																																																																																																	
700140																																																																																																																																																																																																																																																	
700252																																																																																																																																																																																																																																																	
700430																																																																																																																																																																																																																																																	
700458																																																																																																																																																																																																																																																	
701062																																																																																																																																																																																																																																																	
701222																																																																																																																																																																																																																																																	
701259																																																																																																																																																																																																																																																	
701839																																																																																																																																																																																																																																																	
701857																																																																																																																																																																																																																																																	
701950																																																																																																																																																																																																																																																	
