"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCFDL136	RCFDL137	RCFDL138	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	
3177378																																																																																																																																																																																																	7934	0	0	0	1418	59492	0	530	0	5818	0	0	0	0	6291	0	0	0	0	0	0	530	530	4908	4290	18509	4419	32258	0	0	0.099049	0.148474	0.135966	0.000000	0.000000	0.000000	5761	530	57	0	0	0	0	0	0	0	0	0	
3177426																																																																																																																																																																																																	498	0	0	0	19978	200995	0	2293	0	19494	0	0	0	0	21545	0	0	408	11040	0	0	2106	2106	734	29410	32297	8824	140763	0	0	0.0953	0.1280	0.1155	0.0000	0.0000	0.0000	19439	2106	55	0	0	0	0	0	0	0	0	0	
3179082																																																																																																																																																																																																	70936	0	0	33468	277708	2019783	351	15618	0	169098	2573	0	0	0	196677	0	0	1154	245892	0	15000	15923	31274	98590	215809	113525	93877	1601693	31124	0	0.0857	0.1077	0.0905	0.0000	0.0000	0.0000	165403	31274	3695	0	0	0	0	0	0	0	0	0	
3179729																																																																																																																																																																																																	5068	0	0	0	75744	174717	0	1132	0	12454	0	0	0	0	12380	0	0	0	1738	0	0	1043	1043	35115	53638	27725	2887	57710	0	0	0.065486	0.148603	0.136084	0.000000	0.000000	0.000000	11337	1043	1058	0	0	0	0	0	0	0	0	0	
3180136																																																																																																																																																																																																	23443	0	0	0	1908	61148	0	1597	0	7249	0	0	0	0	7583	0	0	0	3638	0	0	395	395	20762	11071	6155	4971	24682	2879	0	0.1143	0.2492	0.2362	0.0000	0.0000	0.0000	7188	395	21	0	0	0	0	0	0	0	0	0	
3181197																																																																																																																																																																																																	1296156	0	0	0	240	1357602	0	0	0	314673	0	0	0	0	314673	0	0	0	4862	0	0	0	0	1296133	56972	240	1649	4257	2608	0	0.2141	17.2878	17.2878	0.0000	0.0000	0.0000	314673	0	0	0	0	0	0	0	0	0	0	0	
3183584																																																																																																																																																																																																	4021	0	0	0	39303	112148	0	1068	0	12085	0	0	0	0	11331	0	0	35	4381	0	0	844	844	4243	39723	23040	7040	45987	0	1418	0.095359	0.168296	0.155760	0.000000	0.000000	0.000000	10487	844	180	0	0	0	0	0	0	0	0	0	
3184228																																																																																																																																																																																																	6869	0	0	0	30964	155178	0	1572	0	13285	0	0	0	0	13995	0	0	0	3544	0	0	1228	1228	3033	55435	23316	1743	74448	585	0	0.0903	0.1410	0.1287	0.0000	0.0000	0.0000	12767	1228	518	0	0	0	0	0	0	0	0	0	
3184693																																																																																																																																																																																																	16703	0	0	0	8429	127591	0	0	0	20164	0	0	0	0	16121	0	0	0	11692	0	0	0	0	9112	16494	14922	1966	83325	0	0	0.1227	0.1611	0.1611	0	0	0	16121	0	18	0	0	0	0	0	0	0	0	0	
3185485																																																																																																																																																																																																	44047	0	0	0	82930	524837	0	6727	0	26549	0	0	0	0	31459	0	0	0	15192	0	0	4901	4901	13244	116827	81572	61450	319935	385	0	0.0505	0.0806	0.0681	0.0000	0.0000	0.0000	26558	4901	-9	0	0	0	0	0	0	0	0	0	
3185579																																																																																																																																																																																																	10090	0	0	0	25132	123748	0	1055	0	13093	0	0	0	0	13568	0	0	339	12416	0	0	981	981	6957	28132	50105	3660	38750	0	38	0.1017	0.1768	0.1640	0.0000	0.0000	0.0000	12587	981	468	0	0	0	0	0	0	0	0	0	
3185896																																																																																																																																																																																																	37413	0	0	0	66590	199753	0	1073	0	20575	0	0	0	0	20619	0	0	0	0	0	0	1073	1073	25530	56626	12295	2994	104816	0	0	0.1099	0.1686	0.1598	0.0000	0.0000	0.0000	19546	1073	1029	0	0	0	0	0	0	0	0	0	
3187395																																																																																																																																																																																																	7746	0	0	0	13720	85566	0	763	0	8422	0	0	0	0	9109	0	0	17	4170	0	0	788	788	12715	8247	4234	2475	61009	593	48	0.096929	0.136236	0.124450	0.000000	0.000000	0.000000	8321	788	37	0	0	0	0	0	0	0	0	0	
3187612																																																																																																																																																																																																	7472	0	0	1750	52694	307870	31	4444	0	30568	207	0	0	0	30903	4761	0	0	9699	0	0	2756	2787	24988	48824	59619	25736	175981	15695	1507	0.0993	0.1413	0.1285	0.0000	0.0000	0.0000	28116	2787	933	0	0	0	0	0	0	0	0	0	
3187630																																																																																																																																																																																																	47003	0	0	0	70829	404295	0	3548	0	33253	4660	0	0	0	36497	0	0	0	27510	0	0	3622	3622	53634	62985	49465	3953	241133	8179	0	0.0847	0.1248	0.1124	0.0000	0.0000	0.0000	32875	3622	378	0	0	0	0	0	0	0	0	0	
3188646																																																																																																																																																																																																	77538	0	0	407	17129	672009	0	7568	0	53103	0	0	0	0	64677	0	0	13223	0	0	5000	6689	11689	83399	41775	68132	18492	486097	0	0	0.080818	0.121061	0.099182	0.000000	0.000000	0.000000	52988	11689	115	0	0	0	0	0	0	0	0	0	
3188712																																																																																																																																																																																																	7136	0	0	0	6506	83294	0	2158	0	10520	200	0	0	0	8351	0	0	0	2119	0	0	838	838	13745	272	9876	6159	58465	0	2841	0.0935	0.1268	0.1141	0.0000	0.0000	0.0000	7513	838	136	0	0	0	0	0	0	0	0	0	
3189063																																																																																																																																																																																																	73204	0	0	0	21078	212342	0	3445	0	33562	0	0	0	0	34555	0	0	0	36333	0	0	2029	2029	5394	80264	5259	14228	125490	0	1445	0.1421	0.2147	0.2021	0.0000	0.0000	0.0000	32526	2029	-409	0	0	0	0	0	0	0	0	0	
3189634																																																																																																																																																																																																	2958	0	0	0	51033	205480	0	2414	0	21807	0	0	0	0	23168	0	0	0	0	0	0	1823	1823	339	2619	98920	7930	105246	0	0	0.1070	0.1498	0.1380	0	0	0	21345	1823	462	0	0	0	0	0	0	0	0	0	
3192960																																																																																																																																																																																																	14879	0	0	0	0	16102	0	0	0	14962	0	0	0	0	14962	0	0	0	0	0	0	0	0	438	14879	0	785	785	0	0	0.9461	3.9782	3.9782	0.0000	0.0000	0.0000	14962	0	0	0	0	0	0	0	0	0	0	0	
3194638																																																																																																																																																																																																	6391	0	0	0	6835	200702	0	3445	0	22485	0	0	0	0	20350	0	0	0	1668	0	0	1599	1599	7129	81288	2261	11595	109693	75166	3674	0.1029	0.1615	0.1488	0.0000	0.0000	0.0000	18751	1599	60	0	0	0	0	0	0	0	0	0	
3194692																																																																																																																																																																																																	7120	0	0	2915	16624	229304	0	3026	0	22045	0	0	0	0	23884	0	0	0	2181	0	0	2200	2200	2798	19828	76602	21352	132501	4286	0	0.0947	0.1363	0.1238	0.0000	0.0000	0.0000	21684	2200	361	0	0	0	0	0	0	0	0	0	
3195064																																																																																																																																																																																																	3470	0	0	0	14517	59580	0	643	0	6422	0	0	0	0	6262	0	0	615	783	0	0	447	447	19525	4872	3740	5189	31493	0	636	0.096876	0.179731	0.166901	0	0	0	5815	447	-29	0	0	0	0	0	0	0	0	0	
3198421																																																																																																																																																																																																	11980	0	0	0	18511	179982	0	3278	0	15009	0	0	0	0	16454	0	0	648	5464	0	0	1515	1515	49744	10894	9222	7810	113321	28949	0	0.0871	0.1355	0.1231	0.0000	0.0000	0.0000	14939	1515	70	0	0	0	0	0	0	0	0	0	
3198980																																																																																																																																																																																																	19913	0	0	204	8502	86934	0	666	0	7499	0	0	0	0	7499	0	0	0	2343	0	0	666	666	19535	10966	8563	9266	48186	0	316	0.079265	0.133925	0.122031	0	0	0	6833	666	12	0	0	0	0	0	0	0	0	0	
3199811																																																																																																																																																																																																	2467	0	0	0	2635	59711	0	636	0	5406	0	0	0	0	5967	1860	0	0	1002	0	0	596	596	1837	3925	16207	3584	38325	849	0	0.0945	0.1252	0.1127	0.0000	0.0000	0.0000	5371	596	35	0	0	0	0	0	0	0	0	0	
3200034																																																																																																																																																																																																	16008	0	0	0	27824	185168	0	3242	0	3778	0	0	0	0	5501	0	0	0	5523	0	0	1769	1769	28651	18596	13842	26555	127267	428	0	0.0203	0.0395	0.0268	0.0000	0.0000	0.0000	3732	1769	46	0	0	0	0	0	0	0	0	0	
3202702																																																																																																																																																																																																	211563	0	0	0	1906106	2378395	0	2468	0	310736	0	0	0	0	252821	0	0	0	10143	0	0	2468	2468	59538	766189	0	22569	1458920	0	0	0.1095	0.1563	0.1548	0.0000	0.0000	0.0000	250353	2468	60383	0	0	0	0	0	0	0	0	0	
3202962																																																																																																																																																																																																	59066	0	0	0	7753	257698	0	3304	0	25206	0	0	0	0	27499	0	0	0	24332	0	0	2397	2397	37537	34346	37431	11038	151531	553	0	0.105099	0.144073	0.131514	0	0	0	25102	2397	104	0	0	0	0	0	0	0	0	0	
3203996																																																																																																																																																																																																	16531	0	0	0	0	53052	0	617	0	8174	0	0	0	0	8607	0	0	0	0	0	0	433	433	5306	11491	9312	3126	27560	0	0	0.156623	0.249971	0.237395	0.000000	0.000000	0.000000	8174	433	0	0	0	0	0	0	0	0	0	0	
3204993																																																																																																																																																																																																	8824	0	0	7060	22315	201044	0	2642	0	23254	0	0	0	0	25126	2000	0	2456	10263	0	0	2131	2131	20108	18741	8704	5331	155698	0	0	0.1091	0.1480	0.1354	0.0000	0.0000	0.0000	22995	2131	259	75	0	9414	0	0	0	0	0	0	
3205253																																																																																																																																																																																																	19319	0	0	0	21655	174328	0	1508	0	11572	0	0	0	0	12743	0	0	1355	6716	0	0	1508	1508	36609	6906	20624	10002	111359	0	0	0.0642	0.1003	0.0884	0.0000	0.0000	0.0000	11235	1508	337	0	0	0	0	0	0	0	0	0	
3205909																																																																																																																																																																																																	2676	0	0	2621	11979	117865	0	2079	0	11837	0	0	0	0	12496	0	0	131	1871	-35	0	1064	1064	8898	19634	21321	11580	69532	0	75	0.0970	0.1486	0.1375	0.0000	0.0000	0.0000	11567	1064	230	0	0	0	0	0	0	0	0	0	
3207921																																																																																																																																																																																																	18204	0	0	0	7968	228877	0	3566	0	20678	0	0	0	0	22809	0	0	2514	11405	0	0	2190	2190	2657	67588	14810	3501	147329	0	0	0.0920	0.1312	0.1186	0.0000	0.0000	0.0000	20619	2190	59	0	0	0	0	0	0	0	0	0	
3208049																																																																																																																																																																																																	28844	0	0	0	69925	252504	0	3088	0	28668	0	0	0	0	29537	2841	0	518	27367	0	0	2091	2091	57685	38442	34096	11008	124147	2841	0	0.112152	0.177639	0.165064	0	0	0	27446	2091	1222	35	0	0	0	0	0	0	0	0	
3211937																																																																																																																																																																																																	19727	0	0	0	11116	169620	0	2576	0	20823	0	0	0	0	21477	0	0	570	2656	0	0	1622	1622	10807	30592	15507	5953	114322	0	0	0.115441	0.166678	0.154090	0	0	0	19855	1622	190	0	0	0	0	0	0	0	0	0	
3212149																																																																																																																																																																																																	12405877	0	0	0	8919165	47738052	0	18425	0	3761758	0	0	0	0	3690480	0	0	0	19114	0	0	18425	18425	20520958	683265	3799116	200345	22607697	0	0	0.083776	0.149711	0.148963	0.000000	0.000000	0.000000	3672055	18425	89267	0	0	0	0	0	0	0	0	0	
3212402																																																																																																																																																																																																	61792	0	0	10378	36458	610840	0	14667	0	69656	953	0	0	0	75336	0	0	0	2660	0	0	6032	6032	59286	63445	69593	7875	432860	15723	0	0.1132	0.1590	0.1462	0.0000	0.0000	0.0000	69304	6032	352	0	0	0	0	0	0	0	0	0	
3213333																																																																																																																																																																																																	8162	0	0	0	9496	71500	0	865	0	7681	0	0	0	0	8261	0	0	0	1632	0	0	580	580	431	29020	8751	2300	34166	0	0	0.1129	0.1820	0.1693	0.0000	0.0000	0.0000	7681	580	0	0	0	0	0	0	0	0	0	0	
3213735																																																																																																																																																																																																	4097	0	0	0	551	5838	0	0	0	5099	0	0	0	0	5605	0	0	0	0	-506	0	0	0	60	4648	0	1131	1131	0	0	0.8895	2.7196	2.7196	0.0000	0.0000	0.0000	5605	0	0	0	0	0	0	0	0	0	0	0	
3214059																																																																																																																																																																																																	21493	0	0	0	55342	414931	0	4480	0	37759	0	0	0	0	40844	0	0	1516	63676	0	0	4269	4269	6337	124462	5171	8287	281467	0	0	0.0885	0.1198	0.1072	0.0000	0.0000	0.0000	36575	4269	1184	0	0	0	0	0	0	0	0	0	
3216017																																																																																																																																																																																																	60479	0	0	0	95970	713604	0	2547	0	75594	0	0	0	539	61994	1536	0	2938	21915	0	0	2554	2554	45354	92883	78591	52304	483505	0	1033	0.123182	0.111306	0.106720	0.000000	0.000000	0.000000	59440	2554	250	539	36629	3973	0	0	0	0	0	0	
3216316																																																																																																																																																																																																	20829	0	0	0	19156	153189	0	2341	0	20223	0	0	0	0	21332	0	0	0	3538	0	0	1459	1459	25314	18892	0	3822	110763	0	0	0.1360	0.1841	0.1715	0.0000	0.0000	0.0000	19873	1459	302	0	0	0	0	0	0	0	0	0	
3217331																																																																																																																																																																																																	23446	0	0	0	109738	294897	0	3522	0	31730	0	0	0	0	32065	0	0	129	0	0	0	2251	2251	2884	76400	102943	12053	113245	0	0	0.101187	0.179343	0.166753	0	0	0	29814	2251	1916	0	0	0	0	0	0	0	0	0	
3217957																																																																																																																																																																																																	15295	0	0	0	46145	232473	0	4001	0	20720	0	0	0	0	22417	0	0	791	10079	0	0	2326	2326	2622	65632	1885	17290	165706	3581	0	0.088072	0.121871	0.109225	0.000000	0.000000	0.000000	20091	2326	629	0	0	0	0	0	0	0	0	0	
3218280																																																																																																																																																																																																	12310	0	0	856	2515	141573	0	2059	0	12335	125	0	0	806	13561	0	0	0	1828	0	0	1226	1226	13138	5098	58159	11441	67236	0	0	0.087128	0.139492	0.126881	0.000000	0.000000	0.000000	12335	1226	0	0	0	0	0	0	0	0	0	0	
3219175																																																																																																																																																																																																	8417	0	0	0	35106	193423	0	2704	0	22490	0	0	0	0	20718	0	0	0	12245	0	0	1892	1892	16034	13561	42990	8344	119294	19428	2677	0.099552	0.137673	0.125101	0.000000	0.000000	0.000000	18826	1892	951	0	0	0	0	0	0	0	0	0	
3219214																																																																																																																																																																																																	59362	0	0	0	135749	242032	0	1013	0	25734	0	0	0	0	22100	0	0	0	1593	0	0	932	932	112400	60067	2196	9380	60677	0	32	0.0969	0.2967	0.2842	0.0000	0.0000	0.0000	21168	932	4534	0	0	0	0	0	0	0	0	0	
3219269																																																																																																																																																																																																	3893	0	0	0	20671	25561	0	0	0	24233	0	0	0	0	23768	0	0	0	0	0	0	0	0	8165	15987	0	943	943	0	0	0.929854	5.741063	5.741063	0	0	0	23768	0	465	0	0	0	0	0	0	0	0	0	
3220500																																																																																																																																																																																																	24882	0	0	0	3986	124776	0	1628	0	22092	0	0	0	0	22734	0	0	0	9893	0	0	1181	1181	19901	11270	21038	4178	73551	0	335	0.1873	0.2418	0.2292	0.0000	0.0000	0.0000	21553	1181	204	0	0	0	0	0	0	0	0	0	
3220863																																																																																																																																																																																																	1010	0	0	1862	0	127977	0	1948	0	29452	0	0	0	0	30963	0	0	0	0	0	0	1511	1511	585	9378	1953	4815	118009	0	0	0.2423	0.2571	0.2446	0.0000	0.0000	0.0000	29452	1511	0	0	0	0	0	0	0	0	0	0	
3221468																																																																																																																																																																																																	53160	0	0	0	29538	523401	0	3238	0	63012	0	0	0	0	45360	10243	0	0	15307	0	0	3238	3238	64168	19409	83161	20656	338764	2818	0	0.0851	0.1169	0.1085	0.0000	0.0000	0.0000	42122	3238	479	0	0	0	0	0	0	0	0	0	
3223305																																																																																																																																																																																																	21675	0	0	0	11071	180163	0	2092	0	18580	0	0	0	0	20367	2992	0	0	18948	0	0	1888	1888	20848	16677	12911	10088	131692	3163	0	0.102627	0.135034	0.122516	0.000000	0.000000	0.000000	18479	1888	52	0	0	0	0	0	0	0	0	0	
3223408																																																																																																																																																																																																	10195	0	0	0	24974	134861	0	2560	0	12549	0	0	0	0	13335	0	0	0	352	0	0	1181	1181	12234	21356	29214	8110	73977	230	0	0.0900	0.1432	0.1305	0.0000	0.0000	0.0000	12154	1181	395	0	0	0	0	0	0	0	0	0	
3223417																																																																																																																																																																																																	18667	0	0	0	1100	105627	0	1176	0	10477	0	0	0	0	11529	0	0	0	9460	0	0	1052	1052	18781	2067	12694	1168	73260	0	0	0.1016	0.1369	0.1245	0.0000	0.0000	0.0000	10477	1052	0	0	0	0	0	0	0	0	0	0	
3224302																																																																																																																																																																																																	17647	0	0	0	37142	240345	0	3221	0	26513	0	0	0	0	22167	0	0	50	9702	0	0	1981	1981	41124	30804	35574	14109	129694	0	1328	0.0860	0.1415	0.1289	0.0000	0.0000	0.0000	20186	1981	66	0	0	0	0	0	0	0	0	0	
3224375																																																																																																																																																																																																	18148	0	0	0	0	88153	0	1942	0	5045	548	0	0	0	5912	0	0	0	223	0	0	870	870	9298	10184	6007	7239	64606	0	0	0.055564	0.085978	0.073325	0.000000	0.000000	0.000000	5042	870	0	0	0	0	0	0	0	0	0	0	
3224478																																																																																																																																																																																																	7417	0	0	0	5817	103680	0	1906	0	5863	0	0	0	0	6669	0	0	0	3167	0	0	938	938	6896	10040	34094	12250	54425	0	0	0.0542	0.0900	0.0773	0.0000	0.0000	0.0000	5731	938	51	0	0	0	0	0	0	0	0	0	
3224580																																																																																																																																																																																																	54525	0	0	0	9814	1001412	36	70933	0	157950	0	0	0	0	170662	0	0	0	0	0	0	12784	12820	9041	50599	0	25800	1012574	0	0	0.1653	0.1769	0.1636	0.0000	0.0000	0.0000	157842	12820	108	0	0	0	0	0	0	0	0	0	
3227442																																																																																																																																																																																																	13963	0	0	0	78024	248104	0	4389	0	30027	0	0	0	0	32028	0	0	0	4624	0	0	2095	2095	28415	70439	5754	5854	147834	4488	0	0.120443	0.194037	0.181345	0	0	0	29933	2095	-728	0	0	0	0	0	0	0	0	0	
3228908																																																																																																																																																																																																	126	0	0	0	22122	723806	0	14636	0	117633	0	0	0	0	124791	0	0	0	0	0	0	8765	8765	3711	38486	3861	12532	691549	0	0	0.163254	0.179476	0.166870	0.000000	0.000000	0.000000	116026	8765	522	0	0	0	0	0	0	0	0	0	
3229642																																																																																																																																																																																																	855	0	0	0	57130	95674	0	857	0	6721	0	0	0	0	7173	0	0	0	0	0	0	552	552	2794	56409	8557	595	28599	2206	0	0.069204	0.163562	0.150975	0.000000	0.000000	0.000000	6621	552	100	0	0	0	0	0	0	0	0	0	
3229875																																																																																																																																																																																																	5579	0	0	0	0	21173	0	0	0	16648	0	0	0	0	7327	0	0	0	0	-1990	0	0	0	0	5579	0	4283	4283	0	0	0.8303	1.3571	1.3571	0.0000	0.0000	0.0000	7327	0	0	0	0	0	0	0	0	0	0	0	
3232204																																																																																																																																																																																																	121201	0	0	0	4831	631300	0	15669	0	68277	0	0	0	0	74333	0	0	0	30554	0	0	6150	6150	82078	60416	79458	22220	424923	0	0	0.1091	0.1542	0.1414	0.0000	0.0000	0.0000	68183	6150	2	0	0	0	0	0	0	0	0	0	
3232370																																																																																																																																																																																																	9795	0	0	9999	34701	133599	0	1319	0	13741	160	0	0	0	14129	0	0	0	2087	0	0	778	778	11845	60757	25432	4068	36291	0	0	0.1157	0.2290	0.2164	0.0000	0.0000	0.0000	13351	778	390	0	0	0	0	0	0	0	0	0	
3235410																																																																																																																																																																																																	79149	0	0	177	39132	356352	0	5049	0	29850	0	0	0	0	33011	0	0	4963	44640	-660	0	3162	3162	72693	66421	12544	14273	208620	19682	0	0.0840	0.1315	0.1189	0.0000	0.0000	0.0000	29849	3162	661	0	0	0	0	0	0	0	0	0	
3235689																																																																																																																																																																																																	7133	0	0	0	21601	124724	0	4371	0	12449	0	0	0	0	13434	0	0	0	1154	0	0	1202	1202	10340	20216	15805	5060	82383	0	0	0.095786	0.144526	0.131595	0.000000	0.000000	0.000000	12232	1202	217	0	0	0	0	0	0	0	0	0	
3242575																																																																																																																																																																																																	13115	0	0	0	15914	187390	9	4085	0	17217	0	0	0	0	17519	0	0	0	13366	0	0	1921	1930	25301	12160	21898	10073	130410	0	1516	0.081927	0.115634	0.102895	0	0	0	15589	1930	112	0	0	0	0	0	0	0	0	0	
3243282																																																																																																																																																																																																	20976	0	0	0	10803	134921	0	1492	0	12239	0	0	0	0	13486	0	0	0	4893	0	0	1315	1315	22153	10520	6483	4302	97158	0	0	0.0975	0.1284	0.1159	0.0000	0.0000	0.0000	12171	1315	60	0	5603	15049	0	0	0	0	0	0	
3247589																																																																																																																																																																																																	31211	0	0	0	30846	241538	0	2789	0	24364	0	0	0	0	25612	0	0	273	0	0	0	2005	2005	32110	41935	33207	9742	136299	0	0	0.0966	0.1595	0.1470	0.0000	0.0000	0.0000	23607	2005	456	0	0	0	0	0	0	0	0	0	
3247598																																																																																																																																																																																																	50526	0	0	0	181225	499144	0	6015	0	47985	0	0	0	107	49634	0	0	0	51171	0	0	4085	4085	64012	139351	48727	2466	248930	0	0	0.092221	0.152858	0.140278	0.000000	0.000000	0.000000	45549	4085	2436	0	0	5545	0	0	0	0	0	0	
3248849																																																																																																																																																																																																	6645	0	0	0	34562	271495	0	2342	0	24660	0	0	0	0	26791	0	0	964	13115	0	0	2342	2342	29871	14812	26239	14739	202594	0	0	0.093838	0.118709	0.108332	0.000000	0.000000	0.000000	24449	2342	211	0	0	0	0	0	0	0	0	0	
3252510																																																																																																																																																																																																	35760	0	0	0	5650	306666	0	638	0	47288	0	0	0	0	36886	0	0	0	38256	0	0	903	903	23269	32727	45334	4576	194667	402	0	0.1196	0.1509	0.1472	0.0000	0.0000	0.0000	35983	903	6	0	0	0	0	0	0	0	0	0	
3253571																																																																																																																																																																																																	218183	0	0	0	134598	1146527	0	6260	0	96883	0	0	0	0	101647	0	0	2355	42555	0	2500	6260	8760	255527	99543	63322	30223	754295	0	0	0.145338	0.123101	0.112492	0	0	0	92887	8760	-33	0	0	0	0	0	0	0	0	0	
3253834																																																																																																																																																																																																	6875	0	0	0	1841	52931	0	551	0	5822	0	0	0	0	5177	0	0	34	4753	0	160	490	650	7847	2351	10623	4216	31348	302	1268	0.087923	0.132198	0.115600	0.000000	0.000000	0.000000	4527	650	27	0	0	0	0	0	0	0	0	0	
3254297																																																																																																																																																																																																	5462	0	0	0	18487	82411	0	756	0	10072	350	0	0	0	10695	0	0	0	2303	0	0	654	654	8681	19778	16598	2839	38059	208	0	0.118945	0.207936	0.195221	0	0	0	10041	654	31	0	0	0	0	0	0	0	0	0	
3258286																																																																																																																																																																																																	16593	0	0	0	64	83316	0	1502	0	12453	0	0	0	0	13324	0	0	575	7753	0	0	873	873	13515	3171	6110	1392	62019	0	0	0.144460	0.192465	0.179855	0.000000	0.000000	0.000000	12451	873	2	0	0	0	0	0	0	0	0	0	
3261549																																																																																																																																																																																																	38648	0	0	1250	253829	710431	0	10690	0	19667	0	0	0	0	24014	0	0	0	27891	0	0	4984	4984	87050	227120	127101	17938	278812	5805	0	0.0264	0.0611	0.0484	0.0000	0.0000	0.0000	19030	4984	637	0	0	0	0	0	0	0	0	0	
3262788																																																																																																																																																																																																	3207	0	0	0	48581	164565	0	1752	0	14990	0	0	0	0	14864	0	0	0	12179	0	0	1356	1356	32517	21024	26411	9660	84504	0	871	0.0830	0.1376	0.1250	0.0000	0.0000	0.0000	13508	1356	611	0	1530	0	0	0	0	0	0	0	
3263833																																																																																																																																																																																																	77134	0	0	0	67360	474084	0	14093	0	43922	0	0	0	563	47428	2939	0	3248	12394	0	0	4523	4523	89112	42660	28939	12477	325798	0	0	0.090412	0.134640	0.121800	0.000000	0.000000	0.000000	42905	4523	1017	563	0	7061	0	0	0	0	0	0	
3265257																																																																																																																																																																																																	18266	0	0	0	27611	144713	0	1248	0	15588	0	0	0	0	16606	0	0	0	223	0	0	1196	1196	5791	44845	17164	15594	77874	0	0	0.1065	0.1736	0.1611	0.0000	0.0000	0.0000	15410	1196	178	0	0	0	0	0	0	0	0	0	
3266487																																																																																																																																																																																																	5978	0	0	0	398	29744	0	468	0	1773	0	0	0	0	1959	0	0	0	0	0	0	215	215	175	14140	2939	1598	12929	0	0	0.0659	0.1154	0.1027	0	0	0	1744	215	29	0	0	0	0	0	0	0	0	0	
3266825																																																																																																																																																																																																	2797	0	0	0	4659	8576	0	0	0	8383	0	0	0	0	8332	0	0	0	0	0	0	0	0	1944	3812	0	779	2741	0	0	0.966253	2.378533	2.378533	0.000000	0.000000	0.000000	8332	0	51	0	0	0	0	0	0	0	0	0	
3267738																																																																																																																																																																																																	12117	0	0	0	31358	265595	0	2289	0	27191	0	0	0	0	28868	0	0	11	8716	0	0	2289	2289	6359	53389	17090	19611	190433	0	0	0.1025	0.1345	0.1238	0.0000	0.0000	0.0000	26579	2289	612	0	0	0	0	0	0	0	0	0	
3268173																																																																																																																																																																																																	3732	0	0	0	0	3736	0	0	0	3210	0	0	0	0	3207	0	0	0	0	0	0	0	0	28	3704	0	4	4	0	3	0.859786	4.304698	4.304698	0.000000	0.000000	0.000000	3207	0	0	0	0	0	0	0	0	0	0	0	
