"IDRSSD"	RCFDF236	RCFDF237	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFDK652	RCFDK653	RCFDK654	RCFDK655	RCFDK656	RCFDK657	RCFDK658	RCFDK659	RCFDK660	RCFDK661	RCFDK663	RCFDK664	RCFDK665	RCFDK666	RCFDK667	RCFDK668	RCFDK669	RCFDK670	RCFDK671	RCFDK672	RCFDK673	RCFDK674	RCFDK675	RCFDL189	RCFDL194	RCFDL195	RCFDL196	RCFNF234	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ944	RCONJ945	RCONK652	RCONK653	RCONK654	RCONK655	RCONK656	RCONK657	RCONK658	RCONK659	RCONK660	RCONK661	RCONK663	RCONK664	RCONK665	RCONK666	RCONK667	RCONK668	RCONK669	RCONK670	RCONK671	RCONK672	RCONK673	RCONK674	RCONK675	RCONK676	RCONK677	RCONK678	RCONK679	RCONK680	RCONK681	RCONK682	RCONL189	RCONL190	RCONL194	RCONL195	RCONL196	RCONL197	TEXTA545	
3592609																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	16620	686	2664	9	178760	5029	50699	134	248743	0	0	0	0	0	0	0	0	0	0	4899	14	267848	1	21798	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3593307																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1862	41	2134	3	194400	1899	26341	33	224737	0	0	0	0	0	0	0	0	0	15243	9638	10	255001	1	22765	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3594005																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	17501	411	1625	6	236322	4669	205785	372	461234	0	0	0	0	0	0	0	0	0	6708	21192	30	504298	1	51477	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3594087																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6522	226	518	2	81187	7240	19788	36	108015	0	0	0	0	0	0	0	0	0	0	6818	11	117745	1	11885	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3594797																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4644	120	0	0	125732	4534	164346	122	294722	0	0	0	0	0	0	0	0	0	836	76689	95	314778	1	33224	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3595066																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3174	92	0	0	51132	2648	7934	14	62240	0	0	0	0	0	0	0	0	0	0	388	1	73651	1	5775	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3595262																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5564	258	852	3	141276	7848	110898	156	258590	0	0	0	0	0	0	0	0	0	11265	23966	27	288916	1	27569	592	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3595271																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	19664	595	1748	5	320985	8382	331972	379	674369	0	0	0	0	0	0	0	0	0	1180	45307	43	768177	1	57854	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3595637																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4500	125	288	1	113210	4608	71671	124	189669	0	0	0	0	0	0	0	0	0	902	12624	17	196725	1	23873	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3595682																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3282	119	540	2	49762	1617	28822	48	82406	0	0	0	0	0	0	0	0	0	0	4792	6	93018	1	9649	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3596111																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3565	109	333	1	183610	5771	196472	245	383981	0	0	0	0	0	0	0	0	0	0	63485	101	454649	1	44659	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3596250																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3436	117	261	1	42062	2622	13900	29	59659	0	0	0	0	0	0	0	0	0	0	2168	5	66642	1	8267	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3596380																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1695	52	257	1	43662	1898	12893	32	58507	0	0	0	0	0	0	0	0	0	0	1709	4	66209	1	4987	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3596894																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	677	10	251	1	35037	736	30223	47	66188	0	0	0	0	0	0	0	0	0	4238	15072	8	80640	1	10689	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3597211																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2167	44	1817	4	87596	2557	163014	171	254594	0	0	0	0	0	0	0	0	0	611	92939	71	336174	1	28760	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3597239																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							16049	0	0	0	0	1253	20	695713	78	696966	0	0	0	0	0	0	0	0	0	0	805	1	723588	1	69120	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF														Flushing Savings Bank, FSB	
3597305																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	764	13	267	1	82942	949	40320	67	124293	0	0	0	0	0	0	0	0	0	0	4579	8	134013	1	17322	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3597592																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3779	99	280	1	89080	8313	43785	88	136924	0	0	0	0	0	0	0	0	0	0	3333	10	164232	1	17644	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3597677																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4186	66	576	2	50421	945	37981	88	93164	0	0	0	0	0	0	0	0	0	0	952	2	107725	1	13898	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3598218																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	0	0	0	0	12269	117	0	0	12269	0	0	0	0	0	2000	0	0	0	0	0	0	24732	1	8726	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3599055																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	180	8	0	0	91098	944	42727	71	134005	0	0	0	0	0	0	0	0	0	0	8086	17	193442	1	17419	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3599608																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1607	39	2336	4	90881	1832	106439	167	201264	0	0	0	0	0	0	0	0	0	0	48676	60	232104	1	21974	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3599804																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	489	15	0	0	18011	476	10005	22	28505	0	0	0	0	0	0	0	0	0	0	3423	5	35825	1	7725	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3601088																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	62	5	0	0	20890	592	6318	19	27270	0	0	0	0	0	0	0	0	0	0	955	2	29964	1	2191	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3602889																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8355	276	994	3	95527	3141	22327	48	127203	0	0	0	0	0	0	0	0	0	0	2224	4	143016	1	12000	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3603457																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4919	231	272	1	211932	7466	93526	127	310649	0	0	0	0	0	0	0	0	0	0	37106	23	251538	1	31415	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3603765																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2630	81	0	0	26456	1903	26388	20	55474	0	0	0	0	0	0	0	0	0	0	5573	6	67176	1	7682	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3603961																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3486	139	609	2	76313	2527	33189	77	113597	0	2000	0	0	0	0	0	0	0	2372	7058	15	123031	1	10425	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3603970																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1372	47	251	1	52360	2123	10293	26	64276	0	0	0	0	0	0	0	0	0	4736	1514	4	73496	1	9474	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3606533																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	0	0	0	0	47834	1562	20966	30	68800	0	0	0	0	0	0	0	0	0	3623	579	2	77828	1	9166	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3606971																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	0	0	0	0	44299	819	25018	38	69317	0	0	0	0	0	0	0	0	0	0	13857	26	92634	1	12748	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3607062																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8371	269	285	1	212073	7864	235744	323	456473	0	1	0	66	0	0	0	0	0	0	100422	122	493803	1	51832	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3608751																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	15024	657	798	2	109778	3767	103918	131	229519	0	0	0	0	0	0	0	0	0	43124	57365	44	288365	1	29615	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3610567																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6043	160	801	2	190036	4406	155671	257	352551	0	0	0	0	0	0	0	0	0	913	22968	35	383766	1	30751	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3610718																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1514	69	0	0	33614	1696	6302	19	41430	0	0	0	0	0	0	0	0	0	0	0	0	44446	1	3117	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3612525																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8365	301	0	0	239150	6359	162796	220	410311	0	0	0	0	0	0	0	0	0	0	49854	67	500401	1	62121	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3613559																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2769	71	0	0	78862	1618	115094	115	196725	0	0	0	0	0	0	0	0	0	0	22305	31	238859	1	23633	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3613652																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4351	122	0	0	54711	2028	32813	60	91875	0	0	0	0	0	0	0	0	0	2504	3029	6	104314	1	10490	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3614369																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	182	11	0	0	49695	3743	132163	115	182040	0	0	0	0	0	0	0	0	0	4623	57823	51	199890	1	18159	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3614837																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3191	79	512	2	76567	2706	78401	84	158671	0	0	0	0	0	0	0	0	0	0	36489	36	175634	1	17374	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3614846																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	781	23	266	1	48452	1916	15609	37	65108	0	0	0	0	0	0	0	0	0	0	1370	4	79003	1	6982	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3614930																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2107	46	0	0	150122	6640	196757	241	348986	0	0	0	0	0	0	0	0	0	0	65959	88	384253	1	39459	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3614958																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	0	0	0	0	73600	1286	207899	222	281499	0	0	0	0	0	0	0	0	0	23765	57944	91	346357	1	36875	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3614976																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4737	129	295	1	176045	4055	198850	255	379941	14	0	0	0	0	0	0	0	0	11249	40939	56	409451	1	36239	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3615021																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	0	0	0	0	28233	411	38253	59	66486	0	0	0	0	0	0	0	0	0	96	2672	7	76250	1	16006	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3616309																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	7858	253	268	1	127015	3730	24215	53	159356	0	0	0	0	0	0	0	0	0	2637	4548	5	209880	1	16312	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3616680																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF																																							CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF														Virginia National Bank	
3617856																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3767	124	265	1	47384	3396	24980	59	76396	0	0	0	0	0	0	0	0	0	0	6353	10	85524	1	9166	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3619216																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2121	50	0	0	98039	2673	69747	105	169907	0	0	0	0	0	0	0	0	0	0	24978	36	188563	1	24986	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3619739																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9630	187	0	0	168450	7364	99521	160	277601	0	0	0	0	0	0	0	0	0	0	22126	30	323128	1	39935	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF														www.bankfirstatlantic.com	
3620539																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	786	20	0	0	30575	1052	16103	26	47464	0	0	0	0	0	0	0	0	0	0	2405	5	56202	1	7398	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3620883																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2388	44	307	1	68801	1881	60978	108	132474	0	0	0	0	0	0	0	0	0	0	7902	11	153133	1	21132	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3620913																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1320	36	255	1	59367	1337	14537	38	75479	0	0	0	0	0	0	0	0	0	1049	0	0	90557	1	8993	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3620922																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2659	109	0	0	113337	3390	9244	16	125241	0	0	0	0	0	0	0	0	0	3400	1687	4	136918	1	12791	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3623110																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	0	0	0	0	179227	3736	65342	156	244569	0	0	0	0	0	0	0	0	0	0	2767	5	300825	1	26540	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3623969																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2447	99	0	0	63854	5035	25770	47	92072	0	0	0	0	0	0	0	0	0	0	4564	10	105928	1	13252	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3625002																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	337	10	336	1	38266	899	98772	139	137713	0	0	0	0	0	0	0	0	0	0	25925	35	165398	1	25027	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3625048																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8375	249	1276	4	108745	2484	70323	116	188720	0	0	0	0	0	0	0	0	0	0	15685	18	230176	1	20565	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3625132																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3344	93	1077	3	92710	2845	45034	77	142166	0	0	0	0	0	0	0	0	0	0	13790	22	175118	1	18430	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3625664																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1682	26	261	1	95470	1250	34716	43	132129	0	0	0	0	0	0	0	0	0	22483	4998	6	127252	1	10592	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3626184																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	0	0	0	0	11392	1761	11718	13	23111	0	0	0	0	0	0	0	0	0	0	3689	6	26322	1	2509	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3626858																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	0	0	0	0	37465	416	4388	11	41854	0	0	0	0	0	0	0	0	0	0	497	1	54344	1	10983	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3627109																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2102	64	0	0	60289	1787	12753	32	75144	0	0	0	0	0	0	0	0	0	0	1022	2	82548	1	8208	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3628777																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1896	41	650	1	91702	2270	108790	162	203038	0	0	0	0	0	0	0	0	0	24502	19370	27	227983	1	14993	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3629420																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	7832	326	707	2	144490	1520	84811	119	237840	0	0	0	0	0	0	0	0	0	0	11011	22	286646	1	40244	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3629484																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	981	7	0	0	24532	486	18524	22	44037	0	0	0	0	0	0	0	0	0	0	7017	5	56414	1	5884	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3630323																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1941	40	807	1	81095	1657	144325	118	228168	0	0	0	0	0	0	0	0	0	0	19056	37	246190	1	28888	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3631067																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1085	16	1016	2	94666	2433	63677	98	160443	0	0	0	0	0	0	0	0	0	2363	15251	19	195367	1	28525	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3631870																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	661	21	0	0	58214	2436	33695	46	92570	0	0	0	0	0	0	0	0	0	1811	24091	22	91363	1	8291	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3632448																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3030	173	2457	4	222524	6698	95386	168	323397	0	0	0	0	0	0	0	0	0	26569	6692	16	348647	1	33599	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3633016																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1391	84	0	0	46790	4055	23839	39	72020	0	0	0	0	0	0	0	0	0	0	9523	14	84261	2	10298	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3633173																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	27987	866	1822	7	420372	10482	316057	356	766238	0	0	0	0	0	0	0	0	0	0	59725	88	864332	1	101242	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3634394																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	442	18	0	0	43100	1260	20681	40	64223	0	0	0	0	0	0	0	0	0	0	4588	9	70190	1	8742	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF														NO	
3635029																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	459	21	0	0	31251	1608	12087	20	43798	0	0	0	0	0	0	0	0	0	0	3464	7	54078	1	9204	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3635533																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2560	54	526	2	173683	5590	338997	191	515767	0	0	0	0	0	0	0	0	0	0	26236	23	521976	1	48169	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3635551																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2339	80	0	0	71884	4544	24525	60	98747	0	0	0	0	0	0	0	0	0	0	6122	12	106488	1	8349	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3636259																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	0	0	0	0	31556	772	12574	26	44130	0	0	0	0	0	0	0	0	0	0	6579	6	55987	1	7539	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3636428																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3453	170	1295	3	77725	2684	23031	55	105505	0	0	0	0	0	0	0	0	0	0	2413	6	117490	1	17478	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3636446																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	0	0	0	0	50665	1876	50406	74	101071	0	0	0	0	0	0	0	0	0	0	34794	42	106292	1	9000	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3636914																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2933	110	255	1	67754	2613	35291	81	106232	0	0	0	0	0	0	0	0	0	14579	1943	5	131465	1	18810	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3637050																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2781	82	0	0	69168	1908	25311	33	97260	0	0	0	0	0	0	0	0	0	0	15018	5	102343	1	7686	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3637096																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	969	21	0	0	25245	763	36635	52	62849	0	0	0	0	0	0	0	0	0	0	16000	13	73954	1	16836	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3637229																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3845	59	251	1	55143	1228	54418	90	113657	0	0	0	0	0	0	0	0	0	661	6957	12	136243	1	18086	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3637247																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3893	82	746	2	143290	3781	111920	189	259849	0	0	0	0	0	0	0	0	0	0	10052	16	280523	1	24591	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3637685																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4387	111	1272	3	315977	4912	332362	372	653998	0	0	0	0	0	0	0	0	0	93103	94327	103	789752	1	67515	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3637706																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1281	31	259	1	43679	1700	45326	83	90544	0	0	0	0	0	0	0	0	0	0	11344	16	97720	2	11089	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3640283																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3767	123	0	0	265155	7098	504184	526	773106	0	0	0	0	0	0	0	0	0	16332	182342	213	896868	1	93402	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3640359																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	509	22	510	2	40755	954	22058	40	63832	0	0	0	0	0	0	0	0	0	0	9163	16	78948	1	8211	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3640854																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2219	80	0	0	19843	534	2147	4	24209	0	0	0	0	0	0	0	0	0	0	401	1	26232	1	516	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3642287																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	15988	341	561	2	163706	4038	125942	202	308751	2554	0	0	0	0	0	0	0	0	0	29171	40	342871	1	36488	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3642308																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	997	43	0	0	78527	1982	49700	76	129224	0	0	0	0	0	0	0	0	0	0	27790	23	161448	1	23263	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3645840																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1452	48	291	1	55896	1381	23789	50	81428	0	0	0	0	0	0	0	0	0	3458	3637	8	121746	1	23065	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
3646397																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4740	89	0	0	138183	1765	63891	147	206814	0	0	0	0	0	0	0	0	0	0	1213	2	230002	1	19169	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
