"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
513854																																																																																																																																		79408	551	0	0	48811																																																																												48811																															
513920																																																																																																																																		54869	202																																																																																																														
514048																																																																																																																																		401638	3887	0	867	241600																																																																												240733																															
514057																																																																																																																																		18024	151																																																																																																														
514066																																																																																																																																		1885633	14584																																																																																																														
514132																																																																																																																																		471075	4743	0	1000	299442																																																																												298442																															
514356																																																																																																																																		25836	233																																																																																																														
514655																																																																																																																																		678285	4984																																																																																																														
514936																																																																																																																																		215793	2991																																																																																																														
515054																																																																																																																																		101179	1762	0	1021	59279																																																																												58258																															
515979																																																																																																																																		35602	852																																																																																																														
516154																																																																																																																																		128092	953	0	0	102873																																																																												102873																															
516855																																																																																																																																		686070	11651	0	5335	505291																																																																												499956																															
516873																																																																																																																																		97024	459	0	0	41265																																																																												41265																															
517049																																																																																																																																		1055210	9487	0	0	887897																																																																												887897																															
517357																																																																																																																																		420777	4274																																																																																																														
517441																																																																																																																																		233849	1495																																																																																																														
517674																																																																																																																																		1022422	3854	0	0	539596																																																																												539596																															
518037																																																																																																																																		931731	7998	0	753	579621																																																																												578868																															
518176																																																																																																																																		61525	300																																																																																																														
518354																																																																																																																																		66167	687	0	267	33649																																																																												33382																															
518877																																																																																																																																		103631	797	0	11	62910																																																																												62899																															
519146																																																																																																																																		296421	3574																																																																																																														
519360																																																																																																																																		243906	2947																																																																																																														
519445																																																																																																																																		93536	373																																																																																																														
519874																																																																																																																																		55815	311																																																																																																														
520003																																																																																																																																		1220532	11303																																																																																																														
520423																																																																																																																																		296040	3099																																																																																																														
520777																																																																																																																																		425591	858																																																																																																														
521064																																																																																																																																		53291	461																																																																																																														
521158																																																																																																																																		460619	6268	0	3149	259753																																																																												256604																															
521804																																																																																																																																		1615134	10969	0	0	1015953	139034	118001	21033	0	0	0	0	0	0	50263	225798	271	0	0	0	0	0	0	0	0	0	0	73671	125	4514	775	44671	281087	251564	328698	713763	1092	1092	0	0	0	1092	933	467	0	0	0	467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89308	44654	0	0	3032	41622	281087	251564	331730	768612	0	50313	165865	768612	1015953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
521952																																																																																																																																		84557	551																																																																																																														
521970																																																																																																																																		299592	2185	0	495	141378																																																																												140883																															
522034																																																																																																																																		110025	435	0	0	54168																																																																												54168																															
522454																																																																																																																																		78227	785																																																																																																														
522605																																																																																																																																		3857056	17907	0	0	2599301	213333	165604	47729	0	0	0	0	0	0	92517	311739	64174	120828	0	0	0	0	0	0	0	0	0	348418	0	13975	0	203819	389658	384199	1179683	1717844	0	0	0	0	0	0	0	0	0	0	0	0	1781	356	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	25627	12814	0	0	0	12814	419706	384982	1183552	1835907	0	76996	591776	1835907	2599301	3469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
522669																																																																																																																																		255975	2739	0	781	156704																																																																												155923																															
522753																																																																																																																																		367810	2164	0	0	177121																																																																												177121																															
522847																																																																																																																																		1284655	11481	0	0	1053722																																																																												1053722																															
522856																																																																																																																																		111173	1074	0	107	77346																																																																												77239																															
523161																																																																																																																																		330698	1871																																																																																																														
524579																																																																																																																																		911134	3150																																																																																																														
524757																																																																																																																																		42112	473																																																																																																														
524766																																																																																																																																		106504	2105	0	1205	72010	16646	0	16646	0	0	0	0	0	0	3742	5271	0	0	1535	0	1535	0	0	0	0	0	0	5924	0	55	0	3223	15529	23507	3490	62139	8	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3333	1667	0	0	0	1667	15529	23507	3490	63824	0	4701	1745	63824	70805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
524953																																																																																																																																		260901	4136																																																																																																														
524971																																																																																																																																		887607	7908	0	0	671660	45710	14230	31479	0	1603	0	1603	0	0	16158	68613	5896	1793	0	0	0	0	0	0	0	0	0	46289	31	1764	51	44124	102134	104932	195188	480443	707	707	707	0	0	0	608	304	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2484	2484	0	0	0	2484	121079	60540	0	0	21505	39035	103145	104932	216693	526319	0	20986	108347	526319	671660	0	0	0	0	0	0	0	0	0	0	0	0	0	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
525053																																																																																																																																		618029	5738	0	708	402452	94696	90857	3839	0	0	0	0	0	0	3529	16805	3584	0	0	0	0	0	0	0	0	0	0	24974	352	1340	34	14825	141233	132822	3618	330967	0	0	0	0	0	0	7699	3850	0	0	0	3850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28893	14447	0	0	0	14446	141233	132822	3618	357410	0	26564	1809	357410	401744	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
525549																																																																																																																																		1507805	12687																																																																																																														
526452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-16635	10211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17304	3461	0	3461	0	0	0	0	1689961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10211	0	0	0	0	0	0	0	0	0	0	15317	0	0	0	0	0	0	0	532531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			925	0	925	0																																																																																										
526519																																																																																																																																		1224792	5768	0	0	636431	18849	14131	4718	0	234917	0	231945	2972	0	2	273233	8893	13029	0	0	0	0	0	0	0	0	0	41485	0	3273	0	37859	67410	513169	296342	334806	4482	4482	0	0	0	4482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	461	461	0	0	0	461	57028	28514	0	0	0	28513	67410	513169	296342	372861	0	102634	148171	372861	636431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	503	101	0	0	
526854																																																																																																																																		561828	4789																																																																																																														
527057																																																																																																																																		149370	1434	0	130	104302																																																																												104172																															
527178																																																																																																																																		164800	1370	0	85	102855																																																																												102770																															
527600																																																																																																																																		1251586	4835	0	0	723613																																																																												723613																															
527749																																																																																																																																		105000	666	0	0	53392																																																																												53392																															
527954																																																																																																																																		24143170	480503	0	273246	19089769	2222207	1628234	593973	0	167092	30205	129762	7376	0	550367	3025854	39072	2	620	0	620	0	0	0	0	0	0	1600463	70072	277453	528	1024380	3104998	4163192	1404457	14817365	95754	95754	28618	2107	0	65029	29905	14953	566	224	0	14163	1886	377	0	0	0	377	0	0	0	0	0	0	92284	92284	0	0	62847	29437	2684648	1342324	0	0	2294	1218663	3156532	4170491	1472130	16564110	0	834098	736065	16564110	18816523	33984	0	0	0	0	0	0	0	0	0	1016	0	0	786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
528102																																																																																																																																		338102	1372																																																																																																														
528241																																																																																																																																		194070	1658	0	0	157400																																																																												157400																															
528849																																																																																																																																		1060057	11857	0	1187	853638																																																																												852451																															
528960																																																																																																																																		1550962	17009	0	6092	873395	334888	303166	31705	17	0	0	0	0	0	70062	147842	0	2830	0	0	0	0	0	0	0	0	0	62976	1898	3155	0	57472	502675	182702	165346	700145	0	0	0	0	0	0	11309	5655	0	0	0	5655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54245	27123	0	0	0	23514	521963	182702	165346	732988	0	36540	82673	732988	867303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
529275																																																																																																																																		347876	5000	0	2698	186393																																																																												183695																															
529341																																																																																																																																		506536	2809	0	0	327375																																																																												327375																															
529659																																																																																																																																		318750	3235																																																																																																														
529958																																																																																																																																		3618596	26005	0	4584	1715683	1932191	1652660	279531	0	0	0	0	0	0	925	268451	3316	0	31847	0	31847	0	0	0	0	0	0	121889	2491	1089	0	84821	1656076	581012	67116	1269249	7948	7948	0	0	0	7948	941	471	0	0	0	471	41	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	322762	161381	0	0	0	161381	1656076	581012	67116	1501111	0	116202	33558	1501111	1711099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
530655																																																																																																																																		468816	4989	0	1128	308911																																																																												307783																															
530703																																																																																																																																		209298	1168	0	0	108318																																																																												108318																															
530851																																																																																																																																		308127	842																																																																																																														
531157																																																																																																																																		73177	643	0	0	57525																																																																												57525																															
531250																																																																																																																																		622526	5805	0	0	485465																																																																												485465																															
532042																																																																																																																																		550707	5904	0	1402	360142																																																																												358740																															
532453																																																																																																																																		59679	131	0	0	37561																																																																												37561																															
532752																																																																																																																																		102695	1424																																																																																																														
533124																																																																																																																																		327451	2394	0	43	201279																																																																												201236																															
533227																																																																																																																																		89966	453	0	0	63246																																																																												63246																															
533535																																																																																																																																		280077	864	0	0	144085	3796	832	2964	0	0	0	0	0	0	7023	1615	174740	0	5050	0	5050	0	0	0	0	0	0	4287	0	0	0	4287	27528	9629	189409	45337	0	0	0	0	0	0	0	0	0	0	0	0	72	14	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27528	9629	189409	47454	0	1926	94705	47454	144085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
534073																																																																																																																																		56024	110	0	0	29114																																																																												29114																															
534242																																																																																																																																		35517	433																																																																																																														
534466																																																																																																																																		187854	2619																																																																																																														
534756																																																																																																																																		291255	1619																																																																																																														
534859																																																																																																																																		80747	557																																																																																																														
534877																																																																																																																																		772033	6069																																																																																																														
535034																																																																																																																																		158942	1024																																																																																																														
535575																																																																																																																																		116293	881	0	168	57088																																																																												56920																															
535753																																																																																																																																		2341128	33333	0	12855	1672640																																																																												1659785																															
535931																																																																																																																																		143918	658	0	0	84905	28240	27234	1006	0	2	0	2	0	0	2732	10041	280	0	272	0	272	0	0	0	0	0	0	8155	0	392	94	7669	41501	14273	18548	68373	531	531	13	0	0	518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41514	14273	18548	70409	0	2855	9274	70409	84905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
535940																																																																																																																																		262645	1612	0	0	199100																																																																												199100																															
536059																																																																																																																																		1141493	10691	0	0	896404	96139	74103	22036	0	0	0	0	0	0	20888	70877	0	23285	1800	0	1800	0	0	0	0	0	0	40659	583	3519	0	30166	173917	98232	104887	764895	1984	1984	0	1984	0	0	939	470	0	470	0	0	132	26	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92316	46158	0	0	0	46158	173917	100712	104887	815168	0	20142	52444	815168	896404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
536349																																																																																																																																		296127	2416	0	0	215443																																																																												215443																															
536527																																																																																																																																		553826	5466	0	1148	345459																																																																												344311																															
536554																																																																																																																																		490397	5671																																																																																																														
536853																																																																																																																																		57382	378	0	108	21624																																																																												21516																															
537038																																																																																																																																		118450	753	0	0	69728	27559	8306	19253	0	0	0	0	0	0	1263	24913	2704	0	0	0	0	0	0	0	0	0	0	4124	20	267	21	3227	9589	44433	14435	49392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6883	3442	0	0	0	3442	9589	44433	14435	52834	0	8887	7218	52834	69728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
537243																																																																																																																																		211241	1448	0	0	118955																																																																												118955																															
537355																																																																																																																																		216339	954	0	0	131358	9352	9180	172	0	0	0	0	0	0	799	69931	11105	0	0	0	0	0	0	0	0	0	0	11493	4	367	58	8712	11317	73733	28820	96434	509	509	0	0	0	509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6725	3363	0	571	0	2792	11317	74304	28820	99735	0	14861	14410	99735	131358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
537449																																																																																																																																		2588321	30817	0	4380	2199803	53997	26879	27118	0	28897	4135	24162	658	0	37468	134546	378	0	0	0	0	0	0	0	0	0	0	173910	1665	15739	332	86380	407022	228519	138411	1686274	8439	8439	0	0	0	8439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300218	150109	0	706	0	144291	407022	237867	151083	1920880	0	47573	75542	1920880	2195423	58210	0	0	0	0	0	0	0	241	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
537551																																																																																																																																		116955	1548	0	363	94816																																																																												94453																															
537560																																																																																																																																		1787224	28751	0	16202	1003969	363642	334728	28914	0	135793	1968	106517	24805	0	61757	140204	15510	4469	0	0	0	0	0	0	0	0	0	41888	962	3721	0	34956	454413	279356	407399	658770	1998	1998	99	0	0	1899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47785	23893	0	0	0	23893	468878	375401	421658	701796	0	75080	210829	701796	987767	901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
538222																																																																																																																																		97054	471	0	0	77975	6390	5255	1135	0	0	0	0	0	0	3496	3011	1631	0	25915	0	0	25915	0	0	0	0	0	5866	77	289	10	5490	8828	4435	13959	70057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8828	4690	13959	70057	0	938	6980	70057	77975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
538473																																																																																																																																		744062	7707	0	2395	494064																																																																												491669																															
538754																																																																																																																																		295195	3730	0	713	241366																																																																												240653																															
538802	0	3976	0	0	0	0	0	36	36	0	0	7	0	0	0	0	0	15305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1699	340	0	0	0	340	0	0	5308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	833054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
538950																																																																																																																																		298236	4246	0	1295	236088																																																																												234793																															
539032																																																																																																																																		1921757	17005	0	380	1329970	387478	362679	24800	0	0	0	0	0	0	22571	33179	3506	5633	0	0	0	0	0	0	0	0	0	138085	3090	4324	0	111590	507369	63179	242209	1073939	0	0	0	0	0	0	1951	976	0	0	0	976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90164	45082	0	0	0	45082	507369	82221	242209	1144302	0	16444	121105	1144302	1329590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
539340																																																																																																																																		475348	2947	0	0	306917																																																																												306917																															
539377																																																																																																																																		222408	2437	0	388	165520																																																																												165132																															
539452																																																																																																																																		157176	1310																																																																																																														
539872																																																																																																																																		356132	1601																																																																																																														
540056																																																																																																																																		319644	3180																																																																																																														
540542																																																																																																																																		86149	265	0	0	27227																																																																												27227																															
540551																																																																																																																																		1250841	14038	0	1722	985301	49567	29599	19968	0	13565	0	0	915	12650	48782	78366	28287	0	0	0	0	0	0	0	0	0	0	72978	117	5089	284	50836	128175	124512	138562	740701	0	0	0	0	0	0	0	0	0	0	0	0	2009	402	0	0	0	402	0	0	0	0	0	0	0	0	0	0	0	0	17165	8583	0	0	0	8583	128175	124512	138562	749686	0	24902	69281	749686	983579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
540739																																																																																																																																		288731	1784																																																																																																														
540775																																																																																																																																		536210	3979	0	0	343857	73451	69506	3945	0	0	0	0	0	0	0	15521	3711	0	0	0	0	0	0	0	0	0	0	25035	202	2529	23	16548	112596	22238	141850	256576	0	0	0	0	0	0	348	174	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20667	10334	0	0	10334	0	112596	22238	152358	256576	0	4448	76179	256576	343857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
540850																																																																																																																																		44074	1033	0	743	23167																																																																												22424																															
541101	4987000	0	0	0	0	0	0	33000	26000	7000	10000	0	93000	93000	0	85000	0	35225000	1729000	524000	0	0	26000	7000	21000	2000	1000	0	37190000	37190000	63000	1120000	0	12595000	0	23318000	94000	0	27510000	5502000	0	120000	0	5113000	0	18000	0	0	9494000	1687000	0	1872000	409000	5524000	2000	636000	0	412000	224000	0	0	0	0	1801000	224000	0	1867000	524000	0	0	26000	4000	0	7000	36000	9000	0	2801000	1310000	0	0	156000	25000	0	88000	118647000	2022000	13760000	29446000	36880000	674207000	3420000	1772000	0	0	0	0	0	0	537000	1181000	0	0	0	0	0	0	0	36477000	52761000	55424000	0	0	0	0	0	165000	0	0	0	23000	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
541231																																																																																																																																		299785	2898	0	451	195814	10539	4593	5946	0	0	0	0	0	0	2138	73380	15871	500	21153	0	21153	0	0	0	0	0	0	15571	17	909	114	14066	6748	101388	57136	132732	0	0	0	0	0	0	0	0	0	0	0	0	582	116	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	9069	4535	0	0	0	4535	6748	101388	57136	143933	0	20278	28568	143933	195363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
541307																																																																																																																																		270134	2292	0	195	183787																																																																												183592																															
541642																																																																																																																																		150381	672																																																																																																														
541754																																																																																																																																		169445	2054	0	416	131013																																																																												130597																															
541857																																																																																																																																		332681	2293																																																																																																														
542153																																																																																																																																		330205	3266																																																																																																														
542340																																																																																																																																		294198	1032	0	0	219775																																																																												219775																															
542528																																																																																																																																		2810700	22637	0	0	1867282	190795	156072	34723	0	0	0	0	0	0	17739	278751	43783	0	0	0	0	0	24727	0	0	0	0	197745	7917	12988	1888	81977	440825	326462	499583	1371466	1586	1586	0	0	0	1586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135359	67680	0	0	0	67680	466638	329629	527477	1440962	0	65926	263739	1440962	1867282	24727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
542667																																																																																																																																		528764	3690																																																																																																														
542854																																																																																																																																		28155	196	0	10	14842																																																																												14832																															
543262																																																																																																																																		2211263	20876																																																																																																														
543459																																																																																																																																		420926	6654	0	2915	305118																																																																												302203																															
543945																																																																																																																																		498088	6500	0	1434	405343																																																																												403909																															
544335																																																																																																																																		388983	1865																																																																																																														
544447																																																																																																																																		116616	1023																																																																																																														
544652																																																																																																																																		723435	7435	0	905	522433																																																																												521528																															
544951																																																																																																																																		52504	467	0	67	31985																																																																												31918																															
545154																																																																																																																																		125271	902	0	0	95408																																																																												95408																															
545604																																																																																																																																		427820	3693																																																																																																														
545846																																																																																																																																		318877	2754																																																																																																														
546003																																																																																																																																		2006043	18356	0	0	1499973																																																																												1499973																															
546320																																																																																																																																		79671	559																																																																																																														
546535																																																																																																																																		253041	2649																																																																																																														
546544																																																																																																																																		1479440	13046																																																																																																														
547251																																																																																																																																		108747	1594																																																																																																														
547550																																																																																																																																		151597	1669	0	584	86827																																																																												86243																															
547840																																																																																																																																		2560920	22276	0	0	1824223	304453	247796	56657	0	0	0	0	0	0	30059	314001	37546	0	0	0	0	0	0	0	0	0	0	123674	83	8419	723	68198	546024	388921	280076	1242491	5656	5656	0	0	0	5656	1443	722	0	0	0	722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	567528	283764	0	781	71802	211181	563454	389770	351878	1466598	0	77954	175939	1466598	1824223	916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	
548052																																																																																																																																		219771	1747																																																																																																														
548267																																																																																																																																		327785	5089																																																																																																														
548351																																																																																																																																		2178959	18263																																																																																																														
548472																																																																																																																																		93935	472	0	0	56608																																																																												56608																															
548641																																																																																																																																		102356	1439	0	663	62092																																																																												61429																															
