"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWP793	RCOWP870	
3347911																																																											7600	539	539	9.93%	16.66%	15.48%	7061	45609	71091	0	0	12521	15.48%	1	0	7600	0	0	196	49	0	0	0	0		0	0	7355	0	0	0	0	294	294	7061	0	0	0	0	294	0	0	0	0	539	0	489	0	0	71580	-4921									
3348468																																																											14020	1200	1200	8.79%	14.90%	13.62%	12820	94095	145781	3	0	18444	13.62%	1	0	14623	0	0	669	3	0	0	0	0		0	0	13951	0	0	127	0	1004	1131	12820	0	0	0	0	0	0	0	0	0	1200	0	1800	0	0	147581	-3824									
3348888																																																											437875	37356	37356	9.61%	11.47%	10.49%	400519	3818851	4168327	5216	0	225336	10.48%	1	0	421958	16053	547	0	5216	0	0	0	0		0	0	400142	0	0	0	0	0	0	400142	0	0	377	377	0	377	0	0	0	37356	0	16600	0	0	4184927	191406									
3349241																																																											19510	1348	1348	10.36%	13.08%	12.18%	18162	149158	175391	81	0	11140	8.77%	1	0	13160	0	0	0	81	0	0	0	0		0	0	13079	0	0	0	0	0	0	13079	5083	0	0	5083	0	5083	0	0	0	1348	0	0	0	0	175391	1939									
3349643																																																											5804	425	425	10.62%	17.16%	15.90%	5379	33820	50671	9	0	4680	15.90%	1	0	5388	0	0	0	9	0	0	0	0		0	0	5379	0	0	0	0	0	0	5379	0	0	0	0	0	0	0	0	0	425	0	0	0	0	50671	699									
3350546																																																											17569	1459	1459	9.23%	15.09%	13.84%	16110	116442	174595	1	0	15731	13.84%	1	0	16110	0	0	0	0	0	0	0	0		0	0	16110	0	0	0	0	0	0	16110	0	0	0	0	0	0	0	0	0	1459	0	0	0	0	174595	378									
3350658																																																											22093	1564	1564	11.99%	17.71%	16.46%	20529	124752	171159	204	0	18157	16.46%	1	0	20733	0	0	0	204	0	0	0	0		0	0	20529	0	0	0	0	0	0	20529	0	0	0	0	0	0	0	0	0	1564	0	0	0	0	171159	2372									
3350724																																																											62374	5303	5303	11.50%	14.81%	13.55%	57071	421086	496300	230	0	78972	13.55%	1	0	57843	0	32	510	230	0	0	0	0		0	0	57071	0	0	0	0	0	0	57071	0	0	0	0	0	0	0	0	0	5303	0	542	0	0	496842	-21359									
3351440																																																											16719	1297	1297	8.73%	11.86%	10.94%	15422	140911	176582	121	0	8089	10.94%	1	0	15735	192	0	0	121	0	0	0	0		0	0	15422	0	0	0	0	0	0	15422	0	0	0	0	0	0	0	0	0	1297	0	192	0	0	176774	7525									
3352399																																																											654053	3566	3566	34.71%	235.98%	234.69%	650487	277164	1873837	8810	0	478109	234.69%	1	0	659297	0	0	0	8810	0	0	0	0		0	0	650487	0	0	0	0	0	0	650487	0	0	0	0	0	0	0	0	0	3566	0	0	0	0	1873837	172378									
3353154																																																											6595	0	0	86.37%	441.14%	441.14%	6595	1495	7636	0	0	5897	441.14%	1	0	6595	0	0	0	0	0	0	0	0		0	0	6595	0	0	0	0	0	0	6595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7636	698									
3353172																																																											236277	13742	13742	9.87%	11.32%	10.67%	222535	2086479	2254910	701	0	265752	10.67%	1	0	289502	63950	2288	11	701	0	0	0	0		0	0	222552	0	0	0	0	17	17	222535	0	0	0	0	17	0	0	0	0	13742	0	66266	0	0	2321176	23049									
3353266																																																											13741	1049	1049	11.77%	16.47%	15.22%	12692	83407	107822	244	0	10774	15.22%	1	0	12936	0	0	0	244	0	0	0	0		0	0	12692	0	0	0	0	0	0	12692	0	0	0	0	0	0	0	0	0	1049	0	0	0	0	107822	1918									
3354599																																																											35677	3502	3503	8.23%	12.93%	11.66%	32174	275886	390719	-258	0	51714	11.66%	1	0	36721	0	0	1856	-262	0	4	0	0		0	0	35123	0	0	164	0	2785	2949	32174	0	0	0	0	2785	0	0	0	0	3503	0	4805	1	0	395524	-14735									
3355587																																																											47793	2412	2412	9.97%	13.17%	12.51%	45381	362888	455197	245	0	54834	12.51%	1	0	50019	2725	374	1294	203	0	0	0	42		0	0	45381	0	0	0	0	0	0	45381	0	0	0	0	0	0	0	0	0	2412	0	4393	0	0	459590	-5060									
3356191																																																											133240	8879	8879	9.50%	14.96%	13.96%	124361	890850	1309599	191	0	87162	13.95%	1	0	124491	0	0	0	191	0	0	0	0		0	0	124300	0	0	0	0	0	0	124300	0	0	61	61	0	61	0	0	0	8879	0	0	0	0	1309599	37138									
3357077																																																											5372	417	417	11.44%	16.13%	14.88%	4955	33305	43304	0	0	6661	14.88%	1	0	4955	0	0	0	0	0	0	0	0		0	0	4955	0	0	0	0	0	0	4955	0	0	0	0	0	0	0	0	0	417	0	0	0	0	43304	-1706									
3357219																																																											71525	5479	5479	12.81%	16.36%	15.10%	66046	437247	515616	11	0	69922	15.10%	1	0	67232	0	95	432	11	0	0	0	0		0	0	66694	0	0	0	0	648	648	66046	0	0	0	0	648	0	0	0	0	5479	0	1175	0	0	516791	-2701									
3357385																																																											18060	1880	1880	9.40%	12.03%	10.78%	16180	150162	172205	0	0	13061	10.78%	1	0	16245	0	65	0	0	0	0	0	0		0	0	16180	0	0	0	0	0	0	16180	0	0	0	0	0	0	0	0	0	1880	0	65	0	0	172270	3184									
3357620																																																											53398	0	0	97.75%	26047.80%	26047.80%	53398	205	54626	0	0	50100	26047.80%	0	0	53398	0	0	0						0	0	0	53398	0	0	0	0	0	0	53398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54626	3298									
3357910																																																											46434	3229	3229	9.96%	12.41%	11.55%	43205	374067	433678	635	0	40523	11.55%	1	0	43825	0	0	0	635	0	0	0	0		0	0	43190	0	0	0	0	0	0	43190	0	0	15	15	0	15	0	0	0	3229	0	0	0	0	433678	2667									
3357947																																																											6495	525	525	9.71%	15.52%	14.27%	5970	41838	61499	7	0	5703	14.27%	1	0	5977	0	0	0	7	0	0	0	0		0	0	5970	0	0	0	0	0	0	5970	0	0	0	0	0	0	0	0	0	525	0	0	0	0	61499	267									
3358270																																																											11983	1097	1097	10.53%	12.54%	11.39%	10886	95574	103337	0	0	8160	8.67%	1	0	8389	0	0	100	0	0	0	0	0		0	0	8289	0	0	0	0	0	0	8289	2597	0	0	2597	0	2597	0	0	0	1097	0	100	0	0	103437	229									
3358289																																																											66751	6423	6423	9.82%	13.01%	11.76%	60328	513145	614586	-411	0	50845	11.76%	1	0	60487	176	394	0	-411	0	0	0	0		0	0	60328	0	0	0	0	0	0	60328	0	0	0	0	0	0	0	0	0	6423	0	570	0	0	615156	10053									
3359062																																																											18645	1089	1089	14.40%	22.53%	21.22%	17556	82749	121938	107	0	31452	21.22%	1	0	22572	0	0	1964	107	0	0	0	0		0	0	20501	0	0	0	0	2945	2945	17556	0	0	0	0	0	0	0	0	0	1089	0	4909	0	0	126847	-8987									
3363975																																																											46964	4325	4325	8.23%	13.59%	12.34%	42639	345612	518040	-9	0	30727	12.34%	1	0	42632	0	2	0	-9	0	0	0	0		0	0	42639	0	0	0	0	0	0	42639	0	0	0	0	0	0	0	0	0	4325	0	2	0	0	518042	11914									
3366239																																																											37000	4112	4112	9.38%	11.02%	9.80%	32888	335604	350734	374	0	27535	9.80%	1	0	33312	0	0	20	374	0	0	0	0		0	0	32918	0	0	0	0	30	30	32888	0	0	0	0	30	0	0	0	0	4112	0	50	0	0	350784	5403									
3367067																																																											17266	1417	1417	12.56%	15.34%	14.08%	15849	112572	126230	127	0	22770	14.08%	1	0	18015	0	10	812	127	0	0	0	0		0	0	17066	0	0	0	1217	0	1217	15849	0	0	0	0	0	0	0	0	0	1417	0	2039	0	0	128269	-4882									
3367085																																																											27749	1686	1686	11.74%	20.62%	19.37%	26063	134573	222063	80	0	20750	19.37%	1	0	26172	0	0	12	80	0	0	0	0		0	0	26080	0	0	0	0	17	17	26063	0	0	0	0	17	0	0	0	0	1686	0	29	0	0	222092	5342									
3367964																																																											17163	1802	1802	9.23%	11.96%	10.70%	15361	143508	166429	60	0	18575	9.88%	1	0	14694	0	0	455	60	0	0	0	0		0	0	14179	0	0	0	0	0	0	14179	1865	0	0	1865	683	1182	0	0	0	1802	0	1138	0	0	167567	-3941									
3368635																																																											38251	2734	2734	11.48%	15.84%	14.71%	35517	241530	309280	-609	0	37874	14.71%	1	0	34908	0	0	0	-609	0	0	0	0		0	0	35517	0	0	0	0	0	0	35517	0	0	0	0	0	0	0	0	0	2734	0	0	0	0	309280	-2357									
3368925																																																											15693	980	980	12.87%	20.02%	18.77%	14713	78379	114332	73	0	13400	18.77%	1	0	15071	0	285	0	73	0	0	0	0		0	0	14713	0	0	0	0	0	0	14713	0	0	0	0	0	0	0	0	0	980	0	285	0	0	114617	1598									
3368989																																																											11169	1227	1227	7.35%	11.38%	10.13%	9942	98178	135240	0	0	23116	10.13%	0	0	9942	0	0	0						0	0	0	9942	0	0	0	0	0	0	9942	0	0	0	0	0	0	0	0	0	1227	0	0	0	0	135240	-13174									
3369007																																																											11182	1347	1347	7.83%	10.38%	9.13%	9835	107693	125551	59	0	23936	9.13%	1	0	9964	0	70	0	59	0	0	0	0		0	0	9835	0	0	0	0	0	0	9835	0	0	0	0	0	0	0	0	0	1347	0	70	0	0	125621	-14031									
3369959																																																											22515	2169	2169	8.59%	13.02%	11.77%	20346	172919	236933	185	0	29737	11.77%	1	0	20627	0	96	0	185	0	0	0	0		0	0	20346	0	0	0	0	0	0	20346	0	0	0	0	0	0	0	0	0	2169	0	96	0	0	237029	-9295									
3370133																																																											13889	1016	1016	11.15%	17.24%	15.98%	12873	80572	115430	-4	0	23414	15.98%	1	0	12869	0	0	0	-4	0	0	0	0		0	0	12873	0	0	0	0	0	0	12873	0	0	0	0	0	0	0	0	0	1016	0	0	0	0	115430	-10541									
3370357																																																											8348	891	891	8.76%	11.91%	10.64%	7457	70082	85157	3	0	24024	10.64%	1	0	7460	0	0	0	3	0	0	0	0		0	0	7457	0	0	0	0	0	0	7457	0	0	0	0	0	0	0	0	0	891	0	0	0	0	85157	-16567									
3370384																																																											7373	1165	1165	4.58%	7.22%	6.08%	6208	102154	135618	-46	0	19352	6.08%	1	0	6503	0	341	0	-46	0	0	0	0		0	0	6208	0	0	0	0	0	0	6208	0	0	0	0	0	0	0	0	0	1165	0	341	0	0	135959	-12803									
3371309																																																											25281	1815	1815	12.14%	16.30%	15.13%	23466	155145	193232	33	0	20500	15.13%	1	0	23499	0	0	0	33	0	0	0	0		0	0	23466	0	0	0	0	0	0	23466	0	0	0	0	0	0	0	0	0	1815	0	0	0	0	193232	2966									
3374186																																																											14334	747	747	17.25%	24.08%	22.83%	13587	59519	78780	-49	0	21399	22.83%	1	0	13538	0	0	0	-49	0	0	0	0		0	0	13587	0	0	0	0	0	0	13587	0	0	0	0	0	0	0	0	0	747	0	0	0	0	78780	-7812									
3374234																																																											10229	575	575	18.75%	22.28%	21.02%	9654	45921	51479	0	0	14456	21.02%	1	0	9673	0	0	0	19	0	0	0	0		0	0	9654	0	0	0	0	0	0	9654	0	0	0	0	0	0	0	0	0	575	0	0	0	0	51479	-4783									
3374382																																																											27167	2601	2601	10.11%	12.33%	11.15%	24566	220258	243037	22	0	20075	11.15%	1	0	24588	0	0	0	22	0	0	0	0		0	0	24566	0	0	0	0	0	0	24566	0	0	0	0	0	0	0	0	0	2601	0	0	0	0	243037	4491									
3374403																																																											11112	970	970	8.41%	12.21%	11.14%	10142	91006	120530	-31	0	8295	11.14%	1	0	10118	0	0	7	-31	0	0	0	0		0	0	10142	0	0	0	0	0	0	10142	0	0	0	0	0	0	0	0	0	970	0	7	0	0	120537	1854									
3374412																																																											33201	3437	3437	8.88%	12.14%	10.88%	29764	273556	335184	0	0	23815	10.88%	1	0	29764	0	0	0	0	0	0	0	0		0	0	29764	0	0	0	0	0	0	29764	0	0	0	0	0	0	0	0	0	3437	0	0	0	0	335184	5949									
3374878																																																											65514	7341	7341	9.19%	11.19%	9.94%	58173	585214	632977	-209	0	49945	9.94%	1	0	57999	0	35	0	-14	0	0	0	-195		0	0	58173	0	0	0	0	0	0	58173	0	0	0	0	0	0	0	0	0	7341	0	35	0	0	633012	8263									
3376733																																																											17707	1665	1665	9.55%	13.32%	12.07%	16042	132940	168050	41	0	16783	12.07%	1	0	16331	0	0	248	41	0	0	0	0		0	0	16042	0	0	0	0	0	0	16042	0	0	0	0	0	0	0	0	0	1665	0	248	0	0	168298	-493									
3377235																																																											6730	634	634	9.14%	12.87%	11.66%	6096	52275	66727	1	0	41275	11.66%	1	0	6097	0	0	0	1	0	0	0	0		0	0	6096	0	0	0	0	0	0	6096	0	0	0	0	0	0	0	0	0	634	0	0	0	0	66727	-35179									
3378773																																																											77322	7753	7753	9.59%	12.51%	11.26%	69569	618034	725794	675	0	44341	11.26%	1	0	70244	0	0	0	675	0	0	0	0		0	0	69569	0	0	0	0	0	0	69569	0	0	0	0	0	0	0	0	0	7753	0	0	0	0	725794	25228									
3382547																																																											71535	2133	2133	16.69%	42.33%	41.07%	69402	168990	415744	0	0	29000	41.07%	0	0	70429	0	1027	0						0	0	0	69402	0	0	0	0	0	0	69402	0	0	0	0	0	0	0	0	0	2133	0	1027	0	0	416771	41429									
3382967																																																											9151	705	705	11.46%	16.31%	15.05%	8446	56104	73705	38	0	7854	15.05%	1	0	8484	0	0	0	38	0	0	0	0		0	0	8446	0	0	0	0	0	0	8446	0	0	0	0	0	0	0	0	0	705	0	0	0	0	73705	592									
3383076																																																											10504	1014	1014	9.72%	13.03%	11.77%	9490	80638	97664	-88	0	30049	11.77%	1	0	9403	0	1	0	-88	0	0	0	0		0	0	9490	0	0	0	0	0	0	9490	0	0	0	0	0	0	0	0	0	1014	0	0	0	0	97664	-20558									
3383599																																																											22014	1586	1586	14.63%	17.40%	16.14%	20428	126541	139675	0	0	20102	16.14%	1	0	20519	0	91	0	0	0	0	0	0		0	0	20428	0	0	0	0	0	0	20428	0	0	0	0	0	0	0	0	0	1586	0	91	0	0	139766	417									
3383601																																																											46936	3737	3737	11.28%	16.01%	14.73%	43199	293254	382847	-741	0	65541	14.73%	1	0	50502	0	0	3218	-741	0	0	0	0		0	0	48025	0	0	0	0	4826	4826	43199	0	0	0	0	0	0	0	0	0	3737	0	8044	0	0	390891	-14298									
3383665																																																											12744	1369	1369	8.70%	11.68%	10.43%	11375	109088	130689	131	0	7350	10.43%	1	0	11506	0	0	0	131	0	0	0	0		0	0	11375	0	0	0	0	0	0	11375	0	0	0	0	0	0	0	0	0	1369	0	0	0	0	130689	4025									
3384318																																																											394033	25852	25852	13.42%	19.09%	17.84%	368181	2064317	2743955	3818	0	292331	17.84%	1	0	386498	10606	1116	2777	4843	0	-1025	0	0		0	0	368181	0	0	0	0	0	0	368181	0	0	0	0	0	0	0	0	0	25852	0	14499	0	0	2758454	90349									
3384372																																																											16249	1479	1479	9.85%	13.75%	12.50%	14770	118155	149968	110	0	15463	12.50%	1	0	15567	472	76	139	110	0	0	0	0		0	0	14770	0	0	0	0	0	0	14770	0	0	0	0	0	0	0	0	0	1479	0	687	0	0	150655	-6									
3384868																																																											21328	1558	1558	12.93%	17.15%	15.90%	19770	124379	152954	287	0	17050	15.90%	1	0	20057	0	0	0	287	0	0	0	0		0	0	19770	0	0	0	0	0	0	19770	0	0	0	0	0	0	0	0	0	1558	0	0	0	0	152954	2720									
3384952																																																											12508	1210	1210	10.32%	12.94%	11.69%	11298	96647	109441	-10	0	19752	11.69%	1	0	13433	0	0	2145	-10	0	0	0	0		0	0	11298	0	0	0	0	0	0	11298	0	0	0	0	0	0	0	0	0	1210	0	2145	0	0	111586	-6309									
3385744																																																											19255	1221	1221	9.84%	15.73%	14.74%	18034	122380	183355	626	0	15600	14.74%	1	0	18660	0	0	0	626	0	0	0	0		0	0	18034	0	0	0	0	0	0	18034	0	0	0	0	0	0	0	0	0	1221	0	0	0	0	183355	2434									
3386143																																																											13410	903	903	11.33%	18.60%	17.35%	12507	72094	110345	0	0	10799	17.35%	1	0	12470	0	0	0	-37	0	0	0	0		0	0	12507	0	0	0	0	0	0	12507	0	0	0	0	0	0	0	0	0	903	0	0	0	0	110345	1671									
3386264																																																											78023	5869	5869	12.37%	14.98%	13.85%	72154	520936	583074	31	0	39836	13.85%	1	0	73308	249	86	315	31	0	0	0	0		0	0	72627	0	0	0	0	473	473	72154	0	0	0	0	473	0	0	0	0	5869	0	1123	0	0	584197	33441									
3386536																																																											21857	2255	2255	9.54%	12.18%	10.93%	19602	179385	205486	257	0	22024	10.93%	1	0	20489	0	0	252	257	0	0	0	0		0	0	19980	0	0	0	0	378	378	19602	0	0	0	0	378	0	0	0	0	2255	0	630	0	0	206116	-1792									
3386554																																																											45376	2112	2112	10.35%	12.64%	12.05%	43264	358936	418018	-138	0	30217	12.05%	1	0	43126	0	0	0	-138	0	0	0	0		0	0	43264	0	0	0	0	0	0	43264	0	0	0	0	0	0	0	0	0	2112	0	0	0	0	418018	13047									
3386590																																																											26813	2933	2933	8.81%	10.55%	9.39%	23880	254236	270991	64	0	20156	7.19%	1	0	20428	992	70	1026	64	0	0	0	0		0	0	18276	0	0	0	0	0	0	18276	6853	0	0	6853	1249	5604	0	0	0	2933	0	2311	0	0	273302	208									
3386983																																																											4439	353	353	10.37%	15.77%	14.52%	4086	28147	39391	0	0	8300	14.52%	1	0	4356	0	270	0	0	0	0	0	0		0	0	4086	0	0	0	0	0	0	4086	0	0	0	0	0	0	0	0	0	353	0	270	0	0	39661	-3944									
3387140																																																											13969	1322	1322	10.63%	10.95%	9.91%	12647	127608	118937	24	0	11838	9.91%	1	0	12671	0	0	0	24	0	0	0	0		0	0	12647	0	0	0	0	0	0	12647	0	0	0	0	0	0	0	0	0	1322	0	0	0	0	118937	809									
3388165																																																											35840	3289	3289	11.01%	13.74%	12.48%	32551	260864	295670	50	0	26357	12.48%	1	0	34668	1389	438	79	50	0	0	0	0		44	0	32668	0	0	0	0	117	117	32551	0	0	0	0	117	0	0	0	0	3289	0	2066	0	0	297736	8261									
3388370																																																											10617	789	789	11.84%	16.64%	15.40%	9828	63806	83022	-18	0	10604	15.40%	1	0	9810	0	0	0	-18	0	0	0	0		0	0	9828	0	0	0	0	0	0	9828	0	0	0	0	0	0	0	0	0	789	0	0	0	0	83022	-776									
3388419																																																											4980	627	627	6.16%	8.94%	7.82%	4353	55694	70717	13	0	19514	7.04%	1	0	4212	0	0	0	13	0	0	0	0		0	0	4199	0	0	280	0	0	280	3919	434	0	0	434	0	434	0	0	0	627	0	280	0	0	70997	-15315									
3388482																																																											29595	2152	2152	11.78%	17.19%	15.94%	27443	172156	233053	11	0	27054	15.94%	1	0	27454	0	0	0	11	0	0	0	0		0	0	27443	0	0	0	0	0	0	27443	0	0	0	0	0	0	0	0	0	2152	0	0	0	0	233053	389									
3390337																																																											12481	619	619	14.75%	26.13%	24.84%	11862	47762	80417	0	0	41734	24.84%	1	0	11937	0	75	0	0	0	0	0	0		0	0	11862	0	0	0	0	0	0	11862	0	0	0	0	0	0	0	0	0	619	0	75	0	0	80492	-29797									
3390627																																																											7513	733	733	7.38%	11.75%	10.60%	6780	63950	91818	-19	0	34607	10.60%	1	0	6761	0	0	0	-19	0	0	0	0		0	0	6780	0	0	0	0	0	0	6780	0	0	0	0	0	0	0	0	0	733	0	0	0	0	91818	-27827									
3391718																																																											30190	2692	2692	9.53%	14.04%	12.79%	27498	215015	288664	207	0	19024	12.79%	1	0	28264	0	0	224	207	0	0	0	0		0	0	27833	0	0	0	0	335	335	27498	0	0	0	0	335	0	0	0	0	2692	0	559	0	0	289223	9033									
3392292																																																											27535	2082	2082	12.38%	16.57%	15.31%	25453	166223	205545	110	0	21692	12.97%	1	0	21866	0	0	191	110	0	0	0	0		0	0	21565	0	0	0	0	0	0	21565	4175	0	0	4175	287	3888	0	0	0	2082	0	478	0	0	206023	64									
3392975																																																											19147	1250	1250	11.34%	17.17%	16.05%	17897	111512	157892	-13	0	8852	12.48%	1	0	13901	0	0	0	-1	0	0	0	-12		0	0	13914	0	0	0	0	0	0	13914	3983	0	0	3983	0	3983	0	0	0	1250	0	0	0	0	157892	5062									
3393785																																																											7724	753	753	8.96%	12.61%	11.38%	6971	61242	77814	-5	0	14768	11.38%	1	0	8232	0	0	506	-5	0	0	0	0		0	0	7731	0	0	0	0	760	760	6971	0	0	0	0	0	0	0	0	0	753	0	1266	0	0	79080	-6531									
3393806																																																											16838	1260	1260	9.78%	12.30%	11.38%	15578	136870	159305	397	0	15878	11.38%	1	0	17546	1571	0	0	397	0	0	0	0		0	0	15578	0	0	0	0	0	0	15578	0	0	0	0	0	0	0	0	0	1260	0	1571	0	0	160876	1271									
3393824																																																											17643	2001	2001	8.60%	10.53%	9.33%	15642	167617	181901	71	0	14870	9.33%	1	0	15807	94	0	0	71	0	0	0	0		0	0	15642	0	0	0	0	0	0	15642	0	0	0	0	0	0	0	0	0	2001	0	94	0	0	181995	866									
3393842																																																											12511	1006	1006	9.00%	15.60%	14.35%	11505	80177	127839	50	0	13048	14.35%	1	0	11824	181	0	88	50	0	0	0	0		0	0	11505	0	0	0	0	0	0	11505	0	0	0	0	0	0	0	0	0	1006	0	269	0	0	128108	-1274									
3393851																																																											14392	1064	1064	11.95%	16.94%	15.69%	13328	84944	111535	-53	0	13785	15.69%	1	0	13275	0	0	0	-53	0	0	0	0		0	0	13328	0	0	0	0	0	0	13328	0	0	0	0	0	0	0	0	0	1064	0	0	0	0	111535	-457									
3394278																																																											1572661	89805	89805	11.56%	14.40%	13.57%	1482856	10923714	12828417	-20584	0	1775364	13.57%	1	0	1462272	0	0	0	1224	0	-21808	0	0		0	0	1482856	0	0	0	0	0	0	1482856	0	0	0	0	0	0	0	0	0	89805	0	0	0	0	12828417	-292508									
3394380																																																											13478	508	2134	22.95%	34.64%	29.15%	11344	38910	49424	29	0	28970	24.98%	1	0	9747	0	0	0	29	0	0	0	0		0	0	9718	0	0	0	0	0	0	9718	1626	0	0	1626	0	1626	1626	0	0	2134	0	0	0	0	49424	-19252									
3395293																																																											51004	5336	5336	9.15%	11.49%	10.29%	45668	443874	498842	589	0	36836	10.29%	1	0	47850	1550	43	0	589	0	0	0	0		0	0	45668	0	0	0	0	0	0	45668	0	0	0	0	0	0	0	0	0	5336	0	1593	0	0	500435	10425									
3396375																																																											28414	2583	2583	10.28%	13.77%	12.52%	25831	206333	251202	216	0	31185	12.52%	1	0	29832	2430	0	1355	216	0	0	0	0		0	0	25831	0	0	0	0	0	0	25831	0	0	0	0	0	0	0	0	0	2583	0	3785	0	0	254987	-1569									
3396535																																																											30331	2634	2634	9.92%	14.43%	13.18%	27697	210182	279339	122	0	23210	13.18%	1	0	27819	0	0	0	122	0	0	0	0		0	0	27697	0	0	0	0	0	0	27697	0	0	0	0	0	0	0	0	0	2634	0	0	0	0	279339	4487									
3397233																																																											18438	1270	1270	12.07%	18.20%	16.95%	17168	101287	142248	241	0	22055	16.95%	1	0	17547	0	138	0	241	0	0	0	0		0	0	17168	0	0	0	0	0	0	17168	0	0	0	0	0	0	0	0	0	1270	0	138	0	0	142386	-4749									
3398100																																																											64239	5709	15709	9.34%	13.18%	9.96%	48530	487329	519562	-57	0	44466	8.55%	1	0	41604	0	0	0	-57	0	0	0	0		0	0	41661	0	0	0	0	0	0	41661	6869	0	0	6869	0	6869	10000	0	0	15709	0	0	0	0	519562	-2805									
3398623																																																											26322	1900	1900	9.64%	17.50%	16.24%	24422	150417	253389	583	0	21190	12.46%	1	0	19328	0	0	0	583	0	0	0	0		0	0	18745	0	0	0	0	0	0	18745	5677	0	0	5677	0	5677	0	0	0	1900	0	0	0	0	253389	-2445									
3400928																																																											62752	6358	6358	10.35%	12.34%	11.09%	56394	508380	544990	552	0	43189	11.09%	1	0	61627	3374	739	1024	96	0	0	0	0		0	0	56394	0	0	0	0	0	0	56394	0	0	0	0	0	0	0	0	0	6358	0	5137	0	0	550127	17886									
3401970																																																											72392	6181	6181	9.46%	11.74%	10.73%	66211	616888	699836	42	0	61368	10.73%	1	0	66685	0	81	351	340	0	0	0	-298		0	0	66211	0	0	0	0	0	0	66211	0	0	0	0	0	0	0	0	0	6181	0	432	0	0	700268	5275									
3402575																																																											48469	4986	4986	9.53%	12.22%	10.97%	43483	396506	456347	-319	0	42870	10.97%	1	0	44064	773	127	0	-319	0	0	0	0		0	0	43483	0	0	0	0	0	0	43483	0	0	0	0	0	0	0	0	0	4986	0	900	0	0	457247	1513									
3402913	95585	7693	7693	9.82%	14.31%	13.15%	87892	668184	895125	-1202	0	79912	13.15%	0	86769	0	79	0	-1202	0	0	0	0		0	0	87892	0	0	0	0	0	0	87892	0	0	0	0	0	0	0	0	0	7693	0	79	0	0	895204	8059																						1																																														
3404207																																																											102467	3672	3672	8.38%	11.87%	11.45%	98795	862891	1178257	-29	0	104758	11.45%	1	0	114525	14881	378	200	-29	0	0	0	0		0	0	99095	0	0	0	0	300	300	98795	0	0	0	0	300	0	0	0	0	3672	0	15759	0	0	1194016	9796									
3404373																																																											52477	5953	4783	9.15%	11.07%	10.06%	47694	473892	521261	466	0	44138	10.06%	1	0	48160	0	0	0	466	0	0	0	0		0	0	47694	0	0	0	0	0	0	47694	0	0	0	0	0	0	0	0	0	5953	1170	0	0	0	521261	3556									
3404467																																																											38646	3671	3671	9.03%	13.21%	11.95%	34975	292598	387126	847	0	20768	11.95%	1	0	35822	0	0	0	847	0	0	0	0		0	0	34975	0	0	0	0	0	0	34975	0	0	0	0	0	0	0	0	0	3671	0	0	0	0	387126	14207									
3404506																																																											30172	2293	2293	11.93%	16.48%	15.23%	27879	183095	233639	3	0	17271	12.91%	1	0	23632	0	0	0	3	0	0	0	0		0	0	23629	0	0	0	0	0	0	23629	4250	0	0	4250	0	4250	0	0	0	2293	0	0	0	0	233639	6358									
3404869																																																											20890	1666	1666	10.95%	15.70%	14.44%	19224	133094	175587	11	0	21806	14.44%	1	0	20227	0	0	1003	0	0	0	0	0		0	0	19224	0	0	0	0	0	0	19224	0	0	0	0	0	0	0	0	0	1666	0	1003	0	0	176590	-1590									
3404999																																																											12389	943	943	11.84%	15.57%	14.38%	11446	79583	96704	0	0	14640	14.38%	1	0	12616	0	0	468	0	0	0	0	0		0	0	12148	0	0	0	0	702	702	11446	0	0	0	0	702	0	0	0	0	943	0	1171	0	0	97875	-2024									
