"IDRSSD"	RCFDA591	RCFDB705	RCFDB706	RCFDB707	RCFDB708	RCFDB709	RCFDB710	RCFDB711	RCFDB726	RCFDB727	RCFDB728	RCFDB729	RCFDB730	RCFDB731	RCFDB732	RCFDB733	RCFDB734	RCFDB735	RCFDB736	RCFDB737	RCFDB738	RCFDB739	RCFDB740	RCFDB741	RCFDB742	RCFDB743	RCFDB744	RCFDB745	RCFDB746	RCFDB776	RCFDB779	RCFDB780	RCFDB781	RCFDB782	RCFDB783	RCFDB786	RCFDB787	RCFDB788	RCFDB789	RCFDB790	RCFDB796	RCFDB797	RCFDB803	RCFDB804	RCFDB805	RCFDB806	RCFDB807	RCFDB808	RCFDB809	RCFDC407	RCFDF699	RCFDHU09	RCFDHU10	RCFDHU11	RCFDHU12	RCFDHU13	RCFDHU14	RCFDHU15	RCFDHU16	RCFDHU17	RCFDHU18	RCONA591	RCONB705	RCONB711	RCONB733	RCONB739	RCONB740	RCONB746	RCONB776	RCONB782	RCONB783	RCONB789	RCONB790	RCONB796	RCONB797	RCONB803	RCONB804	RCONB805	RCONB806	RCONB807	RCONB808	RCONB809	RCONC407	RCONF699	RCONHU09	RCONHU15	RCONHU19	RIADB747	RIADB748	RIADB749	RIADB750	RIADB751	RIADB752	RIADB753	RIADB754	RIADB755	RIADB756	RIADB757	RIADB758	RIADB759	RIADB760	
1007958																																																																																																						
1008076																																																																																																						
1008151																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1008209																																																																																																						
1008432																																																																																																						
1008450																																																																																																						
1008553																																																																																																						
1008674																																																														0	0	0	0	0	0	0	0	0			43701	0	2286	0	41415	0					0	0	0	0		0						0	0						0	
1008955																																																																																																						
1009055																																																																																																						
1009242																																																																																																						
1009354																																																														0	0	0	0	0	0	0	0	0			7020	0	579	0	0	0					0	0	0	0		0						0	0						0	
1009756																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1009840																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1010015																																																																																																						
1010574																																																																																																						
1011432																																																																																																						
1011526																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	45286	0					0	0	0	0		0						0	0						0	
1011553																																																																																																						
1011638																																																																																																						
1011656																																																																																																						
1011852																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1011955																																																																																																						
1012251																																																																																																						
1012457																																																																																																						
1012671																																																																																																						
1013070																																																														0	0	0	0	0	0	0	0	0			3960	0	285	0	0	154183					0	186	0	0		0						0	0						0	
1013650																																																																																																						
1013744																																																																																																						
1013856																																																																																																						
1014059																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1014125																																																														11506	0	0	0	0	0	0	0	0			0	531	0	531	0	1138					0	0	0	0		0						0	0						0	
1014246																																																																																																						
1014255																																																																																																						
1014376																																																																																																						
1014451																																																																																																						
1014554																																																																																																						
1014657																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	52334					0	0	0	0		0						0	0						0	
1014853																																																																																																						
1014965																																																																																																						
1015243																																																														0	0	0	0	0	0	0	0	0			1940	0	194	0	1940	300675					0	0	0	0		0						0	0						0	
1015252																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86703						0	0	0		0						0	0						0	
1015270																																																																																																						
1015458																																																																																																						
1015467																																																																																																						
1015560																																																														500804	0	0	0	0	0	0	0	0			0	0	0	0	0	32331					0	0	0	0		0						0	0						0	
1015832																																																																																																						
1015841																																																																																																						
1015850																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1016174																																																														0	0	0	0	0	0	0	0	0			48882	0	1083	0	45419	0					0	0	0	0		0						0	0						0	
1016231																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
1016259																																																																																																						
1016558																																																																																																						
1016718																																																																																																						
1016848																																																														0	0	0	0	0	0	0	0	0			1055	0	22	0	0	0					0	0	0	0		0						0	0						0	
1016857																																																																																																						
1016941																																																																																																						
1017425																																																																																																						
1017555																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1017564																																																																																																						
1017854																																																																																																						
1017939	498489	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	127	0	1206538	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1017957																																																																																																						
1018927																																																														0	0	0	0	0	0	0	0	0			66048	0	472	0	66048	1186858					0	0	0	0		0						0	0						0	
1157415																																																																																																						
1158878																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
1160509																																																																																																						
1160853																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
1161216																																																																																																						
1162017																																																																																																						
1163283																																																																																																						
1169650																																																																																																						
1176881																																																														39091	0	0	0	0	0	0	0	0			0	0	0	0	0	249974					0	29145	0	0		0						0	0						0	
1176920																																																																																																						
1186965																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
1187001																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1187551																																																																																																						
1188772																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	1117771	0						0	0	0		0						0	0						0	
1188987																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1189993																																																														114462	0	0	0	0	0	0	0	0			94732	273	92594	273	94732	646265					0	837	0	0		0						0	0						0	
1190476																																																														0	0	0	0	0	0	0	0	0			16	0	16	0	0	0					0	0	0	0		0						0	0						0	
1191352																																																																																																						
1191482																																																																																																						
1198605																																																														0	0	0	0	0	0	0	0	0			49244	0	1378	0	49244	13564						0	0	0		0						0	0						0	
1211371																																																														401726	0	0	0	0	0	0	0	0			0	0	0	0	0	177521					0	0	0	0		0						0	0						0	
1216022																																																														11587000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
1216321																																																														204355	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1216826																																																														18792	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
1218446																																																																																																						
1222519																																																																																																						
1222948																																																														17576	0	0	0	0	0	0	0	0			2460	0	1055	0	2460	412275					0	961	0	0		0						0	0						0	
1225752																																																																																																						
1225761																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1225798																																																																																																						
1228034																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1229198																																																																																																						
1293078																																																																																																						
1356768																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	17172					0	0	0	0		0						0	0						0	
1369870																																																																																																						
1386251																																																														0	0	0	0	0	0	0	0	0			7793	0	481	0	0	0						0	0	0		0						0	0						0	
1387203																																																														0	0	0	0	0	0	0	0	0			2254	0	2254	0	2254	725921					0	0	0	0		0						0	0						0	
1387605																																																														40431	0	0	0	0	0	0	0	0			24875	0	24875	0	24875	868204						80	0	0		0						0	0						0	
1390324																																																																																																						
1391778																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	855000	0	0	0	0	0	0						0	0						0	
1394621																																																																																																						
1394676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1396764																																																																																																						
1397471																																																																																																						
1401387																																																														0	0	0	0	0	0	0	0	0			12066	0	12066	0	0	0					0	0	0	0		0						0	0						0	
1401891																																																																																																						
1402384																																																																																																						
1404481																																																																																																						
1404883																																																																																																						
1404940																																																																																																						
1407932																																																														37421	0	0	0	0	0	0	0	0			16235	222	7819	222	16235	493429					0	2019	0	0		0						0	0						0	
1412619																																																														119943	0	0	0	0	0	0	0	0			4859	0	4859	0	0	0						0	0	0		0						0	0						0	
1412712																																																																																																						
1414819																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1416279																																																																																																						
1418255																																																																																																						
1421161																																																																																																						
1429028																																																																																																						
1435092																																																																																																						
1436071																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1436204																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1439456																																																																																																						
1440117																																																																																																						
1443266																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
1444021	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1445943																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1447639																																																														34983	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1456501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1458608																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1459717																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1459735																																																																																																						
1459799																																																																																																						
1462986																																																																																																						
1469677																																																														0	0	0	0	0	0	0	0	0			36	0	0	0	0	1434					0	0	0	0		0						0	0						0	
1470150																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1474309																																																																																																						
1478231																																																																																																						
1479470																																																																																																						
1481745																																																																																																						
1481754																																																																																																						
1492817																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1493319																																																																																																						
1494482																																																																																																						
1494914																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1516423																																																																																																						
1629903																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
1718188																																																														239459	0	0	0	0	0	0	0	0			0	0	0	0	70604	494844					0	0	0	0		0						0	0						0	
1718469																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	3359914					0	0	0	0		0						0	0						0	
1820979																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1826382																																																																																																						
1836701																																																																																																						
1842065																																																														4350046	0	0	0	0	0	0	0	0	0	0	1967	0	0	0	0	3093	0	0	0	0	0	0	0	0	0	0						0	0						0	
1852569																																																																																																						
1862719																																																																																																						
1863097																																																														10866	0	0	0	0	0	0	0	0			0	0	0	0	0	1809						0	0	0		0						0	0						0	
1864197																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1867983																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	430227					0	0	0	0		0						0	0						0	
1872941																																																																																																						
1872996																																																																																																						
1879016																																																																																																						
1883321																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
1885932																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1890525																																																														94585	0	0	0	0	0	0	0	0			0	0	0	0	0	49174						0	0	0		0						0	0						0	
1892154																																																																																																						
1893049	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1897270																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
1914421																																																														139741	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
1917301	7594032	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	324448						1891	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1918344																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1929247																																																														117938	0	0	0	0	0	0	0	0			718	79	718	79	0	1054					0	0	0	0		0						0	0						0	
1940747																																																																																																						
1945247																																																																																																						
2002222																																																																																																						
2006024																																																																																																						
2007991																																																																																																						
2009605																																																														0	0	0	0	0	0	0	0	0			6712	0	6712	0	0	0					0	0	0	0		0						0	0						0	
2010722																																																																																																						
2037185																																																																																																						
2044811																																																														169425	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2044820																																																																																																						
2047504																																																														285569	0	214296	0	0	0	0	0	0			0	0	0	0	0	7716					0	0	0	50901		0						0	0						0	
2051127																																																																																																						
2059990																																																														0	0	0	0	0	0	0	0	0			28671	0	1430	0	0	6700					0	0	0	0		0						0	0						0	
2068107																																																																																																						
2078290																																																														471667	0	0	0	0	0	0	0	0			0	0	0	0	0	1945					0	0	0	0		0						0	0						0	
2107181																																																																																																						
2107341																																																																																																						
2110640																																																																																																						
2119773																																																														329474	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2121196																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
2122997																																																														884971	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0						0	0						0	
2123930																																																																																																						
2132594																																																																																																						
2132941	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	388738					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2140348																																																																																																						
2142155																																																														73912	0	0	0	0	0	0	0	0			528	11	319	11	0	0						0	0	0		0						0	0						0	
2163477																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2164111																																																																																																						
2182786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2193616	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2209553																																																														12878	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2218443																																																																																																						
2232757																																																																																																						
2233875																																																																																																						
2236821																																																																																																						
2239288																																																														1084403	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2253891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2262718																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2265456																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2290887																																																																																																						
2297998																																																																																																						
2298995																																																														121592	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2304636																																																														0	0	0	0	0	0	0	0	0			51099	0	613	0	51099	0					0	0	0	0		0						0	0						0	
2305969																																																																																																						
2316714																																																																																																						
2317672																																																																																																						
2325882																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2328137																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2328285																																																																																																						
2329200																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2332910																																																																																																						
2333140																																																																																																						
2337335																																																																																																						
2339599																																																														60506	0	0	0	0	0	0	0	0			4540	0	137	0	4540	97614					0	0	0	0		0						0	0						0	
2339795																																																														44799	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2339900																																																														180970	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2343167																																																																																																						
2344753																																																																																																						
2349301																																																																																																						
2349459																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2353595																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2354323																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2354387																																																														75530	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2354985																																																														229519	0	0	0	0	0	0	0	0	0	0	8114	0	429	0	0	9868	0	0	0	0	0	0	0	0	0	0						0	0						0	
2356091																																																																																																						
2358769																																																														166291	0	0	0	0	0	0	0	1405			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2360904																																																																																																						
2362458																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2371816																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2372774																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	94799					0	0	0	0		0						0	0						0	
2385514																																																														0	0	0	0	0	0	0	0	53			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2390929																																																														0	0	0	0	0	0	0	0	0			13496	0	13496	0	0	0						0	0	0		0						0	0						0	
2391588																																																																																																						
2396592																																																																																																						
2396604																																																																																																						
2398701																																																																																																						
2434113																																																														257900	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2445052																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2451240																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2465881																																																																																																						
2467670																																																																																																						
2471239																																																																																																						
2482824																																																														0	0	0	0	0	0	0	0	0			3735	0	3735	0	0	0					0	0	0	0		0						0	0						0	
2483120																																																																																																						
2483438																																																																																																						
2485544																																																																																																						
2489805																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
2490285																																																																																																						
2491291																																																																																																						
2496081																																																																																																						
2497181																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2502656																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2502825																																																																																																						
2505424																																																																																																						
2505451																																																																																																						
2505460																																																																																																						
2506328																																																																																																						
2508751																																																														69478	4732381	0	0	0	0	0	0	0			409812	0	14274	0	1702246	4359138						22630	48080	0		0						0	0						0	
2512347																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2515320																																																																																																						
2518497																																																														0	0	0	0	0	0	0	0	0			69246	0	222	0	69246	0						0	0	0		0						0	0						0	
2524797																																																														652576	0	0	0	0	0	0	0	0			0	0	0	0	0	248					0	0	0	0		0						0	0						0	
2529176																																																																																																						
2531562																																																																																																						
2531991																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2532082																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2533043																																																																																																						
2533119																																																																																																						
2535560																																																																																																						
2536633																																																																																																						
2539081																																																																																																						
2539960																																																																																																						
2562137																																																																																																						
2562164																																																														24878	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2567123																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2568063																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2576134																																																																																																						
2577739																																																																																																						
2580243																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2587916																																																																																																						
2590037																																																														3186576	0	0	0	0	0	0	0	0	0	0	8564	0	8564	0	8564	5876488	0	0	0	0	0	11386	0	0	0	0						0	0						0	
2594240																																																																																																						
2594419																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2596646																																																														0	0	0	0	0	0	0	0	0			307	0	75	0	307	0					0	0	0	0		0						0	0						0	
2597223																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2598396																																																														0	0	0	0	0	0	0	0	0			2326	0	135	0	2326	3784					0	0	0	0		0						0	0						0	
2600039																																																																																																						
2602828																																																																																																						
2605566																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2607412																																																																																																						
2608754																																																														0	0	0	0	0	0	0	0	0			6041	0	6041	0	0	615219					0	0	0	0		0						0	0						0	
2610784																																																																																																						
2614344																																																																																																						
2615190																																																														270093	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2615220																																																																																																						
2618780																																																														0	375676	0	7360	0	1481	0	0	0	0	0	0	0	0	0	229377	3647362	0	0	0	0	0	2174	15044	0	0	0						0	0						0	
2619714																																																																																																						
2621285																																																																																																						
2621940																																																																																																						
2624400																																																														20394	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2625724																																																																																																						
2631172																																																														43403	0	0	0	0	0	0	0	0			0	0	0	0	0	1130					0	0	0	0		0						0	0						0	
2631323																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2631846																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2634191																																																														51019	0	0	0	0	0	0	0	0			0	0	0	0	0	168208					0	0	0	0		0						0	0						0	
2634351																																																														0	0	0	0	0	0	0	0	0			142	0	142	0	0	0						0	0	0		0						0	0						0	
2641827																																																																																																						
2642598																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2643595																																																																																																						
2649122																																																														44826	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2649177																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2650333																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2651899																																																																																																						
2652092																																																														93264	0	0	0	0	0	0	0	0			112750	0	112705	0	0	17853					0	0	0	0		0						0	0						0	
2654911																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2655495																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2661861																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2666400																																																														1236	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2667920																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2667939																																																																																																						
2667957																																																														0	0	0	0	0	0	0	0	0			21548	0	128	0	21548	0						0	0	0		0						0	0						0	
2668598																																																																																																						
2684552																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2686211																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2687133																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2687487																																																																																																						
2692753																																																														10405	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2693264																																																														191264	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2694681																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2694944																																																																																																						
2696180																																																																																																						
2697963																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2700984	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2702764																																																																																																						
2705112																																																																																																						
2705895																																																														26011	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2708122																																																																																																						
2710554																																																																																																						
2713920																																																																																																						
2716088																																																																																																						
2716828																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2717012																																																														7365	0	0	0	0	0	0	0	0			634	0	634	0	0	0						0	0	0		0						0	0						0	
2718596																																																														0	0	0	0	0	0	0	0	0			3146	0	23	0	3146	32888						0	0	0		0						0	0						0	
2719427																																																														210074	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
