"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWP793	RCOWP870	
2471239																																																																																																		539561	28617									
2472508																																																																																																		334772	15572									
2473354																																																																																																		97996	-22365									
2482824																																																																																																		562788	36716									
2483120																																																																																																		249095	23763									
2483438																																																																																																		186947	-6677									
2485544																																																																																																		138290	830									
2489805																																																						2244000	10000	10000	0.1016	0.2237	0.2227	2234000	10030700	21985000	-2000	0	1941000	0.2227	0	0	2236000	0	0	0	0	2000	0	2234000	0	0	0	0	0	0	2234000	0	0	0	0	8000	0	0	0	0	10000	0	10000	0	0	21995000	297000	2234000	0	0	0.4155	0.4155	5377000	0.4155	0	
2490285																																																																																																		73581	4637									
2491291																																																																																																		293723	-16141									
2493697																																																																																																		75659	2857									
2496081																																																																																																		32966	-3375									
2497181																																																																																																		785662	10593									
2502656																																																																																																		2049768	39653									
2502825																																																																																																		3600	777									
2505424																																																																																																		136334	13222									
2505451																																																																																																		231247	6814									
2505460																																																																																																		197429	14426									
2506056																																																																																																		71346	3893									
2506328																																																																																																		163393	-7665									
2506757																																																																																																		484125	20088									
2508751																																																																																																		1493762	35117									
2512347																																																																																																		211760	-10734									
2514837																																																																																																		75394	1973									
2515320																																																																																																		205015	2514									
2516327																																																																																																		1654028	122084									
2516626																																																																																																		656288	19357									
2517182																																																																																																		199118	11787									
2518497																																																																																																		198481	19374									
2524797																																																																																																		747596	49219									
2528656																																																																																																		109949	10849									
2529176																																																																																																		189891	7774									
2531562																																																																																																		100540	4846									
2531991																																																																																																		367837	44969									
2532082																																																																																																		149789	5810									
2533043																																																																																																		63976	-16414									
2533119																																																																																																		275020	15623									
2535551																																																																																																		96060	4320									
2535560																																																																																																		210814	14147									
2536633																																																																																																		41061	2885									
2539081																																																																																																		224953	1505									
2539960																																																																																																		293465	26604									
2552099																																																																																																		122616	2431									
2562137																																																																																																		188917	6160									
2562164																																																																																																		457016	-1151									
2567123																																																																																																		15145	14193									
2568063																																																																																																		675500	45757									
2569387																																																																																																		3877	1043									
2575717																																																																																																		126916	1647									
2576134																																																																																																		174954	8930									
2576143																																																																																																		268566	-23861									
2577739																																																																																																		148121	7929									
2579069																																																																																																		120301	-4766									
2580243																																																																																																		514347	12197									
2586281																																																																																																		491908	13151									
2587916																																																																																																		151990	-2710									
2590037																																																																																																		16704115	-295411									
2594240																																																																																																		151753	6370									
2594419																																																																																																		254023	4730									
2595975																																																																																																		219317	-36719									
2596262																																																																																																		1273848	-52079									
2596646																																																																																																		875054	52793									
2597223																																																																																																		19590	13210									
2598396																																																																																																		110207	-4652									
2600039																																																																																																		22730	3875									
2602828																																																																																																		40499	1495									
2605566																																																																																																		39420	4944									
2607412																																																																																																		72856	23126									
2608754																																																																																																		1852560	29017									
2610784																																																																																																		41128	-2078									
2614018																																																																																																		128559	7195									
2614344																																																																																																		216814	3717									
2615190																																																																																																		2041014	425081									
2615220																																																																																																		149421	10506									
2618780																																												12364193	617278																																																															
2619714																																																																																																		162259	4948									
2619732																																																																																																		459982	39550									
2621285																																																																																																		85130	418									
2621940																																																																																																		99180	6727									
2624400																																																																																																		830593	16330									
2625724																																																																																																		352316	15233									
2626794																																																																																																		290379	17723									
2631172																																																																																																		314700	10175									
2631314																																																																																																		446535	22816									
2631323																																																																																																		288815	16025									
2631846																																																																																																		343099	1787									
2634191																																																																																																		7743637	273139									
2634351																																																																																																		1474295	16929									
2641827																																																																																																		5721	2992									
2642598																																																																																																		244188	10014									
2643595																																																																																																		173782	9587									
2648376																																																																																																		158527	-1739									
2649122																																																																																																		1044684	66022									
2649177																																																																																																		740051	-21935									
2650333																																																																																																		68190	819									
2651899																																																																																																		11909	4587									
2652092																																																																																																		3835786	202139									
2654818																																																																																																		189599	10950									
2654911																																																																																																		2142525	21746									
2655495																																																																																																		620210	27205									
2657855																																																																																																		144288	10799									
2661861																																																																																																		192847	1147									
2666400																																																																																																		859007	32353									
2667920																																																																																																		67852	53860									
2667939																																																																																																		156724	12806									
2667957																																																																																																		557927	31279									
2668598																																																																																																		277667	15521									
2678449																																																																																																		121543	-1827									
2683014																																																																																																		3110930	161485									
2684552																																																																																																		182198	4413									
2686211																																																																																																		493106	30575									
2686529																																																																																																		3621	173									
2687133																																																																																																		257110	4148									
2687487																																																																																																		172291	21817									
2689128																																																																																																		49023	917									
2692753																																																																																																		909493	22943									
2693264																																																																																																		916108	16361									
2694681																																																																																																		1011597	93121									
2694944																																																																																																		90449	3585									
2696180																																																																																																		79240	3770									
2697963																																																																																																		218870	8839									
2700984																																												1757096	208168																																																															
2702764																																																																																																		99562	6103									
2704740																																																																																																		92313	-21430									
2705112																																																																																																		138170	9684									
2705895																																																																																																		685037	13079									
2708122																																																																																																		508987	17028									
2710554																																																																																																		118249	7705									
2713555																																																																																																		445351	189									
2713920																																																																																																		79264	-32762									
2714217																																																																																																		470547	26185									
2716088																																																																																																		523177	21706									
2716163																																																																																																		81711	6718									
2716547																																																																																																		2260469	-91726									
2716828																																																																																																		147155	9706									
2717012																																																																																																		1022607	1517									
2718345																																																																																																		992902	43887									
2718596																																																																																																		230279	14605									
2719427																																																																																																		1780524	30989									
2719810																																																																																																		14007	1097									
2721103																																																																																																		751030	31206									
2721176																																																																																																		543893	13604									
2721765																																																																																																		312717	23403									
2722173																																																																																																		138700	3557									
2723068																																																																																																		137079	-6852									
2723376																																																																																																		104488	7246									
2724757																																																																																																		275466	-11508									
2724766																																																																																																		42696	1726									
2726050																																																																																																		91288	5981									
2726416																																																																																																		113057	7566									
2727431																																																																																																		144872	2343									
2728661																																																																																																		397035	18923									
2728746																																																																																																		49390	-11361									
2729604																																																																																																		20616	-6122									
2729677																																																																																																		5695992	386646									
2730431																																																																																																		264760	5490									
2731876																																																																																																		227664	17098									
2732565																																																																																																		158510	8079									
2733263																																																																																																		365502	2312									
2733348																																																																																																		241147	1763									
2734729																																																																																																		1419045	47990									
2735137																																																																																																		159861	3738									
2735146																																																																																																		18737265	622115									
2735173																																																																																																		130783	-9297									
2735324																																																																																																		198120	-11226									
2736219																																																																																																		622314	32859									
2736291																																																																																																		8568348	-1474552									
2736451																																																																																																		687571	3840									
2736714																																																																																																		403821	24203									
2737775																																																																																																		497183	-56605									
2737980																																																																																																		316537	8186									
2742153																																																																																																		564199	1315									
2743244																																																																																																		1375653	85215									
2744782																																																																																																		327530	4003									
2745426																																																																																																		383541	16393									
2745529																																																																																																		9489	1887									
2746245																																																																																																		92130	7227									
2746263																																																																																																		830733	33695									
2747242																																																																																																		249638	9320									
2747279																																																																																																		118320	5583									
2747466																																																																																																		148211	10689									
2747587																																																																																																		569592	40542									
2748502																																																																																																		454461	34481									
2749059																																																																																																		110513	467									
2750448																																																																																																		126084	-2868									
2750699																																																																																																		429905	-34249									
2751007																																																																																																		419444	3078									
2753588																																																																																																		142509	426									
2753917																																																																																																		70786	2137									
2754222																																																																																																		63045	3032									
2754389																																																																																																		164444	-25837									
2756730																																																																																																		70754	2399									
2756767																																																																																																		132292	1381									
2756785																																																																																																		2125191	13873									
2756909																																																																																																		519025	-32058									
2757205																																																																																																		1069986	17835									
2757951																																																																																																		4987	-1130									
2758024																																																																																																		628409	11086									
2758613																																																																																																		862134	25570									
2759629																																																																																																		138936	8755									
2760102																																																																																																		395349	19799									
2760232																																																																																																		440814	-33055									
2761967																																																																																																		166054	492									
2764212																																																																																																		800412	55606									
2764258																																																																																																		1581042	53957									
2765602																																																																																																		226913	5423									
2765611																																																																																																		213904	-18855									
2769570																																																																																																		166821	12520									
2769589																																																																																																		1042926	-48223									
2769954																																																																																																		119373	-582									
2769972																																																																																																		57875	3134									
2771694																																																																																																		71387	-8229									
2773867																																																																																																		456631	7634									
2774707																																																																																																		6096	3680									
2775151																																																																																																		124579	-17811									
2775179																																																																																																		310361	18559									
2775692																																																																																																		70508	2758									
2781152																																																																									0																									268981	22198									
2785477																																																																																																		92405	-7057									
2785646																																																																																																		177102	8429									
2787770																																																																																																		445163	18364									
2788656																																																																																																		250962	3532									
2791076																																																																																																		223927	5167									
2791085																																																																																																		164122	-5297									
2791517																																																																																																		219912	16298									
2793593																																																																																																		178734	-3784									
2794732																																																																																																		66402	-6512									
2796277																																																																																																		15324	10480									
2797162																																																																																																		294636	8810									
2797210																																																																																																		5631	2722									
2797359																																																																																																		506069	-2102									
2797724																																																																																																		4810582	143518									
2798897																																																																																																		246056	12658									
2800491																																																																																																		305170	14474									
2802664																																																																																																		334223	10081									
2804864																																																																																																		218238	24428									
2805441																																																																																																		542210	-963									
2805535																																																																																																		126950	-6364									
2805928																																																																																																		107630	3608									
2806626																																																																																																		1061224	28001									
2806635																																																																																																		192816	8289									
2806840																																																																																																		128163	4508									
2806877																																																																																																		153585	18715									
2807173																																																																																																		51104	1020									
2808602																																																																																																		520954	19747									
2809373																																																																																																		6521	-3963									
2810007																																																																																																		448286	-9795									
2811086																																																																																																		49514	168									
2813491																																																																																																		104147	3089									
2815879																																																																																																		74191	571									
2816474																																																																																																		957767	45989									
2817677																																																																																																		82696	-3984									
2817837																																																																																																		139474	7479									
2817985																																																																																																		102496	-13653									
2818731																																																																																																		100620	734									
2819167																																																																																																		636234	8037									
2819242																																																																																																		256336	12028									
2820604																																																																																																		129508	-812									
2823221																																																																																																		140609	7288									
2823230																																																																																																		104554	8100									
2826017																																																																																																		63786	18463									
2826316																																																																																																		615242	4096									
2833882																																																																																																		173008	-16849									
2834179																																																																																																		147897	2942									
2834759																																																																																																		517377	16005									
2835103																																																																																																		208142	9950									
2835756																																																																																																		172114	8482									
2836306																																																																																																		150856	1280									
2837077																																																																																																		103787	2413									
2837200																																																																																																		347188	-4383									
2838207																																																																																																		236307	-47235									
2839053																																																																																																		106682	3385									
2839790																																																																																																		352952	-6953									
2843706																																																																																																		59965	-7459									
2843724																																																																																																		368324	9688									
2845205																																																																																																		19027	2304									
2845755																																																																																																		165953	2994									
2845782																																																																																																		6219	3323									
2846444																																																																																																		241126	2367									
2846761																																																																																																		605516	19222									
2847085																																																																																																		99658	6020									
2847142																																																																																																		167286	-13832									
2847432																																																																																																		165236	1240									
2848493																																																																																																		264275	-9763									
2848756																																																																																																		118717	-1072									
2849285																																																																																																		118971	1667									
2849463																																																																																																		57520	2516									
2849801																																																																																																		940452	37574									
2850722																																																																																																		9896241	779349									
2850768																																																																																																		236867	-10470									
2851185																																																																																																		201154	7773									
2853358																																																																																																		403881	-15512									
2854113																																																																																																		380914	22366									
2854494																																																																																																		141531	-18222									
2855071																																																																																																		161478	4569									
2855156																																																																																																		167853	1286									
2855307																																																																																																		150671	2500									
2855866																																																																																																		299049	15361									
2855914																																																																																																		415190	-638									
2855978																																																																																																		354008	-53423									
2856685																																																																																																		103642	423									
2856939																																																																																																		34572	323									
2857600																																																																																																		226927	13821									
2857794																																																																																																		557499	14367									
2858492																																																																																																		352017	25613									
2858960																																																																																																		4355632	-2943									
2859538																																																																																																		185516	-2331									
2859903																																																																																																		945605	56798									
2860039																																																																																																		145275	2924									
2860271																																																																																																		184448	-7467									
2860440																																																																																																		1717157	16443									
2860459																																																																									0																									69543	-16864									
2861317																																																																																																		165599	8786									
2864729																																																																																																		56712	-3430									
2867337																																																																																																		590822	6856									
2868259																																																																																																		100307	-16087									
2868352																																																																																																		1790	327									
2869162																																																																																																		463698	23851									
2871099																																																																																																		216304	10127									
2871558																																																																																																		164307	5032									
2872340																																																																																																		363459	19897									
2872845																																																																																																		167327	1018									
2873075																																																																																																		247440	-8858									
2873860																																																																																																		183574	3698									
2877345																																																																																																		235795	3454									
2877484																																																																																																		38747	-3666									
2877831																																																																																																		140241	6836									
2877840																																																																																																		268270	6392									
2880019																																																																																																		30633	-75									
2881445																																																																																																		69090	-1871									
2881593																																																																																																		128184	-997									
2882125																																																																																																		213829	-241									
2882983																																																																																																		162458	7092									
2883971																																																																																																		68386	-2902									
2885171																																																																																																		313650	-8233									
2886178																																																																																																		198523	5884									
2887399																																																																																																		122190	918									
2888789																																																																																																		767341	20303									
2889227																																																																																																		247877	22372									
2895835																																																																																																		121442	-10793									
2896216																																																																																																		108256	-25199									
2896430																																																																																																		6812	1703									
2897633																																																																																																		135792	2292									
2897754																																																																																																		128524	-23586									
2900092																																																																																																		92739	1053									
2901558																																																																																																		62601	-10030									
2903123																																																																																																		355026	1480									
2905761																																																																																																		42308	2									
2907019																																																																																																		163986	9816									
2907439																																																																																																		487385	37615									
2908575																																																																																																		176096	-24006									
2909330																																																																																																		26440	-10255									
