"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDF664	RCFDF665	RCFDF666	RCFDF667	RCFDF668	RCFDF669	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK072	RCFDK073	RCFDK074	RCFDK075	RCFDK076	RCFDK077	RCFDK078	RCFDK079	RCFDK080	RCFDK081	RCFDK082	RCFDK083	RCFDK084	RCFDK085	RCFDK086	RCFDK087	RCFDK088	RCFDK089	RCFDK091	RCFDK092	RCFDK093	RCFDK095	RCFDK096	RCFDK097	RCFDK099	RCFDK100	RCFDK101	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK134	RCFDK135	RCFDK136	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK269	RCFDK271	RCFDK272	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDK283	RCFDK284	RCFDK285	RCFDK286	RCFDK287	RCFDK288	RCFNB572	RCFNB573	RCFNB574	RCFNK291	RCFNK292	RCFNK293	RCFNK294	RCFNK295	RCFNK296	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONF664	RCONF665	RCONF666	RCONF667	RCONF668	RCONF669	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	
832546																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	15	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	33	32	66	0	0	0	0	0	0	0	0	0	0	0	0	1642	1238	972	133	683	54	0	0	673	0	0	0	0	0	0	0	0	85	0	101	0	0	98	367	0	50	0	413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
833271																																																																																																																																												346	0	0	0	0	0	0	0	0	0	0	0	540	0	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2084	236	2623	395	319	149	0	0	1035	0	0	0	0	0	4721	0	0	466	0	111	292	0	64	2602	1606	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
833404																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	323	0	590	0	0	0	492	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	927	53	1219	0	0	0	0	0	328	0	0	0	0	72	0	0	0	2147	0	733	1264	0	0	81	446	0	0	661	0	0	0	0	0	0	119	0	298	83	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	
833646																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
833749																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	43	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	16	0	2	0	0	0	0	0	286	0	899	383	0	0	0	0	888	0	0	0	0	0	0	0	0	0	888	391	0	0	0	542	0	0	0	171	0	0	0	0	0	0	43	0	134	37	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	
833758																																																																																																																																												0	0	0							0	27	0	277	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	42	0	100	0	0	0	0	0	2	0				0	0	0	0	0	0	45	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
833851																																																																																																																																												0	0	0							0	0	0	106	25	325	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	130	0	0	0	0	24	0				0	0	0	0	0	0	501	0	255	61	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
834175																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	642	0	1714	0	45	0	0	0	367	0				0	0	0	0	0	4	0	0	0	0	0	0	405	0	335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
834755																																																																																																																																												0	0	0										6	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1125	3	281	0	0	0	0	0	1125	0				0	0	0	1271	0	1563	68	0	0	0	1266	931	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
834979																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	0	478	0	0	0	0	0	0	0	0	0	0	0	0	0	16681	3634	1768	0	819	0	0	0	3483	0	0	0	0	0	69	0	0	18	1384	0	0	0	467	864	966	0	0	4030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
835079																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	203	0	1	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	153	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
835257																																																																																																																																												0	0	0							0	0	0	58	0	34	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1121	0	1290	166	32	0	0	0	758	415				0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
835378																																																																																																																																												0	0	0										0	0	0	0	65	0	0	0	161	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433	21	477	104	69	0	0	0	452	0				0	0	0	0	0	0	0	0	0	0	52	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
835444																																																																																																																																												0	0	0										306	0	717	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1455	0	729	151	13	0	0	0	725	25				17	0	39	0	20	313	125	236	26	485	468	690	21	0	814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
835613																																																																																																																																												0	0	0										0	0	0	20	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	349	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
835659																																																																																																																																												0	0	0							0	0	0	50	0	14	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	41	0	0	0	0	0	12	0				0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
835743																																																																																																																																												0	0	0										72	0	101	82	6	0	0	0	0	0	0	0						0	0	0	0	0	0	27	0	14	0	0	0	0	0	0	0	0	0	0	796	0	1689	0	0	0	0	0	1853	0				169	201	0	0	0	68	1478	308	0	0	2335	1917	0	0	479	0	0	0	0	0	0	0	0	561	0	0	505	0	0	0	0	0	0	0	0	0	0	0	0	0	
835770																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1098	0	0	0	0	0	0	0	0	0	0	0	223	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	2486	238	1476	0	182	94	0	0	0	0	0	0	0	0	0	0	0	0	1475	361	0	0	0	1994	1478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
835958																																																																																																																																												0	0	0										0	0	0	131	0	322	0	0	0	0	0	0						0	0	0	24	0	20	50	0	12	0	0	0	0	0	9	0	0	0	0	410	22	600	0	89	0	0	0	602	0				0	0	0	0	0	0	912	0	0	0	533	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
836151																																																																																																																																												0	0	0							0	0	0	0	0	0	0	204	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	594	377	82	0	0	0	0	0	1251	0				0	0	0	4	0	423	0	0	0	0	0	1453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
836544																																																																																																																																												0	0	0							0	0	0	121	8	371	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	84	0	297	0	0	0	0	0	0	0				0	237	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
836656																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
836843																																																																																																																																												0	0	0	0	0	0	0	0	0	151	156	28	3149	533	1967	366	1102	325	0	331	0	0	0	805	0	0	0	0	0	0	0	0	185	0	108	156	28	151	0	0	0	0	0	0	0	0	0	0	988	66	5751	1655	139	269	0	0	1508	0	0	0	0	184	0	0	581	0	1159	2834	349	3892	341	1568	21	0	0	0	0	0	0	0	0	0	650	35	719	514	35	544	0	0	0	0	0	0	0	0	0	0	0	0	0	
836852																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	103	60	2148	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	675	442	0	0	0	0	0	0	0	0	0	0	0	0	1968	524	731	75	508	40	0	0	0	0	0	0	0	0	0	0	0	315	2848	611	0	532	0	246	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
837000																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	383	0	1380	0	0	0	0	0	0	0	0	0	0	0	0	0	521	0	0	0	0	0	0	0	0	0	0	0	0	0	749	72	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
837037																																																																																																																																												0	0	0										57	0	159	0	0	0	0	0	408	0	0	0						0	0	0	0	30	294	0	0	0	0	0	0	0	0	0	0	0	0	0	974	235	0	0	39	0	0	0	276	0				0	0	0	0	1524	0	0	0	0	0	15	648	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
837046																																																																																																																																												0	0	0							0	0	0	291	11	26	82	80	394	0	0	0	0	0	0						0	0	0	0	0	0	166	166	45	0	0	0	4	0	0	0	0	0	0	333	0	285	92	0	0	0	0	0	0				0	0	0	0	199	0	0	143	0	60	0	48	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
837149																																																																																																																																												0	0	0							61	48	0	29	0	0	102	89	176	0	0	0	0	0	0						0	0	0	0	0	0	48	0	61	0	0	0	0	0	0	0	0	0	0	124	0	162	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	
837158																																																																																																																																												0	0	0							0	0	0	0	0	600	0	0	935	0	0	0	0	0	0						0	0	0	0	0	0	0	0	423	0	0	0	1	0	0	0	0	0	0	51	0	359	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
837260																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	8173	4545	31010	0	0	3402	0	8439	3371	0	0	2212	0	0	0	0	0	0	0	0	548	1357	2962	19	0	2	0	350	81	90	218	25	0	0	0	0	29020	794	5129	13223	211	296	0	0	40118	884	0	0	0	0	479	6007	4644	0	10977	14497	10150	13059	30398	57207	47817	0	0	11796	0	0	0	0	0	0	641	1	15316	489	1	11400	0	0	0	0	6007	0	0	4521	0	0	0	0	299	
837354																																																																																																																																												0	0	0										61	0	116	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0				0	0	0	0	0	0	152	0	0	0	0	574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
837448																																																																																																																																												0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	15	0	0	0	0	0				0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
837541																																																																																																																																												0	0	0							0	0	0	162	0	0	35	0	134	14	0	0	0	0	0						0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	23	257	0	11	0	0	0	62	0				0	0	0	0	0	0	66	0	0	0	182	0	0	0	0	0	0	0	0	0	0	32	0	121	27	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	
837550																																																																																																																																												0	0	0							0	0	0	0	0	260	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
837608																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	2955	0	2287	180	89	1	0	0	840	89	0	0	0	0	0	0	0	462	2436	0	0	0	0	0	0	648	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
837653																																																																																																																																												0	0	0							0	0	0	16	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
837840																																																																																																																																												0	0	0										123	0	530	70	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	843	0	879	0	0	0	0	0	33	0				0	0	0	0	0	0	959	1	0	0	19	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
837952																																																																																																																																												0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
837970																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	949	0	2998	600	0	0	0	0	217	0	0	0	0	0	105	0	47	0	109	0	0	0	0	0	0	166	242	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
838155																																																																																																																																												0	0	0							0	0	0	0	0	2	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
838632	0	0	0	0	0	1157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	0	0	1639												0	0	0														2360	0	1131	289	0	0								0	0	0	0	0	0	0	0	0	0	0	1659	0	0	285																0	0	0	0	0	0	0	0	0	0	
839068																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	10	4	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	2	0	17	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
839246																																																																																																																																												0	0	0							29	20	0	106	0	287	47	0	311	0	0	0	0	0	0						0	0	0	0	0	0	78	0	29	0	0	0	0	0	0	0	0	0	0	963	25	532	0	0	0	0	0	0	0				0	0	0	0	0	0	0	492	0	30	8	2161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
839255																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	59	0	0	31	0	0	0	212	0	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
839572																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	20	0	68	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	2517	0	2949	0	0	0	0	0	0	0	0	0	0	0	0	1578	20631	947	2917	0	558	0	0	0	0	0	0	0	0	0	151	0	0	0	2595	155	0	0	0	5927	0	972	0	4460	0	0	0	0	0	0	1000	0	14305	1000	0	3100	0	0	11205	0	0	0	0	0	0	0	0	0	0	
839817																																																																																																																																												0	0	0										718	0	0	0	0	26	0	0	0	0	0	0						0	0	0	44	0	0	172	0	0	0	0	0	1	1	0	0	0	0	0	159	0	373	0	12	0	0	0	57	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
839974																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	851	213	7	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
840019																																																																																																																																												0	0	0										145	0	40	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	1858	0	0	0	0	0	2040	0				0	0	0	0	0	0	94	99	0	0	1037	1246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
840251																																																																																																																																												0	0	0							0	0	0	5	0	0	53	0	0	0	0	0	0	0	0						0	0	0	0	0	0	489	1	0	0	0	0	0	0	0	0	0	0	0	32	0	467	0	0	0	0	0	0	0				283	0	0	0	0	0	156	329	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
840354																																																																																																																																												0	0	0							0	0	0	18	0	29	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	235	0				0	0	0	0	0	0	40	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
840363																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	124	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	10	0	0	0	0	0	0	0	0	0	151	19	17	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
840578																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
840747																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	20	0	0	0	20	0	0	0	0	0	1882	0	0	0	0	0	425	0	386	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
841436																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	310	2033	46	0	0	0	669	0	0	0	0	0	0	0	0	0	0	0	0	0	1218	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	3398	75	482	0	48	0	0	0	1282	0	0	0	0	0	67	0	0	672	8731	71	434	0	0	945	3326	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
841472																																																																																																																																												0	0	0										40	0	0	0	0	0	0	0	167	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	429	0	188	0	0	0	0	0	491	0				0	0	0	592	0	0	0	219	0	0	1515	586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
841539																																																																																																																																												0	0	0	0	0	0	0	0	0	26	0	0	554	0	274	183	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	51	19	0	0	0	0	0	997	147	2570	17	620	0	0	0	1133	0	0	0	0	161	234	0	0	0	440	1601	373	19	0	574	2214	0	0	0	0	0	0	0	0	0	0	0	37	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	
841753																																																																																																																																												0	0	0							0	21	0	108	0	296	4	0	0	0	0	0	0	0	0						0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	208	0	511	20	0	0	0	0	92	0				0	0	0	0	0	0	0	0	0	0	64	0	0	0	87	0	0	0	0	0	0	0	0	71	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	
841838																																																																																																																																												0	0	0										21	0	0	656	0	1255	0	0	0	0	0	0						0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	858	0	1022	4	0	0	0	0	0	0				0	618	0	0	0	1820	501	0	0	0	0	3647	0	0	598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
841865																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	529	0	71	0	0	392	6969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
842116																																																																																																																																												0	0	0							0	0	0	1	0	81	42	0	87	0	0	0	0	0	0						0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	213	0	270	0	0	0	0	0	119	0				0	0	0	0	0	1734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	
842358																																																																																																																																												0	0	0							29	0	0	0	0	1395	0	0	0	0	0	3757	0	0	0						0	0	0	153	0	10	0	0	29	0	0	0	0	0	0	0	0	0	0	326	0	330	0	0	0	0	0	134	0				0	0	0	0	0	3581	0	0	0	0	0	676	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
842376																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	0	701	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
