"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWP793	RCOWP870	
918459																																																																																																		64328	7390									
918477																																																																																																		838881	91833									
918655																																																																																																		57548	1395									
918776																																																																																																		20163	1875									
918879																																																																																																		167991	12063									
918918																																												6098060	277760																																																															
918954																																																																																																		195060	15008									
919344																																																																																																		145963	6737									
919456																																																																																																		98291	6040									
919568																																																																																																		47503	2204									
919755																																																																																																		283162	7636									
919773																																																																																																		97626	16941									
920210																																																																																																		182841	15272									
920359																																																																																																		83951	7220									
920733																																																																																																		203906	11009									
920854																																																																																																		365719	9958									
920975																																																																																																		172458	14557									
921039																																																																																																		459410	18344									
921178																																																																																																		827148	1416									
921655																																																																																																		34856	2645									
921879																																																																																																		162287	14150									
921936																																																																																																		54848	2666									
922157																																																																																																		115107	9797									
922344																																																																																																		377809	15311									
922559																																																																																																		239224	4506									
922924																																																																																																		199070	20249									
923257																																																																																																		42910	1530									
923350																																																																																																		39539	2475									
923707																																																																																																		950090	0									
923752																																																																																																		868982	52750									
923855																																																																																																		89684	8001									
923949																																																																																																		48251	4082									
924058																																																																																																		244814	20985									
924236																																																																																																		572911	11217									
924254																																																																																																		59759	3452									
924348																																																																																																		102355	9755									
924357																																																																																																		186769	19508									
924405																																																																																																		4331182	264552									
924553																																																																																																		63726	12460									
924656																																																																																																		65170	3544									
924759																																																																																																		258100	23553									
924843																																																																																																		195047	5603									
924937																																																																																																		127291	11864									
925037																																																																																																		669704	18689									
925055																																																																																																		147718	7137									
925354																																																																																																		138775	6654									
925411																																												2260592	71045																																																															
925653																																																																																																		251539	4076									
925710																																																																																																		2782201	-217101									
925859																																																																																																		31092	2062									
926155																																																																																																		122229	3865									
926342																																																																																																		22333	3544									
926360																																																																																																		136814	848									
926632																																																																																																		218478	13947									
926650																																																																																																		35517	7520									
926959																																																																																																		203953	12700									
927077																																																																																																		95680	10914									
927134																																																																																																		185993	10663									
927479																																																																																																		536968	56824									
928056																																																																																																		564948	45550									
928421																																																																																																		1323870	67409									
928618																																																																																																		1052142	36697									
929174																																																																																																		46897	5917									
929352																																																																																																		3228088	191226									
929802																																																																																																		464033	32380									
929932																																																																																																		377354	28718									
929978																																																																																																		1245096	92325									
930358																																																																																																		780277	36554									
930442																																																																																																		475394	42512									
930853																																																																																																		159043	13316									
930871																																																																																																		225431	10772									
930965																																																																																																		2425220	137609									
931038																																																																																																		497703	39682									
931047																																																																																																		129738	14223									
931159																																																																																																		82516	5520									
931207																																																																																																		13424	0									
931270																																																																																																		89330	18516									
931355																																																																																																		66856	4135									
931458																																																																																																		14109	1253									
931944																																																																																																		87656	5509									
932277																																																																																																		1834160	139694									
932633																																																																																																		77107	559									
932642																																																																																																		79374	14023									
932745																																																																																																		246933	12401									
932978																																																																																																		2591245	204799									
933023																																																																																																		487814	26784									
933041																																																																																																		519534	65144									
933256																																																																																																		1470719	111461									
933340																																																																																																		122648	9615									
933377																																																																																																		596574	0									
933621																																																																																																		2579473	299418									
933863																																																																																																		981967	55046									
933957																																																																																																		2902833	-96882									
933966																																																																																																		7387248	579467									
933975																																																																																																		875407	107468									
934271																																																																																																		877068	53777									
934329																																																						1302633	18014	30014	0.080673	0.110554	0.108007	1272619	11782767	15775006	1478	-10523	2615738	0.108007	0	0	2952230	1661114	18497	0	0	0	0	1272619	0	0	0	0	0	0	1272619	0	0	0	0	0	0	12000	0	0	30014	0	1679611	0	0	17444094	335014	1288619	4000	16000	0.176971	0.174774	7281520	0.174774	16000	
934646																																																																																																		95088	20307									
934673																																																																																																		230049	31795									
934954																																																																																																		147169	9044									
935111																																																																																																		354990	25702									
935250																																																																																																		475787	28461									
935308																																																																																																		615281	-12094									
935559																																																																																																		275534	21608									
935577																																																																																																		109498	3138									
935719																																																																																																		213917	16684									
936136																																																																																																		2019493	119316									
936426																																																																																																		4906653	312690									
936462																																																																																																		3334329	330946									
936583																																																																																																		1482081	217637									
936640																																																																																																		152718	11280									
936837																																																																																																		97000	10492									
936855																																																																																																		15947141	746948									
937339																																																																																																		207348	17386									
937553																																																																																																		104787	10614									
937740																																																																																																		469067	23550									
937759																																																																																																		117658	14028									
937834																																																																																																		81494	-6427									
937843																																																																																																		95436	953									
938354																																																																																																		28672	10700									
938550																																																																																																		84526	4161									
938859																																																																																																		596118	52366									
939070																																																																																																		182828	16014									
939249																																																																																																		602550	35224									
939351																																																																																																		51507	-944									
940021																																																																																																		78036	7985									
940311																																												26684000	2281000																																																															
940674																																																																																																		165576	6881									
940731																																																																																																		220927	10753									
940852																																																																																																		44692	1352									
941176																																																																																																		547339	30012									
941233																																																																																																		104438	9639									
941541																																																																																																		57850	5411									
941653																																																																																																		52906	2958									
941804																																																																																																		91190	8393									
942258																																																																																																		131475	8									
942454																																																																																																		131198	19810									
942539																																																																																																		111513	11143									
942847																																																																																																		75769	5038									
942959																																																																																																		64105	364									
943143																																																																																																		75651	4773									
943152																																																																																																		34836	2017									
943273																																																																																																		49915	6438									
943675																																																																																																		421149	38614									
943853																																																																																																		44490	2278									
943974																																																																																																		164771	18056									
944047																																																																																																		194661	12078									
944337																																																																																																		221005	12559									
944355																																																																																																		196863	10837									
944551																																																																																																		35991	2306									
944627																																																																																																		295451	26118									
944739																																																																																																		231481	20961									
944748																																																																																																		69459	7810									
944935																																																																																																		46654	5458									
945026																																																																																																		379924	48080									
945053																																																																																																		2387984	130075									
945071																																																																																																		251072	38421									
945950																																																																																																		84634	2066									
945969																																																																																																		110310	1698									
946171																																																																																																		343102	21183									
946274																																																																																																		120323	11167									
946461																																																																																																		104314	10414									
946555																																																																																																		150277	13967									
947150																																																																																																		21205	379									
947525																																																																																																		280090	18838									
947628																																																																																																		159000	12857									
947655																																																																																																		123900	3272									
947749																																																																																																		206640	12364									
947776																																																																																																		216951	469									
947842																																																																																																		268986	20824									
948036																																																																																																		42778	1556									
948250																																																																																																		197008	18071									
948278																																																																																																		111950	0									
948531																																																																																																		83700	1529									
948643																																																																																																		96749	3069									
949154																																																																																																		1952264	146883									
949305																																																																																																		202016	23896									
949453																																																																																																		24372	991									
949556																																																																																																		321557	30607									
950141																																																																																																		578640	4302									
950178																																																																																																		434456	62071									
950356																																																																																																		128211	3774									
950758																																																																																																		125975	4978									
951102																																																																																																		283950	0									
951456																																																																																																		287798	14831									
952172																																																																																																		385232	3414									
952257																																																																																																		81495	9970									
952677																																																																																																		1566540	36942									
952846																																																																																																		79948	3677									
953357																																																																																																		59779	1555									
953478																																																																																																		66408	14312									
953535																																																																																																		302388	2893									
953843																																																																																																		150344	7500									
953852																																																																																																		193835	9178									
954158																																																																																																		99665	4861									
954251																																																																																																		129294	16470									
954279																																																																																																		471618	2230									
954457																																																																																																		482927	49440									
954653																																																																																																		67712	4109									
954671																																																																																																		191038	10968									
954774																																																																																																		163874	16310									
955548																																																																																																		181559	15662									
955753																																																																																																		83387	8938									
955940																																																																																																		165588	14028									
955959																																																																																																		334680	18525									
955977																																																																																																		256478	18820									
956134																																																																																																		119019	6956									
956152																																																																																																		104959	7389									
956255																																																																																																		270498	27536									
956358																																																																																																		46198	1828									
956376																																																																																																		120570	13398									
956527																																																																																																		174171	18629									
956554																																																																																																		84963	15011									
956750																																																																																																		259460	7494									
956938																																																																																																		556759	39013									
956956																																																																																																		218983	22754									
957047																																																																																																		101409	10574									
957551																																																																																																		23732	-1031									
957757																																																																																																		301206	14715									
958204																																																																																																		1419797	124538									
958231																																																																																																		31690	3813									
958473																																																																																																		75322	-84									
958558																																																																																																		272722	27574									
958727																																																																																																		1326949	92947									
958763																																																																																																		115084	12927									
959304																																																																																																		4922115	273000									
959443																																																																																																		179878	15332									
959630																																																																																																		21056	1484									
959715																																																																																																		582625	54368									
960047																																																																																																		69796	3686									
960430																																																																																																		144518	2791									
960533																																																																																																		46836	2413									
960551																																																																																																		34082	456									
960560																																																																																																		5909	1138									
960935																																																																																																		820545	50366									
961259																																																																																																		732169	54519									
961343																																																																																																		213732	13435									
961400																																																																																																		327790	42073									
961446																																																																																																		86910	559									
961576																																																																																																		1898454	189750									
961624																																																																																																		6848793	2370									
961811																																																																																																		357564	16647									
962256																																																																																																		169335	1018									
962313																																																																																																		125766	7696									
962854																																																																																																		171162	14128									
962890																																																																																																		573328	10888									
962966																																																																																																		125516	-6552									
963002																																																																																																		335491	0									
963730																																																																																																		301078	14833									
963945																																																																																																		1748360	154428									
963954																																																																																																		97613	5317									
964157																																																																																																		203622	10844									
964250																																																																																																		87884	7900									
964344																																																																																																		231342	6542									
964643																																																																																																		133279	1258									
964700																																																																																																		6694240	179321									
965051																																																																																																		55524	4242									
965789																																																																																																		457515	22172									
966272																																																																																																		97439	12913									
966722																																																																																																		245744	22878									
966731																																																																																																		206926	21050									
966973																																																																																																		87889	14933									
967046																																																																																																		425014	32357									
967943																																																																																																		82023	8111									
967952																																																																																																		101882	2199									
968070																																																																																																		11156598	303029									
968155																																																																																																		97203	6904									
968249																																																																																																		282849	8302									
968557																																																																																																		85207	1994									
968744																																																																																																		258226	13548									
969059																																																																																																		68860	3034									
969255																																																																																																		185864	10063									
969424																																																																																																		610437	29417									
969639																																																																																																		167568	16078									
969741																																																																																																		61081	767									
969844																																																																																																		114256	8626									
969956																																																																																																		67206	3559									
969974																																																																																																		94505	217									
970055																																																																																																		295955	4161									
971070																																																																																																		108813	3036									
971379																																																																																																		14234	1931									
971959																																																																																																		1232562	64337									
972143																																																																																																		86484	4475									
972406																																																																																																		47244	7269									
972648																																																																																																		788105	790									
972732																																																																																																		720103	66593									
972750																																																																																																		61581	3507									
972769																																																																																																		479212	37409									
972862																																																																																																		315717	9830									
973056																																																																																																		60370	6115									
973252																																																																																																		51290	3788									
973364																																																																																																		742139	37950									
974558																																																																																																		149829	13051									
974754																																																																																																		366729	18883									
975153																																																																																																		242592	19280									
975256																																																																																																		250136	9820									
975452																																																																																																		33089	3487									
975555																																																																																																		255016	20299									
975751																																																																																																		188199	27466									
975854																																																																																																		233325	1369									
975911																																																																																																		431956	29004									
976226																																																																																																		600933	53694									
976347																																																																																																		49548	2117									
976534																																																																																																		136643	14140									
976552																																																																																																		344810	-1549									
976703																																																																																																		2023608	117290									
976954																																																																																																		16625	1698									
977045																																																																																																		59529	3630									
977250																																																																																																		307779	11951									
977616																																																																																																		144289	21907									
977652																																																																																																		105457	4541									
977951																																																																																																		373407	12764									
978118																																																																																																		911724	90927									
978239																																																																																																		152848	14458									
978369																																																																																																		726165	-124807									
978417																																																																																																		53450	5303									
978622																																																																																																		358523	33953									
978659																																																																																																		69594	8615									
979133																																																																																																		167242	13088									
979151																																																																																																		98091	16499									
979357																																																																																																		47405	4403									
979375																																																																																																		1212531	74953									
979629																																																																																																		361607	29464									
979759																																																																																																		352954	18125									
980045																																																																																																		49735	2665									
980438																																																																																																		150831	11036									
980531																																																																																																		757538	37946									
980661																																												17991675	1066242																																																															
980773																																																																																																		298318	48933									
980951																																																																																																		153192	12252									
980960																																																																																																		434909	30025									
981275																																																																																																		2168438	52691									
981350																																																																																																		10904	602									
981453																																																																																																		28744	1651									
982142																																																																																																		588299	17042									
982348																																																																																																		513318	43321									
982553																																																																																																		89447	4873									
982937																																																																																																		301405	7542									
983055																																																																																																		22519	742									
983130																																																																																																		94082	5556									
983158																																																																																																		36097	1804									
983457																																																																																																		1626272	143072									
983550																																																																																																		136327	8255									
984258																																																																																																		504146	31869									
984351																																																																																																		97527	5822									
984379																																																																																																		1091121	120569									
984454																																																																																																		54692	181									
984650																																																																																																		9535	324									
984856																																																																																																		108848	11338									
985451																																																																																																		116470	2261									
985479																																																																																																		415247	13653									
985554																																																																																																		63692	2096									
986159																																																																																																		74564	3570									
986551																																																																																																		81565	10151									
986672																																																																																																		931340	44521									
