"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCFDL136	RCFDL137	RCFDL138	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	
960560																																																																																																																																																																																																	413	0	0	1503	0	4247	0	21	0	1061	0	0	0	0	1082	0	0	0	0	0	0	21	21	1681	1446	0	46	1142	0	0	0.224313	0.756115	0.741440	0	0	0	1061	21	0	0	0	0	0	0	0	0	0	0	
960841																																																																																																																																																																																																	95495	0	0	0	325888	1267099	0	15266	0	126169	0	0	0	0	112313	24368	0	6660	20682	0	0	9953	9953	90875	345387	239919	38828	580701	2818	0	0.082795	0.142005	0.129421	0.000000	0.000000	0.000000	102360	9953	3250	34	0	0	0	0	0	0	0	0	
960935																																																																																																																																																																																																	102736	0	0	87	204472	867935	0	13913	0	84662	0	0	0	0	87516	0	0	0	28883	0	0	6782	6782	118006	221615	107437	46498	429897	8083	0	0.093939	0.162800	0.150184	0.000000	0.000000	0.000000	80734	6782	1821	0	0	0	0	0	0	0	0	0	
961259																																																																																																																																																																																																	24522	0	0	81904	396533	724451	0	3284	0	67162	0	0	0	0	63202	0	0	1486	15030	0	0	3423	3423	77753	426042	72308	8272	144251	0	0	0.086605	0.230990	0.218479	0.000000	0.000000	0.000000	59779	3423	3997	0	0	0	0	0	0	0	0	0	
961343																																																																																																																																																																																																	11630	0	0	1	78375	222729	18	2021	0	20823	0	0	0	0	20330	0	0	0	0	-460	0	1687	1705	14262	73703	27464	10772	106402	499	0	0.0842	0.1510	0.1383	0.0000	0.0000	0.0000	18625	1705	966	0	0	0	0	0	0	0	0	0	
961400																																																																																																																																																																																																	70556	0	0	0	3264	320514	0	1844	0	39196	0	0	0	19	36082	0	0	0	11295	-1588	0	1844	1844	71395	5129	152153	16331	88384	0	0	0.108838	0.210837	0.200062	0.000000	0.000000	0.000000	34238	1844	6	0	0	0	0	0	0	0	0	0	
961446																																																																																																																																																																																																	10430	0	0	42	213	85152	0	838	0	6274	0	0	0	0	7000	0	0	0	253	0	0	732	732	9825	10535	18568	1777	47053	0	0	0.0731	0.1197	0.1072	0	0	0	6268	732	6	0	0	0	0	0	0	0	0	0	
961576																																																																																																																																																																																																	466277	0	0	799325	103592	1836723	6	10384	0	175599	0	0	0	0	178417	0	0	0	71667	0	0	6091	6097	470269	912817	373717	35597	86965	0	0	0.0939	0.3696	0.3570	0.0000	0.0000	0.0000	172320	6097	5	0	0	0	0	0	0	0	0	0	
961624																																																																																																																																																																																																	372969	0	0	182441	782700	6701737	302	42556	0	693411	0	0	0	0	765862	0	0	0	669159	0	0	44162	44464	411970	800701	3802684	177905	1706561	32633	0	0.1070	0.1878	0.1769	0.0000	0.0000	0.0000	721398	44464	14378	0	0	28663	0	0	0	0	0	0	
961811																																																																																																																																																																																																	19275	0	0	0	38774	377103	0	4892	0	37303	0	0	0	0	40288	0	0	4730	19890	0	0	3683	3683	11227	45931	100245	14691	223894	0	0	0.095681	0.137326	0.124772	0.000000	0.000000	0.000000	36605	3683	698	0	0	0	0	0	0	0	0	0	
962256																																																																																																																																																																																																	3759	0	0	0	42019	173537	0	3140	0	22941	0	0	0	0	20920	0	0	0	3815	0	0	1515	1515	7935	41277	26549	10228	97126	0	0	0.1160	0.1750	0.1623	0.0000	0.0000	0.0000	19405	1515	494	0	0	81	0	0	0	0	0	0	
962313																																																																																																																																																																																																	5552	0	0	0	28162	123323	0	697	0	12153	0	0	0	0	10104	0	0	0	3153	0	0	697	697	12671	24182	43908	5056	40513	0	0	0.077589	0.145940	0.135873	0.000000	0.000000	0.000000	9407	697	375	0	0	0	0	0	0	0	0	0	
962854																																																																																																																																																																																																	38136	0	0	0	73089	209867	0	5658	0	24317	446	0	0	0	25327	0	0	423	41	0	0	1340	1340	38138	73456	22768	9348	80832	0	0	0.1134	0.2461	0.2331	0.0000	0.0000	0.0000	23987	1340	330	0	0	0	0	0	0	0	0	0	
962890																																																																																																																																																																																																	28616	0	0	0	80465	542526	0	5930	0	54760	0	0	0	0	58336	0	0	0	0	-11	0	4532	4532	47896	58483	253916	10421	184365	0	1619	0.0994	0.1615	0.1490	0.0000	0.0000	0.0000	53804	4532	-898	0	0	0	0	0	0	0	0	0	
962966																																																																																																																																																																																																	26460	0	0	0	8515	132992	0	996	0	11443	139	0	0	0	12010	0	0	0	7553	0	0	1020	1020	25023	17444	29447	8211	62101	2322	0	0.081769	0.143501	0.131313	0.000000	0.000000	0.000000	10990	1020	-27	0	0	0	0	0	0	0	0	0	
963002																																																																																																																																																																																																	21031	0	0	515	25018	282062	0	2723	0	28818	497	0	0	0	30975	0	0	0	23593	-880	0	2436	2436	17414	32597	112753	15719	120148	304	0	0.102295	0.159194	0.146674	0.000000	0.000000	0.000000	28539	2436	1159	0	0	0	0	0	0	0	0	0	
963730																																																																																																																																																																																																	44375	0	0	24	7000	341418	0	7462	0	28162	0	0	0	0	31575	0	0	1958	6399	0	0	3597	3597	42568	22025	9826	25468	274461	0	183	0.0805	0.1113	0.0987	0.0000	0.0000	0.0000	27978	3597	1	0	0	0	0	0	0	0	0	0	
963945																																																																																																																																																																																																	257194	0	0	0	216057	1196531	0	2979	0	115011	4381	0	0	0	113331	0	0	0	69042	0	0	2979	2979	249956	238001	29908	46673	677513	468960	0	0.0944	0.1453	0.1415	0.0000	0.0000	0.0000	110352	2979	4	0	0	0	0	0	0	0	0	0	
963954																																																																																																																																																																																																	5490	0	0	0	30918	99344	0	1016	0	9212	0	0	0	0	9810	0	0	0	0	0	0	802	802	4014	25379	24047	2014	46716	0	0	0.0898	0.1534	0.1408	0.0000	0.0000	0.0000	9008	802	200	0	0	0	0	0	0	0	0	0	
964157																																																																																																																																																																																																	43552	0	0	0	33396	194531	0	1492	0	18099	0	0	0	0	19176	0	0	161	4688	0	0	1492	1492	27781	46061	26396	12675	95127	0	0	0.0934	0.1598	0.1474	0.0000	0.0000	0.0000	17684	1492	434	0	0	0	0	0	0	0	0	0	
964250																																																																																																																																																																																																	6016	0	0	0	24809	90167	0	642	0	9754	0	0	0	0	9260	0	0	0	2389	0	0	554	554	6524	45075	8997	2030	29164	0	0	0.096186	0.209327	0.196804	0.000000	0.000000	0.000000	8706	554	998	0	0	0	0	0	0	0	0	0	
964344																																																																																																																																																																																																	23337	0	0	0	23645	230829	0	5101	0	20985	0	0	0	0	22949	0	0	0	1094	0	0	2083	2083	23879	28027	51347	13049	132529	0	0	0.092135	0.140271	0.127539	0.000000	0.000000	0.000000	20866	2083	119	0	0	0	0	0	0	0	0	0	
964353																																																																																																																																																																																																	7929	0	0	0	9381	43330	0	322	0	7344	0	0	0	0	4789	0	0	0	1448	0	0	273	273	7461	10862	7158	703	15342	0	0	0.1135	0.2200	0.2075	0.0000	0.0000	0.0000	4516	273	56	0	0	0	0	0	0	0	0	0	
964643																																																																																																																																																																																																	21906	0	0	0	15969	157579	0	1229	0	14434	0	0	0	0	15232	0	0	185	2262	0	0	1193	1193	19980	48994	11375	12871	78767	0	120	0.091415	0.159596	0.147096	0.000000	0.000000	0.000000	14039	1193	275	0	0	0	0	0	0	0	0	0	
964700																																																																																																																																																																																																	51033	0	0	0	724737	6011412	0	82286	0	555316	0	0	0	2880	606023	0	5350	891	437137	-475	0	57340	57340	298746	533125	2029459	144784	3219558	289180	0	0.0898	0.1329	0.1203	0.0000	0.0000	0.0000	548683	57340	4627	2879	26070	0	0	0	0	0	0	0	
965051																																																																																																																																																																																																	9608	0	0	0	16052	55110	0	700	0	5440	0	0	0	0	5422	0	0	0	305	0	0	397	397	8979	17385	2249	1983	26781	0	0	0.0926	0.1726	0.1599	0	0	0	5025	397	415	0	0	0	0	0	0	0	0	0	
965789																																																																																																																																																																																																	8692	0	0	4383	0	374523	0	4032	0	32855	0	0	0	0	36328	51063	0	0	19171	0	0	3488	3488	8065	45853	133719	13304	190902	60917	0	0.087688	0.130434	0.117910	0	0	0	32840	3488	0	0	0	0	0	0	0	0	0	0	
965800																																																																																																																																																																																																	34612	0	0	1029	0	75123	0	964	0	7562	0	0	0	0	8104	0	0	37	7073	0	0	542	542	35658	260	900	9013	39269	0	0	0.1003	0.1890	0.1764	0.0000	0.0000	0.0000	7562	542	0	0	0	0	0	0	0	0	0	0	
966272																																																																																																																																																																																																	12272	0	0	0	64961	122548	0	387	0	13734	0	0	0	0	13200	0	0	0	29	0	0	387	387	15359	58189	38359	1278	9640	0	0	0.105347	0.326143	0.316581	0	0	0	12813	387	906	0	0	0	0	0	0	0	0	0	
966348																																																																																																																																																																																																	22757	0	0	20156	4784	153597	0	1696	0	15228	0	0	0	0	13802	1327	0	0	522	0	0	1248	1248	13436	26360	36568	9151	76261	1327	0	0.0857	0.1389	0.1263	0.0000	0.0000	0.0000	12554	1248	-10	0	0	0	0	0	0	0	0	0	
966722																																																																																																																																																																																																	12496	0	0	475	55762	220878	0	1906	0	22617	0	0	0	0	23409	0	0	0	9588	0	0	1693	1693	13761	62296	52797	7154	92565	0	0	0.0998	0.1721	0.1597	0	0	0	21716	1693	901	0	0	0	0	0	0	0	0	0	
966731																																																																																																																																																																																																	22085	0	0	683	36393	203819	0	2757	0	22220	0	0	0	0	22794	0	0	1529	0	0	0	1683	1683	615	50149	62245	13076	92381	0	0	0.1016	0.1707	0.1581	0.0000	0.0000	0.0000	21111	1683	1109	0	0	0	0	0	0	0	0	0	
966973																																																																																																																																																																																																	10289	0	0	20562	0	90708	0	670	0	13864	0	0	0	0	14366	0	0	0	0	0	0	502	502	6526	23342	51981	2207	9529	0	0	0.1528	0.3590	0.3464	0	0	0	13864	502	0	0	0	0	0	0	0	0	0	0	
967046																																																																																																																																																																																																	21308	0	0	0	72899	391202	0	5973	0	40166	0	0	0	0	42294	0	0	0	0	0	0	3580	3580	14564	66145	95373	19502	224067	195	0	0.1002	0.1489	0.1363	0.0000	0.0000	0.0000	38714	3580	1413	0	0	0	0	0	0	0	0	0	
967943																																																																																																																																																																																																	1651	0	0	4481	32079	76939	0	664	0	10158	0	0	0	0	10449	0	0	0	67	0	0	638	638	811	4364	43485	1969	28359	0	0	0.1281	0.2049	0.1924	0.0000	0.0000	0.0000	9811	638	347	0	0	0	0	0	0	0	0	0	
967952																																																																																																																																																																																																	9387	0	0	0	36368	95563	0	717	0	11290	0	0	0	0	11566	0	0	0	25132	0	0	717	717	1025	27613	15786	4681	51312	0	0	0.113650	0.149636	0.140360	0	0	0	10849	717	198	0	0	0	0	0	0	0	0	0	
968070																																																																																																																																																																																																	48591	0	0	1953779	1245443	9396285	0	10072	0	1378352	0	0	0	0	1370643	0	0	0	298947	0	0	10072	10072	222924	3300180	5602412	109183	255037	755	0	0.145073	0.361182	0.358528	0	0	0	1360571	10072	17781	46	0	0	0	0	0	0	0	0	
968155																																																																																																																																																																																																	2356	0	0	0	53110	94625	0	465	0	9239	0	0	0	0	8806	0	0	197	0	0	0	475	475	1888	53796	9958	7899	28007	0	0	0.087795	0.197714	0.187050	0.000000	0.000000	0.000000	8331	475	908	0	0	0	0	0	0	0	0	0	
968249																																																																																																																																																																																																	19986	0	0	0	56827	255224	0	2241	0	24223	0	0	0	0	24218	0	0	0	1716	0	0	2202	2202	20114	44557	47666	12346	142556	364	0	0.089741	0.137509	0.125006	0.000000	0.000000	0.000000	22016	2202	596	0	0	0	0	0	0	0	0	0	
968557																																																																																																																																																																																																	9569	0	0	0	1720	77673	0	765	0	6408	0	0	0	0	7101	454	0	0	5443	0	0	720	720	7668	8756	17806	1924	44166	454	0	0.082884	0.123328	0.110824	0	0	0	6381	720	27	0	0	0	0	0	0	0	0	0	
968744																																																																																																																																																																																																	32062	0	0	31300	84521	260408	0	1633	0	33786	0	0	0	0	34862	0	0	479	0	0	0	1524	1524	29905	103922	51937	14070	74935	0	0	0.1325	0.2862	0.2737	0.0000	0.0000	0.0000	33338	1524	448	0	0	0	0	0	0	0	0	0	
969059																																																																																																																																																																																																	23374	0	0	0	18488	65713	0	397	0	9331	0	0	0	0	8173	0	0	0	139	0	0	397	397	20755	8036	5107	1765	30539	0	0	0.119989	0.232557	0.221261	0	0	0	7776	397	1555	0	0	0	0	0	0	0	0	0	
969255																																																																																																																																																																																																	35200	0	0	3062	13703	157702	0	779	0	13841	494	0	0	0	14580	0	0	0	0	0	0	779	779	2802	29639	29822	6049	96179	0	0	0.089412	0.124491	0.117839	0.000000	0.000000	0.000000	13801	779	40	0	0	0	0	0	0	0	0	0	
969424																																																																																																																																																																																																	83709	0	0	0	57573	597971	0	7435	0	37720	522	0	0	0	39682	0	0	0	0	0	0	4896	4896	130730	14992	184400	58282	296538	0	4847	0.058981	0.101931	0.089355	0.000000	0.000000	0.000000	34786	4896	-1962	0	0	0	0	0	0	0	0	0	
969639																																																																																																																																																																																																	6040	0	0	0	55445	150836	0	1692	0	17121	0	0	0	0	17175	0	0	162	2508	0	0	1148	1148	4367	39842	48107	12652	58480	0	0	0.1082	0.1885	0.1759	0.0000	0.0000	0.0000	16027	1148	1094	0	0	0	0	0	0	0	0	0	
969741																																																																																																																																																																																																	6830	0	0	0	16228	62097	0	860	0	4958	0	0	0	0	5237	0	0	0	1703	0	0	436	436	3624	19670	18154	4627	21042	0	0	0.0765	0.1519	0.1393	0.0000	0.0000	0.0000	4801	436	157	0	0	0	0	0	0	0	0	0	
969844																																																																																																																																																																																																	13750	0	0	0	28814	119537	0	908	0	11162	0	0	0	0	11072	0	0	0	1468	0	0	908	908	4516	37641	24446	5538	52806	0	0	0.087204	0.151069	0.138680	0.000000	0.000000	0.000000	10164	908	695	0	0	0	0	0	0	0	0	0	
969956																																																																																																																																																																																																	10973	0	0	0	45233	69356	0	184	0	8218	0	0	0	0	7492	0	0	0	0	-390	0	184	184	16673	37598	1155	4056	12144	0	0	0.1086	0.3667	0.3577	0.0000	0.0000	0.0000	7308	184	1300	0	0	0	0	0	0	0	0	0	
969974																																																																																																																																																																																																	2730	0	0	0	25153	94992	0	636	0	11165	0	0	0	0	11375	0	0	0	0	0	0	518	518	8278	19880	59107	5160	7940	0	0	0.114454	0.270904	0.258568	0	0	0	10857	518	175	0	0	0	0	0	0	0	0	0	
970055																																																																																																																																																																																																	5468	0	0	8303	91095	252778	0	2527	0	28060	0	0	0	0	30537	0	0	0	0	0	0	2083	2083	1527	105895	6913	22071	141365	90	0	0.1142	0.1837	0.1712	0.0000	0.0000	0.0000	28454	2083	-394	0	0	0	0	0	0	0	0	0	
971070																																																																																																																																																																																																	5307	0	0	25397	3238	105889	0	99	0	10426	0	0	0	0	10019	0	0	0	0	0	0	99	99	19500	14575	55870	5201	16016	0	0	0.0936	0.2136	0.2115	0.0000	0.0000	0.0000	9920	99	18	0	0	0	0	0	0	0	0	0	
971379																																																																																																																																																																																																	5336	0	0	0	2	14874	0	87	0	1898	0	0	0	0	1985	0	0	0	0	0	0	87	87	0	5336	6706	440	2919	0	0	0.1271	0.2705	0.2586	0.0000	0.0000	0.0000	1898	87	0	0	0	0	0	0	0	0	0	0	
971959																																																																																																																																																																																																	20130	0	0	0	341601	1028780	18	6457	0	89989	0	0	0	0	86944	3081	0	0	28422	0	0	6471	6489	30652	405469	111279	28569	475052	3081	0	0.0805	0.1387	0.1284	0.0000	0.0000	0.0000	80455	6489	5304	0	0	0	0	0	0	0	0	0	
972143																																																																																																																																																																																																	2962	0	0	0	5918	75462	0	620	0	6522	0	0	0	0	6134	0	0	0	0	0	0	620	620	3723	13185	15634	3797	42520	0	0	0.0737	0.1156	0.1039	0.0000	0.0000	0.0000	5514	620	242	0	0	0	0	0	0	0	0	0	
972406																																																																																																																																																																																																	4232	0	0	1949	2	42818	0	4	0	37812	0	0	0	0	9299	0	0	0	0	0	0	4	4	0	6181	0	8082	8124	0	0	0.5911	0.9935	0.9931	0.0000	0.0000	0.0000	9295	4	0	0	0	0	0	0	0	0	0	0	
972648																																																																																																																																																																																																	35237	0	0	3382	329780	765419	0	6616	0	64601	0	0	0	0	64990	0	0	0	0	0	0	5239	5239	48244	285169	145032	29540	286019	0	0	0.0793	0.1556	0.1430	0.0000	0.0000	0.0000	59751	5239	4576	0	0	0	0	0	0	0	0	0	
972732																																																																																																																																																																																																	34411	0	0	0	280803	697059	0	6832	0	65091	0	0	0	0	68249	2454	0	502	15681	0	0	5281	5281	33796	274068	77350	44809	315237	902	0	0.091276	0.162175	0.149626	0.000000	0.000000	0.000000	62968	5281	2123	0	0	0	0	0	0	0	0	0	
972750																																																																																																																																																																																																	19721	0	0	0	7869	69153	0	1148	0	8402	0	0	0	0	6915	0	0	0	0	0	0	415	415	22544	10213	9307	2774	26232	0	1735	0.095982	0.213091	0.200302	0	0	0	6500	415	167	0	0	0	0	0	0	0	0	0	
972769																																																																																																																																																																																																	79132	0	0	1497	25398	456651	0	5692	0	45854	0	0	0	0	48059	0	0	0	3095	0	300	3784	4084	93994	86042	4050	8135	276187	0	0	0.0963	0.1598	0.1462	0.0000	0.0000	0.0000	43975	4084	287	0	0	0	0	0	0	0	0	0	
972862																																																																																																																																																																																																	45115	0	0	0	23808	246685	0	2061	0	28523	0	0	0	0	27866	0	0	0	4996	0	0	1933	1933	28457	73790	15243	6998	128539	0	0	0.1094	0.1812	0.1686	0.0000	0.0000	0.0000	25933	1933	246	0	0	0	0	0	0	0	0	0	
973056																																																																																																																																																																																																	5050	0	0	0	25462	59571	0	475	0	7099	0	0	0	0	7014	0	0	0	0	0	0	475	475	358	7195	22935	1624	28709	0	0	0.1104	0.1672	0.1559	0.0000	0.0000	0.0000	6539	475	560	0	0	0	0	0	0	0	0	0	
973252																																																																																																																																																																																																	1125	0	0	0	13155	44881	0	339	0	3765	0	0	0	0	4008	0	0	0	0	0	0	335	335	6298	12558	3839	842	22386	0	0	0.082325	0.149363	0.136879	0.000000	0.000000	0.000000	3673	335	92	0	0	0	0	0	0	0	0	0	
973364																																																																																																																																																																																																	12360	0	0	695	223183	700128	0	4424	0	66866	0	0	0	0	66197	0	0	0	23884	0	0	4424	4424	54823	184274	73988	46546	386375	0	0	0.0914	0.1396	0.1302	0.0000	0.0000	0.0000	61773	4424	4918	0	0	0	0	0	0	0	0	0	
974558																																																																																																																																																																																																	16340	0	0	17612	43332	149000	0	2306	0	14031	0	0	0	0	14953	0	0	0	14297	0	0	1081	1081	30423	51549	100	1907	68980	0	0	0.094690	0.175363	0.162685	0.000000	0.000000	0.000000	13872	1081	159	0	0	0	0	0	0	0	0	0	
974754																																																																																																																																																																																																	22089	0	0	0	162548	325025	0	973	0	33162	0	0	0	0	30137	0	0	0	0	0	0	973	973	79258	105475	33641	7749	103626	0	0	0.084184	0.212919	0.206045	0.000000	0.000000	0.000000	29164	973	3998	0	0	0	0	0	0	0	0	0	
975153																																																																																																																																																																																																	4421	0	0	0	102450	239294	0	1038	0	23659	0	0	0	0	24621	0	0	6	3043	0	0	1038	1038	4796	60066	73016	12215	102378	0	0	0.100787	0.160802	0.154022	0	0	0	23583	1038	76	0	0	0	0	0	0	0	0	0	
975256																																																																																																																																																																																																	46528	0	0	0	52708	243965	0	1550	0	19906	0	0	0	0	19203	0	0	0	22061	0	0	1550	1550	55982	38259	47034	6279	101987	0	0	0.070445	0.132434	0.121744	0.000000	0.000000	0.000000	17653	1550	2253	0	0	0	0	0	0	0	0	0	
975452																																																																																																																																																																																																	10074	0	0	100	7461	32351	0	179	0	3663	0	0	0	0	3670	0	0	0	0	0	0	176	176	2631	14704	7650	866	7288	0	0	0.1092	0.2612	0.2487	0.0000	0.0000	0.0000	3494	176	169	0	0	0	0	0	0	0	0	0	
975555																																																																																																																																																																																																	23359	0	0	0	131596	235522	0	1243	0	29561	1401	0	0	0	26269	0	0	0	0	0	0	908	908	70257	93042	30881	7119	38274	0	1355	0.112547	0.363137	0.350585	0.000000	0.000000	0.000000	25361	908	2845	0	0	0	0	0	0	0	0	0	
975751																																																																																																																																																																																																	998	0	0	0	61501	182237	0	0	0	140224	0	0	0	0	58805	0	0	0	0	0	0	0	0	4781	61777	0	34260	34260	0	0	0.530765	1.261504	1.261504	0.000000	0.000000	0.000000	58805	0	0	0	0	0	0	0	0	0	0	0	
975854																																																																																																																																																																																																	15382	0	0	44	2264	200693	0	2395	0	19156	619	0	0	0	21314	0	0	0	5373	0	0	2181	2181	852	18725	31090	8582	152398	0	0	0.094594	0.122295	0.109781	0	0	0	19133	2181	23	0	0	0	0	0	0	0	0	0	
975911																																																																																																																																																																																																	15570	0	0	0	101887	417322	36	3348	0	51000	0	0	0	0	43800	2121	0	59	0	-197	0	3281	3317	71009	52123	64443	21701	219719	0	0	0.099323	0.166895	0.154256	0.000000	0.000000	0.000000	40483	3317	1992	42	0	0	0	0	0	0	0	0	
975984																																																																																																																																																																																																	13767	0	0	0	401225	1276643	100	6922	0	188329	353	0	0	0	188555	3	0	0	43282	0	0	7193	7293	54680	367204	253923	96991	596164	2136	3722	0.142412	0.230429	0.221516	0	0	0	181262	7293	3225	0	0	0	0	0	0	0	0	0	
976226																																																																																																																																																																																																	61462	0	0	0	45701	594484	0	6088	0	50030	3950	0	0	0	56946	0	0	740	0	46	0	5438	5438	59800	64806	133331	41139	354203	0	0	0.087025	0.131094	0.118575	0	0	0	51508	5438	-1524	0	0	5305	0	0	0	0	0	0	
976347																																																																																																																																																																																																	6521	0	0	2487	609	46476	0	376	0	3715	15	0	0	0	3792	0	0	0	224	0	0	376	376	6141	3357	5751	659	31304	0	0	0.0741	0.1084	0.0977	0.0000	0.0000	0.0000	3416	376	0	0	0	0	0	0	0	0	0	0	
976534																																																																																																																																																																																																	6126	0	0	0	42814	129438	0	866	0	14371	149	0	0	0	14325	0	0	0	4365	0	0	866	866	4923	42857	15055	4756	66087	288	0	0.1063	0.1694	0.1592	0.0000	0.0000	0.0000	13459	866	912	0	0	0	0	0	0	0	0	0	
976552																																																																																																																																																																																																	2401	0	0	0	7301	85746	0	1266	0	9397	0	0	0	0	10002	0	0	0	2861	0	0	842	842	416	17228	19973	1861	49035	2363	0	0.1128	0.1532	0.1403	0	0	0	9160	842	237	0	0	11397	0	0	0	0	0	0	
976703																																																																																																																																																																																																	539590	0	0	0	522104	1474114	0	0	0	181146	0	0	0	5555	111313	0	0	0	0	0	0	0	0	540941	523718	3839	64952	327640	0	977	0.0760	0.2527	0.2527	0.0000	0.0000	0.0000	111313	0	520	0	0	0	0	0	0	0	0	0	
976842																																																																																																																																																																																																	1748	0	0	306	12388	18451	0	64	0	1835	0	0	0	0	1783	0	0	0	0	0	0	62	62	4687	10727	222	211	2707	0	0	0.096092	0.359403	0.346906	0.000000	0.000000	0.000000	1721	62	114	0	0	0	0	0	0	0	0	0	
976954																																																																																																																																																																																																	3873	0	0	4624	0	16256	0	120	0	1916	0	0	0	0	2023	0	0	0	0	0	0	107	107	3307	5214	720	135	7135	0	0	0.1182	0.2373	0.2248	0.0000	0.0000	0.0000	1916	107	0	0	0	0	0	0	0	0	0	0	
977045																																																																																																																																																																																																	994	0	0	0	818	56780	0	471	0	5198	1	0	0	0	5505	0	0	0	0	0	0	471	471	3587	1378	20386	4089	31736	1545	0	0.0892	0.1304	0.1193	0.0000	0.0000	0.0000	5034	471	6	0	0	0	0	0	0	0	0	0	
977250																																																																																																																																																																																																	209471	0	0	507	29356	384272	0	3572	0	38060	160	0	0	0	38398	0	0	0	4637	-143	0	1921	1921	211674	24854	6426	17582	143162	0	1725	0.098017	0.252577	0.239941	0.000000	0.000000	0.000000	36477	1921	1	0	0	0	0	0	0	0	0	0	
977616																																																																																																																																																																																																	12795	0	0	18241	13517	136473	0	1607	0	20441	0	0	0	0	21358	0	0	0	7025	0	0	990	990	17479	27746	46056	3261	46687	0	0	0.1507	0.2721	0.2595	0.0000	0.0000	0.0000	20368	990	73	0	0	0	0	0	0	0	0	0	
977652																																																																																																																																																																																																	27682	0	0	2000	0	98072	0	551	0	12505	177	0	0	0	13056	0	0	0	134	0	0	551	551	23831	5851	24501	2957	44440	0	0	0.1277	0.2252	0.2157	0.0000	0.0000	0.0000	12505	551	0	0	0	0	0	0	0	0	0	0	
977951																																																																																																																																																																																																	15612	0	0	0	52502	349842	0	3607	0	33843	0	0	0	0	35547	1600	0	450	3183	0	0	3503	3503	20166	69789	40090	17371	221605	1600	0	0.0928	0.1270	0.1145	0.0000	0.0000	0.0000	32044	3503	846	12	0	0	0	0	0	0	0	0	
978118																																																																																																																																																																																																	36814	0	0	0	298830	881048	91	6928	0	94766	0	0	0	0	89859	0	0	2372	69849	-1991	0	6508	6599	60622	298593	185581	38971	329563	0	0	0.0961	0.1728	0.1601	0.0000	0.0000	0.0000	83260	6599	5398	0	0	0	0	0	0	0	0	0	
