"IDRSSD"	RCFDA591	RCFDB705	RCFDB706	RCFDB707	RCFDB708	RCFDB709	RCFDB710	RCFDB711	RCFDB726	RCFDB727	RCFDB728	RCFDB729	RCFDB730	RCFDB731	RCFDB732	RCFDB733	RCFDB734	RCFDB735	RCFDB736	RCFDB737	RCFDB738	RCFDB739	RCFDB740	RCFDB741	RCFDB742	RCFDB743	RCFDB744	RCFDB745	RCFDB746	RCFDB776	RCFDB779	RCFDB780	RCFDB781	RCFDB782	RCFDB783	RCFDB786	RCFDB787	RCFDB788	RCFDB789	RCFDB790	RCFDB796	RCFDB797	RCFDB803	RCFDB804	RCFDB805	RCFDB806	RCFDB807	RCFDB808	RCFDB809	RCFDC407	RCFDF699	RCFDHU09	RCFDHU10	RCFDHU11	RCFDHU12	RCFDHU13	RCFDHU14	RCFDHU15	RCFDHU16	RCFDHU17	RCFDHU18	RCONA591	RCONB705	RCONB711	RCONB733	RCONB739	RCONB740	RCONB746	RCONB776	RCONB782	RCONB783	RCONB789	RCONB790	RCONB796	RCONB797	RCONB803	RCONB804	RCONB805	RCONB806	RCONB807	RCONB808	RCONB809	RCONC407	RCONF699	RCONHU09	RCONHU15	RCONHU19	RIADB747	RIADB748	RIADB749	RIADB750	RIADB751	RIADB752	RIADB753	RIADB754	RIADB755	RIADB756	RIADB757	RIADB758	RIADB759	RIADB760	
1459799																																																																																																						
1462986																																																																																																						
1469677																																																														0	0	0	0	0	0	0	0	0			39	0	0	0	0	1615						0	0	0		0						0	0						0	
1470150																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1474309																																																																																																						
1478231																																																																																																						
1479470																																																																																																						
1481745																																																																																																						
1481754																																																																																																						
1492817																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1493319																																																																																																						
1494482																																																																																																						
1494914																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1516423																																																																																																						
1629903																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
1718188																																																														236183	0	0	0	0	0	0	0	0			0	0	0	0	53329	422961					0	0	0	0		0						0	0						0	
1718469																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	3571465					0	0	0	0		0						0	0						0	
1820979																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1826382																																																																																																						
1836701																																																																																																						
1842065																																																														3912838	0	0	0	0	0	0	0	0	0	0	2029	0	0	0	0	3021	0	0	0	0	0	0	0	0	0	0						0	0						0	
1852569																																																																																																						
1862719																																																																																																						
1863097																																																														9211	0	0	0	0	0	0	0	0			0	0	0	0	0	1934						0	0	0		0						0	0						0	
1864197																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1867983																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	255839					0	0	0	0		0						0	0						0	
1872941																																																																																																						
1872996																																																																																																						
1879016																																																																																																						
1883321																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
1885932																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1890525																																																														94235	0	0	0	0	0	0	0	0			0	0	0	0	0	41305						0	0	0		0						0	0						0	
1892154																																																																																																						
1893049	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1897270																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
1900675																																																														0	0	0	0	0	0	0	0	0			17806	0	735	0	17806	0					0	0	0	0		0						0	0						0	
1914421																																																														134060	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
1917301	7304882	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	349667						2551	0	0	0	0	0	0																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1918344																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
1929247																																																														106655	0	0	0	0	0	0	0	0			718	90	718	90	0	1070					0	0	0	0		0						0	0						0	
1940747																																																																																																						
1945247																																																																																																						
1972298																																																																																																						
2002222																																																																																																						
2006024																																																																																																						
2007991																																																																																																						
2009605																																																														0	0	0	0	0	0	0	0	0			6634	0	6634	0	0	0					0	0	0	0		0						0	0						0	
2010722																																																																																																						
2037185																																																																																																						
2044811																																																														136641	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2044820																																																																																																						
2047504																																																														395416	0	262050	0	0	0	0	0	0			0	0	0	0	0	8107					0	0	0	50901		0						0	0						0	
2051127																																																																																																						
2059990																																																														0	0	0	0	0	0	0	0	0			15846	0	5007	0	0	7265					0	0	0	0		0						0	0						0	
2068107																																																																																																						
2078290																																																														507777	0	0	0	0	0	0	0	0			0	0	0	0	0	2853						0	0	0		0						0	0						0	
2107181																																																																																																						
2107341																																																																																																						
2110640																																																																																																						
2119773																																																														417472	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2121196																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
2122997																																																														846477	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2123930																																																																																																						
2132594																																																																																																						
2132941	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	382037					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2140348																																																																																																						
2142155																																																														75093	0	0	0	0	0	0	0	0			556	0	319	0	0	0					0	0	0	0		0						0	0						0	
2163477																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2164111																																																																																																						
2182786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2193616	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2209553																																																														13358	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2218443																																																																																																						
2232757																																																																																																						
2233875																																																																																																						
2236821																																																																																																						
2239288																																																														1035230	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2253891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2262718																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2265456																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2290887																																																																																																						
2297998																																																																																																						
2298995																																																														139023	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2304636																																																														0	0	0	0	0	0	0	0	0			47578	0	522	0	47578	0					0	0	0	0		0						0	0						0	
2305969																																																																																																						
2316714																																																																																																						
2317672																																																																																																						
2325882																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2328137																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2328285																																																																																																						
2329200																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2332910																																																																																																						
2333140																																																																																																						
2337335																																																																																																						
2339535																																																																																																						
2339599																																																														51718	0	0	0	0	0	0	0	0			4236	0	135	0	4236	99933					0	0	0	0		0						0	0						0	
2339795																																																														49592	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2339900																																																														174493	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2343167																																																																																																						
2344753																																																																																																						
2349301																																																																																																						
2349459																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2353595																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2354323																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2354387																																																														80288	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2354985																																																														189924	0	0	0	0	0	0	0	0	0	0	9096	0	429	0	0	7664	0	0	0	0	0	0	0	0	0	0						0	0						0	
2356091																																																																																																						
2358769																																																														171253	0	0	0	0	0	0	0	1405			0	0	0	0	0	0						0	0	0		0						0	0						0	
2360904																																																																																																						
2362458																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2371816																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2372774																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	91906					0	0	0	0		0						0	0						0	
2382308																																																																																																						
2385514																																																														0	0	0	0	0	0	0	0	1903			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2390929																																																														0	0	0	0	0	0	0	0	0			20638	0	20638	0	0	0						0	0	0		0						0	0						0	
2391588																																																																																																						
2396592																																																																																																						
2396604																																																																																																						
2398701																																																																																																						
2434113																																																														241508	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2445052																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2451240																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2454867																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2465881																																																																																																						
2467670																																																																																																						
2471239																																																																																																						
2482824																																																														0	0	0	0	0	0	0	0	0			3406	0	3406	0	0	0					0	0	0	0		0						0	0						0	
2483120																																																																																																						
2483438																																																																																																						
2485544																																																																																																						
2489805																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
2490285																																																																																																						
2491291																																																																																																						
2493697																																																																																																						
2496081																																																																																																						
2497181																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2502656																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2502825																																																																																																						
2505424																																																																																																						
2505451																																																																																																						
2505460																																																																																																						
2506328																																																																																																						
2508751																																																														79798	1896629	0	0	0	0	0	0	0			352617	0	11898	0	931968	3832841						3339	29041	0		0						0	0						0	
2512347																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2515320																																																																																																						
2518497																																																														0	0	0	0	0	0	0	0	0			71492	0	222	0	71492	0					0	0	0	0		0						0	0						0	
2524797																																																														620117	0	0	0	0	0	0	0	0			0	0	0	0	0	258					0	0	0	0		0						0	0						0	
2529176																																																																																																						
2531562																																																																																																						
2531991																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2532082																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2533043																																																																																																						
2533119																																																																																																						
2535560																																																																																																						
2536633																																																																																																						
2539081																																																																																																						
2539960																																																																																																						
2562137																																																																																																						
2562164																																																														26729	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2567123																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2568063																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2576134																																																																																																						
2577739																																																																																																						
2580243																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2586281																																																																																																						
2587916																																																																																																						
2590037																																																														2913611	0	0	0	0	0	0	0	0	0	0	9405	0	9405	0	9405	5879871	0	0	0	0	0	12387	0	0	0	0						0	0						0	
2594240																																																																																																						
2594419																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2596646																																																														0	0	0	0	0	0	0	0	0			317	0	215	0	317	0					0	0	0	0		0						0	0						0	
2597223																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2598396																																																														0	0	0	0	0	0	0	0	0			2428	0	135	0	2428	4664					0	0	0	0		0						0	0						0	
2600039																																																																																																						
2602828																																																																																																						
2605566																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2607412																																																																																																						
2608754																																																														0	0	0	0	0	0	0	0	0			4288	0	4288	0	0	609988					0	0	0	0		0						0	0						0	
2610784																																																																																																						
2614344																																																																																																						
2615190																																																														276843	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2615220																																																																																																						
2618780																																																														0	1540413	0	24461	0	6664	0	0	0	0	0	0	0	0	0	883288	6194007	0	0	0	0		0	15044	0	0	0						0	0						0	
2619714																																																																																																						
2621285																																																																																																						
2621940																																																																																																						
2624400																																																														22558	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2625724																																																																																																						
2631172																																																														38573	0	0	0	0	0	0	0	0			0	0	0	0	0	1156						0	0	0		0						0	0						0	
2631323																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2631846																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2634191																																																														61193	0	0	0	0	0	0	0	0			0	0	0	0	0	167143						0	0	0		0						0	0						0	
2634351																																																														0	0	0	0	0	0	0	0	0			141	0	141	0	0	0						0	0	0		0						0	0						0	
2641827																																																																																																						
2642598																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2643595																																																																																																						
2649122																																																														51152	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2649177																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2650333																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2651899																																																																																																						
2652092																																																														202925	0	0	0	0	0	0	0	0			139667	0	139611	0	0	22954					0	0	0	0		0						0	0						0	
2654911																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2655495																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2661861																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2666400																																																														2020	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2667920																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2667939																																																																																																						
2667957																																																														0	0	0	0	0	0	0	0	0			21750	0	129	0	21750	0						0	0	0		0						0	0						0	
2668598																																																																																																						
2684552																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2686211																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2687133																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2687487																																																																																																						
2692753																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2693264																																																														131920	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2694681																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2694944																																																																																																						
2696180																																																																																																						
2697963																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2700984	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2702764																																																																																																						
2705112																																																																																																						
2705895																																																														30760	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2708122																																																																																																						
2710554																																																																																																						
2713920																																																																																																						
2716088																																																																																																						
2716828																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2717012																																																														7614	0	0	0	0	0	0	0	0			634	0	634	0	0	0						0	0	0		0						0	0						0	
2718596																																																														0	0	0	0	0	0	0	0	0			3348	0	159	0	3348	34244						0	0	0		0						0	0						0	
2719427																																																														215264	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2719810																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2723376																																																																																																						
2724766																																																																																																						
2726050																																																																																																						
2728661																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2728746																																																																																																						
2729677																																																														0	26747	0	322	0	0	0	0	0			0	0	0	0	0	922704					0	0	0	0		0						0	0						0	
2730431																																																																																																						
2732565																																																																																																						
2733263																																																																																																						
2734729																																																														6773	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2735137																																																																																																						
2735146																																																														593945	0	0	0	0	0	0	0	0	0	0	273	0	273	0	6660	29907632	0	0	0	0		97909	0	0	0	0						0	0						0	
2735173																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2735324																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2736219																																																																																																						
2736291																																																														212295	0	0	0	0	0	0	0	0			0	0	0	0	0	9128					0	202	0	0		0						0	0						0	
2736451																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2736714																																																																																																						
2737980																																																														228265	0	0	0	0	0	0	0	0			0	0	0	0	0	915584						0	0	0		0						0	0						0	
2743244																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2744782																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2745426																																																														18930	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2745529																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2746245																																																																																																						
2746263																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2747279																																																																																																						
2747466																																																																																																						
2747587																																																																																																						
2748502																																																																																																						
2749059																																																																																																						
2751007																																																																																																						
2753917																																																																																																						
2754222																																																																																																						
2754389																																																														619	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2756730																																																																																																						
2756767																																																																																																						
2756909																																																																																																						
2757205																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	246833						0	0	0		0						0	0						0	
2758024																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2758613																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2759629																																																																																																						
2760102																																																														0	0	0	0	0	0	0	0	3926			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2760232																																																																																																						
2761967																																																																																																						
2764212																																																														7067	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2765602																																																																																																						
2769570																																																																																																						
2769589																																																														0	0	0	0	0	0	0	0	0			3209	0	3209	0	0	0					0	0	0	0		0						0	0						0	
2769954																																																																																																						
2771694																																																														546929	0	0	0	0	0	0	0	0			0	0	0	0	0	128					0	0	0	0		0						0	0						0	
2774707																																																																																																						
2775151																																																																																																						
2775179																																																																																																						
2775692																																																																																																						
2785477																																																																																																						
2785646																																																																																																						
2787770																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2788656																																																																																																						
2791085																																																																																																						
2791517																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2793593																																																														0	0	0	0	0	0	0	0	0			16448	0	16448	0	0	0						0	0	0		0						0	0						0	
2794732																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2796277																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2797162																																																														73459	0	0	0	0	0	0	0	0			1135	0	126	0	1135	129831					0	0	0	0		0						0	0						0	
2797210																																																																																																						
2797359																																																														132	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2797724																																																														114113	0	0	0	0	0	0	0	0			115992	494	115992	494	0	714					0	0	0	0		0						0	0						0	
2800491																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2802664																																																																																																						
2804864																																																																																																						
2805535																																																																																																						
2805928																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2806635																																																																																																						
2806840																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2806877																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	703141						0	0	0		0						0	0						0	
2807173																																																																																																						
2808602																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2809373																																																																																																						
2811086																																																																																																						
2815879																																																																																																						
2818731																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2819167																																																																																																						
2819242																																																																																																						
2820604																																																																																																						
2823221																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2823230																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2826017																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2826316																																																														71207	0	0	0	0	0	0	0	0			0	0	0	0	0	52572						0	0	0		0						0	0						0	
2833882																																																																																																						
2834759																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2835103																																																																																																						
2835756																																																																																																						
2836306																																																																																																						
2838207																																																																																																						
2839053																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	17	51983						0	0	0		0						0	0						0	
2839790																																																																																																						
2845755																																																																																																						
2845782																																																																																																						
2847085																																																																																																						
2847142																																																																																																						
2848756																																																																																																						
2849285																																																																																																						
2849463																																																																																																						
2849801																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2850722																																																														7955097	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2850768																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2851185																																																																																																						
2853358																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2854494																																																																																																						
2855307																																																																																																						
2855866																																																																																																						
2855978																																																																																																						
2856939																																																																																																						
2857600																																																																																																						
2857794																																																																																																						
2858492																																																																																																						
2858960																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2859903																																																														9156	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2860039																																																																																																						
2860271																																																																																																						
2860459																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2861317																																																																																																						
2867337																																																																																																						
2869162																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2871099																																																																																																						
2871558																																																																																																						
2872845																																																																																																						
2877345																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
2877484																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
2877831																																																																																																						
2877840																																																																																																						
