"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDF664	RCFDF665	RCFDF666	RCFDF667	RCFDF668	RCFDF669	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK072	RCFDK073	RCFDK074	RCFDK075	RCFDK076	RCFDK077	RCFDK078	RCFDK079	RCFDK080	RCFDK081	RCFDK082	RCFDK083	RCFDK084	RCFDK085	RCFDK086	RCFDK087	RCFDK088	RCFDK089	RCFDK091	RCFDK092	RCFDK093	RCFDK095	RCFDK096	RCFDK097	RCFDK099	RCFDK100	RCFDK101	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK134	RCFDK135	RCFDK136	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK269	RCFDK271	RCFDK272	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDK283	RCFDK284	RCFDK285	RCFDK286	RCFDK287	RCFDK288	RCFNB572	RCFNB573	RCFNB574	RCFNK291	RCFNK292	RCFNK293	RCFNK294	RCFNK295	RCFNK296	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONF664	RCONF665	RCONF666	RCONF667	RCONF668	RCONF669	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	
697754																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	2128	19	1797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2171	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	1024	521	204	0	0	0	0	0	11126	0	0	0	0	0	0	0	0	237	15261	586	374	0	0	481	4755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697763																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	5741	0	13386	3351	0	0	1440	0	7802	0	0	0	0	0	0	0	0	0	0	0	867	42	1093	641	0	650	0	0	0	0	0	0	0	0	0	0	2492	2861	4637	0	0	0	0	0	18016	0	0	0	0	1800	548	0	0	3163	6640	2232	14048	0	0	8366	12407	0	0	0	0	0	0	0	0	0	108	0	21	81	0	15	0	0	0	0	0	292	548	0	1943	1828	0	0	243	
697950																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	11	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	175	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697978																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	3780	0	2538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1757	0	880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1414	0	551	0	0	0	651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
698144																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	387	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1194	140	1012	0	134	0	0	0	805	0	0	0	0	0	0	0	0	0	16	181	0	0	0	1181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
698322																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	1130	0	74	0	58	0	0	0	1650	0	0	0	0	0	0	0	0	1716	2551	8	0	0	0	1645	802	0	0	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
698546																																																																																																																																												0	0	0										18	0	467	0	0	0	0	0	0	0	0	187						0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	26	60	897	0	0	0	0	0	8	6				0	0	0	0	0	0	279	0	176	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
698649																																																																																																																																												0	0	0							0	0	0	338	142	774	0	0	0	0	0	0	0	0	0						0	0	0	156	0	50	280	0	0	0	0	0	0	0	0	0	0	0	0	882	0	1949	0	141	0	0	0	516	385				233	126	0	0	0	0	0	156	148	0	703	2474	0	0	217	0	0	0	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
698957																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	152	0	0	0	0	0	103	0				0	0	0	0	0	46	0	108	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
699105																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	184	472	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	501	0	0	0	0	0	0	0	0	0	0	0	0	0	439	66	816	0	13	0	0	0	937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1360	0	441	0	189	0	0	0	0	0	0	0	472	0	0	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
699132																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	41	0	2249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	50	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
699253																																																																																																																																												0	0	0							0	0	0	60	0	143	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	141	0	238	0	0	0	0	0	0	0				0	0	0	0	0	0	58	0	0	0	503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
699534																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	230	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	236	0	271	0	84	0	0	0	4948	0	0	0	0	0	227	0	0	0	99	779	178	0	0	223	3710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
699552																																																																																																																																												0	0	0	0	0	0	0	0	0	0	999	74	47	0	11	0	0	0	0	0	662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	999	74	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	1608	0	0	0	0	0	0	0	0	0	313	0	0	0	0	664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
700140																																																																																																																																												0	0	0							0	62	0	12	75	0	29	0	277	0	0	0	0	0	0						0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0				0	0	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
700252																																																																																																																																												0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
700430																																																																																																																																												0	0	0										96	0	200	370	19	0	0	0	0	0	0	1167						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	11	539	134	0	0	0	0	878	0				0	7	0	1333	0	414	1049	277	0	118	574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
700458																																																																																																																																												0	0	0							0	0	0	103	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
700672																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	4	0	912	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	234	128	125	0	0	0	0	0	0	0	0	0	0	0	0	0	4109	12	1801	261	13	0	0	0	2882	0	0	0	0	0	0	0	0	1182	2411	0	0	0	0	0	0	495	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
700739																																																																																																																																												0	0	0										0	0	125	0	0	0	0	0	638	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2242	0	2142	0	0	0	0	0	0	0				0	89	0	0	0	1938	407	302	0	0	1881	2076	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701062																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	722	0	654	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	5638	74	9	0	0	0	0	0	0	0	0	0	0	0	50289	0	626	405	174	0	0	0	10639	0	0	0	0	715	0	0	0	50361	40008	1155	0	0	0	2387	11085	0	0	41292	0	0	0	0	0	0	66	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701222																																																																																																																																												0	0	0	0	0	0	0	0	0	12	17	0	362	11	388	25	0	787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	14	210	17	0	12	0	0	0	3	1	0	0	0	0	0	4445	292	2849	4	40	0	0	0	1202	0	0	0	0	1	0	0	0	0	49	238	197	0	0	1289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701259																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	51	56	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	589	0	808	0	33	0	0	0	864	0	0	0	0	20	0	0	0	1141	0	0	50	0	0	705	8	0	0	0	0	0	0	0	0	0	25	0	15	21	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	
701736																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	1286	0	9095	0	0	8540	588	0	0	0	0	0	0	0	0	0	0	0	0	0	861	0	4453	0	0	0	0	0	0	0	0	0	0	0	0	0	9202	81	4627	0	94	0	0	0	28759	0	0	0	0	1657	133	0	0	13194	103895	2342	301	0	0	4661	5479	0	0	521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701839																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	29	0	624	0	0	379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	5358	61	911	0	47	0	0	0	2339	3672	0	0	0	0	0	0	0	202	8498	235	0	0	0	6104	1960	0	0	4256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701857																																																																																																																																												0	0	0							0	15	5	0	22	5	282	0	0	0	0	0	0	0	0						0	0	0	0	0	0	80	22	0	0	0	0	0	0	0	0	0	0	0	17	0	42	0	0	0	0	0	12	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701950																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	2315	0	0	0						0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702050																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	18	0	0	0	0	0	0				0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702117																																																																																																																																												1	0	0	0	0	0	0	0	0	3467	77	0	1072	44	3700	176	0	1890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1341	372	3339	77	0	3467	0	0	0	0	0	0	0	0	0	0	9228	5013	1599	1633	3832	681	0	0	4782	0	0	0	0	0	0	0	0	0	1062	652	1260	0	195	4652	5683	0	0	3243	0	0	0	0	0	0	252	0	3008	186	0	2367	0	0	0	0	0	0	0	0	0	0	0	0	0	
702359																																																																																																																																												0	0	0										51	0	17	132	0	0	0	0	0	0	0	0						0	0	0	0	0	0	20	0	4	0	0	0	0	0	0	0	0	0	0	323	0	118	0	0	0	0	0	14	0				0	48	0	0	0	0	131	0	0	0	357	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702612																																																																																																																																												0	0	0	0	0	0	0	0	0	0	36	0	233	46	70	832	9	0	910	0	327	0	0	0	0	0	0	0	0	0	0	0	131	0	0	98	152	0	0	0	0	0	0	0	0	0	0	0	1040	0	2157	183	38	0	0	0	356	0	0	0	0	372	5	0	386	0	112	545	294	5	0	816	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702751																																																																																																																																												0	0	0										9	0	50	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	61	0	0	0	0	0	59	0				0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702836																																																																																																																																												0	0	0										161	30	52	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	747	0	0	0	0	0	0	0				0	0	0	0	0	1470	281	466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702911																																																																																																																																												0	0	0	0	0	0	0	0	0	0	66	0	102	129	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	71	0	0	0	0	0	1	0	0	0	0	0	0	213	0	1280	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702966																																																																																																																																												0	0	0							0	0	0	252	0	63	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	36	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
703039																																																																																																																																												0	0	0							732	16	0	192	0	216	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	16	0	732	0	0	0	0	0	0	0	0	0	0	37	0	74	95	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
703552																																																																																																																																												0	0	0										12	0	89	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	0	0	0	0	0	91	0				0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
703767																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	612	12	0	0	0	0	0	0	0	0	0	0	0	0	1681	0	0	0	0	0	0	0	4450	0	0	0	0	0	0	0	0	0	6929	224	0	0	0	2138	5073	0	0	1681	0	0	0	0	0	0	0	0	612	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	
704326																																																																																																																																												0	0	0										119	0	394	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	462	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
704447																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
704559																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	36	0	2940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	552	0	0	0	0	0	0	26	6	0	0	0	0	0	8059	381	947	0	40	0	0	0	4041	0	0	0	0	0	0	0	0	881	1560	0	0	0	0	1410	1783	628	0	2494	0	0	0	0	0	0	0	0	102	0	0	102	0	0	0	0	0	786	0	0	560	0	0	0	31	
704737																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	2509	0	0	1918	0	0	962	0	0	0	0	0	0	0	0	0	0	0	293	0	1358	72	0	0	0	0	0	0	0	0	0	0	0	0	10598	280	302	0	0	0	0	0	8979	0	0	0	0	0	0	0	0	0	5917	0	282	0	0	10826	13944	0	0	2898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
704755																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	508	1000	1350	0	0	699	482	0	457	0	0	0	0	0	0	0	0	0	0	0	236	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	3398	0	2105	302	19	0	0	0	27867	138	0	0	0	0	3116	146	1765	3596	29396	3037	1874	1644	0	1132	25774	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	3596	2852	1591	29396	0	0	597	236	
705444																																																																																																																																												0	0	0							18	20	0	96	0	206	11	0	6	0	0	0	0	0	0						0	0	0	0	0	0	20	0	18	0	0	0	0	0	0	0	0	0	0	364	25	267	21	0	0	0	0	188	0				0	0	0	0	0	0	181	78	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	
705556																																																																																																																																												0	0	0										103	0	1185	0	0	97	0	0	0	0	0	0						0	0	0	65	0	93	2	0	5	0	0	0	0	0	0	0	0	0	0	1511	37	750	0	63	0	0	0	830	0				0	214	0	0	0	520	829	0	0	0	1635	259	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
705565																																																																																																																																												0	0	0							34	14	12	76	0	115	0	0	14	0	0	0	0	0	0						0	0	0	0	0	0	25	13	34	0	0	0	0	0	0	0	0	0	0	403	0	40	0	0	0	0	0	74	9				0	0	0	0	252	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
705958																																																																																																																																												0	0	0							0	30	0	32	0	823	57	0	45	0	0	0	0	0	0						0	0	0	81	0	9	30	0	0	0	0	0	0	0	0	0	0	0	0	714	93	100	0	0	0	0	0	926	0				0	0	0	0	0	0	0	0	0	0	0	761	0	0	416	0	0	0	0	0	0	32	0	309	32	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	
706030																																																																																																																																												0	0	0										2	0	0	0	0	0	0	314	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	1056	0	0	0	0	0	485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706058																																																																																																																																												0	0	0										21	0	0	355	0	0	0	0	117	0	0	0						0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	122	0	43	0	0	0	0	0				0	0	0	0	0	747	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706151																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	112	0	0	0	0	0	0	0	0				352	0	0	0	0	0	0	0	0	0	1872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706236																																																																																																																																												0	0	0										29	0	421	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	744	0	874	0	0	0	0	0	337	0				0	0	0	0	0	0	59	0	0	0	553	1704	84	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706254																																																																																																																																												0	0	0							0	0	0	0	0	5	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	242	0	158	0	0	0	0	0	146	20				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706450																																																																																																																																												0	0	0										23	0	113	0	0	0	0	0	0	0	0	0						0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	261	0	286	0	56	0	0	0	216	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706656																																																																																																																																												0	0	0							0	0	0	0	0	218	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	170	0				0	0	0	0	0	26	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
707354																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	66	0	74	86	0	2838	0	0	1909	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	4	0	0	0	0	0	0	0	0	0	0	1770	162	3166	179	168	0	0	0	7447	0	0	0	0	1020	0	0	0	415	0	1182	0	714	0	3472	0	429	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
708052																																																																																																																																												0	0	89										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	33	0	0	0	0	0	0	0	623				0	0	0	0	355	106	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
708164																																																																																																																																												0	0	0										904	264	257	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	767	0	86	0	0	0	26	262				151	0	0	0	0	359	96	2633	0	0	29	0	0	0	0	0	0	0	0	0	0	188	241	218	170	219	196	0	0	0	0	0	0	0	0	0	0	0	0	0	
708333																																																																																																																																												0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421	31	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
708379																																																																																																																																												0	0	0							10	0	0	6	0	14	0	0	0	0	0	0	0	0	0						0	0	0	16	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	758	0	382	0	26	0	0	0	583	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
708454																																																																																																																																												0	0	0										0	0	35	0	0	0	99	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	149	0	0	0	0	0	381	0				0	0	0	0	0	357	360	0	0	0	1549	799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
708753																																																																																																																																												0	0	0							0	0	0	3	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
709031																																																																																																																																												0	0	0										4	0	263	0	0	0	2224	0	0	0	0	0						0	0	0	0	27	100	0	0	2	0	0	0	0	0	0	0	0	0	0	956	74	813	244	0	0	0	0	37	0				0	884	0	0	0	2507	278	395	0	0	1897	2779	230	0	433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
