"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJJ26	RIADJJ27	RIADJJ28	RIADKW17	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
720746	154	0	141	0	CONF	0	0	0	0	0	0	8000	0	0	0	false	60	0	0	0	158	0	0	0	0	193	266	0	0	66	0	0	0	0					0	0	0							Holding company issued subordinated debt									
720858	0	0	48	0	CONF	0	0	0	71	0	0	0	0	0	0	false	0	0	0	6	41	0	0	181	0	5	0	0	0	0	0	0	0	0					0	0	0				Service Contracts												
721350	314	0	146	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	41	0	0	0	0	0	0	0	348	0	0	218	201	0	0	0	0					0	0	0												Adoption of ASU 2016-1 effective January 1, 2019				
721752	55	0	29	6	CONF	26	0	0	22	25	1	0	0	0	0	false	12	122	0	2	78	6	22	211	19	0	20	7	0	12	0	0	0	0					2	0	38	Service Fees	Misc Unlisted		S/C Correspondent	Education Dues	Cash Short						The adoption of ASU 2016-01				
721949	0	0	0	0	CONF	0	0	0	0	923	376	0	0	0	0	false	0	0	0	0	0	0	179	1339	0	873	0	0	0	0	0	0	0	0					0	0	0					Other Taxes	Health Insurance Admin Fees										
722227	0	0	0	0	CONF	2710	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	595	0	0	140	183	0	0	0	0	0	0					0	0	0	Mortgage brokerage fee income															
722432	0	0	0	0	CONF	130	0	0	555	0	0	0	0	0	0	false	0	0	0	0	196	0	0	307	0	0	0	0	518	264	0	0	0	0					0	0	0	Commissions on Credit Life & Gap Ins			Contributions												
722544	0	0	0	0	CONF	400	0	0	0	0	0	0	0	0	0	false	0	0	0	0	1137	0	0	5746	0	2266	0	0	0	0	0	0	0	0					0	0	0	Letters of Credit															
722777	92182	0	0	0	CONF	55735	36945	0	199949	70836	0	0	0	0	0	false	0	0	0	0	62587	0	0	0	0	68327	0	0	0	0	0	0	0	0				11352	0	0	0	LOAN_INCOME	MANAGEMENT_FEE		TECHNOLOGY_SERVICES	LOAN_FEES											
722816	387	0	390	0	CONF	0	0	0	369	0	0	0	0	0	0	false	0	0	0	0	398	0	0	0	0	1207	429	0	820	0	0	0	0	0				-21	0	0	0				Bank agent fees												
723112	160199	0	0	0	CONF	561999	221562	662670	347606	147892	116097	0	0	57	0	false	0	0	0	0	0	0	0	142358	0	314112	0	0	0	0	0	0	0	0				10136	0	0	0	Gain Related to Worldpay, Inc. activities	Gain on MSR Hedges	See Line 7	Software Expense	Loan and Lease Expense	Operating Lease Expense			Foreign Currency Valuation Adjustment		RIE 1j: Commercial Commitment Fees (97M), Commercial Syndication Fees (83M), Vantiv TRA (346M), Operating Lease Rent (137M)					
723158	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
723550	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
723653	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	268	266	0	488	0	0	353	116	0	0	0	0					0	525	0																
723756	6	10	22	5	CONF	0	0	0	0	0	0	0	0	0	0	false	12	0	0	1	29	7	0	0	9	33	25	0	43	19	0	0	0	0					0	4	0																
723822	0	0	210	0	CONF	0	0	0	0	0	0	0	0	0	0	false	87	0	0	0	0	21	0	0	118	297	0	0	80	135	0	0	0	0					91	0	62																
723868	0	0	91	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	15	0	0	0	58	0	0	0	0	0	0	0	0	0					0	0	0																
724230	645	0	0	0	CONF	139	0	0	1321	0	0	0	0	0	0	false	0	0	0	0	196	0	192	810	0	1039	487	0	691	0	0	0	0	0					0	0	0	Other Gains and Losses (Insurance)			Other Outside Service Fees												
724548	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0					0	0	0																
724744	445	0	335	0	CONF	284	0	0	321	83	0	82	0	0	0	false	0	0	0	0	213	0	0	589	0	0	0	159	0	0	0	0	0	0					0	0	0	ABSTRACT INCOME/LOAN APPLICATIONS			ITS SWITCH EXPENSE	MORTGAGE SERVICING RIGHTS EXPENSE		LEVERAGED ESOP COMP EXPENSE - 4089.76 SHARES									
724904	0	0	0	0	CONF	778	0	0	1621	0	0	-400	0	0	0	false	0	0	0	0	0	0	0	2007	0	0	0	0	0	0	0	0	0	0					0	524	0	Spread release of off balance sheet securitization			Outside services			$400 thousand distribution to holding company									
724940	20	0	80	1	CONF	0	0	0	0	0	0	0	0	0	0	false	5	0	0	2	62	3	0	31	10	0	11	0	0	2	0	0	0	0					0	0	0														0	0	
725077	0	0	0	0	CONF	0	0	0	498	0	0	0	0	0	0	false	0	0	0	0	0	0	255	683	0	0	203	0	0	0	0	0	0	0					0	0	0				Loan Expenses												
725732	0	0	0	0	CONF	485	889	0	2007	1426	0	-89	0	0	0	false	0	0	0	0	778	0	0	909	0	0	0	834	0	0	0	0	0	0					2663	0	0	Gain (loss) in foreign exchange	Cash equivalents		Software licenses and maintenance	Customer service offices		Purchase of 1.50 minority interest									
725741	0	0	0	0	CONF	440	0	0	100	0	0	0	0	0	0	false	0	0	0	0	133	0	143	370	0	0	0	0	0	0	0	0	0	0					0	0	0	Bank Enterprise Grant			KSOP Contribution												
725853	80	8	0	15	CONF	0	0	0	0	0	0	0	0	0	0	false	36	0	0	1	0	9	49	464	35	220	21	0	20	106	0	0	0	0					7	39	56																
726458	0	0	0	0	CONF	0	0	0	0	0	0	0	0	-500	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0									CHANGE IN ALLOWANCE DUE TO ACQUISITION							
726953			192	135	CONF	-47						0	0	0	0	false		0	0					628			152				0	0	0	0								Net non interest income from title agency															
727174	414	0	0	0	CONF	0	0	0	1324	0	0	0	0	0	0	false	0	0	0	0	0	0	0	1333	0	211	0	0	0	0	0	0	0	0					0	0	0				Property Appraisal Fees												
728948	0	0	0	0	CONF	0	0	0	304	0	0	13000	0	0	0	false	0	0	0	0	0	0	496	426	0	0	0	0	0	0	0	0	0	0					0	0	0				Miscellaneous Expense			Capital infusion from holding company									
728957	225	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	15	0	0	450	0	0	0	0	233	0	0	0	0	0					0	0	0																
729011	613	1	182	193	CONF	36	26	0	336	196	171	0	0	0	0	false	169	0	0	41	321	21	183	512	259	1165	176	174	518	152	0	0	0	0					21	2	102	MERCHANT SERVICE INC	OTHER INCOME		FIN INSTITUTION TAX	LOAN RELATED EXP	BROKER DEALER										
729057	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0					0	0	0																
729178	0	0	201	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	149	389	0	0	105	106	0	0	0	0	0	0					0	0	0									transfer sva to alll							
729310	802	0	0	0	CONF	657	0	0	623	0	0	5700	0	0	0	false	0	0	0	0	462	0	155	946	0	0	0	0	0	0	0	0	0	0				-239	0	0	0	Visa Debit Card Fees			Community Service Donations			Capital from Parent Holding to Bank									
729459	59	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
729570	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0												0				
729842	70	1	96	0	CONF	0	0	0	3	34	0	0	0	0	0	false	34	0	0	8	44	7	14	253	13	335	103	28	229	55	0	0	0	0					6	1	0				Business Development Fees	Education and training											
729945	0	0	0	111	CONF	233	0	0	-369	0	0	1700	0	0	0	false	0	0	0	0	185	0	0	277	112	128	186	0	107	0	0	0	0	0					0	0	0	Grant Income			Supplemental Retirement Plan Expense			capital injection from parent holding company									
730745	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
731050	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	305	0	243	0	82	0	0	0	0	0	0					0	0	0																
731247	2595	0	0	0	CONF	0	0	0	2663	2092	0	87	0	0	0	false	0	0	0	0	0	0	0	2244	0	7482	0	1876	0	0	0	0	0	0					0	0	0				Debit and Credit Card Processing Charges	FHLB Expense (penalty on prepaid FHLB Borrowings)		Unearned Comp related to Restricted Stock									
731957	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
732178	264	0	97	37	CONF	0	0	0	0	0	0	100	0	0	0	false	116	0	0	61	0	40	7	1120	112	1845	131	0	820	145	0	0	0	0					35	0	0				DUES & SUBSCRIPTIONS/OK STATE BANK FEES			BHC CAPITAL INJECTION STOCK OFFERING									
732253	155	0	304	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	35	445	0	360	0	97	198	108	0	0	0	0					0	0	0																
732637	36		135	61	CONF							0	0	0	0	false	111	0	0					48	57	364	93			37	0	0	0	0						77																	
732758	0	0	0	0	CONF	1062	8036	0	1000	7134	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	Debit Card Program	Merchant No Liability Program		Fed Cash Letter Charges	Merchant No Liability Program											
732918	273	3	492	99	CONF	69	1058		590	840	184	0	0	0	0	false	301	0	0		364	27	128	646	306	1088	253	300		311	0	0	0	0								TITLE INSURANCE INCOME	LOAN ORIGINATION FEES		COMPUTER SOFTWARE AMORTIZATION	PA SHARES TAX	LIH PARTNERSHIP AMORTIZATION										
732954	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
733054	287	0	121	78	CONF	0	0	0	773	283	201	0	0	0	0	false	82	0	0	24	461	20	43	769	141	0	179	14	0	202	0	0	0	0					0	0	106				Holding Company Fees	Software Expense	Debit Card Expense										
733540	48	0	40	18	CONF	3	188	0	32	59	17	0	0	0	0	false	6	0	0	0	9	1	6	400	56	36	98	27	11	35	0	0	0	0					2	54	0	Credit Life Sales	Loan Fees		State Bank	Bank Exp	Misc Exp										
733559	261	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0					0	0	0																
733661	0	0	0	0	CONF	148	0	0	359	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	DUE DILIGENCE FEES			MANAGEMENT FEES												
733755	25	0	67	0	CONF	0	0	0	0	0	0	0	0	0	0	false	21	0	0	0	0	0	0	0	0	175	36	0	70	56	0	0	0	0					0	0	0																
733951	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0					0	0	0																
734248	281	0	161	27	CONF	0	0	0	0	0	0	0	0	0	0	false	44	0	0	15	184	22	0	586	68	285	99	200	183	0	0	0	0	0					0	0	0																
734350	0	0	0	0	CONF	0	0	0	431	0	0	0	0	0	0	false	0	0	0	0	117	0	212	1655	0	801	0	0	0	0	0	0	0	0					0	0	0				Loan Collection Expense												
734538	2729	0	330	0	CONF	400	980	390	1988	404	1386	0	0	0	0	false	0	0	0	0	660	0	0	1922	0	0	0	0	0	529	0	0	0	0					729	0	0	Image Cash Letter	Communication Network	Safekeeping	Investment and Safekeeping	Taxes	Travel, Meals, and Entertainment										
734613	0	0	187	0	CONF	0	0	0	463	0	0	0	0	0	0	false	0	0	0	0	102	0	406	508	0	0	0	315	0	0	0	0	0	0					0	0	0				Shares Tax												
735049	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0					0	0	0																
735067	167	0	100	23	CONF	0	0	0	0	0	0	0	0	0	0	false	36	0	0	0	0	0	0	769	83	219	125	86	0	92	0	0	0	0					0	5	57																
735414	44	0	57	0	CONF	0	0	0	57	34	0	0	0	0	0	false	20	0	0	0	34	0	0	138	0	136	62	0	118	0	0	0	0	0					4	7	12				OHIO FINANCIAL INSTITUTION TAX	OCC EXAM FEES											
735441	568	0	60	174	CONF	492	446	0	401	305	168	0	0	0	0	false	160	0	0	0	0	14	0	961	220	936	127	0	180	83	0	0	0	0					0	0	77	Bank mgmt fee income	Data Processing fee income		Donations	Credit Cards	Service Fees										
735656					CONF				244			0	0	0	0	false		0	0		209			285							0	0	0	0											NON QUALIFIED PLAN ADJUSTMENT												
735768	497	0	0	0	CONF	391	102	0	527	322	0	0	0	0	0	false	0	0	0	0	334	0	0	0	0	0	0	0	-370	480	0	0	0	0				0	0	0	0	Merchant Income	Management Fees		Network Administration	Item Processing											
735973	0	0	118	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	103	0	0	235	0	0	145	0	0	0	0	0	0	0					0	0	0																
736158	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0					0	0	0																
736206	1760	0	0	0	CONF	1674	0	0	1256	4721	0	0	0	0	0	false	0	0	0	0	0	0	0	5642	0	1426	0	0	0	0	0	0	0	0					0	0	0	LOAN RELATED DERIVATIVE INCOME			OTHER PROFESSIONAL SERVICES	NON OPERATING EXPENSES											
736448	0	0	0	0	CONF	248	746	0	0	0	0	0	0	0	0	false	0	-61	0	168	713	0	0	1912	0	0	551	0	0	925	0	0	0	0					0	0	0	OFFICE RENT	MISC INCOME										DUE TO ADOPTION OF ASU 2016-01				
736550	398	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	510	222	106	0	0	428	0	0	0	0	0					0	0	0																
736662	0	0	0	0	CONF	0	0	0	238	0	0	0	0	0	0	false	0	0	0	0	0	0	0	625	0	334	147	0	229	0	0	0	0	0					0	0	0				Professional Fees												
737548	551	0	0	0	CONF	492	0	0	942	376	0	0	0	0	0	false	0	0	0	0	377	0	143	0	0	0	0	0	0	400	0	0	0	0					0	0	0	ATM / Debit Card Fees			Software Maintenance / Support Fees	Officer Salary Cont / Life Insurance											
738013	495	0	0	0	CONF	141	0	0	658	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	836	0	0	0	0	0	0	0	0					0	0	0	ECORP SERVICE CHARGES			APPRAISAL EXPENSES												
738040	1115		249	726	CONF	-55			154	-83		0	0	0	0	false	232	56	0	455	524	106	33	2356	270	2103	300	29	200	822	0	0	0	0					62	14	261	Service Contract Income			Travel Expense	Change in Mortgage Loan Values							adoption of ASU 2016-01				
738143	793	0	0	0	CONF	0	0	0	557	556	0	0	0	0	0	false	0	0	0	0	213	0	0	0	0	606	0	0	0	0	0	0	0	0					0	0	0				FISERV (CORE SOFTWARE VENDOR)	VARIOUS SOFTWARE MAINTENANCE											
738255					CONF							0	0	0	0	false		0	0					242							0	0	0	0											Correspondent Bank Account Charges												
738303	593				CONF							0	0	0	0	false		0	0		750		823	1063				505	684		0	0	0	0																							
738572	0	0	242	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	264	0	0	132	0	0	0	0	0	0	0					0	0	0																
738657	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0					0	0	0																
738769	154	0	424	0	CONF	0	246	0	0	0	0	56	0	0	0	false	0	0	0	0	415	0	0	364	0	1188	0	0	63	361	0	0	0	0					0	0	0		UNDISTRIBUTED NET INCOME - CTH					STOCK OPTION BENEFIT									
739346	27	0	43	16	CONF	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	0	8	0	89	21	0	0	0	37	0	0	0	0	0					0	0	0																
739355	268	0	99	12	CONF	0	0	0	316	8	0	0	0	0	0	false	59	0	0	0	0	0	31	706	120	363	97	27	312	46	0	0	0	0					0	3	0				SOFTWARE MAINTENANCE	ICS FEE											
739560	3950	0	0	0	CONF	600	0	0	0	0	0	0	0	0	0	false	0	0	0	0	2800	0	0	7325	0	2830	0	8924	0	0	0	0	0	0					719	0	0	Income from limited partnership investment															
739832	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	337	574	0	0	0	0	0	0	0	0	0	0					0	0	0									Transfer of other liability for recourse of sold FHLB loans							
740249	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	14	0	0	0	0	0	319	0	0	0	0	0	0	0	0	0	0					0	0	0												Adoption of ASU 2016-01				
741068	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	496	0	294	0	0	0	0	0	0	0	0					0	0	0																
741152	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	121	115	0	0	0	0	0	0	0	0	0	0					0	0	0																
741330	1511				CONF	1822			708	2748	-1620	5000	0	0	0	false		0	0		367		184	1907			545	680		835	0	0	0	0								INTERCHANGE FEES			RISK MANAGEMENT INSURANCE	SOFTWARE MAINTENANCE	DEFERRED LOAN EXPENSE	Capital Contribution from Shareholder									
741358	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
741648	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0					0	0	0											In December 2019, the Board of Directors along with the Arkansas State Bank Department approved the conversion of the $500,000.00 that the Bank had in Perpetual Preferred Stock to Common Stock which would have made the Bank's total Perpetual Preferred Stock $0.00 and the total Common stock $775,000.00.  At the same time, the Bank''s Common Stock was restructured which provided for 20,000 shares of outstanding stock at a par value of $1.00 which left the total value of Common Stock at $20,000.00.  The remaining $755,000.00 was then transferred to Common Stock Surplus which raised the Common Stock Surplus Balance from $559,000.00 to $1,1314,000.00.					
741844	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	8	0	0	0	0	0	192	0	131	0	0	0	0	0	0	0	0					0	0	0												Adjustment for ASU 2016-01 Equity Securities				
741956	0	0	48	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	-34	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0					0	0	0												To correct prior year's income tax provision				
741974	137	0	0	0	CONF	0	0	0	193	0	0	0	0	0	0	false	0	0	0	0	0	0	0	355	0	0	0	0	0	192	0	0	0	0					0	0	0				State Franchise Tax												
742056	0	0	124	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	263	343	0	0	0	0	0	0	0	0	0	0					0	0	0																
742355	47	0	20	0	CONF	0	0	0	0	0	0	0	0	0	0	false	41	0	0	4	65	12	26	275	65	185	0	0	0	0	0	0	0	0					0	0	0																
742542	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	220	0	132	0	0	0	0	0	0	0	0					0	0	0																
742636	0	0	185	143	CONF	266	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0					0	0	0	Termination fee River Road															
742944	208		103	42	CONF							0	0	0	0	false	47	0	0	22	249	22	12	697	40	206	106		149	46	0	0	0	0					13	8	25																
743679	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	629	0	744	0	0	0	0	0	0	0	0					0	0	0																
743950	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
744238	307	0	49	50	CONF	26	4	0	1283	106	36	0	0	0	0	false	96	0	0	45	172	33	29	1714	128	843	250	31	310	166	0	0	0	0					0	28	37	Miscellaneous customer fees	Loan collection income		Intercompany Exepenses	Loan colletion expenses	Charitable contributions										
744256	451	0	0	0	CONF	165	0	0	0	0	0	58	0	1233	0	false	0	0	0	0	0	0	0	184	228	419	235	261	410	148	0	0	0	0					205	0	0	DATA PROCESSING						Deferred Stock Comp		December 31, 18 balance reported on SFB Call report for line1							
744854	0	0	252	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	504	0	0	179	0	0	254	0	0	0	0					0	0	0																
745150	31	0	6	0	CONF	1	0	0	33	0	0	0	0	0	0	false	3	0	0	2	0	2	2	61	5	39	11	0	28	11	0	0	0	0					1	0	6	Other Income			Other Expense												
745347	0	0	0	0	CONF	127	0	0	195	0	0	0	0	0	0	false	0	0	0	0	0	0	0	293	0	0	0	0	0	0	0	0	0	0					0	0	0	NET MERCHANT & ATM FEES			MANAGEMENT FEES												
746157	181	0	60	0	CONF	0	0	0	0	0	0	0	0	0	0	false	26	0	0	23	0	13	2	267	24	176	10	26	103	61	0	0	0	0					12	35	0																
746223	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	291	0	0	1829	0	558	0	334	0	0	0	0	0	0				0	0	308	0																
746429	0	0	0	0	CONF	204	0	0	414	0	0	0	0	0	0	false	0	0	0	0	252	0	859	377	0	0	0	0	0	762	0	0	0	0					0	0	0	Origination Fees - Secondary Market Mortgage Dept			Item Processing Expenses												
746513	275	0	98	168	CONF	0	0	0	703	44	0	0	0	0	0	false	113	0	0	84	74	41	144	867	142	1126	86	30	132	438	0	0	0	0					0	68	77				FRANCHISE TAX	FEDERAL RESERVE CORRESPONDENT FEES											
746755			128		CONF				149			0	0	0	0	false		0	0					319		260			217	128	0	0	0	0											Loan Guarantee Fees												
746942	40	0	16	14	CONF	5	0	0	87	3	0	0	0	0	0	false	18	0	0	3	0	5	37	286	21	0	47	35	0	24	0	0	0	0					0	11	20	MISC INCOME, CASH LONG/SHORT, REFERRAL FEE INCOME			IDOB,DONATIONS,SC,MISC EXP,ACCT LOSS,MILEAGE,MEALS	SMALL ASSET PURCH,UNION INS DUES/EDU/ADV/SC/FEES											
746979	21		123	3	CONF	64			35	26	9	0	0	0	0	false	18	0	0	5		4		371	32	42	94	68		53	0	0	0	0					2		15	Fees on Other Services			Supervisory/Regulatory Exam Fees	Service Charges on Bank Accounts	Insurance Premiums (W/C)										
747051	0	0	0	0	CONF	0	0	0	0	0	0	700	0	0	0	false	0	0	0	0	0	0	0	158	0	153	0	0	0	258	0	0	0	0					0	336	0							Capital Injection									
747257	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	563	0	0	123	0	0	0	0	0	0	0					0	0	0																
748254	0	0	103	0	CONF	0	0	0	231	0	0	0	0	0	0	false	0	0	0	0	133	0	481	0	0	0	0	0	299	0	0	0	0	0					0	0	0				Computer & Online Banking												
748357	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
748441	68	0	99	42	CONF	0	0	0	0	0	0	0	0	0	0	false	14	0	0	1	0	18	53	428	61	0	47	7	2	69	0	0	0	0					0	6	0																
748964	126	0	89	3	CONF	24	0	0	236	0	0	0	0	0	0	false	69	0	0	12	175	30	39	769	144	10	182	23	53	39	0	0	0	0					0	0	0	Exchange Fees			Debit Card Expense												
749242	11605				CONF	13837			12146			0	0	0	0	false		0	0		6190			19679		15352		4983		5268	0	0	0	0								Mortgage loan fees			Software support fees												
749635	538	0	0	0	CONF	1716	0	0	0	0	0	0	0	0	0	false	0	0	0	0	437	0	0	1185	0	712	0	0	659	0	0	0	0	0					0	0	0	Gain from termination of Alabama Loan Guarantee Program															
749840	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
749943	0	0	68	0	CONF	113	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	70	0	72	0	0	0	0	0	0	0					0	0	0	shazam service charge															
749952	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0					0	0	0																
750051	24	137	27	72	CONF	0	0	0	114	0	0	0	0	0	0	false	45	0	0	12	0	65	3	328	33	187	36	51	99	87	0	0	0	0					17	244	31				Mortgage Closing Fees												
750127	0	0	144	254	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	836	0	0	177	0	0	0	0	0	0	0					0	127	0																
750154	26	0	146	53	CONF	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	176	17	57	836	26	0	147	24	325	200	0	0	0	0					9	25	28																
750239	0	0	0	0	CONF	0	185	134	0	0	0	0	0	0	0	false	0	0	0	0	0	442	0	2631	0	771	0	916	0	0	0	0	0	0					0	0	0		Merchant fees	Ofiice Banker fees													
750341	276	0	0	262	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	175	0	0	1381	0	783	0	0	477	0	0	0	0	0				0	0	0	0																
750444	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
750846	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0					0	0	0																
751254	134	24	30	4	CONF	0	0	0	0	0	0	0	0	0	0	false	24	0	0	13	0	10	10	428	105	199	42	63	159	37	0	0	0	0					4	21	27																
751656	1291	20	123	80	CONF				6274	1857		0	0	0	0	false	465	0	0	380	1289	172	307	130	497	2828	276	174	872	544	0	0	0	0					212	390	108				Holding Company Expenses	Computer Hardware Software Maintenance											
751852	79	46	26	160	CONF	479	4155	3750	33	101	387	0	0	0	0	false	41	0	0	6	70	7	4909	1224	61	719	685		449	64	0	0	0	0								BANK ENTERPRISE AWARDS	NMTC INCOME	CAPITAL MAGNET FUND	OREO EXPENSE	NMTC EXPENSE	CAPITAL MAGNENT FUND EXPENSE										
752644	174	0	193	62	CONF	0	0	0	64	0	0	0	0	0	0	false	76	0	0	9	108	15	236	352	143	0	108	0	1	0	0	0	0	0					0	93	0				Directors Retirement												
752831	0	0	177	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	139	0	338	156	0	177	0	0	0	0	0					0	0	0																
753052	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
753324	868	0	0	0	CONF	486	0	0	666	0	0	0	0	0	0	false	0	0	0	0	0	0	2431	1275	0	380	0	0	1075	0	0	0	0	0					0	0	0	Service Release Premiums			Bank Franchise Tax												
753641	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0					0	0	0																
753856	16	0	0	8	CONF	0	0	0	18	0	0	0	0	0	0	false	0	0	0	0	0	3	0	78	5	40	16	12	35	6	0	0	0	0					1	0	0				State Exam												
