"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJ447	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
785857	48	0	82	0	CONF	0	0	0	34	46	24	0	0	0	0	false	70	0	0	0	0	0	647	504	78	0	0	0	0	392	63	0	0	0	0	0	21	164	0				Subscription	Travel & Auto	Credit Card Machine										
785923	530	0	0	0	CONF	583	0	0	251	826	716	0	0	0	0	false	253	0	0	0	553	136	382	586	331	0	1606	239	0	572	559	0	0	0	0	0	0	0	0	Service Charges from Bank Holding Company			Prepayment Penalty FHLB Advance	Ohio Franchise Tax	Outside Services										
785932	0	0	137	187	CONF	0	0	0	502	108	0	0	0	0	0	false	0	0	0	0	0	0	0	542	0	0	475	0	0	325	148	0	0	0	0	0	0	0	0				OTHER OUTSIDE SERVICES	LOAN & COLLECTION EXPENSE											
785950	136	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	280	0	0	271	0	0	184	0	0	0	0	0	0	0	115	0																
786210	237	0	0	0	CONF	361	0	0	481	1197	171	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	1072	0	0	0	240	0	0	0	0	0	0	0	0	Invest. Life Ins. Int. Inc. (1)			FIS/NYCE ATM/Debit Card Expense	Bank Deposit Tax	Director/Committee Fees					Continuance of RI-E 2. q. Dues & Subscriptions 168 r. Internet Banking Expense 203 s. Item Processing Expense FIS 195 t. Legal/Acct./Prof. Fees 271					
786256	5	0	38	44	CONF	4	0	0	0	0	0	0	0	0	0	false	5	0	0	5	0	2	0	85	6	0	47	14	0	37	29	0	0	0	0	0	0	1	0	cashier checks & travel card fees															
786274	2392	0	0	0	CONF	4467	2293	1297	12241	2891	1914	0	0	0	0	false	0	0	0	0	363	0	513	2350	0	0	501	0	2053	0	0	0	0	0	0	0	0	0	0	Homeowner Documentation Certification Fees	Merchant Commissions	Interest Rate Swap Fees	Intercompany Services Expense	Software Expenses	Travel Expenses										
786340	0	0	0	0	CONF	0	0	0	252	103	0	0	0	0	0	false	0	0	0	0	0	0	182	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0				taxes	debit/credit card ext							0				
786443	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
786555	166	0	27	17	CONF	0	0	0	293	232	0	4000	0	0	0	false	42	0	0	6	99	16	1	185	62	0	151	26	74	3	81	0	0	0	0	0	4	64	0				Software License and Maintenance	Other Outside Services		Parent Holding Company Investment									
786612	308	0	260	28	CONF	241	0	0	134	606	161	0	0	0	0	false	140	0	0	0	199	0	100	241	180	0	621	145	176	330	420	0	0	0	0	0	0	0	0	MERCHANT FEES			LOAN COLLECTION COSTS	PA BANK SHARES TAX	E-BANKING COSTS										
786733	159	0	0	0	CONF	597	0	0	267	163	0	0	0	0	0	false	0	0	0	0	123	0	0	530	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	ATM & debit card fees			ATM & debit card fees	Provision for other real estate owned											
786742	106	241	102	12	CONF	2504	115	0	178	298	0	0	0	0	0	false	68	0	0	0	0	0	0	518	63	0	346	0	493	154	100	0	0	0	0	0	0	123	101	ALLLOTMENT FEES	OTH LOAN ORIG FEES		ADMIN COST FIRSTNET	FRANCHISE TAX											
786948	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
787141	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
787253	0	115	429	902	CONF	0	0	0	472	610	0	0	0	0	0	false	0	0	0	0	543	115	177	3985	0	0	677	540	2453	0	0	0	0	0	0	0	120	0	0				Travel and Entertainment	Other Loan Expenses											
787459	135	0	119	45	CONF	42	2740	0	27	12	32	0	0	0	0	false	21	0	0	0	14	5	0	313	38	0	0	36	27	0	45	0	0	0	0	0	1	0	0	LEASE INCOME	GAIN ON DISPOSITION		INSURANCE AND SURETY BOND	AUTO	EDUCATIONAL										
787842	52	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	25	0	0	0	81	0	0	209	0	0	96	0	0	39	0	0	0	0	0	0	12	7	46																
788559	0	0	0	0	CONF	0	0	0	0	0	0	3312	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							Capital injection to fund Alta Vista purchase									
788652	138	0	0	0	CONF	0	0	0	116	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0				Software licenses and annual fees												
788773	122	0	37	4	CONF	23	31	39	65	34	0	0	0	0	0	false	80	0	0	0	0	0	0	361	73	0	0	85	2	27	30	0	0	0	0	0	7	19	35	Rent received from insurance agency	Management fee received from holding company	Fees for services to customers	Regulator Assessment Expense	Correspondent bank fees											
789051	24	0	31	0	CONF	0	0	0	0	0	0	0	0	0	0	false	13	0	0	0	13	0	0	50	12	0	0	38	0	-6	6	0	0	0	0	0	0	0	0																
790150	36	0	39	10	CONF	0	0	0	4	19	0	0	0	0	0	false	32	0	0	0	0	0	0	209	26	0	0	34	32	0	63	0	0	0	0	0	1	78	0				loan expense	travel & entertainment											
790271	147	0	513	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	149	0	0	697	0	0	295	193	0	236	0	0	0	0	0	0	0	0	0																
790534	0	0	0	461	CONF	265	166	0	2411	0	0	0	0	0	0	false	0	0	0	0	228	0	0	2537	0	0	0	492	0	0	376	0	0	0	0	0	1398	0	427	FOREIGN EXCHANGE INCOME	CERTEGY REBATE INCOME		PROFESSIONAL AND CONTRACT SERVICES												
790543	0	0	0	0	CONF	0	0	0	0	0	0	0	0	-8161	0	false	0	0	0	0	0	0	0	176	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0									Push down purchase accounting adjustment							
790703	193	0	0	0	CONF	437	240	0	100	155	0	0	0	0	0	false	126	0	0	0	152	0	0	918	128	0	308	185	0	263	0	0	0	0	0	0	0	151	0	Data processing services	Equity and Insurance Commission		Loan origination costs	Supplemental pension											
790721	1267	0	286	0	CONF	1027	277	-247	696	546	254	0	0	0	0	true	0	0	0	0	478	102	171	498	0	0	0	0	581	0	633	0	0	0	0	0	0	0	0	Income and Fees from Debit Cards	Subsidiary Gross Income - EVBFS	Losses on Housing Equity Funds	Bank Franchise Tax	Internet Banking Expense	Collections and Repo Expense					Income from Southern Trust Mortgage, LLC - $140K					
790918	256	0	261	0	CONF	844	458	0	566	491	490	0	0	0	0	false	170	0	0	0	490	0	122	417	0	0	0	268	0	0	215	0	0	0	0	0	0	183	0	ATM and Debit Card Interchange Fees	Gains from Life Insurance Proceeds		Pennsylvania Shares Tax	Software Maintenance, Disaster Recovery, and Depreciation Expense	ATM and Debit Card Loss Expense										
790972	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	214	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0																
791072	225	0	47	0	CONF	0	0	0	131	0	0	0	0	0	0	false	0	0	0	0	31	0	73	44	45	0	0	67	0	0	140	0	0	0	0	0	0	0	0				Loan Processing Fees												
791353	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
791746	17	0	23	0	CONF	5	0	0	36	10	15	0	0	0	0	false	8	0	0	0	0	4	3	0	12	0	0	28	0	0	0	0	0	0	0	0	1	0	0	Miscellaneous Income			Miscellaneous Expense	Mileage & Auto Expense	Software Maintenance Agreements								N/A	N/A	
791821	76	0	228	137	CONF	0	0	0	0	0	0	0	0	0	0	false	54	0	0	3	153	38	120	190	66	0	70	127	372	67	42	0	0	0	0	0	0	0	0																
791942	27	0	23	0	CONF	0	0	0	69	37	30	0	0	0	0	false	23	0	0	0	48	12	13	106	34	0	50	14	0	9	11	0	0	0	0	0	5	36	0				Misc. Outside services	Res. for Risk	charitable contributions										
792248	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
792453	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
792640	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	66	57	0	67	0	26	0	0	0	0	0	0	0	0	0	0																
792659	62	0	22	4	CONF	0	0	0	53	101	41	0	0	0	0	false	32	0	0	1	0	14	28	0	41	0	156	126	37	98	26	0	0	0	0	0	5	0	0				Internet Banking/Fundsxpress Fees	Service Contracts	Correspondent Bank Charges										
793571	28	0	273	85	CONF	350	0	0	93	0	0	0	0	0	0	false	40	0	0	12	207	27	19	565	187	0	103	175	429	91	86	0	0	0	0	0	5	0	57	2014 Fraud Loss Recovery			Loan Expenses												
794149	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	312	0	0	0	0	131	0	145	0	0	0	0	0	0	0	0	0																
794336	0	0	0	0	CONF	0	0	0	364	0	0	0	0	0	0	false	0	0	0	0	0	0	118	837	0	0	0	439	0	0	202	0	0	0	0	0	0	0	0				Insurance and Bonds												
794345	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Corresponding Bank Fees	Telephone Expense											
794475	0	0	72	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	78	56	0	0	65	37	0	27	0	0	0	0	0	0	0	0																
794608	478	0	0	0	CONF	0	0	0	244	194	155	0	0	0	0	false	0	0	0	0	242	55	275	1193	0	0	461	338	0	326	196	0	0	0	0	0	0	0	0				Maintenance/Software	Foreclosed Property Expense	Armored Car/Courier Service										
794653	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
795249	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
795548	127	0	16	0	CONF	0	0	0	0	0	0	0	0	0	0	false	17	0	0	0	0	21	22	441	48	0	156	62	0	36	35	0	0	0	0	0	7	0	0																
795959	137	0	97	125	CONF	0	0	0	50	24	23	0	0	0	0	false	18	0	0	0	82	0	97	0	54	0	0	0	87	0	0	0	0	0	0	0	0	0	21				DEBIT CARD LOSSES	SERVICE CHARGES	SUBSCRIPTIONS										
795968	5076	0	0	0	CONF	2873	6430	3764	3519	3014	2666	0	0	0	0	true	7325	0	0	0	5009	0	7216	11543	2157	0	11148	0	4650	0	0	0	0	0	0	0	0	0	0	Charges to Merchants	Gain (Losses) on Non-Trading Derivatives	Credit Card Commissions	Mileage Program Expense	Credit Card Expenses	Energy Tax Credit Partnership Amortization					RI-E 1. Mileage Program Fees of $1,985 and Service Charges on Foreign Deposit Accounts of $2,396.					
796152	75	0	137	25	CONF	44	0	0	0	0	0	0	0	0	0	false	34	0	0	9	80	16	62	448	39	0	414	63	203	201	125	0	0	0	0	0	0	0	45	OTHER EARNINGS															
796451	5	6	29	31	CONF	0	0	0	0	0	0	0	0	0	0	false	80	0	0	0	0	23	430	4	75	0	0	45	0	199	111	0	0	0	0	0	14	4	0																
796572	273	0	0	72	CONF	135	0	0	148	136	819	0	0	0	0	false	130	0	0	52	0	54	12	779	111	0	1033	243	454	69	91	0	0	0	0	0	0	0	0	MNGMT FEES			CONTRIB TO CHARITY	OTHER OPERATING	SOFTWARE EXPENSE										
796657	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	390	0	0	527	0	0	400	0	0	0	0	0	0	0	0	0																
797140	176	0	90	7	CONF	0	0	0	254	52	0	0	0	0	0	false	69	0	0	2	149	17	13	356	38	0	299	59	202	222	119	0	0	0	0	0	30	0	0				Software	Training & Education											
797467	807	0	517	0	CONF	198	114	0	3762	733	0	0	0	0	0	false	0	0	0	112	865	0	0	1499	0	0	1734	1028	2356	0	0	0	0	0	0	0	147	0	0	Recoveries on fully charged off acquired loans with no book value at acquisition	Farmer Mac referral fees		Other general operating costs	Reg E Claims											
797775	687	112	654	341	CONF	0	0	0	360	0	0	0	0	0	0	false	0	0	0	0	0	0	0	956	0	0	0	416	0	0	472	0	0	0	0	0	0	0	0				Donations and Contributions												
798277	83	0	188	16	CONF	0	0	0	336	0	0	33	0	0	0	false	25	0	0	5	51	0	22	149	70	0	96	62	6	83	122	0	0	0	0	0	0	0	48				mortgage expense			ESOP									
798512	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
799359	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
799612	408	0	382	0	CONF	201	166	0	437	475	644	2000	0	0	0	false	0	0	0	0	1035	0	235	569	0	0	1294	753	501	0	521	0	0	0	0	0	193	0	0	Electronic Banking Fees	Other Fee Income		Business Development	Software Maintenance	Merger Costs	Capital Contribution									
799751	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	225	231	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0																
799854	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	193	174	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0																
799939	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
799948	126	0	0	164	CONF	0	0	0	118	0	0	0	0	0	0	false	0	0	0	0	0	0	169	234	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0				Service Fees												
800134	0	0	102	0	CONF	0	0	0	0	115	0	0	0	0	0	false	0	0	0	0	114	0	0	309	0	0	213	119	0	132	0	0	0	0	0	0	0	0	0					OTHER SERVICES											
800442	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
800479	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
800657	4682	0	0	0	CONF	1520	1257	0	4523	2950	2696	0	0	0	0	false	0	0	0	860	4064	648	650	9926	0	0	9046	0	2060	3116	0	0	0	0	0	0	0	0	0	credit card fees	Service Fees - Affiliates		Affiliate service fees	Lending expense	Other expenses	Capital contribution by parent holding company									
800853	0	0	0	0	CONF	0	0	0	154	0	0	0	0	0	0	false	0	0	0	0	129	0	0	193	0	0	344	111	0	0	0	0	0	0	0	0	0	0	0				DEBIT CARD CHARGES												
801047	70	0	162	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	145	0	0	475	0	0	128	97	262	0	120	0	0	0	0	0	0	106	0					0											
801056	16	0	16	1	CONF	13	0	0	0	0	0	0	0	0	0	false	28	0	0	0	34	8	10	177	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	misc income															
801654	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	113	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
802866	0	0	0	0	CONF	18414	18791	8355	57472	21763	7858	-20000	0	-2365	0	false	0	0	0	0	0	0	0	6339	0	0	57055	0	0	0	6488	0	0	0	0	0	0	0	0	Letter of Credit Fees	Commitment Fees	Merchant Card - Service Fee Income	Professional Services	Computer Software Maintenance	Software Depreciation	Capital Contribution to Parent Company		FX Adjustment			Adoption of Low Income Housing Tax Credit Fund				
803256	45	0	53	6	CONF	18	0	0	14	14	6	0	0	0	0	false	22	0	0	1	0	1	5	98	27	0	33	26	1	37	20	0	0	0	0	0	3	4	12	Fees			Loan Collection Expense	Books, Periodicals, Dues	Debit Card Loss										
803265	15	1	47	6	CONF	2	0	0	0	0	0	0	0	0	0	false	9	0	0	0	8	3	5	34	17	0	51	43	12	1	8	0	0	0	0	0	2	8	16	EXCHANGE															
803649	255	0	32	29	CONF	32	0	0	137	72	40	0	0	0	0	false	68	0	0	16	0	29	0	610	75	0	410	100	33	125	20	0	0	0	0	0	15	11	52	Trust fees			Conributions	Fraud and operational losses	Software amortization										
803658	22	0	2	0	CONF	38	0	0	0	0	0	0	0	0	0	false	14	0	0	3	109	4	0	6	12	0	46	25	0	30	7	0	0	0	0	0	0	0	0	Loan Participation Legal Fees Recovered															
803957	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
804150	10	0	11	3	CONF	0	0	0	0	0	0	0	0	0	0	false	10	0	0	0	0	0	0	0	10	0	0	6	8	0	12	0	0	0	0	0	0	0	9																
804338	416	224	205	215	CONF	961	116	0	0	0	0	500	0	0	0	false	0	0	0	0	0	0	0	589	146	0	0	209	933	0	0	0	0	0	0	0	0	395	0	MISC LOAN FEES	FHLBC DIVIDENDS					CAPITAL CONTRIBUTION FROM HOLDING COMPANY									
804374	183	0	102	0	CONF	0	0	0	262	254	104	0	0	0	0	false	0	0	0	0	114	0	0	440	0	0	137	0	0	0	114	0	0	0	0	0	0	0	0				Bank share tax	Loan expense	Employee expense										
804422	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Taxes												
804758	54	0	38	21	CONF	6	0	0	14	0	0	0	0	0	0	false	7	0	0	1	0	1	35	204	30	0	0	14	12	26	9	0	0	0	0	0	3	32	15	Sweep Fees			Mortgage Loan Expense												
804815	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
804860	0	0	0	0	CONF	0	0	0	382	0	0	0	0	0	0	false	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Data Processing Conversion Accrual												
804963	35050	0	0	0	CONF	19748	12021	8952	22733	101333	31856	0	0	0	0	false	0	0	0	0	20939	0	4469	37198	0	0	63677	0	0	0	10908	0	0	0	0	0	8893	0	0	Miscellaneous servicing fees	Standby letters of credit and trade fees	Merchant services revenue	Business development	Outside services	Depreciation expense on software										
805045	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
805250	0	0	0	103	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	173	0	0	153	112	0	0	0	0	0	0	0	0	0	0	0																
805335	0	0	0	0	CONF	0	0	0	0	123	0	0	0	0	0	false	0	0	0	0	0	0	0	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Amort prem Securities	Director's Deferred Comp											
805447	7	16	7	8	CONF	0	0	0	41	0	0	0	0	0	0	false	13	0	0	0	0	4	15	13	9	0	16	4	0	5	5	0	0	0	0	0	1	60	0	OREO expense	Insurance		Insurance												
805670	0	0	0	135	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0																
805755	123	0	34	82	CONF	222	0	0	104	118	0	0	0	0	0	false	115	0	0	30	0	77	511	0	182	0	0	70	37	167	174	0	0	0	0	0	15	91	143	Secondary Market Income			Exam Fees	Donations											
805876	110	0	133	0	CONF	0	0	0	0	-110	0	0	0	0	0	false	0	0	0	0	104	0	0	318	102	0	122	0	217	108	0	0	0	0	0	690	0	0	0					FAS91 Contra Exp.											
806154	0	0	0	0	CONF	580	0	0	121	0	0	0	0	0	0	false	0	0	0	0	148	0	0	0	0	0	0	0	0	342	0	0	0	0	0	0	0	0	0	VANTIV VISA ATM			Compromised Card Losses												
806220	135	0	56	6	CONF	214	0	0	0	0	0	0	0	0	0	false	9	0	0	3	0	12	64	133	25	0	129	70	11	103	121	0	0	0	0	0	10	13	33	Income- SBA/USDA loans															
806378	2292	0	0	0	CONF	3273	0	0	1295	377	0	224	0	0	0	false	537	0	0	431	1387	0	0	2059	692	0	3584	576	0	0	367	0	0	0	0	0	0	0	0	Derivative Trading Revenue			Debit Card Processing	OCC Assessment		Amortization of stock compensation		Reclassify unfunded commitments allowance							
806846	608	40	180	297	CONF	0	0	0	439	160	58	0	0	0	0	false	192	0	0	0	45	38	35	1223	261	0	677	259	258	397	887	0	0	0	0	0	0	0	0				TRAVEL	CHARITABLE CONTRIBUTIONS	CORRESPONDENT BANK FEES										
806958	99	34	0	0	CONF	261	100	0	151	75	0	0	0	0	0	false	74	0	0	31	0	0	310	0	96	0	26	0	0	128	123	0	0	0	0	0	0	0	0	Secondary Market origination fee	Loan servicing fees		Computer/Software Exp	Donations											
807272	224	0	126	114	CONF	695	0	0	171	367	0	20	7500	0	0	true	109	0	0	0	198	42	82	1035	148	0	2	184	278	0	210	0	0	0	0	0	22	28	76	Valley Title Revenue - Subsidiary			Technology Maintenance	Conversion Expense - FSG Branch Acquisition		Dividend on Unallocated ESOP Shares	Dividend down from Athens Bancshares (holding company)			RI-E 5 continued: Included in RI-A.11. - $73k Quarterly Restricted Stock and Stock Option Posting					
807348	0	0	0	0	CONF	120	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orig fees on sold loans															
807432	0	0	57	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	149	0	0	177	54	0	0	0	0	0	0	0	0	0	0	0																
807656	80	0	151	15	CONF	23	21	0	113	167	38	0	0	0	0	false	60	0	0	0	0	26	96	331	107	0	425	0	0	363	49	0	0	0	0	0	26	6	0	Gift Card Fee Income	Merchant CC Processing Fees		Service Contracts	Professional Services	Charitable Contributions										
807946	54	0	15	0	CONF	15	0	0	0	0	0	1000	0	0	0	false	5	0	0	0	0	2	11	139	27	0	28	58	0	0	10	0	0	0	0	0	1	0	0	Bank Owned Life Insurance Investment Income			EXPENSES PAID TO 3RD PARTY DATA PROCESSOR, CSI.			Loan to the holding company for a capital injection									
807955	952	0	399	0	CONF	136	0	0	278	0	0	0	0	0	0	false	0	0	0	0	0	0	0	2501	0	0	1325	520	323	0	0	0	0	0	0	0	0	0	0	VISA and MC fees			Meals and entertainment												
808176	9242	0	0	0	CONF	2423	3321	0	45981	7528	4811	0	0	-1240	-2045	false	0	0	0	0	3918	0	2660	17785	0	1309	16655	0	0	4657	5285	0	0	0	0	0	0	0	0	INVESTMENT INCOME - TAX CREDITS	COMMERCIAL LOAN OTHER INCOME		TOTAL ALLOCATED EXPENSES	CREDIT & OTHER LOAN RELATED EXPENSES	TRAVEL & ENTERTAINMENT			Adjustment attributable to FDIC loss share arrangements	Transfer of balance to OREO and other						
808260	930	0	371	621	CONF	550	472	2925	342	0	1136	840	0	0	0	true	292	0	0	0	1615	0	0	0	283	0	2032	0	639	760	413	0	0	0	0	0	0	0	0	Dividend Income	Operational Support Income	Non-Qual Plan Income	Contributions	Other Staff Expenses	CRA Low Inc Housing Amortization	Capital Contribution				2.O TTL Contribution- 269					
808345	0	29	0	63	CONF	0	0	0	0	0	0	0	0	0	0	false	0	-197	0	0	59	0	0	163	0	0	29	73	0	31	86	0	0	0	0	0	0	50	0												FIXED ASSETS ERROR				
808354	31	0	0	3	CONF	0	0	0	0	0	0	0	0	0	0	false	10	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0																
808448	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
808653	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
809070	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
809276	185	0	0	883	CONF	149	0	0	151	0	0	0	0	0	0	false	0	0	0	0	0	0	0	430	271	0	0	240	0	0	154	0	0	0	0	0	0	0	0	Recovery of Charged Off Loans			Dues and Subscriptions												
809379	24	0	54	4	CONF	0	0	0	12	31	20	0	0	0	0	false	10	0	0	0	0	4	26	112	22	0	0	51	0	10	13	0	0	0	0	0	0	0	0				State Assessment	Franchise Tax	Charitable Contributions										
809539	20	0	12	21	CONF	0	0	0	450	0	0	0	0	0	0	false	29	0	0	24	0	19	73	514	4	0	0	74	34	0	47	0	0	0	0	0	11	78	33				NASHVILLE HOLDING COMPANY EXPENSE												
809650	112	0	50	25	CONF	141	0	0	0	0	0	0	0	0	0	false	34	0	0	0	0	0	201	424	37	0	0	106	146	15	113	0	0	0	0	0	0	0	0	Loan Administration Fees															
809678	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				General OCC Assessment												
809771	225	0	302	5	CONF	-678	169	0	178	224	157	0	0	0	0	false	187	0	0	0	0	0	0	958	212	0	0	52	0	0	91	0	0	0	0	0	0	0	0	OTHER NON-TAXABLE INCOME	MISC OPERATING INCOME		CASH MANAGEMENT EXPENSE	CHARITABLE CONTRIBUTIONS	OTHER OPERATING EXPENSE										
809856	26	0	63	0	CONF	7	2	0	7	24	32	0	0	0	0	false	6	0	0	0	50	10	3	42	8	0	0	28	0	1	5	0	0	0	0	0	0	0	10	Wire Fees   4M                              Exchange  3M	Letter of Credit Fees   2M		State Bank Assessment 7M	Travel & Entertainment 10M / Education & Association Dues 14M	Miscellaneous Expense 22M / Internet Banking 10M										
809940	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
810544	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	152	304	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0																
810553	0	0	0	0	CONF	0	0	0	145	0	0	0	0	0	0	false	0	0	0	0	0	0	0	123	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0				Debit Card Expense												
810777	984	0	286	788	CONF	222	50	508	614	1566	0	0	0	0	0	false	480	0	0	0	874	48	217	1467	272	0	2399	341	0	1127	129	0	0	0	0	0	5	0	1050	Low Income Housing	Commission Life Insurance	Miscellaneous Fee Income	Employee Training Dues & Other	Software Maint & Subscr											
