"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK178	RCFDK179	RCFDK180	RCFDK181	RCFDK182	RCFDK183	RCFDK184	RCFDK185	RCFDK186	RCFDK192	RCFDK193	RCFDK194	RCFDK273	RCFN5513	RCFNK260	RCFNK290	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK178	RCONK179	RCONK180	RCONK181	RCONK182	RCONK183	RCONK184	RCONK185	RCONK186	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONK273	TEXT4087	
14977																																											0	49	0	0	98	false	0	0	0	49	0	0	531	0	0	0	false	0	0	0	4	49	24	21	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
16458																																											0	106	0	0	229	true	0	106	0	0	0	0	2001	1	0	0	true	0	229	0	0	0	0	0	0	229	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.douglascountybank.com	
16551																																											718	3611	0	0	7000	true	718	2049	0	951	0	611	42	0	0	0	false	0	0	0	0	2000	0	5000	7000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.northviewbank.com	
16748																																											401	22	0	401	0	true	0	0	0	22	0	0	1383	2	401	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.esbanc.com	
16944																																											0	415	0	0	0	true	0	0	0	174	0	241	895	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.wmsbank.com	
16953																																											0	0	0	0	0	true	0	0	0	0	0	0	157	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fsbfertile.com	
17110																																											0	0	0	0	0	false	0	0	0	0	0	0	2781	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.haverfordquality.com	
17147																																											9152	19425	104029	532	247899	true	8620	8952	0	2430	4144	3899	3781	2	532	0	true	0	0	0	104029	2760	52000	9975	0	79135	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.firstmerchants.com	
17259																																											0	109	0	0	3500	true	0	0	0	109	0	0	658	1	0	0	false	0	0	0	0	500	0	3000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fnbmarlow.com	
17464																																											3805	30315	0	0	60000	true	3805	19555	0	4635	891	5234	521	0	0	0	true	0	0	0	0	35000	0	25000	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.botc.com	
17950																																											0	1051	0	0	62	true	0	0	0	318	0	733	807	1	0	0	false	0	0	0	62	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bankofbridger.com	
18050																																											568	1970	10	0	530	true	568	0	0	279	0	1691	4442	3	0	0	true	0	0	0	10	128	189	203	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fnbbastrop.com	
18135																																											0	777	5770	0	26095	false	0	0	0	777	0	0	339	0	0	0	true	6505	0	0	5770	1725	2200	16400	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.banksouthcentral.com	
18377																																											0	0	0	0	0	false	0	0	0	0	0	0	148	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.ballysavingsbank.com	
18827																																											1265	2185	0	0	0	true	1265	177	0	772	0	1236	4444	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fmbwpa.com	
18836																																											0	3712	634	0	3094	true	0	1773	298	1350	0	291	3134	1	0	0	false	0	0	0	634	438	164	1858	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.caponvalleybank.com	
18854																																											0	402	0	0	0	true	0	0	0	53	0	349	1768	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WWW.BANK7.COM	
18957																																											0	0	80	0	463	false	0	0	0	0	0	0	170	1	0	0	false	0	0	0	80	60	23	300	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
19356																																											0	1150	0	0	2058	true	0	0	0	50	0	1100	0	0	0	0	false	0	0	0	0	0	0	2058	0	0	0	0	0	418	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.sbtmiami.com	
19730																																											5155	7411	8615	1405	32081	true	3750	4465	0	1109	0	1837	50355	5	1405	0	true	0	0	0	8615	23466	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.standardbanks.com	
19936																																											0	3178	0	0	0	true	0	1161	762	158	0	1097	1591	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.cbkamericus.com	
19972																																											0	0	0	0	0	false	0	0	0	0	0	0	673	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
20053																																											214	406	0	0	1703	true	214	73	0	233	0	100	135	0	0	0	false	0	0	0	785	785	133	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.securityonlinebank.com	
20512																																											0	322	0	0	0	false	0	0	0	0	0	322	1469	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fnbpa.com	
20633																																											0	1732	0	0	6000	true	0	1093	0	464	0	175	5106	2	0	0	false	0	0	0	0	0	1000	0	0	0	0	0	5000	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.mcnbbanks.com	
20857																																											0	0	0	0	6713	true	0	0	0	0	0	0	187	0	0	0	false	0	0	0	320	1261	1290	3842	5406	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.granitefallsbank.com	
21256																																											0	166	0	0	0	true	0	95	0	71	0	0	3	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.statebankofburrton.com	
21359																																											0	84	0	0	297	true	0	0	0	0	0	84	466	2	0	0	false	0	18	0	0	0	0	0	0	18	77	78	124	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.asbgrygla.com	
21630																																											0	77	0	0	4031	true	0	0	0	50	0	27	1832	3	0	0	false	0	0	0	0	966	2399	666	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.thetechebank.com	
21658																																											0	836	0	0	260	true	0	254	212	331	0	39	3584	2	0	0	true	0	145	0	0	115	0	0	0	145	0	0	0	0	145	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.alliancebank.us	
22048																																											0	295	4005	0	14333	true	0	0	0	70	0	225	7578	4	0	0	false	0	454	0	4005	4637	1624	3613	0	454	0	0	0	0	454	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.unionbnk.com	
22356																																											2886	2017	10000	0	20930	true	2886	1263	138	616	0	0	3443	3	0	0	false	0	930	0	10000	0	0	10000	10000	930	0	0	0	0	930	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.firstbankofwyoming.com	
22543																																											0	335	0	0	0	true	0	0	0	335	0	0	1140	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.istatesavingsbank.com	
22552																																											0	330	0	0	635	true	0	146	0	130	0	54	599	1	0	0	true	0	0	0	0	100	0	0	0	535	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.firstsoutheastbank.com	
22730																																											0	215	0	0	0	true	0	0	0	215	0	0	977	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.westunionbank.com	
22936																																											0	11860	2000	0	3623	true	0	5892	0	3002	135	2831	10677	3	0	0	false	0	0	0	2000	0	0	1623	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://fmbnk.com	
22954																																											0	173	500	0	6064	true	0	55	0	0	0	118	427	0	0	0	false	0	0	0	500	2480	1800	1284	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fnbhawley.com	
23045																																											0	190	0	0	0	true	0	0	0	190	0	0	230	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.wmibt.com	
23456																																											0	1068	0	0	17	true	0	328	0	85	0	655	537	0	0	0	false	0	0	0	0	0	0	0	0	0	0	17	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fnbhenning.com	
23504																																											334	0	0	0	0	true	334	0	0	0	0	0	1396	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bridgenb.com	
23540																																											1188	342	0	0	0	true	1188	0	0	342	0	0	2248	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://OswegoCommunitybank.com	
23643																																											0	1940	0	0	0	true	0	1703	0	205	0	32	1371	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.commercial-bank.net	
23755																																											1187	4300	0	1187	3000	true	0	1191	0	1129	785	1195	1844	1	1570	0	true	0	0	0	1000	2000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fn-cb.com	
24006																																											0	133	0	0	0	true	0	0	0	0	133	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.PCSB.com	
24453																																											83	2879	0	0	34206	true	83	2712	0	167	0	0	3222	1	0	0	false	0	0	0	0	0	9000	20000	29000	0	0	0	5206	0	5206	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.rockymountainbank.com	
24659																																											0	185	0	0	0	true	0	0	185	0	0	0	204	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.producestatebank.com	
24668																																											170	294	2000	170	2000	true	0	43	0	139	0	112	2246	2	170	0	false	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.banktexas.org	
24855																																											0	0	0	0	0	false	0	0	0	0	0	0	182	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
24949																																											1441	19647	100	1363	300	true	78	5429	0	1967	0	12251	4984	3	1371	0	true	0	0	0	100	0	200	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.baraboonational.com	
25357																																											0	38	9000	0	9000	true	0	0	0	0	0	38	0	0	0	0	false	0	0	0	9000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.allamericabank.net	
25647																																											0	347	0	0	0	false	0	347	0	0	0	0	679	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.firstsecurebank.com	
26242																																											0	132	0	0	0	true	0	0	0	132	0	0	4777	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fnbmh.com	
26457																																											0	115	0	0	0	false	0	0	0	115	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.lamontecommunitybank.com	
26765																																											410	1941	0	0	0	true	410	1319	0	116	129	377	4327	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.sanb.com	
26859																																											0	8884	0	0	1125	true	0	783	0	2130	0	5971	663	0	0	0	false	0	0	0	514	0	479	132	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://WWW.OMNIBANK.COM	
27548																																											2940	2591	24258	2601	28258	true	339	342	0	1425	0	824	19319	7	3423	0	true	0	0	0	24258	2000	2000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.blackhawkbank.com	
27614																																											0	522	0	0	18005	true	0	0	0	522	0	0	1373	0	0	0	true	0	0	0	6005	7000	5000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.andoverbankohio.com	
27847																																											0	2044	0	0	25299	true	0	0	0	1049	0	995	0	0	0	0	false	0	0	0	0	0	0	0	0	3000	3111	924	18264	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.diamondbanking.com	
28152																																											0	28	0	0	1516	true	0	0	0	0	0	28	2	0	0	0	false	0	0	0	676	340	500	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.statebankofkimball.com	
28255																																											0	1359	0	0	0	true	0	92	0	1183	0	84	1313	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fnbsotx.com	
28349																																											0	3519	0	0	13000	true	0	834	0	84	0	2601	1643	0	0	0	false	0	0	0	11000	2000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.justbankit.com	
28406																																											152	255	0	152	40000	true	0	0	0	255	0	0	0	0	152	0	false	0	0	0	0	10000	10000	20000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.hydeparkbank.com	
28572																																											0	4606	1	0	7011	true	0	278	0	3328	955	45	366	0	0	0	false	0	0	0	1	613	4693	1704	3000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.columbiasavings.com	
28732																																											0	166	0	0	4000	true	0	0	0	0	0	166	1074	2	0	0	true	0	0	0	0	1500	2500	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bankwithpeoples.com	
29104																																											111	0	0	0	120000	true	111	0	0	0	0	0	3932	2	0	0	true	0	0	0	0	5000	0	115000	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WWW.UCNB.COM	
29636																																											123	4557	0	0	68698	true	123	63	1282	2332	0	880	524	0	0	0	false	0	21	0	0	45000	3500	20000	0	21	5	172	0	0	198	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.thecitizensbankphila.com	
29953																																											0	0	362	0	12409	true	0	0	0	0	0	0	2517	1	0	0	false	0	0	0	362	3447	3600	5000	8000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://hsbonline.com	
30052																																											0	132	2000	0	2350	true	0	0	0	132	0	0	11	0	0	0	false	0	0	0	2000	103	0	247	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.amistadbank.com	
30258																																											4290	33246	0	4290	28576	true	0	25608	0	2344	0	5294	3409	2	4290	0	true	0	576	0	5000	20000	0	3000	0	576	0	0	0	0	576	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WWW.THERIVERBANK.COM	
30418																																											0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.collegesavings.com	
30502																																											1294	997	6000	818	85630	true	476	0	0	336	0	661	1001	1	933	0	true	0	0	0	6000	35630	14000	30000	52000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.northwaybank.com	
30650																																											0	4135	5000	0	19000	true	0	1590	0	0	306	2239	178	0	0	0	false	0	0	0	5000	14000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.lcbankmn.com	
30810	9239	196	0	0	17155227	true	9239	704	0	0	0	false	0	3368123	0	0	0	0	0	15406539	749756	0	998932	15989119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					17155227			0	0	196	0	0								0										0		false	false			0	0	0	0	0	0	0	0	0										0	0	0	0	0					www.discovercard.com	
31134																																											0	25	0	0	10000	true	0	25	0	0	0	0	3098	2	0	0	false	0	0	0	5000	0	0	5000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fnbwaynesboro.com	
31255																																											0	144	0	0	10650	true	0	0	0	144	0	0	60	0	0	0	false	0	0	0	0	10000	181	0	10000	469	0	0	0	0	469	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	centralbankhouston.com	
31657																																											0	243	0	0	0	true	0	0	0	47	0	196	371	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fsbbenwheeler.com	
31826																																											0	804	0	0	0	true	0	299	0	276	0	229	525	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.powellvalleybank.com	
31835																																											0	1393	11500	0	14500	false	0	0	1346	22	0	25	4132	3	0	0	false	0	0	0	11500	3000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
32234																																											0	0	0	0	0	true	0	0	0	0	0	0	9186	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fnbclinton.com	
32766																																											0	343	0	0	0	true	0	343	0	0	0	0	180	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.lnbrockwall.com	
33147																																											175	15445	10000	0	15000	true	175	3182	579	6862	2096	2726	1185	1	0	0	false	0	0	0	10000	5000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.farmersbankbly.com	
33259																																											0	57339	0	0	0	true	0	37207	1329	2189	0	16614	2937	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.premierbanks.com	
33268																																											0	26	0	0	0	true	0	26	0	0	0	0	1773	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.roscoestatebank.com	
33754																																											0	0	0	0	0	false	0	0	0	0	0	0	210	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
33839																																											0	0	0	0	0	false	0	0	0	0	0	0	279	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.psbofcolfax.com	
33857																																											49	690	0	0	6845	true	49	690	0	0	0	0	259	0	0	0	false	0	0	0	0	1000	460	5385	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.frontbank.com	
34153																																											0	19915	700	0	1942	true	0	1053	324	88	0	18450	448	0	0	0	true	0	364	0	700	400	0	0	0	364	0	0	478	0	842	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Americanbankmn.com	
34359																																											0	0	0	0	0	true	0	0	0	0	0	0	659	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bankofmarquette.com	
34425																																											0	2709	0	0	15000	true	0	562	0	378	0	1769	3548	2	0	0	true	0	0	0	10000	5000	0	0	10000	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bankoflancaster.com	
34434																																											88	712	0	0	0	true	88	0	0	0	0	712	1370	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bankmagnolia.com	
34452																																											0	285	0	0	0	true	0	0	0	250	0	35	971	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	firstnationalbankparkfalls.com	
34537																																											2501	23702	0	0	50000	true	2501	13037	0	1746	0	8919	6809	4	0	0	true	0	0	0	0	0	0	50000	50000	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.seacoastnational.com	
