"IDRSSD"	RCONHT81	RCONHT82	RCONHT83	RCONHT84	RCONHT86	RCONL191	RCONL192	RCONM288	RIADHT85	
643452						CONF	CONF			
643658	0	0	0	0	0	CONF	CONF	0	0	
644057	0	0	0	0	0	CONF	CONF	0	0	
644141						CONF	CONF			
644646						CONF	CONF			
644776						CONF	CONF			
644842						CONF	CONF			
644954						CONF	CONF			
644963						CONF	CONF			
645157	0	0	0	0	0	CONF	CONF	0	0	
645317	6446	0	6446	0	0	CONF	CONF	0	206	
645465	0	0	0	0	0	CONF	CONF	0	0	
645540						CONF	CONF			
645577						CONF	CONF			
645625	54896	0	55805	12053	0	CONF	CONF	0	1266	
646042						CONF	CONF			
646145						CONF	CONF			
646172						CONF	CONF			
646444						CONF	CONF			
646471						CONF	CONF			
646556	0	0	0	0	0	CONF	CONF	0	0	
646743						CONF	CONF			
646873						CONF	CONF			
646958						CONF	CONF			
647218						CONF	CONF			
647245						CONF	CONF			
647414	0	0	0	0	0	CONF	CONF	0	0	
647432						CONF	CONF			
647759						CONF	CONF			
647777						CONF	CONF			
647955						CONF	CONF			
648130	0	0	0	0	0	CONF	CONF	0	0	
648242	20890	0	22476	529	0	CONF	CONF	0	633	
648251						CONF	CONF			
648345						CONF	CONF			
648550						CONF	CONF			
649342						CONF	CONF			
649632						CONF	CONF			
649874						CONF	CONF			
651121						CONF	CONF			
651149						CONF	CONF			
651158						CONF	CONF			
651354						CONF	CONF			
651448	0	0	0	0	0	CONF	CONF	0	0	
651457						CONF	CONF			
651541						CONF	CONF			
651756						CONF	CONF			
651859	115543		111313	15473		CONF	CONF		2541	
651952	0	0	0	0	0	CONF	CONF	0	0	
652043						CONF	CONF			
652070						CONF	CONF			
652445						CONF	CONF			
652874	1799	187050	460737	192438		CONF	CONF		2015	
652959						CONF	CONF			
652977						CONF	CONF			
653134						CONF	CONF			
653433						CONF	CONF			
653611						CONF	CONF			
653648	7752	4419	14331	404		CONF	CONF	125	251	
653778						CONF	CONF			
653947						CONF	CONF			
654047						CONF	CONF			
654252						CONF	CONF			
654300						CONF	CONF	0		
654542						CONF	CONF			
654579						CONF	CONF			
655530						CONF	CONF			
655660						CONF	CONF			
655839						CONF	CONF			
656032						CONF	CONF			
656247						CONF	CONF			
656359						CONF	CONF			
656377						CONF	CONF			
656470	24098	0	22717	2519	0	CONF	CONF	0	688	
656658						CONF	CONF			
656733	377312	516681	1024446	423367	4254	CONF	CONF	5715	20638	
656779						CONF	CONF			
657178						CONF	CONF			
657271	105023		100539	14870		CONF	CONF		841	
657365	0	0	0	0	0	CONF	CONF	0	0	
657459	12887	0	12407	3546	0	CONF	CONF	0	251	
657758						CONF	CONF			
657954						CONF	CONF			
658072						CONF	CONF			
658474						CONF	CONF			
658924						CONF	CONF			
659341						CONF	CONF			
659453						CONF	CONF			
659556	0	0	0	0	0	CONF	CONF	0	0	
659640						CONF	CONF			
659734						CONF	CONF			
659855	208539		193486	50311	825	CONF	CONF		9605	
660066						CONF	CONF			
660253						CONF	CONF			
660271						CONF	CONF			
660570						CONF	CONF			
660655	30594		27664	5137	4	CONF	CONF	0	807	
660879						CONF	CONF			
660927	0	0	0	0	0	CONF	CONF	0	0	
661072						CONF	CONF			
661157						CONF	CONF			
661223	0	0	0	0	0	CONF	CONF	0	0	
661308	1306	0	1941	0	0	CONF	CONF	0	33	
661474						CONF	CONF			
661858						CONF	CONF			
662350						CONF	CONF			
662369	0	0	0	0	0	CONF	CONF	0	0	
662949						CONF	CONF			
663058	43038	0	41391	3778	0	CONF	CONF	0	1295	
663245	152692	0	128406	36433	0	CONF	CONF	0	4429	
663450						CONF	CONF			
663638						CONF	CONF			
663647						CONF	CONF			
663656						CONF	CONF			
663834	7246		5462	1815		CONF	CONF		116	
663955						CONF	CONF			
664176						CONF	CONF			
664206	42149		60900	10980	0	CONF	CONF	0	766	
664653						CONF	CONF			
664756	51863	0	58648	27767	0	CONF	CONF	0	1056	
665146						CONF	CONF			
665258						CONF	CONF	0		
665865						CONF	CONF			
666059						CONF	CONF			
666358						CONF	CONF			
666554						CONF	CONF			
666657	0	0	0	0	0	CONF	CONF	0	0	
666844						CONF	CONF			
666974						CONF	CONF			
667029						CONF	CONF			
667252						CONF	CONF			
667346						CONF	CONF			
667524						CONF	CONF			
667551						CONF	CONF			
667757	60294	27312	74793	62072	145	CONF	CONF	196	2227	
668053						CONF	CONF			
668147						CONF	CONF			
669555						CONF	CONF			
670430						CONF	CONF			
670467						CONF	CONF			
670560						CONF	CONF			
670654						CONF	CONF			
670748						CONF	CONF			
670775						CONF	CONF			
670878						CONF	CONF			
671053						CONF	CONF			
671147						CONF	CONF			
671334	2612	0	3099	302	0	CONF	CONF	0	75	
671370						CONF	CONF			
671464	9682	25608	39063	2560	0	CONF	CONF	0	665	
671558						CONF	CONF			
672041						CONF	CONF			
672238						CONF	CONF			
672247						CONF	CONF			
672537						CONF	CONF			
672573						CONF	CONF			
673244						CONF	CONF			
673440	31667		29410	7219		CONF	CONF	0		
673477						CONF	CONF			
673851						CONF	CONF			
673909						CONF	CONF	0		
674344						CONF	CONF			
674849						CONF	CONF			
675042						CONF	CONF			
675051	0	0	0	0	0	CONF	CONF	0	0	
675079	0	0	0	0	0	CONF	CONF	0	0	
675248						CONF	CONF			
675332	1837181	3061691	4417316	1926319	7307	CONF	CONF	36137	0	
675341						CONF	CONF			
675659						CONF	CONF			
675855						CONF	CONF			
676049						CONF	CONF			
676151						CONF	CONF			
676478						CONF	CONF			
677176						CONF	CONF			
677354	0	0	0	0	0	CONF	CONF	0	0	
677448						CONF	CONF			
677644						CONF	CONF			
677756						CONF	CONF			
677970						CONF	CONF			
678052						CONF	CONF			
678070						CONF	CONF			
678258						CONF	CONF			
678454						CONF	CONF			
678557	0	0	0	0	0	CONF	CONF	0	0	
678575						CONF	CONF			
678717	0	0	0	0	0	CONF	CONF	0	0	
678744						CONF	CONF			
679246						CONF	CONF			
679451						CONF	CONF			
679648						CONF	CONF			
680055						CONF	CONF	0		
680130						CONF	CONF			
680354	4128	0	4128	0	0	CONF	CONF	0	143	
680457						CONF	CONF			
680747						CONF	CONF			
680813	26026	0	24312	1987	0	CONF	CONF	0	297	
681043						CONF	CONF			
681249						CONF	CONF			
682143						CONF	CONF			
682479						CONF	CONF			
682545						CONF	CONF			
682563	0	0	0	0	0	CONF	CONF	0	0	
682648						CONF	CONF			
683449						CONF	CONF			
683814						CONF	CONF			
684455						CONF	CONF			
685023	0	0	0	0	0	CONF	CONF	0	0	
685368	0	0	0	0	0	CONF	CONF	0	0	
685649	17349	0	15888	2886	0	CONF	CONF	0	602	
685676						CONF	CONF			
685779						CONF	CONF			
686459						CONF	CONF			
686570						CONF	CONF			
686655	0	0	0	0	0	CONF	CONF	0	0	
686758						CONF	CONF			
687009	13225		11532	1692		CONF	CONF	0	287	
687054						CONF	CONF			
687474						CONF	CONF			
687830						CONF	CONF			
687951						CONF	CONF	0		
688079	0	0	0	0	0	CONF	CONF	0	0	
688257						CONF	CONF			
688453						CONF	CONF			
688556						CONF	CONF			
689209	1033	0	1033	0	0	CONF	CONF	0	89	
689357	0	0	0	0	0	CONF	CONF	0	0	
689759						CONF	CONF			
691042						CONF	CONF			
691556						CONF	CONF			
691743						CONF	CONF			
691958						CONF	CONF			
692450						CONF	CONF			
692704						CONF	CONF			
692946	0	0	0	0	0	CONF	CONF	0	0	
693073						CONF	CONF			
693224	106008		94088	40190		CONF	CONF		1667	
693345	17010		15874	4655		CONF	CONF		665	
693952						CONF	CONF			
694146						CONF	CONF			
694771						CONF	CONF			
694847						CONF	CONF			
694904	0	0	21902	0	0	CONF	CONF	2073	3	
695077						CONF	CONF			
695134						CONF	CONF			
695349	0	0	0	0	0	CONF	CONF	0	0	
695947						CONF	CONF			
696047						CONF	CONF			
696168						CONF	CONF			
696430						CONF	CONF			
696551						CONF	CONF			
696645	0	0	0	0	0	CONF	CONF	0	0	
697035						CONF	CONF			
697147						CONF	CONF			
697156						CONF	CONF			
697231						CONF	CONF			
697633	174315	0	198250	52041	1586	CONF	CONF	1457	7964	
697763						CONF	CONF		13	
697950						CONF	CONF			
697978						CONF	CONF			
698144	0	0	0	0	0	CONF	CONF	0	0	
698546	0	0	0	0	0	CONF	CONF	0	0	
698649						CONF	CONF			
699105						CONF	CONF			
699253						CONF	CONF			
699534						CONF	CONF	0		
700140						CONF	CONF			
700252						CONF	CONF			
700430						CONF	CONF			
700458						CONF	CONF			
701062	55792	0	54188	9096	0	CONF	CONF	553	1818	
701222						CONF	CONF			
701259						CONF	CONF			
701736	238606	0	236244	68687	148	CONF	CONF	90	8870	
701839						CONF	CONF			
701857						CONF	CONF			
701950						CONF	CONF			
702117						CONF	CONF			
702359						CONF	CONF			
702612						CONF	CONF			
702836						CONF	CONF			
702911						CONF	CONF			
702966						CONF	CONF			
703039						CONF	CONF			
703552						CONF	CONF			
703767						CONF	CONF			
704447						CONF	CONF			
704559	0	0	0	0	0	CONF	CONF	0	0	
704755	9582		9758	396		CONF	CONF		227	
705378						CONF	CONF			
705444						CONF	CONF			
705556						CONF	CONF			
706030						CONF	CONF			
706058						CONF	CONF			
706236						CONF	CONF			
706254	0	0	0	0	0	CONF	CONF	0	0	
706450						CONF	CONF			
706656						CONF	CONF			
707354	0	28807	28085	1546	0	CONF	CONF	0	0	
708333						CONF	CONF			
708379						CONF	CONF			
708753						CONF	CONF			
709143	0	0	0	0	0	CONF	CONF	0	0	
709451						CONF	CONF			
709554						CONF	CONF			
709602	2821	0	2639	182	0	CONF	CONF	0	236	
709639						CONF	CONF			
709956	0	0	0	0	0	CONF	CONF	0	0	
710176						CONF	CONF			
710859						CONF	CONF			
711472	3060	0	3060	0	0	CONF	CONF	0	156	
711520						CONF	CONF			
711548						CONF	CONF			
711753						CONF	CONF			
711801						CONF	CONF			
712059						CONF	CONF			
712273						CONF	CONF			
712648						CONF	CONF			
712956						CONF	CONF			
713047						CONF	CONF			
713140						CONF	CONF			
713252						CONF	CONF			
713476						CONF	CONF			
713926						CONF	CONF	0		
714165						CONF	CONF			
714437						CONF	CONF			
714839						CONF	CONF	0		
714978						CONF	CONF			
715032	0	0	0	0	0	CONF	CONF	0	0	
715050						CONF	CONF			
715144						CONF	CONF			
715340						CONF	CONF			
715470						CONF	CONF			
715630						CONF	CONF			
715872						CONF	CONF			
715975						CONF	CONF			
716374						CONF	CONF			
716413	24597	3222	28810	10925	9634	CONF	CONF	0	4313	
716655						CONF	CONF			
716833	15346		14218	2836		CONF	CONF	0	381	
716851						CONF	CONF			
716954						CONF	CONF			
717232						CONF	CONF			
717513						CONF	CONF			
717670						CONF	CONF			
717737	0	0	0	0	0	CONF	CONF	0	0	
717924	23958	0	22992	4782	0	CONF	CONF	1400	696	
718079						CONF	CONF			
718145						CONF	CONF			
718275						CONF	CONF			
718538						CONF	CONF			
718556						CONF	CONF			
719030						CONF	CONF			
719610						CONF	CONF			
719656						CONF	CONF			
719964						CONF	CONF			
720157						CONF	CONF			
720344						CONF	CONF			
720746						CONF	CONF			
720858						CONF	CONF			
720951						CONF	CONF			
721350						CONF	CONF			
721752						CONF	CONF			
721949						CONF	CONF			
722227						CONF	CONF			
722432						CONF	CONF			
722544	14942	0	14942	0	0	CONF	CONF	0	557	
722777	230008	150901	305305	238864	300	CONF	CONF	19232	3917	
722816						CONF	CONF			
723112	806091	671035	0	657735	39576	CONF	CONF	7257	74634	
723158						CONF	CONF			
723550						CONF	CONF			
723653						CONF	CONF			
723756						CONF	CONF			
723822						CONF	CONF			
723868						CONF	CONF			
724230						CONF	CONF			
724548						CONF	CONF			
724744						CONF	CONF			
724904						CONF	CONF			
724940						CONF	CONF			
725077						CONF	CONF			
725376						CONF	CONF			
725732	0	0	48890	0	0	CONF	CONF	0	1340	
725741						CONF	CONF			
725853						CONF	CONF			
726458						CONF	CONF			
726953						CONF	CONF			
727174						CONF	CONF			
728452						CONF	CONF			
728742	0	0	0	0	0	CONF	CONF	0	0	
728948						CONF	CONF			
728957						CONF	CONF			
729011						CONF	CONF			
729057						CONF	CONF			
729132	0	0	0	0	0	CONF	CONF	0	0	
729178						CONF	CONF			
729310	0	0	0	0	0	CONF	CONF	0	0	
729459	0	0	0	0	0	CONF	CONF	0	0	
729570						CONF	CONF			
729842						CONF	CONF			
729945						CONF	CONF			
730745	0	0	0	0	0	CONF	CONF	0	0	
731050						CONF	CONF			
731247	41892	0	41875	5757	0	CONF	CONF	0	443	
731957						CONF	CONF			
732178						CONF	CONF			
732253						CONF	CONF			
732459	0	0	0	0	0	CONF	CONF	0	0	
732637						CONF	CONF	0		
732758						CONF	CONF			
732918	14674		13304			CONF	CONF	0	354	
732954						CONF	CONF			
733054	0	0	0	0	0	CONF	CONF	0	0	
733540						CONF	CONF			
733559						CONF	CONF			
733661						CONF	CONF			
733755						CONF	CONF			
733951						CONF	CONF			
734051	0	0	0	0	0	CONF	CONF	0	0	
734248						CONF	CONF			
734350						CONF	CONF			
734538						CONF	CONF			
734613						CONF	CONF			
735049						CONF	CONF			
735067						CONF	CONF			
735414						CONF	CONF			
735441						CONF	CONF			
735656						CONF	CONF			
735768						CONF	CONF	0		
735973						CONF	CONF			
736158						CONF	CONF			
736206	1806		1243	566		CONF	CONF	0	54	
736448	0	0	0	0	0	CONF	CONF	0	0	
736550						CONF	CONF			
736662						CONF	CONF			
737548						CONF	CONF			
738013						CONF	CONF			
738040						CONF	CONF			
738143						CONF	CONF			
738255						CONF	CONF			
738303	801		505	296		CONF	CONF	0	25	
738572						CONF	CONF			
738657	0	0	0	0	0	CONF	CONF	0	0	
738769						CONF	CONF			
739346						CONF	CONF			
739355	0	0	0	0	0	CONF	CONF	0	0	
739430						CONF	CONF			
739560	136073	403692	627079	86105	0	CONF	CONF	0	4282	
739832						CONF	CONF			
740249						CONF	CONF			
741068						CONF	CONF			
741152						CONF	CONF			
741330	151098		137708	26216		CONF	CONF		3866	
741358						CONF	CONF			
741648						CONF	CONF			
741844						CONF	CONF			
741956						CONF	CONF			
741974						CONF	CONF			
742056						CONF	CONF			
742355						CONF	CONF			
742542						CONF	CONF			
742636						CONF	CONF			
742944						CONF	CONF			
743053						CONF	CONF			
743679						CONF	CONF			
743950						CONF	CONF			
744238						CONF	CONF			
744256						CONF	CONF			
744854						CONF	CONF			
745150						CONF	CONF			
745347	0	0	0	0	0	CONF	CONF	0	0	
745570						CONF	CONF			
746157						CONF	CONF			
746223						CONF	CONF			
746429	0	0	0	0	0	CONF	CONF	0	0	
746513	0	0	0	0	0	CONF	CONF	0	0	
746755						CONF	CONF			
746942						CONF	CONF			
746979						CONF	CONF			
747051	0	0	0	0	0	CONF	CONF	0	0	
747257						CONF	CONF			
748254						CONF	CONF			
748357						CONF	CONF			
748441						CONF	CONF			
748964						CONF	CONF			
749242	288223	187539	437927	245046	243	CONF	CONF		11646	
749635						CONF	CONF			
749840						CONF	CONF			
749943						CONF	CONF			
749952						CONF	CONF			
750051						CONF	CONF			
750127						CONF	CONF			
750154						CONF	CONF			
750239	427	0	427	0	0	CONF	CONF	0	50	
750341						CONF	CONF			
750444						CONF	CONF			
750846						CONF	CONF			
751254						CONF	CONF			
751656	32649	11066	31093	2850		CONF	CONF		406	
751852						CONF	CONF	0		
752644	0	0	0	0	0	CONF	CONF	0	0	
752653						CONF	CONF			
752831						CONF	CONF			
753052						CONF	CONF			
753324						CONF	CONF			
753641						CONF	CONF			
753856						CONF	CONF			
754068						CONF	CONF			
754246						CONF	CONF			
754536						CONF	CONF			
754826						CONF	CONF			
754853						CONF	CONF			
754929	3306		2188	1118		CONF	CONF		40	
755047						CONF	CONF			
755252						CONF	CONF			
755421						CONF	CONF			
755458						CONF	CONF			
756343						CONF	CONF			
756848						CONF	CONF			
757377						CONF	CONF			
757452						CONF	CONF			
757612						CONF	CONF			
757779						CONF	CONF			
758703	27559		24847	3374		CONF	CONF		681	
758842						CONF	CONF			
758851						CONF	CONF			
759045						CONF	CONF			
759625						CONF	CONF			
760210						CONF	CONF			
760331						CONF	CONF			
760340						CONF	CONF			
760434						CONF	CONF	0		
760649						CONF	CONF			
760854						CONF	CONF			
760939						CONF	CONF			
760957						CONF	CONF			
761244						CONF	CONF			
761347						CONF	CONF			
761459						CONF	CONF			
761543						CONF	CONF			
761806	43563	0	44773	18645	0	CONF	CONF	674	1408	
761833	0	0	0	0	0	CONF	CONF	0	0	
761851						CONF	CONF			
761954						CONF	CONF			
762045						CONF	CONF			
762353						CONF	CONF			
762447	18208		17063	2454		CONF	CONF		426	
762474	56807	0	54557	9339	168	CONF	CONF	360	3615	
762773						CONF	CONF			
763211						CONF	CONF			
763677						CONF	CONF			
763752						CONF	CONF	0		
763930						CONF	CONF			
764030	437403	87401	498358	128443	134	CONF	CONF	602	10101	
764058						CONF	CONF			
764067						CONF	CONF			
764142						CONF	CONF			
764151						CONF	CONF			
764441						CONF	CONF	0		
764816						CONF	CONF			
765019	24485	0	25756	4204	0	CONF	CONF	0	733	
765318						CONF	CONF			
765354	0	0	0	0	0	CONF	CONF	0	0	
765505						CONF	CONF	0		
765662						CONF	CONF			
765877						CONF	CONF			
766052						CONF	CONF			
766164						CONF	CONF			
766258	0	0	0	0	0	CONF	CONF	0	0	
767040						CONF	CONF			
767152						CONF	CONF	0		
767246						CONF	CONF			
767255						CONF	CONF			
767554						CONF	CONF			
767572						CONF	CONF			
767611	0	0	0	0	0	CONF	CONF	0	0	
767732						CONF	CONF			
767817						CONF	CONF			
767974						CONF	CONF			
768074	0	0	0	0	0	CONF	CONF	0	0	
768252						CONF	CONF			
768458						CONF	CONF	0		
768476						CONF	CONF			
768953						CONF	CONF			
769156						CONF	CONF			
769334						CONF	CONF			
770068	0	0	0	0	0	CONF	CONF	0	0	
770367						CONF	CONF	0		
770451						CONF	CONF			
770545						CONF	CONF			
770639						CONF	CONF			
770657						CONF	CONF			
770853						CONF	CONF			
771047						CONF	CONF			
771140	0	0	0	0	0	CONF	CONF	0	0	
771458	18558	0	17326	2196	0	CONF	CONF	0	475	
771609	129530	450	107552	15164		CONF	CONF		524	
771748						CONF	CONF			
771878	9017		9053	932		CONF	CONF		160	
772008	1220	0	1220	0	0	CONF	CONF	0	53	
772240	0	0	0	0	0	CONF	CONF	0	0	
772446						CONF	CONF	0		
772754						CONF	CONF			
773032	0	0	0	0	0	CONF	CONF	0	0	
773171						CONF	CONF			
773247	74677		62306	24384	239	CONF	CONF	614	1177	
773443						CONF	CONF			
773470						CONF	CONF			
773546						CONF	CONF			
773742						CONF	CONF			
774132	37768	295511	354768	91748	986	CONF	CONF	0	2895	
774235						CONF	CONF			
774253						CONF	CONF			
774262	0	4540	4093	560		CONF	CONF	0		
774347						CONF	CONF			
774851						CONF	CONF			
775054						CONF	CONF			
775241	0	0	0	0	0	CONF	CONF	0	0	
775456						CONF	CONF			
775773						CONF	CONF			
776275						CONF	CONF			
776369						CONF	CONF			
776547						CONF	CONF			
777254						CONF	CONF			
777366						CONF	CONF	0		
777375						CONF	CONF			
777441						CONF	CONF			
777870						CONF	CONF			
778738						CONF	CONF			
779016						CONF	CONF			
779351	44212	29766	71059	7997	466	CONF	CONF	0	1499	
779360						CONF	CONF			
779641						CONF	CONF			
779650						CONF	CONF			
779968						CONF	CONF			
780049						CONF	CONF			
780218	35610		35610	6719		CONF	CONF		941	
780263						CONF	CONF			
780562						CONF	CONF			
780722	0	0	0	0	0	CONF	CONF	0	0	
780955						CONF	CONF			
781028						CONF	CONF		81	
782016						CONF	CONF			
782306	0	0	0	0	0	CONF	CONF	0	0	
782351						CONF	CONF			
782548						CONF	CONF			
783161	6052		5045	1436		CONF	CONF		103	
783246						CONF	CONF			
783349	0	0	0	0	0	CONF	CONF	0	0	
783648	50473	0	46086	12632		CONF	CONF	0	1494	
783844	9463	0	8458	1229	0	CONF	CONF	0	346	
783910						CONF	CONF			
784159						CONF	CONF			
784430						CONF	CONF			
785147						CONF	CONF			
785473						CONF	CONF			
785857						CONF	CONF			
785923						CONF	CONF			
785932						CONF	CONF			
785950						CONF	CONF			
786210						CONF	CONF			
786256	0	0	0	0	0	CONF	CONF	0	0	
786274	39963		41454	10988		CONF	CONF	232	1606	
786340						CONF	CONF			
786443						CONF	CONF			
786555						CONF	CONF			
786612	12444		12607	1185		CONF	CONF		270	
786733						CONF	CONF			
786948						CONF	CONF			
787141						CONF	CONF			
787459						CONF	CONF			
787842						CONF	CONF			
788559						CONF	CONF			
788652						CONF	CONF			
788773						CONF	CONF			
789051	0	0	0	0	0	CONF	CONF	0	0	
790150						CONF	CONF			
790271						CONF	CONF			
790543						CONF	CONF			
790703						CONF	CONF			
790918	0	0	0	0	0	CONF	CONF	0	0	
791072						CONF	CONF			
791353						CONF	CONF			
791746						CONF	CONF			
791821						CONF	CONF			
791942						CONF	CONF			
792248						CONF	CONF			
792453						CONF	CONF			
792640	0	0	0	0	0	CONF	CONF	0	0	
792659						CONF	CONF			
793571	0	0	0	0	0	CONF	CONF	0	0	
794149						CONF	CONF			
794336						CONF	CONF			
794345						CONF	CONF			
794475						CONF	CONF			
794653						CONF	CONF			
795249	0	0	0	0	0	CONF	CONF	0	0	
795548	0	0	0	0	0	CONF	CONF	0	0	
795959						CONF	CONF			
795968	64165		72294	10350	196	CONF	CONF	0	1346	
796152						CONF	CONF			
796451						CONF	CONF			
796572						CONF	CONF			
796657						CONF	CONF			
797140						CONF	CONF			
797775	0	0	0	0	0	CONF	CONF	0	0	
798277						CONF	CONF			
798512						CONF	CONF			
799359						CONF	CONF			
799751	0	0	0	0	0	CONF	CONF	0	0	
799854						CONF	CONF			
799939						CONF	CONF			
799948						CONF	CONF			
800134						CONF	CONF			
800442						CONF	CONF			
800479						CONF	CONF			
800657	139018		126571	31255	114	CONF	CONF		5799	
800853						CONF	CONF			
801047						CONF	CONF			
801056						CONF	CONF			
801654						CONF	CONF			
802866	0	0	0	0	0	CONF	CONF	0	0	
803256						CONF	CONF			
803265						CONF	CONF			
803649						CONF	CONF			
803658						CONF	CONF			
803957						CONF	CONF			
804150	0	0	0	0	0	CONF	CONF	0	0	
804338	0	0	0	0	0	CONF	CONF	0	0	
804374						CONF	CONF			
804422						CONF	CONF			
804815						CONF	CONF			
804860	0	0	0	0	0	CONF	CONF	0	0	
804963	242256		249805	74314	3078	CONF	CONF	2365	5710	
805045						CONF	CONF			
805250	0	0	0	0	0	CONF	CONF	0	0	
805335						CONF	CONF			
805447						CONF	CONF			
805670						CONF	CONF			
805755						CONF	CONF			
805876						CONF	CONF			
806220						CONF	CONF			
806846	34467		32518	8528		CONF	CONF		1437	
806958	0	0	0	0	0	CONF	CONF	0	0	
807272						CONF	CONF			
807348						CONF	CONF			
807432						CONF	CONF			
807656						CONF	CONF			
807946						CONF	CONF			
807955	13884		13873	624		CONF	CONF	0	305	
808176	438450	0	465354	78843	142	CONF	CONF	727	14224	
808260						CONF	CONF			
808345						CONF	CONF			
808354						CONF	CONF			
808448						CONF	CONF			
808653						CONF	CONF			
809070						CONF	CONF			
809276						CONF	CONF			
809379						CONF	CONF			
809539						CONF	CONF			
809650	11533		9762	2890		CONF	CONF		539	
809678						CONF	CONF			
809771						CONF	CONF			
809856						CONF	CONF			
809940						CONF	CONF			
810544						CONF	CONF			
810777	29156		28915	3927		CONF	CONF		890	
810919	2816	0	2715	287	0	CONF	CONF	0	180	
811046	44589		42363	5397		CONF	CONF		641	
811279						CONF	CONF	0		
811457	0	0	0	0	0	CONF	CONF	0	0	
811541						CONF	CONF			
811550						CONF	CONF			
811747						CONF	CONF			
812164						CONF	CONF			
812379	0	0	0	0	0	CONF	CONF	0	0	
812436						CONF	CONF			
812557						CONF	CONF			
812614						CONF	CONF			
813059						CONF	CONF			
813572	0	0	0	0	0	CONF	CONF	0	0	
813853						CONF	CONF	0		
813947	6809	5475	17639	824	0	CONF	CONF	131	796	
814074						CONF	CONF			
814355						CONF	CONF			
814430						CONF	CONF	0		
814458						CONF	CONF			
814476						CONF	CONF			
814551						CONF	CONF			
814711	0	0	0	0	0	CONF	CONF	0	0	
815053						CONF	CONF			
815147						CONF	CONF			
815156						CONF	CONF			
815277	26733		26409	4409		CONF	CONF		266	
815754						CONF	CONF			
815772						CONF	CONF			
816210	2090		1560	18839	69	CONF	CONF	0	693	
816256						CONF	CONF			
816304						CONF	CONF			
816603	108969	0	91697	35207	0	CONF	CONF	180	2104	
816751						CONF	CONF			
817477						CONF	CONF			
817824	1105780	0	1069973	768968	33850	CONF	CONF	52747	63464	
818401						CONF	CONF			
818540	0	0	0	0	0	CONF	CONF	0	0	
818559						CONF	CONF			
818652	0	0	0	0	0	CONF	CONF	0	0	
819154						CONF	CONF			
819172						CONF	CONF			
819453						CONF	CONF			
819556						CONF	CONF			
819855	15491		14287	2820		CONF	CONF		417	
820048	0	0	0	0	0	CONF	CONF	0	0	
820178						CONF	CONF			
820301	0	0	0	0	0	CONF	CONF	0	0	
820477						CONF	CONF			
820842						CONF	CONF			
820879						CONF	CONF			
821036						CONF	CONF			
821157						CONF	CONF			
821559						CONF	CONF			
821643	0	0	0	0	0	CONF	CONF	0	0	
821906						CONF	CONF			
822042	5141	0	5035	670	0	CONF	CONF	0	0	
822051						CONF	CONF			
822275						CONF	CONF			
822408						CONF	CONF			
822556						CONF	CONF			
822631						CONF	CONF			
822846						CONF	CONF			
823076						CONF	CONF			
823133						CONF	CONF			
823142	0	0	0	0	0	CONF	CONF	0	0	
823450						CONF	CONF			
823478						CONF	CONF			
823553						CONF	CONF			
823638						CONF	CONF			
823656						CONF	CONF			
824242						CONF	CONF			
824653						CONF	CONF			
824671						CONF	CONF			
824738						CONF	CONF			
825146	20042		17517	4148		CONF	CONF		465	
825454						CONF	CONF			
825548						CONF	CONF			
825753						CONF	CONF	0		
825847						CONF	CONF			
825940						CONF	CONF			
826451						CONF	CONF			
826648						CONF	CONF			
826956	10295	0	10289	1655	0	CONF	CONF	0	236	
827355						CONF	CONF			
827458						CONF	CONF			
827560	3171		3306	185		CONF	CONF	0		
828110						CONF	CONF			
828174						CONF	CONF			
828473						CONF	CONF			
828651						CONF	CONF	0		
829032	0	0	0	0	0	CONF	CONF	0	0	
829041						CONF	CONF			
829050						CONF	CONF			
829452						CONF	CONF			
830113						CONF	CONF			
830252						CONF	CONF			
830355						CONF	CONF			
830542						CONF	CONF			
830645	0	0	0	0	0	CONF	CONF	0	0	
830748						CONF	CONF			
831008						CONF	CONF			
831352						CONF	CONF			
831576						CONF	CONF			
831642						CONF	CONF			
831875						CONF	CONF			
831941						CONF	CONF			
832528						CONF	CONF			
832546	0	0	0	0	0	CONF	CONF	0	0	
833404						CONF	CONF			
833646						CONF	CONF			
833749						CONF	CONF			
833758						CONF	CONF			
833851						CONF	CONF			
834175						CONF	CONF			
834755						CONF	CONF			
835079						CONF	CONF			
835257						CONF	CONF			
835378						CONF	CONF			
835444						CONF	CONF			
835613						CONF	CONF			
835659						CONF	CONF			
835743						CONF	CONF			
835770						CONF	CONF			
835958						CONF	CONF			
836656						CONF	CONF			
836843	17224	0	16566	1528	0	CONF	CONF	0	561	
836852						CONF	CONF			
837000	0	0	0	0	0	CONF	CONF	0	0	
837037	0	0	0	0	0	CONF	CONF	0	0	
837046						CONF	CONF			
837149						CONF	CONF			
837158						CONF	CONF			
837354						CONF	CONF			
837448						CONF	CONF			
837541						CONF	CONF			
837608						CONF	CONF			
837653						CONF	CONF			
837840						CONF	CONF			
837952						CONF	CONF			
837970	0	0	0	0	0	CONF	CONF	0	0	
838155						CONF	CONF			
839068						CONF	CONF			
839246						CONF	CONF			
839255						CONF	CONF			
839572						CONF	CONF			
839817	0	0	0	0	0	CONF	CONF	0	0	
839974						CONF	CONF			
840019						CONF	CONF			
840251						CONF	CONF			
840354						CONF	CONF			
