"IDRSSD"	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH270	RCONH271	RCONH272	RCONH273	RCONH274	RCONH275	RCONH276	
991340																																																																																																																															6051014	98331	0	33572	5414462	56537	34650	21887	0	0	0	0	0	0	277682	615789	20226	42783	0	0	0	0	5360	0	0	0	0	445649	8289	13591	0	318359	334625	708853	456992	4438055	25344	25344	506	24838	0	0	6077	3039	712	2327	0	0	756	151	0	151	0	0	0	0	0	0	0	0	117	117	0	0	117	0	558959	279480	0	1088	55502	173465	564267	745704	521947	4726193	0	149141	260974	4726193	5380890	4222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
991359																																																																																																																															178623	1907	0	112	143605	13707	13702	5	0	0	0	0	0	0	0	3994	0	945	0	0	0	0	0	0	0	0	0	6818	0	317	0	6501	13935	7170	39390	120076	2212	2212	130	0	0	2082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	635	318	0	0	0	318	14065	7170	39390	122476	0	1434	19695	122476	143493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
991555																																																																																																																															176541	1066	0	30	82908	2904	2024	880	0	0	0	0	0	0	12273	89199	2550	275	548	0	548	0	0	0	0	0	0	4124	316	622	28	3158	14613	92664	22447	49811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1019	510	0	0	0	510	14613	92664	22550	51524	0	18533	11275	51524	82878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
991621																																																																																																																															380638	2217	0	0	209547	6588	2439	4149	0	0	0	0	0	0	5612	87240	4932	9	54221	54221	0	0	0	0	0	0	0	27199	56	745	56	26342	62328	92134	98431	130834	1728	1728	0	0	0	1728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7010	3505	0	0	0	3505	62328	100137	98431	139732	0	20027	49216	139732	209547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
991854																																																																																																																															17150	101	0	0	12661	1310	794	516	0	0	0	0	0	0	496	2267	0	0	1005	0	1005	0	0	0	0	0	0	802	0	17	0	785	1290	3805	519	11640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	84	84	0	0	0	1648	3805	519	11640	0	761	260	11640	12661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
992851																																																																																																																															188539	405	0	0	103994	20522	19200	1322	0	0	0	0	0	0	4181	52752	21853	1665	0	0	0	0	0	0	0	0	0	5504	0	0	0	2915	25989	54074	27069	79632	12	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3757	1879	1879	0	0	0	28956	54074	27069	79644	0	10815	13535	79644	103994	0	0	0	0	0	0	0	0	2608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
993250																																																																																																																															134443	2406	0	1095	104899	10076	2261	7815	0	247	247	0	0	0	6555	8171	0	0	0	0	0	0	0	0	0	0	0	10329	249	344	0	8665	9537	26683	2665	97102	1127	1127	0	0	0	1127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9537	26683	2665	98229	0	5337	1333	98229	103804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
993353																																																																																																																															53731	465	0	0	43560	4151	192	3959	0	0	0	0	0	0	0	380	0	0	0	0	0	0	0	0	0	0	0	2244	0	402	0	1232	192	13214	1584	36298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	14626	1584	36298	0	2925	792	36298	43560	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
994435																																																																																																																															609042	3812	0	0	421724	55285	38420	16865	0	18949	0	12131	6818	0	27162	98860	13081	0	4000	0	4000	0	0	0	0	0	0	35878	0	1092	0	26154	65582	132948	104061	294906	1549	1549	0	0	0	1549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43351	21676	0	0	0	21675	65582	132948	104061	318130	0	26590	52031	318130	421724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
994770																																																																																																																															29512	207	0	23	14788	7636	0	7636	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	463	0	0	0	387	13	7636	18075	3919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	7636	18075	3919	0	1527	9038	3919	14765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
995076																																																																																																																															1163475	12260	0	179	987862	191933	177676	14257	0	49	0	0	49	0	0	7506	4680	3588	14156	0	14156	0	0	0	0	0	0	39863	0	0	0	39105	177676	77003	124073	746584	13758	13758	0	0	0	13758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79460	39730	0	0	0	39730	177676	77003	124073	835605	0	15401	62037	835605	987683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
995272																																																																																																																															496215	1792	0	0	258563	30650	30446	204	0	0	0	0	0	0	0	96058	4078	0	0	0	0	0	0	0	0	0	0	39372	4	619	722	31910	30450	96881	275370	91847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30450	96881	275370	91847	0	19376	137685	91847	258563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
995517																																																																																																																															290655	3764	0	763	240108	16175	13229	2946	0	500	0	500	0	0	227	21609	5227	0	500	0	500	0	0	0	0	0	0	20356	0	2168	0	16497	13456	27723	55866	194661	496	496	0	0	0	496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13456	27723	55866	204167	0	5545	27933	204167	239345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
995571																																																																																																																															161525	1646	0	357	103132	24672	19723	4949	0	0	0	0	0	0	0	28152	5591	0	0	0	0	0	0	0	0	0	0	7996	0	148	0	6561	19723	33249	33141	76087	0	0	0	0	0	0	0	0	0	0	0	0	402	80	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19723	33249	33141	78571	0	6650	16571	78571	102775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
995674																																																																																																																															84483	816	0	47	61553	9625	9525	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2516	0	505	0	2011	9525	605	30910	44259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3090	1545	0	0	0	1545	9525	605	30910	45977	0	121	15455	45977	61506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
995955																																																																																																																															40557	370	0	129	21167	12521	11625	896	0	0	0	0	0	0	1321	6711	3012	0	0	0	0	0	0	0	0	0	0	846	6	0	0	840	12952	7607	3424	17117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	21	0	0	0	21	12952	7607	3424	17920	0	1521	1712	17920	21038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
996260																																																																																																																															3298105	37366	0	8351	2488195	164552	161683	2817	0	15981	0	15981	0	0	2027	238947	0	65861	0	0	0	0	0	0	0	0	0	163777	10	19538	2991	113234	180109	305281	1148627	1679726	0	0	0	0	0	0	16021	8011	0	1023	0	6988	882	176	0	0	0	176	27343	27343	0	27343	0	0	0	0	0	0	0	0	301858	150929	0	0	0	150929	180109	333647	1148627	1844994	0	66729	574314	1844994	2479844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
997052																																																																																																																															302021	2646	0	0	273224	13020	12283	737	0	0	0	0	0	0	120	2515	11155	0	4844	0	4844	0	0	0	0	0	0	13364	0	571	0	11403	13542	16365	46813	219479	0	0	0	0	0	0	2715	1358	0	0	0	1358	0	0	0	0	0	0	0	0	0	0	0	0	628	628	0	0	0	628	14699	7350	0	0	0	7350	13542	16365	46813	235594	0	3273	23407	235594	273224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
997155																																																																																																																															76715	644	0	255	31093	10993	10022	971	0	0	0	0	0	0	18593	11243	0	1099	355	0	355	0	0	0	0	0	0	2101	0	71	0	2030	28615	13339	18070	17730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1244	622	0	0	0	622	28615	13339	18070	18895	0	2668	9035	18895	30838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
997557																																																																																																																															85723	374	0	0	39938	5406	2267	3139	0	0	0	0	0	0	3989	40230	2845	1807	5000	0	5000	0	0	0	0	0	0	3277	24	241	43	2569	6280	48610	7488	24367	110	110	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2738	1369	0	0	0	1369	6280	48610	7488	26388	0	9722	3744	26388	39938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
997650																																																																																																																															182856	1585	0	49	124990	28016	27334	682	0	2859	0	2405	454	0	9970	31050	2216	7229	1590	0	1590	0	0	0	0	0	0	3980	60	216	0	3695	37577	36871	11895	92029	306	306	0	0	0	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7211	3606	0	0	0	1814	43900	42232	14731	96547	0	8446	7366	96547	124941	9	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
997847																																																																																																																															421013	5873	0	2061	304944	16634	555	16079	0	0	0	0	0	0	102	111737	28187	2000	22	0	22	0	0	0	0	0	0	6582	0	0	0	6261	657	127838	63211	234171	182	182	0	182	0	0	2400	1200	0	1039	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23380	11690	0	0	1827	9863	657	129059	65038	244195	0	25812	32519	244195	302883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
998358																																																																																																																															51266	588	0	255	26692	11804	11804	0	0	0	0	0	0	0	1421	12059	1558	477	290	0	290	0	0	0	0	0	0	725	60	120	59	486	13439	12469	4522	21393	0	0	0	0	0	0	0	0	0	0	0	0	250	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	312	156	0	0	0	156	13439	12469	4522	21599	0	2494	2261	21599	26437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
998648																																																																																																																															130736	569	0	0	66141	9633	8890	743	0	0	0	0	0	0	5351	36336	16537	500	4224	0	4224	0	0	0	0	0	0	5990	2571	805	207	2407	16812	42108	33727	39984	484	484	0	0	0	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1550	775	0	0	775	0	16812	42108	34502	40468	0	8422	17251	40468	66141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
998657																																																																																																																															88077	429	0	0	66060	2494	244	2250	0	0	0	0	0	0	0	0	0	0	11221	0	11221	0	0	0	0	0	0	4837	0	159	0	4678	244	13630	28687	45803	163	163	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1691	846	0	0	0	846	244	13630	28687	48777	0	2726	14344	48777	66060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
998844																																																																																																																															499686	5761	0	78	454676	19808	15868	3939	0	0	0	0	0	0	45	23102	2322	0	11	0	11	0	0	0	0	0	0	21164	0	842	0	14664	15913	27896	19244	432738	0	0	0	0	0	0	1344	672	0	672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15913	28568	19244	432738	0	5714	9622	432738	454598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
999355																																																																																																																															13634	269	0	131	11043	2438	2438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	258	2438	522	200	10743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2438	522	200	10839	0	104	100	10839	10912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
999935																																																																																																																															355073	4030	0	452	286243	8656	6499	2157	0	0	0	0	0	0	0	12421	0	24	10148	0	10148	0	0	0	0	0	0	18484	0	1470	343	15322	6499	26196	120132	199078	3123	3123	0	0	0	3123	907	454	0	0	0	453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4628	2314	0	0	0	2313	6499	26196	120132	210317	0	5239	60066	210317	285791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
1000052																																																																																																																															360585	3662	0	0	305355	14673	10458	4215	0	3915	1	3880	34	0	9088	39756	0	0	0	0	0	0	0	0	0	0	0	6689	26	529	2	6048	19573	54320	25843	265193	127	127	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19573	54320	25843	281569	0	10864	12922	281569	305355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
1000100																																																																																																																															5415160	47488	0	0	5184793	317855	268573	49282	0	0	0	0	0	0	3572	13592	2421	14713	0	0	0	0	0	0	0	0	0	161412	18	27617	3538	106940	272163	94526	1062404	3799123	0	0	0	0	0	0	1585	793	0	0	0	793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	759001	379501	0	0	1284	268719	272163	94526	1065835	4149960	0	18905	532918	4149960	5184793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
1000276																																																																																																																															301713	1950	0	0	220300	12401	7199	5202	0	3732	0	0	3732	0	0	14483	9094	13620	1484	0	1484	0	0	0	0	0	0	29696	0	1321	0	20816	7199	22490	152211	113610	77	77	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48353	24177	0	0	0	24177	7199	22490	152211	137864	0	4498	76106	137864	220300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
1000641																																																																																																																															516437	4832	0	520	344964	49915	45824	4091	0	9769	0	7142	2627	0	4726	89126	1221	0	111	0	111	0	0	0	0	0	0	23033	0	1297	0	21736	51309	101767	127897	241134	1336	1336	0	0	0	1336	2644	1322	0	0	0	1322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9710	4855	0	0	0	4855	56426	101767	128225	258038	0	20353	64113	258038	344444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
1000856																																																																																																																															29802	247	0	49	15837	4858	327	4531	0	0	0	0	0	0	844	4076	200	0	2149	0	2149	0	0	0	0	0	0	3374	0	136	0	2628	1171	10892	8115	8649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1171	10892	8129	8649	0	2178	4065	8649	15788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
1000959																																																																																																																															151964	2026	0	760	101247	31420	30594	826	0	0	0	0	0	0	15831	4249	0	0	0	0	0	0	0	0	0	0	0	6091	0	462	64	5565	46425	5537	21769	80077	160	160	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14821	7411	0	0	0	7410	46425	5537	21860	88553	0	1107	10930	88553	100487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
1001059																																																																																																																															492640	5528	0	1245	342670	7672	4694	2978	0	0	0	0	0	0	43091	107906	12980	0	1815	0	1815	0	0	0	0	0	0	13021	0	693	65	11753	48789	113392	68359	269710	872	872	0	0	838	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27327	13664	0	0	0	13664	48789	113392	69197	283408	0	22678	34599	283408	341425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
1001152																																																																																																																															8567947	49337	0	0	6621342	199887	157057	42830	0	2125	0	0	0	2125	416641	2251085	7698	17256	74925	0	74925	0	0	0	0	0	0	915425	742	62306	1634	515523	729150	2431466	356318	4561123	20739	20739	0	5183	0	15556	19235	9618	0	1130	0	8488	5357	1071	0	102	0	969	0	0	0	0	0	0	0	0	0	0	0	0	1202821	601411	0	0	1955	477238	729150	2437881	361934	5259581	0	487576	180967	5259581	6621342	0	0	0	0	0	0	0	0	0	0	0	0	0	1084	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
1001451																																																																																																																															40986	289	0	79	16792	12351	10589	1762	0	13236	0	12467	0	769	0	0	0	0	1500	0	1500	0	0	0	0	0	0	366	28	41	55	242	10617	15770	2501	12387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10617	15770	2501	12387	0	3154	1251	12387	16713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
1001639																																																																																																																															2516105	33477	0	6386	2167301	299684	294056	5628	0	0	0	0	0	0	17703	167799	0	0	0	0	0	0	0	0	0	0	0	95139	49	4760	201	79701	317008	179728	48446	1979944	2018	2018	0	0	0	2018	1996	998	0	0	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171242	85621	0	0	0	66598	317008	179728	48446	2053837	0	35946	24223	2053837	2160915	0	0	0	0	0	0	0	0	5200	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
1001648																																																																																																																															1586969	20163	0	2569	1407553	54094	29659	24435	0	0	0	0	0	0	13490	119122	435	3719	2016	0	2016	0	0	0	0	0	0	48693	24	5760	16	42441	43173	178796	282176	1105521	35941	35941	0	0	0	35941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36674	18337	0	0	0	18337	44626	178796	282176	1230706	0	35759	141088	1230706	1404984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
1001817																																																																																																																															144016	684	0	0	55042	12925	12248	677	0	0	0	0	0	0	2065	69004	6697	0	0	0	0	0	0	0	0	0	0	4382	4	489	68	3821	14317	70170	43381	18792	6	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404	202	0	0	0	202	14317	70170	43381	19000	0	14034	21691	19000	55042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
1001853																																																																																																																															196041	3474	0	1099	189985	8613	5234	3379	0	0	0	0	0	0	0	15584	3028	2130	0	0	0	0	0	0	0	0	0	9350	0	592	42	4393	5234	19555	57028	96673	0	0	0	0	0	0	0	0	0	0	0	0	2017	403	0	0	0	403	0	0	0	0	0	0	11130	11130	0	0	0	11130	19500	9750	0	0	0	9750	5234	19555	57028	123076	0	3911	28514	123076	188886	0	0	0	0	0	0	0	0	0	0	0	0	0	3307	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
1002355																																																																																																																															79921	684	0	0	64903	2647	1327	1320	0	0	0	0	0	0	1504	7589	0	1803	674	0	674	0	0	0	0	0	0	6274	131	105	0	4281	2962	10005	14693	51415	0	0	0	0	0	0	27	14	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3055	1528	0	0	0	1528	2962	10005	14693	53798	0	2001	7347	53798	64903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
1002373																																																																																																																															539931	4126	0	0	410307	11425	1269	10156	0	19617	2800	16448	369	0	10042	20449	302	118	0	0	0	0	0	0	0	0	0	31778	0	5044	0	20140	14111	52097	202740	260794	0	0	0	0	0	0	0	0	0	0	0	0	10	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	47616	23808	0	0	14646	3462	14111	52097	217386	264258	0	10419	108693	264258	410307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
1002430																																																																																																																															413793	4194	0	1028	280770	48355	36664	11691	0	0	0	0	0	0	6548	32083	319	2011	0	0	0	0	0	0	0	0	0	6764	211	461	307	5785	45186	46695	121896	204315	163	163	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13252	6626	0	0	4380	2246	45349	46695	129016	206561	0	9339	64508	206561	279742	1402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
1002458																																																																																																																															61919	487	0	0	42370	7874	7087	0	0	583	0	437	146	0	0	2300	20	0	2000	0	2000	0	0	0	0	0	0	2518	0	412	0	2106	7087	5149	21683	26184	75	75	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7087	5149	21683	27010	0	1030	10842	27010	42370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
1002850																																																																																																																															346988	6203	0	2721	278621	19990	19130	860	0	0	0	0	0	0	4269	52521	4564	0	0	0	0	0	0	0	0	0	0	11333	49	413	161	8936	25164	53794	40515	219458	378	378	0	0	0	378	325	163	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25164	53794	40515	219999	0	10759	20258	219999	275900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
