"IDRSSD"	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH270	RCONH271	RCONH272	RCONH273	RCONH274	RCONH275	RCONH276	
3146150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32199	39182		0	0	0	0	56	0	234	0	0	0	0	0	0	0	0	0	0	0	27054	5411	0	0	0	5411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39472		0	0	0	0	0	0	0	0	0	59208		0	0	0	0	0	0	862498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																													
3148033																																																																																																																															113938	1132	0	363	63549	19006	16736	2270	0	0	0	0	0	0	4636	8236	0	0	0	0	0	0	0	0	0	0	0	6659	88	179	115	5404	21788	10685	46099	35763	0	0	0	0	0	0	165	83	80	0	0	3	0	0	0	0	0	0	1685	1685	1685	0	0	0	0	0	0	0	0	0	2349	1175	0	0	541	634	23553	10685	47697	36617	0	2137	23849	36617	63186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3148613																																																																																																																															109332	1924	0	906	81423	10727	5996	4731	0	0	0	0	0	0	1811	7816	0	0	0	0	0	0	0	0	0	0	0	1825	352	315	80	1078	12198	12862	27526	54971	918	918	34	0	0	884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6265	3133	55	0	586	2492	12287	12862	28112	58987	0	2572	14056	58987	80517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3150205																																																																																																																															288768	2930	0	297	210660	45693	31527	14166	0	0	0	0	0	0	0	13619	0	0	2097	0	2097	0	0	0	0	0	0	12991	742	132	0	12114	38855	30983	69383	151791	25	25	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17771	8886	38	0	49	7324	39809	30983	69462	165703	0	6197	34731	165703	210363	0	0	0	0	0	0	0	0	47	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3150447	0	0	0	0	54000	54000	0	0	21000	0	0	0	0	0	38471000	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000	10000	0	0	7000	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	80513000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																													
3151417																																																																																																																															53511	522	0	24	41240	11089	9068	2021	0	976	976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1618	35	144	20	1271	10079	2165	5464	36177	0	0	0	0	0	0	0	0	0	0	0	0	134	27	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	2185	1093	0	0	0	1093	10079	2165	5464	38075	0	433	2732	38075	41216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3153233																																																																																																																															252270	4514	0	1767	219630	34727	33725	1002	0	0	0	0	0	0	1001	18999	0	0	0	0	0	0	0	0	0	0	0	14365	0	180	0	14185	35330	20181	3997	193180	2676	2676	430	0	0	2246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10066	5033	0	0	0	4491	35760	20181	3997	206002	0	4036	1999	206002	217863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3153297																																																																																																																															411624	3499	0	0	318227	25808	19013	6795	0	12747	0	12747	0	0	6975	39250	304	0	10702	0	10702	0	0	0	0	0	0	18144	1	1018	88	16243	25989	70512	59786	249044	133	133	0	0	0	133	0	0	0	0	0	0	1625	325	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	9194	4597	0	0	0	4597	25989	70512	60398	259390	0	14102	30199	259390	318227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3153345																																																																																																																															180152	1313	0	70	99499	18966	15398	3568	0	0	0	0	0	0	1708	10499	705	0	0	0	0	0	0	0	0	0	0	7189	0	972	0	6217	17106	15039	106810	42585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17106	15039	106810	43065	0	3008	53405	43065	99429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3154780																																																																																																																															297161	3051	0	230	230687	41967	38149	3818	0	0	0	0	0	0	2668	20334	259	0	0	0	0	0	0	0	0	0	0	17415	0	1182	0	14969	44720	25334	30617	198326	0	0	0	0	0	0	90	45	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13903	6952	0	0	0	6951	44720	25334	30617	208239	0	5067	15309	208239	230457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3158546																																																																																																																															1071979	7451	0	0	827548	73356	68964	4392	0	0	0	0	0	0	40366	5357	0	693	0	0	0	0	0	0	0	0	0	55874	215	2654	1320	35468	122261	15446	283237	630810	0	0	0	0	0	0	23548	11774	0	0	0	11774	0	0	0	0	0	0	0	0	0	0	0	0	1999	1999	0	0	0	1999	42261	21131	3832	0	7151	10148	126093	15446	290388	654731	0	3089	145194	654731	827548	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3160978																																																																																																																															202115	1578	0	0	153102	14825	10927	3898	0	0	0	0	0	0	3630	24237	0	0	0	0	0	0	0	0	0	0	0	16027	33	360	91	15543	16909	28958	45439	111447	0	0	0	0	0	0	2664	1332	0	0	0	1332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18871	9436	0	0	0	9436	16909	28958	45439	122215	0	5792	22720	122215	153102	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3162767																																																																																																																															314797	903	0	0	157521	6453	6428	26	0	0	0	0	0	0	17387	35417	0	0	0	0	0	0	0	0	0	0	0	8687	60	3120	537	4346	23875	38563	208702	45457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23875	38563	208702	45457	0	7713	104351	45457	157521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3165357																																																																																																																															286626	4367	0	1169	255810	44012	6793	37219	0	0	0	0	0	0	73	8554	0	0	110	0	110	0	0	0	0	0	0	18047	0	387	0	17660	6866	46279	26500	204480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34152	17076	0	0	1385	15691	7590	46279	28228	221995	0	9256	14114	221995	254641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3166699																																																																																																																															515892	4335	0	306	328736	63088	58455	4633	0	20713	1163	19550	0	0	2267	21739	0	528	0	0	0	0	0	0	0	0	0	3277	12	598	331	2336	61897	46520	200704	211046	1483	1483	0	0	0	1483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12252	6126	0	0	0	6126	61897	46520	200704	218705	0	9304	100352	218705	328430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3174920																																																																																																																															519569	3693	0	0	371342	23567	9673	13894	0	0	0	0	0	0	12537	115122	6578	0	880	0	880	0	0	0	0	0	0	41795	132	932	73	40657	24628	130828	78167	280258	2262	2262	0	0	0	2262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24628	130828	78167	282520	0	26166	39084	282520	371342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3177426																																																																																																																															313621	2198	0	0	285419	12424	293	12131	0	0	0	0	0	0	0	4312	0	0	26725	0	26725	0	0	0	0	0	0	10317	0	885	0	9432	293	44053	36805	219884	0	0	0	0	0	0	2367	1184	0	0	0	1184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18170	9085	0	0	0	5562	293	44053	36805	228550	0	8811	18403	228550	285419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3180136																																																																																																																															63827	10619	0	9948	53896	9954	9437	517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5052	0	117	2	1990	9437	10117	1827	48730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	826	413	0	340	0	73	9437	10457	1827	48803	0	2091	914	48803	43948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3184228																																																																																																																															472539	7222	0	2387	391973	33218	15606	17612	0	0	0	0	0	0	9553	44575	661	0	0	0	0	0	0	0	0	0	0	13325	946	709	0	10532	27210	71731	79820	300610	4101	4101	0	0	0	4101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45341	22671	0	0	0	22671	27210	71731	81632	332859	0	14346	40816	332859	389586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3185579																																																																																																																															160148	939	0	0	144382	9815	1971	7844	0	0	0	0	0	0	1642	18047	595	0	0	0	0	0	0	0	0	0	0	7440	11	1115	197	5154	3624	27006	60442	69070	0	0	0	0	0	0	83	42	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17569	8785	0	0	888	7897	3624	27048	61330	76967	0	5410	30665	76967	144382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3185896																																																																																																																															257181	1671	0	0	171326	17943	8733	9096	114	0	0	0	0	0	0	83438	0	0	0	0	0	0	0	0	0	0	0	4452	0	0	0	4452	9110	92534	14384	141844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9110	92534	14384	141844	0	18507	7192	141844	171326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3187395																																																																																																																															148073	1324	0	0	130357	11388	6693	4695	0	4478	0	2806	1672	0	1544	17772	0	0	0	0	0	0	0	0	0	0	0	9622	0	0	0	9622	8652	26523	4791	108135	0	0	0	0	0	0	10	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24555	12278	0	0	0	12278	8652	26523	4791	120418	0	5305	2396	120418	130357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3187612																																																																																																																															658973	3604	0	0	534578	13258	4268	8990	0	11417	0	7974	3694	0	25258	38159	19344	0	0	0	0	0	579	0	0	0	579	38834	0	2827	0	24783	31768	62968	139364	363380	48	48	0	0	0	48	35	18	0	0	0	18	470	94	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	80624	40312	0	0	0	40312	31768	63455	139364	420444	0	12691	69682	420444	534578	579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3187630																																																																																																																															949720	5515	0	0	833486	45878	10941	34937	0	7502	2	0	0	7500	12907	7725	1988	3502	113	0	113	0	0	0	0	0	0	60735	59	910	39	28891	23909	50897	219711	616450	2889	2889	0	461	0	2428	480	240	0	233	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156162	78081	0	3882	0	74199	29376	55738	219711	695090	0	11148	109856	695090	833486	1061	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3188712																																																																																																																															92551	1375	0	530	67620	6943	5595	1348	0	0	0	0	0	0	4773	2404	0	0	4244	0	4244	0	0	0	0	0	0	5613	48	106	50	3565	10695	8134	21697	51710	121	121	0	0	0	121	60	30	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2521	1261	0	0	484	777	10695	8134	22667	54659	0	1627	11334	54659	67090	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3189063																																																																																																																															986712	10194	0	436	809064	168546	4286	164260	0	0	0	0	0	0	27428	55949	0	7120	2500	0	2500	0	0	0	0	0	0	42462	173	3850	0	37856	31887	250117	11603	699685	1235	1235	0	0	0	1235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77664	38832	0	0	0	38832	31887	250117	11603	745754	0	50023	5802	745754	808628	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3194638																																																																																																																															1040455	4882	0	0	638943	72501	66733	5768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94693	3405	3919	0	50445	70138	405021	18782	511381	0	0	0	0	0	0	31	16	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90686	45343	0	19620	0	25321	70138	424743	18782	539366	0	84949	9391	539366	638943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3194692																																																																																																																															352121	3621	0	233	271020	23855	21392	2463	0	4086	0	0	0	4086	953	16128	2675	0	2000	0	2000	0	0	0	0	0	0	22258	0	0	0	20443	22345	20591	123017	187066	1160	1160	0	0	0	1160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26729	13365	0	0	0	13364	22345	20591	123017	201590	0	4118	61509	201590	270787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3199811																																																																																																																															145702	1615	0	327	103072	7922	6624	1298	0	0	0	0	0	0	624	28057	0	0	0	0	0	0	0	0	0	0	0	7301	0	649	95	6557	8727	31881	25931	81102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1861	931	0	0	930	0	8727	33426	26861	81102	0	6685	13431	81102	102745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3202702																																																																																																																															9252646	11442	0	0	4608833	485834	414413	71419	0	38809	0	0	0	38809	734288	1983383	140841	2419534	500	0	500	0	0	0	0	0	0	428440	0	0	0	99943	1148701	2055302	140841	3620031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11433	5717	0	0	0	5717	1148701	2055302	140841	3625748	0	411060	70421	3625748	4608833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3202962																																																																																																																															502268	5257	0	281	398117	60193	45057	15136	0	0	0	0	0	0	2	8922	0	0	0	0	0	0	0	0	0	0	0	24440	0	2763	238	19166	49368	38839	79806	335703	4144	4144	0	1952	0	2192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18091	9046	0	0	0	9046	49368	40791	79806	346941	0	8158	39903	346941	397836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3203996																																																																																																																															41954	404	0	61	27421	10596	6709	3887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	683	0	91	0	592	6709	3978	10659	21012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	69	0	0	0	69	6709	3978	10659	21295	0	796	5330	21295	27360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3211937																																																																																																																															260115	4110	0	1471	211196	26300	18298	8002	0	0	0	0	0	0	0	22049	0	0	0	0	0	0	0	0	0	0	0	10462	512	1004	0	7984	22894	35675	25569	179334	0	0	0	0	0	0	715	358	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17056	8528	0	0	0	8528	22894	35675	25569	190886	0	7135	12785	190886	209725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3212149																																																																																																																															59366170	31130	0	0	17479855	4173749	4169026	4723	0	0	0	0	0	0	4279000	1996432	0	4839	0	0	0	0	0	0	0	0	0	398216	13296	55021	30518	201969	8461322	2056176	14482464	2307807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359873	179937	0	0	0	179936	10285567	2056176	14482464	2583463	0	411235	7241232	2583463	17479855	0	1824245	1824245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3212402																																																																																																																															1697004	13167	0	0	1294931	162273	145289	16984	0	21760	1021	20739	0	0	48651	100877	0	0	0	0	0	0	0	0	0	0	0	34683	322	7938	821	24530	195283	172071	242892	1100631	2998	2998	0	457	0	2541	0	0	0	0	0	0	477	95	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	36210	18105	0	1626	0	16479	195283	174747	242892	1137399	0	34949	121446	1137399	1294931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3213333																																																																																																																															91410	1219	0	220	79771	5893	476	5417	0	0	0	0	0	0	0	7217	0	0	5393	0	5393	0	0	0	0	0	0	2374	0	0	0	2374	476	18027	5285	66905	71	71	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4342	2171	0	0	0	2171	476	18027	5285	70436	0	3605	2643	70436	79551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3213735																																																																																																																															24169	0	0	0	7331	6123	0	6123	0	0	0	0	0	0	0	13705	2014	459	0	0	0	0	0	0	0	0	0	1985	86	0	0	1899	86	19828	2014	2358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	19828	2014	2358	0	3966	1007	2358	7331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3214059																																																																																																																															914872	9758	0	0	981129	27652	8541	19111	0	0	0	0	0	0	2389	50131	0	6170	0	0	0	0	0	0	0	0	0	33148	0	3034	12	30102	10930	72276	5959	819940	0	0	0	0	0	0	8840	4420	0	0	0	4420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186131	93066	0	0	0	93066	10930	72276	5959	937108	0	14455	2980	937108	981129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3216017																																																																																																																															1358355	4882	0	0	1236179	46584	41109	5475	0	30812	0	28986	1810	0	0	72714	304	6106	4	0	4	0	1209	0	0	0	0	138259	3452	18515	0	100988	44561	135634	75931	1083791	726	726	0	0	0	726	389	195	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120684	60342	0	0	644	58995	44561	136748	77542	1154512	0	27350	38771	1154512	1236179	1233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3216316																																																																																																																															229812	3032	0	643	191897	26635	25526	1109	0	0	0	0	0	0	7384	8210	0	0	0	0	0	0	0	0	0	0	0	7238	0	1086	0	5782	32910	17214	0	182244	202	202	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8066	4033	0	0	0	4033	32910	17214	0	188320	0	3443	0	188320	191254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3217331																																																																																																																															361018	1906	0	0	227912	12379	7613	4766	0	0	0	0	0	0	0	73129	12175	0	0	0	0	0	0	0	0	0	0	15505	132	1264	94	14015	7745	79159	145886	130730	0	0	0	0	0	0	5	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8518	4259	0	0	992	3265	7745	79159	147689	137068	0	15832	73845	137068	227912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3217957																																																																																																																															411222	4104	0	0	345687	28698	0	19399	0	0	0	0	0	0	1097	51596	0	0	0	0	0	0	0	0	0	0	0	24084	0	452	0	23382	1097	71447	61192	273086	553	553	0	0	0	553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50917	25459	0	0	0	25459	1097	71447	61192	300802	0	14289	30596	300802	345687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3218280																																																																																																																															361440	2491	0	0	202197	9186	7385	1801	0	585	0	256	279	50	3700	0	0	0	14500	0	14500	0	0	0	0	0	0	16722	0	1500	0	15218	12010	18828	278747	54355	0	0	0	0	0	0	0	0	0	0	0	0	936	187	98	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	5010	2505	0	0	996	1509	12108	18828	281218	57738	0	3766	140609	57738	202197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3219269																																																																																																																															38281	0	0	0	5177	7463	290	7173	0	0	0	0	0	0	19165	8261	0	0	0	0	0	0	0	0	0	0	0	3743	35	24	0	2085	19490	15458	0	2085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19490	15458	0	2085	0	3092	0	2085	5177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3220863																																																																																																																															165317	2143	0	318	146029	323	323	0	0	2430	933	997	500	0	10003	1940	0	529	9829	9829	0	0	0	0	0	0	0	4314	0	0	0	4314	21088	2937	500	141716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3222	1611	0	0	0	1611	21088	2937	500	143327	0	587	250	143327	145711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3221468																																																																																																																															3207962	19255	0	0	3037406	84450	54474	29976	0	0	0	0	0	0	15419	224467	0	26518	0	0	0	0	0	0	0	0	0	323320	12324	2957	0	132892	115617	295034	281018	2265219	5431	5431	0	0	5431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	741618	370809	0	0	5553	346368	115617	295034	292342	2655265	0	59007	146171	2655265	3037406	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
