"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
595337														254		0	0					128	126	0							
595430														13598		5571	4483					744	2235	565			4542				
595869	183619	0	147770	0	0	85902	0	0	15763	3013	0	0	0									17073						UNFUNDED COMMITMENT-LOW INCOME HOUSING			
595944														386		241	0					66	79	0							
596062														5002		3898	0					382	722	0							
596156														1397		663	155					420	159	0	663			UNPOSTED WIRE TRANSFER			
596277														55		16	0					39	0	0							
596455														275		0	0					68	207	0							
596642														231		22	1					87	121	0							
596978														274		11	0					3	260	0							
597041														135		7	0					48	80	0							
597313														2720		1232	19					84	1385	0							
597452														709		406	0					254	49	0							
597546														4750		3560	0					140	1050	0							
597658														418		7	127					57	227	0							
598002														3578	0	1518	0	0	0	0	0	63	1997	0	853	0	0				
598048														4027		735	0					233	3059	0							
598132														41		0	0					5	36	0							
598543														328		0	0					135	193	0							
598646														284		0	34					118	132	0							
598954														1521		10	0					676	835	0							
599643														353		205	0					110	38	0							
599764														16955		6639	0					628	9349	339	6360						
600419														19595		12704	0					1169	5529	193							
601032														169	0	145	0	0	0	0	0	13	11	0	145	0	0				
601041														220		0	0					106	114	0				Bonuses			
601050														578180		338261	120408	224804				11015	76245	32251	358	20405	26550				
601153														652		355	50					174	73	0							
601416														65570		25213	0					9933	27818	2606			22257				
601443														713		120	0					313	280	0							
601658														923		76	110					308	429	0							
602048														13961		5855	1555					980	5571	0							
602543														578		470	0					96	12	0							
602842														4		0	0					4	0	0							
603232														281	0	0	0	0	0	0	0	17	264	0	0	0	0				
603540														90		0	0					45	45	0							
603559														53		0	0					27	26	0							
603755														395		269	0					29	97	0							
604024														3926		319	0					298	3309	0							
604033														43		19	15					9	0	0							
604547														895		272	63					119	441	0							
604640														455		411	0					18	26	0							
605571														152		145	5					1	1	0							
605610														3950		2758	0					39	1123	30							
605656														1705		209	0	182	27			147	1349	0				Due FHLMC			
606046														472142	730	338395	21852	35245				16611	95265	19	9098	10855	72124				
606176														14140		13423	0					4	533	180							
606653														3151		185	0					623	2343	0							
607146														1938		604	0					894	440	0							
607333														1284		305	0					174	805	0							
608358														724		517	0					179	28	0							
608451														475		55	91					10	319	0							
608844														1690		353	0					38	1299	0							
609010														1772		1176	0					71	485	40							
609467														435		4	0					85	311	35							
609476														2754		2725	0					5	4	20							
609609														2592		1478	0					236	547	331							
609645														25		0	5					20	0	0							
609832														383		118	29					122	114	0							
610128														8699		7965	21					76	637	0							
610164														4060		3773	0					190	97	0							
610539														61		9	0					13	39	0							
610557														1500		723	154					162	461	0							
610913														1015		287	45					170	506	7							
611031														1238	0	1039	0					28	171	0	1037						
611451														1369		66	0					151	1077	75							
612159														1800		179	723					394	504	0							
612878														87		73	0					14	0	0							
613008														204975	0	134569	13808	0	0	0	0	3275	52673	650	0	0	57990				
613156														3565		1311	0					26	2076	152							
613307														863351	0	593215	0	0	164095	0	0	7945	241491	20700	0	0	307467	LIHTC Unfunded Commitments Liability			
613343														16501		8882	0					1625	5636	358							
613400														97979		85752	0		7674	969		778	11449	0	1264	66166		Deferred pension liability	Deferred income NEFWC, Inc.		
613558														4952		3987	0					321	305	339							
613679														2514		992	0	378	540			301	1221	0	34			Internal / Sweep Accounts			
613839														1150		91	419					172	468	0							
613950														46104		14936	0					85	31083	0							
613978														190		0	0					12	178	0							
614256														568		404	75					89	0	0							
614313														22777		17158	3514					1120	985	0		9155					
614368														665		36	0					105	524	0							
614751														1910		1654	0					45	211	0	1654						
614948														2283		0	84					144	1972	83							
615217														1925		780	0					167	978	0							
615253														617		0	253					273	91	0							
615776														20		19	0					1	0	0							
615851														403		22	0					362	19	0							
615879														612		141	0					289	182	0							
615954														6113		3699	17					271	2002	124							
616036														7088		3016	0					619	3453	0							
616148														1400		1032	0					82	286	0							
616540														1255		1011	14					104	126	0							
616849														411		293	67					51	0	0							
617051														212		27	0					37	148	0							
617079														257		2	35					10	210	0							
617145														448		222	0					181	45	0							
617275														581	0	275	0	0	0	0	0	42	260	4	275	0	0				
617341														186		1	0					28	157	0							
617538														58		6	0					18	34	0							
617743														445		0	93					237	115	0							
618544														602		0	197					82	323	0							
618647														53		0	0					27	26	0							
618740														3749		1459	0					936	1289	65							
618777														223		0	123					20	80	0							
618807														145368	0	109218	0	0	0	0	0	1130	35020	0	8577	93508	0				
619327														6763		5005	564					244	950	0							
619457														1554		1412	0					4	138	0							
619701														20753		8079	0					158	12516	0							
619859														257		162	0					54	39	2							
619877														3204986	0	1760746	186282	810044	0	0	0	9860	1187359	60739	0	0	0				
620752														74		13	10					1	27	23							
621151														310		0	0					63	247	0							
621245														893		768	0					100	25	0							
621357														719		39	0					129	496	55							
621441														3440		2892	54					92	402	0							
622037														1321		1119	0					49	153	0							
622653														1311		177	0					40	879	215							
622774														14515		9963	0					486	3506	560							
623052														758		0	0					250	339	169							
623454														1487		906	0					266	315	0							
623548														1220		602	244					93	281	0							
623874														1509		854	424					14	217	0							
624246														1644		13	149					135	1347	0							
624648														236		0	0					97	139	0							
624778														10916		9534	0					1135	247	0							
624956														225		0	0					5	220	0							
625056														842		789	0					14	39	0							
625065														849		338	0					18	493	0							
625140														618		0	0					18	600	0							
625159														4301		52	2662					756	765	66							
625654														15471	0	7360	96	300	0	0	0	360	7655	0	6446	0	0				
625757														308		26	0					55	227	0							
625850														574		0	0					110	464	0							
625953														2247		1962	0					153	132	0							
626101														16600		13427	0					231	2694	248	7107						
627108														26474		12425	13840		4119	3447		1	208	0				FASB 87	FASB 106		
627377														797		742	0					3	52	0							
627425														2048		1424	0					90	534	0							
627854														653		106	0					78	469	0							
628039														231		86	0					50	95	0							
628123														2160		1144	0		1034			95	871	50				Swap Negative Fair Value Adjustment			
628178														9479		3361	0					1746	4372	0							
628356														1022		16	0					128	878	0							
628552														1669		12	0					621	1036	0							
629148														2449		2331	0					44	74	0							
629353														1463		1064	0					48	351	0							
629522														2528		1595	0					55	818	60							
629746														351	0	53	0	0	0	0	0	97	201	0	0	0	0				
630041														83		9	0					13	61	0							
630340														100		0	0					36	62	2							
630555														5763		4680	0					139	615	329							
630658														3180		2844	0					31	305	0							
631039														403		36	0					105	262	0							
631150														2432		1901	0					106	425	0							
631178														2449		1574	0	95				189	686	0	1249						
631422														7577		4052	0					1742	1783	0	2729						
631570														13442		9798	0					10	3543	91							
632410														1757		0	0					256	1076	425							
632607														14442		164	0					78	14200	0							
632858														1862	0	1179	0	0	0	0	0	268	415	0	0	1139	0				
633378														49579		40930	0					749	7900	0		15372	17431				
633640														479		204	131					67	77	0							
633677														2332		256	0	37	61			112	1964	0			51	ATM Clearing Acct			
634544														675		0	0					324	351	0							
634955														3087		2055	0					124	908	0							
634973														491		0	32					3	456	0							
635457														68		0	0					34	34	0							
635840														2635		1725	0					120	790	0							
635907														12565		10769	0					108	1642	46							
636276														3392		2811	0					38	543	0							
636753														217		0	207					10	0	0							
636771														57094	0	41097	0	0	10497	0	0	1006	13330	1661	0	15286	0	Liability for securities AFS but not yet settled			
637170														2342		263	0					131	1948	0							
637451														183710		82488	0		58480			3734	90279	7209				Loans Subject to Repurchase Liability			
637554														1469	0	923	0	0	884	0	0	147	399	0	0	0	0	Letter of Credit			
638131														781		0	258					288	235	0							
638355														227		0	0					150	33	44							
638850														1381		10	1060					47	264	0							
639549														3584		1983	0					703	898	0							
639567														150490		103997	0					250	46243	0	69554						
639633														1109		311	0					111	687	0							
639857														26		15	0					9	2	0							
640143														132		0	0					27	105	0							
640246														8273	0	4090	2271	0	0	0	0	407	1505	0	3835	0	0				
640442														2221	0	1614	0	0	0	0	0	432	175	0	1602	0	0				
640554														131		0	42					18	71	0							
640956														526		438	0					76	12	0							
641449														1015		0	0					68	947	0							
641579														282		0	0					9	223	50							
641775														45960		40255	0	10420				1650	3581	474	4393	17365	1536				
642437														3213	0	2672	0	0	0	0	0	146	395	0	0	0	0				
642549														20146	0	13638	0	0	9576	0	0	345	4959	1204	0	3585	0	Other Payable			
642857														1191		112	54					241	784	0							
643078														2627		107	0					52	2346	122							
643274														380		164	165					1	50	0							
643340														808	0	27	0	0	0	0	0	8	773	0	0	0	0				
643452														312		43	0					70	199	0							
643658														187	0	66	0	0	0	0	0	4	86	31	0	0	0				
644057														23	0	0	0	0	0	0	0	21	2	0	0	0	0				
644141														88		80	0					7	1	0							
644646														851		0	494					104	253	0							
644776														165		11	0					1	153	0				DIRECTORS' RETIREMENT PLAN			
644842														560		128	0					93	339	0							
644954														2412		1416	0					0	996	0							
644963														1103		726	0					103	259	15							
645157														177	0	0	89	0	0	0	0	80	0	8	0	0	0				
645317														24055	0	9792	1610	3790	0	0	0	109	12544	0	0	0	0				
645465														4128	0	1970	0	489	0	0	0	176	1982	0	956	0	0				
645540														795		0	0					188	607	0							
645577														1863		1849	0					14	0	0							
645625														188797	0	113537	0	0	0	0	0	4010	65474	5776	0	52464	0				
646042														224		0	6					73	145	0							
646145														1370		502	236					236	396	0							
646172														3535		3230	0					5	300	0							
646444														614		192	0					112	310	0							
646471														28		0	0					2	26	0							
646556														338	0	221	13	77	0	0	0	104	0	0	52	0	0				
646743														1026		168	22					317	519	0							
646873														1628		430	0					3	1195	0							
647218														1337		0	0					231	939	167							
647245														8757		6413	0					240	2104	0		6413					
647414														306	0	12	0	0	0	0	0	188	106	0	0	0	0				
647432														1959		382	0					365	1209	3							
647759														1777		1595	0					22	160	0							
647777														1655		1155	253					38	209	0	1155						
647955														174		0	0					8	166	0							
648130														3877		1176	0		1098			208	2312	181				Security Purchase Commitment			
648242														5469	0	442	0	0	390	0	0	292	4185	550	0	0	0	Visa drafts in process			
648251														1024		124	480					50	370	0							
648345														349	0	149	89	0	105	0	0	55	56	0	0	0	0	Reserve for Retiree Health Insurance			
648550														120		0	0					17	103	0							
649342														2215		1405	53					289	468	0							
649632														59	0	28	0	0	0	0	0	31	0	0	0	0	0				
649874														1552		708	0					66	778	0							
651121														4634		1566	0					213	2855	0							
651149														578		443	0					73	62	0							
651158														303		50	84					141	28	0							
651354														174		1	65					34	74	0							
651448	3	0	0	0	0	0	0	0	3	0	0	0	0									0									
651541														754		13	0					157	584	0							
651756														653		10	82					210	351	0							
651859														15898		5642	0	1040				3985	6271	0	2828	503					
651952														545	90	483	0	135				20	42	0	252						
652043														2298		4	0					440	1854	0							
652070														1014		801	0					33	180	0							
652874														436392		408081	0		362272			2497	25814	0				Interest Rate SWAP Valuation			
652959														18		0	0					18	0	0							
652977														1232		1193	0					0	39	0							
653134														888		280	0					265	343	0							
653433														2609		2424	0					77	108	0							
653611														5428		3471	781		832			202	827	147			2414	ACCUMULATED POST RETIREMENT BENEFITS			
653778														2342		2002	76					43	221	0							
653947														791		0	0					387	404	0							
654047														187		98	0					12	77	0							
654300														1432		112	0					2	1287	31							
654579														321		242	0					0	79	0							
655530														75		48	0					13	14	0							
655839														2665		2	0					1221	1442	0							
656032														781		397	13					102	269	0							
656247														860		698	0					40	122	0							
656377														175787	0	150152	2431	0	24868	0	0	646	14058	8500	0	83010	30061	LIABILITY FOR INVESTMENT IN CRA LOW INCOME HOUSING TAX CREDIT			
656470														13216		6673	0					672	5365	506							
656658														268		0	57					4	207	0							
656779														432		183	0					51	198	0							
657178														2379		66	0					29	2284	0							
657271														22125		14718	3727		3803			2324	1356	0				Accrued Post Retirement			
657365														26934	0	3077	0	0	996	982	0	9693	11279	2885	0	0	0	Servicing Liablility-Mortg	Other Liability		
657459														19423		4774	0	1408	2731	2		1322	13118	209				SWAP Liability	SLEF & Pagedale Projects		
657758														579		114	259					33	173	0							
657954														721		95	270					81	275	0							
658072														637		415	0					43	179	0							
658474														260		201	0					3	56	0							
658924														718		0	0					110	608	0							
659341														1336		41	0					162	1133	0							
659453														1452		972	0					229	251	0							
659556														326	0	100	49	100	0	0	0	74	103	0	0	0	0				
659640														77		0	0					32	45	0							
659734														139		14	0					46	79	0							
659855														149643		74369	28799			23363		8506	37969	0			39789		Acquired salary continuation plans		
660066														122		0	0					24	98	0							
660253														153		12	6					95	40	0							
660271														2404		244	73					174	1857	56							
660570														813		121	0					172	520	0							
660655														33512		24010	0					951	8163	388							
660879														205		76	69					16	44	0							
660927														2600	0	2219	0	0	0	0	0	212	169	0	1207	0					
661072														1313		1053	95	440				2	163	0	613						
661157														61		0	17					44	0	0							
661223														2303	0	1862	0	0	0	0	0	59	382	0	1862	0	0				
661308														202335	0	182132	0	1234	116995	0	0	1105	17838	1260	1750	0	60812	Due to Broker			
661474														1633		1618	0					15	0	0							
662350														1268		9	0					120	1139	0							
662369														32982		25692	0					621	6380	289	14088		8470				
662949														1265		137	46					429	653	0							
663058														2352	0	566	0	0	142	0	0	400	898	488	271	0	0	OTHER PAYABLE			
663245														263262	63678	205262	0	0	58344	0	0	6526	22075	29399	0	0	0	DEPOSITS HELD FOR SALE			
663450														244		96	0					44	104	0							
663638														201		140	0					28	33	0							
663647														1802		1106	66					523	107	0							
663656														46		10	0					8	28	0							
663834														24860		7021	0					4495	9253	4091	4604						
663955														18224		17754	0					164	306	0							
664176														5397		4420	0					1	976	0							
664206														18158		8776	0		3559	3319		939	8443	0				FV Hedge Derivative Liability	Deferred Income		
664653														1097		483	0					210	404	0							
664756														163843	0	29361	0	0	5538	14175	0	6438	98097	29947	0	0	0	CD Fair Value Adjustment	Fair value of non-trading derivatives		
665146														1326		665	12					214	435	0							
665258														177		7	0					7	163	0							
665865														1626		50	0					682	894	0							
666059														1052		50	285					243	474	0							
666358														181		2	0					26	153	0							
666554														1028		7	0					165	856	0							
666844														285		0	8					190	87	0							
666974														768		75	245					3	445	0							
667029														372		0	0					38	334	0							
667252														113		70	0					43	0	0							
667346														604		465	0					57	82	0							
667524														233		0	30					67	136	0							
667551														253		131	0					85	37	0							
667757														64737		51555	0					2013	9606	1563			25469				
668053														92		0	0					92	0	0							
668147														741		87	26					249	379	0							
669555														2470		226	0					867	1347	30							
670430														454		0	0					93	361	0							
670467														7745		5071	0					71	2353	250							
670560														57094	0	43548	0	32876	0	0	0	0	13546	0	0	0	0				
670654														21		0	0					7	14	0							
670748														1070		961	2					19	88	0							
670775														196		173	0					0	23	0							
670878														5908		4924	0					8	976	0							
671053														147		0	58					50	39	0							
671147														1472		46	129					874	423	0							
671334														36676		19490	6845	19490				177	10164	0							
671464														191630	0	130196	0	0	0	0	0	28415	31773	1246	0	38172	58827				
671558														4126		2719	0					907	496	4							
672238														257		91	89					65	12	0							
672247														719		196	224					299	0	0							
672537														584		13	230					268	73	0							
672573														1751		1434	0					1	316	0							
673244														208		0	0					79	129	0							
673440														7223		1765	0					835	4623	0	1673						
673477														129		23	94					1	11	0							
673851														126		23	0					67	36	0							
673909														8531	897	2835	0					88	5608	0			1323				
674344														953		413	0					325	215	0							
674849														8197		3246	0					4309	642	0							
675042														337		91	0					80	166	0	91						
675051														963		896	0					45	22	0				Lease Obligation ASC 842 Leases			
675079														496	0	282	0	0	0	0	0	14	200	0	0	0	0				
675248														75		4	0					32	39	0							
675341														843		823	0					20	0	0							
675659														278		14	0					264	0	0							
675855														211		144	0					44	23	0							
676049														502		50	73					290	89	0							
676151														2286		415	0					706	1165	0							
676478														16550		14591	0					97	1788	74							
677176														75449		64380	627					1259	9059	124			54999				
677354														1096	0	848	75	0	0	0	0	71	102	0	848	0	0				
677448														357		101	41					165	50	0							
677644														10829		5372	1951					592	2914	0							
677756														332		9	0					274	49	0							
677970														605		497	0					4	104	0							
678052														44		0	0					8	36	0							
678070														3076		1048	220					978	830	0	1048						
678258														134		69	0					65	0	0							
678454														1564		75	0	64				137	1352	0							
678557														140	0	47	45	0	0	0	0	25	23	0	0	0	0				
678717														23418	0	17103	0	0	0	0	0	612	5360	343	728	0	16332				
678744														1240	0	470	0	0	369	0	0	371	399	0	0	0	0	ACCD POST RETIREMENT BENE			
679451														338		17	213					73	35	0							
679648														107		0	0					26	81	0							
680055														892		120	0					640	132	0	119						
680130														4186		3268	0					201	717	0	3010						
680354														4964	0	472	0	0	449	0	0	217	2775	1500	0	0	0	INTEREST RATE HEDGES - FAIR VALUE HEDGE			
680457														1550		0	0					276	1274	0							
680747														408		68	0					232	108	0							
680813														21700	0	5046	0	0	0	0	0	1204	15450	0	0	4810	0				
681043														268		0	0					81	187	0							
681249														613		547	0					21	45	0							
682143														3683		1329	102					257	1995	0							
682479														1210		906	0					2	302	0							
682563														529396	0	366020	68409	0	0	0	0	10081	42722	42164	0	0	331512				
682648														503		107	27					215	154	0							
683449														1485		0	63					381	1041	0							
683814														217		0	0					71	146	0							
684455														1563		1097	0					92	374	0							
685023														721		690	0					25	6	0							
685649														1673	0	493	138	0	0	0	0	291	751	0	431	0	0				
685676														16597		12688	304					1221	2384	0							
685779														1876		1479	0					284	113	0							
686459														1361		577	590	142				180	14	0	435						
686570														413		114	0					4	295	0							
686758														965		104	768					93	0	0							
687009														149990		123771	0					2496	21735	1988		91277		Operating lease liability			
687054														91		19	0					57	15	0							
687830														311		0	0					50	261	0							
687951														14844		8791	0					3095	2958	0	7659						
688079	78504	0	17881	637	0	17559	0	0	59986	0	0	0	0									0						Other Unearned Income			
688257														2786		2322	0					18	446	0							
688453														135		21	0					114	0	0							
688556														152		15	0					47	90	0							
689209														18410	0	13274	0	0	0	0	0	43	5093	0	12833	0	0				
689357														1699		0	0					166	1533	0							
689759														444		0	136					14	294	0							
691042														31		0	0					17	14	0							
691556														121		0	0					62	59	0							
691743														145		0	9					83	51	2							
691958														3958		698	922					1098	1240	0							
692450														672		42	0					126	504	0							
692704														968		0	0					0	968	0							
692946														1172	0	702	0	0	0	0	0	147	160	163	0	0	0				
693073														661		646	0					0	15	0							
693224														92226		57035	0	18782				3347	22844	9000		17424					
693345														69905		11271	0					1120	57514	0							
693952														2243		1949	0					129	165	0							
694146														60		2	12					41	5	0							
694771														38		0	7					13	18	0							
694847														932		255	0					11	666	0							
694904														702816	0	318369	227685	0	0	0	0	24813	121248	10701	0	0	281853				
695134														446		96	54					149	147	0							
695349														1417	0	9	1021	0	0	0	0	72	315	0	0	0	0				
695947														55		0	0					15	40	0							
696047														167		0	6					22	139	0							
696168														1119		1013	0					10	96	0							
696430														6203		3702	0					106	2395	0							
696645														644	0	381	41	381	0	0	0	31	191	0	0	0	0				
697035														354	0	0	0	0	0	0	0	158	196	0	0	0	0				
697147														1812		374	105					193	1140	0							
697156														4337		3747	0					172	418	0							
697231														1647		646	0					98	903	0							
697633														1025945	0	430575	0	0	0	0	0	63864	430302	101204	0	0	296105				
697763														59541		41414	0		15617			162	17912	53			17245	Low Income Housing Unfunded Commitment			
697950														733		0	0					122	611	0							
697978														21181		10232	0					837	10061	51			8397				
698144														7400		4085	0					1754	1561	0							
698546														1555	0	1334	29	2	0	0	0	30	142	20	1288	0	0				
698649														944		683	0					120	141	0							
699105														5213		2242	0					1	2879	91							
699253														594		21	204					78	291	0							
699534														1345		767	0	133				152	426	0	558			Accrued pension benefit liability			
700140														441		0	209					22	210	0							
700252														2442		2284	0					11	147	0							
700430														754		597	0			144		156	1	0	107			Accrued Fed Inc Tax Payable	Shazam Conversion Fee		
700458														1562		434	133					275	720	0							
701062														116095		69982	0					4055	38248	3810			51541				
701222														6165		0	0					1120	5045	0							
701259														3618		0	226					471	2921	0							
701839														9775		9092	0					10	673	0							
701857														298		250	0					42	6	0							
702117														200156		166830	5178	2176	8021			3807	18661	5680	1610	119044		ATM Clearing Account			
702359														610		170	0					161	279	0							
702612														4762		522	906					510	2824	0							
702836														929		497	0					188	244	0							
702911														2827		1133	919					217	558	0							
702966														199		47	0					0	152	0							
703039														301		110	0					172	19	0							
703552														7786		2389	0					222	5175	0							
703767														44555		38728	0		12565			107	5545	175	16004		10122	Pending securities settling after 3-31-2020			
704559														18189		3539	8062					591	5872	125			2567				
704755														5898		155	0					979	3989	775							
705378														904		755	0					32	117	0							
705444														118		0	0					22	96	0							
705556														1157		0	0					143	1014	0							
706030														177		27	0					92	58	0							
706058														211		0	0					94	84	33							
706236														304		0	0					101	203	0							
706254														758		0	0					592	166	0							
706450														64		0	0					52	12	0							
706656														1116		709	94					174	139	0							
707354														10133	0	2832	1445	1653	1179	0	0	1672	4184	0	0	0	0	Wages Payable			
708379														866		7	0					135	724	0							
709143														3417	0	2843	14	1841	0	0	0	195	365	0	0	0	0				
709451														110		0	0					21	89	0							
709554														173		0	0					17	156	0							
709602														15947		7411	0		2736	2465		155	8145	236				Sales and Repurchases	Official Treasurer Cashier Checks Miscellaneous Liability		
709639														7462		19	0					418	7025	0							
709956														175	0	1	0	0	0	0	0	174	0	0	0	0	0				
710176														526		79	0					140	307	0							
710859														1969		1420	0					463	86	0							
711472	46449	0	45033	0	5883	0	0	0	1314	36	7515	0	0									66									
711520														1407		1272	0					55	80	0							
711548														2265		2056	0					34	175	0							
711753														349		6	110					17	216	0							
711801														2957		2293	0					172	492	0							
712059														3720		2190	0					365	1165	0							
712273														409		58	0					33	318	0							
712648														662		41	0					260	361	0							
712956														2614		310	0					9	2270	25							
713047														44		0	0					21	23	0							
713252														450		0	0					327	123	0							
713476														4478		2552	0					316	1610	0							
713926														15085		11772	0		2944	4056		366	2947	0	3051		720	Low income housing payable	Pension liability		
714165														43		40	0					3	0	0							
714437														316		39	0					29	248	0							
714839														358		70	0					235	53	0							
714978														2630		294	0					0	1996	340							
715032														492	0	13	0	0	0	0	0	222	257	0	0	0	0				
715050														822		500	0					109	211	2							
715144														909		382	0					39	488	0							
715340														3663		1386	0					331	1946	0							
715470														271		9	0	9				217	45	0							
715630														595		0	135					100	360	0							
715872														3257		1878	0	450				178	1201	0	1350						
715975														179		0	0					2	177	0							
716374														4720		1592	1919					219	990	0							
716655														1214		159	0					125	930	0							
716833														13642		3192	222					636	9557	35	1282		1864				
716851														1672		1467	0					27	178	0							
716954														508		25	0					145	338	0							
717232														374		176	0					123	75	0							
717670														50		47	0					3	0	0							
717737														8190		7205	0					198	731	56	6032	23					
717924														27189	0	16727	8572	0	0	0	0	510	1380	0	3368	0	0				
718079														2051		770	0					1170	111	0							
718145														3410		323	1000					252	1835	0							
718275														1273		397	0					11	712	153							
718538														6342		5167	0					183	992	0							
719030														147		75	0					52	20	0							
719610														456		0	244					103	109	0							
719656														1642		698	4					248	565	127							
719964														1573		1475	0					10	88	0							
720157														50		0	0					36	14	0							
720344														731		446	0	297				84	201	0	30						
720746														3605		3011	0					156	364	74							
720858														2175		2038	0					82	55	0							
721350														2867		2084	43					566	174	0							
721752														705		669	0					36	0	0							
721949														5329		1657	2612					829	231	0							
722227														300		0	0					9	291	0							
722432														2233		154	0					108	1971	0							
722544														17304		5660	0					814	10830	0							
722777	1690848	0	1120181	0	385593	548831	0	0	389684	167366	0	0	0									13617						RIGHT_OF_USE_LEASE_LIABILITY			
722816														7163		4776	647					580	1160	0							
723112	3568288	0	1582633	1055340	0	0	0	0	739993	168881	0	0	552760									21441									
723158														172	0	0	0	0	0	0	0	148	24	0	0	0	0				
723550														87		12	0					72	3	0							
723653														1290		932	0					64	294	0							
723756														337		153	0					57	127	0							
723822														4486		4311	0					86	89	0							
723868														509		3	0					192	314	0							
724230														3281		1767	0					349	1165	0							
724548														375		0	94					42	239	0							
724744														4000		3178	96					402	324	0							
724904														3391		1404	0					2	1495	490							
724940														26		0	0					23	3	0							
725077														2500		1674	0					55	771	0							
725732	17358	0	6350	0	292	0	0	0	6503	0	5737	0	0									4505									
725741														2177		2046	0					49	82	0							
725853														180		0	34					112	34	0							
726458														427		328	0					91	8	0							
726953														1566		42	0					1211	313	0							
727174														5904		4297	0					95	1512	0							
728948														2131		0	0					422	1512	197							
728957														487		0	0					159	328	0							
729011														5115		2221	1069					956	869	0							
729057														180		100	0					49	31	0							
729178														2009		1557	0					120	332	0							
729310														6522		4832	0					238	1452	0							
729459														210	0	55	0	0	0	0	0	73	82	0	0	0	0				
729570														154		0	0					4	150	0							
729842														861		379	0					204	278	0							
729945														722		341	0					137	244	0							
730745														56	0	7	4	4	0	0	0	38	7	0	3	0	0				
731050														465		0	0					85	380	0							
731247														15076	0	12724	0	0	0	0	0	2082	270	0	3400	3447	0				
731957														30		0	21					9	0	0							
732178														4306		2475	299					553	979	0							
732253														925		241	0					251	433	0							
732637														444		129	132					178	5	0							
732758														9971		8680	0					133	1158	0							
732918														7226		4460	0	123				727	2010	29	2450		1277				
732954														106		49	0					57	0	0							
733054														11159	0	3939	3670	0	0	0	0	3154	396	0	3661	0	0				
733540														130		20	0					53	57	0							
733559														1108		88	0					133	887	0							
733661														1155		12	0					0	1143	0							
733755														501		391	0					47	63	0							
733951														402		0	174					54	174	0							
734248														1971		1368	0					155	448	0							
734350														3311		2616	0					179	516	0							
734538														8393		5030	0					0	3363	0							
734613														958		370	0					119	469	0							
735049														163		0	102					3	58	0							
735067														1703		913	0					137	653	0							
735414														322		206	0					7	109	0							
735441														2371		0	0					1436	935	0							
735656														1353		54	0					56	1243	0							
735768														6761		6547	0					114	0	100							
735973														558		541	0					0	17	0							
736158														207		2	144					21	40	0							
736206														55551		47853	0					177	7238	283							
736448														10342	0	2264	0	256	0	0	0	2842	5236	0	2008	0	0				
736550														545		8	80					168	289	0							
736662														230		5	63					46	116	0							
737548														6235		0	0					942	5293	0							
738013														1643		126	0					496	1021	0							
738040														8411		2850	97					3053	2411	0	2850						
738143														3074		1757	27					487	803	0							
738255														781		168	0					122	491	0	108			Accrued Expense - Profit Sharing			
738303														17059		6203	0					0	10856	0	5898						
738572														3024		1570	0					66	1388	0							
738657														97	0	75	0	0	0	0	0	22	0	0	0	0	0				
738769														8391		7067	0					229	1095	0							
739346														695		291	0					271	133	0							
739355														2992	0	1684	0	0	0	0	0	840	468	0	1624	0	0				
739560														58705		43440	0					440	13769	1056							
739832														474		41	11					104	318	0							
740249														455		0	0					296	159	0							
741068														177		0	0					17	142	18							
741152														76		0	0					4	72	0							
741330														21059		17260	792					1168	1839	0	10217	6852					
741358														97		66	0					12	19	0							
741648														1193		1022	0					83	88	0							
741844														664		376	0					82	206	0							
741956														145		50	65					20	10	0							
741974														1343		48	695					7	593	0							
742056														271		91	0					65	115	0							
742355														598		379	0					219	0	0							
742542														659		0	0					130	529	0							
742636														116		0	0					27	89	0							
742944														1075	109	447	0	1	306			148	480	0				ACCUMULATED POST RETIREMENT BENEFIT			
743679														10561		8731	0					225	1605	0	7054						
743950														181		33	50					38	60	0							
744238														4308		292	2257					175	1584	0							
744256														2209		0	0					391	1818	0							
744854														977		125	0					421	431	0							
745150														117		0	40					16	61	0							
745347														503	0	16	0	0	0	0	0	136	289	62	0	0	0				
746157														1250		49	575					89	537	0							
746223														5718		5002	0					131	424	161							
746429														3390		3104	0					218	68	0							
746513														3889	0	2045	0	0	1415	0	0	117	1680	47	0	0	0	LIABILITY FOR BANK OWNED ASSETS			
746755														1537		780	316		763			99	342	0				Low Income Housing Tax Credit			
746942														397		126	86					171	14	0							
746979														377		1	182					71	123	0							
747051														479	0	345	0	319	0	0	0	104	30	0	0	0	0				
747257														319		173	0					46	100	0							
748254														1891		692	0					4	1195	0							
748357														80		0	12					17	51	0							
748441														101		0	0					90	11	0							
748964														819		662	0					27	130	0							
749242														244170		165960	0					4984	54592	18634	26210		88722	Lease liabilities			
749635														3902		96	1466					440	1773	127							
749840														13		0	0					7	6	0							
749943														1054		53	0					85	916	0							
749952														211		0	0					64	147	0							
750051														530		0	0					209	321	0							
750127														2827		512	0					55	2235	25							
750154														941		626	0					139	176	0							
