"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH270	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH289	RCFDH290	RCFDH291	RCFDH292	RCFDH293	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDJA21	RCFDJJ30	RCFDJJ31	RCFDJJ32	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	
751852																																																																																																																																																																																																																																																	
752644																																																																																																																																																																																																																																																	
752831																																																																																																																																																																																																																																																	
753052																																																																																																																																																																																																																																																	
753324																																																																																																																																																																																																																																																	
753641																																																																																																																																																																																																																																																	
753856																																																																																																																																																																																																																																																	
754068																																																																																																																																																																																																																																																	
754246																																																																																																																																																																																																																																																	
754536																																																																																																																																																																																																																																																	
754826																																																																																																																																																																																																																																																	
754853																																																																																																																																																																																																																																																	
754929																																																																																																																																																																																																																																																	
755047																																																																																																																																																																																																																																																	
755252																																																																																																																																																																																																																																																	
755421																																																																																																																																																																																																																																																	
755458																																																																																																																																																																																																																																																	
756343																																																																																																																																																																																																																																																	
756848																																																																																																																																																																																																																																																	
757377																																																																																																																																																																																																																																																	
757452																																																																																																																																																																																																																																																	
757612																																																																																																																																																																																																																																																	
757779																																																																																																																																																																																																																																																	
758703																																																																																																																																																																																																																																																	
758842																																																																																																																																																																																																																																																	
758851																																																																																																																																																																																																																																																	
759045																																																																																																																																																																																																																																																	
759625																																																																																																																																																																																																																																																	
760210																																																																																																																																																																																																																																																	
760331																																																																																																																																																																																																																																																	
760340																																																																																																																																																																																																																																																	
760434																																																																																																																																																																																																																																																	
760649																																																																																																																																																																																																																																																	
760854																																																																																																																																																																																																																																																	
760939																																																																																																																																																																																																																																																	
760957																																																																																																																																																																																																																																																	
761244																																																																																																																																																																																																																																																	
761347																																																																																																																																																																																																																																																	
761459																																																																																																																																																																																																																																																	
761543																																																																																																																																																																																																																																																	
761806	30412303	209096	0	0	21766604	257508	232394	25114	0	5038265	1169572	3865392	3301	0	679385	1673832	0	23485	132697	0	0	0	0	1933714	64053	203022	17583	1061542	2151492	5892319	6200250	14703885	164408	164408	0	34362	0	130046	23695	11848	0	60	0	11788	2390	478	0	0	0	478	0	0	0	0	0	0	0	0	0	0	0	0	4217658	2108829	0	25000	87076	1935297	2425735	5964503	6287326	16956232	0	1192901	3143663	16956232	21766604	140465	0	0	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	4824	4824	0	0	4824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2401757				0	0	0	0	0	25055	0	0	0	35750	0	361	35389	0	0	0	0	300	0	0	0	0	0	300	3	0	0	0	0	3	0	7220183	0	14009	6097639	1108535	71012	0	71012	77062	0	0	0	0	1868	75194	12671080	0	6088	110202	46338	12508452	0	132697	0	582431	0	0	255653	255653	0	51131	0	524076	524076	0	
761833																																																																																																																																																																																																																																																	
761851																																																																																																																																																																																																																																																	
761954																																																																																																																																																																																																																																																	
762045																																																																																																																																																																																																																																																	
762447																																																																																																																																																																																																																																																	
762474																																																																																																																																																																																																																																																	
762773																																																																																																																																																																																																																																																	
763211																																																																																																																																																																																																																																																	
763677																																																																																																																																																																																																																																																	
763930																																																																																																																																																																																																																																																	
764030																																																																																																																																																																																																																																																	
764058																																																																																																																																																																																																																																																	
764067																																																																																																																																																																																																																																																	
764142																																																																																																																																																																																																																																																	
764151																																																																																																																																																																																																																																																	
764441																																																																																																																																																																																																																																																	
764816																																																																																																																																																																																																																																																	
765019																																																																																																																																																																																																																																																	
765318																																																																																																																																																																																																																																																	
765354																																																																																																																																																																																																																																																	
765505																																																																																																																																																																																																																																																	
765662																																																																																																																																																																																																																																																	
765877																																																																																																																																																																																																																																																	
766052																																																																																																																																																																																																																																																	
766164																																																																																																																																																																																																																																																	
767040																																																																																																																																																																																																																																																	
767152																																																																																																																																																																																																																																																	
767246																																																																																																																																																																																																																																																	
767255																																																																																																																																																																																																																																																	
767554																																																																																																																																																																																																																																																	
767572																																																																																																																																																																																																																																																	
767611																																																																																																																																																																																																																																																	
767732																																																																																																																																																																																																																																																	
767974																																																																																																																																																																																																																																																	
768074																																																																																																																																																																																																																																																	
768458																																																																																																																																																																																																																																																	
768476																																																																																																																																																																																																																																																	
768953																																																																																																																																																																																																																																																	
769156																																																																																																																																																																																																																																																	
769334																																																																																																																																																																																																																																																	
770068																																																																																																																																																																																																																																																	
770451																																																																																																																																																																																																																																																	
770545																																																																																																																																																																																																																																																	
770639																																																																																																																																																																																																																																																	
770657																																																																																																																																																																																																																																																	
770853																																																																																																																																																																																																																																																	
771047																																																																																																																																																																																																																																																	
771140																																																																																																																																																																																																																																																	
771458																																																																																																																																																																																																																																																	
771609																																																																																																																																																																																																																																																	
771748																																																																																																																																																																																																																																																	
771878																																																																																																																																																																																																																																																	
772008																																																																																																																																																																																																																																																	
772446																																																																																																																																																																																																																																																	
772754																																																																																																																																																																																																																																																	
773032																																																																																																																																																																																																																																																	
773171																																																																																																																																																																																																																																																	
773247																																																																																																																																																																																																																																																	
773443																																																																																																																																																																																																																																																	
773470																																																																																																																																																																																																																																																	
773546																																																																																																																																																																																																																																																	
773742																																																																																																																																																																																																																																																	
774132																																																																																																																																																																																																																																																	
774235																																																																																																																																																																																																																																																	
774253																																																																																																																																																																																																																																																	
774262																																																																																																																																																																																																																																																	
774347																																																																																																																																																																																																																																																	
775054																																																																																																																																																																																																																																																	
775241																																																																																																																																																																																																																																																	
775456																																																																																																																																																																																																																																																	
775773																																																																																																																																																																																																																																																	
776369																																																																																																																																																																																																																																																	
776547																																																																																																																																																																																																																																																	
777254																																																																																																																																																																																																																																																	
777366	894124	15391	0	6831	701738	90118	46487	43631	0	32	0	32	0	0	0	38009	0	0	0	0	0	0	0	31952	1526	4381	0	22866	48013	104670	234290	518597	25	25	0	0	0	25	0	0	0	0	0	0	35	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	158526	79263	33126	0	5088	41049	81139	104670	239378	560408	0	20934	119689	560408	694907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38304				0	0	0	0	0	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200773	0	0	153189	47584	0	0	0	4560	0	0	0	0	4089	471	543776	0	0	18617	81101	444058	0	0	0	3179	0	0	0	0	0	0	0	0	0	0	
777375																																																																																																																																																																																																																																																	
777441																																																																																																																																																																																																																																																	
777870																																																																																																																																																																																																																																																	
778738																																																																																																																																																																																																																																																	
779016																																																																																																																																																																																																																																																	
779351																																																																																																																																																																																																																																																	
779360																																																																																																																																																																																																																																																	
779641																																																																																																																																																																																																																																																	
779650																																																																																																																																																																																																																																																	
779968																																																																																																																																																																																																																																																	
780049																																																																																																																																																																																																																																																	
780218																																																																																																																																																																																																																																																	
780263																																																																																																																																																																																																																																																	
780562																																																																																																																																																																																																																																																	
780722																																																																																																																																																																																																																																																	
780955																																																																																																																																																																																																																																																	
781028																																																																																																																																																																																																																																																	
782016																																																																																																																																																																																																																																																	
782306																																																																																																																																																																																																																																																	
782351																																																																																																																																																																																																																																																	
782548																																																																																																																																																																																																																																																	
783161																																																																																																																																																																																																																																																	
783246																																																																																																																																																																																																																																																	
783349																																																																																																																																																																																																																																																	
783648																																																																																																																																																																																																																																																	
783844																																																																																																																																																																																																																																																	
783910																																																																																																																																																																																																																																																	
784159																																																																																																																																																																																																																																																	
784430																																																																																																																																																																																																																																																	
785147																																																																																																																																																																																																																																																	
785473																																																																																																																																																																																																																																																	
785857																																																																																																																																																																																																																																																	
785923																																																																																																																																																																																																																																																	
785932																																																																																																																																																																																																																																																	
785950																																																																																																																																																																																																																																																	
786210																																																																																																																																																																																																																																																	
786256																																																																																																																																																																																																																																																	
786274																																																																																																																																																																																																																																																	
786340																																																																																																																																																																																																																																																	
786555																																																																																																																																																																																																																																																	
786612																																																																																																																																																																																																																																																	
786733																																																																																																																																																																																																																																																	
786948																																																																																																																																																																																																																																																	
787141																																																																																																																																																																																																																																																	
787459																																																																																																																																																																																																																																																	
787842																																																																																																																																																																																																																																																	
788559																																																																																																																																																																																																																																																	
788652																																																																																																																																																																																																																																																	
788773																																																																																																																																																																																																																																																	
789051																																																																																																																																																																																																																																																	
790150																																																																																																																																																																																																																																																	
790271																																																																																																																																																																																																																																																	
790543																																																																																																																																																																																																																																																	
790703																																																																																																																																																																																																																																																	
790918																																																																																																																																																																																																																																																	
791072																																																																																																																																																																																																																																																	
791353																																																																																																																																																																																																																																																	
791821																																																																																																																																																																																																																																																	
791942																																																																																																																																																																																																																																																	
792248																																																																																																																																																																																																																																																	
792453																																																																																																																																																																																																																																																	
