"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCFDL136	RCFDL137	RCFDL138	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	
3631870																																																																																																																																																																																																	6214	0	0	0	10338	85552	0	742	0	8706	0	0	0	0	8715	0	0	0	1820	0	0	748	748	11300	5067	0	4283	69743	0	625	0.0944	0.1216	0.1112	0.0000	0.0000	0.0000	7967	748	114	0	0	0	0	0	0	0	0	0	
3632448																																																																																																																																																																																																	14189	0	0	0	148657	348286	0	2451	0	34830	281	0	0	0	35434	0	0	0	9814	0	0	2451	2451	20846	150143	30048	9218	146874	0	85	0.0949	0.1800	0.1675	0.0000	0.0000	0.0000	32983	2451	1762	0	0	0	0	0	0	0	0	0	
3633016																																																																																																																																																																																																	16437	0	0	0	14973	87048	0	855	0	10049	81	0	0	0	10680	0	0	0	2286	0	0	698	698	9499	22157	13323	2648	42816	0	0	0.1160	0.1945	0.1818	0.0000	0.0000	0.0000	9982	698	67	0	0	0	0	0	0	0	0	0	
3633173																																																																																																																																																																																																	127567	0	0	0	141781	851191	0	9316	0	98861	0	0	0	0	105637	0	0	0	0	0	0	7488	7488	133907	108013	82054	19457	535230	0	0	0.119377	0.176948	0.164405	0.000000	0.000000	0.000000	98149	7488	712	0	0	0	0	0	0	0	0	0	
3634394																																																																																																																																																																																																	6937	0	0	0	3049	69109	0	1861	0	8758	0	0	0	0	9298	0	0	0	164	0	0	554	554	14006	11142	7614	2189	38194	2961	0	0.128435	0.216384	0.203491	0.000000	0.000000	0.000000	8744	554	14	0	0	0	0	0	0	0	0	0	
3635029																																																																																																																																																																																																	16204	0	0	0	0	51631	0	1044	0	9323	0	0	0	0	9816	0	0	0	2547	0	0	493	493	6463	9903	211	967	36099	0	0	0.1841	0.2524	0.2397	0.0000	0.0000	0.0000	9323	493	0	0	0	0	0	0	0	0	0	0	
3635533																																																																																																																																																																																																	24290	0	0	11761	198084	529425	0	3388	0	47039	0	0	0	0	48425	14000	0	5031	44267	0	0	3388	3388	37699	195872	94347	13190	201982	11565	0	0.0881	0.1547	0.1439	0.0000	0.0000	0.0000	45037	3388	1469	0	0	0	0	0	0	0	0	0	
3635551																																																																																																																																																																																																	16090	0	0	0	2614	96917	0	805	0	8461	0	0	0	0	9249	0	0	0	4672	0	0	805	805	4703	15560	21220	5244	56222	10199	0	0.0880	0.1280	0.1168	0.0000	0.0000	0.0000	8444	805	17	0	0	0	0	0	0	0	0	0	
3636259																																																																																																																																																																																																	12541	0	0	0	0	55212	0	752	0	7623	0	0	0	0	7916	0	0	0	588	0	0	527	527	10632	2989	1725	1968	40384	0	234	0.134799	0.188863	0.176290	0.000000	0.000000	0.000000	7389	527	0	0	0	0	0	0	0	0	0	0	
3636428																																																																																																																																																																																																	9664	0	0	2118	5892	116800	0	1319	0	17008	0	0	0	0	18098	0	0	0	5086	0	0	1323	1323	3689	14623	0	6245	99574	1527	0	0.1514	0.1711	0.1586	0.0000	0.0000	0.0000	16775	1323	233	0	0	0	0	0	0	0	0	0	
3636446																																																																																																																																																																																																	29145	0	0	0	6983	104884	0	4380	0	8631	0	0	0	0	9544	0	0	0	2218	0	0	925	925	28059	6868	5546	4718	68779	0	0	0.0799	0.1353	0.1222	0.0000	0.0000	0.0000	8619	925	12	0	0	0	0	0	0	0	0	0	
3636914																																																																																																																																																																																																	18369	0	0	0	20960	136887	0	1534	0	19373	0	0	0	0	19399	0	0	626	2205	0	0	1223	1223	31628	7346	7832	7797	91043	0	845	0.1314	0.1989	0.1864	0.0000	0.0000	0.0000	18176	1223	352	0	0	0	0	0	0	0	0	0	
3637050																																																																																																																																																																																																	17223	0	0	0	12263	111657	0	1644	0	7621	150	0	0	0	8550	0	0	0	5873	0	0	1036	1036	21833	5893	13481	3842	71987	0	0	0.071044	0.103931	0.091338	0.000000	0.000000	0.000000	7514	1036	107	0	0	0	0	0	0	0	0	0	
3637096																																																																																																																																																																																																	25422	0	0	0	12317	71198	0	450	0	17274	0	0	0	0	17714	0	0	0	3102	0	0	461	461	21629	9439	0	454	40559	0	0	0.247241	0.402609	0.392131	0.000000	0.000000	0.000000	17253	461	2	0	0	0	0	0	0	0	0	0	
3637229																																																																																																																																																																																																	6569	0	0	0	17087	131440	0	1500	0	18597	0	0	0	0	19528	0	0	0	7797	0	0	1421	1421	6509	15540	8231	5217	102171	0	0	0.142595	0.171921	0.159411	0.000000	0.000000	0.000000	18107	1421	490	0	0	0	0	0	0	0	0	0	
3637247																																																																																																																																																																																																	32476	0	0	0	52104	276338	0	2101	0	23475	397	0	0	0	25401	0	0	245	12892	0	0	2101	2101	39960	45003	28048	21137	165164	0	0	0.089435	0.130358	0.119576	0.000000	0.000000	0.000000	23300	2101	175	0	0	0	0	0	0	0	0	0	
3637685																																																																																																																																																																																																	96957	0	0	0	20200	719963	0	7625	0	46913	0	0	0	0	52743	0	0	950	37311	0	0	5830	5830	88690	37822	324307	6434	276769	0	0	0.0755	0.1136	0.1011	0.0000	0.0000	0.0000	46913	5830	0	0	0	0	0	0	0	0	0	0	
3637706																																																																																																																																																																																																	21717	0	0	508	1400	91289	0	1329	0	10727	0	0	0	0	11549	0	0	0	2628	0	0	879	879	19258	5139	514	5450	67696	0	0	0.1174	0.1654	0.1528	0.0000	0.0000	0.0000	10670	879	23	0	0	0	0	0	0	0	0	0	
3637993																																																																																																																																																																																																	6659	0	0	0	24882	118308	0	1113	0	16524	0	0	0	0	16731	0	0	2	0	0	0	930	930	8840	27672	26193	1414	55519	0	0	0.1347	0.2255	0.2129	0.0000	0.0000	0.0000	15801	930	723	0	0	0	0	0	0	0	0	0	
3640283																																																																																																																																																																																																	63853	0	0	0	150625	856607	0	5275	0	122902	0	0	0	0	96749	0	0	100	36378	0	0	5370	5370	47016	153252	105745	24601	523738	0	2580	0.107385	0.152276	0.143824	0.000000	0.000000	0.000000	91379	5370	875	0	0	0	0	0	0	0	0	0	
3640359																																																																																																																																																																																																	13509	0	0	0	8145	64630	0	762	0	9466	0	0	0	0	7642	0	0	0	1165	0	0	519	519	10699	11508	8985	3311	34108	0	0	0.1142	0.1853	0.1727	0	0	0	7123	519	61	0	0	0	0	0	0	0	0	0	
3640854																																																																																																																																																																																																	8558	0	0	0	0	27272	0	1475	0	562	0	0	0	0	817	0	0	107	1150	0	0	255	255	8313	382	671	3367	19381	0	0	0.0203	0.0425	0.0293	0.0000	0.0000	0.0000	562	255	0	0	0	0	0	0	0	0	0	0	
3641552																																																																																																																																																																																																	4525	0	0	0	63370	271037	0	3836	0	43074	0	0	0	0	45167	0	0	397	3384	0	0	2655	2655	4726	62879	18259	5822	188054	0	0	0.1596	0.2139	0.2013	0.0000	0.0000	0.0000	42512	2655	561	0	0	0	0	0	0	0	0	0	
3642287																																																																																																																																																																																																	26040	0	0	0	144180	353699	0	2949	0	36860	0	0	0	0	38227	0	0	0	17693	0	0	2687	2687	24365	153163	3958	15752	173035	0	0	0.1021	0.1780	0.1655	0.0000	0.0000	0.0000	35540	2687	1320	0	0	0	0	0	0	0	0	0	
3642308																																																																																																																																																																																																	18216	0	0	0	21670	167022	0	1870	0	22986	0	0	0	0	24075	0	0	0	5300	0	0	1573	1573	13679	26371	21467	3113	106631	0	0	0.1357	0.1918	0.1792	0.0000	0.0000	0.0000	22502	1573	484	0	0	0	0	0	0	0	0	0	
3645840																																																																																																																																																																																																	11850	0	0	0	27643	128793	0	1830	0	23245	0	0	0	1	24110	0	0	1094	4245	0	0	1192	1192	1309	40306	4816	9080	83703	0	0	0.1794	0.2517	0.2392	0.0000	0.0000	0.0000	22918	1192	327	1	10000	0	0	0	0	0	0	0	
3646397																																																																																																																																																																																																	37792	0	0	0	12973	260229	0	8287	0	23627	293	0	0	0	26244	0	0	0	1382	0	0	2685	2685	34517	24771	0	11125	209126	0	0	0.0874	0.1254	0.1126	0	0	0	23559	2685	68	0	0	0	0	0	0	0	0	0	
3648337																																																																																																																																																																																																	49195	0	0	0	16085	161111	0	2671	0	19681	0	0	0	0	20906	0	0	0	14808	0	0	1396	1396	27213	40001	0	6819	96330	0	0	0.1279	0.1893	0.1767	0.0000	0.0000	0.0000	19510	1396	171	0	0	0	0	0	0	0	0	0	
3649624																																																																																																																																																																																																	9803	0	0	1660	12327	74986	0	641	0	8985	0	0	0	0	9411	0	0	0	1560	0	0	628	628	14780	6119	11042	2068	43485	0	0	0.1198	0.1874	0.1749	0.0000	0.0000	0.0000	8783	628	202	0	0	0	0	0	0	0	0	0	
3649633																																																																																																																																																																																																	18285	0	0	0	35221	165519	0	1835	0	14296	0	0	0	0	14831	0	0	648	18346	0	0	1421	1421	21833	31467	22024	2010	91490	0	558	0.0842	0.1309	0.1184	0	0	0	13410	1421	328	0	0	0	0	0	0	0	0	0	
3650273																																																																																																																																																																																																	9187	0	0	0	26635	156695	0	1869	0	23006	0	0	0	0	24509	0	0	0	14310	0	0	1640	1640	7708	28039	11097	9228	111498	0	0	0.143277	0.187106	0.174586	0.000000	0.000000	0.000000	22869	1640	137	0	0	0	0	0	0	0	0	0	
3650442																																																																																																																																																																																																	9117	0	0	0	7196	80457	0	1428	0	8771	0	0	0	0	9397	0	0	126	2058	0	0	782	782	10720	5792	9837	4238	55299	0	0	0.1074	0.1518	0.1392	0.0000	0.0000	0.0000	8615	782	156	0	0	0	0	0	0	0	0	0	
3650563																																																																																																																																																																																																	24430	0	0	373	4614	246614	0	2330	0	25333	0	0	0	0	27494	0	0	0	0	0	0	2330	2330	19442	25252	4584	3911	199496	0	0	0.1052	0.1329	0.1217	0.0000	0.0000	0.0000	25164	2330	169	0	0	0	0	0	0	0	0	0	
3650808																																																																																																																																																																																																	31049	0	0	0	16709	301453	0	5043	0	36016	0	0	0	0	36845	0	0	0	46560	0	0	2768	2768	7769	107550	0	37617	190608	116580	0	0.115307	0.168120	0.155490	0	0	0	34077	2768	568	0	0	0	0	0	0	0	0	0	
3654712																																																																																																																																																																																																	17125	0	0	2943	17132	131285	0	1163	0	15587	0	0	0	0	16225	0	0	858	1295	0	0	1163	1163	10334	25553	3928	3122	92057	0	449	0.1150	0.1615	0.1499	0.0000	0.0000	0.0000	15062	1163	76	0	0	0	0	0	0	0	0	0	
3655081																																																																																																																																																																																																	8478	0	0	0	13476	91617	0	1046	0	9446	0	0	0	0	9555	0	0	0	1830	0	0	760	760	13330	10467	22057	5664	46003	0	149	0.0951	0.1599	0.1472	0	0	0	8795	760	502	0	0	0	0	0	0	0	0	0	
3655933																																																																																																																																																																																																	23647	0	0	0	6873	109042	0	2829	0	15756	0	0	0	0	16728	0	0	250	4645	0	0	1064	1064	16582	15131	821	1023	79197	0	0	0.1429	0.2008	0.1881	0.0000	0.0000	0.0000	15664	1064	92	0	0	0	0	0	0	0	0	0	
3660478																																																																																																																																																																																																	7636	0	0	0	1084	164505	0	1634	0	14577	0	0	0	0	16211	0	0	0	7897	0	0	1634	1634	6545	7779	33982	3580	117833	5377	0	0.0929	0.1155	0.1039	0	0	0	14577	1634	0	0	0	0	0	0	0	0	0	0	
3664588																																																																																																																																																																																																	39377	0	0	7694	280756	693330	0	3132	0	79103	0	0	0	0	76828	0	0	0	36445	0	0	3132	3132	76766	181136	234237	15544	196346	0	2539	0.107093	0.196347	0.188343	0.000000	0.000000	0.000000	73696	3132	228	0	0	0	0	0	0	0	0	0	
3667105																																																																																																																																																																																																	1745	0	0	0	77194	159279	0	2031	0	21730	0	0	0	0	21667	0	0	832	13615	0	0	1197	1197	1506	79748	10937	1694	67195	646	714	0.131911	0.228333	0.215719	0.000000	0.000000	0.000000	20470	1197	546	0	0	0	0	0	0	0	0	0	
3667132																																																																																																																																																																																																	1854	0	0	0	25308	83607	0	400	0	12664	0	0	0	0	12529	0	0	0	3080	0	0	434	434	13873	21307	0	4747	48258	0	0	0.146434	0.231337	0.223324	0.000000	0.000000	0.000000	12095	434	569	0	0	0	0	0	0	0	0	0	
3669930																																																																																																																																																																																																	53123	0	0	621	0	482272	0	6576	0	48501	0	0	0	0	53453	0	0	4990	67144	0	0	5523	5523	34048	22337	36180	7830	396282	0	0	0.1055	0.1191	0.1068	0.0000	0.0000	0.0000	47930	5523	0	0	0	0	0	0	0	0	0	0	
3671250																																																																																																																																																																																																	35687	0	0	0	14971	253958	0	3860	0	33878	0	0	0	0	35808	0	0	226	25006	0	0	2716	2716	37719	16587	6676	21523	196685	0	686	0.1296	0.1663	0.1537	0	0	0	33092	2716	100	0	0	0	0	0	0	0	0	0	
3671997																																																																																																																																																																																																	8693	0	0	0	21622	114676	0	1119	0	24582	0	0	0	0	25401	0	0	170	6268	0	0	1094	1094	11825	18802	8745	9443	76148	0	0	0.215217	0.290380	0.277874	0.000000	0.000000	0.000000	24307	1094	275	0	0	0	0	0	0	0	0	0	
3678857																																																																																																																																																																																																	12531	0	0	0	32124	120958	0	1124	0	34352	0	0	0	0	35680	0	0	0	27297	0	0	1124	1124	77	13418	889	1942	107945	0	0	0.276165	0.285650	0.276652	0	0	0	34556	1124	-204	0	0	0	0	0	0	0	0	0	
3685396																																																																																																																																																																																																	5038	0	0	0	6132	79973	0	2709	0	9224	0	0	0	0	9756	0	0	69	267	0	0	733	733	911	26093	4488	1542	50989	0	0	0.1161	0.1723	0.1593	0.0000	0.0000	0.0000	9023	733	201	0	0	0	0	0	0	0	0	0	
3686722																																																																																																																																																																																																	15905	0	0	0	33216	123444	0	1384	0	16977	0	0	0	0	17867	0	0	400	5041	0	0	937	937	18836	31142	17468	3301	57309	0	0	0.147055	0.239681	0.227111	0.000000	0.000000	0.000000	16930	937	47	0	0	0	0	0	0	0	0	0	
3686928																																																																																																																																																																																																	3098	0	0	895	11559	101704	0	821	0	13753	0	0	0	0	14005	5951	0	52	13719	0	0	821	821	2952	16059	5956	3356	76724	2597	117	0.1387	0.1537	0.1446	0.0000	0.0000	0.0000	13184	821	452	0	0	0	0	0	0	0	0	0	
3686982																																																																																																																																																																																																	11082	0	0	0	18794	112856	0	1195	0	13803	316	0	0	0	14659	0	0	0	4580	0	0	966	966	14811	18536	17096	8606	63428	0	0	0.1195	0.1902	0.1777	0.0000	0.0000	0.0000	13693	966	110	0	0	0	0	0	0	0	0	0	
3688043																																																																																																																																																																																																	30934	0	0	0	10409	244252	0	2720	0	23227	0	0	0	0	25940	0	0	0	9137	0	0	2720	2720	3722	34325	16043	5204	192871	0	0	0.098374	0.119069	0.106584	0.000000	0.000000	0.000000	23220	2720	7	0	3092	2418	0	0	0	0	0	0	
3688052																																																																																																																																																																																																	1676526	0	0	243736	12168628	14503281	0	2055	0	1290722	0	0	0	0	1136602	0	0	0	5326	0	0	2055	2055	1673501	11364819	94120	138154	1216722	0	0	0.078227	0.321248	0.320668	0	0	0	1134547	2055	156175	0	0	0	0	0	0	0	0	0	
3688548																																																																																																																																																																																																	40171	0	0	2000	10503	132314	0	1645	0	15871	0	0	0	0	16640	0	0	127	5179	0	0	1066	1066	37993	12628	6041	1199	77000	0	0	0.1165	0.1966	0.1840	0.0000	0.0000	0.0000	15574	1066	297	0	0	0	0	0	0	0	0	0	
3688566																																																																																																																																																																																																	12991	0	0	0	39453	144865	0	1175	0	14989	0	0	0	238	15585	0	0	0	15959	0	0	1175	1175	27011	26044	13366	1339	79040	5609	0	0.1043	0.1586	0.1466	0.0000	0.0000	0.0000	14410	1175	579	246	5536	4750	0	0	0	0	0	0	
3688623																																																																																																																																																																																																	4155	0	0	662	30420	199929	0	2503	0	19730	0	0	0	0	20620	0	0	585	1155	0	0	1785	1785	2005	39421	51665	3559	108222	0	462	0.0965	0.1451	0.1326	0.0000	0.0000	0.0000	18835	1785	433	0	0	0	0	0	0	0	0	0	
3688678																																																																																																																																																																																																	7605	0	0	0	0	56936	0	383	0	3392	0	0	0	0	3775	0	0	0	0	0	0	383	383	133	7482	37948	1455	11756	2923	0	0.059576	0.116692	0.104853	0	0	0	3392	383	0	0	0	0	0	0	0	0	0	0	
3689385																																																																																																																																																																																																	36792	0	0	0	34273	226270	0	1461	0	20923	0	0	0	0	21889	0	0	0	3372	0	0	1368	1368	75163	2992	84550	3417	64375	0	0	0.095862	0.200155	0.187646	0.000000	0.000000	0.000000	20521	1368	402	0	0	0	0	0	0	0	0	0	
3690121																																																																																																																																																																																																	32719	0	0	0	0	111564	0	1141	0	11267	0	0	0	0	12254	0	0	12	13507	0	0	987	987	26830	10585	10445	593	64846	0	0	0.1019	0.1555	0.1430	0.0000	0.0000	0.0000	11267	987	0	0	0	0	0	0	0	0	0	0	
3690596																																																																																																																																																																																																	14686	0	0	0	82733	428179	0	3442	0	51808	0	0	0	926	54183	0	0	0	43526	0	0	3442	3442	4683	68460	68591	20229	288166	8219	0	0.1195	0.1508	0.1412	0.0000	0.0000	0.0000	50741	3442	1067	926	0	15210	0	0	0	0	0	0	
3690635																																																																																																																																																																																																	26537	0	0	0	24084	229279	0	3096	0	32789	0	0	0	0	34639	0	0	0	2620	0	0	2190	2190	10550	42600	26673	5468	151975	0	0	0.1482	0.1989	0.1863	0.0000	0.0000	0.0000	32449	2190	340	0	0	0	0	0	0	0	0	0	
3690662																																																																																																																																																																																																	5091	0	0	7012	20447	205742	0	1665	0	27322	0	0	0	0	28200	0	0	0	6570	0	0	1645	1645	32835	18342	61764	8795	93699	0	0	0.1285	0.2138	0.2013	0.0000	0.0000	0.0000	26555	1645	767	0	0	0	0	0	0	0	0	0	
3690701																																																																																																																																																																																																	22735	0	0	0	36348	144302	0	1161	0	15534	0	0	0	0	16232	0	0	0	7757	0	0	1125	1125	11370	46253	22007	3880	65156	0	0	0.1085	0.1806	0.1681	0.0000	0.0000	0.0000	15107	1125	427	0	0	0	0	0	0	0	0	0	
3696936																																																																																																																																																																																																	33077	0	0	0	37632	230731	0	1328	0	24778	2388	0	0	0	25819	0	0	0	7862	-191	0	1328	1328	26783	48434	27375	9577	128908	0	0	0.1081	0.1657	0.1571	0.0000	0.0000	0.0000	24491	1328	349	0	9769	0	0	0	0	0	0	0	
3701054																																																																																																																																																																																																	7001	0	0	2775	0	72775	0	842	0	8690	0	0	0	0	9458	0	0	0	2362	0	0	768	768	328	13473	4431	1245	55385	0	0	0.1227	0.1541	0.1415	0.0000	0.0000	0.0000	8690	768	0	0	0	0	0	0	0	0	0	0	
3706013																																																																																																																																																																																																	37254	0	0	0	139092	421731	0	4191	0	41332	0	0	0	0	42738	0	0	0	26000	0	0	3421	3421	1950	179083	35476	10222	206466	0	598	0.0984	0.1566	0.1441	0.0000	0.0000	0.0000	39317	3421	1417	0	0	0	0	0	0	0	0	0	
3708222																																																																																																																																																																																																	28151	0	0	0	102350	231227	0	1648	0	24449	0	0	0	0	23002	0	0	0	6704	-829	0	1334	1334	48985	63784	48379	636	65593	0	0	0.094850	0.216424	0.203873	0	0	0	21668	1334	3610	0	20000	30000	0	0	0	0	0	0	
3715341																																																																																																																																																																																																	11086	0	0	0	7395	89002	0	860	0	9178	0	0	0	0	8919	0	0	0	7718	0	0	810	810	8985	14958	13865	1778	50957	0	1025	0.0961	0.1378	0.1252	0.0000	0.0000	0.0000	8109	810	44	0	0	0	0	0	0	0	0	0	
3715444																																																																																																																																																																																																	34515	0	0	0	277917	772017	0	7082	0	83825	0	0	0	735	82781	0	0	2151	86518	0	0	6910	6910	62917	244439	30307	6916	432749	0	2917	0.098614	0.149807	0.137302	0.000000	0.000000	0.000000	75871	6910	5037	735	13925	13481	0	0	0	0	0	0	
3715800																																																																																																																																																																																																	3485	0	0	0	17877	102467	0	1116	0	13954	0	0	0	0	12971	0	0	0	0	0	0	956	956	929	20103	18379	7736	62157	0	1818	0.119533	0.169960	0.157433	0.000000	0.000000	0.000000	12015	956	121	0	0	0	0	0	0	0	0	0	
3716320																																																																																																																																																																																																	20708	0	0	0	49176	289260	0	3792	0	46175	0	0	0	0	46778	0	0	0	20530	0	0	2748	2748	35697	44222	18170	8722	191916	0	793	0.156680	0.213790	0.201230	0.000000	0.000000	0.000000	44030	2748	1352	0	0	0	0	0	0	0	0	0	
3716852																																																																																																																																																																																																	7636	0	0	140	17077	368966	37	2792	0	63801	0	0	0	0	66579	0	0	0	1426	0	0	2792	2829	8835	17622	0	3591	345301	0	0	0.184945	0.190477	0.182384	0.000000	0.000000	0.000000	63750	2829	51	0	0	0	0	0	0	0	0	0	
3716982																																																																																																																																																																																																	14712	0	0	0	10294	60975	0	746	0	6359	0	0	0	0	6627	0	0	0	2166	0	0	346	346	28750	7681	87	1257	25125	0	0	0.107316	0.243112	0.230419	0.000000	0.000000	0.000000	6281	346	78	0	0	0	0	0	0	0	0	0	
3717167																																																																																																																																																																																																	4906	0	0	0	93988	200781	0	1821	0	19400	0	0	0	0	19018	0	0	0	4735	0	0	1386	1386	22918	61341	37545	10726	78436	0	779	0.0911	0.1722	0.1596	0	0	0	17632	1386	987	0	0	0	0	0	0	0	0	0	
3717578																																																																																																																																																																																																	11547	0	0	0	14295	90433	0	1747	0	12936	0	0	0	0	13759	0	0	0	0	0	0	840	840	2064	25004	3563	2076	61532	0	0	0.147913	0.204115	0.191654	0.000000	0.000000	0.000000	12919	840	17	0	0	0	0	0	0	0	0	0	
3718548																																																																																																																																																																																																	14061	0	0	0	52179	182117	0	1850	0	20848	0	0	0	0	21636	0	0	444	8566	0	0	1690	1690	11210	49102	2621	10064	119585	0	0	0.1114	0.1602	0.1477	0	0	0	19946	1690	902	0	0	0	0	0	0	0	0	0	
3719620																																																																																																																																																																																																	22423	0	0	812	22720	162553	0	1588	0	17123	0	0	0	0	18245	0	0	125	3476	0	0	1443	1443	21767	24404	17758	5812	99721	0	0	0.1056	0.1582	0.1457	0.0000	0.0000	0.0000	16802	1443	304	0	0	0	0	0	0	0	0	0	
3719648																																																																																																																																																																																																	27406	0	0	2009	25710	273585	0	4744	0	49403	109	0	0	0	52052	0	0	150	17622	0	0	2869	2869	17421	47608	2253	5598	210713	11077	0	0.1877	0.2287	0.2161	0.0000	0.0000	0.0000	49183	2869	220	0	0	0	0	0	0	0	0	0	
3720336																																																																																																																																																																																																	16619	0	0	0	0	48418	0	426	0	8702	80	0	0	0	8496	0	0	0	0	0	0	379	379	16107	3046	0	886	29692	0	585	0.1754	0.2809	0.2684	0.0000	0.0000	0.0000	8117	379	0	0	0	0	0	0	0	0	0	0	
3720608																																																																																																																																																																																																	13691	0	0	0	40074	215212	0	1873	0	39744	0	0	0	0	40685	756	0	125	31451	0	0	1873	1873	7334	34770	26823	3535	144941	0	0	0.1773	0.2232	0.2129	0.0000	0.0000	0.0000	38812	1873	932	1714	26613	1294	0	0	0	0	0	0	
3721605																																																																																																																																																																																																	16882	0	0	3915	12257	153630	0	2003	0	17683	0	0	0	0	19114	0	0	684	11517	0	0	1478	1478	17621	21014	21132	3541	95788	0	0	0.119739	0.162353	0.149799	0	0	0	17636	1478	47	0	0	0	0	0	0	0	0	0	
3729124																																																																																																																																																																																																	6625	0	0	2272	4411	161256	0	1049	0	19659	0	0	0	0	20564	0	0	0	0	0	0	1049	1049	150	25318	25071	2045	111623	0	0	0.1204	0.1591	0.1510	0.0000	0.0000	0.0000	19515	1049	144	0	0	0	0	0	0	0	0	0	
3730746																																																																																																																																																																																																	1737	0	0	0	16687	59452	0	648	0	7180	0	0	0	0	7474	0	0	0	2068	0	0	523	523	3276	16221	5340	3127	34894	0	0	0.117712	0.179160	0.166623	0.000000	0.000000	0.000000	6951	523	229	0	0	0	0	0	0	0	0	0	
3733411																																																																																																																																																																																																	6561	0	0	0	5620	100602	0	1084	0	8120	0	0	0	0	9128	0	0	0	2773	0	0	1054	1054	3578	11197	13899	1841	72966	375	0	0.0827	0.1091	0.0965	0.0000	0.0000	0.0000	8074	1054	46	0	0	0	0	0	0	0	0	0	
3750650																																																																																																																																																																																																	2739	0	0	0	15079	99235	0	1327	0	12924	0	0	0	0	13819	0	0	60	2139	0	0	919	919	1452	23199	0	2368	75869	0	0	0.1322	0.1702	0.1589	0.0000	0.0000	0.0000	12900	919	24	0	0	0	0	0	0	0	0	0	
3783313																																																																																																																																																																																																	35607	0	0	3369	40121	210967	0	1442	0	21936	0	0	0	0	22822	0	0	0	0	0	0	1442	1442	11658	51412	25989	3827	122712	4480	306	0.1081	0.1562	0.1463	0.0000	0.0000	0.0000	21380	1442	221	202	25000	0	0	0	0	0	0	0	
3783948																																																																																																																																																																																																	260422	0	0	0	2038047	2777293	0	9952	0	226751	0	0	0	0	211838	0	1013411	0	0	0	0	5651	5651	1745978	578208	254363	45270	207241	0	19538	0.076264	0.473074	0.460455	0.000000	0.000000	0.000000	206187	5651	1026	6645	0	0	0	0	0	0	0	0	
